case,level,component,model,r,theta,z,phi,gx,gy,gz
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,5.759586531581287,0.4,-1559.644336831958,-230.2694535555927,144.16964881668895,-21.636174541932753
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,0.0,0.0,-11120.522706753249,-3094.0603484149747,-2952.542519647286,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,0.5235987755982988,0.0,-10261.673760486407,-2270.423731758935,-2644.7065813404333,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,1.0471975511965976,0.0,-9601.030013327067,-1220.9341984554926,-4238.724115237101,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,1.5707963267948966,0.0,-9538.594927100177,-705.6240333416283,-3824.525776197995,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,2.0943951023931953,0.0,-10121.343294966313,764.4626339759595,-5430.762900527012,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,2.6179938779914944,0.0,-11292.353216601401,2044.5704684253965,-3678.996553686559,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,3.141592653589793,0.0,-11073.586937711421,3950.230171956505,-232.0859919792542,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,3.665191429188092,0.0,-10654.999144364512,2714.858372767967,4630.704596242893,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,4.1887902047863905,0.0,-9422.150511719603,763.0235273351623,3768.846477132818,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,4.71238898038469,0.0,-9204.564394102566,-320.7685530760286,3776.8475068887965,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,5.235987755982989,0.0,-9596.184802167187,-780.3674676361206,4074.5060967763407,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,5.759586531581287,0.0,-10806.833930426295,-1357.0184084610912,4782.497078998168,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,0.0,0.4,-10335.572341094772,-2653.2118849541885,-1747.6738839720042,-3147.519269931524
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,0.5235987755982988,0.4,-9699.174379523753,-2054.957390302597,-2322.789679707482,-2344.3367705677265
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,1.0471975511965976,0.4,-9191.963683940989,-1146.7246664242473,-3453.9125722127583,-1803.5625543826673
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,1.5707963267948966,0.4,-9153.434786374539,-496.42195735799766,-3266.734558971536,-1723.704242553
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,2.0943951023931953,0.4,-9601.2494303658,721.2854379152368,-4201.831125563188,-2224.990552009403
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,2.6179938779914944,0.4,-10411.773083485728,1862.719443187045,-2504.315602964119,-3092.5059635283114
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,3.141592653589793,0.4,-10293.407312457288,2966.941903958763,257.5465112846738,-2572.8921979971124
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,3.665191429188092,0.4,-9901.679761459258,2070.9337505246217,3289.6872315813544,-2415.8210325831146
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,4.1887902047863905,0.4,-9030.850055655545,823.5014381119596,3363.670644880544,-1720.9397573868748
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,4.71238898038469,0.4,-8826.9431820638,-83.26671653130433,3443.4143044709167,-1525.408324633964
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,5.235987755982989,0.4,-9152.83167208737,-754.6282929446743,3614.3419113940863,-1871.7092813526592
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,1.0,5.759586531581287,0.4,-10074.089779453478,-1477.627854463386,3596.6118374373405,-2942.3707318580105
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,0.0,0.0,-5303.216138591933,-1543.5337000514023,-74.3399203796637,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,0.5235987755982988,0.0,-5132.9676633258205,-1072.951375373138,-847.9004777585428,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,1.0471975511965976,0.0,-4993.67307556439,-521.4035505409183,-1090.7573505143719,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,1.5707963267948966,0.0,-5001.3703526965965,-86.38950727878508,-1277.0394072556992,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,2.0943951023931953,0.0,-5078.637673942561,555.9278195170897,-1165.062206328052,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,2.6179938779914944,0.0,-5311.2937432728995,1221.697062407349,-954.3181128100239,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,3.141592653589793,0.0,-5486.30880117215,1577.511500506357,58.352541822235786,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,3.665191429188092,0.0,-5159.926207781949,1102.488063200101,891.1521194212248,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,4.1887902047863905,0.0,-4868.715581105358,546.6441309710301,1130.605251968777,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,4.71238898038469,0.0,-4822.438434048299,5.226445159364716,1143.54921464112,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,5.235987755982989,0.0,-4827.644611401298,-484.4314711184057,1058.663627041798,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,5.759586531581287,0.0,-5158.042084576881,-1021.2273362308222,818.5201045463211,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,0.0,0.4,-5225.3926808204815,-1467.2097546379919,-50.687461297154755,-361.8926510510579
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,0.5235987755982988,0.4,-5068.481729502921,-1061.297967510733,-801.1520819748547,-300.32000183656487
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,1.0471975511965976,0.4,-4936.147183820142,-547.8736402801658,-1080.5822787032694,-253.50712733187675
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,1.5707963267948966,0.4,-4947.742943993804,-72.7893066093156,-1238.7020309318987,-256.29143998585255
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,2.0943951023931953,0.4,-5023.463896639165,548.6265964335032,-1125.1147897479987,-263.3885952585123
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,2.6179938779914944,0.4,-5236.999496422575,1174.8773667670987,-889.4419024061361,-339.2863779048372
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,3.141592653589793,0.4,-5386.891839670346,1520.160041153858,54.38598302377793,-429.4330098082044
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,3.665191429188092,0.4,-5092.331351385792,1056.1214116487904,858.4209202145798,-303.4879420874173
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,4.1887902047863905,0.4,-4817.250056342073,505.13591082729965,1081.4162330002107,-235.3670482101146
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,4.71238898038469,0.4,-4763.114373631397,3.6499661458548194,1096.3489085257997,-266.119486967317
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,5.235987755982989,0.4,-4780.825251427166,-481.4401270998686,1043.9473330731328,-214.0624778698879
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,3.0,5.759586531581287,0.4,-5085.721710593041,-994.3491946834722,815.9815959296667,-329.1531318232407
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,0.0,0.0,-2773.3515846437313,-443.5936995535425,-0.13344788779680394,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,0.5235987755982988,0.0,-2763.959954734335,-375.2616245156753,-221.98070427696473,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,1.0471975511965976,0.0,-2749.2621652584844,-207.86302857466876,-375.4549866805925,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,1.5707963267948966,0.0,-2749.4673967836866,-3.258855743888896,-424.7302763943801,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,2.0943951023931953,0.0,-2780.641939600305,214.80787980155338,-387.29725500595345,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,2.6179938779914944,0.0,-2810.3077420095397,385.5811806118842,-232.71557865114306,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,3.141592653589793,0.0,-2836.5116273537424,481.8526897124734,16.803695211446243,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,3.665191429188092,0.0,-2772.3479026021964,370.16384041264666,233.96081712607182,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,4.1887902047863905,0.0,-2714.9577956873914,194.16445125346098,363.6144819227236,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,4.71238898038469,0.0,-2704.686442960804,15.259000845019761,416.18900658396706,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,5.235987755982989,0.0,-2709.265379059837,-201.51814417372634,361.09771326498856,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,5.759586531581287,0.0,-2746.043246393224,-365.3658351368527,227.93594304267685,0.0
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,0.0,0.4,-2766.2769717659303,-439.29464535891304,-0.10482745279209088,-35.121633113715845
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,0.5235987755982988,0.4,-2756.964615735095,-371.4757327435277,-219.7732912337223,-34.69792139890594
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,1.0471975511965976,0.4,-2742.261116921891,-205.871610940043,-370.6387607346235,-34.337937215048896
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,1.5707963267948966,0.4,-2742.5744833070203,-4.16846458521454,-420.0716690523327,-33.931311860148135
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,2.0943951023931953,0.4,-2772.8954006982153,211.3941211930956,-380.82591135109624,-37.309735865031335
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,2.6179938779914944,0.4,-2802.80913430457,381.33221786691206,-230.47145831555542,-37.15176212822614
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,3.141592653589793,0.4,-2827.052432768716,471.96007274753174,15.22499104656151,-45.67079687304484
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,3.665191429188092,0.4,-2765.322073179762,366.4831814383225,231.7876830065585,-34.87258995761271
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,4.1887902047863905,0.4,-2708.605212388781,192.3576350214459,360.46884189585705,-31.533156046449697
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,4.71238898038469,0.4,-2697.348073169339,12.59418835599017,410.6658013037287,-35.9200173239163
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,5.235987755982989,0.4,-2702.6123141229345,-199.18084449865677,357.55446777098814,-32.90649593985598
f4-stars-h0p4,2,stellar_luminosity,newton_plus_log,6.0,5.759586531581287,0.4,-2739.317844179071,-362.08036084351573,225.84843851919726,-33.417645778182774
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,0.0,0.0,-241.58634670959992,-12.227461924842695,-7.265794914085402,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,0.5235987755982988,0.0,-235.75021572071427,-9.610624863987947,-18.865030229185805,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,1.0471975511965976,0.0,-229.29012057499534,-6.258485496871101,-32.01982220189629,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,1.5707963267948966,0.0,-226.60802852542608,-2.302354579425043,-30.75228295118565,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,2.0943951023931953,0.0,-231.09632847365287,2.0305144154645824,-29.5839641369719,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,2.6179938779914944,0.0,-236.69551692017245,12.404419611664991,-19.194807257283806,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,3.141592653589793,0.0,-239.50139396425737,16.336006264463972,5.894339543934733,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,3.665191429188092,0.0,-235.48777833437288,16.39058592974338,17.24758117554953,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,4.1887902047863905,0.0,-233.49275564076143,11.329819868842222,19.774531959857807,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,4.71238898038469,0.0,-234.2745559331697,1.0431655255962615,26.214626402289355,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,5.235987755982989,0.0,-236.62073100487697,-7.903151864199689,27.76700736067881,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,5.759586531581287,0.0,-241.10757319649417,-14.312030861137774,18.148732745275108,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,0.0,0.4,-233.12955083124436,-13.928196341825643,-4.955026975412499,-35.81606729437097
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,0.5235987755982988,0.4,-228.61818903673395,-10.954589456934372,-18.20049194843509,-31.035787554545692
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,1.0471975511965976,0.4,-223.2166351124808,-6.22116783595164,-27.917197004463624,-26.499244045162833
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,1.5707963267948966,0.4,-221.10096279370842,-1.3502388569505344,-28.944117596849754,-24.635472636792006
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,2.0943951023931953,0.4,-224.18176503348624,5.193314512998452,-27.437470610786978,-29.174014658679933
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,2.6179938779914944,0.4,-228.9356513673793,13.459334768261627,-17.836909772109113,-33.14601206514064
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,3.141592653589793,0.4,-231.19706382767228,17.207432224316005,2.5201713685783993,-34.662429480533
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,3.665191429188092,0.4,-228.72329840542807,15.890315213362928,14.760499308935044,-29.527659019278182
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,4.1887902047863905,0.4,-227.104200122179,10.362674471266166,19.88762668798194,-28.098829235529273
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,4.71238898038469,0.4,-227.30085595955742,1.3707280645699331,24.844007893014552,-29.422159685945104
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,5.235987755982989,0.4,-229.15007028919797,-7.873206185482878,24.60883153126308,-31.385180846655135
f4-stars-h0p4,2,atomic_helium,log_extra,1.0,5.759586531581287,0.4,-232.5081568385576,-14.332707232111204,15.369131146632856,-35.50537138912133
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,0.0,0.0,-164.04064830672993,-33.564155566277925,-1.1815560639373357,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,0.5235987755982988,0.0,-162.14154109052456,-27.4421965336142,-17.443541164206714,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,1.0471975511965976,0.0,-160.88128642365479,-14.403151724950499,-25.409815304376366,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,1.5707963267948966,0.0,-159.7426897971705,0.5016441589157975,-28.97073592636594,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,2.0943951023931953,0.0,-159.26643746886367,15.064976623372118,-25.165261745264214,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,2.6179938779914944,0.0,-161.02222171652687,26.343197147396516,-18.475767361613084,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,3.141592653589793,0.0,-165.84381949919015,35.141801930266986,-2.208102508859923,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,3.665191429188092,0.0,-167.71862600753786,28.346138459590595,16.981234875814437,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,4.1887902047863905,0.0,-167.14299410672035,14.861419993562883,24.089328287089625,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,4.71238898038469,0.0,-168.4248475547367,-0.5872492751338707,27.499906029449093,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,5.235987755982989,0.0,-167.3124573964659,-15.829862405847758,24.275414314351814,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,5.759586531581287,0.0,-166.2000791518202,-27.548468983527858,15.046410788692315,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,0.0,0.4,-162.51007973432974,-32.09761243422232,-1.1929297555835927,-7.348280360143533
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,0.5235987755982988,0.4,-160.60812942647294,-26.318043842364332,-16.642786341391172,-7.283643720919985
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,1.0471975511965976,0.4,-159.24362892211337,-13.653562697300428,-24.57867556499565,-7.649479750243621
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,1.5707963267948966,0.4,-158.0973516184158,0.6270353705748147,-27.7148962509565,-7.616738560231996
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,2.0943951023931953,0.4,-157.69965049414935,14.255545988632933,-24.412339388132036,-7.267344826392795
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,2.6179938779914944,0.4,-159.49482649688937,25.335721718445097,-17.645479083254816,-7.164927972168293
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,3.141592653589793,0.4,-163.9676626453798,33.246365360023425,-2.192173818767557,-8.799811092756382
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,3.665191429188092,0.4,-165.63125486942002,26.65391257176172,15.921799601637414,-9.409100880267525
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,4.1887902047863905,0.4,-165.39171274452292,14.351752142954153,23.261816530058095,-8.210976524263469
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,4.71238898038469,0.4,-166.4326679894702,-0.4754262131861128,26.469815310411068,-9.09708957333487
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,5.235987755982989,0.4,-165.40513046265048,-14.884505308639913,23.767861883318012,-8.671600490775822
f4-stars-h0p4,2,atomic_helium,log_extra,3.0,5.759586531581287,0.4,-164.4025692288662,-26.22456192165823,14.27515930697132,-8.295405406088896
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,0.0,0.0,-101.15947516463675,-13.394607629342293,-0.589643777800541,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,0.5235987755982988,0.0,-100.19938170365327,-11.39359115307984,-6.610699158947376,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,1.0471975511965976,0.0,-100.41925647760455,-6.8380554021375275,-11.812106820185624,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,1.5707963267948966,0.0,-99.91026638992135,-0.007828543764118488,-13.216161995196945,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,2.0943951023931953,0.0,-99.52429888058639,6.949557658693429,-11.153558997757852,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,2.6179938779914944,0.0,-99.10619764223941,11.006032971238033,-6.552701500183625,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,3.141592653589793,0.0,-100.25301117540998,13.161362441055795,-0.5073200478852967,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,3.665191429188092,0.0,-102.16429694145667,12.146969631142348,6.249426276335829,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,4.1887902047863905,0.0,-105.34442514431683,8.656516703060351,12.110945276000079,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,4.71238898038469,0.0,-107.01271687840465,-0.22619029503298282,15.399816418528017,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,5.235987755982989,0.0,-105.16557967320215,-7.993457177862688,12.266542021380754,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,5.759586531581287,0.0,-103.05656133936829,-12.448661542824015,6.395513068074633,0.0
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,0.0,0.4,-100.92676421050851,-13.253410394479687,-0.5683843066797797,-1.1487463145985324
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,0.5235987755982988,0.4,-99.97915325559161,-11.282045840774595,-6.556382072226371,-1.0923829779127483
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,1.0471975511965976,0.4,-100.15338692923832,-6.710731601647658,-11.635508417931876,-1.2968700042278327
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,1.5707963267948966,0.4,-99.67026189933841,0.005327903566339284,-13.068920436156755,-1.1840910643919917
f4-stars-h0p4,2,atomic_helium,log_extra,6.0,2.0943951023931953,0.4,-99.28974345222301,6.846616425676756,-11.046057315270444,-1.1580363569048764
