case,cache,aperture,positive_centroid_km_s,signed_centroid_km_s,stored_window_capture,parent_window_capture
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p0625_z48,8,25.635088415931467,25.635088415600553,0.9999999999979751,1.000000000000003
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p0625_z48,9,11.576784247434562,11.576784247434562,1.0000000000000027,1.0000000000000027
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p0625_z48,10,44.68110396173812,44.68110456041398,0.9999999994018451,1.0000000000000024
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p0625_z48,11,46.01211322028816,46.01211816499824,0.9999999945035234,1.0000000000000018
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p0625_z48,12,40.97657252199835,40.97657272203359,0.9999999997392196,1.0000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p0625_z48,13,52.37715630919699,52.37718041517245,0.9999999788124112,1.0000000000000007
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p0625_z48,14,50.65485145534093,50.65486158298992,0.9999999909918063,1.0
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,0,-49.72910725471182,-49.72910725471181,1.0000000000000022,1.0000000000000022
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,1,-45.338532087777295,-45.3385320877773,1.0000000000000009,1.0000000000000009
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,2,-53.893032485460935,-53.89303248546093,0.9999999999999991,0.9999999999999991
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,3,-48.45908492269035,-48.459084922690344,1.0000000000000016,1.0000000000000018
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,4,-32.0539853004267,-32.0539853004267,1.0000000000000047,1.0000000000000044
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,5,-42.12136169916821,-42.12136169916821,1.0000000000000016,1.0000000000000016
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,6,0.5816026710165513,0.5816026710165515,1.0000000000000004,1.0000000000000004
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,7,-20.85717224803238,-20.857172248032384,1.0000000000000038,1.0000000000000036
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,8,25.64141674848782,25.64141674848782,1.0000000000000007,1.0000000000000007
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,9,11.567892606967114,11.567892606967115,1.0000000000000002,1.0000000000000004
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,10,44.67754706588525,44.67754706588524,1.000000000000004,1.0000000000000042
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,11,46.0138284975596,46.01382849755963,1.0000000000000058,1.0000000000000053
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,12,40.96796172101162,40.96796172101164,1.0000000000000038,1.0000000000000038
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,13,52.37855412579644,52.37855412579643,1.0000000000000056,1.000000000000006
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z24,14,50.65300268139455,50.65300268139455,1.0000000000000002,1.0000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,0,-49.729106823349944,-49.7291170169023,0.9999999929138254,1.0000000000000038
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,1,-45.33853148885562,-45.33854032489664,0.9999999908293853,1.000000000000001
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,2,-53.8930286023417,-53.893126656458314,0.9999999315916687,0.9999999999999989
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,3,-48.459084587830795,-48.459091854243,0.9999999946115936,1.0000000000000024
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,4,-32.05398529985683,-32.053985301628,0.9999999999927427,1.0000000000000044
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,5,-42.121361652023815,-42.12136233181197,0.9999999993113409,1.0000000000000016
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,6,0.581602671016529,0.5816026710165291,1.0000000000000004,1.0000000000000007
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,7,-20.85717224803107,-20.857172248012528,0.9999999999999889,1.0000000000000038
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,8,25.641416748307982,25.641416747968766,0.9999999999979027,1.0000000000000007
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,9,11.567892606967119,11.567892606967114,1.0000000000000002,1.0000000000000007
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,10,44.67754702586546,44.677547625655464,0.9999999994003583,1.0000000000000036
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,11,46.013828138906824,46.01383306980256,0.9999999945198798,1.0000000000000049
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,12,40.96796170257649,40.96796190296014,0.9999999997383398,1.0000000000000042
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,13,52.37855286657576,52.378577088466166,0.9999999786930656,1.0000000000000044
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z24,14,50.65300213394326,50.65301225456637,0.9999999909971324,1.0
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,0,-49.72920130398496,-49.729201303984965,1.0000000000000013,1.0000000000000013
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,1,-45.33072751398801,-45.330727513988016,1.000000000000001,1.0000000000000013
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,2,-53.89375590745846,-53.89375590745844,1.0000000000000049,1.000000000000005
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,3,-48.45994461184589,-48.4599446118459,1.0000000000000009,1.0000000000000009
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,4,-32.06024443115352,-32.06024443115352,0.9999999999999977,0.9999999999999977
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,5,-42.12086032969361,-42.120860329693606,1.0000000000000016,1.0000000000000016
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,6,0.5810849164474691,0.581084916447469,1.000000000000002,1.0000000000000018
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,7,-20.855946070725317,-20.855946070725313,1.0000000000000049,1.0000000000000049
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,8,25.646351396508226,25.64635139650822,1.0000000000000018,1.000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,9,11.566569781275593,11.566569781275591,1.0000000000000007,1.0000000000000009
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,10,44.67730017629188,44.677300176291865,1.0000000000000024,1.0000000000000024
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,11,46.01185079361269,46.0118507936127,1.0000000000000036,1.0000000000000033
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,12,40.972515571113846,40.972515571113846,1.0000000000000016,1.0000000000000016
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,13,52.379216718094725,52.379216718094746,1.0000000000000042,1.000000000000004
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig3,p0p03125_z48,14,50.65309044173353,50.65309044173351,1.0000000000000084,1.0000000000000087
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,0,-49.72920087264191,-49.729211065839486,0.9999999929141219,1.0000000000000022
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,1,-45.33072692082021,-45.33073567268144,0.9999999909185467,1.000000000000001
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,2,-53.89375202425763,-53.89385008389662,0.9999999315893676,1.0000000000000044
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,3,-48.459944276956875,-48.459951544449886,0.9999999946110439,1.0000000000000013
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,4,-32.06024443057778,-32.060244432369494,0.9999999999926602,0.9999999999999973
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,5,-42.120860282525264,-42.1208609626124,0.9999999993109966,1.0000000000000018
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,6,0.5810849164474474,0.5810849164474478,1.0000000000000022,1.0000000000000027
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,7,-20.855946070724173,-20.855946070707756,0.9999999999999916,1.0000000000000044
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,8,25.64635139633429,25.646351396005013,0.9999999999979733,1.0000000000000022
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,9,11.566569781275598,11.566569781275593,1.0000000000000013,1.0000000000000013
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,10,44.67730013627541,44.67730073600498,0.9999999994004086,1.000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,11,46.01185043544245,46.011855360702185,0.9999999945274102,1.0000000000000033
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,12,40.97251555268351,40.97251575320958,0.9999999997383886,1.000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,13,52.37921545881525,52.37923968244557,0.9999999786918318,1.0000000000000033
h0p4_newton_p10_boxcar_hanning_decimated_s-1_sys0_sig10,p0p03125_z48,14,50.65308989459384,50.65310001027011,0.9999999910022498,1.0000000000000078
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,0,49.737067873717656,49.73706787371767,0.9999999999999998,0.9999999999999997
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,1,45.32717126099575,45.327171260995755,0.9999999999999979,0.9999999999999981
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,2,53.89652262100626,53.896522621006255,1.000000000000002,1.0000000000000022
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,3,48.458677061322554,48.45867706132255,1.0000000000000016,1.0000000000000016
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,4,32.0532993081709,32.05329930817089,1.000000000000001,1.0000000000000013
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,5,42.12934858129479,42.12934858129479,1.0000000000000013,1.0000000000000013
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,6,-0.5844912426255554,-0.5844912426255555,1.0000000000000016,1.0000000000000016
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,7,20.85751848687604,20.85751848687605,1.0000000000000007,1.0000000000000004
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,8,-25.62970094100511,-25.6297009410051,1.0000000000000002,1.0000000000000007
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,9,-11.578214141694678,-11.578214141694684,1.0000000000000018,1.0000000000000016
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,10,-44.68141335933542,-44.68141335933544,1.000000000000001,1.0000000000000009
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,11,-46.0141065019788,-46.0141065019788,0.9999999999999999,0.9999999999999999
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,12,-40.971823586379955,-40.97182358637996,0.9999999999999993,0.9999999999999993
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,13,-52.376474916061206,-52.37647491606121,1.0000000000000018,1.0000000000000016
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z24,14,-50.654757940064904,-50.654757940064904,0.9999999999999992,0.9999999999999992
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,0,49.73706760404586,49.737072714228255,0.9999999956295167,0.9999999999999993
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,1,45.3271708822084,45.3271754619797,0.9999999942742774,0.9999999999999983
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,2,53.89652013364767,53.89656974246469,0.9999999568127772,1.0000000000000018
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,3,48.45867685357644,48.45868048903506,0.9999999967014983,1.0000000000000013
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,4,32.053299307838564,32.05329930918944,0.9999999999958135,1.0000000000000013
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,5,42.12934855256614,42.12934890247591,0.9999999995853721,1.0000000000000016
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,6,-0.5844912426250539,-0.5844912426250539,1.0000000000000016,1.0000000000000016
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,7,20.857518486875122,20.85751848686916,0.9999999999999921,1.0000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,8,-25.6297009406997,-25.62970093926574,0.9999999999964038,1.0000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,9,-11.578214141694943,-11.578214141694936,1.0000000000000016,1.0000000000000018
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,10,-44.68141329387527,-44.681414483688876,0.9999999990066383,1.0000000000000009
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,11,-46.014105928966856,-46.01411556651514,0.9999999911311714,1.0000000000000007
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,12,-40.97182355632196,-40.97182393896032,0.9999999995682038,0.9999999999999994
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,13,-52.37647294765868,-52.376520725421585,0.9999999662166782,1.0000000000000022
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z24,14,-50.654757069664456,-50.654777232377896,0.9999999854861996,0.9999999999999997
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,0,49.7372409535381,49.7372409535381,1.0000000000000002,1.0000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,1,45.319149389763986,45.319149389763986,0.9999999999999993,0.9999999999999993
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,2,53.897255911669745,53.89725591166973,1.0000000000000013,1.0000000000000013
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,3,48.459575297735896,48.4595752977359,0.9999999999999992,0.9999999999999992
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,4,32.05970401115737,32.05970401115737,0.9999999999999979,0.9999999999999981
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,5,42.12883195431977,42.12883195431976,0.9999999999999988,0.9999999999999992
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,6,-0.5838873281649618,-0.5838873281649617,1.0000000000000002,1.0000000000000004
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,7,20.85628979270486,20.85628979270486,1.0000000000000024,1.0000000000000024
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,8,-25.635088416105372,-25.635088416105372,1.000000000000003,1.000000000000003
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,9,-11.576784247434283,-11.576784247434283,1.000000000000002,1.000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,10,-44.68110400165711,-44.68110400165712,1.0000000000000027,1.0000000000000024
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,11,-46.0121135800207,-46.012113580020696,1.000000000000001,1.000000000000001
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,12,-40.97657254036907,-40.976572540369055,0.9999999999999998,1.0
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,13,-52.37715756138848,-52.377157561388486,1.0000000000000007,1.0000000000000007
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p0625_z48,14,-50.65485200309923,-50.654852003099236,0.9999999999999997,0.9999999999999993
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,0,49.73724068387538,49.737245793950954,0.9999999956296528,0.9999999999999998
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,1,45.31914901466951,45.31915355013815,0.9999999943307726,0.9999999999999993
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,2,53.89725342427491,53.8973030355205,0.9999999568115988,1.0000000000000009
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,3,48.4595750899729,48.459578725947544,0.9999999967011799,0.9999999999999988
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,4,32.05970401082161,32.05970401218678,0.9999999999957668,0.9999999999999984
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,5,42.12883192557652,42.12883227564441,0.9999999995851623,0.9999999999999994
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,6,-0.5838873281644591,-0.5838873281644587,1.0000000000000002,1.0000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,7,20.856289792704047,20.856289792698785,0.9999999999999949,1.0000000000000022
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,8,-25.63508841580981,-25.63508841441524,0.9999999999965221,1.0000000000000029
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,9,-11.576784247434542,-11.57678424743454,1.000000000000002,1.0000000000000018
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,10,-44.681103936203094,-44.68110512587608,0.999999999006738,1.0000000000000022
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,11,-46.01211300764315,-46.01212263598414,0.9999999911412519,1.000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,12,-40.976572510319095,-40.97657289326553,0.9999999995682894,1.0000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,13,-52.377155592937044,-52.37720337336509,0.9999999662154443,1.000000000000001
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p0625_z48,14,-50.65485113319772,-50.65487128600755,0.9999999854944905,1.0000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,0,49.729107254712254,49.72910725471227,1.000000000000004,1.000000000000004
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,1,45.33853208777733,45.33853208777733,1.000000000000001,1.000000000000001
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,2,53.89303248545999,53.893032485459976,0.9999999999999989,0.9999999999999989
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,3,48.45908492269027,48.45908492269027,1.0000000000000027,1.0000000000000027
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,4,32.05398530042671,32.053985300426724,1.000000000000004,1.0000000000000038
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,5,42.121361699168254,42.121361699168254,1.0000000000000013,1.0000000000000013
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,6,-0.5816026710164908,-0.5816026710164905,1.0000000000000009,1.0000000000000009
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,7,20.85717224803242,20.85717224803242,1.000000000000004,1.0000000000000038
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,8,-25.641416748487853,-25.64141674848784,1.0000000000000004,1.0000000000000009
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,9,-11.567892606967101,-11.567892606967101,0.9999999999999996,0.9999999999999997
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,10,-44.67754706588518,-44.677547065885186,1.000000000000004,1.0000000000000036
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,11,-46.01382849755945,-46.01382849755945,1.0000000000000047,1.0000000000000047
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,12,-40.96796172101165,-40.96796172101163,1.0000000000000036,1.0000000000000036
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,13,-52.378554125796654,-52.37855412579664,1.0000000000000049,1.0000000000000049
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z24,14,-50.65300268139442,-50.653002681394405,0.9999999999999989,0.9999999999999992
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,0,49.72910698680348,49.72911206444592,0.9999999956586425,1.000000000000003
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,1,45.338531706394605,45.338536319292665,0.9999999942340699,1.0000000000000009
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,2,53.893029993982736,53.89307964829922,0.9999999567440286,0.9999999999999983
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,3,48.45908471474238,48.45908835338661,0.999999996698275,1.000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,4,32.053985300093736,32.05398530144716,0.9999999999958067,1.0000000000000047
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,5,42.121361670402216,42.121362020488995,0.9999999995848864,1.0000000000000016
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,6,-0.5816026710165125,-0.581602671016512,1.0000000000000007,1.0000000000000009
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,7,20.857172248031677,20.8571722480257,0.9999999999999957,1.0000000000000036
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,8,-25.64141674818247,-25.64141674675286,0.999999999996404,1.0000000000000007
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,9,-11.567892606967101,-11.567892606967096,1.0000000000000002,1.0000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,10,-44.67754700027002,-44.67754819204998,0.9999999990043377,1.0000000000000038
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,11,-46.013827926893256,-46.01383752859627,0.9999999911675034,1.0000000000000056
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,12,-40.9679616908612,-40.96796207437769,0.9999999995669028,1.0000000000000038
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,13,-52.37855214659101,-52.378600150671915,0.9999999660302195,1.000000000000005
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig10,p0p03125_z24,14,-50.65300181198494,-50.65302195065459,0.9999999855031456,1.0
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,0,49.7292013039854,49.729201303985406,1.0000000000000036,1.0000000000000036
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,1,45.33072751398804,45.33072751398804,1.0000000000000013,1.0000000000000013
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,2,53.8937559074575,53.89375590745749,1.0000000000000053,1.0000000000000056
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,3,48.45994461184583,48.45994461184581,1.0000000000000027,1.0000000000000027
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,4,32.060244431153535,32.060244431153535,0.9999999999999973,0.9999999999999972
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,5,42.12086032969364,42.12086032969364,1.0000000000000016,1.0000000000000016
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,6,-0.5810849164474082,-0.5810849164474082,1.0000000000000022,1.0000000000000022
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,7,20.855946070725352,20.855946070725352,1.0000000000000049,1.0000000000000049
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,8,-25.646351396508244,-25.646351396508244,1.0000000000000018,1.0000000000000018
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,9,-11.566569781275579,-11.566569781275577,1.0000000000000002,1.0000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,10,-44.67730017629181,-44.677300176291816,1.0000000000000024,1.000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,11,-46.011850793612524,-46.011850793612524,1.0000000000000022,1.0000000000000022
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,12,-40.97251557111385,-40.972515571113846,1.000000000000002,1.000000000000002
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,13,-52.379216718094966,-52.37921671809496,1.0000000000000038,1.0000000000000038
h0p4_newton_p10_boxcar_hanning_decimated_s1_sys0_sig3,p0p03125_z48,14,-50.65309044173336,-50.65309044173336,1.0000000000000075,1.0000000000000075
