group,branch,draw,center,kind,amplitude,peak_selected,true_flux_fraction_retained,reference_flux_jy_kms,post_continuum_flux_over_reference,selected_noisy_flux_over_reference,paired_selected_flux_difference_over_reference,selected_voxel_fraction
gaussian,boxcar_hanning_decimated,0,20,streaming,5,True,0.2319416668794646,0.260632411031693,0.9999999999999997,0.20541702000016193,0.20541702000016193,0.001487868428883518
gaussian,boxcar_hanning_decimated,0,20,streaming,10,True,0.8764835660309209,0.521264822063386,0.9999999999999997,0.7905956562448131,0.7905956562448131,0.015499234292101233
gaussian,boxcar_hanning_decimated,0,30,rotation,5,True,0.06868062201772349,0.26063241103169293,0.9999999999999994,0.07388010086004133,0.07388010086004133,0.00030483158055174517
gaussian,boxcar_hanning_decimated,0,30,rotation,10,True,0.8842783090767343,0.5212648220633859,0.9999999999999994,0.7429438849500467,0.7429438849500467,0.01388798165204201
gaussian,boxcar_hanning_decimated,0,30,warp,5,False,0.007053949379173083,0.26063241103169293,0.9999999999999991,0.007712485296577727,0.007712485296577727,2.9031579100166207e-05
gaussian,boxcar_hanning_decimated,0,30,warp,10,True,0.8859173861681165,0.5212648220633859,0.9999999999999991,0.7495243000883822,0.7495243000883822,0.01403676849493036
gaussian,boxcar_hanning_decimated,0,30,streaming,5,False,0.0,0.2606324110316929,0.9999999999999662,0.0,0.0,0.0
gaussian,boxcar_hanning_decimated,0,30,streaming,10,True,0.8773559632577823,0.5212648220633858,0.9999999999999662,0.7316528157215983,0.7316528157215983,0.01394241586285482
gaussian,boxcar_hanning_decimated,1,10,rotation,5,True,0.7539806061574109,0.2606324110316929,0.9999999999978414,0.8556770092827912,0.8556770092827912,0.008313918464810097
gaussian,boxcar_hanning_decimated,1,10,rotation,10,True,0.9500509461708107,0.5212648220633858,0.9999999999978414,0.9947994805727717,0.9947994805727717,0.020176947474615514
gaussian,boxcar_hanning_decimated,1,10,warp,5,True,0.7404443800820493,0.26063241103169293,0.9999999999978408,0.8496727879317924,0.8496727879317924,0.008063521095071163
gaussian,boxcar_hanning_decimated,1,10,warp,10,True,0.9416992972337145,0.5212648220633859,0.9999999999978408,0.9818175492616804,0.9818175492616804,0.019850342209738643
gaussian,boxcar_hanning_decimated,1,10,streaming,5,True,0.6531080031985217,0.2606324110316908,0.9999999999397503,0.7784025474167678,0.7784025474167678,0.0071453974060284075
gaussian,boxcar_hanning_decimated,1,10,streaming,10,True,0.9284599537074979,0.5212648220633816,0.9999999999397503,0.9603687743694905,0.9603687743694905,0.019592686945224667
gaussian,boxcar_hanning_decimated,1,20,rotation,5,True,0.6437350747497397,0.2606324110316928,1.0000000000000002,0.6294968908130547,0.6294968908130547,0.006281707927798463
gaussian,boxcar_hanning_decimated,1,20,rotation,10,True,0.9378896743365754,0.5212648220633856,1.0000000000000002,0.9132738924454252,0.9132738924454252,0.0193713211545859
gaussian,boxcar_hanning_decimated,1,20,warp,5,True,0.6485602291140935,0.2606324110316929,1.0,0.6331795132682402,0.6331795132682402,0.006419607928524252
gaussian,boxcar_hanning_decimated,1,20,warp,10,True,0.9332214722143406,0.5212648220633858,1.0,0.8994135188565417,0.8994135188565417,0.0193713211545859
gaussian,boxcar_hanning_decimated,1,20,streaming,5,True,0.5659559823215331,0.260632411031693,0.9999999999999997,0.5472346286696448,0.5472346286696448,0.005385357923080831
gaussian,boxcar_hanning_decimated,1,20,streaming,10,True,0.9121174816644864,0.521264822063386,0.9999999999999997,0.8858270503683926,0.8858270503683926,0.01865641851924431
gaussian,boxcar_hanning_decimated,1,30,rotation,5,True,0.5567631071875668,0.26063241103169293,0.9999999999999994,0.5219403242394186,0.5219403242394186,0.004986173710453546
gaussian,boxcar_hanning_decimated,1,30,rotation,10,True,0.9220313395777106,0.5212648220633859,0.9999999999999994,0.8589289289272674,0.8589289289272674,0.017426205354874765
gaussian,boxcar_hanning_decimated,1,30,warp,5,True,0.5384615429811729,0.26063241103169293,0.9999999999999991,0.5018102123876386,0.5018102123876386,0.0049607710787409
gaussian,boxcar_hanning_decimated,1,30,warp,10,True,0.9108464250855095,0.5212648220633859,0.9999999999999991,0.8599641667730612,0.8599641667730612,0.01754958956605047
gaussian,boxcar_hanning_decimated,1,30,streaming,5,True,0.3937727112290155,0.2606324110316929,0.9999999999999662,0.37007810272494485,0.37007810272494485,0.0037559605460840027
gaussian,boxcar_hanning_decimated,1,30,streaming,10,True,0.898168890155492,0.5212648220633858,0.9999999999999662,0.8425858190585456,0.8425858190585456,0.017897968515252466
gaussian,boxcar_hanning_decimated,2,10,rotation,5,True,0.7397671798791139,0.2606324110316929,0.9999999999978414,0.9177978893128943,0.8448845982701716,0.00996508952613205
gaussian,boxcar_hanning_decimated,2,10,rotation,10,True,0.8950706624865652,0.5212648220633858,0.9999999999978414,0.9534494490846669,0.9169928035633054,0.020340250107053946
gaussian,boxcar_hanning_decimated,2,10,warp,5,True,0.7353357897332192,0.26063241103169293,0.9999999999978408,0.9178418812041508,0.8449285901614281,0.009856221104506426
gaussian,boxcar_hanning_decimated,2,10,warp,10,True,0.8920342939563386,0.5212648220633859,0.9999999999978408,0.9540747132685987,0.9176180677472373,0.020387426423091718
gaussian,boxcar_hanning_decimated,2,10,streaming,5,True,0.5573961350251231,0.2606324110316908,0.9999999999397503,0.7553338805996622,0.6824205895569389,0.007980055305158185
gaussian,boxcar_hanning_decimated,2,10,streaming,10,True,0.8797556665514191,0.5212648220633816,0.9999999999397503,0.930575778925009,0.8941191334036472,0.020213236948490722
gaussian,boxcar_hanning_decimated,2,20,rotation,5,True,0.8176337752481356,0.2606324110316928,1.0000000000000002,1.158271215763409,1.0853579247206862,0.012109797432156828
gaussian,boxcar_hanning_decimated,2,20,rotation,10,True,0.9124167425033021,0.5212648220633856,1.0000000000000002,1.0733293491714888,1.0368727036501273,0.020946284320769917
gaussian,boxcar_hanning_decimated,2,20,warp,5,True,0.795432731572587,0.2606324110316929,1.0,1.127270207574586,1.0543569165318631,0.011852142167642854
gaussian,boxcar_hanning_decimated,2,20,warp,10,True,0.9047451358725317,0.5212648220633858,1.0,1.0692533754666778,1.0327967299453165,0.020750321161843794
gaussian,boxcar_hanning_decimated,2,20,streaming,5,True,0.733341236633386,0.260632411031693,0.9999999999999997,1.0594156120056712,0.9865023209629487,0.011351347428164987
gaussian,boxcar_hanning_decimated,2,20,streaming,10,True,0.9021645164463048,0.521264822063386,0.9999999999999997,1.0684623384157605,1.032005692894399,0.021254744848709182
gaussian,boxcar_hanning_decimated,2,30,rotation,5,True,0.7913130625742134,0.26063241103169293,0.9999999999999994,1.0017543250275855,0.9288410339848628,0.009435263207554017
gaussian,boxcar_hanning_decimated,2,30,rotation,10,True,0.9608411065807481,0.5212648220633859,0.9999999999999994,1.0536012686927674,1.017144623171406,0.022281736959377563
gaussian,boxcar_hanning_decimated,2,30,warp,5,True,0.7838207881362257,0.26063241103169293,0.9999999999999991,0.9939146655570593,0.9210013745143366,0.009515100050079474
gaussian,boxcar_hanning_decimated,2,30,warp,10,True,0.9592464360271288,0.5212648220633859,0.9999999999999991,1.0709599756439119,1.0345033301225506,0.022481329065691207
gaussian,boxcar_hanning_decimated,2,30,streaming,5,True,0.7233214779549768,0.2606324110316929,0.9999999999999662,0.9742276129175024,0.9013143218747797,0.009326394785928394
gaussian,boxcar_hanning_decimated,2,30,streaming,10,True,0.9390360456934753,0.5212648220633858,0.9999999999999662,1.0816806688099094,1.045224023288548,0.022517618539566412
gaussian,boxcar_hanning_decimated,3,10,rotation,5,True,0.7760801842702119,0.2606324110316929,0.9999999999978414,0.853599507146696,0.853599507146696,0.009119544784839709
gaussian,boxcar_hanning_decimated,3,10,rotation,10,True,0.9652583296979136,0.5212648220633858,0.9999999999978414,1.0426113811426485,1.0426113811426485,0.02221641590640219
gaussian,boxcar_hanning_decimated,3,10,warp,5,True,0.7637835918276811,0.26063241103169293,0.9999999999978408,0.8438881137319891,0.8438881137319891,0.009032450047539211
gaussian,boxcar_hanning_decimated,3,10,warp,10,True,0.9628150686749041,0.5212648220633859,0.9999999999978408,1.0418399377326366,1.0418399377326366,0.022060371168738796
gaussian,boxcar_hanning_decimated,3,10,streaming,5,True,0.7002734995929276,0.2606324110316908,0.9999999999397503,0.8046836458633806,0.8046836458633806,0.008662297414012091
gaussian,boxcar_hanning_decimated,3,10,streaming,10,True,0.9628014641342282,0.5212648220633816,0.9999999999397503,1.0385966650802756,1.0385966650802756,0.02269180801416741
gaussian,boxcar_hanning_decimated,3,20,rotation,5,True,0.7450749763715204,0.2606324110316928,1.0000000000000002,0.7848112195393122,0.7848112195393122,0.008197792148409433
gaussian,boxcar_hanning_decimated,3,20,rotation,10,True,0.9424833911569848,0.5212648220633856,1.0000000000000002,0.9876560576246374,0.9876560576246374,0.02040920010741684
gaussian,boxcar_hanning_decimated,3,20,warp,5,True,0.7258236763011714,0.2606324110316929,1.0,0.7704843252181449,0.7704843252181449,0.008125213200659016
gaussian,boxcar_hanning_decimated,3,20,warp,10,True,0.9391291505555505,0.5212648220633858,1.0,0.9879737002081406,0.9879737002081406,0.02061967905589305
gaussian,boxcar_hanning_decimated,3,20,streaming,5,True,0.6798949937857556,0.260632411031693,0.9999999999999997,0.7151463850344525,0.7151463850344525,0.007584500039918421
gaussian,boxcar_hanning_decimated,3,20,streaming,10,True,0.9248552936906917,0.521264822063386,0.9999999999999997,0.9650134247031924,0.9650134247031924,0.021138618532308518
gaussian,boxcar_hanning_decimated,3,30,rotation,5,True,0.7914325393108026,0.26063241103169293,0.9999999999999994,0.8953583574417784,0.8953583574417784,0.00996146057874453
gaussian,boxcar_hanning_decimated,3,30,rotation,10,True,0.9507584788251526,0.5212648220633859,0.9999999999999994,1.0651220874420215,1.0651220874420215,0.022343429064965416
gaussian,boxcar_hanning_decimated,3,30,warp,5,True,0.772059391409171,0.26063241103169293,0.9999999999999991,0.8703658164616126,0.8703658164616126,0.009660257945580305
gaussian,boxcar_hanning_decimated,3,30,warp,10,True,0.9475350793149804,0.5212648220633859,0.9999999999999991,1.0550152842143372,1.0550152842143372,0.022470442223528644
gaussian,boxcar_hanning_decimated,3,30,streaming,5,True,0.7064087987944113,0.2606324110316929,0.9999999999999662,0.7804248546256949,0.7804248546256949,0.008629636887524404
gaussian,boxcar_hanning_decimated,3,30,streaming,10,True,0.9338242623524855,0.5212648220633858,0.9999999999999662,1.0237600515485843,1.0237600515485843,0.0227426132775927
gaussian,boxcar_hanning_decimated,4,10,rotation,5,True,0.7429383478721022,0.2606324110316929,0.9999999999978414,0.7939566166270021,0.7934247000212021,0.008390126359948033
gaussian,boxcar_hanning_decimated,4,10,rotation,10,True,0.9093630182295007,0.5212648220633858,0.9999999999978414,0.9861318314973265,0.9858658731944265,0.018823350099070265
gaussian,boxcar_hanning_decimated,4,10,warp,5,True,0.7378216175082264,0.26063241103169293,0.9999999999978408,0.7921697209182819,0.7916378043124819,0.008440931623373324
gaussian,boxcar_hanning_decimated,4,10,warp,10,True,0.9002923696011093,0.5212648220633859,0.9999999999978408,0.9720930662372353,0.9718271079343354,0.0187943185199701
gaussian,boxcar_hanning_decimated,4,10,streaming,5,True,0.687434146100518,0.2606324110316908,0.9999999999397503,0.7368159050270742,0.7362839884212742,0.007740544777581814
gaussian,boxcar_hanning_decimated,4,10,streaming,10,True,0.9085647377340127,0.5212648220633816,0.9999999999397503,0.9720620019640666,0.9717960436611665,0.019607202734774752
gaussian,boxcar_hanning_decimated,4,20,rotation,5,True,0.6757502061722147,0.2606324110316928,1.0000000000000002,0.8695739584985043,0.8690420418927044,0.00846633425508597
gaussian,boxcar_hanning_decimated,4,20,rotation,10,True,0.9435508268768259,0.5212648220633856,1.0000000000000002,1.0429225940171531,1.042656635714253,0.019999129052626994
gaussian,boxcar_hanning_decimated,4,20,warp,5,True,0.6438270815638358,0.2606324110316929,1.0,0.8279430338379925,0.8274111172321926,0.008074407937233727
gaussian,boxcar_hanning_decimated,4,20,warp,10,True,0.9381184641390597,0.5212648220633858,1.0,1.030579290084463,1.030313331781563,0.01993743694703914
gaussian,boxcar_hanning_decimated,4,20,streaming,5,True,0.5356310314856269,0.260632411031693,0.9999999999999997,0.7295727213824499,0.7290408047766499,0.0072832974067541965
gaussian,boxcar_hanning_decimated,4,20,streaming,10,True,0.9274954428153405,0.521264822063386,0.9999999999999997,1.0187344221433918,1.0184684638404917,0.020231381685428325
gaussian,boxcar_hanning_decimated,4,30,rotation,5,True,0.7957339110813232,0.26063241103169293,0.9999999999999994,0.9360542716933511,0.9355223550875512,0.010309839527946525
gaussian,boxcar_hanning_decimated,4,30,rotation,10,True,0.9044713344532073,0.5212648220633859,0.9999999999999994,1.0165713834591235,1.0163054251562234,0.020271300106691054
gaussian,boxcar_hanning_decimated,4,30,warp,5,True,0.793030962648077,0.26063241103169293,0.9999999999999991,0.939170635037846,0.9386387184320462,0.010320726370109086
gaussian,boxcar_hanning_decimated,4,30,warp,10,True,0.9011924215458686,0.5212648220633859,0.9999999999999991,1.008708486008353,1.008442527705453,0.020507181686879903
gaussian,boxcar_hanning_decimated,4,30,streaming,5,True,0.7472155997801745,0.2606324110316929,0.9999999999999662,0.8882432680217078,0.887711351415908,0.009877994788831551
gaussian,boxcar_hanning_decimated,4,30,streaming,10,True,0.908062557945495,0.5212648220633858,0.9999999999999662,1.0124669630390264,1.0122010047361263,0.021225713269609016
gaussian,boxcar_hanning_decimated,5,10,rotation,5,True,0.7241624691106753,0.2606324110316929,0.9999999999978414,0.7353516571947345,0.7353516571947345,0.008408271096885637
gaussian,boxcar_hanning_decimated,5,10,rotation,10,True,0.9423638768930185,0.5212648220633858,0.9999999999978414,0.9771809649140515,0.9771809649140515,0.021178536953571248
gaussian,boxcar_hanning_decimated,5,10,warp,5,True,0.7358277742705368,0.26063241103169293,0.9999999999978408,0.7582586426362888,0.7582586426362888,0.008615121097974321
gaussian,boxcar_hanning_decimated,5,10,warp,10,True,0.9402777628576854,0.5212648220633859,0.9999999999978408,0.9759704088946903,0.9759704088946903,0.021639413271786385
gaussian,boxcar_hanning_decimated,5,10,streaming,5,True,0.6945166943545761,0.2606324110316908,0.9999999999397503,0.7101964091367974,0.7101964091367974,0.008056263200296123
gaussian,boxcar_hanning_decimated,5,10,streaming,10,True,0.9172162705608446,0.5212648220633816,0.9999999999397503,0.9369194363563673,0.9369194363563673,0.021309179059521996
gaussian,boxcar_hanning_decimated,5,20,rotation,5,True,0.7992100706404028,0.2606324110316928,1.0000000000000002,1.0115822610361782,1.0115822610361782,0.010857810583462161
gaussian,boxcar_hanning_decimated,5,20,rotation,10,True,0.948305223626913,0.5212648220633856,1.0000000000000002,1.0691333155006795,1.0691333155006795,0.02231439748586525
gaussian,boxcar_hanning_decimated,5,20,warp,5,True,0.7921969889112597,0.2606324110316929,1.0,1.0096906929378562,1.0096906929378562,0.011071918479325886
gaussian,boxcar_hanning_decimated,5,20,warp,10,True,0.9454326517316792,0.5212648220633858,1.0,1.0730684190237647,1.0730684190237647,0.022572052750379226
gaussian,boxcar_hanning_decimated,5,20,streaming,5,True,0.7624003036703121,0.260632411031693,0.9999999999999997,0.9817661553727262,0.9817661553727262,0.011002968478962993
gaussian,boxcar_hanning_decimated,5,20,streaming,10,True,0.9182759884728803,0.521264822063386,0.9999999999999997,1.0563447981776273,1.0563447981776273,0.022372460644065582
gaussian,boxcar_hanning_decimated,5,30,rotation,5,True,0.7973128501029687,0.26063241103169293,0.9999999999999994,0.9278754185334703,0.9278754185334703,0.010262663211908754
gaussian,boxcar_hanning_decimated,5,30,rotation,10,True,0.9415944813323852,0.5212648220633859,0.9999999999999994,1.0488193369773855,1.0488193369773855,0.02183900537810003
gaussian,boxcar_hanning_decimated,5,30,warp,5,True,0.7981971532353134,0.26063241103169293,0.9999999999999991,0.9323030249359414,0.9323030249359414,0.010458626370834875
gaussian,boxcar_hanning_decimated,5,30,warp,10,True,0.9416153109900377,0.5212648220633859,0.9999999999999991,1.0507724099512497,1.0507724099512497,0.02193335801017557
gaussian,boxcar_hanning_decimated,5,30,streaming,5,True,0.7443142150259536,0.2606324110316929,0.9999999999999662,0.8627348553019201,0.8627348553019201,0.009750981630268324
gaussian,boxcar_hanning_decimated,5,30,streaming,10,True,0.9286530922297312,0.5212648220633858,0.9999999999999662,1.0439734837033812,1.0439734837033812,0.02216198169558938
gaussian,boxcar_hanning_decimated,6,10,rotation,5,True,0.8011737247791623,0.2606324110316929,0.9999999999978414,0.8556197357963168,0.8556197357963168,0.009195752679977645
gaussian,boxcar_hanning_decimated,6,10,rotation,10,True,0.9331281274614364,0.5212648220633858,0.9999999999978414,0.9833849117774833,0.9833849117774833,0.021356355375559764
gaussian,boxcar_hanning_decimated,6,10,warp,5,True,0.7902747712398084,0.26063241103169293,0.9999999999978408,0.847617840452742,0.847617840452742,0.009199381627365166
gaussian,boxcar_hanning_decimated,6,10,warp,10,True,0.9324365641372268,0.5212648220633859,0.9999999999978408,0.9928750647599945,0.9928750647599945,0.021243858006546622
gaussian,boxcar_hanning_decimated,6,10,streaming,5,True,0.745959221238844,0.2606324110316908,0.9999999999397503,0.8195753309719088,0.8195753309719088,0.009017934257989128
gaussian,boxcar_hanning_decimated,6,10,streaming,10,True,0.9373539990152673,0.5212648220633816,0.9999999999397503,1.0027721271886445,1.0027721271886445,0.022169239590364417
gaussian,boxcar_hanning_decimated,6,20,rotation,5,True,0.7954384556002574,0.2606324110316928,1.0000000000000002,0.9030456761850044,0.9030456761850044,0.011304171112127217
gaussian,boxcar_hanning_decimated,6,20,rotation,10,True,0.9329490325109722,0.5212648220633856,1.0000000000000002,1.021293447554785,1.021293447554785,0.02235431590712798
gaussian,boxcar_hanning_decimated,6,20,warp,5,True,0.7787201626331631,0.2606324110316929,1.0,0.8718586400518822,0.8718586400518822,0.011032000058063159
gaussian,boxcar_hanning_decimated,6,20,warp,10,True,0.9236436049974334,0.5212648220633858,1.0,1.007405400062015,1.007405400062015,0.022009565905313506
gaussian,boxcar_hanning_decimated,6,20,streaming,5,True,0.712438748839799,0.260632411031693,0.9999999999999997,0.7971900091234964,0.7971900091234964,0.010005007947394779
gaussian,boxcar_hanning_decimated,6,20,streaming,10,True,0.9360376057362704,0.521264822063386,0.9999999999999997,1.0056402342706627,1.0056402342706627,0.02323615012229553
gaussian,boxcar_hanning_decimated,6,30,rotation,5,True,0.615881868310489,0.26063241103169293,0.9999999999999994,0.6255970657651214,0.6255970657651214,0.006154694769235236
gaussian,boxcar_hanning_decimated,6,30,rotation,10,True,0.9098888548752604,0.5212648220633859,0.9999999999999994,0.8936094071148565,0.8936094071148565,0.018500373781580915
gaussian,boxcar_hanning_decimated,6,30,warp,5,True,0.5869779110740405,0.26063241103169293,0.9999999999999991,0.5914779609897718,0.5914779609897718,0.005857121083458532
gaussian,boxcar_hanning_decimated,6,30,warp,10,True,0.9020931367191071,0.5212648220633859,0.9999999999999991,0.8921522401408652,0.8921522401408652,0.018678192203569432
gaussian,boxcar_hanning_decimated,6,30,streaming,5,True,0.5379287752736577,0.2606324110316929,0.9999999999999662,0.5495221336539934,0.5495221336539934,0.005276489501455208
gaussian,boxcar_hanning_decimated,6,30,streaming,10,True,0.9233908335643654,0.5212648220633858,0.9999999999999662,0.922193620342418,0.922193620342418,0.019806794841088392
gaussian,boxcar_hanning_decimated,7,10,rotation,5,True,0.7044828577559687,0.2606324110316929,0.9999999999978414,0.7773278845305304,0.7773278845305304,0.0070074974053026175
gaussian,boxcar_hanning_decimated,7,10,rotation,10,True,0.9561603531251129,0.5212648220633858,0.9999999999978414,0.9808078230389518,0.9808078230389518,0.020133400105965264
gaussian,boxcar_hanning_decimated,7,10,warp,5,True,0.6731161239114312,0.26063241103169293,0.9999999999978408,0.7410515174699871,0.7410515174699871,0.0065937974031252495
gaussian,boxcar_hanning_decimated,7,10,warp,10,True,0.9548979944224527,0.5212648220633859,0.9999999999978408,0.9755019299593319,0.9755019299593319,0.020133400105965264
gaussian,boxcar_hanning_decimated,7,10,streaming,5,True,0.6466552168629823,0.2606324110316908,0.9999999999397503,0.7135986765684046,0.7135986765684046,0.006535734244924917
gaussian,boxcar_hanning_decimated,7,10,streaming,10,True,0.9527961995433389,0.5212648220633816,0.9999999999397503,0.988351634060052,0.988351634060052,0.020888221162569585
gaussian,boxcar_hanning_decimated,7,20,rotation,5,True,0.66660867831278,0.2606324110316928,1.0000000000000002,0.6893578440884168,0.6893578440884168,0.007363134249279654
gaussian,boxcar_hanning_decimated,7,20,rotation,10,True,0.8955488242157326,0.5212648220633856,1.0000000000000002,0.9021853741889846,0.9021853741889846,0.017524186934337826
gaussian,boxcar_hanning_decimated,7,20,warp,5,True,0.6497194104177445,0.2606324110316929,1.0,0.667000528580779,0.667000528580779,0.007257894775041552
gaussian,boxcar_hanning_decimated,7,20,warp,10,True,0.8887283297225622,0.5212648220633858,1.0,0.9015655710616544,0.9015655710616544,0.017672973777226177
gaussian,boxcar_hanning_decimated,7,20,streaming,5,True,0.5844064104346544,0.260632411031693,0.9999999999999997,0.5984645802174812,0.5984645802174812,0.006619200034837895
gaussian,boxcar_hanning_decimated,7,20,streaming,10,True,0.8967828932090977,0.521264822063386,0.9999999999999997,0.9049134702390076,0.9049134702390076,0.0187943185199701
gaussian,boxcar_hanning_decimated,7,30,rotation,5,True,0.6552090789991312,0.26063241103169293,0.9999999999999994,0.7071547004884225,0.7071547004884225,0.006303481612123588
gaussian,boxcar_hanning_decimated,7,30,rotation,10,True,0.9051795804704417,0.5212648220633859,0.9999999999999994,0.9369657034368025,0.9369657034368025,0.01783264746227709
gaussian,boxcar_hanning_decimated,7,30,warp,5,True,0.6597179166125218,0.26063241103169293,0.9999999999999991,0.709182087944332,0.709182087944332,0.006372431612486482
gaussian,boxcar_hanning_decimated,7,30,warp,10,True,0.9006476253461867,0.5212648220633859,0.9999999999999991,0.9342875026018271,0.9342875026018271,0.018308039570042314
gaussian,boxcar_hanning_decimated,7,30,streaming,5,True,0.5828174669154731,0.2606324110316929,0.9999999999999662,0.6515250933665525,0.6515250933665525,0.005650271082369848
gaussian,boxcar_hanning_decimated,7,30,streaming,10,True,0.9016841078446309,0.5212648220633858,0.9999999999999662,0.9463095939610038,0.9463095939610038,0.018935847468083408
gaussian,boxcar_hanning_decimated,8,10,rotation,5,True,0.6928389331518245,0.2606324110316929,0.9999999999978414,0.7258623921575164,0.7258623921575164,0.00786030004137
gaussian,boxcar_hanning_decimated,8,10,rotation,10,True,0.8929865901359118,0.5212648220633858,0.9999999999978414,0.9027928018669753,0.9027928018669753,0.018438681675993062
gaussian,boxcar_hanning_decimated,8,10,warp,5,True,0.672482023385681,0.26063241103169293,0.9999999999978408,0.7056154979678974,0.7056154979678974,0.007769576356681981
gaussian,boxcar_hanning_decimated,8,10,warp,10,True,0.8886689560105915,0.5212648220633859,0.9999999999978408,0.8930477044034156,0.8930477044034156,0.01819917114841669
gaussian,boxcar_hanning_decimated,8,10,streaming,5,True,0.5647273426551435,0.2606324110316908,0.9999999999397503,0.6042182879436642,0.6042182879436642,0.006767986877726247
gaussian,boxcar_hanning_decimated,8,10,streaming,10,True,0.8814400096714866,0.5212648220633816,0.9999999999397503,0.8708857870615218,0.8708857870615218,0.018442310623380583
gaussian,boxcar_hanning_decimated,8,20,rotation,5,True,0.5743529892056486,0.2606324110316928,1.0000000000000002,0.5798421730315283,0.5798421730315283,0.004790210551527424
gaussian,boxcar_hanning_decimated,8,20,rotation,10,True,0.9535296673298822,0.5212648220633856,1.0000000000000002,0.937085230107966,0.937085230107966,0.018645531677081745
gaussian,boxcar_hanning_decimated,8,20,warp,5,True,0.5455309360484415,0.2606324110316929,1.0,0.542388375455727,0.542388375455727,0.004572473708276178
gaussian,boxcar_hanning_decimated,8,20,warp,10,True,0.9463824846619049,0.5212648220633858,1.0,0.925052953224284,0.925052953224284,0.018558436939781247
gaussian,boxcar_hanning_decimated,8,20,streaming,5,True,0.4179627092965489,0.260632411031693,0.9999999999999997,0.42423325034007076,0.42423325034007076,0.0035345947554452357
gaussian,boxcar_hanning_decimated,8,20,streaming,10,True,0.9325176464208347,0.521264822063386,0.9999999999999997,0.9225776195980231,0.9225776195980231,0.01809393167417859
gaussian,boxcar_hanning_decimated,8,30,rotation,5,True,0.7274753205486001,0.26063241103169293,0.9999999999999994,0.8356355419184374,0.8356355419184374,0.00832480530697266
gaussian,boxcar_hanning_decimated,8,30,rotation,10,True,0.9378720064735001,0.5212648220633859,0.9999999999999994,1.0152977967235384,1.0152977967235384,0.020155173790290387
gaussian,boxcar_hanning_decimated,8,30,warp,5,True,0.6996170298236233,0.26063241103169293,0.9999999999999991,0.8151586822563379,0.8151586822563379,0.00786030004137
gaussian,boxcar_hanning_decimated,8,30,warp,10,True,0.9284116176762345,0.5212648220633859,0.9999999999999991,1.0019421976448168,1.0019421976448168,0.01998098431568939
gaussian,boxcar_hanning_decimated,8,30,streaming,5,True,0.5950690913582927,0.2606324110316929,0.9999999999999662,0.7138664526938225,0.7138664526938225,0.0066083131926753325
gaussian,boxcar_hanning_decimated,8,30,streaming,10,True,0.9139594533124014,0.5212648220633858,0.9999999999999662,0.984641157498493,0.984641157498493,0.020039047473889723
gaussian,boxcar_hanning_decimated,9,10,rotation,5,True,0.7246187362627915,0.2606324110316929,0.9999999999978414,0.9176941022123972,0.9142517836271274,0.010088473737307757
gaussian,boxcar_hanning_decimated,9,10,rotation,10,True,0.9231392308080727,0.5212648220633858,0.9999999999978414,1.076749968887911,1.0750288095952762,0.02049992379210486
gaussian,boxcar_hanning_decimated,9,10,warp,5,True,0.7243782964581404,0.26063241103169293,0.9999999999978408,0.9236784873182569,0.9202361687329871,0.01006307110559511
gaussian,boxcar_hanning_decimated,9,10,warp,10,True,0.9168140366437865,0.5212648220633859,0.9999999999978408,1.0740184830115724,1.0722973237189375,0.020601534318955443
gaussian,boxcar_hanning_decimated,9,10,streaming,5,True,0.6938809356559024,0.2606324110316908,0.9999999999397503,0.8900200901617186,0.8865777715764488,0.009711063209005596
gaussian,boxcar_hanning_decimated,9,10,streaming,10,True,0.9003024330625067,0.5212648220633816,0.9999999999397503,1.0535989897972833,1.0518778305046483,0.02073217642490619
gaussian,boxcar_hanning_decimated,9,20,rotation,5,True,0.7015220537854108,0.2606324110316928,1.0000000000000002,0.7371019491475082,0.7336596305622384,0.007384907933604779
gaussian,boxcar_hanning_decimated,9,20,rotation,10,True,0.9358910967068348,0.5212648220633856,1.0000000000000002,0.9322505775886069,0.9305294182959719,0.01871085273005712
gaussian,boxcar_hanning_decimated,9,20,warp,5,True,0.6911137562926432,0.2606324110316929,1.0,0.7282345044272581,0.7247921858419882,0.0074683737235177565
gaussian,boxcar_hanning_decimated,9,20,warp,10,True,0.9371729978443903,0.5212648220633858,1.0,0.9397872467133227,0.9380660874206879,0.019200760627372426
gaussian,boxcar_hanning_decimated,9,20,streaming,5,True,0.6427260819815859,0.260632411031693,0.9999999999999997,0.6883285463046108,0.684886227719341,0.006916773720614599
gaussian,boxcar_hanning_decimated,9,20,streaming,10,True,0.9303101249666125,0.521264822063386,0.9999999999999997,0.9475007192476327,0.9457795599549979,0.019904776420551454
gaussian,boxcar_hanning_decimated,9,30,rotation,5,True,0.7446661522723107,0.26063241103169293,0.9999999999999994,0.8531095369029129,0.8496672183176431,0.007929250041732895
gaussian,boxcar_hanning_decimated,9,30,rotation,10,True,0.9508989044623729,0.5212648220633859,0.9999999999999994,1.0561028583524557,1.0543816990598207,0.020039047473889723
gaussian,boxcar_hanning_decimated,9,30,warp,5,True,0.7347699309742495,0.26063241103169293,0.9999999999999991,0.8419734487649654,0.8385311301796956,0.007987313199933227
gaussian,boxcar_hanning_decimated,9,30,warp,10,True,0.9490916049427288,0.5212648220633859,0.9999999999999991,1.0662850051258217,1.0645638458331868,0.020343879054441467
