axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	dimensionless_potential	log_dimensionless_potential	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	gema_zcomp_1mpc_percent	gema_zcomp_5mpc_percent	gema_footprint_1mpc	gema_footprint_5mpc	gema_nneigh	gema_q_nn	gema_dnn_mpc	gema_q_lss	gema_eta_k	gema_dkn_mpc
8.196580000000e-01	2.211035000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.810652732849e+01	2.011600000000e+00	0.000000000000e+00	7.897000000000e-01	2.111438000000e-01	2.045653000000e+00	-1.815126000000e+00	-5.557302000000e+00	1.784790928693e-01	1.577271149772e+00	-1.307867601797e+01	9.662040653952e+00	2.017040265462e-01	9.305082468213e+00	1-457206	-4.563301687672e+00	8935-1902	1.964535675049e+02	2.440840000000e-02	5.999960000000e+00	3.831463000000e-04	1.248530000000e-03	3.778080000000e+01	6.487650632389e+01	4.592410000000e+09	1.508270000000e+00	1.457070313474e-07	-6.836519490085e+00	2.813793860353e-10	3.195323004159e+08	8.504514766042e+00	8.333300018311e+01	6.766600036621e+01	1	1	427	-1.939038800000e+00	3.287940000000e-02	-1.937514200000e+00	7.174900000000e-01	5.677544000000e-01
5.823790000000e-01	2.179991000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.226814270020e+01	1.963301000000e+00	0.000000000000e+00	7.448000000000e-01	1.022436000000e+00	2.170519000000e+00	-2.238181000000e+00	-5.644068000000e+00	5.258827698309e-01	1.062318319418e+00	-1.224880004836e+01	1.048406910362e+01	-2.871819156592e-01	9.432303563956e+00	1-121235	-4.453210397063e+00	8936-3702	1.163604431152e+02	6.093320000000e-02	6.000000000000e+00	1.718973000000e-02	4.370704000000e-02	1.154299000000e+01	3.797208156799e+03	3.048380000015e+10	3.356470000000e+00	4.346155718623e-07	-6.361894717379e+00	3.771493585613e-10	1.924563233362e+08	8.284332184825e+00	6.666699981689e+01	5.102000045776e+01	1	1	26	-1.196998400000e+00	1.280019000000e-01	-1.196202900000e+00	-5.422897000000e-01	1.493093600000e+00
6.879350000000e-01	1.840847000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.946982765198e+01	1.595051000000e+00	0.000000000000e+00	7.045000000000e-01	1.346249000000e+00	2.603469000000e+00	1.423501000000e+00	-2.047509000000e+00	2.812947747660e-01	1.366687002704e+00	-1.214886788668e+01	1.002525669707e+01	-6.301185898781e-02	9.462667147537e+00	1-146292	-4.590686186385e+00	8938-1902	1.206996612549e+02	4.641780000000e-02	3.533970000000e+00	7.522961000000e-03	2.108843000000e-02	2.326414000000e+01	1.264791806029e+03	1.059880000003e+10	1.911150000000e+00	2.653877491993e-07	-6.576119128864e+00	4.044612847180e-10	3.624797615418e+08	8.559283763470e+00	3.333300018311e+01	4.189199829102e+01	1	1	31	-5.039280900000e+00	9.557750000000e-01	-4.714131400000e+00	-7.103305000000e-01	1.698637200000e+00
8.946940000000e-01	2.219755000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.591660690308e+01	2.012857000000e+00	0.000000000000e+00	8.885000000000e-01	1.102529000000e-01	2.240694000000e+00	-1.926381000000e+00	-5.962971000000e+00	5.996549530103e-01	7.036465803071e-01	-1.276297488215e+01	1.126522360431e+01	-5.394112324067e-01	1.006591369829e+01	1-394382	-4.733129372639e+00	8943-3704	1.576506652832e+02	1.235210000000e-01	6.000000000000e+00	3.178694000000e-02	4.594718000000e-02	5.054132000000e+00	1.118908977316e+03	1.841720000004e+11	3.977910000000e+00	2.215580836696e-06	-5.654512399868e+00	1.622271384844e-09	6.985059919974e+08	8.844170135977e+00	1.000000000000e+02	6.923100280762e+01	1	1	9	-1.103630200000e+00	1.354641000000e-01	-8.349400000000e-01	1.110878400000e+00	4.197890000000e-01
8.198250000000e-01	1.792706000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.631956481934e+01	1.577503000000e+00	0.000000000000e+00	7.169000000000e-01	6.126339000000e+00	2.701010000000e+00	1.714593000000e+00	-1.374842000000e+00	5.783400281541e-01	8.344336115102e-01	-1.130293446035e+01	1.034645077751e+01	-3.850579864825e-01	9.189770721201e+00	1-279147	-4.305715346524e+00	8946-3701	1.689577331543e+02	5.328140000000e-02	5.213100000000e+00	1.105392000000e-01	1.398661000000e-01	6.830203000000e+00	2.205728140926e+03	2.220500000002e+10	3.787390000000e+00	2.805625487371e-07	-6.551970301812e+00	2.157647680082e-10	9.757579171026e+07	7.989342083745e+00	6.666699981689e+01	4.127000045776e+01	1	1	30	-8.442598000000e-01	4.530090000000e-02	-8.439248000000e-01	-4.352691000000e-01	1.375351000000e+00
9.655090000000e-01	2.269288000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.965890884399e+01	2.044659000000e+00	0.000000000000e+00	8.248000000000e-01	5.378747000000e-01	2.184915000000e+00	-2.608103000000e+00	-6.238096000000e+00	3.266614597059e-01	1.070652835520e+00	-1.254809825585e+01	1.097785570215e+01	-3.055251967208e-01	1.032453278274e+01	1-173903	-4.998935661516e+00	8948-1902	1.663119354248e+02	1.165720000000e-01	6.000000000000e+00	2.690032000000e-02	5.204687000000e-02	1.176665000000e+01	9.071530192377e+02	9.502889999997e+10	2.121590000000e+00	2.143449180940e-06	-5.668886808724e+00	2.942676982303e-09	2.375651403028e+09	9.375782713730e+00	1.000000000000e+02	5.238100051880e+01	1	1	11	-4.201199100000e+00	7.391956000000e-01	-4.050992000000e+00	-1.490845100000e+00	3.092232900000e+00
7.847460000000e-01	1.884845000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.690477371216e+01	1.702072000000e+00	0.000000000000e+00	5.757000000000e-01	1.893090000000e-01	2.629302000000e+00	7.495309000000e-01	-2.600193000000e+00	5.718042962420e-01	7.684181608627e-01	-1.272082653705e+01	9.259070403509e+00	-7.763667575035e-01	8.115461811025e+00	1-456757	-3.771828757391e+00	8953-3702	1.941501312256e+02	2.633430000000e-02	1.478760000000e+00	3.453376000000e-04	9.824141000000e-04	5.867028000000e+00	4.785293920140e+02	1.815810000002e+09	3.730820000000e+00	2.329083485996e-08	-7.632814943901e+00	1.818325463238e-11	8.347739836225e+06	6.921568905481e+00	6.538500213623e+01	5.821300125122e+01	1	1	278	-5.122810400000e+00	3.101262000000e-01	-2.808119800000e+00	1.102335900000e+00	4.225504000000e-01
5.386620000000e-01	2.182307000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.400774002075e+01	1.981099000000e+00	0.000000000000e+00	7.225000000000e-01	1.533749000000e-01	2.202634000000e+00	-1.860557000000e+00	-5.708192000000e+00	4.215924113332e-01	1.302664856298e+00	-1.290144564077e+01	1.056953425291e+01	-9.648108765418e-02	9.726349430240e+00	1-71269	-4.652378509454e+00	8977-3702	1.164285583496e+02	6.470900000000e-02	4.491000000000e+00	4.656811000000e-03	2.009809000000e-02	2.007543000000e+01	3.742329491551e+02	3.711370000029e+10	2.639930000000e+00	6.727609736180e-07	-6.172139209591e+00	7.422654391590e-10	4.815799636485e+08	8.682668409608e+00	8.888899993896e+01	4.146300125122e+01	1	1	17	-2.187831200000e+00	8.718210000000e-02	-1.785827200000e+00	8.757602000000e-01	5.028098000000e-01
8.735320000000e-01	1.474158000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.430028533936e+01	1.308250000000e+00	0.000000000000e+00	6.098000000000e-01	1.772696000000e+01	3.931733000000e+00	4.595551000000e+00	3.208921000000e+00	8.100227151929e-01	1.024400278159e+00	-1.084387964645e+01	1.067379659606e+01	-5.028679127715e-01	9.053751165673e+00	1-604824	-4.121864225240e+00	8977-6103	1.167539520264e+02	6.156870000000e-02	7.965960000000e-01	6.759537000000e-01	1.515631000000e+00	1.057792000000e+01	1.164900834152e+03	4.718420000014e+10	6.456880000000e+00	3.496977433064e-07	-6.456307170301e+00	1.577469514979e-10	4.184464051194e+07	7.621639841179e+00	7.500000000000e+01	6.625000000000e+01	1	1	53	-1.798684500000e+00	1.128971000000e-01	-1.790912000000e+00	-3.334410000000e-01	1.271952300000e+00
9.451390000000e-01	2.355010000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.574877166748e+01	2.164261000000e+00	0.000000000000e+00	8.440000000000e-01	1.181948000000e+00	2.286288000000e+00	-3.095851000000e+00	-6.637434000000e+00	4.800328272873e-01	8.693761279790e-01	-1.217166425983e+01	1.071241818454e+01	-2.903444346162e-01	9.752352529962e+00	1-457932	-4.636159851337e+00	8982-3704	2.034256134033e+02	7.340540000000e-02	6.000000000000e+00	3.473393000000e-02	6.592850000000e-02	7.402461000000e+00	1.398958144188e+03	5.157250000045e+10	3.020180000000e+00	8.171547434993e-07	-6.087695693915e+00	7.880655437151e-10	4.469213411718e+08	8.650231093376e+00	5.454499816895e+01	7.352899932861e+01	1	1	51	-2.714443900000e+00	4.239638000000e-01	-2.583005000000e+00	1.172652000000e-01	8.999853000000e-01
8.504870000000e-01	1.828589000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.129513931274e+01	1.644624000000e+00	0.000000000000e+00	7.744000000000e-01	5.660586000000e+00	2.585942000000e+00	4.973608000000e-01	-2.712812000000e+00	4.511460314394e-01	1.225513455534e+00	-1.151122679441e+01	1.050446814390e+01	-1.104657460386e-01	9.602176081019e+00	1-415955	-4.575515024790e+00	8985-3703	2.053254699707e+02	5.979940000000e-02	5.104730000000e+00	9.845581000000e-02	3.379972000000e-01	1.680790000000e+01	2.700817119814e+03	3.194980000018e+10	2.825830000000e+00	5.410545595959e-07	-6.266758938707e+00	5.576810539417e-10	3.380192550426e+08	8.528941440279e+00	1.000000000000e+02	5.396799850464e+01	1	1	35	-2.105029800000e+00	7.849390000000e-02	-1.974066100000e+00	5.383694000000e-01	6.514294000000e-01
7.357770000000e-01	2.191751000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.773615837097e+01	2.021459000000e+00	0.000000000000e+00	8.402000000000e-01	1.471460000000e-01	2.047085000000e+00	-2.143163000000e+00	-6.181927000000e+00	7.462222800295e-01	8.968771487439e-01	-1.296341433578e+01	1.114493208066e+01	-3.727239820054e-01	9.652487520601e+00	1-556523	-4.453132620286e+00	8986-6103	1.188856353760e+02	7.584950000000e-02	5.278030000000e+00	1.518860000000e-02	2.604929000000e-02	7.886370000000e+00	1.520840442492e+03	1.396150000000e+11	5.574710000000e+00	1.198474366158e-06	-5.921371250537e+00	6.261773150233e-10	1.923874025787e+08	8.284176631269e+00	1.000000000000e+02	4.062500000000e+01	1	1	13	-1.074301500000e+00	8.190460000000e-02	-1.073792300000e+00	-1.860362500000e+00	4.106243100000e+00
3.185220000000e-01	1.532707000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.906924819946e+01	1.323284000000e+00	0.000000000000e+00	6.326000000000e-01	1.582432000000e+01	3.696143000000e+00	4.768623000000e+00	3.421890000000e+00	9.007722811312e-01	7.485583377881e-01	-1.084645077134e+01	9.890741171987e+00	-7.954293992436e-01	8.089196609725e+00	1-386847	-3.594212164297e+00	8987-12703	1.366577606201e+02	4.780030000000e-02	1.035430000000e+00	1.107364000000e-01	2.660082000000e-01	5.604777000000e+00	3.233774584487e+03	7.775730000002e+09	7.957420000001e+00	4.676143602322e-08	-7.330112160312e+00	1.711616321684e-11	3.684136555430e+06	6.566335719291e+00	5.000000000000e+01	4.897999954224e+01	1	1	24	-2.906358700000e+00	5.516574000000e-01	-2.846733600000e+00	-1.362145900000e+00	2.801382800000e+00
6.639020000000e-01	2.146786000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.264810562134e+01	1.897339000000e+00	0.000000000000e+00	7.432000000000e-01	2.182010000000e-01	2.167886000000e+00	-1.449561000000e+00	-5.491799000000e+00	3.410960585234e-01	1.304006847413e+00	-1.276194919412e+01	1.021874551222e+01	-3.313751427426e-02	9.536553395177e+00	1-149985	-4.597728668327e+00	8991-1901	1.754657745361e+02	5.013230000000e-02	5.268650000000e+00	2.862835000000e-03	1.143382000000e-02	2.013756000000e+01	2.830811750882e+03	1.654799999987e+10	2.193290000000e+00	3.610508755755e-07	-6.442431597471e+00	4.794719493634e-10	3.744283527994e+08	8.573368727347e+00	6.666699981689e+01	4.838700103760e+01	1	1	32	-2.859389300000e+00	7.719200000000e-02	-2.800359700000e+00	-9.609810000000e-02	1.060123700000e+00
6.015110000000e-01	1.764043000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.573782730103e+01	1.548602000000e+00	0.000000000000e+00	7.717000000000e-01	6.915608000000e+00	2.890769000000e+00	1.605943000000e+00	-8.957394000000e-01	1.234216007456e+00	8.400664287563e-01	-1.141332415729e+01	1.082870822038e+01	-6.437981648426e-01	8.360276205472e+00	1-277300	-3.563030099008e+00	8993-12702	1.650474548340e+02	3.748800000000e-02	1.761980000000e+00	2.602460000000e-01	3.341077000000e-01	6.919368000000e+00	9.164342254880e+02	6.740749999937e+10	1.714810000000e+01	1.881096874167e-07	-6.725588838244e+00	3.195111474795e-11	3.191329073394e+06	6.503971588710e+00	2.500000000000e+01	4.186000061035e+01	1	1	40	-4.944777000000e+00	1.323330500000e+00	-3.966819500000e+00	-1.286516100000e+00	2.643397800000e+00
8.076200000000e-01	2.170934000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.605609893799e+01	1.995227000000e+00	0.000000000000e+00	8.810000000000e-01	2.011189000000e-01	2.178296000000e+00	-2.065647000000e+00	-6.248239000000e+00	4.061619240907e-01	8.894646304380e-01	-1.310736800277e+01	1.106368605650e+01	-5.169817232902e-01	1.025136220832e+01	1-278079	-4.922600142116e+00	8993-3704	1.660865783691e+02	1.426830000000e-01	6.000000000000e+00	9.043115000000e-03	5.144256000000e-02	7.752908000000e+00	5.538018137183e+02	1.157939999990e+11	2.547780000000e+00	2.174918969839e-06	-5.662556918759e+00	2.486405843456e-09	1.671520375506e+09	9.223111674925e+00	5.000000000000e+01	6.250000000000e+01	1	1	5	-3.736806400000e+00	9.402188000000e-01	-3.494459900000e+00	-1.865751600000e+00	4.123262900000e+00
5.264370000000e-01	1.814613000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.976916503906e+01	1.566716000000e+00	0.000000000000e+00	7.430000000000e-01	6.645675000000e+00	3.250755000000e+00	2.586726000000e+00	-1.283003000000e+00	7.067280209858e-01	7.987472980081e-01	-1.141933226880e+01	1.001855903873e+01	-6.620851183404e-01	8.605102996759e+00	1-148536	-3.949187487886e+00	8994-1901	1.594353332520e+02	4.622620000000e-02	1.137730000000e+00	3.973990000000e-02	6.479035000000e-02	6.291400000000e+00	9.851069079489e+02	1.043660000000e+10	5.090120000000e+00	9.811828905916e-08	-7.008250033424e+00	5.614522236669e-11	1.889236669335e+07	7.276286366470e+00	3.000000000000e+01	4.583300018311e+01	1	1	35	-4.478675400000e+00	3.127047000000e-01	-3.209162700000e+00	-4.266360000000e-02	1.017524800000e+00
5.474750000000e-01	1.668068000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.218312072754e+01	1.453286000000e+00	0.000000000000e+00	7.426000000000e-01	8.444981000000e+00	3.243301000000e+00	2.710821000000e+00	-1.687701000000e-01	9.419077814644e-01	1.000211015846e+00	-1.133317851576e+01	1.070544374829e+01	-4.285399399680e-01	8.821628185362e+00	1-149686	-3.939860201949e+00	8996-12705	1.724920806885e+02	4.764020000000e-02	1.453140000000e+00	2.356488000000e-01	5.206485000000e-01	1.000486000000e+01	7.956547075389e+02	5.075089999988e+10	8.747980000000e+00	2.776226629575e-07	-6.556545084342e+00	9.243532974632e-11	1.809805045330e+07	7.257631794594e+00	8.000000000000e+01	5.479499816895e+01	1	1	41	-1.241723100000e+00	1.448565000000e-01	-1.188074800000e+00	1.149676200000e+00	4.074726000000e-01
6.383000000000e-01	2.109750000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.228660964966e+01	1.889566000000e+00	0.000000000000e+00	8.274000000000e-01	1.132621000000e-01	2.409160000000e+00	-1.512351000000e+00	-5.220890000000e+00	3.039990834427e-01	1.330182967718e+00	-1.286051148083e+01	1.003544975129e+01	-7.015991073217e-02	9.427451584409e+00	1-149905	-4.561726250483e+00	8996-1902	1.727478942871e+02	4.685000000000e-02	5.983680000000e+00	1.496023000000e-03	3.547853000000e-03	2.138863000000e+01	7.337918646583e+02	1.085049999990e+10	2.013720000000e+00	2.578514729898e-07	-6.588630383321e+00	3.729592594763e-10	3.172224329640e+08	8.501363891659e+00	7.500000000000e+01	5.373099899292e+01	1	1	38	-4.711867800000e+00	2.923464000000e-01	-3.589167100000e+00	5.262226000000e-01	6.575311000000e-01
5.106380000000e-01	2.236888000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.124570846558e+01	1.974874000000e+00	0.000000000000e+00	8.164000000000e-01	1.631172000000e+00	2.322567000000e+00	-1.352158000000e+00	-5.247157000000e+00	8.160609142922e-01	1.090845064901e+00	-1.201543616956e+01	1.050554880319e+01	-1.653904860332e-01	8.873426974609e+00	1-576182	-4.028683030158e+00	8997-6104	1.724430084229e+02	3.372570000000e-02	3.385280000000e+00	3.091097000000e-02	5.477296000000e-02	1.232665000000e+01	8.671445578753e+02	3.202939999978e+10	6.547280000000e+00	2.341029237629e-07	-6.630593162270e+00	1.041446066665e-10	2.724441273963e+07	7.435277451011e+00	5.882400131226e+01	4.173199844360e+01	1	1	58	4.409060000000e-01	2.828980000000e-02	4.416386000000e-01	1.056835100000e+00	4.375679000000e-01
8.267640000000e-01	2.058894000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.433560562134e+01	1.872411000000e+00	0.000000000000e+00	7.571000000000e-01	7.839548000000e-01	2.229774000000e+00	-1.149001000000e+00	-4.621765000000e+00	6.955079435072e-01	9.664782392488e-01	-1.229159750306e+01	1.028638235940e+01	-2.239724219573e-01	8.895366472387e+00	1-94786	-4.099929264440e+00	9026-3702	2.492582092285e+02	3.117310000000e-02	6.000000000000e+00	9.880635000000e-03	1.431029000000e-02	9.257170000000e+00	2.256528218034e+02	1.933669999992e+10	4.960299999999e+00	1.865491887365e-07	-6.729206635275e+00	1.095408942071e-10	3.782421465962e+07	7.577769919576e+00	8.181800079346e+01	4.534899902344e+01	1	1	88	-2.015279500000e+00	6.330160000000e-02	-1.271646700000e+00	2.462067300000e+00	1.488109000000e-01
9.765510000000e-01	2.217733000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.075407791138e+01	2.032938000000e+00	0.000000000000e+00	8.141000000000e-01	2.149950000000e-01	2.112467000000e+00	-2.416173000000e+00	-6.403825000000e+00	4.680783981977e-01	8.077717960683e-01	-1.285517520355e+01	1.087266139273e+01	-4.290635714968e-01	9.936504596338e+00	1-272175	-4.734213099070e+00	9028-3703	2.437374725342e+02	9.598410000000e-02	6.000000000000e+00	1.041085000000e-02	3.639513000000e-02	6.423501000000e+00	1.021671000276e+03	7.458669999945e+10	2.938180000000e+00	1.214792056364e-06	-5.915498056636e+00	1.204243763275e-09	7.020007705529e+08	8.846337588834e+00	6.000000000000e+01	5.312500000000e+01	1	1	17	-3.281858200000e+00	5.187412000000e-01	-3.063387400000e+00	-6.817559000000e-01	1.661788700000e+00
3.132910000000e-01	1.693020000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.545318603516e+01	1.439863000000e+00	0.000000000000e+00	7.991000000000e-01	1.174795000000e+01	3.356805000000e+00	4.503866000000e+00	1.565264000000e+00	7.535202463305e-01	9.062900474282e-01	-1.114310736617e+01	9.893747340801e+00	-6.300872325389e-01	8.386706848140e+00	1-210020	-3.816593300905e+00	9031-12704	2.413015441895e+02	4.354020000000e-02	1.199010000000e+00	5.631706000000e-02	9.755617000000e-02	8.059165000000e+00	2.717589557972e+03	7.829739999996e+09	5.669180000000e+00	6.609156614656e-08	-7.179853956697e+00	3.395601037504e-11	1.025883376448e+07	7.011097992507e+00	7.500000000000e+01	4.606700134277e+01	1	1	45	-4.505403000000e-01	7.629300000000e-02	-4.387764000000e-01	-1.610075000000e-01	1.114276500000e+00
8.002990000000e-01	1.645921000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.454976654053e+01	1.448350000000e+00	0.000000000000e+00	6.553000000000e-01	1.479492000000e+01	2.239984000000e+00	3.271668000000e+00	2.047955000000e-01	2.517671514904e-01	1.239301982258e+00	-1.111478211351e+01	9.720885828417e+00	-1.834657992107e-01	9.217351525436e+00	1-209707	-4.482792186973e+00	9031-1902	2.410290679932e+02	4.296060000000e-02	2.641410000000e+00	4.037418000000e-02	9.987739000000e-02	1.735010000000e+01	2.272197491015e+03	5.258789999998e+09	1.785530000000e+00	1.409410899576e-07	-6.850962374241e+00	2.299118388139e-10	2.205442628218e+08	8.343495764643e+00	1.000000000000e+02	4.845399856567e+01	1	1	54	-4.122818000000e+00	1.947303000000e-01	-3.186081900000e+00	-8.021540000000e-02	1.047278800000e+00
7.995160000000e-01	1.499021000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.490873336792e+01	1.313556000000e+00	0.000000000000e+00	5.401000000000e-01	1.958857000000e+01	3.912849000000e+00	4.599123000000e+00	2.631826000000e+00	5.199486872521e-01	8.923249403879e-01	-1.070461627791e+01	9.433406570265e+00	-6.085239507059e-01	8.393509195761e+00	1-209770	-3.936780254254e+00	9031-6102	2.399287567139e+02	4.107020000000e-02	1.084170000000e+00	5.355380000000e-02	1.190958000000e-01	7.804138000000e+00	9.132629081695e+02	2.712729999998e+09	3.310920000000e+00	3.920819341045e-08	-7.406623168155e+00	3.449204986023e-11	1.784316531552e+07	7.251471899206e+00	5.000000000000e+01	5.097999954224e+01	1	1	60	-2.953100700000e+00	1.983774000000e-01	-2.649979800000e+00	3.219551000000e-01	7.691401000000e-01
7.440650000000e-01	1.449699000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.447017669678e+01	1.280921000000e+00	0.000000000000e+00	4.863000000000e-01	2.580027000000e+01	3.728621000000e+00	5.159280000000e+00	2.811279000000e+00	5.821929497831e-01	9.388447739926e-01	-1.056168111645e+01	9.612751018578e+00	-5.252783248050e-01	8.448365119012e+00	1-209728	-3.933086084615e+00	9031-6104	2.405855712891e+02	4.360590000000e-02	1.109920000000e+00	1.124786000000e-01	2.678773000000e-01	8.686499000000e+00	2.295460097298e+03	4.099689999996e+09	3.821140000000e+00	5.134250069131e-08	-7.289522982373e+00	3.913586420942e-11	1.754217987652e+07	7.244083559926e+00	5.000000000000e+01	5.000000000000e+01	1	1	48	-4.307344000000e+00	8.825306000000e-01	-3.747342100000e+00	-7.208053000000e-01	1.712348900000e+00
