case,model,material,pressure_reference_km_s,r_kpc,raw_sigma_HI,pressure,pressure_gradient,inward_force,pressure_support_km2_s2,rotation_squared,speed_km_s,whole_profile_feasible
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.53125,6.801723149708385,678.2977064137322,-923.3517705820834,4019.1481065178596,207.87120669038603,5946.449331415086,77.11322410206363,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.5375,6.666573154727168,672.513878084621,-927.3937460989853,4036.7710492548927,213.88318278876582,5992.652305440632,77.41222323018911,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.5437500000000002,6.52735687163947,666.7062771987422,-930.9592894912493,4053.7972832570167,220.17616493383855,6037.873391094182,77.70375403475808,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.55,6.38006703550111,660.8778751555265,-934.050522908939,4068.7535267235758,226.92211577917104,6079.645850642371,77.97208379056168,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.5562500000000001,6.227971051210144,655.0316281174939,-936.6701985683795,4080.763744596111,234.0558401020184,6116.63273742568,78.20890446378647,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.5625,6.07487385337108,649.170473100821,-938.8216894174228,4089.4258132391487,241.47149802965922,6148.25633515651,78.4108177176881,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.56875,5.9394337869183875,643.2973241283644,-940.5089784874832,4087.1444205954986,248.41146697381524,6163.296342835373,78.50666432116049,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.5750000000000002,5.822296579871866,637.41506845327,-941.7366469606662,4074.2933277432576,254.7508871483307,6162.261104047301,78.50007072638407,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.58125,5.713575732433671,631.5265628610914,-942.5098609843167,4057.129055190346,260.84255945385814,6154.492759065876,78.45057526281039,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.5875000000000001,5.61213514967775,625.6346300581386,-942.8343572692116,4037.5405252049673,266.6987701197498,6142.896813643137,78.37663436026796,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.59375,5.519096071703247,619.7420551535379,-942.7164275113931,4016.9895087791674,272.2283299342189,6129.8486996825795,78.29335029031891,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.6,5.427685413123321,613.8515822422163,-942.1629016812416,3992.0311606222945,277.7354485293446,6109.514408466327,78.16338278545989,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.6062500000000002,5.352229104441183,607.9659110957505,-941.1811302268651,3966.621893251403,282.4565542555831,6088.929861779484,78.03159527896045,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.6125,5.2894443299448985,602.0876939677036,-939.7789652421453,3946.7911077075905,286.49390879755146,6077.706752380938,77.95964823151101,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.6187500000000001,5.234682829145051,596.2195325197608,-937.9647406528815,3934.7274637565533,290.05203820148773,6079.288043754434,77.96978930171886,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.625,5.185310775089372,590.363974874624,-935.7472514773665,3932.096402959081,293.2494019366684,6096.407252871838,78.07949316479865,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.63125,5.129150721611433,584.5235128012664,-933.1357322203987,3940.8910016350032,296.7699227029735,6131.808523714126,78.30586519357362,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.6375000000000002,5.075088767073753,578.7005790377744,-930.1398344622025,3958.1961775140376,300.1137613224574,6181.43247935678,78.62208646021028,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.64375,5.029118869717964,572.8975447566075,-926.7696037059522,3981.3934646969215,302.9114195857317,6241.504088009833,79.0031903660215,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.6500000000000001,4.9931889565632925,567.1167171767088,-923.0354555495862,4007.0508239887804,305.01719740746046,6306.616662174028,79.41420944751655,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.65625,4.964152476342317,561.3603373264776,-918.9481512493535,4031.697949220185,306.5997434124317,6370.899984983499,79.81791769385805,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.6625,4.9282042208677534,555.6305779611918,-914.5187727440231,4047.8990908881697,308.50739773507803,6421.124840866505,80.131921484927,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.6687500000000002,4.890559379166946,549.9295416380311,-909.7586972099613,4056.1545279105953,310.42662163274355,6458.281246818064,80.36343227375286,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.675,4.856632449868544,544.2592589514135,-904.6795712182558,4057.9280291260607,312.01419861031377,6485.015250175838,80.52959238799014,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.6812500000000001,4.8263979360927145,538.6216869309034,-899.2932845658298,4053.9153226631324,313.2640231278388,6502.381113099553,80.63734316741564,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.6875,4.797630625338311,533.018707603509,-893.6119438529811,4044.72487838699,314.31560139033616,6511.157630887709,80.6917445026919,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.69375,4.763643881357824,527.4521267217201,-887.6478458800082,4026.8217004438725,315.60997765658357,6504.819277470226,80.6524598352104,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.7000000000000002,4.722618553798091,521.923672658195,-881.4134509355977,4003.8490172849583,317.28221314538513,6489.261116239045,80.55595022243264,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.70625,4.676636593315701,516.434995467544,-874.921356049383,3979.2593836751385,319.21115399322724,6470.400169402477,80.43879766258617,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.7125000000000001,4.624511055261854,510.9876661152084,-868.1842682805805,3954.8163428080356,321.4968115902383,6451.126175468523,80.31890297724766,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.71875,4.567238124891983,505.58317587298853,-861.2149781139007,3931.732732635617,324.093730862407,6433.5719033550595,80.20954995108163,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.725,4.509524683824969,500.222935880327,-854.0263330329461,3909.78686571555,326.68530006410145,6417.697043295223,80.11053016486174,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.7312500000000002,4.447328027184868,494.9082768700254,-846.63121134014,3887.404281855245,329.57548345279486,6400.493179509098,80.00308231255279,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.7375,4.379798933873692,489.64044905663854,-839.042496290815,3865.769742069374,332.8546262775389,6383.920300567998,79.89943867492435,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.7437500000000001,4.3063984363520715,484.4206221853754,-831.2730506074918,3844.57645846832,336.59969076728197,6367.380508686852,79.7958677419254,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.75,4.227897792626177,479.2498857389332,-823.335691438567,3823.3638254805105,340.7928787991135,6350.09381579178,79.6874759030036,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.75625,4.1488649333357746,474.1292492992842,-815.2431658236262,3801.7989564169347,345.0994026037309,6331.810014603511,79.57267127980253,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.7625000000000002,4.062111397207982,469.05964306106796,-807.0081267254313,3778.1932014505364,350.15086595882144,6308.914651597749,79.42867650664809,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.76875,3.9648881988856117,464.0419184928593,-798.6431096862667,3753.616110347375,356.2773852373985,6282.931109939522,79.26494250259393,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.7750000000000001,3.8596018785096335,459.07684914223887,-790.1605101638407,3728.318530293535,363.3884917898318,6254.376899481193,79.08461860236282,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.78125,3.750390716171401,454.16513158025566,-781.5725615992682,3702.232779927982,371.2082902044681,6223.39384904225,78.88848996553457,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.7875,3.6479841216906017,449.30738648054273,-772.8913142668637,3677.9249131085608,378.7141550418164,6195.576627139736,78.71198528267303,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.7937500000000002,3.5455747185733584,444.5041598280593,-764.1286149525749,3653.1930751608643,386.58209510888423,6166.332983460917,78.52600195770135,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.8,3.4397668481770856,439.75592425213677,-755.2960875048171,3627.5203207268037,395.2398570935584,6134.296720214688,78.32175125860432,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.8062500000000001,3.3332266963678485,435.063080478248,-746.4051142983581,3600.9661677809477,404.47121078518603,6099.773929769151,78.10104947930694,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.8125,3.2296222488307094,430.42595889267926,-737.4668186486515,3573.183353400952,413.8745976513571,6062.520230387868,77.86218742360035,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.81875,3.1377231540179613,425.844821214048,-728.4920482107105,3548.2139313635853,422.26316588402415,6031.050921783497,77.65984111356073,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.8250000000000002,3.061083764016714,421.3198622654251,-719.4913593932287,3526.189315221097,428.9564847352125,6006.33901554329,77.50057429169986,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.83125,3.002827174882121,416.8512118406202,-710.4750028152082,3505.3331057991795,433.27746591224457,5985.863784082503,77.36836423295055,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.8375000000000001,2.960061136609262,412.4389366580448,-701.4529098288789,3484.6465563113757,435.43685833699277,5967.601188885161,77.25025041309031,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.84375,2.9316239967787023,408.08304239542065,-692.4346801291518,3463.4129800799396,435.48437415267045,5950.183307869718,77.13743130199319,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.85,2.9144471067938857,403.7834757984889,-683.4295704663222,3442.1867602825987,433.81974660489607,5934.225759917912,77.03392603209258,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.8562500000000002,2.9138320919803817,399.5401268567829,-674.4464844751594,3422.5338368314688,429.6545742126599,5923.423860405755,76.96378278388968,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.8625,2.9302868334216754,395.35283103945306,-665.4939636299771,3403.71167721081,422.9901636671852,5916.42283513795,76.91828674078714,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.8687500000000001,2.9612889650542566,391.22137158408907,-656.5801793317086,3385.6019336871386,414.3412630802309,5912.502350497611,76.8927977804008,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.875,3.004521602335219,387.1454818314517,-647.7129261294966,3368.0453180011905,404.2113511678146,5910.873620084418,76.88220613434827,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.88125,3.0502701306706426,383.1248475990259,-638.8996160757937,3351.098573490737,394.04047879468516,5910.213712584764,76.8779143355539,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.8875000000000002,3.0998960584698767,379.1591095863241,-630.1472742105198,3334.8767252390608,383.6912456540401,5910.888573234687,76.88230338143289,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.89375,3.1546303634807904,375.2478658049043,-621.4625351664101,3318.9230173659007,373.0689622453308,5912.141501891344,76.89045130503101,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.9000000000000001,3.2114987811802957,371.39067402612807,-612.8516408843435,3303.291479900478,362.57778595584705,5913.676025855062,76.90042929564868,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.90625,3.2659036672771506,367.58705423976846,-604.3204394241686,3288.3060618584213,352.73111365613397,5915.602316761482,76.91295285425909,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.9125,3.3090663379332836,363.83649111666966,-595.8743848533475,3273.4852321642365,344.39012236417835,5916.150384149924,76.91651567868844,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.9187500000000002,3.3437212203462616,360.13843646878956,-587.5185381926433,3258.745546120219,337.1397077895136,5915.578308828657,76.91279678199628,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.925,3.3708800030167416,356.49231170008864,-579.2575693950655,3244.256661246984,330.7951692399544,5914.39890366049,76.90512924155638,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.9312500000000001,3.3890406747778834,352.89751024188956,-571.0957603313941,3230.29151841665,325.4397904835682,5913.060704458588,76.89642842459321,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.9375,3.397080225639015,349.3533999665105,-563.0370087528371,3216.9420366123977,321.1240630189765,5911.701132917544,76.88758763882207,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.94375,3.3959048032549255,345.85932557315755,-555.0848331987077,3203.9022378248683,317.71978516471773,5909.86518960737,76.8756475719546,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.9500000000000002,3.3859334480961296,342.4146109402836,-547.2423788144969,3191.2582620772955,315.1635007144926,5907.790110336235,76.86215005017903,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.95625,3.3662860157674492,339.01856143883316,-539.5124240433341,3178.9461547280825,313.52688826536223,5905.286526921449,76.84586213272286,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.9625000000000001,3.340892415868863,335.6704662010384,-531.8973881515985,3167.0014003953797,312.44604564018545,5902.794202635748,76.82964403559181,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.96875,3.312965430724182,332.36960033968126,-524.3993395473594,3155.317828928854,311.62751961109024,5900.404456092591,76.81409021847874,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.975,3.280765159559952,329.1152271129982,-517.0200048484106,3142.904734167766,311.2427924321693,5895.994057549169,76.78537658662077,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.9812500000000002,3.247544651515308,325.9066000306856,-509.7607786549023,3130.4636484215166,310.99296578994694,5891.238137645184,76.75440142197178,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.9875,3.2124020209663797,322.74296489674447,-502.62273398000116,3118.077102805626,310.97063109328286,5886.207610732899,76.72162414034845,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,1.9937500000000001,3.1755163988449717,319.6235617852015,-495.6066332905838,3105.7616361653027,311.1669413776317,5880.945320726941,76.68732177307368,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.0,3.1384264094406014,316.54762694504865,-488.71294010876085,3093.4641085373446,311.4382026857019,5875.490014388987,76.6517450185512,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.00625,3.0984390107155155,313.514394631049,-481.9418311239609,3080.0081346259785,312.0590062765714,5867.207313816798,76.5976978362718,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.0125,3.0598828237695037,310.52309885738214,-475.2932087644582,3066.4134861906173,312.6026837394104,5858.5544572192075,76.54119451131663,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.0187500000000003,3.02222382293726,307.57297507141465,-468.7667141765436,3052.7006695420564,313.1213502659041,5849.518126372123,76.4821425325685,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.025,2.9849162544082697,304.6632617452135,-462.3617405590613,3039.1875766414887,313.6712875107807,5840.683555188234,76.42436493153367,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.03125,2.946035984060651,301.7932018827445,-456.07744680072904,3026.2629557642654,314.45892678373633,5832.637702112428,76.37170747150039,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.0375,2.9013606149453013,298.96204444102995,-449.91277136757395,3012.823877208979,315.9542688142247,5822.67438099907,76.30645045472284,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.04375,2.8573073217218203,296.1690456638634,-443.86644638787925,2999.335021026751,317.4849421722604,5812.406007051162,76.23913697735017,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.0500000000000003,2.815411775454132,293.4134703270137,-437.93701188232745,2985.7484296347634,318.8772889940616,5801.906991757204,76.17025004394566,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.05625,2.7750063632776603,290.6945928941721,-432.1228300874851,2972.161154659196,320.19838985806496,5791.3079844099075,76.10064378446418,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.0625,2.7354070173085523,288.0116985832177,-426.4220998214123,2958.626011137355,321.5227479188909,5780.643400051904,76.03054254739936,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.06875,2.7018161364805033,285.3640843427016,-420.83287084102096,2945.714259963778,322.22696052383446,5771.719414776232,75.97183303551542,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.075,2.67247909045017,282.7510597387477,-415.3530581417912,2932.7497854079984,322.49367215780154,5762.962132563795,75.91417609751024,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.0812500000000003,2.6432807117265815,280.1719477528892,-409.9804561516508,2919.52450074941,322.80787302695114,5753.452494157759,75.85151609663289,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.0875,2.6139518913012685,277.62608549164565,-404.7127527721492,2905.5017677583755,323.20329774366553,5742.031642451943,75.7761944310477,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.09375,2.5860106541749515,275.1128248089377,-399.5475432215724,2890.3752861838348,323.4915785322097,5728.231676915194,75.68508226140204,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.1,2.563302878924432,272.63153284271726,-394.4823436362962,2874.44258167998,323.1818324894271,5713.147589038531,75.58536623605478,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.10625,2.540595218609206,270.1815924674526,-389.5146043884784,2857.4075991507566,322.9224118363693,5695.492343874913,75.46848576641055,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.1125000000000003,2.51816395400611,267.76240266437,-384.6417230801362,2839.743278579943,322.67781401370036,5676.27986198643,75.34109013006402,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.11875,2.494893779199937,265.37337881159203,-379.8610571757229,2821.5812123399096,322.59113458095044,5655.634059064232,75.20394975707215,True
f4-stars-h0p1,newton,stellar_ML_0.8,10.0,2.125,2.4703728677373196,263.0139528965466,-375.16993623750693,2802.8308412868796,322.7189404953723,5633.296597239247,75.05529026816995,True
