atlas_id,display_name,ra_deg,dec_deg,surveys,prior_exposure,has_local_hi_cube,has_local_stellar_image,has_local_co_image,sparc_radial_rows,wallaby_profile_status,spatial_3d_baryon_reconstruction,validated_full_cube_gravity_prediction,hi_integrated_status,manga_source_quality_selection,manga_maps_local_status,manga_plateifu,manga_mangaid,manga_nsa_iauname,manga_nsa_absmag_g,manga_nsa_absmag_r,manga_nsa_absmag_i,manga_nsa_elpetro_mass,manga_nsa_sersic_mass,manga_nsa_sersic_th50,manga_nsa_sersic_ba,manga_DAPQUAL,manga_drp3qual,manga_SNR_MED_r,manga_hi_LOGMHI,manga_hi_LOGHILIM200KMS,manga_hi_SNR,manga_hi_FHI,manga_hi_EFHI,manga_hi_conflag,manga_hi_conf_prob,probes_photometry_catalog,probes_rotation_survey,probes_profile_local_status,hubble_type,distance_mpc,distance_error_mpc,distance_method,inclination_deg,inclination_error_deg,luminosity_1e9_lsun,reff_kpc,effective_sb_lsun_pc2,rdisk_kpc,central_sb_lsun_pc2,hi_mass_1e9_msun,hi_radius_kpc,quality,motion_references,wallaby_profile_radii,wallaby_prior_role,wallaby_release,wallaby_stellar_mass_map,wallaby_has_failed_release_record,position_source
MANGA:1-109152,1-109152,43.7904849573,-0.177861101978,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8154-12702,1-109152,J025509.71-001040.2,-21.211,-21.9124,-22.2586,78686700000.0,126893000000.0,28.3179,0.701957,0,0,11.7290945,10.066845,-999.0,9.046059,3.4705064,0.16968055,1.0,0.9935801753965164,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109167,1-109167,42.2169259383,-0.524053160567,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8078-1902,1-109167,J024852.06-003126.5,-18.8157,-19.573,-19.9432,9812020000.0,12643200000.0,2.32643,0.936837,0,4096,89.9772,-999.0,8.900165,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109206,1-109206,46.3410404009,-0.382339878308,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9192-1902,1-109206,J030521.84-002256.4,-18.5853,-19.0802,-19.2819,3778290000.0,5012260000.0,2.37624,0.252455,0,2,26.043278,9.848525,-999.0,12.671368,2.6701846,0.11141855,1.0,0.9997707606754204,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109223,1-109223,45.2148475708,0.807398968541,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9192-12702,1-109223,J030051.56+004826.5,-21.1028,-21.7993,-22.1445,70137500000.0,113811000000.0,21.1851,0.900125,0,2,5.22782,10.31,-999.0,8.0,2.56,0.18,1.0,0.6858667135238647,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109234,1-109234,45.9974263376,0.426382098814,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9193-1901,1-109234,J030359.37+002534.9,-18.0725,-18.7868,-19.1304,4606110000.0,5151460000.0,2.21492,0.460271,0,0,19.234428,-999.0,9.345527,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109244,1-109244,47.9994154757,-1.16166126075,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8080-12702,1-109244,J031159.85-010941.9,-19.66,-20.4291,-20.8168,17561100000.0,29422100000.0,26.4389,0.361678,0,0,3.8666809,10.250597,-999.0,15.168943,5.762855,0.15405297,1.0,0.09994319961655285,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109250,1-109250,47.7852584272,-1.05434100442,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8080-1902,1-109250,J031108.46-010315.6,-18.6697,-18.9742,-18.9419,924528000.0,737685000.0,2.16324,0.389716,0,0,24.212719,9.589482,-999.0,3.183032,0.6205025,0.12712047,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109270,1-109270,46.6858583566,-0.40880014755,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9193-12703,1-109270,J030644.60-002431.5,-17.2504,-17.8306,-18.0891,1408570000.0,1351260000.0,2.73537,0.58167,0,0,14.657225,-999.0,8.971957,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109275,1-109275,46.070671944,0.51988598971,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9192-3703,1-109275,J030416.95+003111.5,-18.6828,-19.2618,-19.5667,5385180000.0,6374870000.0,2.89688,0.441267,0,2,12.642826,9.973138,-999.0,3.7599769,1.1087475,0.12805744,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109284,1-109284,47.435601121,0.879380568919,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8080-6103,1-109284,J030944.54+005245.7,-20.6128,-21.2351,-21.5879,35954500000.0,37706900000.0,3.8627,0.6277,0,0,16.943024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-1093,1-1093,150.31881552,0.120871771315,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11836-1901,1-1093,J100116.50+000715.3,-18.249628,-18.851324,-19.175592,4228817400.0,4296278500.0,6.1251545,0.2534177,0,4096,12.688262,-999.0,9.649703,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109308,1-109308,49.9495621925,-0.22114540619,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8082-12704,1-109308,J031947.89-001316.0,-21.628,-22.3344,-22.6295,108103000000.0,222683000000.0,17.7696,0.436338,0,0,5.9826655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109356,1-109356,50.0738407878,0.523632230733,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8081-3703,1-109356,J032017.70+003125.1,-18.2984,-18.7862,-19.0048,2940460000.0,3030270000.0,4.37395,0.415178,0,0,15.459083,9.035152,-999.0,5.1330934,0.43285236,0.08210993,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109378,1-109378,51.1699181501,-0.681472614144,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8084-12703,1-109378,J032440.77-004053.3,-20.5347,-21.1351,-21.3896,31703400000.0,41048900000.0,12.5373,0.659228,0,0,8.93515,9.696303,-999.0,2.5469193,0.76263046,0.17118925,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109392,1-109392,50.9223379075,-0.117034141997,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8085-6101,1-109392,J032341.35-000701.3,-20.9762,-21.7587,-22.1762,76481100000.0,94762800000.0,10.0462,0.644759,0,0,11.486044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109394,1-109394,50.179936141,-1.0022917898,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8082-9102,1-109394,J032043.18-010008.2,-19.9767,-20.6058,-20.9409,19945700000.0,23173500000.0,8.41406,0.314274,1,0,18.437967,9.205511,-999.0,2.32432,0.29150167,0.087724306,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109419,1-109419,51.22895826,0.605956492656,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8085-3702,1-109419,J032454.94+003621.3,-21.9086,-22.6424,-22.9733,152370000000.0,193050000000.0,6.95265,0.671357,0,0,8.862899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109428,1-109428,54.602285942,-0.0185818400418,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8155-3704,1-109428,J033824.54-000106.8,-19.1212,-19.8536,-20.2038,12741300000.0,16011000000.0,1.79711,0.619103,0,2,39.593655,-999.0,9.445047,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109493,1-109493,56.4251416467,-0.378460418812,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8156-9101,1-109493,J034542.03-002242.4,-21.5918,-22.3878,-22.7402,128721000000.0,220913000000.0,18.2483,0.761089,0,2,2.9857216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109521,1-109521,54.5970661097,-1.18410023556,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8156-6101,1-109521,J033823.29-011102.6,-20.6653,-21.3944,-21.7678,52161400000.0,85451500000.0,13.9364,0.719193,0,0,9.663537,-999.0,9.542789,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109679,1-109679,328.73606667,-9.3024261469,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-12701,1-109679,J215456.65-091808.6,-20.203718,-20.753975,-20.901508,11792675000.0,18171564000.0,7.48915,0.6457017,0,4098,7.7227464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109808,1-109808,329.242290245,-6.91925217856,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-12704,1-109808,J215658.15-065509.3,-20.334015,-21.14577,-21.455873,32131480000.0,48525270000.0,6.53751,0.7149677,0,4096,9.614209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109817,1-109817,329.120653445,-7.75446574172,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-6102,1-109817,J215628.95-074516.1,-20.083294,-20.76738,-21.10952,26078616000.0,31347840000.0,4.14517,0.9814526,0,4098,14.022253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109836,1-109836,329.320132248,-7.25543383131,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-12702,1-109836,J215716.82-071519.5,-19.610699,-20.11475,-20.311543,8661050000.0,11155836000.0,6.1395783,0.44599047,0,4098,7.242787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109849,1-109849,329.255111667,-7.90423704127,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-9102,1-109849,J215701.22-075415.2,-20.160467,-20.860466,-21.182592,30883408000.0,40978133000.0,7.258764,0.59487593,0,4096,10.857711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109872,1-109872,329.541860019,-7.80037312434,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-3704,1-109872,J215810.79-074808.5,-19.852068,-20.613226,-20.96845,25035740000.0,31637658000.0,3.8778143,0.36385784,0,4096,30.086756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109909,1-109909,329.710729464,-7.66084267855,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-1901,1-109909,J215850.57-073939.1,-21.039505,-21.778355,-22.1769,68652634000.0,60034458000.0,5.3989825,0.492365,0,4098,1.3806336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109924,1-109924,329.78745727,-6.98085147942,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-6104,1-109924,J215908.98-065851.0,-20.132826,-20.851553,-21.22191,32466960000.0,41258470000.0,5.066261,0.7846248,0,4096,14.096028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-109934,1-109934,329.862723834,-7.7830474748,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-3703,1-109934,J215927.04-074659.0,-19.602272,-20.350975,-20.665186,18147396000.0,21146290000.0,3.0904968,0.4619098,0,4096,17.662998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-110095,1-110095,329.531280868,-7.92928264415,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-3702,1-110095,J215807.50-075545.4,-20.633429,-21.386599,-21.75169,50899020000.0,71756830000.0,8.856204,0.57687,0,4098,7.337079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-110133,1-110133,330.002793236,-7.23478588103,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-12703,1-110133,J220000.65-071405.2,-17.5054,-17.903227,-18.089342,1012193200.0,1142345100.0,11.308302,0.2739475,0,4096,5.5054727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-110139,1-110139,329.388791032,-7.73905917162,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-6103,1-110139,J215733.30-074420.6,-20.238302,-20.98699,-21.330023,35182990000.0,44070322000.0,5.106357,0.7884115,0,4098,6.642112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-110165,1-110165,329.609519049,-7.36499668312,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-12705,1-110165,J215826.28-072154.0,-20.594225,-21.14223,-21.315016,22471670000.0,30669880000.0,8.519706,0.8301499,0,4098,4.4440007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-113,1-113,145.681110296,-0.867232790375,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12512-9101,1-113,J094243.46-005202.0,-20.479969,-21.178394,-21.490156,39109020000.0,48947565000.0,6.792153,0.46938476,0,4096,7.4870286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-113208,1-113208,317.504479435,9.86822191739,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8618-3701,1-113208,J211001.07+095205.6,-20.7566,-21.4413,-21.7094,44480900000.0,61811700000.0,3.53576,0.688303,1,0,25.670372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-113219,1-113219,317.374745914,10.0519434342,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7815-9102,1-113219,J210929.92+100307.0,-18.5394,-18.9918,-19.017,2447600000.0,2355010000.0,5.0183,0.406186,0,0,4.655066,9.866308,-999.0,4.846264,1.0357031,0.10349762,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-113242,1-113242,316.709484212,9.19736898687,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7972-6101,1-113242,J210650.27+091150.5,-21.032,-21.8085,-22.2058,76495700000.0,101710000000.0,10.3875,0.812627,0,0,12.474065,-999.0,9.379117,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-113265,1-113265,316.490913324,9.15532109335,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7972-12703,1-113265,J210557.82+090919.1,-19.1628,-19.7494,-20.0938,8727270000.0,15945800000.0,32.0771,0.415599,0,2,3.6430178,-999.0,9.392034,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-113292,1-113292,316.043643235,8.99511499267,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7972-9101,1-113292,J210410.46+085942.4,-21.1418,-21.8907,-22.2478,80732400000.0,108584000000.0,6.78626,0.672187,0,0,6.9255605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-113315,1-113315,315.503123061,10.3769516613,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7972-3702,1-113315,J210200.74+102236.9,-20.1879,-20.948,-21.3177,33001100000.0,40024100000.0,4.45799,0.367248,0,0,20.949982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-113322,1-113322,315.533514754,11.0751131018,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7972-12701,1-113322,J210208.02+110430.4,-18.6868,-19.5185,-19.9672,9740870000.0,8984950000.0,7.02276,0.276145,0,0,8.423438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-113343,1-113343,315.932391774,10.8875738203,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7972-1901,1-113343,J210343.77+105315.1,-18.9588,-19.6874,-20.0368,10977100000.0,13941200000.0,2.19284,0.403731,0,0,41.113598,-999.0,9.358445,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
