sohn_objID,RAJ2000,DEJ2000,z,rmag,member_Mm,simard_matched,match_sep_arcsec,objID_agrees,simard_objID,simard_z,simard_Sp,simard_Scale,simard_gg2d,simard_rg2d,simard_Rhlr,simard_Rchl_r,simard_Rhlg,simard_Rchl_g,simard_e,simard_e_e,simard_phi,simard_e_phi,simard_ng,simard_e_ng
1237655744557154958,228.225503,+05.903513,0.27413,19.53,N,0,117.604,,,,,,,,,,,,,,,,,
1237655744557154995,228.234653,+05.903131,0.50851,20.05,N,0,135.425,,,,,,,,,,,,,,,,,
1237655744557155024,228.247553,+05.941394,0.17675,19.63,N,0,130.102,,,,,,,,,,,,,,,,,
1237662262174810264,227.379718,+06.155887,0.05265,15.85,N,1,0.092,0,587730023331856627,0.0527,2,1.027,16.56,15.74,4.98,4.69,4.98,4.69,0.12,0.01,124.83,2.59,3.98,0.04
1237662262174810297,227.407948,+06.151162,0.11872,17.42,N,1,0.079,0,587730023331856648,0.1187,2,2.144,18.32,17.29,4.08,3.23,4.08,3.23,0.49,0.03,10.83,1.68,6.02,0.48
1237662262174810489,227.459985,+06.144268,0.22360,18.74,N,0,129.576,,,,,,,,,,,,,,,,,
1237662262174810511,227.493134,+06.158745,0.12827,17.56,N,1,0.093,0,587730023331922138,0.1283,2,2.291,18.57,17.68,5.32,5.16,5.32,5.16,0.07,0.03,116.36,12.28,1.04,0.07
1237662262174810833,227.415347,+06.153270,0.07652,18.67,Y,0,27.475,,,,,,,,,,,,,,,,,
1237662262174811016,227.477131,+06.149263,0.32108,19.88,N,0,66.652,,,,,,,,,,,,,,,,,
1237662262174811026,227.486573,+06.173804,0.32348,19.02,N,0,36.652,,,,,,,,,,,,,,,,,
1237662262174811078,227.502571,+06.169112,0.12009,19.56,N,0,42.407,,,,,,,,,,,,,,,,,
1237662262174811083,227.502314,+06.153199,0.36035,20.40,N,0,38.383,,,,,,,,,,,,,,,,,
1237662262174811125,227.512258,+06.155857,0.09436,20.25,N,0,69.200,,,,,,,,,,,,,,,,,
1237662262174811132,227.514861,+06.163448,0.36670,20.24,N,0,79.585,,,,,,,,,,,,,,,,,
1237662262174811139,227.514080,+06.152326,0.52697,20.88,N,0,78.405,,,,,,,,,,,,,,,,,
1237662262174875704,227.579651,+06.164787,0.08075,17.00,Y,1,0.073,0,587730023331922030,0.0810,2,1.526,17.85,16.92,5.12,3.17,5.12,3.17,0.76,0.01,132.56,0.61,4.87,0.25
1237662262174875743,227.609360,+06.150564,0.17520,19.10,N,0,117.950,,,,,,,,,,,,,,,,,
1237662262174875848,227.549249,+06.161201,0.07856,16.40,Y,1,0.085,0,587730023331922190,0.0785,2,1.485,17.39,16.50,3.96,3.15,3.96,3.15,0.41,0.01,84.81,0.77,2.74,0.10
1237662262174875896,227.565853,+06.141650,0.17218,17.93,N,1,0.097,0,587730023331922213,0.1579,-1,2.728,19.06,17.90,4.36,3.09,4.36,3.09,0.69,0.03,86.53,1.74,5.10,0.22
1237662262174875999,227.626902,+06.154774,0.17327,18.07,N,0,172.850,,,,,,,,,,,,,,,,,
1237662262174876000,227.629713,+06.155053,0.28866,20.47,N,0,182.507,,,,,,,,,,,,,,,,,
1237662262174876110,227.603973,+06.148438,0.20395,18.88,N,0,105.014,,,,,,,,,,,,,,,,,
1237662262174876218,227.598766,+06.162651,0.51327,20.51,N,0,68.777,,,,,,,,,,,,,,,,,
1237662262174876242,227.535059,+06.171219,0.39322,20.91,N,0,62.375,,,,,,,,,,,,,,,,,
1237662262174876248,227.538408,+06.164646,0.12014,19.34,N,0,40.819,,,,,,,,,,,,,,,,,
1237662262174876403,227.522811,+06.150673,0.51297,20.51,N,0,94.851,,,,,,,,,,,,,,,,,
1237662262174876417,227.523375,+06.136016,0.07502,18.18,Y,0,52.122,,,,,,,,,,,,,,,,,
1237662262174876446,227.534631,+06.156214,0.54300,20.28,N,0,55.374,,,,,,,,,,,,,,,,,
1237662262174876473,227.543681,+06.165088,0.41523,20.80,N,0,24.435,,,,,,,,,,,,,,,,,
1237662262174876638,227.597166,+06.147684,0.28693,20.77,N,0,87.804,,,,,,,,,,,,,,,,,
1237662262174876690,227.613402,+06.164586,0.17646,20.43,N,0,120.735,,,,,,,,,,,,,,,,,
1237662262174876715,227.622301,+06.160451,0.20339,18.26,N,0,153.379,,,,,,,,,,,,,,,,,
1237662262174876726,227.625945,+06.161739,0.28722,19.28,N,0,165.489,,,,,,,,,,,,,,,,,
1237662262175007169,227.948829,+06.125513,0.07666,16.65,Y,1,0.034,0,587730023332118688,0.0766,2,1.451,17.67,16.68,2.52,1.70,2.52,1.70,0.68,0.01,168.96,0.44,3.11,0.12
1237662262175007172,227.947280,+06.114814,0.07763,18.09,Y,0,38.898,,,,,,,,,,,,,,,,,
1237662262175007457,227.926221,+06.128449,0.52259,20.31,N,0,76.544,,,,,,,,,,,,,,,,,
1237662262175007930,227.967494,+06.105945,0.18026,19.44,N,0,97.104,,,,,,,,,,,,,,,,,
1237662262175072462,227.996392,+06.096248,0.07296,16.10,Y,1,0.044,0,587730023332118746,0.0730,2,1.388,16.84,16.18,6.92,6.31,6.92,6.31,0.18,0.01,202.55,2.14,1.30,0.03
1237662262175072558,228.086330,+06.072802,0.07985,18.16,Y,0,201.682,,,,,,,,,,,,,,,,,
1237662262175072619,228.117173,+06.068311,0.24275,18.60,N,0,95.575,,,,,,,,,,,,,,,,,
1237662262175072630,227.973665,+06.101461,0.26318,18.94,N,0,83.447,,,,,,,,,,,,,,,,,
1237662262175072681,228.070909,+06.114017,0.17632,18.54,N,0,274.339,,,,,,,,,,,,,,,,,
1237662262175072779,227.987802,+06.115392,0.09803,20.70,N,0,75.442,,,,,,,,,,,,,,,,,
1237662262175072789,227.999245,+06.128752,0.17383,20.19,N,0,153.563,,,,,,,,,,,,,,,,,
1237662262175072831,228.016913,+06.083485,0.63884,21.22,N,0,86.686,,,,,,,,,,,,,,,,,
1237662262175072980,227.973311,+06.111972,0.14185,20.11,N,0,100.112,,,,,,,,,,,,,,,,,
1237662262175073073,228.001079,+06.088093,0.07246,19.66,Y,0,33.842,,,,,,,,,,,,,,,,,
1237662262175073129,228.030130,+06.116367,0.34656,20.43,N,0,140.853,,,,,,,,,,,,,,,,,
1237662262175073143,228.037007,+06.107852,0.28853,20.99,N,0,151.306,,,,,,,,,,,,,,,,,
1237662262175073149,228.040429,+06.111635,0.29865,20.43,N,0,167.120,,,,,,,,,,,,,,,,,
1237662262175073170,228.045132,+06.096425,0.12511,20.16,N,0,174.516,,,,,,,,,,,,,,,,,
1237662262175073175,228.049171,+06.121643,0.17452,19.56,N,0,89.967,,,,,,,,,,,,,,,,,
1237662262175073205,228.061152,+06.095410,0.26667,20.20,N,0,231.881,,,,,,,,,,,,,,,,,
1237662262175073219,228.062477,+06.072230,0.08006,20.63,Y,0,181.054,,,,,,,,,,,,,,,,,
1237662262175073241,228.076479,+06.118738,0.49933,20.65,N,0,297.924,,,,,,,,,,,,,,,,,
1237662262175073306,228.091695,+06.074277,0.51530,20.26,N,0,182.205,,,,,,,,,,,,,,,,,
1237662262175073317,228.096491,+06.086720,0.26591,20.70,N,0,168.828,,,,,,,,,,,,,,,,,
1237662262175073615,228.073425,+06.076286,0.55468,20.99,N,0,222.385,,,,,,,,,,,,,,,,,
1237662262175138012,228.142552,+06.076579,0.14236,17.36,N,1,0.058,0,587730023332184269,0.1423,2,2.501,18.52,17.41,5.63,4.58,5.63,4.58,0.38,0.02,101.08,3.10,3.49,0.24
1237662262175138328,228.121068,+06.090048,0.34705,18.80,N,0,90.858,,,,,,,,,,,,,,,,,
1237662262175138330,228.121515,+06.085508,0.22556,19.20,N,0,81.825,,,,,,,,,,,,,,,,,
1237662262175138331,228.121216,+06.084634,0.39005,19.97,N,0,81.642,,,,,,,,,,,,,,,,,
1237662262175138338,228.135163,+06.111173,0.08008,18.55,Y,0,141.123,,,,,,,,,,,,,,,,,
1237662262175138344,228.149776,+06.109357,0.14204,18.21,N,0,90.765,,,,,,,,,,,,,,,,,
1237662262175138470,228.135667,+06.063881,0.18523,20.17,N,0,51.949,,,,,,,,,,,,,,,,,
1237662262175138515,228.164673,+06.066755,0.08520,20.60,N,0,86.784,,,,,,,,,,,,,,,,,
1237662262175138670,228.126719,+06.117637,0.21909,19.95,N,0,170.574,,,,,,,,,,,,,,,,,
1237662262175138809,228.157363,+06.061921,0.17898,19.70,N,0,56.888,,,,,,,,,,,,,,,,,
1237662262175138887,228.181732,+06.093870,0.46404,20.29,N,0,82.764,,,,,,,,,,,,,,,,,
1237662262175138892,228.182378,+06.088151,0.42935,20.77,N,0,103.103,,,,,,,,,,,,,,,,,
1237662267536900495,227.233319,+05.556583,0.27548,18.22,N,0,114.314,,,,,,,,,,,,,,,,,
1237662267536901125,227.251972,+05.537146,0.21674,21.43,N,0,126.959,,,,,,,,,,,,,,,,,
1237662267536901158,227.262054,+05.563952,0.16893,21.50,N,0,220.624,,,,,,,,,,,,,,,,,
1237662267536965663,227.314205,+05.494133,0.26969,19.70,N,0,61.988,,,,,,,,,,,,,,,,,
1237662267536965777,227.284234,+05.534414,0.29160,18.95,N,0,124.410,,,,,,,,,,,,,,,,,
1237662267536965834,227.321298,+05.539369,0.07282,17.42,Y,1,0.008,0,587736546312061151,0.0728,2,1.385,18.17,17.57,3.54,2.73,3.54,2.73,0.45,0.02,154.04,1.10,0.99,0.07
1237662267536965846,227.322092,+05.473121,0.36694,19.67,N,0,354.029,,,,,,,,,,,,,,,,,
1237662267536965849,227.325466,+05.516321,0.07931,16.75,Y,1,0.015,0,587736546312061163,0.0793,2,1.499,17.84,16.82,8.42,4.99,8.42,4.99,0.82,0.00,65.62,0.18,1.13,0.04
1237662267536965872,227.343892,+05.503989,0.07511,18.07,Y,0,79.551,,,,,,,,,,,,,,,,,
1237662267536965911,227.363541,+05.389500,0.07424,16.77,Y,1,0.036,0,587736546312061233,0.0744,2,1.413,17.73,16.79,3.25,2.00,3.25,2.00,0.80,0.01,168.55,0.25,3.36,0.18
1237662267536965933,227.389118,+05.529021,0.10910,17.56,N,1,0.040,0,587736546312061254,0.1093,2,1.995,18.33,17.62,4.29,4.08,4.29,4.08,0.10,0.02,93.19,6.32,1.13,0.07
1237662267536965940,227.398563,+05.529403,0.08360,16.22,Y,1,0.053,0,587736546312061266,0.0837,-1,1.573,17.23,16.29,6.43,4.62,6.43,4.62,0.56,0.01,143.20,0.42,1.91,0.03
1237662267536965975,227.407525,+05.391741,0.07787,16.70,Y,1,0.043,0,587736546312061311,0.0780,2,1.475,17.76,16.83,5.72,3.46,5.72,3.46,0.80,0.00,135.78,0.13,1.06,0.02
1237662267536965978,227.417410,+05.498979,0.18654,17.68,N,1,0.032,0,587736546312061315,0.1658,-1,2.840,18.77,17.76,4.09,3.78,4.09,3.78,0.20,0.02,-7.77,4.74,2.36,0.16
1237662267536965988,227.421879,+05.482443,0.09202,17.92,N,1,0.047,0,587736546312061327,0.1170,-1,2.117,18.55,18.01,2.88,2.29,2.88,2.29,0.43,0.02,78.75,1.49,0.61,0.04
1237662267536966027,227.357864,+05.532408,0.07389,18.44,Y,0,112.664,,,,,,,,,,,,,,,,,
1237662267536966058,227.417355,+05.477488,0.32084,19.07,N,0,24.072,,,,,,,,,,,,,,,,,
1237662267536966097,227.281731,+05.524397,0.03025,20.02,N,0,111.019,,,,,,,,,,,,,,,,,
1237662267536966108,227.287863,+05.516335,0.25255,20.12,N,0,80.108,,,,,,,,,,,,,,,,,
1237662267536966116,227.315547,+05.509150,0.17230,20.20,N,0,22.410,,,,,,,,,,,,,,,,,
1237662267536966131,227.341531,+05.449780,0.22666,20.30,N,0,680.942,,,,,,,,,,,,,,,,,
1237662267536966136,227.354234,+05.525608,0.06741,20.19,N,0,108.357,,,,,,,,,,,,,,,,,
1237662267536966139,227.350575,+05.475844,0.21246,20.84,N,0,253.565,,,,,,,,,,,,,,,,,
1237662267536966142,227.353069,+05.505157,0.17216,19.59,N,0,106.751,,,,,,,,,,,,,,,,,
1237662267536966144,227.360165,+05.546872,0.40949,20.28,N,0,122.061,,,,,,,,,,,,,,,,,
1237662267536966145,227.355516,+05.480505,0.21232,20.16,N,0,167.979,,,,,,,,,,,,,,,,,
1237662267536966153,227.384887,+05.454080,0.49524,20.70,N,0,590.659,,,,,,,,,,,,,,,,,
1237662267536966175,227.408274,+05.409347,0.28948,19.78,N,0,63.477,,,,,,,,,,,,,,,,,
1237662267536966289,227.293286,+05.533428,0.36115,19.64,N,0,100.329,,,,,,,,,,,,,,,,,
1237662267536966294,227.296713,+05.555776,0.23886,20.17,N,0,106.063,,,,,,,,,,,,,,,,,
1237662267536966302,227.295939,+05.525172,0.52444,20.44,N,0,71.219,,,,,,,,,,,,,,,,,
1237662267536966308,227.299070,+05.556772,0.36171,19.89,N,0,101.337,,,,,,,,,,,,,,,,,
1237662267536966318,227.301407,+05.537336,0.08346,20.06,Y,0,71.656,,,,,,,,,,,,,,,,,
1237662267536966324,227.303343,+05.561879,0.21177,18.70,N,0,319.444,,,,,,,,,,,,,,,,,
1237662267536966335,227.308566,+05.553594,0.49620,21.01,N,0,68.585,,,,,,,,,,,,,,,,,
1237662267536966342,227.307549,+05.521025,0.18974,19.78,N,0,37.815,,,,,,,,,,,,,,,,,
1237662267536966389,227.317925,+05.486410,0.27059,20.30,N,0,92.521,,,,,,,,,,,,,,,,,
1237662267536966402,227.327184,+05.549631,0.21729,20.55,N,0,42.533,,,,,,,,,,,,,,,,,
1237662267536966407,227.323622,+05.489611,0.27005,20.60,N,0,91.261,,,,,,,,,,,,,,,,,
1237662267536966428,227.332923,+05.505934,0.56133,20.86,N,0,45.948,,,,,,,,,,,,,,,,,
1237662267536966439,227.338552,+05.535563,0.11289,20.58,N,0,63.319,,,,,,,,,,,,,,,,,
1237662267536966449,227.339826,+05.538798,0.60297,20.39,N,0,66.414,,,,,,,,,,,,,,,,,
1237662267536966476,227.339191,+05.442809,0.37212,20.45,N,0,669.554,,,,,,,,,,,,,,,,,
1237662267536966483,227.349255,+05.536518,0.18896,20.81,N,0,100.693,,,,,,,,,,,,,,,,,
1237662267536966491,227.351516,+05.543433,0.18907,20.81,N,0,109.252,,,,,,,,,,,,,,,,,
1237662267536966516,227.362255,+05.551272,0.39579,20.37,N,0,125.256,,,,,,,,,,,,,,,,,
1237662267536966522,227.353233,+05.444327,0.23501,19.94,N,0,708.214,,,,,,,,,,,,,,,,,
1237662267536966523,227.359239,+05.500457,0.63887,21.30,N,0,133.807,,,,,,,,,,,,,,,,,
1237662267536966534,227.356031,+05.420927,0.11627,21.74,N,0,570.372,,,,,,,,,,,,,,,,,
1237662267536966580,227.368200,+05.409552,0.49238,20.50,N,0,74.129,,,,,,,,,,,,,,,,,
1237662267536966585,227.375472,+05.429941,0.37162,20.29,N,0,641.471,,,,,,,,,,,,,,,,,
1237662267536966600,227.383037,+05.461522,0.30835,20.88,N,0,158.247,,,,,,,,,,,,,,,,,
1237662267536966601,227.380966,+05.432005,0.37119,19.62,N,0,661.657,,,,,,,,,,,,,,,,,
1237662267536966642,227.396359,+05.501021,0.54859,19.77,N,0,75.795,,,,,,,,,,,,,,,,,
1237662267536966664,227.404154,+05.517677,0.54691,20.71,N,0,46.673,,,,,,,,,,,,,,,,,
1237662267536966691,227.402443,+05.457215,0.18657,20.83,N,0,526.777,,,,,,,,,,,,,,,,,
1237662267536966701,227.400971,+05.428981,0.39116,20.73,N,0,732.458,,,,,,,,,,,,,,,,,
1237662267536966705,227.397080,+05.378434,0.39110,20.82,N,0,60.778,,,,,,,,,,,,,,,,,
1237662267536966712,227.410570,+05.524847,0.18898,20.51,N,0,46.005,,,,,,,,,,,,,,,,,
1237662267536966771,227.419070,+05.453521,0.39120,20.25,N,0,470.121,,,,,,,,,,,,,,,,,
1237662267536966773,227.421180,+05.468664,0.20523,19.88,N,0,49.621,,,,,,,,,,,,,,,,,
1237662267536966783,227.426991,+05.501924,0.26950,19.98,N,0,35.942,,,,,,,,,,,,,,,,,
1237662267537031178,227.429595,+05.415999,0.20761,18.87,N,0,86.357,,,,,,,,,,,,,,,,,
1237662267537031228,227.484342,+05.352415,0.24006,19.53,N,0,136.600,,,,,,,,,,,,,,,,,
1237662267537031296,227.545029,+05.338855,0.08379,16.37,Y,1,0.043,0,587736546312126632,0.0839,2,1.576,17.01,16.05,6.38,6.20,6.38,6.20,0.10,0.02,164.59,2.75,7.99,0.03
1237662267537031297,227.546552,+05.336880,0.32028,20.17,N,0,8.954,,,,,,,,,,,,,,,,,
1237662267537031325,227.428257,+05.438637,0.11262,19.30,N,0,832.552,,,,,,,,,,,,,,,,,
1237662267537031326,227.428974,+05.437958,0.11290,19.08,N,0,832.615,,,,,,,,,,,,,,,,,
1237662267537031338,227.433450,+05.392313,0.16943,17.64,N,1,0.025,0,587736546312126700,0.1698,2,2.895,18.51,17.68,11.60,7.77,11.60,7.77,0.65,0.01,5.64,0.93,0.97,0.06
1237662267537031368,227.453019,+05.385250,0.07501,16.76,Y,1,0.036,0,587736546312126511,0.0702,-1,1.341,17.59,16.88,4.97,3.37,4.97,3.37,0.63,0.01,22.36,0.36,0.60,0.02
1237662267537031369,227.454615,+05.383369,0.40036,20.36,N,0,8.890,,,,,,,,,,,,,,,,,
1237662267537031370,227.449752,+05.385335,0.17049,20.59,N,0,11.716,,,,,,,,,,,,,,,,,
1237662267537031374,227.452086,+05.372625,0.07551,16.85,Y,1,0.023,0,587736546312126505,0.0756,2,1.435,17.30,16.41,7.62,7.16,7.62,7.16,0.16,0.02,36.86,3.68,7.99,0.06
1237662267537031382,227.469293,+05.414709,0.07486,17.95,Y,0,120.999,,,,,,,,,,,,,,,,,
1237662267537031431,227.504718,+05.396084,0.26936,18.13,N,0,74.976,,,,,,,,,,,,,,,,,
1237662267537031453,227.519097,+05.380953,0.12347,16.67,N,1,0.027,0,587736546312126824,0.1237,2,2.220,17.58,16.75,8.01,6.45,8.01,6.45,0.39,0.01,27.89,1.09,1.04,0.03
1237662267537031475,227.532808,+05.333417,0.07993,19.03,Y,0,48.024,,,,,,,,,,,,,,,,,
1237662267537031503,227.548443,+05.358075,0.26916,18.65,N,0,70.241,,,,,,,,,,,,,,,,,
1237662267537031575,227.544571,+05.399190,0.36774,19.17,N,0,112.431,,,,,,,,,,,,,,,,,
1237662267537031623,227.441167,+05.463272,0.31991,20.59,N,0,97.642,,,,,,,,,,,,,,,,,
1237662267537031626,227.439130,+05.374958,0.51006,20.40,N,0,47.201,,,,,,,,,,,,,,,,,
1237662267537031628,227.436248,+05.373830,0.38779,20.72,N,0,56.945,,,,,,,,,,,,,,,,,
1237662267537031636,227.442412,+05.378655,0.38783,20.24,N,0,40.911,,,,,,,,,,,,,,,,,
1237662267537031651,227.468609,+05.409309,0.12325,19.61,N,0,103.039,,,,,,,,,,,,,,,,,
1237662267537031687,227.525089,+05.337848,0.36075,19.68,N,0,71.605,,,,,,,,,,,,,,,,,
1237662267537031695,227.538188,+05.353602,0.08407,18.25,Y,0,58.478,,,,,,,,,,,,,,,,,
1237662267537031697,227.546476,+05.363185,0.08418,18.20,Y,0,117.144,,,,,,,,,,,,,,,,,
1237662267537031740,227.423799,+05.440288,0.42782,20.13,N,0,464.957,,,,,,,,,,,,,,,,,
1237662267537031755,227.422158,+05.400667,0.20808,20.75,N,0,50.407,,,,,,,,,,,,,,,,,
1237662267537031770,227.424145,+05.367268,0.50998,20.95,N,0,96.156,,,,,,,,,,,,,,,,,
1237662267537031774,227.430163,+05.411967,0.12335,17.96,N,0,71.704,,,,,,,,,,,,,,,,,
1237662267537031800,227.437918,+05.459757,0.20548,19.49,N,0,399.704,,,,,,,,,,,,,,,,,
1237662267537031810,227.441527,+05.475214,0.31989,20.80,N,0,75.046,,,,,,,,,,,,,,,,,
1237662267537031836,227.446871,+05.471264,0.32078,20.23,N,0,98.165,,,,,,,,,,,,,,,,,
1237662267537031844,227.439462,+05.369868,0.50890,21.19,N,0,46.341,,,,,,,,,,,,,,,,,
1237662267537031849,227.449585,+05.471376,0.07984,19.29,Y,0,106.962,,,,,,,,,,,,,,,,,
1237662267537031853,227.448506,+05.446457,0.07476,20.14,Y,0,373.794,,,,,,,,,,,,,,,,,
1237662267537031868,227.446454,+05.354795,0.36902,20.80,N,0,67.309,,,,,,,,,,,,,,,,,
1237662267537031873,227.449673,+05.365795,0.49201,20.85,N,0,26.086,,,,,,,,,,,,,,,,,
1237662267537031895,227.453466,+05.346364,0.07859,20.52,Y,0,94.686,,,,,,,,,,,,,,,,,
1237662267537031936,227.467430,+05.380332,0.50865,20.96,N,0,54.609,,,,,,,,,,,,,,,,,
1237662267537031954,227.468869,+05.349769,0.23988,19.85,N,0,101.932,,,,,,,,,,,,,,,,,
1237662267537031962,227.474360,+05.377900,0.39128,20.97,N,0,80.945,,,,,,,,,,,,,,,,,
1237662267537031969,227.481735,+05.450920,0.49589,20.41,N,0,256.190,,,,,,,,,,,,,,,,,
1237662267537031985,227.485141,+05.409410,0.33570,20.28,N,0,144.261,,,,,,,,,,,,,,,,,
1237662267537032027,227.495887,+05.348572,0.07610,20.78,Y,0,179.289,,,,,,,,,,,,,,,,,
1237662267537032031,227.494586,+05.359628,0.36040,20.03,N,0,159.346,,,,,,,,,,,,,,,,,
1237662267537032045,227.502029,+05.402176,0.26911,20.03,N,0,97.861,,,,,,,,,,,,,,,,,
1237662267537032047,227.504150,+05.419335,0.28066,21.21,N,0,148.176,,,,,,,,,,,,,,,,,
1237662267537032062,227.506768,+05.404739,0.26924,20.51,N,0,96.341,,,,,,,,,,,,,,,,,
1237662267537032067,227.507947,+05.400794,0.50913,20.31,N,0,81.830,,,,,,,,,,,,,,,,,
1237662267537032092,227.510492,+05.379178,0.12304,20.50,N,0,31.512,,,,,,,,,,,,,,,,,
1237662267537032101,227.516349,+05.421118,0.54922,21.14,N,0,520.503,,,,,,,,,,,,,,,,,
1237662267537032122,227.515474,+05.347180,0.26885,19.59,N,0,110.126,,,,,,,,,,,,,,,,,
1237662267537032126,227.516516,+05.351604,0.08461,19.99,Y,0,112.061,,,,,,,,,,,,,,,,,
1237662267537032132,227.521018,+05.394296,0.44390,21.27,N,0,48.499,,,,,,,,,,,,,,,,,
1237662267537032137,227.522122,+05.390081,0.33514,19.87,N,0,34.576,,,,,,,,,,,,,,,,,
1237662267537032171,227.529676,+05.354719,0.31979,19.79,N,0,79.323,,,,,,,,,,,,,,,,,
1237662267537032173,227.534392,+05.405539,0.24047,19.33,N,0,104.083,,,,,,,,,,,,,,,,,
1237662267537032187,227.534882,+05.364706,0.47253,20.53,N,0,81.386,,,,,,,,,,,,,,,,,
1237662267537032240,227.554866,+05.390368,0.55602,21.51,N,0,132.587,,,,,,,,,,,,,,,,,
1237662267537032256,227.558164,+05.380378,0.27260,20.08,N,0,140.026,,,,,,,,,,,,,,,,,
1237662267537032290,227.562585,+05.388656,0.33538,20.00,N,0,158.298,,,,,,,,,,,,,,,,,
1237662267537032303,227.565134,+05.382887,0.36570,19.25,N,0,165.137,,,,,,,,,,,,,,,,,
1237662267537032517,227.559944,+05.388464,0.36753,20.63,N,0,148.860,,,,,,,,,,,,,,,,,
1237662267537096874,227.590892,+05.334993,0.39486,20.68,N,0,23.597,,,,,,,,,,,,,,,,,
1237662267537096987,227.673887,+05.324716,0.03514,17.06,N,1,0.018,0,587736546312192314,0.0351,2,0.699,17.63,17.15,1.86,1.72,1.86,1.72,0.17,0.02,74.81,3.64,3.53,0.20
1237662267537097044,227.713075,+05.344483,0.07971,19.02,Y,0,77.700,,,,,,,,,,,,,,,,,
1237662267537097168,227.609537,+05.333420,0.23198,20.52,N,0,76.557,,,,,,,,,,,,,,,,,
1237662267537097315,227.576846,+05.346347,0.42903,20.90,N,0,49.532,,,,,,,,,,,,,,,,,
1237662267537097316,227.576109,+05.335818,0.32160,20.51,N,0,52.965,,,,,,,,,,,,,,,,,
1237662267537097359,227.588736,+05.337070,0.39519,20.36,N,0,16.190,,,,,,,,,,,,,,,,,
1237662267537097504,227.620627,+05.341483,0.27021,20.86,N,0,110.639,,,,,,,,,,,,,,,,,
1237662267537097517,227.623412,+05.341441,0.64129,20.36,N,0,120.621,,,,,,,,,,,,,,,,,
1237662267537097521,227.623012,+05.324842,0.65615,20.45,N,0,133.346,,,,,,,,,,,,,,,,,
1237662267537097809,227.699545,+05.357769,0.20162,20.61,N,0,141.045,,,,,,,,,,,,,,,,,
1237662267537162268,227.732222,+05.336825,0.07334,17.20,Y,0,53.489,,,,,,,,,,,,,,,,,
1237662267537162276,227.731556,+05.343693,0.07377,19.90,Y,0,64.116,,,,,,,,,,,,,,,,,
1237662267537162277,227.731644,+05.344412,0.08214,20.03,Y,0,65.196,,,,,,,,,,,,,,,,,
1237662267537162308,227.744193,+05.318078,0.08053,15.40,Y,1,0.026,0,587736546312257624,0.0807,2,1.522,15.84,15.09,14.96,14.97,14.96,14.97,0.00,0.00,59.68,0.14,3.12,0.02
1237662267537162309,227.746224,+05.318831,0.08059,17.21,Y,1,0.095,0,587736546312257625,0.1725,-1,2.933,17.82,16.96,15.65,13.19,15.65,13.19,0.32,0.04,101.14,3.39,1.37,0.10
1237662267537162310,227.747050,+05.311722,0.39415,18.95,N,0,25.065,,,,,,,,,,,,,,,,,
1237662267537162315,227.741761,+05.322787,0.45248,20.62,N,0,19.068,,,,,,,,,,,,,,,,,
1237662267537162418,227.866740,+05.366586,0.07847,18.63,Y,0,69.072,,,,,,,,,,,,,,,,,
1237662267537162469,227.719029,+05.323728,0.08039,17.40,Y,1,0.008,0,587736546312257816,0.0805,2,1.518,18.24,17.42,3.48,2.92,3.48,2.92,0.32,0.02,115.83,1.79,2.56,0.18
1237662267537162515,227.748529,+05.340207,0.09940,20.24,N,0,20.613,,,,,,,,,,,,,,,,,
1237662267537162518,227.746980,+05.334690,0.07983,17.26,Y,1,0.036,0,587736546312257858,0.0799,2,1.509,18.23,17.34,2.42,1.69,2.42,1.69,0.63,0.01,101.30,0.71,1.43,0.07
1237662267537162560,227.759186,+05.315438,0.08163,16.30,Y,1,0.016,0,587736546312257899,0.0848,-1,1.591,17.02,16.02,10.38,8.83,10.38,8.83,0.31,0.01,172.16,1.19,5.38,0.18
1237662267537162561,227.767628,+05.314729,0.07945,18.68,Y,0,20.440,,,,,,,,,,,,,,,,,
1237662267537162562,227.763354,+05.312927,0.08224,19.16,Y,0,17.454,,,,,,,,,,,,,,,,,
1237662267537162601,227.780800,+05.317282,0.07828,14.20,Y,1,0.037,0,587736546312257915,0.0784,-1,1.483,15.12,14.16,14.15,12.16,14.15,12.16,0.28,0.00,98.79,0.09,4.10,0.02
1237662267537162602,227.782312,+05.327125,0.08063,16.09,Y,1,0.034,0,587736546312257916,0.0807,2,1.521,16.95,15.95,5.51,4.87,5.51,4.87,0.25,0.01,19.85,1.05,4.84,0.05
1237662267537162603,227.773244,+05.313777,0.08143,16.74,Y,1,0.024,0,587736546312257917,0.0814,2,1.534,17.52,16.55,4.08,2.81,4.08,2.81,0.67,0.01,68.67,0.55,6.18,0.20
1237662267537162605,227.778320,+05.328963,0.08201,18.53,Y,0,15.798,,,,,,,,,,,,,,,,,
1237662267537162606,227.785619,+05.322558,0.08065,18.46,Y,0,20.238,,,,,,,,,,,,,,,,,
1237662267537162667,227.782758,+05.346846,0.07955,17.38,Y,1,0.016,0,587736546312257952,0.0797,2,1.504,18.36,17.41,1.91,1.45,1.91,1.45,0.50,0.01,139.70,1.23,3.12,0.23
1237662267537162669,227.783945,+05.348502,0.32382,18.48,N,0,7.308,,,,,,,,,,,,,,,,,
1237662267537162670,227.786043,+05.349228,0.32160,18.93,N,0,14.552,,,,,,,,,,,,,,,,,
