recno	Cl	ID	xpos	ypos	RAJ2000	DEJ2000	zspec	FlF814W	FlF160W	ClF814W	ClF160W	FRad	S/G	BandTot	FF225W	e_FF225W	w_FF225W	f_FF225W	FF275W	e_FF275W	w_FF275W	f_FF275W	FF336W	e_FF336W	w_FF336W	f_FF336W	FF390W	e_FF390W	w_FF390W	f_FF390W	FF435W	e_FF435W	w_FF435W	f_FF435W	FF475W	e_FF475W	w_FF475W	f_FF475W	FF555W	e_FF555W	w_FF555W	f_FF555W	FF606W	e_FF606W	w_FF606W	f_FF606W	FF625W	e_FF625W	w_FF625W	f_FF625W	FF775W	e_FF775W	w_FF775W	f_FF775W	FF814W	e_FF814W	w_FF814W	f_FF814W	FF850LP	e_FF850LP	w_FF850LP	f_FF850LP	FF105W	e_FF105W	w_FF105W	f_FF105W	FF110W	e_FF110W	w_FF110W	f_FF110W	FF125W	e_FF125W	w_FF125W	f_FF125W	FF140W	e_FF140W	w_FF140W	f_FF140W	FF160W	e_FF160W	w_FF160W	f_FF160W	FKs	e_FKs	w_FKs	f_FKs	UseKs	Fch1	e_Fch1	w_Fch1	f_Fch1	Usech1	Fch2	e_Fch2	w_Fch2	f_Fch2	Usech2	Fch3	e_Fch3	w_Fch3	f_Fch3	Usech3	Fch4	e_Fch4	w_Fch4	f_Fch4	Usech4	r_zspec	theta	Rad	Aimg	Bimg	Use	zpF225W	zpF275W	zpF336W	zpF390W	zpF435W	zpF475W	zpF555W	zpF606W	zpF625W	zpF775W	zpF814W	zpF850LP	zpF105W	zpF110W	zpF125W	zpF140W	zpF160W	zpKs	zpch1	zpch2	zpch3	zpch4	mwF225W	mwF275W	mwF336W	mwF390W	mwF435W	mwF475W	mwF555W	mwF606W	mwF625W	mwF775W	mwF814W	mwF850LP	mwF105W	mwF110W	mwF125W	mwF140W	mwF160W	mwKs	mwch1	mwch2	mwch3	mwch4
   37595	A1063-clu	20015	2311.8230	2888.6670	342.1840590	-44.5269390	 0.3504	 0	 0	 0.0300	 0.0300	  6.7580	0	bcg  	 6.47027e-01	 7.69707e-01	 5.5690e-01	  4	 2.49900e-01	 1.07859e-01	 8.7500e-01	 4	 6.32828e-01	 6.96454e-02	 8.0640e-01	  4	 1.72507e+00	 1.73797e-01	 5.4430e-01	  4	 5.45825e+00	 2.45922e-01	 4.6260e-01	  0	 1.04807e+01	 5.73096e-01	 5.9380e-01	  0	            	            	           	  	 2.79995e+01	 3.43304e-01	 5.0290e-01	  0	 3.82344e+01	 8.68216e-01	 7.6900e-01	  0	 6.07450e+01	 1.24859e+00	 9.5280e-01	  0	 6.56047e+01	 2.50891e-01	 5.3260e-01	  0	 8.25626e+01	 1.60370e+00	 1.0000e+00	  0	 9.82088e+01	 9.23213e-01	 8.68500e-01	  0	 1.09902e+02	 9.01571e-01	 8.4520e-01	  0	 1.22813e+02	 1.32628e+00	 8.72800e-01	  0	 1.38376e+02	 1.34138e+00	 8.40600e-01	  0	 1.52297e+02	 8.95327e-01	 6.28600e-01	  0	 1.92570e+02	 9.90122e+00	 8.5480e-01	  0	2	 8.26181e+01	 2.38732e+01	 9.5650e-01	  0	2	 6.66023e+01	 1.29358e+01	 7.2850e-01	  0	2	 3.48196e+01	 1.02010e+02	 5.05500e-01	  0	2	 3.05676e+01	 5.57431e+01	 8.41000e-01	  0	2	karman   	 38.4000	 29.2113	 7.6760	 5.6390	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
   37596	A1063-clu	20016	2137.0120	2721.1730	342.1881460	-44.5297300	 0.3493	 3	 3	 0.0300	 0.0300	 48.6970	0	bcg  	 8.38470e-01	 6.58774e-01	 7.6050e-01	  4	 3.84434e-01	 1.10081e-01	 8.4110e-01	 4	 7.14416e-01	 6.63268e-02	 8.9100e-01	  4	 2.48949e+00	 1.59343e-01	 6.5150e-01	  4	 2.26177e+01	 1.42728e+00	 7.9940e-01	  0	            	            	           	-99	            	            	           	  	 1.29629e+02	 1.35041e+00	 9.1000e-01	  0	            	            	           	-99	            	            	           	-99	 2.97943e+02	 1.64946e+00	 9.8720e-01	  0	            	            	           	-99	 4.64767e+02	 2.14963e+00	 7.41700e-01	  0	 5.16203e+02	 2.20290e+00	 8.4370e-01	  0	 5.84245e+02	 2.84132e+00	 7.30700e-01	  0	 6.68296e+02	 3.16816e+00	 6.52100e-01	  0	 7.19541e+02	 4.94581e+00	 4.52500e-01	  0	 8.20427e+02	 4.20924e+01	 1.0000e+00	  0	2	 5.04558e+02	 3.71168e+02	 9.3500e-01	  0	2	 4.18325e+02	 1.63379e+02	 7.0300e-01	  0	2	 2.65965e+02	 8.85945e+02	 6.01300e-01	  0	2	 1.50864e+02	 3.99913e+02	 9.87700e-01	  0	2	karman   	 -6.6000	126.2943	32.1050	18.9520	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
   37597	A1063-clu	20017	2093.4010	2732.6980	342.1891660	-44.5295380	 0.3479	 3	 3	 0.0300	 0.0300	  7.5910	0	bcg  	 1.13908e+00	 6.69120e-01	 7.3730e-01	  4	 5.67257e-01	 1.07654e-01	 8.8110e-01	 4	 6.00269e-01	 6.83321e-02	 8.3760e-01	  4	 1.98552e+00	 1.61034e-01	 6.3580e-01	  4	 6.66998e+00	 2.62378e-01	 8.2720e-01	  0	 1.83966e+01	 8.79982e-01	 6.3330e-01	  0	            	            	           	  	 3.90930e+01	 3.41020e-01	 8.9400e-01	  0	 5.08229e+01	 1.10938e+00	 6.0850e-01	  0	 8.41815e+01	 1.53879e+00	 7.2820e-01	  0	 8.97380e+01	 4.44818e-01	 9.9630e-01	  0	 1.12871e+02	 1.66521e+00	 7.8920e-01	  0	 1.37057e+02	 2.77537e-01	 7.35000e-01	  0	 1.52706e+02	 9.94373e-01	 8.1510e-01	  0	 1.71182e+02	 5.98718e-01	 7.05700e-01	  0	 1.94810e+02	 5.28040e-01	 7.54200e-01	  0	 2.10706e+02	 1.15959e+00	 5.09400e-01	  0	 2.81448e+02	 1.44331e+01	 9.1730e-01	  0	2	 1.32316e+02	 3.92920e+01	 9.7410e-01	  0	2	 1.07385e+02	 2.01300e+01	 7.1540e-01	  0	2	 7.62560e+01	 1.30406e+02	 7.14100e-01	  0	2	 4.09706e+01	 7.59801e+01	 9.52500e-01	  0	2	karman   	-38.7000	 39.5477	 9.7000	 8.4820	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
   37598	A1063-clu	20018	2298.3430	2332.8540	342.1843740	-44.5362030	 0.3535	 0	 0	 0.0300	 0.0300	  7.6640	0	bcg  	 7.20012e-02	 7.69955e-01	 5.5630e-01	  4	 4.94194e-01	 1.10762e-01	 8.3150e-01	 4	 7.30214e-01	 7.03078e-02	 7.9220e-01	  4	 2.09094e+00	 1.55723e-01	 6.8090e-01	  4	 5.93939e+00	 1.73394e-01	 8.5410e-01	  0	 1.27229e+01	 8.78683e-01	 4.8030e-01	  0	            	            	           	  	 3.30455e+01	 2.75242e-01	 9.1440e-01	  0	 4.42415e+01	 2.37969e+00	 3.5590e-01	  0	 7.20423e+01	 1.71816e+00	 4.5820e-01	  0	 8.02971e+01	 2.99648e-01	 1.0000e+00	  0	 1.02017e+02	 1.87264e+00	 4.8710e-01	  0	 1.23712e+02	 7.54841e-01	 8.30000e-01	  0	 1.38715e+02	 1.03448e+00	 7.5020e-01	  0	 1.56997e+02	 9.41570e-01	 8.26500e-01	  0	 1.78258e+02	 1.74300e+00	 8.26100e-01	  0	 1.96900e+02	 1.87134e+00	 4.99800e-01	  0	 2.71543e+02	 1.39034e+01	 8.3590e-01	  0	2	 9.28615e+01	 2.36973e+01	 9.5270e-01	  0	2	 7.32672e+01	 1.27656e+01	 6.8220e-01	  0	2	 4.32745e+01	 7.49715e+01	 8.23400e-01	  0	2	 2.69096e+01	 5.32960e+01	 8.50100e-01	  0	2	karman   	  3.1000	 27.9941	 9.5670	 5.8250	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
   37599	A1063-clu	20019	2238.2380	2430.0040	342.1857800	-44.5345830	 0.3348	 0	 0	 0.0300	 0.0300	  7.1570	0	bcg  	 1.86680e+00	 8.94113e-01	 4.1290e-01	  4	 5.41512e-01	 1.10632e-01	 8.3390e-01	 4	 8.49750e-01	 6.80310e-02	 8.4800e-01	  4	 2.83399e+00	 1.60232e-01	 6.4550e-01	  4	 6.48784e+00	 1.85049e-01	 8.5340e-01	  0	 1.26639e+01	 6.69103e-01	 5.3970e-01	  0	            	            	           	  	 3.02443e+01	 3.00946e-01	 9.0680e-01	  0	 4.08164e+01	 1.84681e+00	 7.0550e-01	  0	 6.04735e+01	 1.41577e+00	 5.0470e-01	  0	 6.35478e+01	 1.81547e-01	 1.0000e+00	  0	 7.89998e+01	 2.40039e+00	 5.9740e-01	  0	 8.90529e+01	 6.04103e-01	 8.54100e-01	  0	 9.63276e+01	 1.29654e+00	 8.0310e-01	  0	 1.06566e+02	 8.97069e-01	 8.51200e-01	  0	 1.17700e+02	 9.13954e-01	 8.67400e-01	  0	 1.27107e+02	 1.06725e+00	 6.69800e-01	  0	 1.57526e+02	 8.25796e+00	 8.0600e-01	  0	2	 6.33391e+01	 2.01890e+01	 9.6960e-01	  0	2	 5.02947e+01	 1.06648e+01	 6.8770e-01	  0	2	 3.08054e+01	 8.13510e+01	 7.07800e-01	  0	2	 2.70711e+01	 4.86337e+01	 9.65300e-01	  0	2	karman   	 55.8000	 28.9305	 8.5800	 5.1790	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
   37600	A1063-clu	20020	2188.8770	2382.3420	342.1869340	-44.5353780	 0.3383	 0	 0	 0.0300	 0.0300	  5.6110	0	bcg  	 9.76914e-01	 7.30836e-01	 6.1790e-01	  4	 6.36551e-02	 1.09709e-01	 8.4420e-01	 4	 1.95441e-01	 7.09306e-02	 7.7290e-01	  4	 1.54382e+00	 2.17870e-01	 3.4510e-01	  4	 3.20678e+00	 9.61026e-02	 8.1900e-01	  0	 5.96056e+00	 5.42596e-01	 3.3100e-01	  0	            	            	           	  	 1.68595e+01	 1.17914e-01	 8.6450e-01	  0	 2.37435e+01	 1.20150e+00	 2.1900e-01	  0	 3.92805e+01	 1.26547e+00	 3.9880e-01	  0	 4.03238e+01	 1.12765e-01	 9.8110e-01	  0	 5.12689e+01	 1.29484e+00	 3.5400e-01	  0	 6.12786e+01	 3.93845e-01	 7.77900e-01	  0	 6.83551e+01	 5.55819e-01	 8.4750e-01	  0	 7.69418e+01	 5.43492e-01	 7.25400e-01	  0	 8.66226e+01	 5.91456e-01	 8.81100e-01	  0	 9.50343e+01	 8.06853e-01	 6.42700e-01	  0	 1.29659e+02	 6.65904e+00	 7.4410e-01	  0	2	 3.75744e+01	 1.09711e+01	 9.7190e-01	  0	2	 2.96334e+01	 6.21780e+00	 6.8710e-01	  0	2	 1.83636e+01	 5.69694e+01	 5.45100e-01	  0	2	 1.05929e+01	 3.55802e+01	 7.84300e-01	  0	2	karman   	 -6.3000	 21.0161	 5.5510	 5.1780	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
   37601	A1063-clu	20021	2619.8530	2252.3410	342.1768570	-44.5375440	       	 3	 3	 0.0300	 0.0300	  6.1730	0	bcg  	 6.54541e-02	 8.08685e-01	 5.0430e-01	  4	 1.28738e-01	 1.10720e-01	 8.2940e-01	 4	 1.30350e-01	 6.87779e-02	 8.2140e-01	  4	 5.35722e-01	 1.77164e-01	 5.2070e-01	  4	 3.68525e+00	 1.08236e-01	 8.9790e-01	  0	 6.93036e+00	 4.28141e-01	 7.7970e-01	  0	            	            	           	  	 1.77635e+01	 1.29502e-01	 9.5190e-01	  0	 2.36262e+01	 6.56648e-01	 6.1570e-01	  0	 3.71683e+01	 6.74246e-01	 6.8970e-01	  0	 3.82028e+01	 1.47172e-01	 9.9890e-01	  0	 4.76157e+01	 8.70889e-01	 8.1690e-01	  0	 5.68971e+01	 2.70493e-01	 8.75700e-01	  0	 6.32856e+01	 3.17965e-01	 7.6850e-01	  0	 7.01543e+01	 3.59559e-01	 8.74100e-01	  0	 7.78182e+01	 2.86729e-01	 8.78900e-01	  0	 8.47257e+01	 4.17844e-01	 7.28900e-01	  0	 1.10851e+02	 5.69377e+00	 9.5340e-01	  0	2	 4.70780e+01	 1.38678e+01	 9.6950e-01	  0	2	 4.10703e+01	 7.50700e+00	 6.9390e-01	  0	2	 3.06754e+01	 6.11048e+01	 7.68200e-01	  0	2	 3.26824e+01	 5.31505e+01	 5.25000e-01	  0	2	none     	  5.8000	 24.5524	 6.1760	 5.5070	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
   37602	A1063-clu	20022	2615.7540	2457.9690	342.1769530	-44.5341170	 0.3343	 3	 3	 0.0300	 0.0300	 12.5980	0	bcg  	 6.14088e-01	 7.69788e-01	 5.5670e-01	  4	 1.20307e-01	 1.11055e-01	 8.2430e-01	 4	 6.29745e-01	 6.94635e-02	 8.1060e-01	  4	 2.63133e+00	 1.34234e-01	 9.2460e-01	  4	 1.19504e+01	 4.12338e-01	 7.4120e-01	  0	 2.48404e+01	 1.44609e+00	 7.5100e-01	  0	            	            	           	  	 6.32990e+01	 5.31554e-01	 8.8250e-01	  0	 8.45109e+01	 2.05368e+00	 7.4000e-01	  0	 1.41899e+02	 2.38701e+00	 7.4420e-01	  0	 1.43511e+02	 6.20931e-01	 9.4720e-01	  0	 1.85606e+02	 3.08877e+00	 8.2930e-01	  0	 2.17919e+02	 9.90544e-01	 7.80900e-01	  0	 2.42670e+02	 5.53187e-01	 8.1600e-01	  0	 2.74595e+02	 7.64998e-01	 7.90600e-01	  0	 3.07391e+02	 1.02839e+00	 7.30400e-01	  0	 3.36242e+02	 2.14243e+00	 4.78400e-01	  0	 4.12680e+02	 2.11567e+01	 9.1440e-01	  0	2	 2.17796e+02	 7.53553e+01	 9.2620e-01	  0	2	 1.80906e+02	 3.58992e+01	 6.7540e-01	  0	2	 1.25936e+02	 2.79201e+02	 5.03800e-01	  0	2	 6.75177e+01	 1.37074e+02	 9.17800e-01	  0	2	karman   	 39.1000	 55.8308	15.0170	 8.7520	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
   37603	A1063-clu	20023	2636.8370	2485.3430	342.1764600	-44.5336610	 0.3470	 3	 3	 0.0300	 0.0300	  8.5620	0	bcg  	-2.33892e-01	 7.04848e-01	 6.6390e-01	  4	 1.85719e-01	 1.08751e-01	 8.6020e-01	 4	 5.74021e-01	 6.82654e-02	 8.3890e-01	  4	 2.20548e+00	 2.06998e-01	 3.8340e-01	  4	 6.51996e+00	 2.64643e-01	 7.3990e-01	  0	 1.38089e+01	 8.49010e-01	 8.9440e-01	  0	            	            	           	  	 3.29822e+01	 9.19472e-01	 8.7090e-01	  0	 4.54605e+01	 2.51607e+00	 7.8830e-01	  0	 7.75739e+01	 2.81682e+00	 7.2240e-01	  0	 7.66482e+01	 1.65363e+00	 9.3750e-01	  0	 1.06612e+02	 3.73861e+00	 8.0670e-01	  0	 1.22059e+02	 1.73484e+00	 8.33900e-01	  0	 1.40963e+02	 4.58589e-01	 7.5790e-01	  0	 1.59586e+02	 1.15079e+00	 8.41200e-01	  0	 1.80741e+02	 6.95298e-01	 8.19600e-01	  0	 1.96370e+02	 9.48438e-01	 5.66100e-01	  0	 2.75427e+02	 1.40632e+01	 9.7770e-01	  0	2	 1.40680e+02	 3.75136e+01	 9.6950e-01	  0	2	 1.11592e+02	 2.16663e+01	 6.6740e-01	  0	2	 6.92444e+01	 1.37604e+02	 5.37800e-01	  0	2	 5.36660e+01	 7.21162e+01	 8.00000e-01	  0	2	karman   	 81.2000	 35.8410	 9.4810	 7.4660	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
   37604	A1063-clu	20024	2526.8760	2538.0890	342.1790310	-44.5327820	 0.3485	 3	 3	 0.0300	 0.0300	115.5810	0	bcg  	-1.36000e-01	 7.57894e-01	 5.7420e-01	  4	 4.00606e-01	 1.12690e-01	 8.0250e-01	 4	 6.76783e-01	 7.06769e-02	 7.8330e-01	  4	 2.20517e+00	 1.52924e-01	 7.0690e-01	  4	 6.85735e+01	 4.00340e+00	 7.3680e-01	  0	            	            	           	-99	            	            	           	  	 3.04505e+02	 3.05225e+00	 8.6970e-01	  0	            	            	           	-99	            	            	           	-99	 6.63290e+02	 3.52333e+00	 9.3500e-01	  0	            	            	           	-99	 1.01929e+03	 5.00939e+00	 7.52800e-01	  0	 1.14557e+03	 4.15321e+00	 8.2180e-01	  0	 1.28451e+03	 5.73242e+00	 7.76600e-01	  0	 1.42247e+03	 5.30643e+00	 7.38500e-01	  0	 1.59840e+03	 7.04055e+00	 4.54800e-01	  0	 1.31551e+03	 6.78072e+01	 8.6150e-01	  0	2	 1.11965e+03	 1.34526e+03	 9.4730e-01	  0	2	 9.32343e+02	 5.63467e+02	 6.7460e-01	  0	2	 6.14748e+02	 2.20326e+03	 7.44500e-01	  0	2	 3.70331e+02	 1.08950e+03	 8.53100e-01	  0	2	karman   	 -5.9000	240.7007	37.3360	33.5590	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
   37605	A1063-clu	20025	2573.8560	2561.4110	342.1779330	-44.5323930	 0.3505	 3	 3	 0.0300	 0.0300	 45.1150	0	bcg  	 1.01464e+00	 8.04508e-01	 5.0980e-01	  4	-3.64444e-02	 1.08830e-01	 8.5770e-01	 4	 3.35327e-01	 6.86462e-02	 8.2690e-01	  4	 1.33902e+00	 1.76248e-01	 5.2820e-01	  4	 1.20352e+01	 9.70158e-01	 7.4020e-01	  0	 3.54552e+01	 3.69951e+00	 4.8060e-01	  0	            	            	           	  	 6.23547e+01	 8.41634e-01	 8.7850e-01	  0	 8.59279e+01	 3.88475e+00	 8.9670e-01	  0	 1.46440e+02	 4.56660e+00	 7.6140e-01	  0	 1.43032e+02	 1.05943e+00	 9.3090e-01	  0	 2.04411e+02	 6.53375e+00	 6.2410e-01	  0	 2.19205e+02	 1.56776e+00	 8.85300e-01	  0	 2.49469e+02	 1.60909e+00	 7.8520e-01	  0	 2.82462e+02	 1.85095e+00	 8.74800e-01	  0	 3.17582e+02	 1.69188e+00	 8.65000e-01	  0	 3.51496e+02	 2.03748e+00	 6.21100e-01	  0	 3.42761e+02	 1.77758e+01	 8.6430e-01	  0	2	 2.72563e+02	 2.01625e+02	 9.4970e-01	  0	2	 2.26337e+02	 9.38215e+01	 6.7560e-01	  0	2	 1.47856e+02	 5.39677e+02	 6.49100e-01	  0	2	 8.36875e+01	 2.77285e+02	 8.68300e-01	  0	2	karman   	 55.9000	 94.3362	28.8510	 8.9520	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
   37606	A1063-clu	20026	3461.5950	2543.9140	342.1571770	-44.5326820	       	 0	 0	 0.0300	 0.0300	  6.7760	0	bcg  	-1.00437e+00	 6.95192e-01	 6.8290e-01	  4	 3.11418e-01	 1.08505e-01	 8.6520e-01	 4	 5.58688e-01	 6.59773e-02	 8.9840e-01	  4	 1.57469e+00	 1.30203e-01	 9.7500e-01	  4	 4.44970e+00	 1.32960e-01	 7.7750e-01	  0	 8.46080e+00	 5.45729e-01	 7.5730e-01	  0	            	            	           	  	 2.60691e+01	 2.10288e-01	 9.3230e-01	  0	 3.62713e+01	 6.07016e-01	 7.7670e-01	  0	 5.94619e+01	 1.01986e+00	 5.3990e-01	  0	 6.40933e+01	 3.79623e-01	 9.4210e-01	  0	 7.98959e+01	 1.15640e+00	 8.4390e-01	  0	 1.00360e+02	 1.09781e+00	 1.10000e-02	  0	 1.13594e+02	 1.11049e+00	 7.4810e-01	  0	            	            	 0.00000e+00	 -1	 1.46501e+02	 2.44485e+00	 2.18000e-02	  0	 1.62639e+02	 5.16715e+00	 2.07000e-02	  0	 2.28293e+02	 1.17032e+01	 9.1350e-01	  0	2	 7.03571e+01	 1.44883e+01	 9.3000e-01	  0	2	 5.71358e+01	 8.63737e+00	 6.3300e-01	  0	2	 3.30029e+01	 6.46013e+01	 7.94600e-01	  0	2	 1.78802e+01	 4.65191e+01	 8.18700e-01	  0	2	none     	 62.5000	 24.3521	 8.1560	 5.3400	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
   37607	A1063-clu	20027	3238.7460	3702.7240	342.1623940	-44.5133690	       	 3	 3	 0.0300	 0.0300	  7.5000	0	bcg  	            	            	 0.0000e+00	 -1	 3.49866e-01	 1.05076e-01	 9.2310e-01	 4	 1.16915e+00	 6.40420e-02	 9.6330e-01	  4	 3.30092e+00	 1.95882e-01	 4.3030e-01	  4	 7.75297e+00	 1.75621e-01	 7.3290e-01	  0	 1.54981e+01	 5.49851e-01	 8.1970e-01	  0	            	            	           	  	 4.49127e+01	 1.55603e-01	 8.9870e-01	  0	 6.14026e+01	 1.07449e+00	 8.7470e-01	  0	 1.02690e+02	 6.92825e-01	 8.1370e-01	  0	 1.08839e+02	 1.04313e+00	 9.3190e-01	  0	 1.37446e+02	 9.37943e-01	 1.0000e+00	  0	 1.73840e+02	 1.59591e+00	 1.36000e-02	  0	            	            	 0.0000e+00	 -1	 2.24738e+02	 1.60333e+00	 3.66000e-02	  0	 2.58794e+02	 1.39585e+00	 3.82000e-02	  0	 2.85286e+02	 2.91861e+00	 1.95000e-02	  0	 4.09606e+02	 2.10366e+01	 7.2900e-01	  0	2	 1.68825e+02	 2.64219e+01	 9.3750e-01	  0	2	 1.34090e+02	 1.37326e+01	 6.8160e-01	  0	2	 7.61530e+01	 7.72470e+01	 7.90400e-01	  0	2	 4.54360e+01	 5.36835e+01	 8.68300e-01	  0	2	none     	-44.0000	 28.5270	 8.4620	 7.6310	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	       	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	 1.0824	 1.0637	 1.0520	 1.0452	 1.0414	 1.0375	       	 1.0280	 1.0252	 1.0186	 1.0177	 1.0139	 1.0111	 1.0102	 1.0083	 1.0074	 1.0055	 1.0037	 1.0018	 1.0018	 1.0018	 1.0009
