plateifu,pa_stellar_deg,pa_gas_deg,misalign_deg,grad_stellar,grad_gas,n_spx_stellar,n_spx_gas,ha_channel_label,mangaid,objra,objdec,z,incl_deg,pa_disk_deg,logMstar_nsa,Rd_kpc,dl_TType,dl_P_LTG,SNR_MED_r,t14_grp_sigma_v,xray_name,hi_detected,logMHI_use
8992-12701,310.9384829775009,318.72271067375453,7.784227696253652,11.73971440367403,13.732104497764045,367,367,Ha-6564,1-149650,171.3568219,51.8839320984,0.04912,76.0581833822659,-6.315400123596191,10.421617355681445,3.4758191121845243,4.98446798324585,0.992848575115204,11.245172,,,False,
8992-3701,92.86463228523418,132.87662947191538,40.0119971866812,11.922185222305568,23.514524647301133,179,179,Ha-6564,1-149496,172.621931698,50.7652709204,0.0261391,51.2945555250361,12.433899879455566,10.101502988189129,1.6444204871812405,-0.9972625374794006,0.0129955261945724,22.5751,,,False,
8992-6102,47.32037376540131,73.79111407369611,26.4707403082948,13.041483476294447,8.445078513120672,437,437,Ha-6564,1-149512,172.318390244,50.9533615758,0.0318248,78.29305554220493,52.84799957275391,10.72503108899126,3.759411787309694,2.8687939643859863,0.7754156291484833,25.787048,358.5,,False,
8993-3702,42.77751260928769,40.66386936228955,2.113643246998137,5.749525046685135,7.490817577952323,447,447,Ha-6564,1-173397,164.715756413,47.3025090803,0.0252874,55.786330285823766,74.70179748535156,9.443971461485148,1.4864190688696493,5.663326263427734,0.9906550943851472,10.147484,,,False,
8994-6104,183.12621935698363,174.5620958484884,8.564123508495214,1.871688653102039,2.181877318048984,756,897,Ha-6564,1-148668,162.754290604,49.8963316265,0.0224057,45.72828693171061,-39.05540084838867,9.174298388354917,1.7243422699588105,4.959884643554688,0.9625045657157898,1.9069116,,,False,
8995-1902,97.77329736644309,98.36403563020889,0.5907382637658003,23.86103430099683,32.90593859247596,163,163,Ha-6564,1-189145,176.902159595,54.7511391587,0.0598919,69.2735346121111,3.4646999835968018,10.783899205984584,3.976445564638272,0.8070854544639587,0.3134719431400299,16.222263,391.9,,False,
8997-3703,53.105570432740535,34.80584019977646,18.299730232964073,11.032440315995494,5.645499584823151,119,119,Ha-6564,1-149589,170.723449707,51.3417778015,0.0340648,48.552263935799466,62.510501861572266,9.909454505897864,1.1377695661036749,0.7313190698623657,0.2157676815986633,21.050388,,,False,
8997-6104,182.44893525951085,175.09932920891256,7.3496060505982825,11.994160886786416,12.701186037430528,608,608,Ha-6564,1-576182,172.443012084,51.2457080513,0.0337257,78.28458704268357,-78.85430145263672,10.815352723164503,5.085109849466739,2.65637469291687,0.8675404191017151,18.45922,358.5,,False,
9000-3704,194.1061616324383,232.17398471994494,38.06782308750664,9.636999498594962,32.44301233721812,113,107,Ha-6564,1-187465,170.516321106,52.9786508935,0.0358684,59.33866937185629,87.22789764404297,9.69083231371382,1.043341326822853,1.1398680210113523,0.2944629341363907,12.115096,,,False,
9000-6101,271.4218391899665,323.091378336013,51.66953914604653,12.139203231672727,2.987611162585791,289,289,Ha-6564,1-187562,169.010843788,53.823619581,0.0210181,43.818887409365175,14.601499557495115,10.218335046680805,1.3211785949609671,-0.7929630875587463,0.0163042219355702,25.887003,,,False,
9000-9102,338.40637791782814,182.39712522974497,156.00925268808317,6.176284206109045,10.331637137425394,535,511,Ha-6564,1-187505,169.831581113,53.6882024614,0.101894,37.1356499454959,47.92390060424805,11.21656873292565,9.342799170740374,-1.0013128519058228,0.0292007327079772,5.8335767,541.8,,False,
9002-1901,152.21197797378446,143.54460030804293,8.667377665741526,10.329906178364878,12.650663088496612,193,193,Ha-6564,1-373100,223.612367837,30.9085092876,0.0305647,58.33955419410816,88.99659729003906,10.178451296749348,2.3652559711544225,1.1538704633712769,0.4659211188554764,17.10252,,,False,
9024-1901,60.6971407534472,64.43216829111745,3.7350275376702484,2.468929659307601,10.810305459677485,324,312,Ha-6564,1-314028,222.453764245,33.857455712,0.0879591,24.7206537010803,6.436699867248535,11.023062553426389,9.909990293607292,-2.1707584857940674,0.0150979356840252,7.175196,341.5,,False,
9025-1901,101.48018299233934,67.65017580711707,33.83000718522227,2.1784578284035256,2.3277996745699046,190,190,Ha-6564,1-272055,245.828081102,30.4670206295,0.0207578,57.52630768904727,73.57379913330078,9.29573939239657,1.256415301394094,3.0631799697875977,0.5997689366340637,13.287667,,,False,
9025-1902,133.13232385310047,128.00018456612605,5.132139286974422,6.951703717157985,6.450449412053565,392,392,Ha-6564,1-324033,246.358197043,30.3094478193,0.0490521,24.1264008907342,-74.45099639892578,10.362078367080905,3.370721656463824,4.845152854919434,0.9977027177810668,8.058498,,,False,
9026-12703,20.020352674028253,6.309930259324688,13.710422414703565,3.780815602064261,5.247473250670172,1057,1057,Ha-6564,1-568997,249.838946627,45.0992039766,0.0721911,23.74239503890472,-22.06100082397461,10.89551612904414,5.97800233620561,3.3259456157684326,0.9930363297462464,5.7412963,99.2,,False,
9026-3701,29.705216315189226,139.1085066496387,109.40329033444948,1.5368196530211422,1.8810336423420573,91,91,Ha-6564,1-94584,250.162666154,43.3460878581,0.0227801,52.72517383725621,-13.516900062561035,9.552655802555664,0.6889546603732095,0.5266944766044617,0.0293873054906725,22.764519,,,False,
9026-3703,163.35889769595286,165.00158006890322,1.642682372950361,6.268134617772422,7.169065504600588,632,559,Ha-6564,1-94783,249.344353233,44.3471229154,0.0306868,20.617136372948583,15.640199661254885,10.410057258700297,1.8019277612912088,3.111985445022583,0.778649240732193,17.847897,234.1,,False,
9026-9101,109.69089651988794,106.62826780858738,3.0626287113005617,4.4087085706119815,4.76157114450714,1174,1160,Ha-6564,1-94784,249.318419223,44.4182296144,0.0314197,23.261662647055232,13.94279956817627,10.937299840574948,4.707971273157135,1.9633097648620603,0.7099195122718811,14.704281,234.1,,True,9.905086
9027-3701,313.3317542986393,303.40231753155115,9.929436767088134,13.32823110911212,15.767603019398408,144,144,Ha-6564,1-272400,246.035918866,30.9524878972,0.0603349,26.375073295478987,-13.218600273132324,10.686778494101135,1.6126540017662656,1.9470341205596924,0.5232327282428741,28.3399,,,False,
9028-1902,109.86719238514087,358.4501219266771,111.41707045846374,11.452504356306301,19.880780800005567,214,214,Ha-6564,1-269081,243.101495435,29.4054660337,0.0324374,59.938016255281525,-56.44340133666992,9.947044409024551,1.3988683884568631,0.1648886203765869,0.161652497947216,11.968096,301.9,,False,
9028-3701,320.3922162098327,295.4794371511754,24.91277905865735,16.806406357795026,12.778692398626545,420,405,Ha-6564,1-269500,243.375309447,29.1433909443,0.0782437,59.39723958143484,-86.44239807128906,11.348344606308943,13.750181430901996,-2.179692506790161,0.0160779114812612,12.322296,,,False,
9028-6103,254.5065480011109,358.9093218976656,104.40277389655472,8.88671384546769,47.04534310656247,430,395,Ha-6564,1-269491,243.22210877,29.4184768875,0.0311217,78.05693530341992,-27.41469955444336,10.425287952001783,3.3030017079907026,3.561481714248657,0.9404789507389067,14.60076,301.9,,False,
9029-12704,245.44522221676806,246.47816799982485,1.032945783056789,7.425373199556489,7.2069289358412725,1835,1835,Ha-6564,1-135285,247.21695308,42.8120113452,0.0315763,56.3641385821432,-23.627500534057617,10.7638663455101,5.080757711726507,3.256575345993042,0.9813887178897858,9.427296,233.3,J1627.3+4240,False,
9029-6102,305.28748829719103,311.21182640824384,5.924338111052805,4.520584010625623,5.217324342245341,1028,1028,Ha-6564,1-594453,246.392914881,41.6813939003,0.0279312,13.548597397291758,1.9569000005722048,10.200744998133192,2.270888746988656,4.248028755187988,0.969682604074478,11.948796,91.3,,False,
9030-3702,359.1457365333047,359.49965386297504,0.35391732967030975,11.925829885389478,14.925537585503935,211,211,Ha-6564,1-268822,241.234173483,30.5257756022,0.0553681,21.4510183909774,50.73479843139648,10.51577385151558,1.725211375704393,2.391460418701172,0.9737393856048584,24.653446,230.6,,True,10.49
9030-6103,257.7507085872815,349.8040790583163,92.05337047103478,12.974828103341139,15.385175078860822,318,312,Ha-6564,1-269131,242.863524824,29.7941225225,0.0522848,34.55053137920649,-10.393500328063965,10.657643078791953,1.9957051526843208,-1.211222529411316,0.030422437004745,12.4859915,501.3,,False,
9031-12702,263.60211290506953,285.7153134723959,22.113200567326373,1.1886108482506557,1.164784703484729,840,840,Ha-6564,1-209744,240.103442938,43.9343505678,0.0403211,23.47311507599295,78.92759704589844,9.68909311737226,2.675682141247277,5.157069683074951,0.9956137835979462,3.2037656,,,False,
9031-1901,56.744727586819074,351.0989886780397,65.64573890877938,6.3175005984180395,41.66344116538965,224,179,Ha-6564,1-209722,240.618266812,44.5414487067,0.0207064,61.06539039384891,-12.36110019683838,9.788042767591532,1.2319819821186684,-0.5195587873458862,0.0183879886753857,16.58035,,,False,
9033-1901,316.64468532664426,348.6174189479426,31.972733621298346,0.410621088275074,2.3341899734237774,209,209,Ha-6564,1-198036,222.538451189,47.3169345467,0.0185166,60.09845046635573,79.94490051269531,9.1436748901723,0.7780507009445549,2.976469039916992,0.4053431302309036,15.205984,,,False,
9035-12702,123.6887096791133,124.05820175897342,0.3694920798601231,10.246971912713194,17.024357983044965,109,109,Ha-6564,1-247911,236.558432622,44.964591611,0.038266,55.560410178922666,-76.76300048828125,9.777799536280511,1.455087420692358,1.5675582885742188,0.5465194284915924,13.46823,,,False,
9036-6102,156.3015415646491,158.47380380785418,2.1722622432050684,8.5225331229597,9.15503563456807,963,963,Ha-6564,1-248037,239.102071532,42.3954860554,0.0407452,20.013825579426957,89.21880340576172,10.726382856294745,3.059401940691576,4.084990501403809,0.998437523841858,15.617338,,,False,
9036-6103,93.3859394127243,100.7394488639704,7.353509451246097,7.015854267044604,7.2406194947555305,197,197,Ha-6564,1-247664,237.761272891,44.2742899645,0.0344536,69.9677252709793,-49.35559844970703,9.405119755678289,1.5848317277005153,5.83625078201294,0.9763533771038057,8.364842,,,False,
9037-12703,71.01529410202676,70.6035528333283,0.4117412686984636,7.356165048027187,8.550729201900783,2676,2635,Ha-6564,1-247758,235.979612517,44.3059523956,0.0356345,43.81011323785422,-19.69099998474121,11.037004276595743,8.898482836050327,1.810230255126953,0.9725498855113984,3.8324797,,,True,10.368046
9037-3701,151.18268224856442,14.638968678632512,136.5437135699319,4.263368347672782,1.1605339250791549,349,349,Ha-6564,1-199415,234.462881856,43.5012803886,0.0170584,48.75608158373152,-53.573001861572266,9.185723080423754,1.0055993871368831,0.9685391783714294,0.2303266897797584,5.5606637,,,False,
9038-12703,210.75137390513405,206.64021529535995,4.111158609774094,10.36268586434725,10.96440204941535,749,749,Ha-6564,1-248056,238.746331371,42.1053691192,0.0705397,28.96009168841607,40.47850036621094,10.80461919670321,6.398068728537865,3.519631147384644,0.9997138679027556,7.8534737,,,False,
9038-3702,76.19400607565092,71.1211285208771,5.072877554773825,5.768774848997086,5.622933148214713,640,640,Ha-6564,1-199750,237.519552279,42.3086371419,0.0206158,53.8889070070772,2.9719998836517334,9.950233675805077,2.053546817622986,2.228111743927002,0.4902475327253341,11.44669,,,False,
9039-12703,230.0712496002691,279.95152134331863,49.88027174304952,3.4359541728514746,1.6784336994953957,1609,1616,Ha-6564,1-263104,228.978664559,34.7295583451,0.110895,46.950543852297095,32.94089889526367,11.498217691786488,13.026468089728098,-1.370610594749451,0.0933920480310916,3.1071107,337.1,,False,
9039-12704,139.80585849609398,139.35329911193088,0.45255938416309505,17.630933712781093,18.163693848576933,526,526,Ha-6564,1-263197,230.229146078,33.4325236797,0.0805815,52.11825220594197,-70.03800201416016,10.988679966641255,5.515710088762222,3.2861196994781494,0.9560635089874268,10.193326,449.1,,False,
9039-12705,236.46494309621642,345.88149024613864,109.41654714992222,1.8623401730643292,12.79804756533099,863,830,Ha-6564,1-263495,230.07951,32.52662,0.0820147,34.284080849922404,80.68219757080078,11.083001401704834,9.572961046282336,-0.8064385056495667,0.0818705968558788,3.5792139,,,False,
9039-3703,132.2581093463609,53.094076932529774,79.16403241383112,23.203254226170696,10.912142738753623,147,146,Ha-6564,1-262876,230.171059925,33.3653627659,0.081838,49.65436563430537,29.008399963378903,11.106082610325103,8.256778281565428,-2.3509206771850586,0.0080176137853413,22.280748,449.1,,False,
9041-6104,149.81115816548603,154.27803063161105,4.466872466125011,9.822299872548665,9.50085071125431,443,443,Ha-6564,1-264543,236.755685381,30.5331724955,0.0579652,18.489561927669374,22.57159996032715,10.292893659658729,2.65566657909976,1.9759358167648315,0.6358938813209534,15.669312,,,False,
9044-1901,164.01875225865135,244.94254623796638,80.92379397931504,17.004055822003533,12.556147368661223,194,194,Ha-6564,1-315675,230.508292093,31.2330601145,0.0313005,75.25256658011065,77.70970153808594,10.647732165664433,1.8208412854099207,0.2676529884338379,0.1902871876955032,38.99867,,,False,
9044-3701,189.98039299518524,199.0420817130532,9.061688717867952,21.465689727135825,23.33248371380413,306,304,Ha-6564,1-632371,230.310181486,30.5230518731,0.0769354,56.87952116566834,58.85540008544922,11.063056728247588,4.940308744623018,0.5148538947105408,0.3310862332582474,15.33086,689.9,J1521.2+3038,False,
9044-3703,4.430233941008186,2.255284905603469,2.174949035404717,16.841073287265296,32.762288366895156,239,238,Ha-6564,1-316144,230.947528074,31.1952735897,0.0732493,31.108894271563763,75.10359954833984,10.95811415502458,6.985092058330075,-1.7561646699905396,0.0122229238040745,12.538992,382.9,J1523.1+3050,False,
9045-12704,81.78380580467154,85.558768599398,3.7749627947264486,3.9979297292490914,4.33574611048453,729,729,Ha-6564,1-315206,227.901418339,31.7131450775,0.0469611,66.95918461622979,-8.661800384521484,10.41070838789981,4.297867887222624,4.715904712677002,0.9995468556880952,7.524834,,,True,9.97
9046-6101,335.5825538289245,335.1467207737876,0.43583305513692494,6.139725256073845,7.14351524778479,1262,1262,Ha-6564,1-295644,244.901149272,24.7286170046,0.103684,29.20716969152821,63.59339904785156,11.385795896368329,5.468385500778199,1.9090111255645752,0.9410758912563324,5.5577683,223.8,,False,
9047-12702,28.322106609598258,28.390863982933347,0.0687573733350888,9.93878584632573,10.950221275037507,504,504,Ha-6564,1-295449,247.40326194,25.7655308338,0.0429928,54.6976222330829,22.99519920349121,10.244605261718023,2.686601674689123,3.8588829040527344,0.9940078556537628,8.744653,314.0,,False,
9047-3704,164.00364420378241,161.74970678968512,2.253937414097294,15.552083834375134,18.655695199188298,130,130,Ha-6564,1-295448,247.594594512,25.6744113629,0.0422641,66.9233509890693,65.92019653320312,10.004035201520969,1.3945705361463614,1.8595131635665891,0.6397348642349243,15.968988,314.0,,False,
9047-9102,223.00405894971775,225.77755649695425,2.773497547236502,10.72952238834948,11.35057763536939,254,254,Ha-6564,1-270068,247.66264812,25.6930667977,0.0427618,72.07122270205082,17.023500442504883,9.990192017008296,2.326277569946928,4.622550487518311,0.9855181276798248,12.089939,314.0,,False,
9049-12701,161.62740283016166,165.3167857709062,3.6893829407445367,8.449165458948531,10.060396941484884,1085,1085,Ha-6564,1-295190,246.619645509,24.0257332973,0.0648295,7.67565085686908,57.05110168457031,11.05418766506874,4.861545832319086,2.9664759635925293,0.9577842950820924,7.8187747,296.9,,False,
9049-1902,75.76513055900521,330.0733399723752,105.69179058663002,11.432831978921525,17.538054369525693,61,60,Ha-6564,1-295359,246.805971972,25.9282474547,0.0418598,44.24742771609255,-32.816200256347656,10.057324482088656,1.1947328608099796,-0.6716514825820923,0.0615887586027383,30.517672,,,False,
9049-6104,152.52811997839558,158.96546105781468,6.437341079419099,14.628283438859352,18.451504142911258,159,159,Ha-6564,1-269984,248.46298,25.86004,0.0512141,63.02965146113748,-65.88819885253906,10.57723614692189,2.15624066721868,2.028765916824341,0.7793508768081665,16.45054,,,False,
9049-9102,115.5933079440005,120.26806059993972,4.674752655939216,3.2348272203958826,3.724165470837198,455,455,Ha-6564,1-269982,248.386543199,25.9644640748,0.0453151,27.682076114745392,-82.80439758300781,10.213591474823014,2.248374731645309,3.054983139038086,0.9788275361061096,9.325435,,,True,10.12
9086-3702,42.72027561647311,54.248470946346266,11.528195329873157,3.7234302636969683,9.911532662934547,559,551,Ha-6564,1-317878,241.70771182,24.1105924267,0.0323173,48.4133388516941,23.65509986877441,9.775460350248878,3.030461787186062,-0.1315788477659225,0.1261712089180946,2.839542,181.6,J1604.9+2355,False,
9086-6103,63.85985478421316,331.1212288113309,92.73862597288223,1.379545630762502,5.187288606314323,751,743,Ha-6564,1-318128,241.856164707,25.4436218452,0.0414139,21.336135675662,52.21739959716797,10.901048888787152,3.264277323683812,0.8076813817024231,0.7987188696861267,9.323594,237.4,,True,9.6
9087-1902,61.62677372347515,102.35353505860945,40.726761335134306,10.855209987757892,44.87109663391139,139,123,Ha-6564,1-376323,241.135151504,23.9444904755,0.032331,62.727305186504246,-0.0540000014007091,9.783905037025663,1.2101285556290289,1.4137126207351685,0.5783254504203796,14.203415,348.6,J1604.9+2355,False,
9087-3701,277.8124669219512,205.77649287314196,72.03597404880927,8.837742140902433,4.99185144695804,387,366,Ha-6564,1-376344,241.323420108,23.7556819614,0.0301625,29.5621448702472,89.59980010986328,10.62496997143609,3.4468477498154906,-1.3547399044036863,0.0316746179014444,25.639736,348.6,J1604.9+2355,False,
9087-3702,112.4703363253116,304.5475775407579,167.9227587845537,8.394229606240847,11.472290391416575,164,164,Ha-6564,1-317979,240.988343223,24.4022408527,0.037064,61.4783567318865,-58.97919845581055,9.808285400488051,1.4669864068575134,1.264177680015564,0.1828307062387466,10.155366,28.1,J1604.9+2355,False,
9088-12702,112.42291770869252,111.28965209566911,1.1332656130234113,4.31853563665789,4.551177985427757,2612,2612,Ha-6564,1-265589,242.315473709,25.7124695732,0.0411658,26.80390798451194,-3.423099994659424,11.206134440405316,6.654419898364914,1.169839859008789,0.5436244755983353,11.495217,195.1,,False,
9088-6101,343.9255230103827,342.2841920751506,1.6413309352320766,5.978819786234914,6.90667235406633,457,457,Ha-6564,1-296005,243.609781443,25.096398041,0.048095,24.18497486460383,-64.497802734375,10.23037227441242,3.4903655449667674,2.9194462299346924,0.7454764544963837,7.453442,,,True,10.05
9089-12701,173.96343408579926,170.57695730836892,3.386476777430346,5.754242132798566,6.588790299276532,787,787,Ha-6564,1-376168,240.478234088,24.1509100723,0.0629325,19.554180568637054,22.02239990234375,10.635336002475368,3.253625580102128,4.499360084533691,0.999823957681656,8.04201,79.9,,False,
9089-1901,85.47596282408608,225.98566318560486,140.50970036151878,9.060289658452376,6.593193656758668,167,163,Ha-6564,1-376342,241.247022778,23.8697937854,0.0272157,70.70860489270812,-28.634300231933597,9.822910934053194,1.2137562792081658,0.7193387746810913,0.225549042224884,14.37899,,J1604.9+2355,False,
9089-3701,195.22038098350575,221.82088732384426,26.600506340338512,16.74895660500284,8.283910310981373,258,248,Ha-6564,1-376321,240.966931415,23.4488384571,0.0306011,66.5149462069841,45.37089920043945,10.50445976607386,1.7237967284932052,0.2168050110340118,0.0818425081670284,27.032505,,J1604.9+2355,False,
9089-3703,140.96666528904362,142.19997147498822,1.233306185944599,5.35871644048725,8.992113421365024,338,338,Ha-6564,1-318069,241.01903864,25.5628103187,0.0264813,50.31127941946457,-86.27790069580078,10.038835808183828,1.241921992631653,0.5880357027053833,0.1245762668550014,19.601074,,,True,9.46
9090-3703,273.407253751495,273.96982133673276,0.5625675852377867,9.230698732144816,10.434527893005312,615,615,Ha-6564,1-269135,242.873138669,29.4501474217,0.0323729,32.65753783867344,-44.82709884643555,10.445136968713305,1.3660705052131108,1.1216208934783936,0.4077779948711395,12.191844,301.9,,False,
9092-12703,39.09952392526684,36.79923831608385,2.3002856091829855,9.62862157864388,10.1262906027294,506,506,Ha-6564,1-548979,240.893366017,24.9315379909,0.0465101,60.14946790662271,12.842000007629396,10.279102855290882,2.914547462722396,4.200071811676025,0.9926818013191224,11.0339,,,False,
9092-6103,205.3717823223114,72.90569887344444,132.46608344886695,2.859754759177999,27.957363968408945,901,862,Ha-6564,1-317742,239.611175339,26.6451840254,0.0870305,30.80506154061011,71.47339630126953,11.250806721632763,7.379031770470313,-1.7361607551574707,0.0151357734575867,5.194517,447.2,,False,
9092-9102,117.29127015883216,114.92650325172349,2.364766907108674,8.926957252733203,13.1618201076924,748,745,Ha-6564,1-317938,240.918943454,24.60267345,0.0326306,72.93839994523398,-57.742000579833984,10.415620557405171,3.349344053737752,3.051419734954834,0.8312081098556519,11.570487,138.7,J1604.9+2355,False,
9094-3701,158.53525457825006,164.39448869381428,5.85923411556422,3.2192827826149455,3.6987614583012323,734,734,Ha-6564,1-317653,239.154418468,27.011899546,0.0911849,8.72235251843145,85.85099792480469,11.1272397089864,3.7465533986777984,2.8025147914886475,0.998705267906189,8.252423,263.0,,False,
9095-12702,271.9043778593654,276.2128633644728,4.308485505107399,18.660099964278988,21.690588772493665,417,417,Ha-6564,1-376419,241.923112921,23.3406083811,0.0875319,73.7628311968849,-36.27320098876953,11.096987292823409,7.153608427466868,1.7833330631256104,0.9486165344715118,12.204132,323.0,,False,
9095-1902,82.59949960375391,76.31545975104251,6.284039852711402,15.426330372534698,18.450209144997643,147,147,Ha-6564,1-376429,242.63282252,22.6896602798,0.0313033,53.79694376621295,-22.54599952697754,10.155939923284592,1.0857702260607518,-2.0091307163238525,0.0103804282844066,25.546623,,,False,
9181-6104,237.69719212722435,296.5508999683449,58.853707841120524,0.6977559481818242,2.360467551452031,971,976,Ha-6564,1-122067,120.895891577,38.1323246785,0.0233687,32.0278049607687,40.76959991455078,9.353802434946989,1.9290946508516087,4.792235851287842,0.9034469127655028,2.3242908,,,True,9.527078
9182-6102,355.8702582639667,247.75011807991058,108.12014018405614,5.1614309069451165,3.302294939018453,322,322,Ha-6564,1-71987,119.486337418,39.9933651629,0.0657771,25.09071246448484,-53.49800109863281,10.826456940667416,3.47261743903212,0.368341326713562,0.6327532529830933,13.322885,179.7,,False,
9183-6104,249.9441815727821,221.6668816372355,28.27729993554661,7.366535849784946,14.757405272378959,422,422,Ha-6564,1-72070,120.254241487,39.5696926933,0.0773568,28.548207383556,77.40989685058594,11.019583369057438,5.279263850978885,1.6134531497955322,0.9754001796245576,9.3334875,,,False,
9184-3701,166.02149944090527,0.1644740642982411,165.85702537660703,24.42237209425068,23.281900555320227,67,67,Ha-6564,1-153077,119.222008851,32.3455937769,0.0434858,70.48302852490694,-25.16320037841797,10.257967388212098,1.0461152523380652,-0.5090141296386719,0.0771209672093391,35.478207,,,False,
9184-3704,190.29616849067716,178.27525044371245,12.02091804696471,14.104459672710936,13.898369920340588,161,161,Ha-6564,1-201922,119.994793689,31.893324138,0.044604,68.89133176381537,-26.545299530029297,10.094447597510296,1.659472492205195,3.134072542190552,0.9232606291770936,19.482225,,,False,
9185-3703,148.13735297641722,151.39261274796178,3.2552597715445586,17.893602288769134,29.00779188082792,245,244,Ha-6564,1-177049,256.84004912,33.9705863637,0.105788,44.45620848895653,51.476898193359375,11.24035564202991,8.866855852604298,-1.509074091911316,0.0192121909931302,11.541396,,,False,
9185-6102,356.6560192809241,345.02966316791776,11.626356113006352,6.477438665101974,7.6468161233017256,225,225,Ha-6564,1-176960,257.56685234,33.7518547155,0.038048,48.3069268508286,45.69179916381836,9.486809130377944,1.4280463968976416,4.67710542678833,0.9866861701011658,9.60218,,,False,
9185-6104,76.72991274678697,72.95984471462238,3.7700680321645876,6.21656056108924,7.36493563021481,497,497,Ha-6564,1-547418,258.624775411,33.9022834592,0.0244589,65.3331368023834,-36.161598205566406,9.665588648101805,1.6918589555059544,4.77464485168457,0.9915887713432312,10.684648,,,False,
9186-12702,300.2091200056742,303.8996758512816,3.6905558456073777,1.995177139725702,2.407571603422504,2169,2169,Ha-6564,1-178022,258.794060757,29.2632047573,0.0448847,15.27735713224184,-65.48719787597656,10.639697852478296,6.104801011153668,2.952646017074585,0.9799390435218812,5.295987,163.9,,True,10.242708
9186-1902,175.17574194020727,353.17053238692745,177.99479044672017,15.627705844761303,30.336816514971705,81,76,Ha-6564,1-547551,260.631430799,30.5569908016,0.0467891,58.31743891912838,31.510099411010746,10.388659322951254,1.173329859081941,-2.342490673065185,0.0141636345069855,37.487755,480.1,J1722.2+3042,False,
9186-9101,239.57450849829345,246.39809560493416,6.8235871066407014,13.179573797780114,11.540363249282395,1151,1137,Ha-6564,1-547548,260.66638186,30.8812701774,0.0431087,44.33450707211633,-39.54380035400391,11.065590383912758,3.020105546470489,0.320400208234787,0.1406312063336372,16.302544,480.1,J1722.2+3042,False,
9189-9102,236.0574036472446,235.80361172085546,0.25379192638914105,6.913228734175827,7.123446899819116,1284,1284,Ha-6564,1-51315,51.0105184663,-5.93439614255,0.0370497,25.73337699173814,1.0264999866485596,10.69331409584398,3.1568730339658804,3.860877990722656,0.9968484938144684,13.038792,,,True,10.174783
9190-6102,162.91131781157725,161.17036924744843,1.7409485641288143,4.946082279450565,5.683541435499372,1297,1291,Ha-6564,1-51378,53.3039848288,-7.54959681334,0.0340723,27.344342935141192,-55.30879974365234,10.564670894281193,0.2873658136136305,4.482503890991211,0.9756668508052826,9.964542,,,True,10.166541
9191-12701,200.9124049334762,164.0314350966557,36.8809698368205,4.570072956902131,3.1979501039498537,2110,2095,Ha-6564,1-179062,313.293270721,0.23243908467,0.0526507,14.863577368477788,-33.5974006652832,11.291555045489057,4.752029209850486,0.6930066347122192,0.6400764584541321,8.134192,,,False,
9191-1902,287.6349218940059,287.59891202813384,0.03600986587207444,3.563383084210389,5.300948158089415,283,283,Ha-6564,1-179198,313.638732758,-0.119217409243,0.0236506,19.82060231733811,0.0706999972462654,9.818954001103153,0.9175718371165452,3.706181764602661,0.9989596009254456,20.53243,,,False,
9192-12702,352.93574734711586,358.0409872381271,5.1052398910112515,4.894912020792078,6.225843551417469,2663,2658,Ha-6564,1-109223,45.2148475708,0.807398968541,0.0435162,29.901296936149688,-82.48919677734375,11.155754201683,4.461298947056539,1.713989496231079,0.6052280962467194,5.22782,,,True,10.31
9196-12701,57.34492861990727,52.63360844907446,4.711320170832813,5.801718257842401,6.096013553229388,2616,2616,Ha-6564,1-595146,260.126453553,52.6430405566,0.0309348,20.031306026962294,1.451200008392334,10.891886609694492,5.292925169280169,2.86687445640564,0.9291077256202698,8.198906,,,True,9.916661
9196-6104,225.2068614641161,219.8893609693019,5.3175004948141975,14.247947699575818,16.166507434395623,431,431,Ha-6564,1-24822,262.317715289,54.2059237546,0.0790931,26.226180377871103,-54.99909973144531,10.923678497616974,3.624881238117997,4.271198272705078,0.9998418390750884,12.938231,,,False,
9484-12703,66.53895800441367,65.1507400137292,1.388217990684467,4.320021999333599,4.723172306577485,1930,1930,Ha-6564,1-153300,120.674558679,34.9446437099,0.031806,28.89802205185824,29.706199645996094,10.556573234917956,3.8839472893711857,3.817413806915283,0.9980159401893616,8.499633,74.6,,True,9.697021
9487-1902,261.6880843051227,358.54446708025307,96.85638277513038,17.874727274919543,63.23124265865254,117,105,Ha-6564,1-45175,123.517577606,46.0048945727,0.0502412,47.13404205537989,61.89690017700195,10.50403511502193,1.887099022513364,-0.1256107091903686,0.063797228038311,26.94594,306.8,,False,
9487-6104,338.17598548414264,341.982180357295,3.8061948731523785,5.717590206155494,6.4214071850915015,681,681,Ha-6564,1-45593,124.120619234,45.6377455069,0.0226222,74.33865279403949,-6.35099983215332,9.80743009333586,2.280672268716377,5.95087480545044,0.9998381435871124,12.703586,,,False,
9488-1902,229.50537985641319,353.4814168620617,123.9760370056485,1.3860835484596157,1.1966316651473778,217,217,Ha-6564,1-384110,127.011666873,20.9967455625,0.0181962,35.49564428027483,30.14259910583496,9.31245801861889,0.9531056996685155,1.1225351095199585,0.1355627588927745,12.228943,,,False,
9488-6101,152.3843163541078,162.12597503430464,9.74165868019685,3.2798091492269097,3.55486382275565,1072,1077,Ha-6564,1-384171,125.649655693,20.9961655479,0.0152,60.46254453922189,-32.90900039672852,9.678200527091018,1.6868991768103585,2.3216824531555176,0.658218264579773,7.4642897,318.2,,False,
