plateifu,mangaid,objra,objdec,z,nsa_z,nsa_zdist,nsa_elpetro_mass,nsa_sersic_mass,nsa_elpetro_th50_r,nsa_sersic_th50,nsa_sersic_n,nsa_sersic_ba,nsa_sersic_phi,nsa_elpetro_ba,nsa_elpetro_phi,nsa_iauname,mngtarg1,mngtarg2,mngtarg3,drp3qual,srvymode,ifudesignsize,bluesn2,redsn2,ebvgal,nsa_nsaid,nsa_absmag_g,nsa_absmag_r,nsa_absmag_i,DAPQUAL,DAPDONE,RCOV90,BIN_RMAX,STELLAR_SIGMA_1RE,STELLAR_VEL_LO,STELLAR_VEL_HI,STELLAR_VEL_LO_CLIP,STELLAR_VEL_HI_CLIP,HA_GSIGMA_1RE,HA_GVEL_LO,HA_GVEL_HI,HA_GVEL_LO_CLIP,HA_GVEL_HI_CLIP,SFR_TOT,SB_1RE,SNR_MED_r,HA_GFLUX_TOT,pym_g_M_S,pym_g_M_SE_DISK,pym_r_FLAG_FIT,pym_r_FLAG_FAILED_S,pym_r_FLAG_FAILED_SE,pym_r_M_S,pym_r_A_HL_S,pym_r_N_S,pym_r_BA_S,pym_r_PA_S,pym_r_M_SE_DISK,pym_r_A_HL_SE_DISK,pym_r_N_SE_DISK,pym_r_BA_SE_DISK,pym_r_PA_SE_DISK,pym_r_M_SE_BULGE,pym_r_A_HL_SE_BULGE,pym_r_BT_SE,pym_r_DUPL_N,pym_r_DUPL_ID,pym_i_M_S,pym_i_M_SE_DISK,dl_TType,dl_P_LTG,dl_P_S0,dl_P_edge,dl_P_bar,dl_VisualClass,dl_VisualFlag,vm_Type,vm_TType,vm_Unsure,vm_Bars,vm_EdgeOn,vm_Tidal,hi_LOGMHI,hi_LOGHILIM200KMS,hi_SNR,hi_FHI,hi_EFHI,hi_WP50,hi_WF50,hi_VHI,hi_SESSION,hi_conflag,hi_conf_prob,gema_grp_MG,gema_grp_GroupSize,gema_grp_nneigh,gema_grp_Q_nn,gema_grp_dnn,gema_grp_Q_group,gema_lss_mh,gema_lss_den1,gema_lss_t1,gema_lss_t2,gema_lss_t3,gema_overdensity,gema_local_density,t14_GroupID,t14_sep_arcsec,t14_Ngal,t14_Rank,t14_grp_RA,t14_grp_DE,t14_grp_Dc_Mpc,t14_grp_Rmax_Mpc,t14_grp_sigma_v,t14_grp_Rvir_Mpc,t14_grp_MNFW_rank_only,t14_grp_Lr_1e10Lsun,t14_grp_zcmb,t14_Rproj_kpc,t14_PA_to_host_deg,t17_GroupID,t17_sep_arcsec,t17_Ngal,t17_Rank,t17_grp_RA,t17_grp_DE,t17_grp_Dc_Mpc,t17_grp_Rmax_Mpc,t17_grp_R200_Mpc,t17_grp_M200_rank_only,t17_Rproj_kpc,t17_PA_to_host_deg,t14_mcxc_name,t14_mcxc_sep_arcmin,t14_mcxc_L500_1e44,t14_mcxc_M500_rank_only,t14_mcxc_R500_rank_only,t17_mcxc_name,t17_mcxc_sep_arcmin,t17_mcxc_L500_1e44,t17_mcxc_M500_rank_only,t17_mcxc_R500_rank_only,xray_name,xray_oname,xray_Rproj_Mpc,xray_dz,xray_L500_1e44,xray_M500_rank_only,xray_R500_rank_only,xray_R_over_R500_rank_only,DL_Mpc,DA_Mpc,kpc_per_arcsec,struct_source,Rhl_disk_arcsec,Rhl_disk_kpc,Rd_kpc,nser_disk,ba_disk,pa_disk_deg,incl_deg,logMstar_nsa_h1_raw,logMstar_nsa,nsa_h_rescale_dex,gi_rest,logMstar_taylor,hi_detected,logMHI_use,logMHI_limit,Mgas_Msun,Mb_Msun,logMb,f_gas,Sigma_b_Msun_pc2,gbar_2p2Rd_ms2,log_gbar_2p2Rd,gbar_1Rd_ms2,log_gbar_1Rd,gbar_4Rd_ms2,log_gbar_4Rd,vamp_stel_kms,vamp_stel_deproj_kms,vamp_ha_kms,vamp_ha_deproj_kms,t14_theta_sky_deg,t14_psi_norm_host_deg,t17_theta_sky_deg,t17_psi_norm_host_deg,Phi_proxy_sigma2,log_Phi_proxy,R_over_Rvir_t14,R_over_R200_t17,gext_proxy_ms2,log_gext_proxy
12068-6104,1-106204,336.514250063,1.20468296253,0.057716995,0.057716995,0.05836596,83457090000.0,99382624000.0,5.805411,6.2911263,1.6156325,0.8245137,23.727997,0.86909086,22.831345,J222603.42+011216.7,1040,0,0,4096,MaNGA dither,61,24.1149,42.8902,0.0718882,112310,-21.554115,-22.202093,-22.507217,0,True,9.158553,1.9855613,132.74623,-155.92451,189.57216,-155.92451,189.57216,66.18248,-191.91985,213.61601,-191.91985,213.61601,1.9989296,0.5512748,17.172173,9536.431,15.098299026489258,15.332599639892578,1.0,0.0,0.0,14.345499038696289,6.163146018981934,1.5677000284194946,0.8259999752044678,-64.7739028930664,14.735599517822266,3.4783847332000732,1.0,0.8185999989509583,-59.989898681640625,15.008699417114258,27.681827545166016,0.4374459981918335,0.0,0.0,13.895999908447266,14.328298568725586,1.4422709941864014,0.8771673738956451,0.8383746445178986,0.0005004810082027689,0.1419474482536316,3.0,0.0,Sbc,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,2.0,1.0,-2.5952907,0.2777898,-2.5952907,-99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0194347187525,230.62875493886548,1.1181197565162047,pymorph_Sersic,6.163146018981934,6.891135326117896,4.1067552599033945,1.5677000284194946,0.8259999752044678,-64.7739028930664,35.120184601876524,10.921463237565058,11.231267157536545,0.3098039199714864,0.9531020000000012,11.129862119971488,False,,,,170320591836.73434,11.231267157536545,,1607.2729846684504,2.4755336309674213e-10,-9.606331169253984,3.912548495579554e-10,-9.407540266382986,1.0459869282697819e-10,-9.980473742826081,172.74834,300.2786484847398,202.76793,352.4600052887927,,,,,,,,,,
12069-3704,1-106251,340.021758057,-0.80773151136,0.053198155,0.053198155,0.053822298,85286740000.0,115716900000.0,4.1269956,7.6469183,6.0,0.6432727,72.049164,0.79287606,75.288345,J224005.22-004827.7,1040,0,0,4096,MaNGA dither,37,22.4091,40.7405,0.0520015,112363,-21.092134,-21.89326,-22.296186,0,True,6.6456356,2.3836918,256.82956,-57.69456,161.34818,-57.69456,161.34818,572.2352,-1008.11914,635.0913,-936.6479,567.80804,0.022929257,0.8851033,22.275045,129.59769,15.036298751831055,,1.0,0.0,0.0,14.172698974609375,6.658819675445557,4.917300224304199,0.6930999755859375,-16.502599716186523,20.540300369262695,0.0015444000018760562,1.0,0.9509999752044678,0.0,14.171098709106445,6.770214080810547,0.9971749782562256,0.0,0.0,13.644399642944336,15.356100082397461,-2.2676525115966797,0.005909793311730027,0.13620544970035553,0.05176905356347561,0.12330077588558197,1.0,0.0,S0,-2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,31.0,30.0,-0.1993835,0.0540344,-0.0715033,-99.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.05154351343407,213.7088996521705,1.036089983262372,pymorph_Sersic,6.658819675445557,6.89913636607954,4.1115234601189155,4.917300224304199,0.6930999755859375,-16.502599716186523,47.36688422012477,10.93088151425687,11.240685434228356,0.3098039199714864,1.2040519999999972,11.221114719971483,False,,,,174054571428.57135,11.240685434228356,,1638.7021388118762,2.523941044528821e-10,-9.5979207937761,3.989055778993247e-10,-9.3991298909051,1.0664405069177062e-10,-9.972063367348197,109.52137,148.86572634880443,752.22797,1022.4576505188998,,,,,,,,,,
12069-6104,1-106338,339.669419147,0.100983055439,0.059041668,0.059041668,0.05967842,89883165000.0,130272485000.0,6.086268,11.025289,6.0,0.7680359,97.10104,0.85343957,97.345184,J223840.65+000603.5,1040,0,0,4096,MaNGA dither,61,22.4091,40.7405,0.0593445,112460,-21.170162,-21.988136,-22.359138,0,True,9.294386,1.6820167,276.27548,-79.48197,74.34039,-79.48197,74.34039,168.72098,-330.54507,217.47658,-135.70049,148.63136,0.040029205,0.33166435,9.153348,182.1531,15.10219955444336,16.446998596191406,0.0,0.0,0.0,14.03179931640625,18.73369026184082,8.0,0.7598999738693237,8.088199615478516,15.761798858642578,7.950254917144775,1.0,0.7713000178337097,-48.029701232910156,14.814800262451172,5.685728073120117,0.7052069902420044,0.0,0.0,13.616199493408203,15.002599716186523,-2.4448835849761963,0.00441870535723865,0.14800754934549332,0.010624615009874105,0.06071846466511488,1.0,0.0,Edc,-5.0,0.0,0.0,0.0,0.0,-999.0,10.227413,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,ALFALFA,0.0,0.0,1.0,5.0,4.0,0.0718952,0.0605083,0.0987478,-99.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.19021532306215,235.55408125613567,1.141998412341619,pymorph_SerExp_disk,7.950254917144775,9.079178493090483,5.410714239028893,1.0,0.7713000178337097,-48.029701232910156,40.51116812989986,10.953678356557889,11.263482276529375,0.3098039199714864,1.1889760000000003,11.235742319971486,False,,10.227413,,183435030612.24484,11.263482276529375,,997.225126589807,1.299451486094931e-10,-9.886239929871753,3.463591830447039e-10,-9.460473293395202,4.958506276557308e-11,-10.304649132693255,76.91118,118.39843290297485,142.16592,218.85274587114446,,,,,,,,,,
12070-6101,1-106408,340.714913429,0.865580009823,0.07358428,0.07358428,0.074232355,39921850000.0,51826020000.0,5.766983,7.2949953,5.15178,0.6075793,25.599152,0.61072934,13.700287,J224251.57+005156.0,2080,0,0,4098,MaNGA dither,61,10.341,31.2384,0.0746818,112537,-20.747177,-21.387573,-21.711807,0,True,8.573972,1.6581012,121.8657,-142.32507,104.37209,-142.32507,104.37209,73.1045,-160.7514,151.6344,-160.7514,151.6344,0.7774842,0.20997013,4.446111,2231.571,16.675800323486328,17.737600326538086,1.0,0.0,0.0,15.928199768066406,4.0467634201049805,3.461699962615967,0.6412000060081482,-58.39870071411133,18.158300399780273,3.3214895725250244,1.0,0.8723999857902527,75.87699890136719,16.142099380493164,3.323390245437622,0.8649460077285767,0.0,0.0,15.523199081420898,17.101299285888672,0.636668860912323,0.3590095788240433,0.6647366881370544,0.017090330831706524,0.04273470677435398,3.0,0.0,SABb,3.0,0.0,0.5,0.0,1.0,,,,,,,,,,,,1.0,2.0,1.0,1.7584658,0.0162983,1.7584658,-99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.64943408850115,288.6120778794013,1.3992308388938461,pymorph_Sersic,4.0467634201049805,5.662356175118422,3.374467327245782,3.461699962615967,0.6412000060081482,-58.39870071411133,51.55428490786652,10.601210658521525,10.911014578493011,0.3098039199714864,0.9646299999999997,10.819767719971487,False,,,,81473163265.30597,10.911014578493011,,1138.7391581528982,1.7538943974028978e-10,-9.755996559205936,2.772007134188042e-10,-9.557205656334938,7.410727894381738e-11,-10.130139132778035,123.34859,157.49356981829453,156.1929,199.42974821300348,,,,,,,,,,
12070-1901,1-106411,340.544726747,0.690932310738,0.073633745,0.073633745,0.07427931,40877630000.0,40141857000.0,1.845286,1.2279027,6.0,0.7109516,45.368744,0.9650442,42.855957,J224210.73+004127.4,2080,0,0,4162,MaNGA dither,19,10.341,31.2384,0.0682246,112540,-20.6012,-21.311419,-21.702967,0,True,4.241031,2.8792908,156.29887,-123.22318,92.41176,-123.22318,92.41176,108.6247,-141.09543,145.92807,-141.09543,145.92807,0.45567176,0.8766902,29.752207,1306.0444,16.53369903564453,17.550199508666992,1.0,0.0,0.0,15.661600112915039,2.145646810531616,3.6287999153137207,0.8646000027656555,-51.81949996948242,17.869400024414062,1.3406976461410522,1.0,0.48739999532699585,-51.37969970703125,15.753398895263672,2.352358818054199,0.875328004360199,0.0,0.0,15.299699783325195,16.51219940185547,-2.6826462745666504,0.005814210278913379,0.3891562521457672,0.026221349835395813,0.05535653233528137,1.0,0.0,SAB0,-2.0,0.0,0.25,0.0,1.0,,,,,,,,,,,,,,,,,,-99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.8845126607357,288.78942353961384,1.4000906349174107,pymorph_Sersic,2.145646810531616,3.0041000052657276,1.7902860579652728,3.6287999153137207,0.8646000027656555,-51.81949996948242,30.851977626817522,10.611485708365423,10.92128962833691,0.3098039199714864,1.1017670000000024,10.912227619971489,False,,,,83423734693.87762,10.92128962833691,,4142.522737405053,6.380343881415287e-10,-9.1951559134769,1.0084049977037101e-09,-8.996365010605901,2.695885935194674e-10,-9.569298487048997,107.817474,210.24351207336085,143.51175,279.84716176523847,,,,,,,,,,
12070-9102,1-106520,342.929836046,0.415276453685,0.026041793,0.026041793,0.026684228,29570310000.0,38619590000.0,7.8720684,14.322314,5.897406,0.5443966,23.927551,0.78655833,27.59517,J225143.16+002455.0,1024,0,0,4098,MaNGA dither,91,12.0173,34.1523,0.0998255,112655,-19.98609,-20.748314,-21.154114,1,True,11.636895,1.6662579,155.13092,-126.83736,152.40169,-126.83736,152.40169,192.342,-178.52597,251.92542,-176.29947,234.13492,0.023114702,0.3703515,7.6886263,567.2788,14.828699111938477,15.456899642944336,2.0,1.0,0.0,,,,,,14.597200393676758,8.165876388549805,1.0,0.3928999900817871,-66.17320251464844,15.514598846435547,1.356339693069458,0.30049198865890503,0.0,0.0,,14.107898712158203,2.219980478286743,0.7768488228321075,0.8088817596435547,0.16281971335411072,0.5950719714164734,3.0,0.0,SB0a,0.0,0.0,1.0,0.0,0.0,-999.0,9.623815,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,ALFALFA,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,-99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.7607391502197,108.05933817736185,0.5238864552002701,pymorph_SerExp_disk,8.165876388549805,4.277992034800941,2.5494589003581294,1.0,0.3928999900817871,-66.17320251464844,69.80840067470899,10.470855877471118,10.780659797442604,0.3098039199714864,1.168023999999999,10.739066319971485,False,,9.623815,,60347571428.57132,10.780659797442604,,1477.6919207226574,2.3173786366470342e-10,-9.635003001008554,5.641631374396323e-10,-9.24859529416358,9.022875811525645e-11,-10.044655020105496,139.61952,148.76188610701433,205.2172,218.65492965471455,,,,,,,,,,
12071-12705,1-106630,346.67224439,-0.851836934787,0.054814097,0.054814097,0.05543757,81168550000.0,148505120000.0,9.035626,21.059086,6.0,0.6964236,157.92859,0.7282216,159.34192,J230641.33-005106.6,1040,0,0,4096,MaNGA dither,127,23.7084,41.1243,0.0506079,112774,-21.35836,-22.044271,-22.36047,0,True,14.260003,1.8240559,171.05566,-148.84508,154.21448,-148.84508,154.21448,70.33817,-210.50581,224.4173,-210.50581,224.4173,0.44804233,0.26030365,8.1456175,2379.7407,,15.257598876953125,2.0,1.0,0.0,,,,,,14.638198852539062,8.176924705505371,1.0,0.6439999938011169,71.77880096435547,15.665399551391602,1.9951272010803223,0.2796730101108551,0.0,0.0,,14.262399673461914,0.902011513710022,0.2423720881342888,0.6558288633823395,0.005264849867671728,0.09413350000977516,3.0,0.0,Sab,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,1.0,2.0,1.0,-0.6387026,0.1507053,-0.6387026,-99.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.53502035983485,219.7805286026916,1.0655260710807057,pymorph_SerExp_disk,8.176924705505371,8.712726454979896,5.1923280423002955,1.0,0.6439999938011169,71.77880096435547,51.33396147070263,10.909387787772902,11.219191707744388,0.3098039199714864,1.0021099999999983,11.105468919971486,False,,,,165650102040.816,11.219191707744388,,977.8845714693203,1.5114786188999285e-10,-9.820597991893015,3.465597626529364e-10,-9.460221862488279,5.961755940430678e-11,-10.22462580688335,151.52979,194.06969147944218,217.46155,278.5108911536921,,,,,,,,,,
12071-9101,1-106663,347.324231618,0.0644395785777,0.015748328,0.015748328,0.015068869,2498164700.0,2602887200.0,7.854441,9.871697,1.4147232,0.19677646,34.688934,0.34264588,34.568253,J230917.79+000351.6,4672,0,0,4096,MaNGA dither,91,21.459,42.9225,0.0453253,112809,-17.361652,-18.091932,-18.491697,0,True,12.771193,2.2265131,57.04681,-88.175835,89.46768,-88.175835,89.46768,29.712881,-100.19222,134.73082,-99.31006,126.00642,0.03162946,0.25748056,10.914493,2155.718,16.13909912109375,17.10649871826172,1.0,0.0,0.0,15.344598770141602,9.701088905334473,1.4509999752044678,0.19419999420642853,-55.41640090942383,16.244600296020508,4.208450794219971,1.0,0.5315999984741211,-56.1083984375,15.929698944091797,10.364032745361328,0.5720040202140808,0.0,0.0,14.893699645996094,15.823799133300781,2.9063591957092285,0.9906944930553436,0.9204296171665192,0.9999986886978149,0.5509500652551651,3.0,0.0,Sc,5.0,0.0,0.0,1.0,0.0,9.6,-999.0,22.4,3.71,0.09,-999.0,276.0,4717.0,ALFALFA,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,-99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.26474279346141,66.16437676295394,0.32077395056765945,pymorph_Sersic,9.701088905334473,3.11185661297223,1.8545033450370858,1.4509999752044678,0.19419999420642853,-55.41640090942383,89.63010853675563,9.397621067322042,9.707424987293528,0.3098039199714864,1.130044999999999,9.647514219971486,True,9.6,,5294830000.0,10393125386.122452,10.016746166790984,0.5094550371796713,480.96232287254554,7.407816947441592e-11,-10.130309757926856,1.1707957706845939e-10,-9.931518855055858,3.130024006586092e-11,-10.504452331498955,88.82176,88.82361305880865,112.65823,112.66058134925841,,,,,,,,,,
12071-3702,1-106664,347.261970695,0.266957418144,0.03250998,0.03250998,0.03314884,6889658000.0,10135824000.0,5.1655445,7.714057,4.1412854,0.24335434,42.99408,0.47844872,42.370514,J230902.86+001601.3,4672,0,0,4096,MaNGA dither,37,21.459,42.9225,0.0452003,112810,-19.087002,-19.64947,-19.881481,0,True,7.2643666,2.4302137,116.88534,-49.619804,34.855896,-43.612965,34.868675,67.11379,-85.618225,106.40858,-85.618225,106.40858,0.26424158,0.4536132,12.122255,4121.4243,16.09749984741211,16.366600036621094,0.0,0.0,0.0,15.483699798583984,6.321902751922607,2.319999933242798,0.34139999747276306,-48.21659851074219,15.81679916381836,4.301074981689453,1.0,0.3361000120639801,-46.94559860229492,17.393999099731445,1.5783371925354004,0.18959300220012665,0.0,0.0,15.16819953918457,15.526399612426758,4.75274658203125,0.9545144140720367,0.8960422575473785,0.9918899834156036,0.27244774252176285,3.0,0.0,SBbc,4.0,0.0,1.0,1.0,1.0,-999.0,9.886065,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,ALFALFA,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,-99.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.69984957976666,133.85512348560528,0.6489479515242779,pymorph_SerExp_disk,4.301074981689453,2.7911737987196914,1.663393205434858,1.0,0.3361000120639801,-46.94559860229492,73.99703768032735,9.838197664229947,10.148001584201433,0.3098039199714864,0.7944790000000026,9.968531619971488,False,,9.886065,,14060526530.612215,10.148001584201433,,808.7827306741949,1.2323210290538414e-10,-9.909276140398136,2.4480734642415445e-10,-9.611175553586936,5.007224713646429e-11,-10.300402917946656,39.24082,40.82281008929827,96.0134,99.88416391361645,,,,,,,,,,
12071-9102,1-106670,347.345531209,1.00060002603,0.015345705,0.015345705,0.014620277,733524600.0,338939100.0,7.399977,9.254363,2.1759243,0.60022324,13.549438,0.6775465,16.723038,J230922.92+010002.0,1168,0,0,4096,MaNGA dither,91,23.7084,41.1243,0.0425712,112816,-17.305662,-17.6666,-17.812376,0,True,11.94081,1.9214708,46.786785,-24.639025,37.800472,-24.485718,33.479263,19.937775,-82.84917,98.33675,-43.138195,60.275536,0.08864063,0.20761903,3.7444828,6366.387,16.280399322509766,16.535200119018555,1.0,0.0,0.0,15.81679916381836,6.747127532958984,1.1943000555038452,0.559499979019165,-74.93419647216797,16.031999588012695,3.8264687061309814,1.0,0.7142999768257141,-75.83290100097656,17.853899002075195,5.068245887756348,0.15735599398612976,0.0,0.0,15.610300064086914,16.335100173950195,3.9001526832580566,0.7844327092170715,0.7591893970966339,0.07738964632153511,0.3043156862258911,3.0,0.0,SBm,9.0,0.0,1.0,0.0,0.0,-999.0,9.021332,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,ALFALFA,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,-99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.49919866243052,64.50428116652314,0.312725579996666,pymorph_Sersic,6.747127532958984,2.1099993710560727,1.257448969640091,1.1943000555038452,0.559499979019165,-74.93419647216797,57.77079628935671,8.86541468323057,9.175218603202056,0.3098039199714864,0.5067139999999988,8.939454119971487,False,,9.021332,,1496988979.5918357,9.175218603202056,,150.68082735101189,2.3207971465181546e-11,-10.634362818181685,3.667989507622418e-11,-10.435571915310687,9.806061400487377e-12,-11.008505391753785,28.98249,34.26144423226922,51.706863,61.124899342273004,,,,,,,,,,
8654-12701,1-106961,353.444468017,-0.66622363895,0.0576437,0.0576437,0.058261,47239500000.0,55986700000.0,5.14967,6.47325,3.08157,0.637277,122.874,0.710507,127.626,J233346.67-003958.3,4224,0,128,4096,MaNGA dither,127,22.991,57.9599,0.0411212,113129,-20.8427,-21.5061,-21.8275,0,True,6.868295,3.8808587,96.65097,-45.40941,131.1611,-45.601315,117.68829,38.46538,-120.83274,262.80048,-106.01594,176.20026,0.68698835,0.47489232,14.789083,3286.1428,15.796699523925781,16.918498992919922,2.0,0.0,0.0,15.272270629213851,4.097085303031883,0.9218601733446121,0.661300003528595,28.11440086364746,15.33449935913086,2.9078280925750732,1.0,0.6470999717712402,30.285600662231445,17.28921331826351,0.42259150643317905,0.14180747724586293,0.0,0.0,14.86064529444989,14.949899673461914,2.054243803024292,0.96232870221138,0.961969792842865,3.0656508897664025e-05,0.09717926383018494,3.0,0.0,SABb,3.0,0.0,0.25,0.0,0.0,,,,,,,,,,,,2.0,12.0,11.0,1.2200708,0.0196612,1.2205652,-99.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.6783207674821,230.35577688673246,1.1167963215730374,pymorph_SerExp_disk,2.9078280925750732,3.2474517175545836,1.9353109163018973,1.0,0.6470999717712402,30.285600662231445,51.089358776345996,10.674305292235506,10.984109212206992,0.3098039199714864,0.9847999999999999,10.880163919971485,False,,,,96407142857.14294,10.984109212206992,,4096.640472311155,6.375818943565317e-10,-9.19546402425419,1.2755150908200317e-09,-8.894314398817345,2.5904705840370565e-10,-9.586621334958764,81.644806,104.92484855427574,141.1081,181.34338309181865,,,,,,,,,,
8654-6104,1-107040,355.280240908,0.0952352023068,0.068676,0.068676,0.0693002,109169000000.0,161274000000.0,6.90042,10.8555,6.0,0.707745,18.2768,0.805295,18.8392,J234107.25+000542.8,1040,0,0,4096,MaNGA dither,61,25.1374,66.427,0.0311935,113216,-21.4056,-22.1694,-22.5673,0,True,9.395193,1.6009881,279.8901,-11.4392605,43.379326,-10.956977,38.420837,264.3051,-354.16525,679.10675,-348.66217,570.83527,0.0066386927,0.26573282,8.4445305,22.026262,14.85420036315918,17.691499710083008,1.0,0.0,0.0,13.99639892578125,26.097349166870117,8.0,0.7483000159263611,-74.10690307617188,16.435298919677734,7.357759475708008,1.0,0.527999997138977,-67.2385025024414,14.419099807739258,15.89112377166748,0.8649460077285767,0.0,0.0,13.552398681640625,16.162399291992188,-2.1372711658477783,0.010645538568496704,0.09893390536308289,0.03542272746562958,0.021853272803127766,1.0,0.0,Edc,-5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,9.0,8.0,-0.2461281,0.0873096,0.405798,-99.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.3978724756274,270.9101086927018,1.3134092704509326,pymorph_Sersic,26.097349166870117,34.27650032996213,20.42699662095479,8.0,0.7483000159263611,-74.10690307617188,42.61272412216606,11.038099332139085,11.347903252110571,0.3098039199714864,1.1616999999999997,11.299913919971486,False,,,,222793877551.02045,11.347903252110571,,84.97953486251052,1.3088610242491477e-11,-10.88310646468373,2.0686377140218747e-11,-10.684315561812731,5.530328916401716e-12,-11.257249038255829,24.688908,36.46598226671703,459.74872,679.0575291173183,,,,,,,,,,
12769-9101,1-107452,6.04524880291,-1.02032384366,0.06489298,0.06489298,0.06546568,84241150000.0,119912870000.0,8.103689,15.36422,6.0,0.6046518,79.64929,0.6782185,71.38327,J002410.85-010113.1,1040,0,0,4098,MaNGA dither,91,5.14811,17.0055,0.0263292,113663,-21.167799,-21.890411,-22.272715,0,True,11.555716,1.3345159,238.62367,-40.87121,55.904366,-10.46772,56.078136,257.4053,-607.8069,619.6128,-434.72565,325.077,0.074134916,0.21611628,3.2634857,276.95276,15.123199462890625,17.140399932861328,1.0,0.0,0.0,14.323598861694336,19.578083038330078,6.359300136566162,0.6388999819755554,-11.156399726867676,16.505699157714844,5.933188438415527,1.0,0.4641000032424927,-13.414799690246582,14.600198745727539,18.991209030151367,0.8525859713554382,0.0,0.0,13.876643449841701,15.623600006103516,-1.6018083095550537,0.015520209912210703,0.1442791149020195,0.0896671935915947,0.04558313824236393,1.0,0.0,S0,-2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2.0,36.0,35.0,0.9617293,0.032413,0.9806143,-99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.5781120307421,257.1242224610278,1.2465734079375812,pymorph_Sersic,19.578083038330078,24.40551769397608,14.544408637649632,6.359300136566162,0.6388999819755554,-11.156399726867676,51.73484270211194,10.925524286895914,11.2353282068674,0.3098039199714864,1.104916000000003,11.142331119971487,False,,,,171920714285.7139,11.2353282068674,,129.3469530214654,1.992211250498013e-11,-10.70066461166474,3.148663800607136e-11,-10.50187370879374,8.417687808016459e-12,-11.074807185236837,33.272926,42.377627059543315,379.9013,483.8563254584452,,,,,,,,,,
