tier,match_cost,cl_CATID,cl_RA_OBJ,cl_DEC_OBJ,cl_z_spec,cl_logMstar,cl_logRd,cl_logSigma_b,cl_log_gbar_2p2Rd,cl_incl_deg,cl_morph_type,cl_Re_kpc,cl_SIGMA_RE_MGE,cl_LAMBDAR_RE,cl_VSIGMA_RE,cl_gas_star_misalign_deg,cl_cluster,cl_R_on_rtwo,cl_R_proj_Mpc_from_cat,cl_v_pec_kms,cl_host_sigma_200,cl_host_e_sigma_200,cl_host_N_mem_R200,cl_gext_over_a0,cl_host_M_200_caustic,cl_host_M_200_virial,cl_host_R_200,fi_CATID,fi_RA_OBJ,fi_DEC_OBJ,fi_z_spec,fi_logMstar,fi_logRd,fi_logSigma_b,fi_log_gbar_2p2Rd,fi_incl_deg,fi_morph_type,fi_Re_kpc,fi_SIGMA_RE_MGE,fi_LAMBDAR_RE,fi_VSIGMA_RE,fi_gas_star_misalign_deg,fi_SurfaceDensity,d_logMstar,d_logRd,d_logSigma_b,d_log_gbar_2p2Rd,d_incl_deg,d_z_spec
S2_diskbearing,0.892863986218329,9403800551,357.287,-27.7795,0.0321627,9.75191,0.25030799985549246,2.4531141319309007,-10.359306682391736,46.50447187982848,2.5,2.986069807680532,51.4638,0.463353,0.576442,2.5,Abell 4038,0.689514,1.00669,817.948,597.0,29.0,164.0,0.0956139183670889,2.3,2.9,1.46,463288,212.485,-1.24005,0.02469,9.74,0.2633068172831368,2.4152064970756113,-10.397214317247025,46.383284633197555,3.0,3.0767965064570966,67.4192,0.237647,0.279541,13.5,0.99,0.01191000000000031,-0.01299881742764436,0.03790763485528936,0.03790763485528892,0.1211872466309245,0.007472700000000002
S2_diskbearing,1.1796857878352924,9403800559,356.394,-28.1798,0.0280876,9.75471,-0.17686432723666826,3.3102587861152206,-9.502162028207415,57.141309682818736,1.5,1.116677149422613,64.7207,0.208505,0.233266,39.5,Abell 4038,0.698683,1.02008,-367.715,597.0,29.0,164.0,0.09435884977743385,2.3,2.9,1.46,220328,181.069,1.54625,0.02045,9.8,-0.1459888708464042,3.293797873334694,-9.518622940987942,63.987787059924685,1.0,1.198955558984188,78.4628,0.32335,0.384345,8.5,21.285,-0.045290000000001385,-0.030875456390264067,0.016460912780526638,0.01646091278052708,-6.846477377105948,0.007637600000000001
S2_diskbearing,0.5851596035447392,9008500196,10.2772,-9.29695,0.0582171,10.6152,0.058575314842176394,3.699869501957532,-9.112551312365104,37.57089938761002,1.0,1.9202919942554788,178.683,0.310258,0.340811,70.0,Abell 85,0.28703,0.694613,952.853,1002.0,28.0,590.0,0.3903558971829517,15.5,17.0,2.42,238276,213.764,1.65231,0.05468,10.58,0.034432786303125525,3.712954559035634,-9.099466255287002,36.55211401333995,1.0,1.8164554160400312,153.775,0.261702,0.298031,143.0,6.834,0.035199999999999676,0.02414252853905087,-0.013085057078102036,-0.01308505707810248,1.0187853742700668,0.0035371000000000014
S2_diskbearing,1.273359724734755,9008500204,10.5318,-9.47654,0.0568652,10.1539,-0.08045736252817856,3.5166348566982424,-9.295785957624394,47.59868932086731,1.5,1.3942305478085522,96.1959,0.356757,0.419046,145.0,Abell 85,0.297287,0.719434,569.593,1002.0,28.0,590.0,0.37688833278652617,15.5,17.0,2.42,319157,213.68,1.93736,0.05273,10.2,-0.03787267282309481,3.4775654772880737,-9.334855337034561,56.74252466757584,1.5,1.5378687912613216,101.047,0.449772,0.572408,12.5,5.93,-0.04609999999999914,-0.04258468970508375,0.039069379410168636,0.03906937941016686,-9.143835346708535,0.004135199999999999
S2_diskbearing,0.7386850840841584,9008500205,10.4719,-9.4918,0.0525397,10.0289,0.28859769133193114,2.6535247489780227,-10.158896065344614,21.690999657462292,3.0,3.2612917198388316,,,,,Abell 85,0.300139,0.726337,-659.968,1002.0,28.0,590.0,0.37330644151398273,15.5,17.0,2.42,198817,140.975,-0.682627,0.05538,10.09,0.3146029301028588,2.6626142714361674,-10.149806542886468,20.590979103695286,2.0,3.462540697074486,87.6997,0.435185,0.506845,1.5,3.347,-0.06109999999999971,-0.02600523877092764,-0.00908952245814465,-0.009089522458145538,1.1000205537670062,-0.002840299999999997
S2_diskbearing,0.31921819348237734,9008500209,10.4729,-9.49553,0.0508992,10.8076,0.38413730800275114,3.2411455156363833,-9.571275298686253,71.68814434683583,2.0,4.063771352945271,152.672,0.701148,1.05571,33.0,Abell 85,0.306152,0.740887,-1127.6,1002.0,28.0,590.0,0.365975217286768,15.5,17.0,2.42,417441,131.133,2.29648,0.05114,10.78,0.3758033745939135,3.2302133824540573,-9.582207431868579,71.99411601770512,2.0,3.986532702674911,167.772,0.577924,0.747177,13.5,10.971,0.0276000000000014,0.008333933408837646,0.010932133182325998,0.010932133182325998,-0.30597167086929744,-0.00024079999999999935
S2_diskbearing,0.626715338210957,9008500210,10.6142,-9.42464,0.0569167,10.2084,-0.0825120842144655,3.5752443000708154,-9.237176514251821,48.46534404707191,1.0,1.3876497835788155,133.079,0.272943,0.300715,137.0,Abell 85,0.30892,0.747587,584.208,1002.0,28.0,590.0,0.3626952860468971,15.5,17.0,2.42,16026,217.535,0.703499,0.05379,10.23,-0.07512927867783431,3.582078688997554,-9.230342125325082,53.324934229615614,2.5,1.4114408342690705,121.187,0.350902,0.411677,0.5,2.155,-0.021600000000001174,-0.00738280553663119,-0.006834388926738821,-0.0068343889267392655,-4.859590182543705,0.003126700000000003
S2_diskbearing,0.9569315277662566,9008500220,10.4674,-9.50413,0.0573614,11.1399,0.5710991691662766,3.1995217933093327,-9.612899021013304,60.10457508122132,1.0,6.250159863546082,255.994,0.635449,0.85491,4.5,Abell 85,0.31935,0.772827,710.31,1002.0,28.0,590.0,0.35084990665432453,15.5,17.0,2.42,205161,140.687,-0.348832,0.05825,11.14,0.5522313519612659,3.237357427719354,-9.575063386603283,51.9470994579032,1.0,5.98443712492124,265.092,0.235785,0.256725,90.0,42.366,-9.999999999976694e-05,0.01886781720501063,-0.037835634410021246,-0.0378356344100208,8.15747562331812,-0.0008886000000000033
S2_diskbearing,1.0585891942074603,9008500221,10.4288,-9.10424,0.0535089,10.0005,-0.08302597177656104,3.368372075195008,-9.444048739127629,34.902642596261764,1.5,1.3860087905017593,79.4878,0.235399,0.26717,6.5,Abell 85,0.319789,0.773889,-384.017,1002.0,28.0,590.0,0.35036843889749264,15.5,17.0,2.42,373284,140.349,1.17611,0.05855,10.04,-0.09125307379128485,3.424326279224454,-9.388094535098181,39.91715618737465,2.0,1.359999919617686,91.4993,0.398133,0.50582,0.5,0.182,-0.039499999999998536,0.008227102014723806,-0.055954204029446064,-0.055954204029447396,-5.0145135911128875,-0.0050411
S2_diskbearing,0.6810531788883603,9008500224,10.6634,-9.33529,0.0536241,10.0039,0.0048266278895333315,3.196066875862818,-9.616353938459818,51.651440282943206,1.0,1.6967528384465023,86.1329,0.399532,0.517401,106.5,Abell 85,0.322445,0.780317,-351.248,1002.0,28.0,590.0,0.3474822165990767,15.5,17.0,2.42,376587,134.299,1.40973,0.05296,10.03,-0.007119830456417356,3.246059792554719,-9.566361021767916,50.38567751825406,2.5,1.6507151076057804,85.6034,0.443278,0.557601,165.0,0.554,-0.026099999999999568,0.011946458345950688,-0.04999291669190109,-0.04999291669190242,1.2657627646891427,0.0006641000000000008
S2_diskbearing,0.8294099541151786,9008500227,10.2986,-9.17143,0.0537413,10.5332,0.15349909312178478,3.4280219453983163,-9.38439886892432,44.47965188864623,1.0,2.389412050382341,,,,,Abell 85,0.328603,0.79522,-317.884,1002.0,28.0,590.0,0.3409701476446036,15.5,17.0,2.42,618941,217.443,0.301915,0.05485,10.56,0.19076595588302087,3.380288219875844,-9.432132594446792,48.1648236225892,1.0,2.6035019804602957,142.121,0.382352,0.448196,3.0,20.115,-0.026799999999999713,-0.037266862761236086,0.04773372552247235,0.04773372552247146,-3.6851717339429726,-0.0011087000000000041
S2_diskbearing,0.981832269478578,9008500228,10.572,-9.47996,0.052781,10.0623,0.07756004624084631,3.109000039160193,-9.703420775162442,52.30886466101975,2.0,2.0060973430932503,80.9614,0.501634,0.621587,35.5,Abell 85,0.330923,0.800834,-591.229,1002.0,28.0,590.0,0.338579881485978,15.5,17.0,2.42,77845,215.194,0.0828774,0.05454,10.11,0.10621806074384638,3.0993840101541914,-9.713036804168445,60.11937120653542,3.0,2.142940028617901,,,,85.0,0.781,-0.047699999999998965,-0.028658014503000068,0.009616029006001447,0.009616029006002336,-7.810506545515672,-0.0017589999999999967
S2_diskbearing,1.1858914646639718,9008500236,10.6425,-9.1814,0.0546216,10.198,-0.21095678327671913,3.8217336981953234,-8.990687116127312,35.91654172994994,1.0,1.0323695185754291,122.06,,,120.5,Abell 85,0.345133,0.835222,-67.538,1002.0,28.0,590.0,0.32463977338952005,15.5,17.0,2.42,375564,129.894,1.25119,0.04922,10.19,-0.17894778318345805,3.7497156980088007,-9.062705116313834,30.851626321128407,1.0,1.1113329048054617,142.671,,,56.5,3.607,0.008000000000000895,-0.032009000093261075,0.07201800018652271,0.07201800018652271,5.064915408821534,0.0054015999999999995
S2_diskbearing,0.9684353301732512,9008500237,10.3038,-9.15011,0.0531886,10.5822,0.06496738228491662,3.654085367072052,-9.158335447250584,51.28312623630149,1.0,1.9487644064512128,200.619,0.233875,0.254971,47.0,Abell 85,0.345321,0.835677,-475.186,1002.0,28.0,590.0,0.3244630171824062,15.5,17.0,2.42,177010,175.3,-1.96232,0.05417,10.55,0.08523318274166293,3.5813537661585597,-9.231067048164077,49.89076669644273,1.5,2.0418561345530923,142.593,0.457403,0.547961,11.0,0.085,0.03219999999999956,-0.020265800456746308,0.0727316009134924,0.0727316009134924,1.3923595398587594,-0.0009814000000000003
S2_diskbearing,0.9061356915575548,9008500246,10.5461,-9.50839,0.0546601,10.3245,0.03554124319030916,3.455237645261267,-9.357183169061368,22.42400566754185,1.0,1.8210975063364414,132.111,0.327036,0.357121,159.5,Abell 85,0.352603,0.853299,-56.5826,1002.0,28.0,590.0,0.31776233279300886,15.5,17.0,2.42,105420,211.736,1.01212,0.04811,10.38,0.057392361268814106,3.4670354091042577,-9.345385405218378,23.695494280564684,2.0,1.9150685216909429,114.459,0.245237,0.265793,125.5,4.806,-0.05550000000000033,-0.02185111807850495,-0.011797763842990694,-0.01179776384299025,-1.2714886130228358,0.006550100000000003
S2_diskbearing,0.6892385376215826,9008500251,10.5903,-9.11667,0.0524741,10.4336,0.014978749943459043,3.605462631754967,-9.206958182567668,50.52066330939805,1.0,1.7368835677856054,107.212,0.322109,0.378948,130.5,Abell 85,0.359656,0.870367,-678.639,1002.0,28.0,590.0,0.311530975795201,15.5,17.0,2.42,618108,214.335,0.403427,0.04806,10.43,0.03161182956059853,3.568596472520688,-9.243824341801949,52.86434880521214,2.0,1.8046948792944595,122.594,0.356891,0.415325,4.5,8.014,0.0036000000000004917,-0.016633079617139484,0.03686615923427938,0.036866159234280715,-2.3436854958140856,0.004414100000000004
S2_diskbearing,0.2100822843217523,9008500256,10.4663,-9.53289,0.0558201,10.2853,-0.09510516220954107,3.6773304560609668,-9.13509035826167,37.32841441522763,1.0,1.3479903844597054,147.467,0.196084,0.228985,97.5,Abell 85,0.364969,0.883226,272.98,1002.0,28.0,590.0,0.3069953565791108,15.5,17.0,2.42,77227,212.442,0.0623028,0.05441,10.29,-0.09483980891523104,3.681499749472346,-9.13092106485029,35.93113756433488,2.0,1.348814256282959,134.62,0.162616,0.183018,3.0,2.138,-0.004699999999999704,-0.00026535329431003063,-0.004169293411379282,-0.004169293411379726,1.3972768508927444,0.0014100999999999975
S2_diskbearing,1.2577836782578093,9403800560,356.876,-27.6622,0.0289514,10.6926,0.4188768997792914,3.056666332083303,-9.755754482239333,46.393139392509475,1.5,4.402190743550038,,0.691285,0.782995,179.5,Abell 4038,0.699428,1.02116,-115.982,597.0,29.0,164.0,0.09425905390043159,2.3,2.9,1.46,460374,212.035,-1.70231,0.02495,10.77,0.4407012536901645,3.0904176242615558,-9.72200319006108,54.20759823717629,2.0,4.629064265809647,,0.668818,0.89279,4.5,0.538,-0.07739999999999903,-0.021824353910873118,-0.03375129217825279,-0.0337512921782519,-7.814458844666817,0.004001399999999999
S2_diskbearing,1.0127748494272586,9403800639,356.418,-27.8634,0.0289885,9.49902,0.104829986600566,2.491180158440753,-10.321240655881883,79.1100292344465,2.5,2.13610178579904,48.2928,,,5.5,Abell 4038,0.778577,1.13672,-105.196,597.0,29.0,164.0,0.08467659184404666,2.3,2.9,1.46,28860,216.874,1.05585,0.02577,9.46,0.09643904753381606,2.4689420365742536,-10.343478777748382,70.79500699072803,3.0,2.0952266240171045,57.3402,0.605599,0.641098,3.0,0.628,0.039019999999998944,0.008390939066749939,0.022238121866499316,0.022238121866498872,8.315022243718474,0.003218499999999999
S2_diskbearing,0.7578170887301888,9403800694,356.422,-27.8076,0.0306248,9.79982,-0.08367768379122935,3.1689954992243443,-9.643425315098291,58.445369485214925,1.5,1.3839304744796188,70.2576,0.255566,0.282759,21.5,Abell 4038,0.819769,1.19686,371.027,597.0,29.0,164.0,0.08042174981281414,2.3,2.9,1.46,136880,176.337,-1.81279,0.02677,9.78,-0.11457067368483503,3.210961479011554,-9.601459335311082,60.35805342461376,1.5,1.2889061110701685,59.2707,0.390203,0.466511,85.5,30.835,0.01982000000000106,0.030892989893605685,-0.04196597978720984,-0.04196597978720895,-1.912683939398832,0.003854800000000002
S2_diskbearing,0.6883349541629059,9403800757,356.286,-28.2701,0.0276769,10.4632,-0.005045612597318909,3.6751113568365232,-9.137309457486113,55.967338576807784,1.0,1.6586178842137058,123.594,0.44377,0.517901,30.5,Abell 4038,0.854444,1.24749,-487.448,597.0,29.0,164.0,0.07715779323358482,2.3,2.9,1.46,136841,176.277,-1.66919,0.02761,10.48,0.027400452495782775,3.62701922665032,-9.185401587672317,55.181032377063474,1.0,1.7872792322110083,140.98,0.436272,0.495556,30.0,22.966,-0.016799999999999926,-0.03244606509310168,0.048092130186203175,0.04809213018620362,0.7863061997443097,6.690000000000168e-05
S2_diskbearing,1.0545904880544799,9403800881,356.936,-27.4874,0.0299197,10.7645,0.35441779057796474,3.2574845504859553,-9.55493626383668,65.22603925671424,2.5,3.7949822336509036,,0.718823,1.08924,1.0,Abell 4038,0.94866,1.38504,165.921,597.0,29.0,164.0,0.06949515933183498,2.3,2.9,1.46,64646,219.569,-0.349747,0.03697,10.83,0.37236647128103684,3.2870871890798115,-9.525333625242824,63.574546769974745,1.5,3.9551087352335834,,0.392049,0.443991,1.0,0.421,-0.06550000000000011,-0.017948680703072095,-0.029602638593856145,-0.0296026385938557,1.6514924867394996,-0.007050300000000002
S2_diskbearing,0.7172690469219241,9403800929,356.864,-27.4654,0.0282795,10.168,-0.034586534665567284,3.4389932009730186,-9.373427613349618,62.58473523359961,1.5,1.5495493843747639,86.1965,0.461766,0.580521,98.5,Abell 4038,0.985078,1.43821,-311.77,597.0,29.0,164.0,0.06692595342889059,2.3,2.9,1.46,93062,218.832,0.475728,0.02955,10.12,-0.047631593885922835,3.41708331941373,-9.395337494908906,58.32355822800653,2.0,1.5036971015633085,94.3764,0.442849,0.518623,6.0,2.295,0.04800000000000004,0.013045059220355551,0.021909881559288635,0.021909881559288635,4.261177005593076,-0.0012705000000000008
S2_diskbearing,1.1841866730362707,9008500264,10.6413,-9.1462,0.0556426,10.229,0.29251543281910913,2.8457892660036657,-9.96663154831897,57.95970703441716,2.5,3.290844711785853,94.2811,0.597814,0.845325,2.0,Abell 85,0.377798,0.914272,222.58,1002.0,28.0,590.0,0.2965706931962717,15.5,17.0,2.42,376340,133.013,1.42383,0.05098,10.2,0.31483249682297804,2.772155137995928,-10.040265676326708,63.1348299423457,3.0,3.464371469206994,99.7822,0.547277,0.69775,4.0,0.248,0.028999999999999915,-0.022317064003868903,0.0736341280077375,0.07363412800773794,-5.1751229079285395,0.004662600000000003
S2_diskbearing,1.070467971403022,9008500268,10.5209,-9.53444,0.0528496,10.6528,0.6849311859305204,2.4847577597808432,-10.327663054541793,50.105102172185774,2.0,8.123125114874375,,0.778416,1.29758,0.0,Abell 85,0.379423,0.918205,-571.699,1002.0,28.0,590.0,0.29530037498155826,15.5,17.0,2.42,301885,135.539,1.22605,0.05711,10.6,0.6871434255586014,2.4275332805246816,-10.384887533797954,54.71069108140126,3.0,8.164608824732491,,0.793599,1.48851,4.5,0.213,0.052799999999999514,-0.0022122396280810364,0.05722447925616159,0.05722447925616159,-4.605588909215484,-0.0042604000000000045
S2_diskbearing,0.8438226405043572,9008500282,10.4052,-9.54819,0.0592923,10.311,-0.18008323991217973,3.8729866114662443,-8.939434202856392,35.845341432386064,1.0,1.1084311357462997,193.789,,,116.5,Abell 85,0.398581,0.964565,1257.3,1002.0,28.0,590.0,0.2811073186461687,15.5,17.0,2.42,382538,137.268,2.0093,0.05591,10.28,-0.17093310243354318,3.823686336508971,-8.988734477813665,32.07585976578178,1.0,1.1320323923053428,159.02,0.336892,0.425232,118.5,0.46,0.031000000000000583,-0.00915013747863655,0.049300274957273515,0.049300274957273515,3.7694816666042854,0.003382299999999998
S2_diskbearing,0.5866753232728631,9008500292,10.2101,-9.22312,0.0538616,10.384,-0.044105924321936905,3.674031980285759,-9.138388834036876,43.88696208590442,1.0,1.5159540309810868,130.077,0.392869,0.462028,111.5,Abell 85,0.412225,0.997585,-283.675,1002.0,28.0,590.0,0.2718026842925081,15.5,17.0,2.42,504877,217.584,-1.97652,0.05461,10.4,-0.01601772909134463,3.6338555898245746,-9.178565224498062,44.193285956245504,1.0,1.6172390801606227,108.031,0.317983,0.374286,3.5,5.164,-0.016000000000000014,-0.028088195230592274,0.040176390461184486,0.04017639046118582,-0.30632387034108177,-0.0007483999999999963
S2_diskbearing,0.8625849301867456,9008500296,10.4822,-9.04299,0.0579997,10.4617,0.1475081778690008,3.368503775903884,-9.443917038418752,44.45976935438227,1.0,2.356677385424997,126.645,0.464873,0.567269,137.5,Abell 85,0.414701,1.00358,891.246,1002.0,28.0,590.0,0.27017903984728847,15.5,17.0,2.42,205089,140.555,-0.363391,0.05697,10.4,0.12013694425102911,3.361546243139827,-9.450874571182808,49.664097724288546,1.0,2.212732428906224,124.238,0.357934,0.421891,94.0,7.799,0.06170000000000009,0.027371233617971696,0.006957532764056751,0.006957532764056751,-5.204328369906278,0.0010297000000000014
S2_diskbearing,1.3312820535681562,9008500302,10.5663,-9.5478,0.0591107,10.7494,0.19525101948880805,3.5607180926642688,-9.251702721658367,41.27497477895367,1.0,2.6305282851902088,200.212,0.429527,0.491277,161.0,Abell 85,0.422585,1.02265,1205.89,1002.0,28.0,590.0,0.2651408407665787,15.5,17.0,2.42,216396,138.018,0.421798,0.05468,10.72,0.21596637377720287,3.48988738408748,-9.322533430235156,49.771892231491975,1.0,2.7590421182697864,204.038,0.239557,0.264962,50.5,4.87,0.029399999999998983,-0.020715354288394827,0.07083070857678875,0.07083070857678919,-8.496917452538305,0.004430700000000003
S2_diskbearing,1.190202941498748,9008500314,10.3781,-9.03747,0.0507658,10.5191,0.1993614418755876,3.32219724789071,-9.490223566431926,31.866280999755535,1.0,2.6555433682413736,159.089,0.1636,0.177117,142.5,Abell 85,0.441237,1.06779,-1165.68,1002.0,28.0,590.0,0.25393221589445647,15.5,17.0,2.42,105738,213.247,0.921185,0.05291,10.5,0.16407654367989444,3.373667044282096,-9.43875377004054,40.9600709385704,1.0,2.4483218033621155,100.611,0.129606,0.135037,23.5,1.005,0.019099999999999895,0.035284898195693165,-0.05146979639138616,-0.051469796391385714,-9.093789938814862,-0.002144199999999999
S2_diskbearing,0.913624679620288,9008500316,10.3033,-9.53437,0.0572478,10.5404,0.4474224306826715,2.847375270276542,-9.965045544046093,49.963719309476616,2.0,4.70126126610633,123.498,0.653589,0.895089,2.0,Abell 85,0.441879,1.06935,678.12,1002.0,28.0,590.0,0.25356177192681695,15.5,17.0,2.42,485919,217.826,-1.81537,0.05196,10.5,0.40836545322148554,2.885089225198914,-9.927331589123721,51.80468538160496,2.0,4.296921401428787,108.656,0.595642,0.776238,1.5,18.742,0.04039999999999999,0.03905697746118597,-0.03771395492237195,-0.037713954922372395,-1.8409660721283458,0.005287800000000002
S2_diskbearing,1.4477911303200142,9008500318,10.1843,-9.37308,0.0572436,10.0967,-0.00702638317790581,3.312572897997697,-9.499847916324939,67.21824925261862,2.5,1.651070330703362,96.0253,0.527971,0.669583,4.0,Abell 85,0.446387,1.08026,676.923,1002.0,28.0,590.0,0.2510009449668984,15.5,17.0,2.42,372568,136.432,1.13189,0.0507,10.1,0.027758968560909668,3.246302194520065,-9.56611861980257,76.76523348826996,2.5,1.7887552649460459,67.0198,0.660308,0.985581,5.0,0.811,-0.0032999999999994145,-0.03478535173881548,0.06627070347763198,0.06627070347763109,-9.546984235651337,0.006543599999999997
S2_diskbearing,0.8696991914193727,9008500323,10.369,-9.57411,0.0536603,10.7798,0.31563165968590634,3.350356812270072,-9.462064002052564,51.582885670408906,1.5,3.470752268420389,187.508,0.515987,0.618957,63.5,Abell 85,0.453399,1.09723,-340.945,1002.0,28.0,590.0,0.24711890926236227,15.5,17.0,2.42,78531,217.592,0.121831,0.05543,10.73,0.2818136932056442,3.368192745230597,-9.44422806909204,57.210834474548534,2.0,3.2107437785707496,142.83,0.437197,0.538417,6.0,6.222,0.0497999999999994,0.03381796648026214,-0.01783593296052466,-0.01783593296052466,-5.627948804139628,-0.001769699999999999
S2_diskbearing,0.7243817375740473,9008500326,10.4889,-9.58994,0.0531637,10.0894,0.19700121606868398,2.8972176995045165,-9.91520311481812,51.76894731109964,1.5,2.6411506420541637,87.3815,0.519906,0.630179,32.5,Abell 85,0.457673,1.10757,-482.263,1002.0,28.0,590.0,0.24481186815275038,15.5,17.0,2.42,238351,214.09,1.59468,0.05409,10.14,0.22600186693222507,2.8898163977774356,-9.9226044165452,55.868901566382505,2.0,2.823539212196693,78.8337,0.285808,0.309203,1.0,15.679,-0.05060000000000109,-0.02900065086354109,0.007401301727080867,0.007401301727080423,-4.099954255282867,-0.000926299999999998
