source_identity_ids,names,surveys,prior_exposures,object_group_id,source_identities,group_holdout_key
NAME:UGC3766,UGC03766,PROBES_I,historical_use_not_fully_audited,NAME:UGC3766,1,f3fe103c3fdaecbce0de68483fe55f0aa82e3a771fc35a436fc6863798749977
NAME:UGC3823,UGC03823,PROBES_I,historical_use_not_fully_audited,NAME:UGC3823,1,179c6132728be5fa627bb6dbb2e7b8d64f87a674c034db18cc3df201fea862a3
NAME:UGC3876,UGC03876,PROBES_I,historical_use_not_fully_audited,NAME:UGC3876,1,6a94730421f376a219e1d21ce761f7e5d7b0af12d2cdfb2412fbd5c89ba61475
NAME:UGC3905,UGC03905,PROBES_I,historical_use_not_fully_audited,NAME:UGC3905,1,cd6526f76d79cec78205a95bdc899f06e88a2d4e7d6626dc68131ef79ffcc927
NAME:UGC3944,UGC03944,PROBES_I,historical_use_not_fully_audited,NAME:UGC3944,1,01d64ab056280a4bfd99ba466f812d6ad2b39c187e32d23cb8927c98be51847f
NAME:UGC3991,UGC03991,PROBES_I,historical_use_not_fully_audited,NAME:UGC3991,1,07608731d638fab0b2252a4b2acb094dc5714f544324b7b10c011847b97d6ea3
NAME:UGC4079,UGC04079,PROBES_I,historical_use_not_fully_audited,NAME:UGC4079,1,dff383411c911731328174118e2ce92f6bfd7936beffdecae7bedf392327a2d5
NAME:UGC41,UGC00041,PROBES_I,historical_use_not_fully_audited,NAME:UGC41,1,a58852d1d0bae893495f0efd3800c40d3138507e9dd07c77ec53d86522893d6d
NAME:UGC4115,UGC04115,PROBES_I,historical_use_not_fully_audited,NAME:UGC4115,1,4c080ab77dc100a43469bcbaf14a281b10cec2158a5d9a4630ca59dcfb3135df
NAME:UGC4128,UGC04128,PROBES_I,historical_use_not_fully_audited,NAME:UGC4128,1,29a4cab22d67cb1d8fdb33b2b32fc0c103eb5130906df8a017e1ed2c9ec3de1f
NAME:UGC4154,UGC04154,PROBES_I,historical_use_not_fully_audited,NAME:UGC4154,1,76ed74d69b4908b82225a1ae7d0d11da672789c940fcc3a6c364d4a3b29a82cb
NAME:UGC4213,UGC04213,PROBES_I,historical_use_not_fully_audited,NAME:UGC4213,1,6bf2b2588f99eb3d7fe173001686f86c416b1e515a3857fba67163d1c6792ced
NAME:UGC4232,UGC04232,PROBES_I,historical_use_not_fully_audited,NAME:UGC4232,1,e3d0ccdcd879b14a1397ea5a5a60f574761d29d3539c49539b6c1d58123bb763
NAME:UGC4262,UGC04262,PROBES_I,historical_use_not_fully_audited,NAME:UGC4262,1,c6091d9edd94efbaefd4439d8302ef3b0fded1ddb50772f51d554e1b99b602bf
NAME:UGC4278,UGC04278,SPARC,development_response_exposed,NAME:UGC4278,1,a8188261ceaa930adf82778b5f8e59bbd6243dd6a888bc1ef2b4b9fd59d91e94
NAME:UGC4301,UGC04301,PROBES_I,historical_use_not_fully_audited,NAME:UGC4301,1,4af1db578e547e897b083963ac623c924240a893b79196082fcb1a7b95d8824d
NAME:UGC4305,UGC04305,LOCAL_RESOLVED_SEED;PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC4305,1,e35b202b4080bb9fe79070616e2260939032ecc9c968e28288d9662a630a64f6
NAME:UGC4325,UGC04325,SPARC,development_response_exposed,NAME:UGC4325,1,8fc15ec01446494c8b39f6b64444bedcdfa7cb8e91e4980299353156dd18ca25
NAME:UGC4326,UGC04326,PROBES_I,historical_use_not_fully_audited,NAME:UGC4326,1,d4cc1298fd1b660afdb17876f3ebf153499d2436aa3f4ede300af2429b837f04
NAME:UGC4353,UGC04353,PROBES_I,historical_use_not_fully_audited,NAME:UGC4353,1,c1c3df7b18b20d488e078901c4de0c7e3a7974f40f3ae97725b0678bd8a0f0cf
NAME:UGC4429,UGC04429,PROBES_I,historical_use_not_fully_audited,NAME:UGC4429,1,aa8a584aec3281739b30376efcf56947a655fe1c5233e7f7ace05b4dafbbd8d5
NAME:UGC4461,UGC04461,PROBES_I,historical_use_not_fully_audited,NAME:UGC4461,1,8fd129d5635898a96a86a3e957a5746dc08eb2874a1da73925db6d4633e39725
NAME:UGC4483,UGC04483,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC4483,1,cb06fd83d3f7ef958ff7c7e37e94b9575b2318999b40e99ea7f1df364e16a54c
NAME:UGC4499,UGC04499,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC4499,1,2aaa269b5909d1e0e29812bf6c7b21b6feb4dbee8d1af1720d31486a3e7fcf75
NAME:UGC4580,UGC04580,PROBES_I,historical_use_not_fully_audited,NAME:UGC4580,1,92ce10e8bd4834b9f902c5e56a25c08098297568fa51eb1ec04e96c126e4e127
NAME:UGC4746,UGC04746,PROBES_I,historical_use_not_fully_audited,NAME:UGC4746,1,cc71ac03aec5627fe42e37b48f936cc21dc9e409cb952845f55bde8d52c26f93
NAME:UGC484,UGC00484,PROBES_I,historical_use_not_fully_audited,NAME:UGC484,1,75c9a275b1b0b5519b8658442f54c373795b72a2c3a9a03067f0b14599bf390b
NAME:UGC4895,UGC04895,PROBES_I,historical_use_not_fully_audited,NAME:UGC4895,1,3160ff9800a0e38585138730ed28c48cf79d8fb66b35b6c4b0d244b529e5c668
NAME:UGC4900,UGC04900,PROBES_I,historical_use_not_fully_audited,NAME:UGC4900,1,b3da097b8d205cdc8b7bef004375c7de328159a0dd53098bbd6c1a26f46cd6f7
NAME:UGC4981,UGC04981,PROBES_I,historical_use_not_fully_audited,NAME:UGC4981,1,09425812154c4fe42ab33cc29aeefe1fe29eced4d1786f6b0ad3a46c42277720
NAME:UGC4996,UGC04996,PROBES_I,historical_use_not_fully_audited,NAME:UGC4996,1,d0fe845cd0afb83ca472bd2d43f3ef7ad9f3e2a7b216fc708b5d9121e7c8f208
NAME:UGC5005,UGC05005,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC5005,1,c25008cef5ca9efe21ffa0b5b819c1e51d623f0438ca735c82a6054920d5c332
NAME:UGC5058,UGC05058,PROBES_I,historical_use_not_fully_audited,NAME:UGC5058,1,ab00037e3c5db619b3c71b7d029fe5a7b214d7c1ecb31177c548f53b42f1e71c
NAME:UGC5185,UGC05185,PROBES_I,historical_use_not_fully_audited,NAME:UGC5185,1,6ee569e237b015acfc48305c223364ae040207df57cd128fad364c3112e9e109
NAME:UGC5237,UGC05237,PROBES_I,historical_use_not_fully_audited,NAME:UGC5237,1,06a5d6814e62fba99f61b4dbf8ba75d961e27dd5fbe15fd8070aa08c5d31c6ab
NAME:UGC5253,UGC05253,SPARC,development_response_exposed,NAME:UGC5253,1,6a54b1f9677827188017e0cee1df4d6b2374b430dd31bc1b12a773fc923b518d
NAME:UGC5272,UGC05272,PROBES_I,historical_use_not_fully_audited,NAME:UGC5272,1,9db622e91ff3344f07f64beda3adb82eec399b913dc969240c6680c382c44648
NAME:UGC533,UGC00533,PROBES_I,historical_use_not_fully_audited,NAME:UGC533,1,bf384b2bb6cf49a16642660821b51640cf99bfdbbbfb41aef82335a15fa897ff
NAME:UGC5359,UGC05359,PROBES_I,historical_use_not_fully_audited,NAME:UGC5359,1,2d09cba1d3b8b3217787e4c460c6b26db4933ccbc60a333027c6489bddae619d
NAME:UGC5396,UGC05396,PROBES_I,historical_use_not_fully_audited,NAME:UGC5396,1,16fd5ff195f0d9ba5c2d94960b4d3c3ce28e81bcd34bab5cc910543c447fe2e1
NAME:UGC540,UGC00540,PROBES_I,historical_use_not_fully_audited,NAME:UGC540,1,99085e391134761c693454cab51782247b92805d4dbb676b91a98c45cde79182
NAME:UGC541,UGC00541,PROBES_I,historical_use_not_fully_audited,NAME:UGC541,1,4bea465a78b2c8af4d5a6290ac4d38569245bd7967af51b65b4a20a67bff4570
NAME:UGC5414,UGC05414,SPARC,development_response_exposed,NAME:UGC5414,1,9eba5b1537ac0d03d9205132447e44031bf21c8e8a981314e9f2ffecacdd1e94
NAME:UGC5424,UGC05424,PROBES_I,historical_use_not_fully_audited,NAME:UGC5424,1,99834207bdab6c3fb8cbfe30ec92a00011d2366d129b6c5011da11dc4d39498c
NAME:UGC556,UGC00556,PROBES_I,historical_use_not_fully_audited,NAME:UGC556,1,feaca06159e88c1e43763c87b718425007b777d36bc711ccbb3f65690f936053
NAME:UGC5573,UGC05573,PROBES_I,historical_use_not_fully_audited,NAME:UGC5573,1,a94ab12ad0d2577dce69df7d4d2bb4a7e035105cdbcd9fd426f3deae90c9a188
NAME:UGC5604,UGC05604,PROBES_I,historical_use_not_fully_audited,NAME:UGC5604,1,78b71482fffa1cca826a772f5c3e3a60972e5f30e2caad6cd2e0e8c25b9a978a
NAME:UGC5607,UGC05607,PROBES_I,historical_use_not_fully_audited,NAME:UGC5607,1,33a1a327fabf18b359575d0682e5710daa91f858843ecce106c858a32c6dea6b
NAME:UGC565,UGC00565,PROBES_I,historical_use_not_fully_audited,NAME:UGC565,1,57320ee1576ee760f1aacb3fae5813ba8dbe67c622dbf3e57900de4535587920
NAME:UGC5654,UGC05654,PROBES_I,historical_use_not_fully_audited,NAME:UGC5654,1,5ab3e1cc4cfa5f6f8098294a5659be71ad2a387e08c4fb8cedea468ae709a053
NAME:UGC5696,UGC05696,PROBES_I,historical_use_not_fully_audited,NAME:UGC5696,1,e8c1b1719dfe07c054b84ca1a27f6825463ffc03e43287be72fe739d24f70e5e
NAME:UGC5715,UGC05715,PROBES_I,historical_use_not_fully_audited,NAME:UGC5715,1,96a3967e5b68ae6f98fca9653d856999483d6cb786171a02c233ee8ac7845334
NAME:UGC5716,UGC05716,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC5716,1,3285d8cf45801e3c834ed368cc427bf7f17dab52cf9dac3d9733c4deb51fbcae
NAME:UGC5721,UGC05721,SPARC,development_response_exposed,NAME:UGC5721,1,883cbf9955aad4a26846d8345d28761dbb64ba7a83c92314472081a502eef75b
NAME:UGC5750,UGC05750,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC5750,1,5619a7d9e635fafcb2cb05d75146a285f38e60f4e7fa1208dac5b2dc1a268799
NAME:UGC5764,UGC05764,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC5764,1,3aeeb213ae47ae0ba10c628e240775bd110db3820483ff9cffcdacac908eb8f8
NAME:UGC5787,UGC05787,PROBES_I,historical_use_not_fully_audited,NAME:UGC5787,1,13da5d56815afaf2ee7b934310a27cfffb4d627e88ea8acfb7385ea42c340282
NAME:UGC5788,UGC05788,PROBES_I,historical_use_not_fully_audited,NAME:UGC5788,1,9ef23705b504d6c4f57601d841626477cc3ae4b080adb9f9ba71c86763410049
NAME:UGC5820,UGC05820,PROBES_I,historical_use_not_fully_audited,NAME:UGC5820,1,dfe0c5d6e982f407f7646b49756fc47169847cd76d1fce3f072106a8caa2a556
NAME:UGC5829,UGC05829,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC5829,1,e16e060a86a2bbc3f28d2c64f11c28f8c9134104c91e68a3006736085b32ca38
NAME:UGC5869,UGC05869,PROBES_I,historical_use_not_fully_audited,NAME:UGC5869,1,bfe21a1e592e3265494653d2b38647b1e2b66289663ac631a3ce90c38eadba5c
NAME:UGC5872,UGC05872,PROBES_I,historical_use_not_fully_audited,NAME:UGC5872,1,b7675f49ff9d28560a3b8e6a673fa77285b99dcc3d2e2f50cd0f250e1e31481e
NAME:UGC5897,UGC05897,PROBES_I,historical_use_not_fully_audited,NAME:UGC5897,1,8a6f9020c1b54c723eb74e3220a4a7ffcffbf6b7b1e7f009b8f3a70d45d39f16
NAME:UGC5918,UGC05918,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC5918,1,ee86ec098e60eb6d328608df1cc7823e5b2f7aa9e377dd86bedcd4397910c276
NAME:UGC5929,UGC05929,PROBES_I,historical_use_not_fully_audited,NAME:UGC5929,1,a4e3fdcec93eff1af32a4f97d4a4426efe3cf429b23b2f9c2c57ff98a5964f6b
NAME:UGC5932,UGC05932,PROBES_I,historical_use_not_fully_audited,NAME:UGC5932,1,b175d6f9673ed5adb33cb16d1b12179102b5524e743ee60d86260340f98b443c
NAME:UGC5974,UGC05974,PROBES_I,historical_use_not_fully_audited,NAME:UGC5974,1,2575aea149801afc075d01c2d01008aa5e7b3e598143cda0e6e7b01cffb0ed79
NAME:UGC5986,UGC05986,SPARC,development_response_exposed,NAME:UGC5986,1,d9e8e03fa09f62e6e36531f8f79629873799095015141c789f75b5349c5b8e8a
NAME:UGC5994,UGC05994,PROBES_I,historical_use_not_fully_audited,NAME:UGC5994,1,6e19e85b5960853d6f6ac995a2233dc22d98896ad51f35722402696ed4886ce7
NAME:UGC5999,UGC05999,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC5999,1,6fe188a9029e92bd22779b2dd17ea73efd0890f1f024d49cdfd0b7982b083910
NAME:UGC6292,UGC06292,PROBES_I,historical_use_not_fully_audited,NAME:UGC6292,1,1b799845039c871de0aa69dd7a26bed278dee4e3c5e35da622e7af4a4dd83fa4
NAME:UGC6325,UGC06325,PROBES_I,historical_use_not_fully_audited,NAME:UGC6325,1,5160760a8149ad39a3bd7c0be305c28e2fbe1660427e276cb25c9275db603998
NAME:UGC633,UGC00633,PROBES_I,historical_use_not_fully_audited,NAME:UGC633,1,1da1fd4762b6b68e91832a129f729b2bbe9c698682ecd3c5db74c508a8b76982
NAME:UGC6338,UGC06338,PROBES_I,historical_use_not_fully_audited,NAME:UGC6338,1,6ed7477bef26eec945a5843fedcdfcb5536cbb90f580d18f05a73fac7e4ddc96
NAME:UGC634,UGC00634,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC634,1,30594ede2a46222a1b11ed03f49af58d70525b82caf4ef15a48715832cedf740
NAME:UGC6340,UGC06340,PROBES_I,historical_use_not_fully_audited,NAME:UGC6340,1,47188b84f15b89197d8c23f4b07e0cf8c596c2e41b7c026719f2f60cb4974553
NAME:UGC6399,UGC06399,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC6399,1,1f01af80a1a1b9b9ec00ac201a20b3217e6709c6cae20a4d90c7776d485cf372
NAME:UGC6446,UGC06446,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC6446,1,885f3f9400b1bb049e1b4f56411a260b8df8439d4155b44b7408e74b35cff381
NAME:UGC6530,UGC06530,PROBES_I,historical_use_not_fully_audited,NAME:UGC6530,1,8653fe1ed4ebcd063f85c0631c642cc7dd6e5274324e6f6b4df4d15d88ce72e4
NAME:UGC6533,UGC06533,PROBES_I,historical_use_not_fully_audited,NAME:UGC6533,1,dde957c3d14d469909bd9680a1ed2e8bbb32b1c7da9a94ff7202b476ee747f3a
NAME:UGC6534,UGC06534,PROBES_I,historical_use_not_fully_audited,NAME:UGC6534,1,24b355c46abe96980e2e33e2cf477a862005ddf5b438bec50314c318ad227a51
NAME:UGC6544,UGC06544,PROBES_I,historical_use_not_fully_audited,NAME:UGC6544,1,46bfa0c35cfd13368e5b42f71627d8534f4b66e584a19cbb06ae55a96ff2c601
NAME:UGC6568,UGC06568,PROBES_I,historical_use_not_fully_audited,NAME:UGC6568,1,af9e3135cee5e2b26f5cfba7c59ef69dc182d4b299c716b1f8863469995342dc
NAME:UGC6607,UGC06607,PROBES_I,historical_use_not_fully_audited,NAME:UGC6607,1,f187e436b06566c06e021289e163ae23ef65708f2d6699669e8df0a0951f00d6
NAME:UGC6614,UGC06614,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC6614,1,b378be5b2a15f76b3fc4cbcf4fb7631ec79716fcca660e0a1a295f50865eec36
NAME:UGC6628,UGC06628,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC6628,1,cfbdb43661e74c502804a901cfdf16afca461c037561603468488eaa608d31b4
NAME:UGC6667,UGC06667,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC6667,1,97234dda6fbf5819b0b15fc241a36585a3e16037c37bfde0f990cc4bf87c32f9
NAME:UGC673,UGC00673,PROBES_I,historical_use_not_fully_audited,NAME:UGC673,1,ec3e106a6cea356bc3e53819ffe5062add215b001d5d3527bfe252f6f1371c98
NAME:UGC6734,UGC06734,PROBES_I,historical_use_not_fully_audited,NAME:UGC6734,1,9bcd2d10fcd1e60cb2a45fd2d48a32096949156ed0e5208d85652a8c5d8d5804
NAME:UGC6736,UGC06736,PROBES_I,historical_use_not_fully_audited,NAME:UGC6736,1,731f005fa9467b85b79dbcd003a96201c40fe79fd9d3026a7bf0a68ec0554ba0
NAME:UGC6786,UGC06786,SPARC,development_response_exposed,NAME:UGC6786,1,7a25adc17d857e52a5b1bd4441df87512dfa3906c2786009891fa65998de75cd
NAME:UGC6787,UGC06787,SPARC,development_response_exposed,NAME:UGC6787,1,dda0fab7a2d3e4d59afc2a1e1ac5b34b76e4da2ad52970b784e3d537c23c606e
NAME:UGC679,UGC00679,PROBES_I,historical_use_not_fully_audited,NAME:UGC679,1,3eedf4a8bc45c91b6e972a0d005c1318089a394a1901f5a2d5ccfcf0cf331d8f
NAME:UGC6818,UGC06818,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC6818,1,cdf30aa2738c3026ceb8096c827f1e8252847320e37e03bbd4834287f20efae5
NAME:UGC6858,UGC06858,PROBES_I,historical_use_not_fully_audited,NAME:UGC6858,1,8cf141b700dac113786b334871a9b30a7a7c5252e4e653c93652e29ea8f2604c
NAME:UGC6917,UGC06917,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC6917,1,5daca589c80c99c5a40c0b836a259a87590e976847005a68915611850e35fb8b
NAME:UGC6923,UGC06923,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC6923,1,1b7a68443d02cfdc2762e46663cd1ba78c309a3cc6806876414cd8c68f25c554
NAME:UGC6930,UGC06930,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC6930,1,b36dc5ef67ea4df27827bc17730cb46e17d4fdf5e3502c151a637e1d61091a07
NAME:UGC6934,UGC06934,PROBES_I,historical_use_not_fully_audited,NAME:UGC6934,1,379617b8c8ca0f7dae855bd26f755c2c3b52b0f1827e6bb42f0e53c89cdae4bb
NAME:UGC6973,UGC06973,SPARC,development_response_exposed,NAME:UGC6973,1,3ec24efd1e7f834fcac75d7ca7380a3905ffa6c6b7b6c405e16367271f35dcaf
NAME:UGC6983,UGC06983,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC6983,1,80b92c128bdf31df4171f2bfefc81a1b30813a48a52ae7b49dcc2b225c43b659
NAME:UGC7082,UGC07082,PROBES_I,historical_use_not_fully_audited,NAME:UGC7082,1,f9e31028c08fb450da90775e140ce535a442bdb29aaf72fd89327e394b6d761d
NAME:UGC7089,UGC07089,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC7089,1,39ac105161b5130f0705fee698e8c8b66c6ac07794ebeb06ad591582116f9862
NAME:UGC7125,UGC07125,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC7125,1,278553b39386b46a7f097c2010c7a24a302916b13918bb2ed17abe19007c2bee
NAME:UGC7145,UGC07145,PROBES_I,historical_use_not_fully_audited,NAME:UGC7145,1,61b7eed051b959c92cc276db1d059c0b8b155ddd26726fa6de6249c5faa81de7
NAME:UGC7151,UGC07151,SPARC,development_response_exposed,NAME:UGC7151,1,04e3d82fd01c3f6e6947d223fd4e525036afe2fed1c26b6fcec5c09de8e4136d
NAME:UGC7232,UGC07232,SPARC,development_response_exposed,NAME:UGC7232,1,0cd0e607320b165ef8793e3b995493815f4f33cd4f6e5d39bb918820dc5588ce
NAME:UGC7261,UGC07261,SPARC,development_response_exposed,NAME:UGC7261,1,8c669e97309a9919efb803ace78837b7570a6eec56c789bfe6236eb41bbb56e2
NAME:UGC731,UGC00731,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC731,1,64cf424432bb20bb2411b4ec2e11a4f853d2c2d2bfe45787d937971c9608f163
NAME:UGC732,UGC00732,PROBES_I,historical_use_not_fully_audited,NAME:UGC732,1,997912b3c22155b9c47df392d4a48ad0626bf92aecebc27479b61343da89ce58
NAME:UGC7323,UGC07323,SPARC,development_response_exposed,NAME:UGC7323,1,41b77bd5085f69be0a684f92e894abd38811f3d2cb9594cd6b23a35f0c11c23c
NAME:UGC7358,UGC07358,PROBES_I,historical_use_not_fully_audited,NAME:UGC7358,1,65d8060d1e1692de7bbe21b979bfefc062e96d07c1f64d3a6e9144d58e6db710
NAME:UGC7399,UGC07399,SPARC,development_response_exposed,NAME:UGC7399,1,10455af79be99ef61bd5b71d4317e218b2f86dc151ef13e6c5ea72ffef68787d
NAME:UGC7464,UGC07464,PROBES_I,historical_use_not_fully_audited,NAME:UGC7464,1,22d8dd96509cc8c9215a1feae194e5b812cb3f0895b5d97318145c71ebe8e94c
NAME:UGC7516,UGC07516,PROBES_I,historical_use_not_fully_audited,NAME:UGC7516,1,b36380e49200ab1935753fa5b291fd6071e9c692e825e11af4ad0cb9874e8ec5
NAME:UGC7524,UGC07524,SPARC,development_response_exposed,NAME:UGC7524,1,10e053575bfb8c0c2aafe93703a6d21d376aafd34de9784468b425f7a8a8e516
NAME:UGC7559,UGC07559,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC7559,1,b2a86d0aeed54c88eb16151dc9c4fa478409c605398a241e7cc7b6f4e3dde6ca
NAME:UGC7577,UGC07577,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC7577,1,526f5da7acec0e630b45a84ede20986e06be4fca6c28cefcc9f848328cb7cae9
NAME:UGC7603,UGC07603,SPARC,development_response_exposed,NAME:UGC7603,1,a3e2207593ee859e23edaae92f849dfda538a2e40440194cd51c15572be67787
NAME:UGC7608,UGC07608,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC7608,1,29dc0011f56341bb2eb2dd647d1437e076ac55182d2c94de9f701765052ee5fe
NAME:UGC7644,UGC07644,PROBES_I,historical_use_not_fully_audited,NAME:UGC7644,1,adae02ab67509f551e95b40b6a62cf63ad7ed9f19528e3c5fe69479ecb196a86
NAME:UGC7690,UGC07690,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC7690,1,6839f8eb0c4a9446d6deac9fd2ad3dec88acfc79d7e3b951151857151ed7addf
NAME:UGC7823,UGC07823,PROBES_I,historical_use_not_fully_audited,NAME:UGC7823,1,ad770692188a7e3345a9536f81bbdcb455be28454430e9b32533af4c19565732
NAME:UGC783,UGC00783,PROBES_I,historical_use_not_fully_audited,NAME:UGC783,1,90d439b6cb098a24a2f68ab81f9d242b333a48b59b2de915ae8ab1505e724750
NAME:UGC784,UGC00784,PROBES_I,historical_use_not_fully_audited,NAME:UGC784,1,c5820e7f175212cb9984ea4e82993eac1b92e05b186ad86165670635b87a72dc
NAME:UGC7866,UGC07866,SPARC,development_response_exposed,NAME:UGC7866,1,e30166777f9034c953cea7206a24e043ff2db8af2f8be7b37fef9ae9ecbec1a0
NAME:UGC7883,UGC07883,PROBES_I,historical_use_not_fully_audited,NAME:UGC7883,1,b21b87a3fbbd1918fada6bc73f3525abdd55c18b5e0423d8887a931531528a69
NAME:UGC7963,UGC07963,PROBES_I,historical_use_not_fully_audited,NAME:UGC7963,1,d40144c72c0c6938f258360fa74f0473dfc8df7be537a5abf88651608faacfd6
NAME:UGC7978,UGC07978,PROBES_I,historical_use_not_fully_audited,NAME:UGC7978,1,e837038d84eb3d128a71d233d6af7c4b3f6ea0f4094bdc0f535ef10138531c91
NAME:UGC8143,UGC08143,PROBES_I,historical_use_not_fully_audited,NAME:UGC8143,1,ab11a25439f0754098e44fc494e2b8d72937eedeb0c4b3333ee80950daa59c2c
NAME:UGC8161,UGC08161,PROBES_I,historical_use_not_fully_audited,NAME:UGC8161,1,498e6cb355b521a9bec833495f5cb8dd696654d5fc19e97e6813d8a45153cbfe
NAME:UGC8238,UGC08238,PROBES_I,historical_use_not_fully_audited,NAME:UGC8238,1,f04f891c7d2d768d401b427a4dd4e585d1357663ec5ae03b14785f6900e1aafe
NAME:UGC8255,UGC08255,PROBES_I,historical_use_not_fully_audited,NAME:UGC8255,1,ea1447ef89936c699eb616d87d57da382d0c368bd9b5e71176e3af1b1aada131
NAME:UGC8286,UGC08286,SPARC,development_response_exposed,NAME:UGC8286,1,eed7e20f3b546ed22572ba22515684eee523f86a17e40986e18d9cfc3499e54d
NAME:UGC8306,UGC08306,PROBES_I,historical_use_not_fully_audited,NAME:UGC8306,1,db65619d1e0a4abf832f9d15a8fbe06c96f242b54e2554bed46b913c3f30531a
NAME:UGC8320,UGC08320,PROBES_I,historical_use_not_fully_audited,NAME:UGC8320,1,971a1716176bfa1529030c1973b9f9d7b48a778fa5917ab5afd3837828a2bedb
NAME:UGC8333,UGC08333,PROBES_I,historical_use_not_fully_audited,NAME:UGC8333,1,674cfe7b8d31c5bc11e44bf07a4d4401970d8906538de190d1fa1998c17cb963
NAME:UGC8451,UGC08451,PROBES_I,historical_use_not_fully_audited,NAME:UGC8451,1,589cdd5f2f991b728801273a15c50ff2ec17735682df2696579f3046bc33a466
NAME:UGC8490,UGC08490,SPARC,development_response_exposed,NAME:UGC8490,1,c36ad6b9f74f7f86c3531b35e99358efc24cd0a1e6046e967d6645b5a71e1be3
NAME:UGC8550,UGC08550,SPARC,development_response_exposed,NAME:UGC8550,1,56514205aa02f63eb3bcdfd71c3b0c060ab927768bad2053faa6e3cf490a46cb
NAME:UGC8699,UGC08699,SPARC,development_response_exposed,NAME:UGC8699,1,79b6f23077594131cf841237da007931135ef1d9c45d71f594bdce8166444b8b
NAME:UGC8707,UGC08707,PROBES_I,historical_use_not_fully_audited,NAME:UGC8707,1,ab81d56a543f276e6e14da29231c957a5d69d9b73255c9bd8707d6fa492948b3
NAME:UGC8787,UGC08787,PROBES_I,historical_use_not_fully_audited,NAME:UGC8787,1,8a7fdfb578c22846d8edd636e135882bb0e75da610a8d7c513410aaa5980ca9b
NAME:UGC8837,UGC08837,SPARC,development_response_exposed,NAME:UGC8837,1,795b903289bdc997d9ed77881ceec8456ae6e96b48846d12819e9d7dd0eb309c
NAME:UGC8844,UGC08844,PROBES_I,historical_use_not_fully_audited,NAME:UGC8844,1,e7df4e558997aba2522ef71f1f9556fb2ab7051d31e57b8e14eba4570221a175
NAME:UGC8895,UGC08895,PROBES_I,historical_use_not_fully_audited,NAME:UGC8895,1,b179edd7921accde8faaf6d007bbd3fb05a8756d6b61d6733daee46f7370f3c1
NAME:UGC890,UGC00890,PROBES_I,historical_use_not_fully_audited,NAME:UGC890,1,ce3d8b6ba7215fe5eb640318fd063bdaee0666400d0bb2ea3e0a5eb61350367d
NAME:UGC8902,UGC08902,PROBES_I,historical_use_not_fully_audited,NAME:UGC8902,1,a0f84a6c593f3d30acd6fbf3bd8a2735817459361835f7c4de27221766c1500b
NAME:UGC891,UGC00891,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC891,1,e180e4cd7d1f260ba4c2ff511b12eb23eb311a5e81d52a294f168d3a15f517ae
NAME:UGC8924,UGC08924,PROBES_I,historical_use_not_fully_audited,NAME:UGC8924,1,122b31d8370be0529b2d9e305ea2ecff3c6eb612c45d4099dcd1dc94ded23e6d
NAME:UGC8927,UGC08927,PROBES_I,historical_use_not_fully_audited,NAME:UGC8927,1,73b26e210441a9c5481932f04684e835c937d1b5e60d0cae1926c12f938f9ba3
