atlas_identity_id,object_group_id
NAME:ESO483-G006,NAME:ESO483-G006
NAME:ESO483-G012,NAME:ESO483-G012
NAME:ESO484-G030,NAME:ESO484-G030
NAME:ESO485-G004,NAME:ESO485-G004
NAME:ESO485-G005,NAME:ESO485-G005
NAME:ESO485-G012,NAME:ESO485-G012
NAME:ESO485-G024,NAME:ESO485-G024
NAME:ESO486-G036,NAME:ESO486-G036
NAME:ESO486-G041,NAME:ESO486-G041
NAME:ESO486-G058,NAME:ESO486-G058
NAME:ESO487-G016,NAME:ESO487-G016
NAME:ESO487-G037,NAME:ESO487-G037
NAME:ESO488-G002,NAME:ESO488-G002
NAME:ESO488-G012,NAME:ESO488-G012
NAME:ESO488-G018,NAME:ESO488-G018
NAME:ESO488-G025,NAME:ESO488-G025
NAME:ESO488-G044,NAME:ESO488-G044
NAME:ESO488-G049,NAME:ESO488-G049
NAME:ESO488-G055,NAME:ESO488-G055
NAME:ESO489-G006,NAME:ESO489-G006
NAME:ESO489-G011,NAME:ESO489-G011
NAME:ESO489-G046,NAME:ESO489-G046
NAME:ESO489-G047,NAME:ESO489-G047
NAME:ESO489-G050,NAME:ESO489-G050
NAME:ESO490-G010,NAME:ESO490-G010
NAME:ESO490-G014,NAME:ESO490-G014
NAME:ESO490-G028,NAME:ESO490-G028
NAME:ESO490-G036,NAME:ESO490-G036
NAME:ESO490-G045,NAME:ESO490-G045
NAME:ESO496-G019,NAME:ESO496-G019
NAME:ESO497-G002,NAME:ESO497-G002
NAME:ESO497-G018,NAME:ESO497-G018
NAME:ESO498-G003,NAME:ESO498-G003
NAME:ESO498-G015,NAME:ESO498-G015
NAME:ESO499-G004,NAME:ESO499-G004
NAME:ESO499-G005,NAME:ESO499-G005
NAME:ESO499-G022,NAME:ESO499-G022
NAME:ESO500-G010,NAME:ESO500-G010
NAME:ESO500-G022,NAME:ESO500-G022
NAME:ESO501-G001,NAME:ESO501-G001
NAME:ESO501-G011,NAME:ESO501-G011
NAME:ESO501-G068,NAME:ESO501-G068
NAME:ESO501-G069,NAME:ESO501-G069
NAME:ESO501-G075,NAME:ESO501-G075
NAME:ESO501-G081,NAME:ESO501-G081
NAME:ESO501-G086,NAME:ESO501-G086
NAME:ESO502-G012,NAME:ESO502-G012
NAME:ESO503-G013,NAME:ESO503-G013
NAME:ESO503-G022,NAME:ESO503-G022
NAME:ESO504-G005,NAME:ESO504-G005
NAME:ESO504-G008,NAME:ESO504-G008
NAME:ESO505-G008,NAME:ESO505-G008
NAME:ESO505-G028,NAME:ESO505-G028
NAME:ESO506-G002,NAME:ESO506-G002
NAME:ESO506-G004,NAME:ESO506-G004
NAME:ESO506-G005,NAME:ESO506-G005
NAME:ESO506-G010,NAME:ESO506-G010
NAME:ESO506-G016,NAME:ESO506-G016
NAME:ESO507-G002,NAME:ESO507-G002
NAME:ESO507-G007,NAME:ESO507-G007
NAME:ESO507-G009,NAME:ESO507-G009
NAME:ESO507-G011,NAME:ESO507-G011
NAME:ESO507-G017,NAME:ESO507-G017
NAME:ESO507-G053,NAME:ESO507-G053
NAME:ESO507-G056,NAME:ESO507-G056
NAME:ESO507-G062,NAME:ESO507-G062
NAME:ESO507-G068,NAME:ESO507-G068
NAME:ESO508-G041,NAME:ESO508-G041
NAME:ESO508-G064,NAME:ESO508-G064
NAME:ESO508-G069,NAME:ESO508-G069
NAME:ESO508-G070,NAME:ESO508-G070
NAME:ESO508-G071,NAME:ESO508-G071
NAME:ESO508-G073,NAME:ESO508-G073
NAME:ESO508-G075,NAME:ESO508-G075
NAME:ESO508-G076,NAME:ESO508-G076
NAME:ESO508-G077,NAME:ESO508-G077
NAME:ESO509-G007,NAME:ESO509-G007
NAME:ESO509-G019,NAME:ESO509-G019
NAME:ESO509-G044,NAME:ESO509-G044
NAME:ESO509-G045,NAME:ESO509-G045
NAME:ESO509-G052,NAME:ESO509-G052
NAME:ESO509-G057,NAME:ESO509-G057
NAME:ESO509-G068,NAME:ESO509-G068
NAME:ESO509-G074,NAME:ESO509-G074
NAME:ESO509-G087,NAME:ESO509-G087
NAME:ESO509-G089,NAME:ESO509-G089
NAME:ESO509-G094,NAME:ESO509-G094
NAME:ESO509-G096,NAME:ESO509-G096
NAME:ESO509-G097,NAME:ESO509-G097
NAME:ESO510-G007,NAME:ESO510-G007
NAME:ESO510-G019,NAME:ESO510-G019
NAME:ESO510-G038,NAME:ESO510-G038
NAME:ESO510-G039,NAME:ESO510-G039
NAME:ESO510-G040,NAME:ESO510-G040
NAME:ESO510-G072,NAME:ESO510-G072
NAME:ESO510-G075,NAME:ESO510-G075
NAME:ESO511-G007,NAME:ESO511-G007
NAME:ESO511-G011,NAME:ESO511-G011
NAME:ESO511-G016,NAME:ESO511-G016
NAME:ESO511-G019,NAME:ESO511-G019
NAME:ESO511-G028,NAME:ESO511-G028
NAME:ESO511-G043,NAME:ESO511-G043
NAME:ESO511-G046,NAME:ESO511-G046
NAME:ESO512-G005,NAME:ESO512-G005
NAME:ESO512-G012,NAME:ESO512-G012
NAME:ESO513-G026,NAME:ESO513-G026
NAME:ESO514-G019,NAME:ESO514-G019
NAME:ESO514-G021,NAME:ESO514-G021
NAME:ESO514-G022,NAME:ESO514-G022
NAME:ESO515-G003,NAME:ESO515-G003
NAME:ESO515-G005,NAME:ESO515-G005
NAME:ESO515-G006,NAME:ESO515-G006
NAME:ESO515-G013,NAME:ESO515-G013
NAME:ESO515-G014,NAME:ESO515-G014
NAME:ESO515-G018,NAME:ESO515-G018
NAME:ESO516-G002,NAME:ESO516-G002
NAME:ESO516-G008,NAME:ESO516-G008
NAME:ESO524-G011,NAME:ESO524-G011
NAME:ESO525-G003,NAME:ESO525-G003
NAME:ESO526-G006,NAME:ESO526-G006
NAME:ESO526-G009,NAME:ESO526-G009
NAME:ESO526-G010,NAME:ESO526-G010
NAME:ESO526-G011,NAME:ESO526-G011
NAME:ESO527-G008,NAME:ESO527-G008
NAME:ESO527-G011,NAME:ESO527-G011
NAME:ESO527-G019,NAME:ESO527-G019
NAME:ESO528-G015,NAME:ESO528-G015
NAME:ESO528-G017,NAME:ESO528-G017
NAME:ESO528-G021,NAME:ESO528-G021
NAME:ESO528-G034,NAME:ESO528-G034
NAME:ESO529-G009,NAME:ESO529-G009
NAME:ESO530-G004,NAME:ESO530-G004
NAME:ESO530-G034,NAME:ESO530-G034
NAME:ESO530-G037,NAME:ESO530-G037
NAME:ESO531-G012,NAME:ESO531-G012
NAME:ESO531-G022,NAME:ESO531-G022
NAME:ESO531-G023,NAME:ESO531-G023
NAME:ESO532-G007,NAME:ESO532-G007
NAME:ESO532-G014,NAME:ESO532-G014
NAME:ESO532-G016,NAME:ESO532-G016
NAME:ESO532-G021,NAME:ESO532-G021
NAME:ESO532-G023,NAME:ESO532-G023
NAME:ESO532-G034,NAME:ESO532-G034
NAME:ESO532-G035,NAME:ESO532-G035
NAME:ESO533-G004,NAME:ESO533-G004
NAME:ESO533-G006,NAME:ESO533-G006
NAME:ESO533-G024,NAME:ESO533-G024
NAME:ESO533-G026,NAME:ESO533-G026
NAME:ESO533-G037,NAME:ESO533-G037
NAME:ESO533-G048,NAME:ESO533-G048
NAME:ESO534-G003,NAME:ESO534-G003
NAME:ESO534-G009,NAME:ESO534-G009
NAME:ESO534-G024,NAME:ESO534-G024
NAME:ESO534-G029,NAME:ESO534-G029
NAME:ESO534-G030,NAME:ESO534-G030
NAME:ESO534-G031,NAME:ESO534-G031
NAME:ESO534-G032,NAME:ESO534-G032
NAME:ESO535-G015,NAME:ESO535-G015
NAME:ESO536-G004,NAME:ESO536-G004
NAME:ESO536-G007,NAME:ESO536-G007
NAME:ESO536-G017,NAME:ESO536-G017
NAME:ESO538-G002,NAME:ESO538-G002
NAME:ESO538-G004,NAME:ESO538-G004
NAME:ESO539-G005,NAME:ESO539-G005
NAME:ESO539-G012,NAME:ESO539-G012
NAME:ESO539-G014,NAME:ESO539-G014
NAME:ESO540-G010,NAME:ESO540-G010
NAME:ESO540-G016,NAME:ESO540-G016
NAME:ESO540-G021,NAME:ESO540-G021
NAME:ESO541-G001,NAME:ESO541-G001
NAME:ESO541-G004,NAME:ESO541-G004
NAME:ESO541-G008,NAME:ESO541-G008
NAME:ESO542-G016,NAME:ESO542-G016
NAME:ESO543-G012,NAME:ESO543-G012
NAME:ESO543-G017,NAME:ESO543-G017
NAME:ESO544-G021,NAME:ESO544-G021
NAME:ESO544-G023,NAME:ESO544-G023
NAME:ESO544-G027,NAME:ESO544-G027
NAME:ESO544-G028,NAME:ESO544-G028
NAME:ESO545-G003,NAME:ESO545-G003
NAME:ESO545-G005,NAME:ESO545-G005
NAME:ESO545-G013,NAME:ESO545-G013
NAME:ESO545-G018,NAME:ESO545-G018
NAME:ESO545-G020,NAME:ESO545-G020
NAME:ESO545-G025,NAME:ESO545-G025
NAME:ESO545-G043,NAME:ESO545-G043
NAME:ESO546-G010,NAME:ESO546-G010
NAME:ESO546-G031,NAME:ESO546-G031
NAME:ESO546-G036,NAME:ESO546-G036
NAME:ESO546-G037,NAME:ESO546-G037
NAME:ESO547-G004,NAME:ESO547-G004
NAME:ESO548-G021,NAME:ESO548-G021
NAME:ESO548-G063,NAME:ESO548-G063
NAME:ESO549-G018,NAME:ESO549-G018
NAME:ESO549-G022,NAME:ESO549-G022
NAME:ESO549-G030,NAME:ESO549-G030
NAME:ESO549-G031,NAME:ESO549-G031
NAME:ESO549-G036,NAME:ESO549-G036
NAME:ESO549-G038,NAME:ESO549-G038
NAME:ESO549-G040,NAME:ESO549-G040
NAME:ESO550-G014,NAME:ESO550-G014
NAME:ESO550-G026,NAME:ESO550-G026
NAME:ESO551-G013,NAME:ESO551-G013
NAME:ESO551-G016,NAME:ESO551-G016
NAME:ESO551-G025,NAME:ESO551-G025
NAME:ESO551-G026,NAME:ESO551-G026
NAME:ESO551-G031,NAME:ESO551-G031
NAME:ESO552-G015,NAME:ESO552-G015
NAME:ESO552-G018,NAME:ESO552-G018
NAME:ESO552-G040,NAME:ESO552-G040
NAME:ESO552-G043,NAME:ESO552-G043
NAME:ESO552-G044,NAME:ESO552-G044
NAME:ESO552-G054,NAME:ESO552-G054
NAME:ESO552-G056,NAME:ESO552-G056
NAME:ESO552-G065,NAME:ESO552-G065
NAME:ESO552-G069,NAME:ESO552-G069
NAME:ESO553-G003,NAME:ESO553-G003
NAME:ESO553-G006,NAME:ESO553-G006
NAME:ESO553-G026,NAME:ESO553-G026
NAME:ESO553-G032,NAME:ESO553-G032
NAME:ESO553-G036,NAME:ESO553-G036
NAME:ESO553-G039,NAME:ESO553-G039
NAME:ESO553-G040,NAME:ESO553-G040
NAME:ESO553-G044,NAME:ESO553-G044
NAME:ESO554-G001,NAME:ESO554-G001
NAME:ESO554-G019,NAME:ESO554-G019
NAME:ESO554-G023,NAME:ESO554-G023
NAME:ESO554-G024,NAME:ESO554-G024
NAME:ESO554-G028,NAME:ESO554-G028
NAME:ESO555-G002,NAME:ESO555-G002
NAME:ESO555-G011,NAME:ESO555-G011
NAME:ESO555-G018,NAME:ESO555-G018
NAME:ESO555-G022,NAME:ESO555-G022
NAME:ESO555-G029,NAME:ESO555-G029
NAME:ESO555-G033,NAME:ESO555-G033
NAME:ESO555-G037,NAME:ESO555-G037
NAME:ESO555-G040,NAME:ESO555-G040
NAME:ESO556-G005,NAME:ESO556-G005
NAME:ESO556-G012,NAME:ESO556-G012
NAME:ESO556-G022,NAME:ESO556-G022
NAME:ESO562-G010,NAME:ESO562-G010
NAME:ESO562-G014,NAME:ESO562-G014
NAME:ESO563-G010,NAME:ESO563-G010
NAME:ESO563-G011,NAME:ESO563-G011
NAME:ESO563-G013,NAME:ESO563-G013
NAME:ESO563-G014,NAME:ESO563-G014
NAME:ESO563-G015,NAME:ESO563-G015
NAME:ESO563-G017,NAME:ESO563-G017
NAME:ESO563-G021,NAME:ESO563-G021
NAME:ESO563-G028,NAME:ESO563-G028
NAME:ESO564-G023,NAME:ESO564-G023
NAME:ESO564-G031,NAME:ESO564-G031
NAME:ESO564-G036,NAME:ESO564-G036
NAME:ESO565-G009,NAME:ESO565-G009
NAME:ESO565-G010,NAME:ESO565-G010
NAME:ESO566-G014,NAME:ESO566-G014
NAME:ESO566-G017,NAME:ESO566-G017
NAME:ESO566-G018,NAME:ESO566-G018
NAME:ESO566-G030,NAME:ESO566-G030
NAME:ESO566-G032,NAME:ESO566-G032
NAME:ESO567-G006,NAME:ESO567-G006
NAME:ESO567-G013,NAME:ESO567-G013
NAME:ESO567-G015,NAME:ESO567-G015
NAME:ESO567-G022,NAME:ESO567-G022
NAME:ESO567-G026,NAME:ESO567-G026
NAME:ESO568-G004,NAME:ESO568-G004
NAME:ESO568-G011,NAME:ESO568-G011
NAME:ESO568-G012,NAME:ESO568-G012
NAME:ESO568-G013,NAME:ESO568-G013
NAME:ESO568-G019,NAME:ESO568-G019
NAME:ESO570-G002,NAME:ESO570-G002
NAME:ESO570-G013,NAME:ESO570-G013
NAME:ESO571-G009,NAME:ESO571-G009
NAME:ESO571-G012,NAME:ESO571-G012
NAME:ESO571-G015,NAME:ESO571-G015
NAME:ESO571-G016,NAME:ESO571-G016
NAME:ESO572-G012,NAME:ESO572-G012
NAME:ESO572-G018,NAME:ESO572-G018
NAME:ESO572-G022,NAME:ESO572-G022
NAME:ESO572-G033,NAME:ESO572-G033
NAME:ESO572-G039,NAME:ESO572-G039
NAME:ESO572-G049,NAME:ESO572-G049
NAME:ESO573-G002,NAME:ESO573-G002
NAME:ESO573-G006,NAME:ESO573-G006
NAME:ESO573-G008,NAME:ESO573-G008
NAME:ESO573-G012,NAME:ESO573-G012
NAME:ESO573-G014,NAME:ESO573-G014
NAME:ESO573-G024,NAME:ESO573-G024
NAME:ESO574-G001,NAME:ESO574-G001
NAME:ESO574-G002,NAME:ESO574-G002
NAME:ESO574-G013,NAME:ESO574-G013
NAME:ESO574-G025,NAME:ESO574-G025
NAME:ESO574-G028,NAME:ESO574-G028
NAME:ESO574-G032,NAME:ESO574-G032
NAME:ESO574-G033,NAME:ESO574-G033
NAME:ESO574-G034,NAME:ESO574-G034
NAME:ESO575-G004,NAME:ESO575-G004
NAME:ESO575-G050,NAME:ESO575-G050
NAME:ESO575-G053,NAME:ESO575-G053
NAME:ESO575-G066,NAME:ESO575-G066
NAME:ESO576-G001,NAME:ESO576-G001
NAME:ESO576-G003,NAME:ESO576-G003
NAME:ESO576-G011,NAME:ESO576-G011
NAME:ESO576-G012,NAME:ESO576-G012
NAME:ESO576-G026,NAME:ESO576-G026
NAME:ESO576-G036,NAME:ESO576-G036
NAME:ESO576-G038,NAME:ESO576-G038
NAME:ESO576-G039,NAME:ESO576-G039
NAME:ESO576-G045,NAME:ESO576-G045
NAME:ESO576-G051,NAME:ESO576-G051
NAME:ESO576-G072,NAME:ESO576-G072
NAME:ESO577-G001,NAME:ESO577-G001
NAME:ESO577-G012,NAME:ESO577-G012
NAME:ESO577-G017,NAME:ESO577-G017
NAME:ESO577-G020,NAME:ESO577-G020
NAME:ESO577-G022,NAME:ESO577-G022
NAME:ESO577-G039,NAME:ESO577-G039
NAME:ESO578-G004,NAME:ESO578-G004
NAME:ESO578-G011,NAME:ESO578-G011
NAME:ESO578-G013,NAME:ESO578-G013
NAME:ESO578-G016,NAME:ESO578-G016
NAME:ESO578-G017,NAME:ESO578-G017
NAME:ESO579-G009,NAME:ESO579-G009
NAME:ESO579-G010,NAME:ESO579-G010
NAME:ESO579-G025,NAME:ESO579-G025
NAME:ESO580-G029,NAME:ESO580-G029
NAME:ESO580-G031,NAME:ESO580-G031
NAME:ESO580-G037,NAME:ESO580-G037
NAME:ESO580-G041,NAME:ESO580-G041
NAME:ESO580-G046,NAME:ESO580-G046
NAME:ESO580-G049,NAME:ESO580-G049
NAME:ESO581-G004,NAME:ESO581-G004
NAME:ESO581-G006,NAME:ESO581-G006
NAME:ESO581-G010,NAME:ESO581-G010
NAME:ESO581-G011,NAME:ESO581-G011
NAME:ESO581-G014,NAME:ESO581-G014
NAME:ESO581-G015,NAME:ESO581-G015
NAME:ESO582-G001,NAME:ESO582-G001
NAME:ESO582-G004,NAME:ESO582-G004
NAME:ESO582-G005,NAME:ESO582-G005
NAME:ESO582-G006,NAME:ESO582-G006
NAME:ESO582-G007,NAME:ESO582-G007
NAME:ESO582-G013,NAME:ESO582-G013
NAME:ESO582-G018,NAME:ESO582-G018
NAME:ESO582-G021,NAME:ESO582-G021
NAME:ESO583-G002,NAME:ESO583-G002
NAME:ESO583-G005,NAME:ESO583-G005
NAME:ESO583-G007,NAME:ESO583-G007
NAME:ESO584-G004,NAME:ESO584-G004
NAME:ESO586-G002,NAME:ESO586-G002
NAME:ESO587-G003,NAME:ESO587-G003
NAME:ESO593-G003,NAME:ESO593-G003
NAME:ESO594-G008,NAME:ESO594-G008
NAME:ESO595-G010,NAME:ESO595-G010
NAME:ESO596-G009,NAME:ESO596-G009
NAME:ESO596-G021,NAME:ESO596-G021
NAME:ESO596-G040,NAME:ESO596-G040
NAME:ESO596-G041,NAME:ESO596-G041
NAME:ESO596-G052,NAME:ESO596-G052
NAME:ESO597-G017,NAME:ESO597-G017
NAME:ESO597-G035,NAME:ESO597-G035
NAME:ESO597-G045,NAME:ESO597-G045
NAME:ESO598-G009,NAME:ESO598-G009
NAME:ESO598-G020,NAME:ESO598-G020
NAME:ESO598-G021,NAME:ESO598-G021
NAME:ESO599-G007,NAME:ESO599-G007
NAME:ESO599-G020,NAME:ESO599-G020
NAME:ESO600-G002,NAME:ESO600-G002
NAME:ESO600-G005,NAME:ESO600-G005
NAME:ESO600-G009,NAME:ESO600-G009
NAME:ESO601-G004,NAME:ESO601-G004
NAME:ESO601-G005,NAME:ESO601-G005
NAME:ESO601-G007,NAME:ESO601-G007
NAME:ESO601-G012,NAME:ESO601-G012
NAME:ESO601-G019,NAME:ESO601-G019
NAME:ESO601-G022,NAME:ESO601-G022
NAME:ESO602-G010,NAME:ESO602-G010
NAME:ESO602-G015,NAME:ESO602-G015
NAME:ESO602-G025,NAME:ESO602-G025
NAME:ESO603-G001,NAME:ESO603-G001
NAME:ESO603-G002,NAME:ESO603-G002
NAME:ESO603-G012,NAME:ESO603-G012
NAME:ESO603-G014,NAME:ESO603-G014
NAME:ESO603-G020,NAME:ESO603-G020
NAME:ESO603-G025,NAME:ESO603-G025
NAME:ESO604-G001,NAME:ESO604-G001
NAME:ESO604-G010,NAME:ESO604-G010
NAME:ESO604-G011,NAME:ESO604-G011
NAME:ESO605-G006,NAME:ESO605-G006
NAME:ESO605-G011,NAME:ESO605-G011
NAME:ESO605-G017,NAME:ESO605-G017
NAME:ESO605-G022,NAME:ESO605-G022
NAME:ESO606-G006,NAME:ESO606-G006
NAME:ESO606-G011,NAME:ESO606-G011
NAME:ESO606-G017,NAME:ESO606-G017
NAME:F561-1,NAME:F561-1
NAME:F563-1,NAME:F563-1
NAME:F563-V1,NAME:F563-V1
NAME:F563-V2,NAME:F563-V2
NAME:F565-V2,NAME:F565-V2
NAME:F567-2,NAME:F567-2
NAME:F568-1,NAME:F568-1
NAME:F568-3,NAME:F568-3
NAME:F568-V1,NAME:F568-V1
NAME:F571-8,NAME:F571-8
NAME:F571-V1,NAME:F571-V1
NAME:F574-1,NAME:F574-1
NAME:F574-2,NAME:F574-2
NAME:F579-V1,NAME:F579-V1
NAME:F583-1,NAME:F583-1
NAME:F583-4,NAME:F583-4
NAME:FAIRALL1138,NAME:FAIRALL1138
NAME:FGC0142,NAME:FGC0142
NAME:FGC0146,NAME:FGC0146
NAME:FGC177A,NAME:FGC177A
NAME:FGC1813,NAME:FGC1813
NAME:FGC2089,NAME:FGC2089
NAME:FGC285A,NAME:FGC285A
NAME:FGCE0066,NAME:FGCE0066
NAME:FGCE0569,NAME:FGCE0569
NAME:FGCE1067,NAME:FGCE1067
NAME:FGCE1129,NAME:FGCE1129
NAME:FGCE1557,NAME:FGCE1557
NAME:GALEXASCJ163656.57+661318.4,NAME:GALEXASCJ163656.57+661318.4
NAME:GALEXASCJ175848.77+690539.4,NAME:GALEXASCJ175848.77+690539.4
NAME:GALEXASCJ175900.60+690143.0,NAME:GALEXASCJ175900.60+690143.0
NAME:GALEXASCJ180148.97+691437.2,NAME:GALEXASCJ180148.97+691437.2
NAME:GALEXMSCJ163330.50+661848.3,NAME:GALEXMSCJ163330.50+661848.3
NAME:GALEXMSCJ163432.52+661911.7,NAME:GALEXMSCJ163432.52+661911.7
NAME:HOLMBERGIV,NAME:HOLMBERGIV
NAME:IC1048,NAME:IC1048
NAME:IC1133,NAME:IC1133
NAME:IC1192,NAME:IC1192
NAME:IC121,NAME:IC121
NAME:IC1231,NAME:IC1231
NAME:IC1237,NAME:IC1237
NAME:IC1279,NAME:IC1279
NAME:IC13,NAME:IC13
NAME:IC1321,NAME:IC1321
NAME:IC1328,NAME:IC1328
NAME:IC1330,NAME:IC1330
NAME:IC1339,NAME:IC1339
NAME:IC1401,NAME:IC1401
NAME:IC1435,NAME:IC1435
NAME:IC1474,NAME:IC1474
NAME:IC1488,NAME:IC1488
NAME:IC1501,NAME:IC1501
NAME:IC1504,NAME:IC1504
NAME:IC1532,NAME:IC1532
NAME:IC1582,NAME:IC1582
NAME:IC1595,NAME:IC1595
NAME:IC1597,NAME:IC1597
NAME:IC1603,NAME:IC1603
NAME:IC1615,NAME:IC1615
NAME:IC1627,NAME:IC1627
NAME:IC1630,NAME:IC1630
NAME:IC1649,NAME:IC1649
NAME:IC1650,NAME:IC1650
NAME:IC1657,NAME:IC1657
NAME:IC1683,NAME:IC1683
NAME:IC1720,NAME:IC1720
NAME:IC1728,NAME:IC1728
NAME:IC176,NAME:IC176
NAME:IC1762,NAME:IC1762
NAME:IC1769,NAME:IC1769
NAME:IC1783,NAME:IC1783
NAME:IC1784,NAME:IC1784
NAME:IC1788,NAME:IC1788
NAME:IC1797,NAME:IC1797
NAME:IC1839,NAME:IC1839
NAME:IC1859,NAME:IC1859
NAME:IC1862,NAME:IC1862
NAME:IC1885,NAME:IC1885
NAME:IC1898,NAME:IC1898
NAME:IC1906,NAME:IC1906
NAME:IC1913,NAME:IC1913
NAME:IC1914,NAME:IC1914
NAME:IC1962,NAME:IC1962
NAME:IC1997,NAME:IC1997
NAME:IC2014,NAME:IC2014
NAME:IC2036,NAME:IC2036
NAME:IC2066,NAME:IC2066
NAME:IC2070,NAME:IC2070
NAME:IC2079,NAME:IC2079
NAME:IC2085,NAME:IC2085
NAME:IC2103,NAME:IC2103
NAME:IC2106,NAME:IC2106
NAME:IC2129,NAME:IC2129
NAME:IC2135,NAME:IC2135
NAME:IC2143,NAME:IC2143
NAME:IC2150,NAME:IC2150
NAME:IC2151,NAME:IC2151
NAME:IC2160,NAME:IC2160
NAME:IC2202,NAME:IC2202
NAME:IC221,NAME:IC221
NAME:IC2219,NAME:IC2219
NAME:IC2233,NAME:IC2233
NAME:IC2247,NAME:IC2247
NAME:IC2387,NAME:IC2387
NAME:IC2469,NAME:IC2469
NAME:IC2510,NAME:IC2510
NAME:IC2511,NAME:IC2511
NAME:IC2522,NAME:IC2522
NAME:IC2523,NAME:IC2523
NAME:IC2531,NAME:IC2531
NAME:IC2536,NAME:IC2536
NAME:IC2537,NAME:IC2537
NAME:IC2538,NAME:IC2538
NAME:IC2539,NAME:IC2539
NAME:IC2559,NAME:IC2559
NAME:IC2573,NAME:IC2573
NAME:IC2574,NAME:IC2574
NAME:IC2578,NAME:IC2578
NAME:IC2674,NAME:IC2674
NAME:IC2822,NAME:IC2822
NAME:IC2857,NAME:IC2857
NAME:IC2889,NAME:IC2889
NAME:IC2974,NAME:IC2974
NAME:IC2996,NAME:IC2996
NAME:IC3005,NAME:IC3005
NAME:IC3107,NAME:IC3107
NAME:IC3122,NAME:IC3122
NAME:IC3253,NAME:IC3253
NAME:IC3258,NAME:IC3258
NAME:IC3298,NAME:IC3298
NAME:IC3311,NAME:IC3311
NAME:IC3365,NAME:IC3365
NAME:IC3374,NAME:IC3374
NAME:IC3392,NAME:IC3392
NAME:IC3416,NAME:IC3416
NAME:IC3474,NAME:IC3474
NAME:IC3517,NAME:IC3517
NAME:IC3520,NAME:IC3520
NAME:IC356,NAME:IC356
NAME:IC3576,NAME:IC3576
NAME:IC3611,NAME:IC3611
NAME:IC3687,NAME:IC3687
NAME:IC3704,NAME:IC3704
NAME:IC3718,NAME:IC3718
NAME:IC3742,NAME:IC3742
NAME:IC382,NAME:IC382
NAME:IC387,NAME:IC387
NAME:IC4,NAME:IC4
NAME:IC407,NAME:IC407
NAME:IC416,NAME:IC416
NAME:IC4202,NAME:IC4202
NAME:IC4231,NAME:IC4231
NAME:IC4237,NAME:IC4237
NAME:IC4267,NAME:IC4267
NAME:IC4276,NAME:IC4276
NAME:IC4295,NAME:IC4295
NAME:IC4298,NAME:IC4298
NAME:IC4315,NAME:IC4315
NAME:IC4319,NAME:IC4319
NAME:IC4327,NAME:IC4327
NAME:IC4330,NAME:IC4330
NAME:IC4352,NAME:IC4352
NAME:IC4359,NAME:IC4359
NAME:IC4362,NAME:IC4362
NAME:IC4393,NAME:IC4393
NAME:IC4468,NAME:IC4468
NAME:IC4483,NAME:IC4483
NAME:IC4484,NAME:IC4484
NAME:IC4527,NAME:IC4527
NAME:IC4538,NAME:IC4538
NAME:IC4555,NAME:IC4555
NAME:IC4567,NAME:IC4567
NAME:IC4656,NAME:IC4656
NAME:IC4664,NAME:IC4664
NAME:IC467,NAME:IC467
NAME:IC4674,NAME:IC4674
NAME:IC4682,NAME:IC4682
NAME:IC4696,NAME:IC4696
NAME:IC4698,NAME:IC4698
NAME:IC4712,NAME:IC4712
NAME:IC4717,NAME:IC4717
NAME:IC4720,NAME:IC4720
NAME:IC4722,NAME:IC4722
NAME:IC4734,NAME:IC4734
NAME:IC4736,NAME:IC4736
NAME:IC4775,NAME:IC4775
NAME:IC4785,NAME:IC4785
NAME:IC4789,NAME:IC4789
NAME:IC4793,NAME:IC4793
NAME:IC4795,NAME:IC4795
NAME:IC4806,NAME:IC4806
NAME:IC4808,NAME:IC4808
NAME:IC4814,NAME:IC4814
NAME:IC4827,NAME:IC4827
NAME:IC4830,NAME:IC4830
NAME:IC4835,NAME:IC4835
NAME:IC4839,NAME:IC4839
NAME:IC4840,NAME:IC4840
NAME:IC4844,NAME:IC4844
NAME:IC4849,NAME:IC4849
NAME:IC4861,NAME:IC4861
NAME:IC4862,NAME:IC4862
NAME:IC4866,NAME:IC4866
NAME:IC4873,NAME:IC4873
NAME:IC4883,NAME:IC4883
NAME:IC4892,NAME:IC4892
NAME:IC4912,NAME:IC4912
NAME:IC4929,NAME:IC4929
NAME:IC4936,NAME:IC4936
NAME:IC4939,NAME:IC4939
NAME:IC4950,NAME:IC4950
NAME:IC4951,NAME:IC4951
NAME:IC4961,NAME:IC4961
NAME:IC4964,NAME:IC4964
NAME:IC4986,NAME:IC4986
NAME:IC4992,NAME:IC4992
NAME:IC4998,NAME:IC4998
NAME:IC4999,NAME:IC4999
NAME:IC5007,NAME:IC5007
NAME:IC5012,NAME:IC5012
NAME:IC5023,NAME:IC5023
NAME:IC5025,NAME:IC5025
NAME:IC5026,NAME:IC5026
NAME:IC5038,NAME:IC5038
NAME:IC5054,NAME:IC5054
NAME:IC5078,NAME:IC5078
NAME:IC5100,NAME:IC5100
NAME:IC5105A,NAME:IC5105A
NAME:IC5107,NAME:IC5107
NAME:IC5108,NAME:IC5108
NAME:IC5130,NAME:IC5130
NAME:IC5140,NAME:IC5140
NAME:IC5141,NAME:IC5141
NAME:IC5142,NAME:IC5142
NAME:IC5149,NAME:IC5149
NAME:IC5168,NAME:IC5168
NAME:IC5170,NAME:IC5170
NAME:IC5179,NAME:IC5179
NAME:IC5199,NAME:IC5199
