name,v_pec_lin_kms,kappa_los,kappa_2phase,dlnn_dlnr,in_void_VoidFinder,in_void_REVOLVER
PGC25070,21.593322606667883,-1.1069446818063506e-05,7.344585147145058e-05,2.702449397533647,0.0,1.0
PGC25074,-80.55319342467529,-1.5804792466022972e-05,9.032652934955775e-05,5.933408121833995,0.0,0.0
PGC25149,-160.5008887506309,-3.4291683753388118e-06,0.0001030299630836651,6.909296114342394,1.0,0.0
PGC25349,-54.04456526911889,-3.7123482729119566e-05,9.216401903989842e-05,3.076622862945579,0.0,1.0
PGC26636,6.839906064715794,3.075311886828412e-06,8.034934155304755e-05,0.34943734562608647,0.0,0.0
PGC27659,170.75911926534772,3.482478179250914e-06,0.00013052573818099665,4.26420769236921,0.0,0.0
PGC28448,96.3799578989403,2.198351217747007e-05,8.426215343110053e-05,2.5058191055905525,0.0,0.0
PGC28942,164.4528702149685,2.188402429780094e-05,6.968094413693887e-05,3.7078554437851268,0.0,0.0
PGC29596,248.19158402331857,0.00010933762538146999,0.00016466745299271288,1.9065766527447037,0.0,0.0
PGC29734,168.73890572080202,3.645685847135658e-05,9.211815682301135e-05,4.331964026729953,0.0,0.0
PGC29744,269.6052979888699,4.8181898875236795e-05,0.00010644085962775898,0.8675592745596725,0.0,0.0
PGC29783,283.45176364346486,2.7154001012224197e-05,0.000114281244066429,0.6618574487256561,0.0,0.0
PGC29885,142.72869575283792,2.8735842736962244e-05,9.81944785000717e-05,2.867756218224157,0.0,0.0
PGC30025,180.93656307959205,2.4860433398127136e-05,8.746098608469918e-05,3.7128423007932936,0.0,0.0
PGC30150,199.69467634746948,7.180355015143475e-05,0.00012939965469059548,1.5805572249227278,0.0,0.0
PGC30159,25.33654904480376,-8.729252335787237e-07,0.00012474465148993392,1.7461412247371972,0.0,0.0
PGC30237,-383.6067683540535,0.00026332910305214264,0.00012697703005766205,5.276145918454395,0.0,1.0
PGC30500,247.5400794469865,2.259156308404596e-05,8.19578273080979e-05,2.4434440275588716,1.0,0.0
PGC30635,9.674622492757363,-4.74602475701761e-06,0.00012089888063223812,3.730723608544986,0.0,0.0
PGC30638,129.03916624566705,3.189993925561306e-05,8.327335606298477e-05,2.3974073723396705,0.0,1.0
PGC30758,239.1208054455332,4.7719624565127975e-06,6.51693010507575e-05,0.7610644071460727,0.0,0.0
PGC30765,378.47363505579614,1.5875712846558664e-05,7.42060486201648e-05,1.595477695874123,0.0,0.0
