model_id,region,block_id,q_over_n,logpdf_per_channel,conditional_even_q_over_n,conditional_even_logpdf_per_channel,marginal_even_q_over_n,marginal_even_logpdf_per_channel,whitened_mean,whitened_channel_mean_rms,whitened_within_block_variance,positive_3sigma_fraction,negative_3sigma_fraction,absolute_5sigma_fraction,predicted_channel_mean_rms_mjy,residual_channel_mean_rms_mjy
channel_constant__full_shrink_010,training,training_r02_c13,0.9968489995684048,-0.360635930606238,0.9765793897827264,-0.3280726007801427,1.005315508900494,-0.38899723123148616,0.009469810911872946,0.21804992996078146,0.9493032276125029,0.0016947751322751322,0.0033895502645502644,0.0,0.02333625396618247,0.08348061120478666
channel_constant__full_shrink_010,training,training_r02_c14,1.0186175138130436,-0.3715201877285574,0.9922704889453215,-0.3359181503614403,1.0270363727798166,-0.39985766317114757,0.019204345326010428,0.22409087380703746,0.9684007940894419,0.0010333994708994708,0.003017526455026455,0.0,0.02333625396618247,0.08923166749197238
channel_constant__full_shrink_010,training,training_r03_c14,0.9591514971328101,-0.34178717938844067,0.9788036081528004,-0.3291847099651797,0.985070043073473,-0.3788744983179757,-0.02772849254406668,0.16873307314214778,0.9306806471608166,0.0015707671957671957,0.0017774470899470898,0.0,0.02333625396618247,0.06304164629754286
channel_constant__full_shrink_010,training,training_r03_c15,0.9665086331997704,-0.3454657474219207,1.0149040377266436,-0.3472349247521013,1.0514068568204162,-0.4120429051914474,0.03648861287727802,0.1978596231241279,0.9273602027369482,0.002438822751322751,0.0009093915343915343,0.0,0.02333625396618247,0.07510315730399608
channel_constant__full_shrink_010,training,training_r04_c16,0.9929213895864987,-0.35867212561528483,0.9773201491568377,-0.3284429804671984,0.9762551559014936,-0.3744670547319861,-0.025230487476150348,0.23090513402137267,0.9396042086690704,0.0015707671957671957,0.0019427910052910052,0.0,0.02333625396618247,0.0838337182054819
channel_constant__full_shrink_010,training,training_r05_c17,0.9911082963430248,-0.357765578993548,1.0046357836400783,-0.3421007977088187,1.0432918376233682,-0.4079853955929232,-0.05893850952532315,0.224637568106989,0.9406462593380027,0.0021081349206349205,0.0028108465608465607,0.0,0.023336253966182465,0.09344559519604381
channel_constant__full_shrink_010,training,training_r06_c17,0.9960709422520382,-0.3602469019480547,0.967843967104165,-0.32370488944086206,0.984777175619189,-0.37872806459083364,-0.00688958850179037,0.20826339279789038,0.9526973014723498,0.0015294312169312168,0.002273478835978836,0.0,0.02333625396618247,0.07270621663506789
channel_constant__full_shrink_010,training,training_r06_c18,0.9713631055066969,-0.34789298357538406,0.9480796533065081,-0.31382273254203363,0.9631026784055647,-0.3678908159840216,0.025639155160830963,0.17651928455784216,0.9402040476858845,0.001240079365079365,0.0018187830687830687,0.0,0.02333625396618247,0.06475368537318488
channel_constant__full_shrink_010,training,training_r07_c18,0.9727117445387888,-0.34856730309143,0.9679376121748469,-0.323751711976203,0.9849382160949007,-0.3788085848286895,-0.007470898881935857,0.20067136498375515,0.9324427478143453,0.0017774470899470898,0.0021494708994708994,0.0,0.02333625396618247,0.07584964058634963
channel_constant__full_shrink_010,training,training_r08_c18,0.9438744240289422,-0.3341486428365067,0.9608446258770884,-0.32020521882732367,0.9660019722210316,-0.3693404628917551,0.011987278293514259,0.2213564037221366,0.8948757665601444,0.000992063492063492,0.0013227513227513227,0.0,0.023336253966182465,0.08542361454696006
channel_constant__full_shrink_010,training,training_r08_c19,1.0614454038528667,-0.3929341327484689,1.0212159420789502,-0.35039087692825466,1.0222937750876295,-0.3974863643250539,0.012461289017588221,0.22533389066883167,1.0106700415689136,0.0033895502645502644,0.002190806878306878,0.0,0.023336253966182465,0.08784906027419159
channel_constant__full_shrink_010,training,training_r09_c18,0.9503202925340093,-0.33737157708904014,0.9259718018785673,-0.3027688068280631,0.9676326344887446,-0.3701557940256115,0.07156966445038015,0.21649816618637638,0.9034488365719452,0.0019014550264550263,0.0007027116402116402,0.0,0.02333625396618247,0.09281431418559843
channel_constant__full_shrink_010,training,training_r09_c19,0.9906496626496116,-0.3575362621468415,0.9672002256619392,-0.32338301871974917,0.9981978486930617,-0.38543840112777,-0.025170800653541756,0.17024343905823067,0.9616668341072383,0.0021081349206349205,0.0019014550264550263,0.0,0.02333625396618247,0.061428859236340526
channel_constant__full_shrink_010,training,training_r10_c19,1.0076632115622122,-0.36604303660314164,1.0394363697153226,-0.3595010907464409,1.043902626427414,-0.4082907899949462,0.006035620263252987,0.15871566587548844,0.9824725489679123,0.0021081349206349205,0.002438822751322751,0.0,0.02333625396618247,0.05532408826188532
channel_constant__full_shrink_010,training,training_r11_c19,1.0079364644085818,-0.3661796630263265,1.0458165492466538,-0.36269118051210636,1.0751055745967715,-0.423892264079625,-0.005330754978477543,0.20340031171325745,0.9665647776035315,0.002273478835978836,0.0019014550264550263,4.1335978835978834e-05,0.02333625396618247,0.07891273829006862
channel_constant__full_shrink_010,training,training_r12_c18,0.9994682460256289,-0.36194555383485005,0.9985315503955244,-0.33904868108654185,1.010239142646613,-0.3914590481045458,0.003004348902237118,0.18526967602971045,0.965143393169475,0.002232142857142857,0.0021494708994708994,0.0,0.023336253966182465,0.06308334801536578
channel_constant__full_shrink_010,training,training_r12_c19,0.9880211020640478,-0.35622198185405946,0.9763228734933562,-0.32794434263545763,0.9692044729088274,-0.3709417132356529,0.0027828776415293743,0.18416319016599064,0.9541050214519329,0.001488095238095238,0.002232142857142857,0.0,0.023336253966182465,0.06652472588782278
channel_constant__full_shrink_010,training,training_r13_c18,0.9846177975594527,-0.3545203296017619,0.9454347447643334,-0.3125002782709463,0.9824331564557615,-0.3775560550091199,-0.028833319304689072,0.17943974051834174,0.9524191770821627,0.0018187830687830687,0.002232142857142857,0.0,0.023336253966182465,0.06642059182056564
channel_constant__full_shrink_010,training,training_r14_c18,0.9438609534149238,-0.3341419075294975,0.893359898219096,-0.28646285499832747,0.9144213550178981,-0.3435501542901883,0.02159230697756201,0.1524226410355956,0.9206282919146579,0.0016534391534391533,0.000992063492063492,0.0,0.02333625396618247,0.05737199209430021
channel_constant__full_shrink_010,training,training_r15_c17,0.9538865844616018,-0.33915472305283656,0.9801664335663612,-0.32986612267196025,0.9972759997541496,-0.384977476658314,0.019936098575494762,0.19793830825990133,0.9147070105848103,0.0016534391534391533,0.0016947751322751322,0.0,0.023336253966182465,0.07323697829608634
channel_constant__full_shrink_010,training,training_r16_c16,0.9870476400476272,-0.3557352508458493,0.9399210717635329,-0.30974344177054586,0.9594734785015594,-0.36607621603201884,-0.04997000043050935,0.18177744499743895,0.9540046005378305,0.001240079365079365,0.002190806878306878,0.0,0.02333625396618247,0.07022018129497146
channel_constant__full_shrink_010,training,training_r16_c17,0.992422953748635,-0.35842290769635304,0.9632674405186525,-0.32141662614810584,0.9908414288557403,-0.3817601912091095,-0.033160016827322086,0.17771622543753565,0.96083989696487,0.0015294312169312168,0.00248015873015873,0.0,0.023336253966182465,0.0651267541690704
channel_constant__full_shrink_010,training,training_r17_c15,1.011357449815642,-0.3678901557298566,1.0093491020353031,-0.34445745690643115,1.0414220696230037,-0.40705051159274114,-0.03462887486952713,0.20830338601812798,0.9679671491890247,0.0016947751322751322,0.0028108465608465607,0.0,0.02333625396618247,0.08310015971058554
channel_constant__full_shrink_010,training,training_r17_c16,0.9520307872431351,-0.33822682444360314,0.9192183602424454,-0.2993920860100023,0.9287722752194792,-0.3507256143909789,0.04963333249995069,0.19488354464138577,0.914051191271144,0.002025462962962963,0.001240079365079365,0.0,0.023336253966182465,0.07629790501676864
channel_constant__full_shrink_010,training,training_r18_c12,0.9719675188949505,-0.34819519026951073,0.9450911968371462,-0.31232850430735254,0.9581355160371692,-0.3654072347998238,-0.006386995386986162,0.20921347325222697,0.9281972415046903,0.0016121031746031745,0.0026041666666666665,0.0,0.02333625396618247,0.07736557487463691
channel_constant__full_shrink_010,training,training_r18_c13,0.9850075608073923,-0.35471521122573174,1.0001770672806178,-0.3398714395290884,1.012039948715599,-0.3923594511390388,0.025933524725770273,0.21858936943621932,0.9372262483768679,0.0017774470899470898,0.001984126984126984,0.0,0.023336253966182465,0.07942907460768499
channel_constant__full_shrink_010,training,training_r18_c14,0.947373156842499,-0.33589800924328506,0.9716463494955827,-0.32560608063657087,0.9893368713833762,-0.38100791247292726,0.012254265193296273,0.19842077250087647,0.9080023538826545,0.0011987433862433862,0.0011987433862433862,0.0,0.02333625396618247,0.07314653723316611
channel_constant__full_shrink_010,training,training_r19_c12,0.9698882582453056,-0.3471555599446884,0.9488593448146053,-0.3142125782960822,0.9534817079828952,-0.3630803307726869,-0.01507331123689462,0.1877761782398219,0.9346283651309523,0.002232142857142857,0.002934854497354497,0.0,0.023336253966182465,0.06666938974975362
channel_constant__full_shrink_010,validation,validation_r02_c07,0.9922967513252007,-0.35835980648463606,1.0039892060339266,-0.34177750890574277,1.0175472794463307,-0.3951131165044046,-0.006175238243836747,0.1896931993046914,0.9563132414627514,0.0016947751322751322,0.001488095238095238,0.0,0.023336253966182465,0.06561547989785918
channel_constant__full_shrink_010,validation,validation_r02_c08,1.0342252214859677,-0.37932404156501953,1.0427556097324289,-0.361160710754994,1.0481234471069676,-0.41040120033472294,-0.04669335096460763,0.2320370668646953,0.9803840210867966,0.0015294312169312168,0.00318287037037037,0.0,0.023336253966182465,0.09166013641860693
channel_constant__full_shrink_010,validation,validation_r03_c05,1.033883567493959,-0.37915321456901513,1.0188782672331376,-0.3492220395053483,1.0288073198444185,-0.4007431367034484,-0.041840846843530524,0.22794120198990053,0.9819263759293586,0.002438822751322751,0.002438822751322751,0.0,0.02333625396618247,0.08448892237995836
channel_constant__full_shrink_010,validation,validation_r03_c06,0.9972352631163827,-0.36082906238022694,0.9779597279324729,-0.328762769855016,0.9898805935456421,-0.3812797735540603,-0.023530936594465188,0.2051164734503353,0.9551624954356807,0.0021494708994708994,0.0025628306878306877,0.0,0.02333625396618247,0.07529905121018789
channel_constant__full_shrink_010,validation,validation_r04_c04,1.0244656876362797,-0.3744442746401754,1.0180312207706421,-0.3487985162741007,1.005209181011819,-0.3889440672871487,-0.02104682727503143,0.17755355963280628,0.9929404210979992,0.0019427910052910052,0.0023974867724867724,0.0,0.023336253966182465,0.06351658711753196
channel_constant__full_shrink_010,validation,validation_r04_c05,1.031102757990782,-0.37776280981742677,1.0488679417108409,-0.3642168767441999,1.0427316567084504,-0.4077053051354644,0.012153681449588175,0.19540047980227226,0.992921410483824,0.001736111111111111,0.00248015873015873,0.0,0.02333625396618247,0.06954710085022157
channel_constant__full_shrink_010,validation,validation_r05_c03,0.9896008790011541,-0.3570118703226126,0.98313281378399,-0.33134931278077445,0.9610015449753765,-0.3668402492689275,-0.025646982488340943,0.1900208302802657,0.9534929630607526,0.002232142857142857,0.0023974867724867724,0.0,0.02333625396618247,0.06799649621642265
