axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_bin	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_index	sfr_1re	sfr_tot	size_bin	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency	radial_source_slope	localization_coordinate
6.869040000000e-01	1.727632000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.823974227905e+01	1.553084000000e+00	0.000000000000e+00	6.926000000000e-01	3.250050000000e+00	7.605704000000e+00	2.949007000000e+00	2.444680000000e+00	-7.599342000000e-01	5.741083369698e-11	1.730051315812e+00	5.118900423810e-01	7.480805392414e+00	1.147558538735e+00	-1.125207925358e+01	9.638564128859e+00	-3.163101952638e-01	8.614784044097e+00	1-201364	1	-4.051447000858e+00	3.025557370445e+07	4.647796836719e+02	8.117642899415e+03	1.387029086717e+03	0	7.840453730665e+00	8146-1902	1.171994552612e+02	2.772250000000e-02	exploration	m1-r0	1.980510000000e+00	2.434921000000e-02	3.213429000000e-02	0	1.404619000000e+01	False	4.350749999997e+09	False	inner	0	20	3.600290607097e-01	1.294222700437e-02	1.879148530287e-01	2.165486188703e-03	1.883724570075e-01	1.634081599258e-01	4.153774040971e-02	2.728348285860e-01	1.170112448759e+00	7.848196654358e+08	1.803872126498e-01	1.730051315812e+00	-1.009747551340e+01	4.694368066187e+01	1.671577137850e+00	1.946918507552e+00	3.265420000000e+00	8.614115046331e-01	1.088042223610e+00	2.188474047042e-01
6.869040000000e-01	1.727632000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.823974227905e+01	1.553084000000e+00	0.000000000000e+00	6.926000000000e-01	3.250050000000e+00	7.605704000000e+00	2.949007000000e+00	2.444680000000e+00	-7.599342000000e-01	5.741083369698e-11	1.741455052108e+00	5.118900423810e-01	7.480805392414e+00	1.147558538735e+00	-1.125207925358e+01	9.638564128859e+00	-3.163101952638e-01	8.614784044097e+00	1-201364	1	-4.051447000858e+00	3.025557370445e+07	4.647796836719e+02	8.117642899415e+03	1.387029086717e+03	0	7.840453730665e+00	8146-1902	1.171994552612e+02	2.772250000000e-02	exploration	m1-r0	1.980510000000e+00	2.434921000000e-02	3.213429000000e-02	0	1.404619000000e+01	False	4.350749999997e+09	False	mid_inner	1	37	6.537159566300e-01	1.603068635426e-02	6.543959410926e-02	2.036609361933e-02	7.038537597743e-02	1.634081599258e-01	4.153774040971e-02	2.728348285860e-01	2.124609544845e+00	1.501858018978e+09	3.451952005928e-01	1.741455052108e+00	-1.033371956923e+01	2.654173726042e+01	1.423929345730e+00	2.042572286220e+00	3.265420000000e+00	1.523556133316e+00	9.622504421203e-01	1.641086724326e-01
6.869040000000e-01	1.727632000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.823974227905e+01	1.553084000000e+00	0.000000000000e+00	6.926000000000e-01	3.250050000000e+00	7.605704000000e+00	2.949007000000e+00	2.444680000000e+00	-7.599342000000e-01	5.741083369698e-11	1.732199479557e+00	5.118900423810e-01	7.480805392414e+00	1.147558538735e+00	-1.125207925358e+01	9.638564128859e+00	-3.163101952638e-01	8.614784044097e+00	1-201364	1	-4.051447000858e+00	3.025557370445e+07	4.647796836719e+02	8.117642899415e+03	1.387029086717e+03	0	7.840453730665e+00	8146-1902	1.171994552612e+02	2.772250000000e-02	exploration	m1-r0	1.980510000000e+00	2.434921000000e-02	3.213429000000e-02	0	1.404619000000e+01	False	4.350749999997e+09	False	mid_outer	2	47	9.453599513633e-01	8.096903184692e-02	4.026817627698e-02	2.957539719477e-02	9.514312512279e-02	1.634081599258e-01	4.153774040971e-02	2.728348285860e-01	3.072467109928e+00	2.081257649095e+09	4.783675571100e-01	1.732199479557e+00	-1.051243882867e+01	1.796659006553e+01	1.254465658842e+00	1.659221889685e+00	3.265420000000e+00	2.250723506491e+00	7.988955188067e-01	1.985150105878e-01
6.869040000000e-01	1.727632000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.823974227905e+01	1.553084000000e+00	0.000000000000e+00	6.926000000000e-01	3.250050000000e+00	7.605704000000e+00	2.949007000000e+00	2.444680000000e+00	-7.599342000000e-01	5.741083369698e-11	1.714543646932e+00	5.118900423810e-01	7.480805392414e+00	1.147558538735e+00	-1.125207925358e+01	9.638564128859e+00	-3.163101952638e-01	8.614784044097e+00	1-201364	1	-4.051447000858e+00	3.025557370445e+07	4.647796836719e+02	8.117642899415e+03	1.387029086717e+03	0	7.840453730665e+00	8146-1902	1.171994552612e+02	2.772250000000e-02	exploration	m1-r0	1.980510000000e+00	2.434921000000e-02	3.213429000000e-02	0	1.404619000000e+01	False	4.350749999997e+09	False	outer	3	97	1.276486412141e+00	7.201283090301e-02	1.382906450498e-02	6.254028791751e-03	7.359486202091e-02	1.634081599258e-01	4.153774040971e-02	2.728348285860e-01	4.148644663777e+00	2.590795760839e+09	5.954825629697e-01	1.714543646932e+00	-1.067816948995e+01	1.277588018320e+01	1.106390830180e+00	1.285974893214e+00	3.265420000000e+00	3.165169523516e+00	7.292444634436e-01	2.003433636515e-01
5.886970000000e-01	1.814250000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.553862762451e+01	1.605857000000e+00	0.000000000000e+00	8.480000000000e-01	6.254060000001e+00	9.554825000000e+00	2.788327000000e+00	1.576350000000e+00	-1.976322000000e+00	7.839434104895e-11	1.962722950425e+00	7.961620434474e-01	7.331824251745e+00	1.211510856913e+00	-1.131672495134e+01	1.034239899139e+01	-1.170830667541e-01	8.750074904491e+00	1-585622	1	-3.976956430522e+00	2.146961476008e+07	1.816121276870e+03	1.762008048405e+04	9.444504547073e+02	0	7.062128297800e+00	8152-6102	1.430232086182e+02	2.694200000000e-02	exploration	m1-r1	2.450520000000e+00	1.060899000000e-01	1.642075000000e-01	1	1.627462000000e+01	False	2.199880000019e+10	False	inner	0	60	3.563795382055e-01	7.943112315401e-02	6.648008447947e-02	2.798185291626e-02	1.072934716119e-01	1.755330128769e-01	9.934642678469e-02	3.040239952918e-01	2.228819014709e+00	4.364759816091e+09	1.984089957658e-01	1.962722950425e+00	-9.911979448561e+00	4.211158309296e+01	1.624401568079e+00	1.704132700436e+00	3.529285000000e+00	8.089015491533e-01	9.766681043803e-01	1.543857528763e-01
5.886970000000e-01	1.814250000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.553862762451e+01	1.605857000000e+00	0.000000000000e+00	8.480000000000e-01	6.254060000001e+00	9.554825000000e+00	2.788327000000e+00	1.576350000000e+00	-1.976322000000e+00	7.839434104895e-11	1.959711409496e+00	7.961620434474e-01	7.331824251745e+00	1.211510856913e+00	-1.131672495134e+01	1.034239899139e+01	-1.170830667541e-01	8.750074904491e+00	1-585622	1	-3.976956430522e+00	2.146961476008e+07	1.816121276870e+03	1.762008048405e+04	9.444504547073e+02	0	7.062128297800e+00	8152-6102	1.430232086182e+02	2.694200000000e-02	exploration	m1-r1	2.450520000000e+00	1.060899000000e-01	1.642075000000e-01	1	1.627462000000e+01	False	2.199880000019e+10	False	mid_inner	1	112	6.457445455889e-01	1.268716903703e-01	1.642169940558e-02	2.589349301718e-02	1.305242161800e-01	1.755330128769e-01	9.934642678469e-02	3.040239952918e-01	4.038525132786e+00	7.799832102404e+09	3.545571623150e-01	1.959711409496e+00	-1.017615051618e+01	2.308033145428e+01	1.363242041387e+00	1.403155873044e+00	3.529285000000e+00	1.475894090545e+00	8.671336735931e-01	1.801082153217e-01
5.886970000000e-01	1.814250000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.553862762451e+01	1.605857000000e+00	0.000000000000e+00	8.480000000000e-01	6.254060000001e+00	9.554825000000e+00	2.788327000000e+00	1.576350000000e+00	-1.976322000000e+00	7.839434104895e-11	1.942831464015e+00	7.961620434474e-01	7.331824251745e+00	1.211510856913e+00	-1.131672495134e+01	1.034239899139e+01	-1.170830667541e-01	8.750074904491e+00	1-585622	1	-3.976956430522e+00	2.146961476008e+07	1.816121276870e+03	1.762008048405e+04	9.444504547073e+02	0	7.062128297800e+00	8152-6102	1.430232086182e+02	2.694200000000e-02	exploration	m1-r1	2.450520000000e+00	1.060899000000e-01	1.642075000000e-01	1	1.627462000000e+01	False	2.199880000019e+10	False	mid_outer	2	166	9.464637028808e-01	1.435252562055e-01	9.464248788277e-02	1.671413846801e-02	1.727311845216e-01	1.755330128769e-01	9.934642678469e-02	3.040239952918e-01	5.919240785639e+00	1.057714797261e+10	4.808056790605e-01	1.942831464015e+00	-1.037595362396e+01	1.514672983196e+01	1.180318879094e+00	1.502471040838e+00	3.529285000000e+00	2.248942522848e+00	7.215707818627e-01	2.188254364179e-01
5.886970000000e-01	1.814250000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.553862762451e+01	1.605857000000e+00	0.000000000000e+00	8.480000000000e-01	6.254060000001e+00	9.554825000000e+00	2.788327000000e+00	1.576350000000e+00	-1.976322000000e+00	7.839434104895e-11	1.920167554168e+00	7.961620434474e-01	7.331824251745e+00	1.211510856913e+00	-1.131672495134e+01	1.034239899139e+01	-1.170830667541e-01	8.750074904491e+00	1-585622	1	-3.976956430522e+00	2.146961476008e+07	1.816121276870e+03	1.762008048405e+04	9.444504547073e+02	0	7.062128297800e+00	8152-6102	1.430232086182e+02	2.694200000000e-02	exploration	m1-r1	2.450520000000e+00	1.060899000000e-01	1.642075000000e-01	1	1.627462000000e+01	False	2.199880000019e+10	False	outer	3	297	1.287785481572e+00	1.390386422257e-01	1.275694426553e-01	2.081104486389e-02	1.898388956976e-01	1.755330128769e-01	9.934642678469e-02	3.040239952918e-01	8.053887668878e+00	1.296523287230e+10	5.893609138767e-01	1.920167554168e+00	-1.055502100490e+01	1.056611682038e+01	1.023915407994e+00	1.588657868852e+00	3.529285000000e+00	3.223901967041e+00	6.610739614400e-01	2.347430439517e-01
7.973210000000e-01	1.323522000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-2.456633150578e-01	1.201451000000e+00	0.000000000000e+00	3.948000000000e-01	4.457910000000e+00	4.148037000000e+01	4.243833000000e+00	6.028100000000e+00	4.511225000000e+00	3.109229542393e-11	1.636939553269e+00	6.491312963340e-01	7.077223070407e+00	1.203308723337e+00	-1.026695202495e+01	9.646705568711e+00	-2.242403958173e-01	8.348442976043e+00	1-37167	1	-3.849655839854e+00	1.194601540363e+07	1.386422901140e+03	6.437483823450e+03	3.438134447986e+03	1	7.630521129809e+00	8154-6102	4.416958999634e+01	2.904030000000e-02	exploration	m1-r0	1.548730000000e+00	2.397472000000e-01	3.814619000000e-01	0	1.597014000000e+01	False	4.433080000002e+09	False	inner	0	38	3.603006224001e-01	6.449323205073e-02	7.667489571657e-02	1.213684527855e-02	1.009243262391e-01	1.655537547455e-01	1.087113357560e-01	2.750033711497e-01	1.606187747604e+00	7.016411642628e+08	1.582739684965e-01	1.636939553269e+00	-1.042126774736e+01	2.759921098125e+01	1.440896666435e+00	1.658482137063e+00	1.507255000000e+00	9.206614911250e-01	1.233265730316e+00	2.512701395633e-01
7.973210000000e-01	1.323522000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-2.456633150578e-01	1.201451000000e+00	0.000000000000e+00	3.948000000000e-01	4.457910000000e+00	4.148037000000e+01	4.243833000000e+00	6.028100000000e+00	4.511225000000e+00	3.109229542393e-11	1.666319279290e+00	6.491312963340e-01	7.077223070407e+00	1.203308723337e+00	-1.026695202495e+01	9.646705568711e+00	-2.242403958173e-01	8.348442976043e+00	1-37167	1	-3.849655839854e+00	1.194601540363e+07	1.386422901140e+03	6.437483823450e+03	3.438134447986e+03	1	7.630521129809e+00	8154-6102	4.416958999634e+01	2.904030000000e-02	exploration	m1-r0	1.548730000000e+00	2.397472000000e-01	3.814619000000e-01	0	1.597014000000e+01	False	4.433080000002e+09	False	mid_inner	1	82	6.435232132295e-01	7.124912252981e-02	8.339092536683e-02	4.457039760989e-03	1.097740820879e-01	1.655537547455e-01	1.087113357560e-01	2.750033711497e-01	2.868768567488e+00	1.434741688878e+09	3.236444388276e-01	1.666319279290e+00	-1.061440750041e+01	1.653397160192e+01	1.218377187366e+00	1.580180355579e+00	1.507255000000e+00	1.536807449997e+00	1.094297891021e+00	2.339648660086e-01
7.973210000000e-01	1.323522000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-2.456633150578e-01	1.201451000000e+00	0.000000000000e+00	3.948000000000e-01	4.457910000000e+00	4.148037000000e+01	4.243833000000e+00	6.028100000000e+00	4.511225000000e+00	3.109229542393e-11	1.666592209961e+00	6.491312963340e-01	7.077223070407e+00	1.203308723337e+00	-1.026695202495e+01	9.646705568711e+00	-2.242403958173e-01	8.348442976043e+00	1-37167	1	-3.849655839854e+00	1.194601540363e+07	1.386422901140e+03	6.437483823450e+03	3.438134447986e+03	1	7.630521129809e+00	8154-6102	4.416958999634e+01	2.904030000000e-02	exploration	m1-r0	1.548730000000e+00	2.397472000000e-01	3.814619000000e-01	0	1.597014000000e+01	False	4.433080000002e+09	False	mid_outer	2	107	9.407916644269e-01	1.412668456086e-01	1.390263239102e-02	3.080428221760e-02	1.452532569636e-01	1.655537547455e-01	1.087113357560e-01	2.750033711497e-01	4.193964568765e+00	2.100142783747e+09	4.737434884429e-01	1.666592209961e+00	-1.077879088246e+01	1.131672792162e+01	1.053720874644e+00	1.406031457008e+00	1.507255000000e+00	2.245307204684e+00	8.980397321649e-01	2.493058924810e-01
7.973210000000e-01	1.323522000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-2.456633150578e-01	1.201451000000e+00	0.000000000000e+00	3.948000000000e-01	4.457910000000e+00	4.148037000000e+01	4.243833000000e+00	6.028100000000e+00	4.511225000000e+00	3.109229542393e-11	1.653865155457e+00	6.491312963340e-01	7.077223070407e+00	1.203308723337e+00	-1.026695202495e+01	9.646705568711e+00	-2.242403958173e-01	8.348442976043e+00	1-37167	1	-3.849655839854e+00	1.194601540363e+07	1.386422901140e+03	6.437483823450e+03	3.438134447986e+03	1	7.630521129809e+00	8154-6102	4.416958999634e+01	2.904030000000e-02	exploration	m1-r0	1.548730000000e+00	2.397472000000e-01	3.814619000000e-01	0	1.597014000000e+01	False	4.433080000002e+09	False	outer	3	213	1.284401940700e+00	2.684178192380e-01	4.430833453040e-02	3.146569946224e-02	2.738639159071e-01	1.655537547455e-01	1.087113357560e-01	2.750033711497e-01	5.725748255465e+00	2.703972096812e+09	6.099533725561e-01	1.653865155457e+00	-1.093945248375e+01	8.049822938541e+00	9.057863278635e-01	1.311569644802e+00	1.507255000000e+00	3.156532874061e+00	8.117403956071e-01	3.136950565421e-01
7.884190000000e-01	1.240703000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.737465858459e+01	1.178392000000e+00	0.000000000000e+00	2.254000000000e-01	5.817660000000e+00	8.667971000000e+01	4.082242000000e+00	6.212915000000e+00	3.988618000000e+00	2.062228083039e-12	1.137687733210e+00	7.647483362925e-01	5.783289941642e+00	7.476983942808e-01	-9.608821480281e+00	8.699623559822e+00	-6.956159046491e-01	7.170126887237e+00	1-461292	0	-3.202689275472e+00	6.071415312913e+05	3.401444016851e+03	1.387752658302e+04	7.237421675061e+02	3	7.930636574316e+00	8241-6101	1.270485229492e+02	2.087290000000e-02	exploration	m0-r1	2.055600000000e+00	1.232543000000e-01	1.788433000000e+02	1	5.593690000000e+00	False	5.007530000001e+08	False	inner	0	71	3.544462736713e-01	1.254237039880e-01	7.889652180869e-02	1.498768230451e-02	1.489308473636e-01	3.138738746018e-01	1.508351878237e-01	3.005676717397e-01	2.062047908487e+00	9.038864228271e+07	1.805054433677e-01	1.137687733210e+00	-1.152827383003e+01	6.809926174808e+00	8.331424038295e-01	1.496433928718e+00	1.391960000000e+00	8.411775557451e-01	1.070364557299e+00	3.567182276993e-01
7.884190000000e-01	1.240703000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.737465858459e+01	1.178392000000e+00	0.000000000000e+00	2.254000000000e-01	5.817660000000e+00	8.667971000000e+01	4.082242000000e+00	6.212915000000e+00	3.988618000000e+00	2.062228083039e-12	1.147032326826e+00	7.647483362925e-01	5.783289941642e+00	7.476983942808e-01	-9.608821480281e+00	8.699623559822e+00	-6.956159046491e-01	7.170126887237e+00	1-461292	0	-3.202689275472e+00	6.071415312913e+05	3.401444016851e+03	1.387752658302e+04	7.237421675061e+02	3	7.930636574316e+00	8241-6101	1.270485229492e+02	2.087290000000e-02	exploration	m0-r1	2.055600000000e+00	1.232543000000e-01	1.788433000000e+02	1	5.593690000000e+00	False	5.007530000001e+08	False	mid_inner	1	136	6.533645134500e-01	2.079842248098e-01	6.872231204940e-02	6.783244714981e-02	2.293064212566e-01	3.138738746018e-01	1.508351878237e-01	3.005676717397e-01	3.801052595317e+00	1.739434893804e+08	3.473638488044e-01	1.147032326826e+00	-1.177518977057e+01	3.774695033202e+00	5.768818696744e-01	1.593219391230e+00	1.391960000000e+00	1.517568175480e+00	9.443123744590e-01	3.866669174927e-01
7.884190000000e-01	1.240703000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.737465858459e+01	1.178392000000e+00	0.000000000000e+00	2.254000000000e-01	5.817660000000e+00	8.667971000000e+01	4.082242000000e+00	6.212915000000e+00	3.988618000000e+00	2.062228083039e-12	1.136105002941e+00	7.647483362925e-01	5.783289941642e+00	7.476983942808e-01	-9.608821480281e+00	8.699623559822e+00	-6.956159046491e-01	7.170126887237e+00	1-461292	0	-3.202689275472e+00	6.071415312913e+05	3.401444016851e+03	1.387752658302e+04	7.237421675061e+02	3	7.930636574316e+00	8241-6101	1.270485229492e+02	2.087290000000e-02	exploration	m0-r1	2.055600000000e+00	1.232543000000e-01	1.788433000000e+02	1	5.593690000000e+00	False	5.007530000001e+08	False	mid_outer	2	185	9.526954455077e-01	2.326441327801e-01	9.557167816901e-02	9.553187399007e-02	2.690419616586e-01	3.138738746018e-01	1.508351878237e-01	3.005676717397e-01	5.542458185512e+00	2.411859897663e+08	4.816466197233e-01	1.136105002941e+00	-1.196084296465e+01	2.524387374798e+00	4.021559994740e-01	1.676429479940e+00	1.391960000000e+00	2.269206822899e+00	7.814739582013e-01	4.269868960922e-01
7.884190000000e-01	1.240703000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.737465858459e+01	1.178392000000e+00	0.000000000000e+00	2.254000000000e-01	5.817660000000e+00	8.667971000000e+01	4.082242000000e+00	6.212915000000e+00	3.988618000000e+00	2.062228083039e-12	1.117146634166e+00	7.647483362925e-01	5.783289941642e+00	7.476983942808e-01	-9.608821480281e+00	8.699623559822e+00	-6.956159046491e-01	7.170126887237e+00	1-461292	0	-3.202689275472e+00	6.071415312913e+05	3.401444016851e+03	1.387752658302e+04	7.237421675061e+02	3	7.930636574316e+00	8241-6101	1.270485229492e+02	2.087290000000e-02	exploration	m0-r1	2.055600000000e+00	1.232543000000e-01	1.788433000000e+02	1	5.593690000000e+00	False	5.007530000001e+08	False	outer	3	349	1.291238242718e+00	1.942103248029e-01	1.116168157677e-01	1.134592494458e-01	2.510955298427e-01	3.138738746018e-01	1.508351878237e-01	3.005676717397e-01	7.511985075132e+00	2.995626267153e+08	5.982243275931e-01	1.117146634166e+00	-1.213081199329e+01	1.782975352477e+00	2.511453396100e-01	1.807408307830e+00	1.391960000000e+00	3.212807763478e+00	7.128657349533e-01	4.300995568530e-01
5.863670000000e-01	1.681256000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.268685531616e+01	1.497593000000e+00	0.000000000000e+00	6.156000000000e-01	5.526620000000e+00	8.620983000000e+00	3.068776000000e+00	3.111231000000e+00	8.019763000000e-01	1.150114601180e-11	1.395150282494e+00	7.424596043363e-01	6.551983093928e+00	8.760974688984e-01	-1.126554064864e+01	9.401450516239e+00	-7.489056571488e-01	7.916531307567e+00	1-217326	0	-3.587035851615e+00	3.564372578842e+06	1.448035398452e+03	6.050246361850e+03	2.976668471995e+03	4	7.613156194042e+00	8250-6103	1.402894287109e+02	2.526910000000e-02	exploration	m0-r1	8.699220000000e-01	1.367445000000e-02	2.433362000000e-02	1	7.517916000000e+00	False	2.520289999998e+09	False	inner	0	50	3.570802121020e-01	3.614660417845e-02	4.308821856982e-02	3.353994156852e-03	5.634199898795e-02	1.090599425421e-01	4.972805798237e-02	2.210004803018e-01	1.973446641807e+00	2.831167724709e+08	1.123349981435e-01	1.395150282494e+00	-1.099427536864e+01	1.287295692196e+01	1.109678315932e+00	1.602941278851e+00	2.987965000000e+00	1.078197549366e+00	1.569073615260e+00	3.458166458241e-01
5.863670000000e-01	1.681256000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.268685531616e+01	1.497593000000e+00	0.000000000000e+00	6.156000000000e-01	5.526620000000e+00	8.620983000000e+00	3.068776000000e+00	3.111231000000e+00	8.019763000000e-01	1.150114601180e-11	1.471240715223e+00	7.424596043363e-01	6.551983093928e+00	8.760974688984e-01	-1.126554064864e+01	9.401450516239e+00	-7.489056571488e-01	7.916531307567e+00	1-217326	0	-3.587035851615e+00	3.564372578842e+06	1.448035398452e+03	6.050246361850e+03	2.976668471995e+03	4	7.613156194042e+00	8250-6103	1.402894287109e+02	2.526910000000e-02	exploration	m0-r1	8.699220000000e-01	1.367445000000e-02	2.433362000000e-02	1	7.517916000000e+00	False	2.520289999998e+09	False	mid_inner	1	90	6.609740007976e-01	4.624366744619e-02	7.118755049942e-03	8.392507034140e-03	4.753511992888e-02	1.090599425421e-01	4.972805798237e-02	2.210004803018e-01	3.652952132288e+00	7.439865033404e+08	2.951987681342e-01	1.471240715223e+00	-1.110951309610e+01	8.286099723530e+00	9.183501557446e-01	1.387074672420e+00	2.987965000000e+00	1.675045083870e+00	1.394408420778e+00	3.160941150282e-01
5.863670000000e-01	1.681256000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.268685531616e+01	1.497593000000e+00	0.000000000000e+00	6.156000000000e-01	5.526620000000e+00	8.620983000000e+00	3.068776000000e+00	3.111231000000e+00	8.019763000000e-01	1.150114601180e-11	1.494398541444e+00	7.424596043363e-01	6.551983093928e+00	8.760974688984e-01	-1.126554064864e+01	9.401450516239e+00	-7.489056571488e-01	7.916531307567e+00	1-217326	0	-3.587035851615e+00	3.564372578842e+06	1.448035398452e+03	6.050246361850e+03	2.976668471995e+03	4	7.613156194042e+00	8250-6103	1.402894287109e+02	2.526910000000e-02	exploration	m0-r1	8.699220000000e-01	1.367445000000e-02	2.433362000000e-02	1	7.517916000000e+00	False	2.520289999998e+09	False	mid_outer	2	126	9.545809882659e-01	5.572221753844e-02	6.443861141592e-02	1.641587660951e-02	8.675702377025e-02	1.090599425421e-01	4.972805798237e-02	2.210004803018e-01	5.275606381370e+00	1.195388609096e+09	4.743059763348e-01	1.494398541444e+00	-1.122282584724e+01	6.051730484837e+00	7.818795783805e-01	1.712203184528e+00	2.987965000000e+00	2.293491199109e+00	1.144078093469e+00	2.942333274684e-01
