axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	log_baryonic_speed_km_s	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	phase_space_proxy	minimum_item34_role_separation_arcsec	mass_bin	sersic_bin	sample_cell	role	outer_fold	source_map_read	velocity_response_read
5.479100000000e-01	1.438178000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.160803222656e+01	1.299377000000e+00	0.000000000000e+00	4.552000000000e-01	1.997939000000e+01	4.142370000000e+00	5.612178000000e+00	3.944862000000e+00	6.744780949117e-01	8.616697558326e-01	-1.081495375128e+01	8.984358063037e+00	-5.507260681870e-01	7.635401873213e+00	1-46032	-3.480461889151e+00	8722-3703	1.259316635132e+02	1.778480000000e-02	1.784430000000e+00	1.477081000000e-02	2.448950000000e-02	7.272266000000e+00	2.902563626087e+02	9.646240000006e+08	4.725830000000e+00	1.471720161407e+00	6.020210580519e-12	2.181901641387e+06	6.338835168999e+00	7.923674684780e+00	1.082861639742e+03	0	1	m0-n1	exploration	1	False	False
4.552750000000e-01	1.897078000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.825053405762e+01	1.725603000000e+00	0.000000000000e+00	6.526000000000e-01	6.005428000000e-02	2.243737000000e+00	1.638862000000e-02	-3.302673000000e+00	4.885408460591e-01	1.135995292408e+00	-1.335800435465e+01	9.073212294961e+00	-3.512838184454e-01	8.096130602843e+00	1-457204	-3.803794878392e+00	8934-1902	1.961537933350e+02	1.874300000000e-02	1.582470000000e+00	5.190485000000e-05	1.889339000000e-04	1.367714000000e+01	8.500538635318e+01	1.183619999999e+09	3.079930000000e+00	1.609115901795e+00	1.739163500212e-11	9.671662820675e+06	6.985501147481e+00	8.158153442097e+00	3.607937714251e+03	0	1	m0-n1	exploration	2	False	False
5.724890000000e-01	1.564603000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.086368179321e+01	1.360597000000e+00	0.000000000000e+00	6.320000000000e-01	1.676988000000e+01	3.382819000000e+00	3.824196000000e+00	2.109924000000e+00	6.377788293627e-01	1.023706687518e+00	-1.084640346326e+01	9.894860804793e+00	-5.381096744697e-01	8.619303146068e+00	1-201812	-3.990762158352e+00	8938-9101	1.206237411499e+02	4.693990000000e-02	9.919490000000e-01	1.118040000000e-01	2.736528000000e-01	1.056104000000e+01	1.928074327982e+03	7.849840000000e+09	4.342890000000e+00	1.945321165059e+00	5.801134777562e-11	2.287892988709e+07	7.359435707402e+00	7.523472212225e+00	7.713180848857e+01	1	0	m1-n0	exploration	3	False	False
5.557060000000e-01	1.387276000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.374728202820e+01	1.266007000000e+00	0.000000000000e+00	3.521000000000e-01	7.128378000000e+01	4.117907000000e+00	5.635843000000e+00	4.010476000000e+00	7.886865274746e-01	9.678931218669e-01	-1.011101525302e+01	9.088313315588e+00	-2.931708853140e-01	7.510940260639e+00	1-298533	-3.361126866582e+00	8939-6102	1.248432693481e+02	1.532630000000e-02	1.738040000000e+00	9.490696000000e-02	1.460036000000e-01	9.287378000000e+00	1.268654017568e+03	1.225500000000e+09	6.147330000001e+00	1.466593571401e+00	4.520121098084e-12	1.259404161026e+06	6.100165123862e+00	7.700384409660e+00	3.845096326958e+03	0	1	m0-n1	reserved_confirmation		False	False
5.245090000000e-01	1.415821000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.511360931396e+01	1.290020000000e+00	0.000000000000e+00	6.108000000000e-01	4.487897000000e+01	3.589728000000e+00	4.769226000000e+00	2.053076000000e+00	3.833089921933e-01	1.210494556707e+00	-1.060867926912e+01	9.046456142413e+00	-2.461947954109e-01	8.279838158026e+00	1-229914	-3.948264582916e+00	8940-6101	1.218651962280e+02	2.015120000000e-02	1.017720000000e+00	2.740166000000e-02	4.910583000000e-02	1.623658000000e+01	7.354211495019e+01	1.112900000001e+09	2.417180000000e+00	1.648353752454e+00	2.654898777315e-11	1.881224198580e+07	7.274440556531e+00	8.329379299169e+00	2.618424394150e+03	0	0	m0-n0	reserved_confirmation		False	False
4.496350000000e-01	1.434545000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.711551284790e+01	1.296996000000e+00	0.000000000000e+00	4.125000000000e-01	2.468439000000e+01	4.028030000000e+00	5.825264000000e+00	4.415289000000e+00	8.177418278111e-01	7.424978722278e-01	-1.053340235124e+01	8.919563916413e+00	-7.635174066286e-01	7.284080260791e+00	1-392978	-3.233169216490e+00	8943-6103	1.565742492676e+02	2.235240000000e-02	9.853680000000e-01	2.433109000000e-02	4.811654000000e-02	5.527107000000e+00	1.099338211804e+03	8.309290000004e+08	6.572670000001e+00	1.367691221645e+00	2.680958369746e-12	6.986341710226e+05	5.844249823677e+00	7.741176158743e+00	1.238657678593e+03	0	0	m0-n0	exploration	2	False	False
3.328710000000e-01	1.472141000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.750581359863e+01	1.314922000000e+00	0.000000000000e+00	5.442000000000e-01	2.573196000000e+01	3.896080000000e+00	5.248356000000e+00	3.815851000000e+00	6.216217764890e-01	8.981924055067e-01	-1.071836802169e+01	8.936629840415e+00	-6.389776154531e-01	7.693386287437e+00	1-279188	-3.535882255474e+00	8946-3702	1.695146026611e+02	2.478670000000e-02	6.254050000000e-01	1.652958000000e-02	2.851733000000e-02	7.910290000000e+00	1.310547124929e+03	8.642310000004e+08	4.184290000000e+00	1.474284209307e+00	6.880121328034e-12	2.816280458031e+06	6.449675901646e+00	8.026823273725e+00	2.383725085232e+03	0	0	m0-n0	exploration	4	False	False
3.087330000000e-01	1.940445000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.869629669189e+01	1.666027000000e+00	0.000000000000e+00	8.638000000000e-01	6.109984000000e+00	2.599795000000e+00	6.892016000000e-01	-1.952529000000e+00	1.068935022787e+00	8.427931518326e-01	-1.139211735991e+01	1.082755988133e+01	-5.510725707663e-01	8.689689835752e+00	1-614456	-3.810377406482e+00	8947-12701	1.710270996094e+02	5.760160000000e-02	2.094030000000e+00	2.725477000000e-01	5.372843000000e-01	6.962948000000e+00	6.648259605933e+02	6.722950000048e+10	1.172019999999e+01	2.196092606615e+00	6.821810406595e-11	9.969335316932e+06	6.998666203667e+00	6.410388383820e+00	5.295640790699e+03	1	1	m1-n1	exploration	4	False	False
5.760000000000e-01	1.875965000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.040163421631e+01	1.660527000000e+00	0.000000000000e+00	6.823000000000e-01	1.748736000000e+01	1.917617000000e+00	5.819787000000e-01	-3.779190000000e+00	4.267454244626e-01	1.052295238964e+00	-1.097214745078e+01	9.827445526402e+00	-3.614638218085e-01	8.973954677477e+00	1-149211	-4.273604626507e+00	8947-3701	1.689477996826e+02	4.730680000000e-02	1.791260000000e+00	7.166351000000e-02	1.096968000000e-01	1.127964000000e+01	5.455561070850e+02	6.721179999998e+09	2.671440000000e+00	2.017130228314e+00	1.312696982537e-10	8.416289072989e+07	7.925120643712e+00	7.873729958771e+00	2.382260609609e+03	1	1	m1-n1	exploration	2	False	False
4.114930000000e-01	1.431180000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.083221435547e+01	1.296363000000e+00	0.000000000000e+00	5.660000000000e-01	2.718781000000e+01	3.988405000000e+00	5.668736000000e+00	3.854504000000e+00	1.074227477397e+00	8.392093427582e-01	-1.059827279586e+01	9.728911107085e+00	-5.583018800675e-01	7.580456152290e+00	1-149054	-3.253114337446e+00	8948-12701	1.654083404541e+02	2.193410000000e-02	1.687700000000e+00	1.350947000000e-01	2.397308000000e-01	6.905726000000e+00	9.527404004763e+02	5.356870000006e+09	1.186389999999e+01	1.644121992188e+00	5.304762706692e-12	7.658435615471e+05	5.884140065592e+00	6.951774089028e+00	7.818919187290e+02	1	1	m1-n1	exploration	3	False	False
7.679220000000e-01	1.491204000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.008385086060e+01	1.347708000000e+00	0.000000000000e+00	5.472000000000e-01	1.760996000000e+01	3.679290000000e+00	4.328738000000e+00	2.108953000000e+00	7.517439506295e-01	1.002531493175e+00	-1.088133905610e+01	9.667435207161e+00	-4.725698947668e-01	8.163947305903e+00	1-149277	-3.706101677637e+00	8948-6101	1.679813842773e+02	2.342020000000e-02	6.217840000000e-01	6.110773000000e-02	9.893608000000e-02	1.005846000000e+01	1.956369447741e+03	4.649809999995e+09	5.646040000000e+00	1.774625805610e+00	2.033092392800e-11	6.167579354058e+06	6.790114745970e+00	7.466237329141e+00	4.576484635181e+03	1	0	m1-n0	exploration	3	False	False
4.536420000000e-01	2.023158000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.254373168945e+01	1.793258000000e+00	0.000000000000e+00	8.262000000000e-01	3.595341000000e+00	2.463347000000e+00	1.924758000000e-01	-3.579422000000e+00	8.857523612645e-01	1.108019106775e+00	-1.177304057284e+01	1.047315984870e+01	-1.669505356061e-01	8.701655126170e+00	1-153028	-3.907951382453e+00	8977-9101	1.183198852539e+02	2.795320000000e-02	2.438260000000e+00	5.013249000000e-02	8.701580000000e-02	1.282387000000e+01	1.127194559415e+03	2.972760000004e+10	7.686920000000e+00	2.110483921062e+00	7.012371817123e-11	1.562478879638e+07	7.193814155604e+00	6.862362392419e+00	2.832007264507e+03	1	1	m1-n1	exploration	0	False	False
6.737330000000e-01	1.357365000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.329526901245e+01	1.248581000000e+00	0.000000000000e+00	3.880000000000e-01	2.951605000000e+01	4.108866000000e+00	5.877348000000e+00	4.349058000000e+00	9.866817319607e-01	7.627527399906e-01	-1.045134923281e+01	9.283601963961e+00	-5.799491464789e-01	7.310238500040e+00	1-634119	-3.161778384040e+00	8978-12703	2.499123535156e+02	1.588770000000e-02	8.486620000000e-01	6.795990000000e-02	1.062420000000e-01	5.790989000000e+00	3.729144080743e+03	1.921329999998e+09	9.697990000001e+00	1.465240293344e+00	2.847398877572e-12	5.028843944600e+05	5.701468158776e+00	7.305747278744e+00	5.234777425882e+03	0	0	m0-n0	exploration	2	False	False
3.692860000000e-01	1.482358000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.164936828613e+01	1.334515000000e+00	0.000000000000e+00	5.463000000000e-01	2.682734000000e+01	4.005922000000e+00	5.440064000000e+00	3.511233000000e+00	9.214096871029e-01	1.018698002714e+00	-1.066469277741e+01	9.635412363846e+00	-4.787604183627e-01	7.792592989641e+00	1-633608	-3.435591651269e+00	8979-6101	2.413663787842e+02	2.317720000000e-02	7.504930000000e-01	9.348019000000e-02	1.412680000000e-01	1.043994000000e+01	9.770274855135e+02	4.319289999996e+09	8.344680000000e+00	1.673781515716e+00	8.645752503588e-12	1.774576365977e+06	6.249094693235e+00	7.227750146088e+00	1.454172331784e+03	1	0	m1-n0	reserved_confirmation		False	False
8.003120000000e-01	1.412742000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.544913864136e+01	1.251657000000e+00	0.000000000000e+00	4.185000000000e-01	3.721065000000e+01	3.498251000000e+00	5.642416000000e+00	3.605860000000e+00	5.960580161380e-01	9.296978064917e-01	-1.033789660870e+01	9.352886469442e+00	-6.441844534724e-01	8.160770437166e+00	1-457875	-3.782356210514e+00	8983-6101	2.038417358398e+02	4.039620000000e-02	5.250760000000e-01	1.035118000000e-01	2.541479000000e-01	8.505460000000e+00	1.728792527853e+03	2.253649999998e+09	3.945100000000e+00	1.695194403996e+00	2.018274562775e-11	8.762414871147e+06	6.942623811726e+00	7.857040599738e+00	1.549886292935e+03	0	0	m0-n0	exploration	4	False	False
6.845660000000e-01	1.460771000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.215314102173e+01	1.307617000000e+00	0.000000000000e+00	5.625000000000e-01	2.408442000000e+01	4.231417000000e+00	5.342000000000e+00	3.356372000000e+00	7.899323764795e-01	1.019085535491e+00	-1.064931894428e+01	9.630033067383e+00	-4.636484015506e-01	8.050168314424e+00	1-420636	-3.630117968972e+00	8985-6102	2.050760498047e+02	2.577950000000e-02	1.072690000000e+00	9.565642000000e-02	1.945018000000e-01	1.044926000000e+01	2.884825807480e+03	4.266120000003e+09	6.164990000001e+00	1.736830522796e+00	1.564509209215e-11	4.346576510062e+06	6.638147328642e+00	7.427655760255e+00	1.385418920636e+03	1	0	m1-n0	exploration	0	False	False
3.094070000000e-01	1.618673000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.776121139526e+01	1.436085000000e+00	0.000000000000e+00	6.822000000000e-01	1.299850000000e+01	3.420172000000e+00	3.827929000000e+00	2.188021000000e+00	9.846362108449e-01	1.027938462399e+00	-1.109239755118e+01	9.892776132706e+00	-4.640579605821e-01	7.923503711017e+00	1-164063	-3.469433750086e+00	8986-12705	1.199960098267e+02	2.292170000000e-02	1.133180000000e+00	6.315076000000e-02	1.228507000000e-01	1.066445000000e+01	6.529884170307e+02	7.812249999994e+09	9.652420000000e+00	1.770850138275e+00	1.168728192772e-11	2.073857400982e+06	6.316778890869e+00	7.004228476045e+00	1.510470182814e+03	1	0	m1-n0	exploration	4	False	False
8.338880000000e-01	1.829401000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.735132789612e+01	1.667757000000e+00	0.000000000000e+00	6.752000000000e-01	1.606229000000e+00	2.621844000000e+00	1.221067000000e+00	-1.653621000000e+00	4.881754819369e-01	9.015071427241e-01	-1.195412998756e+01	9.165015689909e+00	-5.847202484592e-01	8.188664726036e+00	1-164074	-3.850244622049e+00	8986-1902	1.195423660278e+02	2.277830000000e-02	1.349290000000e+00	1.625121000000e-03	2.751446000000e-03	7.970896000000e+00	6.403603128762e+02	1.462229999998e+09	3.077340000000e+00	1.655200281330e+00	2.152159901654e-11	1.197845028681e+07	7.078400634796e+00	8.112799790806e+00	2.910773647573e+03	0	1	m0-n1	exploration	3	False	False
4.351530000000e-01	1.494443000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.043136978149e+01	1.321853000000e+00	0.000000000000e+00	5.457000000000e-01	2.019049000000e+01	3.791448000000e+00	5.228927000000e+00	3.480738000000e+00	1.045154705986e+00	8.366569894136e-01	-1.075918951472e+01	9.762757314654e+00	-7.065576662004e-01	7.672447902681e+00	1-175169	-3.313646598347e+00	8989-12702	1.768689575195e+02	2.640650000000e-02	1.260060000000e+00	1.008249000000e-01	2.025114000000e-01	6.865260000000e+00	1.212203388490e+03	5.791050000004e+09	1.109569999999e+01	1.675581481678e+00	6.556283311786e-12	1.012056101251e+06	6.005204587394e+00	6.978460142360e+00	2.171449064943e+02	1	0	m1-n0	reserved_confirmation		False	False
7.505610000000e-01	1.402430000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.113042449951e+01	1.279710000000e+00	0.000000000000e+00	4.093000000000e-01	3.227412000000e+01	3.962536000000e+00	5.144575000000e+00	3.100831000000e+00	4.054539384839e-01	1.150826105543e+00	-1.058714637085e+01	8.994071114788e+00	-2.606710552239e-01	8.183163237820e+00	1-149172	-3.888854649668e+00	8997-3702	1.705395355225e+02	2.069490000000e-02	1.908120000000e+00	2.552259000000e-02	4.083244000000e-02	1.415227000000e+01	1.103064062078e+03	9.864410000007e+08	2.543630000000e+00	1.611088765496e+00	2.125069055446e-11	1.430937581798e+07	7.155620690034e+00	8.322354393546e+00	1.136301089163e+03	0	1	m0-n1	exploration	2	False	False
6.824230000000e-01	1.760544000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.134177780151e+01	1.507306000000e+00	0.000000000000e+00	6.650000000000e-01	1.641538000000e+00	3.620827000000e+00	4.501211000000e+00	1.627708000000e+00	3.947772796034e-01	1.228667218932e+00	-1.198519463479e+01	9.599650585926e+00	-2.800439112254e-01	8.810096026720e+00	1-149589	-4.207659373558e+00	8997-3703	1.707234497070e+02	3.406480000000e-02	1.245770000000e+00	4.115816000000e-03	9.170411000000e-03	1.693040000000e+01	1.640534601926e+03	3.977869999997e+09	2.481860000000e+00	1.919216830505e+00	9.001312432669e-11	6.211981273061e+07	7.793230137813e+00	8.035579646298e+00	1.632731345612e+03	1	0	m1-n0	reserved_confirmation		False	False
7.954450000000e-01	1.425527000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.777119064331e+01	1.268180000000e+00	0.000000000000e+00	7.227000000000e-01	3.467783000000e+01	3.797934000000e+00	4.786987000000e+00	3.068220000000e+00	3.572485769363e-01	1.262218929326e+00	-1.053231422200e+01	9.557628691124e+00	-2.258580031850e-01	8.843131537251e+00	1-173490	-4.242941480157e+00	8998-3701	1.625750122070e+02	4.061170000000e-02	1.089700000000e+00	1.060021000000e-01	2.320834000000e-01	1.829022000000e+01	7.408414913498e+02	3.611010000002e+09	2.276400000000e+00	1.916970234438e+00	9.712730683879e-11	7.307929533231e+07	7.863794351013e+00	8.112883647699e+00	1.015515732554e+03	1	0	m1-n0	reserved_confirmation		False	False
5.654860000000e-01	1.723503000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.750960922241e+01	1.530868000000e+00	0.000000000000e+00	5.349000000000e-01	3.222384000000e+00	2.984579000000e+00	2.844212000000e+00	-8.452673000000e-02	5.804174323821e-01	7.089538797810e-01	-1.159280569148e+01	8.888376089865e+00	-8.220873706327e-01	7.727541225101e+00	1-173425	-3.573561896359e+00	8998-3704	1.639126129150e+02	2.213640000000e-02	1.724850000000e+00	1.975015000000e-03	2.836308000000e-03	5.116275000000e+00	6.186714679927e+02	7.733499999996e+08	3.805550000000e+00	1.470759506085e+00	7.443051681524e-12	3.349925767485e+06	6.525035183416e+00	8.112756665160e+00	2.928391473546e+03	0	1	m0-n1	exploration	3	False	False
6.286030000000e-01	1.350297000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.046702003479e+01	1.237345000000e+00	0.000000000000e+00	3.662000000000e-01	3.719324000000e+01	4.210717000000e+00	6.177893000000e+00	3.944492000000e+00	5.171483737652e-01	1.091194427352e+00	-1.043114368374e+01	8.985935472425e+00	-3.001569863479e-01	7.951638724895e+00	1-272055	-3.717245175565e+00	9025-1901	2.458280792236e+02	2.075780000000e-02	1.745450000000e+00	3.587499000000e-02	5.120808000000e-02	1.233657000000e+01	7.339560316301e+02	9.681339999998e+08	3.289640000000e+00	1.551173726674e+00	1.246948549474e-11	6.492347270268e+06	6.812401741827e+00	8.158880561805e+00	1.603264163408e+03	0	1	m0-n1	exploration	4	False	False
5.327120000000e-01	1.585287000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.636959457397e+01	1.372638000000e+00	0.000000000000e+00	6.176000000000e-01	1.866012000000e+01	3.123055000000e+00	3.453090000000e+00	1.458312000000e+00	5.920290054978e-01	7.256372543885e-01	-1.084896866910e+01	9.389589536556e+00	-7.533603702644e-01	8.205531525560e+00	1-198704	-3.806751260031e+00	9034-6102	2.265200347900e+02	3.643640000000e-02	1.808960000000e+00	3.472329000000e-02	5.847698000000e-02	5.316640000000e+00	7.364856934394e+02	2.452390000001e+09	3.908670000000e+00	1.715560442873e+00	2.237388157483e-11	9.804239477756e+06	6.991413910760e+00	7.844732582141e+00	5.140354327886e+03	0	1	m0-n1	exploration	0	False	False
4.784830000000e-01	1.425288000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.363687896729e+01	1.286598000000e+00	0.000000000000e+00	4.246000000000e-01	2.512622000000e+01	3.806847000000e+00	6.115564000000e+00	4.087833000000e+00	8.071350494853e-01	7.081459582595e-01	-1.051858807263e+01	8.829791195821e+00	-7.080899509867e-01	7.215521096851e+00	1-199396	-3.204193023683e+00	9037-6101	2.336397247314e+02	1.875780000000e-02	1.414030000000e+00	2.047402000000e-02	3.799903000000e-02	5.106766000000e+00	1.440961393266e+03	6.757579999993e+08	6.414089999999e+00	1.328108250512e+00	2.289448645392e-12	6.113605880259e+05	5.786297438063e+00	7.801972686527e+00	3.140549741749e+03	0	1	m0-n1	exploration	4	False	False
7.236700000000e-01	1.456038000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.337942886353e+01	1.291034000000e+00	0.000000000000e+00	4.861000000000e-01	2.922762000000e+01	4.121051000000e+00	5.840910000000e+00	3.239411000000e+00	4.870251895287e-01	9.562141154676e-01	-1.060412166775e+01	9.525674401555e+00	-5.964435149984e-01	8.551624022498e+00	1-318255	-4.032299416485e+00	9050-3702	2.440546875000e+02	4.191900000000e-02	7.147670000000e-01	8.347429000000e-02	1.634981000000e-01	9.040951000000e+00	1.019741128095e+03	3.354859999997e+09	3.069200000000e+00	1.836104783357e+00	4.964023536055e-11	2.770194251157e+07	7.442510223666e+00	7.934195873595e+00	3.230621043942e+03	1	0	m1-n0	exploration	2	False	False
6.044530000000e-01	1.570923000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.774954414368e+01	1.372341000000e+00	0.000000000000e+00	5.987000000000e-01	1.860911000000e+01	3.806950000000e+00	4.538596000000e+00	2.016902000000e+00	9.906979539699e-01	7.319652054084e-01	-1.082286244983e+01	9.909051376918e+00	-7.602651930768e-01	7.927655468979e+00	1-178399	-3.468478757504e+00	9085-12701	2.607454528809e+02	2.791620000000e-02	1.463470000000e+00	1.219520000000e-01	2.136335000000e-01	5.394674000000e+00	1.327023606547e+03	8.110569999992e+09	9.788090000001e+00	1.775956888818e+00	1.179954547714e-11	2.064756802985e+06	6.314868905706e+00	6.986998239252e+00	6.489253261236e+02	1	1	m1-n1	reserved_confirmation		False	False
5.032760000000e-01	2.104051000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.915015220642e+01	1.812020000000e+00	0.000000000000e+00	8.175000000000e-01	6.597602000000e-01	2.256706000000e+00	-6.000791000000e-02	-4.324600000000e+00	5.346339467373e-01	1.106354789546e+00	-1.233165199995e+01	1.011519099030e+01	-3.247850488286e-01	9.045923096829e+00	1-178526	-4.255644575046e+00	9085-6104	2.602079467773e+02	4.703900000000e-02	2.250380000000e+00	6.074898000000e-03	1.461148000000e-02	1.277482000000e+01	3.347998557308e+02	1.303739999988e+10	3.424790000000e+00	2.107058699125e+00	1.549290672767e-10	7.748194975841e+07	7.889200540786e+00	7.568024443410e+00	2.762187182932e+03	1	1	m1-n1	reserved_confirmation		False	False
7.456810000000e-01	1.815968000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.925147628784e+01	1.633270000000e+00	0.000000000000e+00	7.311000000000e-01	3.804811000000e+00	2.477382000000e+00	1.599545000000e-01	-2.675227000000e+00	6.132592019072e-01	9.722127001780e-01	-1.177556670364e+01	1.037598532984e+01	-4.637236879652e-01	9.149466926026e+00	1-177985	-4.268103862059e+00	9085-9101	2.596484069824e+02	5.463210000000e-02	2.164630000000e+00	3.984911000000e-02	1.515031000000e-01	9.380213000000e+00	1.648958299247e+03	2.376759999999e+10	4.104490000000e+00	2.198143241310e+00	1.966422050295e-10	8.205765746466e+07	7.914119114816e+00	7.319689390885e+00	1.642357072894e+03	1	1	m1-n1	exploration	4	False	False
6.238580000000e-01	1.499135000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.532904434204e+01	1.322536000000e+00	0.000000000000e+00	5.603000000000e-01	1.878141000000e+01	3.761863000000e+00	4.430160000000e+00	2.976911000000e+00	6.045111677914e-01	8.716613031472e-01	-1.072165484632e+01	9.412082370217e+00	-6.552728002498e-01	8.203060034634e+00	1-317560	-3.799274433421e+00	9092-6102	2.391263122559e+02	3.691980000000e-02	1.286620000000e+00	4.902612000000e-02	1.192995000000e-01	7.441514000000e+00	1.122179754348e+03	2.582750000000e+09	4.022640000000e+00	1.720565778557e+00	2.224691749057e-11	9.472404981857e+06	6.976460257540e+00	7.814762921870e+00	4.232146617871e+03	0	0	m0-n0	exploration	1	False	False
4.464640000000e-01	1.465437000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.921636199951e+01	1.297118000000e+00	0.000000000000e+00	4.244000000000e-01	3.194010000000e+01	4.010510000000e+00	5.614350000000e+00	4.145129000000e+00	8.403401236464e-01	8.723987687044e-01	-1.033697777213e+01	9.122831648038e+00	-6.267232324773e-01	7.442151400745e+00	1-297192	-3.300905638550e+00	9093-9102	2.421804962158e+02	2.338760000000e-02	9.101170000000e-01	6.107365000000e-02	1.007070000000e-01	7.454161000000e+00	8.674623010340e+02	1.326879999999e+09	6.923730000000e+00	1.458025939540e+00	3.857991000293e-12	9.543829405776e+05	5.979722667796e+00	7.605644849177e+00	3.824498893818e+03	0	0	m0-n0	exploration	0	False	False
5.196990000000e-01	1.367364000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.784577178955e+01	1.251840000000e+00	0.000000000000e+00	4.183000000000e-01	6.174558000000e+01	3.908169000000e+00	5.873649000000e+00	4.212251000000e+00	6.981484111148e-01	1.140305932810e+00	-1.014514250272e+01	9.203119954874e+00	-2.717447774795e-01	7.806823132645e+00	1-584664	-3.554337360765e+00	9181-3703	1.185614700317e+02	1.955720000000e-02	1.726590000000e+00	1.142819000000e-01	1.752043000000e-01	1.381357000000e+01	1.074901902710e+03	1.596319999999e+09	4.990550000000e+00	1.569265949224e+00	8.933732453214e-12	3.066098567422e+06	6.486586112227e+00	7.778788264556e+00	4.588601170517e+03	0	1	m0-n1	exploration	0	False	False
8.362270000000e-01	1.505166000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.874118804932e+01	1.334168000000e+00	0.000000000000e+00	6.661000000000e-01	2.022012000000e+01	3.644934000000e+00	4.224662000000e+00	1.868535000000e+00	5.210386555142e-01	1.049801214136e+00	-1.079116280989e+01	1.086531011191e+01	-4.303219566430e-01	9.823232800877e+00	1-71820	-4.651097072681e+00	9182-1902	1.206475601196e+02	1.163920000000e-01	1.417790000000e+00	1.186171000000e+00	2.017423000000e+00	1.121505000000e+01	1.249082883186e+03	7.333480000079e+10	3.319240000000e+00	2.488915905542e+00	9.277748816243e-10	4.787464163299e+08	8.680105536065e+00	7.213357819439e+00	1.986314088863e+03	1	1	m1-n1	reserved_confirmation		False	False
5.096340000000e-01	1.981607000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.308901214600e+01	1.801905000000e+00	0.000000000000e+00	7.671000000000e-01	2.393594000000e-01	2.050647000000e+00	-7.248529000000e-01	-3.823052000000e+00	5.506440980086e-01	1.224368325766e+00	-1.290651008106e+01	9.272145738402e+00	-2.909015852912e-01	8.170857542385e+00	1-153248	-3.810106722188e+00	9184-1902	1.192679443359e+02	1.631110000000e-02	1.718170000000e+00	2.320789000000e-04	8.239453000000e-04	1.676364000000e+01	6.296383731091e+02	1.871310000001e+09	3.553400000000e+00	1.677530997541e+00	2.065700486758e-11	9.956915811751e+06	6.998124835074e+00	7.965531842452e+00	2.679924828712e+03	0	1	m0-n1	exploration	1	False	False
