axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_bin	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_bin	sersic_index	sfr_1re	sfr_tot	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency
7.373676000000e-01	1.656416000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.252696609497e+01	1.431471000000e+00	0.000000000000e+00	6.835500000000e-01	7.526491000000e+00	9.999248000000e+00	3.294680000000e+00	3.438939000000e+00	1.053406000000e+00	5.522316575833e-11	1.886252641420e+00	8.765925466486e-01	7.099230334242e+00	8.525491580648e-01	-1.120470463901e+01	1.035109658349e+01	-5.350242672940e-01	8.597911490193e+00	1-282627	1	-3.860659471772e+00	1.256696293694e+07	6.424311881131e+03	1.148799737224e+03	1	6.937133746948e+00	11755-9102	1.877513122559e+02	3.853422000000e-02	exploration	m1-n1	1	1.327824000000e+00	1.400851000000e-01	3.460481000000e-01	7.121134000000e+00	False	2.244381000001e+10	False	inner	0	310	5.180519011493e-01	1.919437313673e-02	3.846183145263e-02	8.109431158521e-03	4.374356309810e-02	4.987408140741e-02	1.622003666157e-02	2.471511548655e-01	3.899112971533e+00	5.369214404227e+09	2.392291863202e-01	1.886252641420e+00	-1.030781108085e+01	2.018553408445e+01	1.305040244797e+00	1.831447809298e+00	2.657355000000e+00	1.291100447577e+00
7.373676000000e-01	1.656416000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.252696609497e+01	1.431471000000e+00	0.000000000000e+00	6.835500000000e-01	7.526491000000e+00	9.999248000000e+00	3.294680000000e+00	3.438939000000e+00	1.053406000000e+00	5.522316575833e-11	1.900588100883e+00	8.765925466486e-01	7.099230334242e+00	8.525491580648e-01	-1.120470463901e+01	1.035109658349e+01	-5.350242672940e-01	8.597911490193e+00	1-282627	1	-3.860659471772e+00	1.256696293694e+07	6.424311881131e+03	1.148799737224e+03	1	6.937133746948e+00	11755-9102	1.877513122559e+02	3.853422000000e-02	exploration	m1-n1	1	1.327824000000e+00	1.400851000000e-01	3.460481000000e-01	7.121134000000e+00	False	2.244381000001e+10	False	outer	1	836	1.129852375803e+00	1.936097675446e-02	4.249272811204e-02	1.222697467317e-02	4.826984848691e-02	4.987408140741e-02	1.622003666157e-02	2.471511548655e-01	8.503823737813e+00	1.250921615050e+10	5.573570686301e-01	1.900588100883e+00	-1.061778859327e+01	9.565931638249e+00	9.807272729151e-01	1.903699559377e+00	2.657355000000e+00	2.724413374104e+00
5.588471000000e-01	1.499504000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.134653472900e+01	1.345737000000e+00	0.000000000000e+00	5.230000000000e-01	4.766229000000e+00	2.140132000000e+01	3.538591000000e+00	4.546154000000e+00	2.512130000000e+00	9.376481715233e-12	1.417085469928e+00	6.781749047849e-01	6.527566587503e+00	9.429049989759e-01	-1.080512434332e+01	9.184179911160e+00	-3.269993788621e-01	7.827830101590e+00	1-576448	0	-3.574827598403e+00	3.369508742320e+06	2.154792081660e+03	9.813627030498e+02	1	7.818218545908e+00	11758-3704	2.035924530029e+02	1.509778000000e-02	exploration	m0-n1	1	1.626871000000e+00	2.393622000000e-02	2.729942000000e-02	8.768090000000e+00	False	1.528198999999e+09	False	inner	0	94	5.215570349793e-01	1.211212838908e-01	3.390269047383e-02	1.511522262822e-02	1.266816000365e-01	2.271571032225e-01	1.021131831985e-01	2.737811366968e-01	2.485860265272e+00	3.945366000380e+08	2.581709581266e-01	1.417085469928e+00	-1.105065631787e+01	1.074885437846e+01	1.031362179263e+00	1.376945094745e+00	2.228685000000e+00	1.255469665604e+00
5.588471000000e-01	1.499504000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.134653472900e+01	1.345737000000e+00	0.000000000000e+00	5.230000000000e-01	4.766229000000e+00	2.140132000000e+01	3.538591000000e+00	4.546154000000e+00	2.512130000000e+00	9.376481715233e-12	1.415665966579e+00	6.781749047849e-01	6.527566587503e+00	9.429049989759e-01	-1.080512434332e+01	9.184179911160e+00	-3.269993788621e-01	7.827830101590e+00	1-576448	0	-3.574827598403e+00	3.369508742320e+06	2.154792081660e+03	9.813627030498e+02	1	7.818218545908e+00	11758-3704	2.035924530029e+02	1.509778000000e-02	exploration	m0-n1	1	1.626871000000e+00	2.393622000000e-02	2.729942000000e-02	8.768090000000e+00	False	1.528198999999e+09	False	outer	1	262	1.097485472567e+00	1.488489048463e-01	4.036793912716e-02	4.849285716312e-03	1.543019201283e-01	2.271571032225e-01	1.021131831985e-01	2.737811366968e-01	5.230867086430e+00	8.247935640504e+08	5.397160736598e-01	1.415665966579e+00	-1.137659229704e+01	5.091499476479e+00	7.068457034483e-01	1.257986855511e+00	2.228685000000e+00	2.650468820531e+00
6.754413000000e-01	1.428526000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.033589172363e+01	1.290233000000e+00	0.000000000000e+00	5.644000000000e-01	3.776024000000e+00	4.096049000000e+01	4.100411000000e+00	5.247617000000e+00	3.745205000000e+00	2.926265834943e-11	1.621926381655e+00	5.770347459635e-01	7.122980612083e+00	1.206207172830e+00	-1.044823866201e+01	9.476173459276e+00	-7.499919564039e-02	8.322103967349e+00	1-233571	0	-3.872534610693e+00	1.327335201073e+07	1.898216145503e+03	3.789948184919e+02	3	7.823932010082e+00	11760-1901	1.922764129639e+02	2.007114000000e-02	exploration	m0-n1	1	1.821596000000e+00	1.066436000000e-01	1.505650000000e-01	1.607708000000e+01	False	2.993459999998e+09	False	inner	0	68	5.332978501588e-01	5.264437385628e-02	3.669850454008e-02	1.068577122656e-02	6.505686774588e-02	1.676236570863e-01	4.329686926323e-02	2.662747078110e-01	2.013745481348e+00	8.209127246232e+08	2.742354080642e-01	1.621926381655e+00	-1.054950236083e+01	2.126548169517e+01	1.327675224585e+00	1.580534149087e+00	1.951165000000e+00	1.259505855261e+00
6.754413000000e-01	1.428526000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.033589172363e+01	1.290233000000e+00	0.000000000000e+00	5.644000000000e-01	3.776024000000e+00	4.096049000000e+01	4.100411000000e+00	5.247617000000e+00	3.745205000000e+00	2.926265834943e-11	1.611199554460e+00	5.770347459635e-01	7.122980612083e+00	1.206207172830e+00	-1.044823866201e+01	9.476173459276e+00	-7.499919564039e-02	8.322103967349e+00	1-233571	0	-3.872534610693e+00	1.327335201073e+07	1.898216145503e+03	3.789948184919e+02	3	7.823932010082e+00	11760-1901	1.922764129639e+02	2.007114000000e-02	exploration	m0-n1	1	1.821596000000e+00	1.066436000000e-01	1.505650000000e-01	1.607708000000e+01	False	2.993459999998e+09	False	outer	1	186	1.101876779070e+00	5.752670500481e-02	3.839380398402e-02	1.827855477233e-02	7.153678450726e-02	1.676236570863e-01	4.329686926323e-02	2.662747078110e-01	4.160713162811e+00	1.614382834191e+09	5.393032925751e-01	1.611199554460e+00	-1.088611921311e+01	1.004119033735e+01	1.001785199492e+00	1.656318108574e+00	1.951165000000e+00	2.667412708072e+00
4.591349000000e-01	1.686860000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.334118652344e+01	1.468242000000e+00	0.000000000000e+00	7.958400000000e-01	2.398936000002e+01	1.913156000000e+01	3.159099000000e+00	4.141472000000e+00	1.408132000000e+00	1.482078888950e-11	1.889947063526e+00	1.380018661800e+00	6.024554240568e+00	7.247971197575e-01	-1.103750031128e+01	1.078669883527e+01	-6.013722662426e-01	8.026661511668e+00	1-195337	1	-3.323321424934e+00	1.058167065956e+06	2.398560367671e+03	1.406336864909e+03	1	5.964193448331e+00	11761-12705	1.949156951904e+02	2.766469000000e-02	exploration	m1-n1	1	2.287143000000e+00	5.613045000000e-01	5.748435000000e-01	5.306365000000e+00	False	6.119259000038e+10	False	inner	0	1706	4.797457432668e-01	1.907039589228e-01	1.506620555334e-01	4.217911735542e-02	2.466700891216e-01	2.005112460740e-01	1.262223814747e-01	5.163830269744e-01	1.150879334370e+01	1.611994531352e+10	2.634296948931e-01	1.889947063526e+00	-1.077048620995e+01	6.897166237298e+00	8.386706935939e-01	1.612757849733e+00	2.841210000000e+00	1.096456827113e+00
4.591349000000e-01	1.686860000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.334118652344e+01	1.468242000000e+00	0.000000000000e+00	7.958400000000e-01	2.398936000002e+01	1.913156000000e+01	3.159099000000e+00	4.141472000000e+00	1.408132000000e+00	1.482078888950e-11	1.871191312026e+00	1.380018661800e+00	6.024554240568e+00	7.247971197575e-01	-1.103750031128e+01	1.078669883527e+01	-6.013722662426e-01	8.026661511668e+00	1-195337	1	-3.323321424934e+00	1.058167065956e+06	2.398560367671e+03	1.406336864909e+03	1	5.964193448331e+00	11761-12705	1.949156951904e+02	2.766469000000e-02	exploration	m1-n1	1	2.287143000000e+00	5.613045000000e-01	5.748435000000e-01	5.306365000000e+00	False	6.119259000038e+10	False	outer	1	1003	9.733793510225e-01	3.389654070294e-01	7.733572149608e-01	1.993349771655e-01	8.675905498656e-01	2.005112460740e-01	1.262223814747e-01	5.163830269744e-01	2.335074766827e+01	3.000012471683e+10	4.902574758911e-01	1.871191312026e+00	-1.111526871198e+01	3.255696728006e+00	5.126439430575e-01	1.893546585669e+00	2.841210000000e+00	2.322834600523e+00
5.292889000000e-01	1.615179000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.936038017273e+00	1.391036000000e+00	0.000000000000e+00	5.835500000000e-01	4.096625000000e+00	1.497829000000e+01	3.559930000000e+00	4.269002000000e+00	1.975557000000e+00	1.694613156641e-11	1.472798306160e+00	6.124262109913e-01	6.850345944101e+00	8.049627882077e-01	-1.099265950603e+01	9.309713186377e+00	-8.769275222548e-01	8.084860764394e+00	1-368846	0	-3.736217276701e+00	7.085099343956e+06	1.238212471930e+04	6.700542420620e+02	0	7.854074948990e+00	11824-9102	2.235424804688e+02	3.584289000000e-02	exploration	m0-n0	0	8.955012000000e-01	2.075170000000e-02	4.169041000000e-02	6.382088000000e+00	False	2.040390000001e+09	False	inner	0	65	5.447724970458e-01	3.702396531749e-02	1.306728332601e-02	2.696949563614e-02	4.763277859017e-02	2.281603345692e-01	8.754716611826e-02	1.978502434694e-01	2.231728630710e+00	4.578019546594e+08	2.243698286402e-01	1.472798306160e+00	-1.089239531790e+01	1.361163650933e+01	1.133910343002e+00	1.869525401353e+00	2.455180000000e+00	1.437632024196e+00
5.292889000000e-01	1.615179000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.936038017273e+00	1.391036000000e+00	0.000000000000e+00	5.835500000000e-01	4.096625000000e+00	1.497829000000e+01	3.559930000000e+00	4.269002000000e+00	1.975557000000e+00	1.694613156641e-11	1.516258015602e+00	6.124262109913e-01	6.850345944101e+00	8.049627882077e-01	-1.099265950603e+01	9.309713186377e+00	-8.769275222548e-01	8.084860764394e+00	1-368846	0	-3.736217276701e+00	7.085099343956e+06	1.238212471930e+04	6.700542420620e+02	0	7.854074948990e+00	11824-9102	2.235424804688e+02	3.584289000000e-02	exploration	m0-n0	0	8.955012000000e-01	2.075170000000e-02	4.169041000000e-02	6.382088000000e+00	False	2.040390000001e+09	False	outer	1	180	1.130152299670e+00	1.214889051592e-01	7.630597581451e-02	1.100291851731e-02	1.438861363638e-01	2.281603345692e-01	8.754716611826e-02	1.978502434694e-01	4.629810164635e+00	1.160162598733e+09	5.685984535960e-01	1.516258015602e+00	-1.112239769809e+01	7.251840665229e+00	8.604482533700e-01	1.470846977740e+00	2.455180000000e+00	2.698421745717e+00
7.079247000000e-01	1.399176000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.831628417969e+01	1.269228000000e+00	0.000000000000e+00	4.739500000000e-01	4.034800000000e+00	3.174197000000e+01	4.190107000000e+00	5.887362000000e+00	3.627085000000e+00	1.628139365728e-11	1.454872575954e+00	6.058220121562e-01	6.839571146027e+00	1.303909572098e+00	-1.045829686563e+01	9.279125791798e+00	-1.648018868873e-01	8.067481767485e+00	1-401202	0	-3.730829877664e+00	6.911481438690e+06	2.020092825012e+03	1.601155320000e+03	4	7.879274944532e+00	11826-3701	1.894888153076e+02	2.031868000000e-02	exploration	m0-n0	0	8.506644000000e-01	6.619557000000e-02	1.548990000000e-01	2.013305000000e+01	False	1.901629000002e+09	False	inner	0	84	5.345737034321e-01	1.021686042581e-02	5.427341478192e-02	4.222135666578e-03	5.538785262707e-02	7.560951805097e-02	8.741044037580e-03	2.068380878028e-01	2.156897978608e+00	4.073937862421e+08	2.142341046764e-01	1.454872575954e+00	-1.091343499675e+01	1.351438834035e+01	1.130796394362e+00	1.912756302931e+00	1.846140000000e+00	1.430125952979e+00
7.079247000000e-01	1.399176000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.831628417969e+01	1.269228000000e+00	0.000000000000e+00	4.739500000000e-01	4.034800000000e+00	3.174197000000e+01	4.190107000000e+00	5.887362000000e+00	3.627085000000e+00	1.628139365728e-11	1.504865763186e+00	6.058220121562e-01	6.839571146027e+00	1.303909572098e+00	-1.045829686563e+01	9.279125791798e+00	-1.648018868873e-01	8.067481767485e+00	1-401202	0	-3.730829877664e+00	6.911481438690e+06	2.020092825012e+03	1.601155320000e+03	4	7.879274944532e+00	11826-3701	1.894888153076e+02	2.031868000000e-02	exploration	m0-n0	0	8.506644000000e-01	6.619557000000e-02	1.548990000000e-01	2.013305000000e+01	False	1.901629000002e+09	False	outer	1	238	1.132002614584e+00	1.295376059935e-02	4.305636131659e-02	1.851779076676e-03	4.500088053848e-02	7.560951805097e-02	8.741044037580e-03	2.068380878028e-01	4.567404149322e+00	1.086026978213e+09	5.711035003211e-01	1.504865763186e+00	-1.113928846095e+01	7.160605420495e+00	8.549497429314e-01	1.808129678904e+00	1.846140000000e+00	2.699112207587e+00
4.477824000000e-01	1.323841000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.323901748657e+01	1.208193000000e+00	0.000000000000e+00	3.316900000000e-01	7.504146000000e+00	5.102112000000e+01	4.214193000000e+00	6.407379000000e+00	4.613278000000e+00	6.381402156013e-12	1.422777611088e+00	8.753012750482e-01	6.163316420910e+00	9.291788222401e-01	-1.003412449346e+01	9.411308855357e+00	-4.900654415204e-01	7.660706305261e+00	1-195260	0	-3.392702515106e+00	1.456519894194e+06	1.941625264868e+03	1.015625750499e+03	3	7.408964518415e+00	11831-9102	1.963192291260e+02	3.054677000000e-02	exploration	m0-n1	1	1.443749000000e+00	2.383331000000e-01	3.907472000000e-01	8.495302000000e+00	False	2.578153999997e+09	False	inner	0	190	5.138566842319e-01	2.286616781212e-02	2.111038495849e-02	1.405313608720e-02	3.414675119822e-02	1.134858812506e-01	7.777563080785e-03	2.936532888511e-01	3.856055581552e+00	6.282581812397e+08	2.436852807242e-01	1.422777611088e+00	-1.122993860828e+01	7.020818528441e+00	8.463877476942e-01	1.848128916450e+00	1.540965000000e+00	1.263733714944e+00
4.477824000000e-01	1.323841000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.323901748657e+01	1.208193000000e+00	0.000000000000e+00	3.316900000000e-01	7.504146000000e+00	5.102112000000e+01	4.214193000000e+00	6.407379000000e+00	4.613278000000e+00	6.381402156013e-12	1.430497195309e+00	8.753012750482e-01	6.163316420910e+00	9.291788222401e-01	-1.003412449346e+01	9.411308855357e+00	-4.900654415204e-01	7.660706305261e+00	1-195260	0	-3.392702515106e+00	1.456519894194e+06	1.941625264868e+03	1.015625750499e+03	3	7.408964518415e+00	11831-9102	1.963192291260e+02	3.054677000000e-02	exploration	m0-n1	1	1.443749000000e+00	2.383331000000e-01	3.907472000000e-01	8.495302000000e+00	False	2.578153999997e+09	False	outer	1	514	1.129764971125e+00	1.018849402514e-02	3.647565978878e-02	2.866194044288e-02	4.749511551179e-02	1.134858812506e-01	7.777563080785e-03	2.936532888511e-01	8.477921289009e+00	1.431276089345e+09	5.551553899988e-01	1.430497195309e+00	-1.155664553476e+01	3.250582829734e+00	5.119612369924e-01	2.245246306741e+00	1.540965000000e+00	2.729493615647e+00
5.452741000000e-01	1.709869000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.066313171387e+01	1.489866000000e+00	0.000000000000e+00	6.988100000000e-01	5.355706000000e+00	1.087571000000e+01	3.282595000000e+00	2.743811000000e+00	2.897964000000e-01	3.719196714802e-11	1.691589419825e+00	7.288167285188e-01	7.075334002272e+00	9.923791465114e-01	-1.119749235440e+01	9.883872797131e+00	-4.578271269676e-01	8.426239340093e+00	1-176206	1	-3.848711305787e+00	1.189416618814e+07	2.105221711568e+03	1.695274573453e+03	0	7.392409367322e+00	11832-6102	1.874598541260e+02	3.064829000000e-02	exploration	m1-n0	0	8.153234000000e-01	4.857138000000e-02	9.675050000000e-02	9.826054000000e+00	False	7.653724000001e+09	False	inner	0	120	5.303345153922e-01	1.612618068122e-02	1.466000706736e-02	5.871570168152e-03	2.257088493652e-02	6.622286221909e-02	6.016723206525e-03	2.187991663231e-01	2.840315746093e+00	1.595824419461e+09	2.085030005603e-01	1.691589419825e+00	-1.055953832702e+01	1.770012038737e+01	1.247976220226e+00	1.720260837110e+00	2.949330000000e+00	1.432438187088e+00
5.452741000000e-01	1.709869000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.066313171387e+01	1.489866000000e+00	0.000000000000e+00	6.988100000000e-01	5.355706000000e+00	1.087571000000e+01	3.282595000000e+00	2.743811000000e+00	2.897964000000e-01	3.719196714802e-11	1.746232909376e+00	7.288167285188e-01	7.075334002272e+00	9.923791465114e-01	-1.119749235440e+01	9.883872797131e+00	-4.578271269676e-01	8.426239340093e+00	1-176206	1	-3.848711305787e+00	1.189416618814e+07	2.105221711568e+03	1.695274573453e+03	0	7.392409367322e+00	11832-6102	1.874598541260e+02	3.064829000000e-02	exploration	m1-n0	0	8.153234000000e-01	4.857138000000e-02	9.675050000000e-02	9.826054000000e+00	False	7.653724000001e+09	False	outer	1	316	1.130467703653e+00	1.527529123866e-02	5.499056786173e-02	5.872058468634e-03	5.737401978981e-02	6.622286221909e-02	6.016723206525e-03	2.187991663231e-01	6.054452663259e+00	4.375023116607e+09	5.716201834044e-01	1.746232909376e+00	-1.077895961448e+01	9.416975558176e+00	9.739114432069e-01	1.876497373841e+00	2.949330000000e+00	2.692406728921e+00
4.644714000000e-01	1.484075000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.066720581055e+01	1.289092000000e+00	0.000000000000e+00	5.165500000000e-01	4.896416000000e+00	2.449375000000e+01	4.085407000000e+00	5.192812000000e+00	3.145777000000e+00	2.056926410644e-11	1.520433239696e+00	6.898783084082e-01	6.857042027317e+00	9.726099490572e-01	-1.060560807642e+01	9.548765561844e+00	-5.996960573690e-01	8.169008945027e+00	1-233247	1	-3.739565318309e+00	7.195186035103e+06	2.022625481671e+03	4.684177360787e+02	3	7.618370615131e+00	11832-9102	1.888292236328e+02	4.201288000000e-02	exploration	m1-n0	0	6.045530000000e-01	8.773189000000e-02	2.033775000000e-01	9.388797000000e+00	False	3.538063000004e+09	False	inner	0	86	5.275088094503e-01	3.515863558180e-02	7.519234817692e-03	3.996534319553e-03	3.617514111631e-02	1.013559040382e-01	1.717379262374e-02	1.839043125787e-01	2.582902574733e+00	6.598027934342e+08	1.864870109530e-01	1.520433239696e+00	-1.086059209103e+01	1.312437516450e+01	1.118078636339e+00	1.332351393664e+00	1.945460000000e+00	1.502544996673e+00
4.644714000000e-01	1.484075000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.066720581055e+01	1.289092000000e+00	0.000000000000e+00	5.165500000000e-01	4.896416000000e+00	2.449375000000e+01	4.085407000000e+00	5.192812000000e+00	3.145777000000e+00	2.056926410644e-11	1.601924102276e+00	6.898783084082e-01	6.857042027317e+00	9.726099490572e-01	-1.060560807642e+01	9.548765561844e+00	-5.996960573690e-01	8.169008945027e+00	1-233247	1	-3.739565318309e+00	7.195186035103e+06	2.022625481671e+03	4.684177360787e+02	3	7.618370615131e+00	11832-9102	1.888292236328e+02	4.201288000000e-02	exploration	m1-n0	0	6.045530000000e-01	8.773189000000e-02	2.033775000000e-01	9.388797000000e+00	False	3.538063000004e+09	False	outer	1	229	1.135686947719e+00	2.082389601136e-02	2.572195119784e-02	1.088607673548e-02	3.483905976353e-02	1.013559040382e-01	1.717379262374e-02	1.839043125787e-01	5.560795741800e+00	2.067401337022e+09	5.843314087453e-01	1.601924102276e+00	-1.103063928361e+01	7.354287119160e+00	8.665405811805e-01	1.826963497071e+00	1.945460000000e+00	2.681424306443e+00
7.091922000000e-01	1.904105000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.490253448486e+01	1.736306000000e+00	0.000000000000e+00	6.283200000000e-01	4.135871000000e+00	1.108592000000e-01	2.537251000000e+00	3.790939000000e-02	-2.777071000000e+00	1.687278342608e-11	1.541136471197e+00	6.165669844230e-01	6.844321328887e+00	1.032554699705e+00	-1.295993506594e+01	9.316110891458e+00	-2.910378015787e-01	8.082976922612e+00	1-195079	0	-3.733204969095e+00	6.987492083935e+06	7.312777426409e+03	9.573728446382e+02	1	7.844664936302e+00	11863-3701	1.912363433838e+02	1.652333000000e-02	exploration	m0-n1	1	2.469718000000e+00	2.270784000000e-04	4.759318000000e-04	1.077841000000e+01	False	2.070669999999e+09	False	inner	0	92	5.175397820654e-01	1.380180692068e-02	3.497806110499e-02	3.783742418924e-03	3.779247728891e-02	1.088071600049e-01	1.290167405516e-02	3.066390327763e-01	2.140477775991e+00	6.014829356801e+08	2.904774472418e-01	1.541136471197e+00	-1.073758832586e+01	1.661036477691e+01	1.220379170011e+00	1.809410647080e+00	4.181530000000e+00	1.169948119737e+00
7.091922000000e-01	1.904105000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.490253448486e+01	1.736306000000e+00	0.000000000000e+00	6.283200000000e-01	4.135871000000e+00	1.108592000000e-01	2.537251000000e+00	3.790939000000e-02	-2.777071000000e+00	1.687278342608e-11	1.507590612894e+00	6.165669844230e-01	6.844321328887e+00	1.032554699705e+00	-1.295993506594e+01	9.316110891458e+00	-2.910378015787e-01	8.082976922612e+00	1-195079	0	-3.733204969095e+00	6.987492083935e+06	7.312777426409e+03	9.573728446382e+02	1	7.844664936302e+00	11863-3701	1.912363433838e+02	1.652333000000e-02	exploration	m0-n1	1	2.469718000000e+00	2.270784000000e-04	4.759318000000e-04	1.077841000000e+01	False	2.070669999999e+09	False	outer	1	242	1.126876131595e+00	1.978020022188e-02	2.880162938971e-02	4.679594913850e-03	3.525179122934e-02	1.088071600049e-01	1.290167405516e-02	3.066390327763e-01	4.660614313255e+00	1.122183905487e+09	5.419424174239e-01	1.507590612894e+00	-1.114261248404e+01	7.061563521829e+00	8.489008701346e-01	1.716481385119e+00	4.181530000000e+00	2.751977657472e+00
3.606457000000e-01	1.733384000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-6.857265472412e+00	1.519423000000e+00	0.000000000000e+00	7.058100000000e-01	6.074342999999e+00	8.194567000000e+00	3.241358000000e+00	3.125221000000e+00	4.975002000000e-01	1.651466556261e-11	1.574799613699e+00	7.834993115864e-01	6.668072052893e+00	9.897216560953e-01	-1.126511239552e+01	9.640658596955e+00	-5.660109147121e-01	8.073659973782e+00	1-96246	1	-3.645080331098e+00	4.656633443505e+06	7.421001690377e+03	9.064882573556e+01	4	7.431992592809e+00	11982-12705	3.107344970703e+02	2.837432000000e-02	exploration	m1-n0	0	1.260941000000e+00	2.374358000000e-02	6.650311000000e-02	9.766111000000e+00	False	4.371782999997e+09	False	inner	0	98	5.263766077618e-01	5.592469029636e-02	1.918686578144e-02	6.509371474830e-03	5.948175115324e-02	1.673973709726e-01	4.413940619695e-02	2.275976521372e-01	3.197392062721e+00	1.049143188229e+09	2.399806184867e-01	1.574799613699e+00	-1.084454721035e+01	1.201592317652e+01	1.079757143019e+00	1.394575382770e+00	3.097115000000e+00	1.320273762652e+00
3.606457000000e-01	1.733384000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-6.857265472412e+00	1.519423000000e+00	0.000000000000e+00	7.058100000000e-01	6.074342999999e+00	8.194567000000e+00	3.241358000000e+00	3.125221000000e+00	4.975002000000e-01	1.651466556261e-11	1.592377516489e+00	7.834993115864e-01	6.668072052893e+00	9.897216560953e-01	-1.126511239552e+01	9.640658596955e+00	-5.660109147121e-01	8.073659973782e+00	1-96246	1	-3.645080331098e+00	4.656633443505e+06	7.421001690377e+03	9.064882573556e+01	4	7.431992592809e+00	11982-12705	3.107344970703e+02	2.837432000000e-02	exploration	m1-n0	0	1.260941000000e+00	2.374358000000e-02	6.650311000000e-02	9.766111000000e+00	False	4.371782999997e+09	False	outer	1	275	1.132677226781e+00	5.011223144857e-02	2.411246278165e-02	8.875117056707e-03	5.631531146076e-02	1.673973709726e-01	4.413940619695e-02	2.275976521372e-01	6.880269983758e+00	2.447936560719e+09	5.599400886824e-01	1.592377516489e+00	-1.114220099265e+01	5.814675163741e+00	7.645254579234e-01	1.503764042863e+00	3.097115000000e+00	2.728322332246e+00
