name,survey,indicator,ra,dec,z_helio,z_cmb,z_hd,mu,sigma_mu,sigma_mu_column,dl_mpc,is_calibrator,n_lightcurves,pantheon_row,r_end_mpch,I_q_SDSS_VoidFinder,expI_q_SDSS,sdI_q_SDSS,dI_q_SDSS
PGC3553390,Cosmicflows-4,CF4group,197.1827,13.807,0.06051186250989676,0.061515890436443205,0.061515890436443205,36.828,0.315,0.315,232.1,0,1,-1,181.71044298991256,124.75844950616465,101.38280730766262,25.790255219384253,23.375642198502035
PGC3553558,Cosmicflows-4,CF4group,197.5347,11.6061,0.08368456020331239,0.08470193069366676,0.08470193069366676,37.75,0.53,0.53,354.8,0,1,-1,248.77460387249158,169.74184757094056,141.5862408736554,30.000712113733528,28.15560669728515
PGC3553883,Cosmicflows-4,CF4group,198.1464,42.4034,0.0935380435754658,0.09422184997062201,0.09422184997062201,38.49,0.54,0.54,498.9,0,1,-1,276.0817765095143,101.14421161745243,159.31939866927837,31.488608342340495,-58.175187051825944
PGC3553939,Cosmicflows-4,CF4group,198.2491,11.1004,0.08557586862308592,0.08658656783153632,0.08658656783153632,38.49,0.52,0.52,498.9,0,1,-1,254.19113662696034,174.6674800797065,145.02033325318763,30.279723125394682,29.647146826518878
PGC3553940,Cosmicflows-4,CF4group,198.2517,45.3612,0.09623991274657083,0.0968770201683993,0.0968770201683993,38.14,0.55,0.55,424.6,0,1,-1,283.6741116106229,116.82694734131015,164.33414569006678,32.651985836339726,-47.50719834875663
PGC3553958,Cosmicflows-4,CF4group,198.2815,45.0985,0.09635666017989018,0.09700043888362263,0.09700043888362263,38.26,0.54,0.54,448.7,0,1,-1,284.0267686798811,115.83268262568244,164.56707613424123,32.706023664229434,-48.734393508558796
PGC3554026,Cosmicflows-4,CF4group,198.4206,13.3523,0.07023192024397092,0.0712292768886134,0.0712292768886134,37.241,0.234,0.234,280.7,0,1,-1,209.90163782224766,134.98298375656145,119.12297873606626,28.02320864323702,15.860005020495194
PGC3554077,Cosmicflows-4,CF4group,198.5047,45.3695,0.09345131691071429,0.09408842433254275,0.09408842433254275,38.26,0.53,0.53,448.7,0,1,-1,275.69997771786666,123.35765894768656,159.06722008028586,31.4301051130278,-35.709561132599305
PGC3554118,Cosmicflows-4,CF4group,198.5742,15.6682,0.09462879816676376,0.09560614096569435,0.09560614096569435,38.58,0.48,0.48,520.0,0,1,-1,280.0413896248149,183.22168313501237,161.93472818371575,32.09534193904545,21.28695495129662
PGC3554235,Cosmicflows-4,CF4group,198.7458,42.8759,0.08563924580117356,0.08630970963252185,0.08630970963252185,37.04,0.57,0.57,255.9,0,1,-1,253.39576101463882,87.21527484718504,144.50109200013264,30.239851874250007,-57.2858171529476
PGC3554256,Cosmicflows-4,CF4group,198.7863,15.6241,0.09498571174862579,0.09596305454755637,0.09596305454755637,37.14,0.56,0.56,267.9,0,1,-1,281.06184354966337,184.42375481682083,162.60873930300085,32.25170662975286,21.815015513819986
PGC3554359,Cosmicflows-4,CF4group,198.955,12.1561,0.0761026483194584,0.07710000496410087,0.07710000496410087,37.23,0.53,0.53,279.3,0,1,-1,226.87332935072791,153.77630873060312,129.11079079248404,28.76902114696466,24.66551793811908
PGC3554401,Cosmicflows-4,CF4group,199.0022,43.6942,0.094225185611574,0.09488230687911435,0.09488230687911435,38.18,0.54,0.54,432.5,0,1,-1,277.9712938949399,101.8494504616168,160.56742731304925,31.77814008342545,-58.717976851432454
PGC3554451,Cosmicflows-4,CF4group,199.0691,43.8824,0.08985216032352622,0.0905059459501146,0.0905059459501146,38.021,0.283,0.283,402.0,0,1,-1,265.4388677961231,106.09334064643534,152.36313574276284,30.843558761421434,-46.2697950963275
PGC3554544,Cosmicflows-4,CF4group,199.2357,42.8046,0.07660633010320761,0.07727345829360391,0.07727345829360391,37.69,0.52,0.52,345.1,0,1,-1,227.37399717511263,85.15235528063852,129.39598225219353,28.79717786615622,-44.24362697155502
PGC3554599,Cosmicflows-4,CF4group,199.3187,13.9875,0.054107431882092244,0.05508811032197481,0.05508811032197481,37.39,0.49,0.49,300.6,0,1,-1,162.97936332786222,126.66882016211957,88.88388217022198,24.315382519666866,37.78493799189759
PGC3554750,Cosmicflows-4,CF4group,199.5637,44.004,0.08181660127020274,0.08246371561488715,0.08246371561488715,37.77,0.53,0.53,358.1,0,1,-1,242.3350871386267,99.3785378446411,137.9181498006739,29.63856448695607,-38.539611956032786
PGC3554818,Cosmicflows-4,CF4group,199.6518,46.8201,0.06564874957594831,0.06625583622920894,0.06625583622920894,37.57,0.5,0.5,326.6,0,1,-1,195.48443051590533,103.10596651775066,110.33715823214408,27.155588239781586,-7.231191714393418
PGC3554942,Cosmicflows-4,CF4group,199.8604,10.9364,0.06314034758005821,0.06413770422470068,0.06413770422470068,37.81,0.53,0.53,364.8,0,1,-1,189.33332531348836,149.4204844544756,106.33837759930948,26.545865962267587,43.08210685516612
PGC3554945,Cosmicflows-4,CF4group,199.8645,15.6105,0.08265051150819812,0.08361451174332078,0.08361451174332078,37.24,0.55,0.55,280.5,0,1,-1,245.64693583268885,161.18546676073956,139.80465202309514,29.824817305974804,21.380814737644414
PGC3554982,Cosmicflows-4,CF4group,199.9144,13.4854,0.09053930235963442,0.091516645158565,0.091516645158565,38.47,0.53,0.53,494.3,0,1,-1,268.3356773690851,161.15565610673613,154.2542460675266,30.98877244438155,6.901410039209537
PGC3554988,Cosmicflows-4,CF4group,199.925,12.2783,0.08797753010851261,0.08896487983029913,0.08896487983029913,38.11,0.54,0.54,418.8,0,1,-1,261.0190538323065,160.59397611873987,149.47776975304677,30.62199864588091,11.116206365693102
PGC3555023,Cosmicflows-4,CF4group,199.9775,12.6551,0.08856460291606136,0.08954861699689591,0.08954861699689591,38.44,0.55,0.55,487.5,0,1,-1,262.69363731793,159.37340231610773,150.57098007273765,30.705943561570667,8.802422243370074
PGC3555045,Cosmicflows-4,CF4group,200.0133,10.948,0.08594278912780388,0.08693681013149437,0.08693681013149437,38.14,0.53,0.53,424.6,0,1,-1,255.19717311752254,178.6139023851163,145.67709923882538,30.33015456049845,32.93680314629091
PGC3555050,Cosmicflows-4,CF4group,200.0215,41.4084,0.0953426253304878,0.09602309608469203,0.09602309608469203,38.17,0.48,0.48,430.5,0,1,-1,281.23349022736403,105.57809818286609,162.7221121526136,32.278008140302305,-57.144013969747505
PGC3555053,Cosmicflows-4,CF4group,200.0265,11.8174,0.06687960108722948,0.06786695080901602,0.06786695080901602,37.49,0.51,0.51,314.8,0,1,-1,200.15875503549,145.35626673974735,113.3664900370334,27.609923894132447,31.989776702713954
PGC3555104,Cosmicflows-4,CF4group,200.1193,13.6392,0.0771133475279088,0.0780873546858874,0.0780873546858874,38.01,0.51,0.51,399.9,0,1,-1,229.72269522102502,161.47135342830813,130.7338525756036,28.92926470721852,30.737500852704528
PGC3555109,Cosmicflows-4,CF4group,200.1268,12.724,0.08552916964975817,0.08650984808964074,0.08650984808964074,37.47,0.54,0.54,311.9,0,1,-1,253.97074264449057,161.81908372031566,144.87645450476919,30.268675032280314,16.942629215546475
PGC3555186,Cosmicflows-4,CF4group,200.2356,13.2237,0.09015570365015654,0.09113304644908712,0.09113304644908712,37.68,0.246,0.246,343.6,0,1,-1,267.2364054083205,164.34233596902413,153.53661361625035,30.933667223973778,10.805722352773785
PGC3555212,Cosmicflows-4,CF4group,200.291,12.0828,0.09177682515281955,0.09276083923365411,0.09276083923365411,38.32,0.52,0.52,461.3,0,1,-1,271.8996497428593,163.86809233814913,156.58089708943885,31.16743021988547,7.287195248710276
PGC3555214,Cosmicflows-4,CF4group,200.3037,40.2656,0.03507760025103767,0.03577141356904983,0.03577141356904983,35.923,0.13,0.13,153.0,0,1,-1,106.32772476038642,34.81193131405134,52.48865668903868,17.403204760624718,-17.676725374987335
PGC3555240,Cosmicflows-4,CF4group,200.3373,12.4552,0.0918435379718592,0.09282421641174175,0.09282421641174175,38.46,0.53,0.53,492.0,0,1,-1,272.0811314853971,168.25515056124422,156.69937294655858,31.176527687827416,11.555777614685638
PGC3555243,Cosmicflows-4,CF4group,200.3407,12.0217,0.08660991731820018,0.08759393139903474,0.08759393139903474,37.83,0.55,0.55,368.1,0,1,-1,257.0842021144087,164.81339175756568,146.90899934453068,30.424749121717806,17.904392413034998
PGC3555270,Cosmicflows-4,CF4group,200.3851,11.201,0.08611624245730692,0.08710359217909346,0.08710359217909346,37.87,0.48,0.48,375.0,0,1,-1,255.67617466498294,177.4244242254397,145.9898035257882,30.354166349019017,31.434620699651504
PGC3555464,Cosmicflows-4,CF4group,200.8664,12.9193,0.02463704407133551,0.025607715588362133,0.025607715588362133,34.91,0.47,0.47,95.9,0,1,-1,76.30332577879074,45.11066680005659,35.693829117388205,12.956837902037261,9.416837682668387
PGC3555544,Cosmicflows-4,CF4group,201.0832,13.1637,0.09257737898129513,0.09354471485736976,0.09354471485736976,38.55,0.52,0.52,512.9,0,1,-1,274.14387617698986,165.93099394836872,158.04598468798346,31.279930671740622,7.88500926038526
PGC3555560,Cosmicflows-4,CF4group,201.1152,43.2412,0.05917427048815218,0.05982138483283659,0.05982138483283659,37.63,0.51,0.51,335.7,0,1,-1,176.77835883016158,56.851499973958475,98.17650177906054,25.301367208561015,-41.32500180510207
PGC3555583,Cosmicflows-4,CF4group,201.1705,40.4621,0.062333122469678676,0.06301692886483488,0.06301692886483488,36.18,0.54,0.54,172.2,0,1,-1,186.07591639583768,54.195841801132154,104.22076405434751,26.22297849429127,-50.02492225321536
PGC3555639,Cosmicflows-4,CF4group,201.3081,41.1523,0.07617269677945,0.07684649625175027,0.07684649625175027,37.09,0.54,0.54,261.8,0,1,-1,226.141504635597,69.89355283243967,128.69392725823124,28.727864551717694,-58.800374425791574
PGC3555674,Cosmicflows-4,CF4group,201.386,11.2882,0.08461520402891523,0.08559254682784583,0.08559254682784583,37.47,0.49,0.49,311.9,0,1,-1,251.33492623692274,165.2171818047092,143.15572709863994,30.136544632090335,22.06145470606927
PGC3555684,Cosmicflows-4,CF4group,201.4336,12.9589,0.078701112621052,0.07966511285617466,0.07966511285617466,38.08,0.53,0.53,413.0,0,1,-1,234.27293516108182,167.61671060675235,133.3257698255847,29.18516257404036,34.29094078116765
PGC3555736,Cosmicflows-4,CF4group,201.5535,12.8412,0.07874447595342776,0.07970847618855041,0.07970847618855041,38.08,0.51,0.51,413.0,0,1,-1,234.39794302074162,170.87727527490748,133.3969770656652,29.192192806521355,37.48029820924228
PGC3555747,Cosmicflows-4,CF4group,201.5925,12.609,0.021021209279387543,0.021988545155462183,0.021988545155462183,34.26,0.47,0.47,71.1,0,1,-1,65.57614064553842,44.93044480608433,28.72494428003118,12.13666508603985,16.20550052605315
PGC3555763,Cosmicflows-4,CF4group,201.6415,11.6632,0.08445509326322012,0.08542576478024674,0.08542576478024674,38.01,0.52,0.52,399.9,0,1,-1,250.85555389667314,157.59738025436957,142.84278074879575,30.112514256160004,14.754599505573822
PGC3555777,Cosmicflows-4,CF4group,201.6815,11.2845,0.08771067883235409,0.08868468599033269,0.08868468599033269,38.314,0.258,0.258,460.0,0,1,-1,260.21507553734733,155.40300742801395,148.95291245187158,30.581696152295997,6.450094976142367
PGC3555808,Cosmicflows-4,CF4group,201.7886,11.5544,0.07464163758249048,0.0756123090995171,0.0756123090995171,37.37,0.53,0.53,297.9,0,1,-1,222.57732735222365,145.76936826448662,126.61228812516534,28.56090054426696,19.15708013932128
PGC3555815,Cosmicflows-4,CF4group,201.8235,12.4422,0.09205368335183403,0.09301768358695668,0.09301768358695668,38.9,0.52,0.52,602.6,0,1,-1,272.63509179982685,172.6700677508468,157.06101220648972,31.20429707185007,15.60905554435709
PGC3555825,Cosmicflows-4,CF4group,201.8408,13.1332,0.07716338214218851,0.0781240467363592,0.0781240467363592,37.74,0.48,0.48,353.2,0,1,-1,229.8285562478353,174.14380751010287,130.7941533564646,28.935218153915216,43.349654153638284
PGC3555843,Cosmicflows-4,CF4group,201.8795,12.8443,0.0827439094548536,0.08370457404902427,0.08370457404902427,37.696,0.343,0.343,346.1,0,1,-1,245.9060418559702,173.12880050993633,139.95224454132804,29.839388994393843,33.176555968608284
PGC3555865,Cosmicflows-4,CF4group,201.9427,10.8682,0.031131537004843533,0.03210554416282214,0.03210554416282214,34.86,0.5,0.5,93.8,0,1,-1,95.51559653821448,66.45646263118363,46.05680694203408,15.8674033682412,20.399655689149547
PGC3555897,Cosmicflows-4,CF4group,202.0457,10.8941,0.05550172980002052,0.056472401317047144,0.056472401317047144,36.46,0.51,0.51,195.9,0,1,-1,167.0183862992941,121.415921010861,91.61781444811749,24.58744993963695,29.798106562743513
PGC3555946,Cosmicflows-4,CF4group,202.1869,41.0343,0.09493234149339408,0.09559946968379038,0.09559946968379038,37.16,0.55,0.55,270.4,0,1,-1,280.0223139442037,102.8843266889782,161.92212867233476,32.092418962489454,-59.03780198335656
PGC3555969,Cosmicflows-4,CF4group,202.254,11.3599,0.08752388293904312,0.08849121881511776,0.08849121881511776,37.67,0.48,0.48,342.0,0,1,-1,259.65988021465495,141.95529658427512,148.59046694740906,30.553864858750543,-6.635170363133938
PGC3555971,Cosmicflows-4,CF4group,202.2601,11.3296,0.07484844732151334,0.07581578319758799,0.07581578319758799,37.79,0.53,0.53,361.4,0,1,-1,223.1650887348226,142.2341207080796,126.95956129171287,28.585832879065336,15.274559416366714
PGC3556016,Cosmicflows-4,CF4group,202.3527,11.253,0.08245370869203121,0.08341770892715387,0.08341770892715387,37.09,0.54,0.54,261.8,0,1,-1,245.08069969726517,142.7035247551821,139.48211140407253,29.792973134880267,3.221413351109561
PGC3556051,Cosmicflows-4,CF4group,202.4664,40.4662,0.0786844344162921,0.07935823388859235,0.07935823388859235,38.0,0.52,0.52,398.1,0,1,-1,233.3881853222453,72.80862009334602,132.8217967605578,29.135405726179187,-60.013176667211766
PGC3556082,Cosmicflows-4,CF4group,202.5585,11.1811,0.07865441364772426,0.07961841388284692,0.07961841388284692,37.97,0.52,0.52,392.6,0,1,-1,234.1383082427353,151.17442240625942,133.24908335705317,29.17759138182291,17.925339049206258
PGC3556550,Cosmicflows-4,CF4group,205.555,12.0143,0.0902357590330041,0.09115639593575099,0.09115639593575099,38.17,0.54,0.54,430.5,0,1,-1,267.3033238105065,200.36080906754233,153.5802996363712,30.93702176537337,46.78050943117114
PGC3556644,Cosmicflows-4,CF4group,205.9511,11.336,0.07882119569532334,0.07974183259807023,0.07974183259807023,37.65,0.53,0.53,338.8,0,1,-1,234.49410102575848,163.70859621735644,133.45175079083361,29.197600571537226,30.25684542652283
PGC3556710,Cosmicflows-4,CF4group,206.1654,10.8721,0.07988526515900544,0.08080590206175234,0.08080590206175234,38.19,0.48,0.48,434.5,0,1,-1,237.56068405149534,161.3609349937214,135.19854426713704,29.370060060499544,26.162390726584363
PGC3556760,Cosmicflows-4,CF4group,206.36,45.4354,0.06365403628666336,0.06422109524850021,0.06422109524850021,37.02,0.48,0.48,253.5,0,1,-1,189.5756187428526,103.27498812087755,106.49589047560107,26.56988306110059,-3.2209023547235205
PGC3556766,Cosmicflows-4,CF4group,206.3791,45.7267,0.06285681809913977,0.06342054142002465,0.06342054142002465,37.64,0.364,0.364,337.3,0,1,-1,187.24918270580926,105.65674533421507,104.98349440004672,26.33927736792543,0.673250934168351
PGC3556843,Cosmicflows-4,CF4group,206.6157,45.0983,0.061429163771691685,0.061999558374480526,0.061999558374480526,36.86,0.52,0.52,235.5,0,1,-1,183.1174545732235,96.92952796407049,102.29749344687984,25.929723864259294,-5.367965482809353
PGC3556883,Cosmicflows-4,CF4group,206.7622,39.8713,0.09611315839039554,0.09675026581222401,0.09675026581222401,37.86,0.49,0.49,373.3,0,1,-1,283.3118998959645,158.31883134273292,164.0949043904154,32.59648394511854,-5.776073047682473
PGC3556906,Cosmicflows-4,CF4group,206.8361,44.8179,0.05546503774954872,0.056038767993289544,0.056038767993289544,36.52,0.52,0.52,201.4,0,1,-1,165.75345023718822,93.87720653410442,90.7616050246689,24.50224421209382,3.115601509435521
PGC3556908,Cosmicflows-4,CF4group,206.8471,11.1035,0.09428522714870967,0.09519585712860062,0.09519585712860062,38.05,0.55,0.55,407.4,0,1,-1,278.8681122726163,187.66637524920287,161.15977699568964,31.915560034323203,26.506598253513232
PGC3556929,Cosmicflows-4,CF4group,206.9233,40.7669,0.07385442631782285,0.07448152681679537,0.07448152681679537,36.86,0.55,0.55,235.5,0,1,-1,219.30980970350873,126.8079102181151,124.68170671200461,28.42229524220181,2.1262035061104854
PGC3556945,Cosmicflows-4,CF4group,206.9962,44.6289,0.060888789937470676,0.0614625201812115,0.0614625201812115,37.47,0.49,0.49,311.9,0,1,-1,181.5551656364653,97.49997272745503,101.28186283455577,25.774863503834823,-3.781890107100736
PGC3556992,Cosmicflows-4,CF4group,207.1727,12.6417,0.09554943506951066,0.09644672248559369,0.09644672248559369,37.54,0.56,0.56,322.1,0,1,-1,282.44440173522963,189.61582604424663,163.52192074847244,32.46355674645771,26.093905295774192
PGC3557094,Cosmicflows-4,CF4group,207.5674,12.5847,0.09606979505801978,0.09696041119219884,0.09696041119219884,38.41,0.55,0.55,480.8,0,1,-1,283.912395881513,192.79081079536752,164.4915327549992,32.688498260282536,28.299278040368307
PGC3557144,Cosmicflows-4,CF4group,207.7536,46.0051,0.09532261148477592,0.09586965660090088,0.09586965660090088,37.75,0.55,0.55,354.8,0,1,-1,280.79482704737046,169.61348680193996,162.43237456256952,32.21079155090596,7.181112239370435
PGC3557331,Cosmicflows-4,CF4group,208.3549,40.7721,0.062636665796309,0.06324708809052161,0.06324708809052161,36.74,0.51,0.51,222.8,0,1,-1,186.7449982183636,99.14584618605167,104.6557283974459,26.28930057451084,-5.509882211394228
PGC3557405,Cosmicflows-4,CF4group,208.5578,44.3126,0.07052212100679331,0.07108584432767819,0.07108584432767819,37.56,0.52,0.52,325.1,0,1,-1,209.48635663887262,118.4062165306141,118.87761383828995,28.00559277086788,-0.47139730767584354
PGC3557409,Cosmicflows-4,CF4group,208.5696,11.5368,0.07943495363048793,0.08031889848276304,0.08031889848276304,36.46,0.54,0.54,195.9,0,1,-1,236.15737592428403,160.3475331809493,134.39918893865467,29.291140363741167,25.948344242294638
PGC3557500,Cosmicflows-4,CF4group,208.7558,45.8349,0.09022241646919617,0.09076279030341718,0.09076279030341718,38.19,0.52,0.52,434.5,0,1,-1,266.17516336285985,169.75379836634707,152.84380805251013,30.880468398834612,16.909990313836943
PGC3557726,Cosmicflows-4,CF4group,209.3717,36.976,0.04910063481316798,0.0497477491578524,0.0497477491578524,36.46,0.49,0.49,195.9,0,1,-1,147.37137757296392,93.51629776830815,78.44049567606856,23.07196811902677,15.075802092239584
PGC3557861,Cosmicflows-4,CF4group,209.725,45.0225,0.06374743423331884,0.06428780806753985,0.06428780806753985,36.03,0.54,0.54,160.7,0,1,-1,189.76944616437046,111.19846033860365,106.62189601668226,26.58909601438354,4.576564321921396
PGC3557915,Cosmicflows-4,CF4group,209.8369,44.9208,0.0696048197449984,0.0701451935792194,0.0701451935792194,36.56,0.58,0.58,205.1,0,1,-1,206.76213839559355,124.92755946808728,117.2680356595963,27.890033764583833,7.659523808490988
PGC3558061,Cosmicflows-4,CF4group,210.1981,36.1906,0.09338460409167465,0.09403171843635907,0.09403171843635907,38.57,0.53,0.53,517.6,0,1,-1,275.53770528043435,189.2512945463423,158.96003892833028,31.405240022236747,30.29125561801203
PGC3558093,Cosmicflows-4,CF4group,210.2672,12.9945,0.077076655477437,0.07792724392019229,0.07792724392019229,37.81,0.51,0.51,364.8,0,1,-1,229.26073305967347,148.86827803781833,130.47070871712157,28.903284729635008,18.39756932069676
PGC3558136,Cosmicflows-4,CF4group,210.3415,14.1785,0.08876474137318024,0.08960865853403158,0.08960865853403158,38.31,0.53,0.53,459.2,0,1,-1,262.86585172814307,150.45068568871352,150.6834059816641,30.714576468959287,-0.2327202929505745
