case,sigma,aperture,relative_L1_vs_baseline,peak_absolute_change_mjy_beam
common30__newton_p10_boxcar_hanning_full_s1,3,3,0.34832144067687704,2.5111638325419032
common30__newton_p10_boxcar_hanning_full_s1,3,4,0.14388873252105325,0.23127263319103686
common30__newton_p10_boxcar_hanning_full_s1,3,5,0.3857099771512797,1.069841057319688
common30__newton_p10_boxcar_hanning_full_s1,3,6,0.052211591522898705,0.10152890003343473
common30__newton_p10_boxcar_hanning_full_s1,3,7,0.2279153128482441,0.3657147681616182
common30__newton_p10_boxcar_hanning_full_s1,3,8,0.18636562101485812,0.31774111806965977
common30__newton_p10_boxcar_hanning_full_s1,3,9,0.18312615204376362,0.48712622720721477
common30__newton_p10_boxcar_hanning_full_s1,3,10,0.3879379643127732,2.577961814748225
common30__newton_p10_boxcar_hanning_full_s1,3,11,0.6724548598099498,1.067262970118055
common30__newton_p10_boxcar_hanning_full_s1,3,12,0.3263696516437025,0.6763416433429315
common30__newton_p10_boxcar_hanning_full_s1,3,13,0.323569082105695,1.0516823324168345
common30__newton_p10_boxcar_hanning_full_s1,3,14,0.20328667681420895,0.5031359694794555
common30__newton_p10_boxcar_hanning_full_s1,10,0,0.2721937142667134,0.21335052107154562
common30__newton_p10_boxcar_hanning_full_s1,10,1,0.10557032462750925,0.14682077814163508
common30__newton_p10_boxcar_hanning_full_s1,10,2,0.22580302547824233,0.7998412538559481
common30__newton_p10_boxcar_hanning_full_s1,10,3,0.20811889249972487,0.9604596075828606
common30__newton_p10_boxcar_hanning_full_s1,10,4,0.09416792205155196,0.1046130921829529
common30__newton_p10_boxcar_hanning_full_s1,10,5,0.2349312204244809,0.4046324625126805
common30__newton_p10_boxcar_hanning_full_s1,10,6,0.02717239704522585,0.026427354589160013
common30__newton_p10_boxcar_hanning_full_s1,10,7,0.17384753062289607,0.1902545221926193
common30__newton_p10_boxcar_hanning_full_s1,10,8,0.10762206166384333,0.10047044261560967
common30__newton_p10_boxcar_hanning_full_s1,10,9,0.10017118003185296,0.1598440819769169
common30__newton_p10_boxcar_hanning_full_s1,10,10,0.22605916996875108,0.8993861692232223
common30__newton_p10_boxcar_hanning_full_s1,10,11,0.48416305921673836,0.47631727480868613
common30__newton_p10_boxcar_hanning_full_s1,10,12,0.1874177974169486,0.2213191468970288
common30__newton_p10_boxcar_hanning_full_s1,10,13,0.16324109595044806,0.3538226203374746
common30__newton_p10_boxcar_hanning_full_s1,10,14,0.0994641900845521,0.1481923963862284
common30__newton_p10_boxcar_hanning_decimated_s1,3,0,0.30716159262417536,0.6958046975123182
common30__newton_p10_boxcar_hanning_decimated_s1,3,1,0.18428516964374006,0.586240690612374
common30__newton_p10_boxcar_hanning_decimated_s1,3,2,0.5590893938581211,3.347836520326534
common30__newton_p10_boxcar_hanning_decimated_s1,3,3,0.4608382313891046,3.5847276668777193
common30__newton_p10_boxcar_hanning_decimated_s1,3,4,0.16622758285432554,0.3131849179093156
common30__newton_p10_boxcar_hanning_decimated_s1,3,5,0.4577636254465084,1.402665732101755
common30__newton_p10_boxcar_hanning_decimated_s1,3,6,0.06502250653900674,0.18232555116171523
common30__newton_p10_boxcar_hanning_decimated_s1,3,7,0.25406509599262933,0.4241988819614426
common30__newton_p10_boxcar_hanning_decimated_s1,3,8,0.249209082711421,0.5844378940949342
common30__newton_p10_boxcar_hanning_decimated_s1,3,9,0.2237467518117144,0.7235620473361104
common30__newton_p10_boxcar_hanning_decimated_s1,3,10,0.47698812239924904,3.51656866874043
common30__newton_p10_boxcar_hanning_decimated_s1,3,11,0.7640651365382426,1.5047390986638558
common30__newton_p10_boxcar_hanning_decimated_s1,3,12,0.38140859530482424,1.0048920476164356
common30__newton_p10_boxcar_hanning_decimated_s1,3,13,0.4410249983731473,2.0034986712616676
common30__newton_p10_boxcar_hanning_decimated_s1,3,14,0.2792920997599497,0.7208503487352078
common30__newton_p10_boxcar_hanning_decimated_s1,10,0,0.272219030127018,0.22608172995645848
common30__newton_p10_boxcar_hanning_decimated_s1,10,1,0.10732797006333754,0.15782752283639834
common30__newton_p10_boxcar_hanning_decimated_s1,10,2,0.23494591398293155,0.8728125021035864
common30__newton_p10_boxcar_hanning_decimated_s1,10,3,0.2166593750105396,1.0413447862352174
common30__newton_p10_boxcar_hanning_decimated_s1,10,4,0.09787068858190026,0.1137615874020752
common30__newton_p10_boxcar_hanning_decimated_s1,10,5,0.24345158593884872,0.43949673950500023
common30__newton_p10_boxcar_hanning_decimated_s1,10,6,0.028624103891701214,0.02908861151732678
common30__newton_p10_boxcar_hanning_decimated_s1,10,7,0.17545007102616383,0.20134716252466045
common30__newton_p10_boxcar_hanning_decimated_s1,10,8,0.10920040470252444,0.10880188587749773
common30__newton_p10_boxcar_hanning_decimated_s1,10,9,0.10521172463518065,0.17215585912585118
common30__newton_p10_boxcar_hanning_decimated_s1,10,10,0.2341369505223434,0.979769223045142
common30__newton_p10_boxcar_hanning_decimated_s1,10,11,0.48914412043158295,0.5047042120697408
common30__newton_p10_boxcar_hanning_decimated_s1,10,12,0.19642413518603258,0.24197430881822457
common30__newton_p10_boxcar_hanning_decimated_s1,10,13,0.17036501235916493,0.3919815342838482
common30__newton_p10_boxcar_hanning_decimated_s1,10,14,0.10496591417205595,0.16485898846466318
common30__newton_p15_boxcar_independent_s-1,3,0,0.3406808162992833,0.7438257682362885
common30__newton_p15_boxcar_independent_s-1,3,1,0.14325908305821877,0.5171986073173409
common30__newton_p15_boxcar_independent_s-1,3,2,0.48927190411846394,4.092469606143656
common30__newton_p15_boxcar_independent_s-1,3,3,0.4725699495773746,3.6777152261054997
common30__newton_p15_boxcar_independent_s-1,3,4,0.15686773561228198,0.32242470875900064
common30__newton_p15_boxcar_independent_s-1,3,5,0.4318051532066408,1.3163260073255545
common30__newton_p15_boxcar_independent_s-1,3,6,0.07863133477680412,0.20562773925843025
common30__newton_p15_boxcar_independent_s-1,3,7,0.2641822557900471,0.4265628506561232
common30__newton_p15_boxcar_independent_s-1,3,8,0.3023954173160193,0.6184074231960165
common30__newton_p15_boxcar_independent_s-1,3,9,0.21646970309200358,0.8462867609477263
common30__newton_p15_boxcar_independent_s-1,3,10,0.5271411032367921,3.3110408903169066
common30__newton_p15_boxcar_independent_s-1,3,11,0.8029572923317667,1.4406348145253898
common30__newton_p15_boxcar_independent_s-1,3,12,0.3643628307304541,0.7643955088954124
common30__newton_p15_boxcar_independent_s-1,3,13,0.3304384672631474,1.5101975618464887
common30__newton_p15_boxcar_independent_s-1,3,14,0.21946783581990184,0.7484320125319808
common30__newton_p15_boxcar_independent_s-1,10,0,0.2725638477709711,0.22589433928881664
common30__newton_p15_boxcar_independent_s-1,10,1,0.09837956201699415,0.1401101784896308
common30__newton_p15_boxcar_independent_s-1,10,2,0.20435869039806734,0.8006080889890663
common30__newton_p15_boxcar_independent_s-1,10,3,0.21042096423149342,1.0273110907821157
common30__newton_p15_boxcar_independent_s-1,10,4,0.08498989728834491,0.09686483036727189
common30__newton_p15_boxcar_independent_s-1,10,5,0.23912733054642546,0.4359426384645304
common30__newton_p15_boxcar_independent_s-1,10,6,0.028635395138206104,0.029768103076821983
common30__newton_p15_boxcar_independent_s-1,10,7,0.1774764249634138,0.19953260649505833
common30__newton_p15_boxcar_independent_s-1,10,8,0.11249748655371834,0.11159658416557772
common30__newton_p15_boxcar_independent_s-1,10,9,0.10906518413641665,0.18024745308403944
common30__newton_p15_boxcar_independent_s-1,10,10,0.245092034855974,1.043181429297634
common30__newton_p15_boxcar_independent_s-1,10,11,0.4890093877469907,0.513665939918668
common30__newton_p15_boxcar_independent_s-1,10,12,0.17154048361742044,0.21330984881454051
common30__newton_p15_boxcar_independent_s-1,10,13,0.13119088304630477,0.3087365536176545
common30__newton_p15_boxcar_independent_s-1,10,14,0.09156056276515423,0.14721624465717864
common30__newton_p15_boxcar_hanning_full_s-1,3,0,0.2999865518603288,0.45746480676152057
common30__newton_p15_boxcar_hanning_full_s-1,3,1,0.1248348145874563,0.31660787232474785
common30__newton_p15_boxcar_hanning_full_s-1,3,2,0.32606813524703876,1.9860031675659267
common30__newton_p15_boxcar_hanning_full_s-1,3,3,0.33783303978078055,2.507555430971008
common30__newton_p15_boxcar_hanning_full_s-1,3,4,0.12622228929376705,0.21501962084214432
common30__newton_p15_boxcar_hanning_full_s-1,3,5,0.3621886142594454,0.9886654472575471
common30__newton_p15_boxcar_hanning_full_s-1,3,6,0.0533340936075601,0.0945365009151935
common30__newton_p15_boxcar_hanning_full_s-1,3,7,0.22738274232533048,0.37297258516256426
common30__newton_p15_boxcar_hanning_full_s-1,3,8,0.19477113226670215,0.32979817783353027
common30__newton_p15_boxcar_hanning_full_s-1,3,9,0.17924199537046762,0.48281707496499093
common30__newton_p15_boxcar_hanning_full_s-1,3,10,0.40112140933820856,2.570937834654905
common30__newton_p15_boxcar_hanning_full_s-1,3,11,0.6297781697700825,1.0076845399271344
common30__newton_p15_boxcar_hanning_full_s-1,3,12,0.28752831814703866,0.5598487651444721
common30__newton_p15_boxcar_hanning_full_s-1,3,13,0.23917848260104016,0.9365407478988375
common30__newton_p15_boxcar_hanning_full_s-1,3,14,0.16616656218864387,0.4609277828910927
common30__newton_p15_boxcar_hanning_full_s-1,10,0,0.2724691165181232,0.21200915298386092
common30__newton_p15_boxcar_hanning_full_s-1,10,1,0.09680314303797381,0.13008291111870252
common30__newton_p15_boxcar_hanning_full_s-1,10,2,0.19571604914675567,0.7313432201496637
common30__newton_p15_boxcar_hanning_full_s-1,10,3,0.20116968439104554,0.9363364422731886
common30__newton_p15_boxcar_hanning_full_s-1,10,4,0.08129576671705634,0.08942217662806806
common30__newton_p15_boxcar_hanning_full_s-1,10,5,0.2292616788144342,0.39792108288787764
common30__newton_p15_boxcar_hanning_full_s-1,10,6,0.027072419537648523,0.026427405188803488
common30__newton_p15_boxcar_hanning_full_s-1,10,7,0.17519742657384407,0.18767272139703106
common30__newton_p15_boxcar_hanning_full_s-1,10,8,0.10853273305092326,0.10153675549131158
common30__newton_p15_boxcar_hanning_full_s-1,10,9,0.10335657919757997,0.16419924608784342
common30__newton_p15_boxcar_hanning_full_s-1,10,10,0.23441604751309988,0.9459315981977516
common30__newton_p15_boxcar_hanning_full_s-1,10,11,0.47896657863353576,0.4777581742066451
common30__newton_p15_boxcar_hanning_full_s-1,10,12,0.1625577037126573,0.1897086136942685
common30__newton_p15_boxcar_hanning_full_s-1,10,13,0.12370865068174365,0.28253188776287086
common30__newton_p15_boxcar_hanning_full_s-1,10,14,0.08628239050297902,0.13446697940185293
common30__newton_p15_boxcar_hanning_decimated_s-1,3,0,0.320119035911119,0.6826164680265558
common30__newton_p15_boxcar_hanning_decimated_s-1,3,1,0.14151382775784255,0.47617541378613426
common30__newton_p15_boxcar_hanning_decimated_s-1,3,2,0.4562408174325342,3.6366217039340025
common30__newton_p15_boxcar_hanning_decimated_s-1,3,3,0.4484163088911533,3.326568737856909
common30__newton_p15_boxcar_hanning_decimated_s-1,3,4,0.15062143475883258,0.31073561703547553
common30__newton_p15_boxcar_hanning_decimated_s-1,3,5,0.4220145271505662,1.2666983771946052
common30__newton_p15_boxcar_hanning_decimated_s-1,3,6,0.07388882724712106,0.1840316990373414
common30__newton_p15_boxcar_hanning_decimated_s-1,3,7,0.2578882218368538,0.42430956182228385
common30__newton_p15_boxcar_hanning_decimated_s-1,3,8,0.27945711972180415,0.5684001129083838
common30__newton_p15_boxcar_hanning_decimated_s-1,3,9,0.20788244067644218,0.7831245937109603
common30__newton_p15_boxcar_hanning_decimated_s-1,3,10,0.5068866146447225,3.206818664977966
common30__newton_p15_boxcar_hanning_decimated_s-1,3,11,0.7698146761610873,1.337622760057323
common30__newton_p15_boxcar_hanning_decimated_s-1,3,12,0.3517239125806594,0.7068017307180183
common30__newton_p15_boxcar_hanning_decimated_s-1,3,13,0.313565205453094,1.3439171011881066
common30__newton_p15_boxcar_hanning_decimated_s-1,3,14,0.21166212447535962,0.7105154293135618
common30__newton_p15_boxcar_hanning_decimated_s-1,10,0,0.27255801714263705,0.2240553178674657
common30__newton_p15_boxcar_hanning_decimated_s-1,10,1,0.09818831441819435,0.13877056080003447
common30__newton_p15_boxcar_hanning_decimated_s-1,10,2,0.20303972861998895,0.7913663999573881
common30__newton_p15_boxcar_hanning_decimated_s-1,10,3,0.20921863513937144,1.0151241377311608
common30__newton_p15_boxcar_hanning_decimated_s-1,10,4,0.08450790529769539,0.09589948937169956
common30__newton_p15_boxcar_hanning_decimated_s-1,10,5,0.23784677769057735,0.43087504211934036
common30__newton_p15_boxcar_hanning_decimated_s-1,10,6,0.02842959225541266,0.029322490677107238
common30__newton_p15_boxcar_hanning_decimated_s-1,10,7,0.17720235337835924,0.1979784551574887
common30__newton_p15_boxcar_hanning_decimated_s-1,10,8,0.1119929137093562,0.11023709475148491
common30__newton_p15_boxcar_hanning_decimated_s-1,10,9,0.10831431242094915,0.1781227918709467
common30__newton_p15_boxcar_hanning_decimated_s-1,10,10,0.24370402293370996,1.030164323108297
common30__newton_p15_boxcar_hanning_decimated_s-1,10,11,0.48776439421311646,0.5088971566479049
common30__newton_p15_boxcar_hanning_decimated_s-1,10,12,0.17035794683030148,0.2101591694055911
common30__newton_p15_boxcar_hanning_decimated_s-1,10,13,0.13020127793605454,0.30530310840191066
common30__newton_p15_boxcar_hanning_decimated_s-1,10,14,0.09086233155614966,0.14554454328911348
common30__newton_p15_boxcar_independent_s1,3,0,0.35278342878742824,0.6233463528805272
common30__newton_p15_boxcar_independent_s1,3,1,0.15052077714799336,0.47622505135237425
common30__newton_p15_boxcar_independent_s1,3,2,0.4464555605894032,4.240761014313724
common30__newton_p15_boxcar_independent_s1,3,3,0.469231457405416,4.519248046300976
common30__newton_p15_boxcar_independent_s1,3,4,0.1643054823475918,0.30412506432397746
common30__newton_p15_boxcar_independent_s1,3,5,0.43449590514956454,1.3979083338076577
common30__newton_p15_boxcar_independent_s1,3,6,0.06842431704676404,0.1950664300826288
common30__newton_p15_boxcar_independent_s1,3,7,0.26212509524784605,0.4157283388910258
common30__newton_p15_boxcar_independent_s1,3,8,0.2492677211274798,0.6771437829880613
common30__newton_p15_boxcar_independent_s1,3,9,0.23268200212530818,0.799205855262278
common30__newton_p15_boxcar_independent_s1,3,10,0.523766763459425,3.8368198091658625
common30__newton_p15_boxcar_independent_s1,3,11,0.7490967964828341,1.573924897458289
common30__newton_p15_boxcar_independent_s1,3,12,0.352891925549612,0.8849039357816137
common30__newton_p15_boxcar_independent_s1,3,13,0.35341011831723673,1.4918501384678509
common30__newton_p15_boxcar_independent_s1,3,14,0.19478905342498218,0.8558200271484444
common30__newton_p15_boxcar_independent_s1,10,0,0.27256993898828236,0.22990164101826027
common30__newton_p15_boxcar_independent_s1,10,1,0.0983706457660499,0.13799711590085706
common30__newton_p15_boxcar_independent_s1,10,2,0.20296003502105792,0.7911810769753032
common30__newton_p15_boxcar_independent_s1,10,3,0.20880430011033393,1.0286862944803894
common30__newton_p15_boxcar_independent_s1,10,4,0.08465606758585009,0.0956888902010049
common30__newton_p15_boxcar_independent_s1,10,5,0.23821859666111606,0.4264932559861354
common30__newton_p15_boxcar_independent_s1,10,6,0.028978856943870323,0.02957821315915221
common30__newton_p15_boxcar_independent_s1,10,7,0.17708495362310359,0.20290973854779382
common30__newton_p15_boxcar_independent_s1,10,8,0.11186139670528289,0.11362500551577381
common30__newton_p15_boxcar_independent_s1,10,9,0.10824294426233225,0.1774051739339435
common30__newton_p15_boxcar_independent_s1,10,10,0.24377630480069018,1.0235965969665495
common30__newton_p15_boxcar_independent_s1,10,11,0.48806742891432237,0.5117397702868136
common30__newton_p15_boxcar_independent_s1,10,12,0.17198399807197454,0.21693968074112335
common30__newton_p15_boxcar_independent_s1,10,13,0.1296875728057474,0.30209620107852553
common30__newton_p15_boxcar_independent_s1,10,14,0.0919179696249125,0.1501821443365179
common30__newton_p15_boxcar_hanning_full_s1,3,0,0.29849058611113316,0.44887787675279534
common30__newton_p15_boxcar_hanning_full_s1,3,1,0.126576792045237,0.31035091732821174
common30__newton_p15_boxcar_hanning_full_s1,3,2,0.3264403751031873,2.1393334800019352
common30__newton_p15_boxcar_hanning_full_s1,3,3,0.3252529537116707,2.337004636373905
common30__newton_p15_boxcar_hanning_full_s1,3,4,0.12674735160026318,0.20810702882223203
common30__newton_p15_boxcar_hanning_full_s1,3,5,0.3688576675836598,1.0079729084397226
common30__newton_p15_boxcar_hanning_full_s1,3,6,0.05177227451197178,0.09958501089190674
common30__newton_p15_boxcar_hanning_full_s1,3,7,0.22950672665742816,0.35782782687685266
common30__newton_p15_boxcar_hanning_full_s1,3,8,0.19767418126763286,0.33915044795709937
common30__newton_p15_boxcar_hanning_full_s1,3,9,0.186071115187695,0.49713228652173225
common30__newton_p15_boxcar_hanning_full_s1,3,10,0.4075788248541844,2.697259972993445
common30__newton_p15_boxcar_hanning_full_s1,3,11,0.6474096180794671,0.9884119616576437
common30__newton_p15_boxcar_hanning_full_s1,3,12,0.27897439485373066,0.5158050288203784
common30__newton_p15_boxcar_hanning_full_s1,3,13,0.24414869741387552,0.912353330115977
common30__newton_p15_boxcar_hanning_full_s1,3,14,0.15921645081623892,0.45890024133789575
common30__newton_p15_boxcar_hanning_full_s1,10,0,0.2724694883432617,0.21519798430065873
common30__newton_p15_boxcar_hanning_full_s1,10,1,0.09707406840331001,0.12818753719461773
common30__newton_p15_boxcar_hanning_full_s1,10,2,0.19730868579679314,0.726267505016843
common30__newton_p15_boxcar_hanning_full_s1,10,3,0.2000735181190384,0.9405418755164838
common30__newton_p15_boxcar_hanning_full_s1,10,4,0.08105304153257947,0.08799983438173986
