case,sigma,comparison,aperture,profile_L1,centroid_km_s,passed
common30__newton_p5_boxcar_hanning_full_s-1,10,vertical,12,1.1297394039001832e-08,1.0914924075677845e-07,True
common30__newton_p5_boxcar_hanning_full_s-1,10,vertical,13,5.638554367692125e-09,4.315797497156382e-08,True
common30__newton_p5_boxcar_hanning_full_s-1,10,vertical,14,5.39416648334928e-09,1.695985929472954e-08,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,0,0.0009294427876593776,0.0002903144983079642,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,1,0.00011172807725389118,6.7729963184604e-05,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,2,0.00043484688964461467,0.00046791943645985157,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,3,0.0005469678185861056,0.0006489804504354879,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,4,4.8712342415073526e-05,0.000149952837649181,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,5,0.00015255162065453144,0.000890083716953427,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,6,0.00045102461708999565,0.000558430255128195,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,7,0.00012733779990001712,0.0007878207572424856,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,8,0.0001016862597891372,0.0006017244116982567,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,9,7.142050059801788e-05,0.00010579540259669784,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,10,0.00034386277456873067,0.0005848732004452017,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,11,0.00038979276630805187,0.002546267377361744,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,12,0.0001474276413751501,0.0008258036484107834,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,13,9.710514099773428e-05,8.400423136833979e-05,True
common30__newton_p5_boxcar_hanning_full_s-1,10,joint,14,0.00012273033727974923,0.0002781894339065616,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,0,1.2500341747535807e-08,1.0593007715442582e-07,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,1,8.985615658847798e-09,1.0073824086020977e-07,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,2,2.377635950177537e-09,1.1061487725783081e-08,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,3,3.488953508378925e-09,2.35025439110359e-08,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,4,8.311148098932745e-09,7.877325458593987e-10,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,5,9.191277820263004e-09,9.638259257371828e-08,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,6,6.846962715716923e-05,4.789369435043156e-06,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,7,1.31766600880098e-08,1.497184634047244e-07,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,8,1.2476021632516638e-08,4.617295346065475e-08,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,9,3.4992125857374664e-06,3.0922441991876326e-05,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,10,1.2122126957039609e-08,2.041969793253884e-08,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,11,1.4620232468239783e-08,4.416921939309759e-08,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,12,1.010728022448391e-08,9.249755095197543e-08,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,13,4.495553239409002e-09,2.9240254661999643e-10,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,14,5.1993666350400765e-09,1.9598367373419023e-08,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,0,0.0009294448339291555,0.0002902048445463379,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,1,0.00011172903369285133,6.779447501514824e-05,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,2,0.00043484537149333333,0.00046792801719419685,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,3,0.0005469701651846077,0.0006490147877329377,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,4,4.87169735057252e-05,0.00014994183486649604,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,5,0.00015255154846793243,0.0008901138582686485,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,6,0.00036113488274391083,0.0005687642920987057,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,7,0.00012734219298570943,0.0007876768512318222,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,8,0.00010168727705690863,0.0006017837037504137,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,9,6.662616892535882e-05,0.00014830685519306996,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,10,0.0003438648241988971,0.0005848854403964765,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,11,0.00038980378362222124,0.00254648552574821,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,12,0.00014743022623172418,0.0008256944991700266,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,13,9.710545244167176e-05,8.396107339336822e-05,True
common30__newton_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,14,0.0001227314877902946,0.00027817247404726686,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,0,0.0009294538928508028,0.00029019961920084825,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,1,0.00011172912010343875,6.783188457148981e-05,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,2,0.00043739815027424853,0.00046789877033859284,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,3,0.000547909897447881,0.0006489553307105211,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,4,6.341912967678347e-05,0.00014995204984558086,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,5,0.00019285809430693554,0.0008901799695948398,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,6,0.0003848342344477045,0.0005632196239568621,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,7,0.0001577465403392151,0.0007876710387719754,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,8,0.00014627472321623785,0.0006017705846765864,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,9,6.89156329936598e-05,0.00013671784448199276,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,10,0.00034389070657574547,0.0005848935809140698,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,11,0.0005263791740594833,0.00254622100429458,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,12,0.00015303061370050284,0.0008258961079548044,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,13,9.869814795345698e-05,8.400225520688309e-05,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,planar,14,0.000123377120840713,0.0002781655334800348,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,0,4.91487623489198e-07,1.0965386110228792e-07,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,1,5.380321362358109e-07,6.449864287105811e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,2,2.4878944548494504e-07,8.58145909887753e-09,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,3,6.604816788022606e-07,3.433694928389741e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,4,6.019574737313847e-08,1.100278623766826e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,5,2.4362487860216485e-07,3.01415497006019e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,6,8.992868386560566e-05,1.0334036973203009e-05,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,7,8.466691717078118e-08,1.4390600711067236e-07,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,8,1.4398258541513366e-07,5.929204149879297e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,9,4.804717874842639e-06,4.251145259992484e-05,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,10,5.091401826192596e-07,1.2239958380177995e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,11,7.517571680401008e-07,2.1814426531818754e-07,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,12,4.528094076030444e-07,1.0914869363887192e-07,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,13,4.7658622616765146e-07,4.315779733587988e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,vertical,14,5.072183674623068e-07,1.6958097148744855e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,0,0.0009294687157118943,0.00029030554961195776,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,1,0.00011172837281185063,6.77311605628006e-05,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,2,0.0004374773751864098,0.00046790983019917576,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,3,0.0005478885505350474,0.0006489788332544322,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,4,6.340827683777962e-05,0.00014995283757812672,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,5,0.00019294729025004127,0.0008900835870377932,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,6,0.0004531033996743788,0.0005584302545295072,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,7,0.00015779409371860102,0.0007878207572389329,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,8,0.00014619073981108637,0.0006017244117515474,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,9,7.146819612198144e-05,0.00010579540249011643,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,10,0.0003439199680715803,0.0005848731612232427,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,11,0.0005264167353094772,0.0025462651766190447,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,12,0.00015308098137042188,0.0008258036102120059,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,13,9.88034669685723e-05,8.400196284696904e-05,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,joint,14,0.0001235299936454522,0.00027818512990052113,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,0,4.894894453699448e-07,1.0593041110951162e-07,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,1,5.333445922094703e-07,1.007240086892125e-07,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,2,2.48529603468734e-07,1.105986058291819e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,3,6.650377310047311e-07,2.35025439110359e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,4,5.81931720631849e-08,7.877325458593987e-10,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,5,2.5040644799045294e-07,9.63825570465815e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,6,6.847641319525102e-05,4.7893694273548615e-06,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,7,8.36802695260258e-08,1.4971846695743807e-07,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,8,1.400289209222269e-07,4.617292503894532e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,9,3.5092051812690514e-06,3.0922441991876326e-05,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,10,5.102288708631623e-07,2.041969082711148e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,11,7.761196559071458e-07,4.4172324464852863e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,12,4.496968537772228e-07,9.249774279851408e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,13,4.7626030866290896e-07,2.923599140558508e-10,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,14,5.063306773379065e-07,1.959642048632304e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,0,0.0009294538031904933,0.00029019589575085547,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,1,0.00011172916177528365,6.779565920567165e-05,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,2,0.0004373977771603001,0.00046791841165827464,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,3,0.0005479105473939038,0.0006490131702037161,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,4,6.341807372186418e-05,0.00014994183479188905,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,5,0.00019285053591567525,0.0008901137285874938,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,6,0.00036345435970127585,0.0005687642915027102,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,7,0.0001577460551018457,0.0007876768512318222,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,8,0.00014627730433913616,0.0006017837037930462,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,9,6.86152375847027e-05,0.00014830685509004127,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,10,0.0003438907009449136,0.0005848854011816229,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,11,0.0005264279520198542,0.002546483320884363,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,12,0.00015299295021504807,0.000825694461518367,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,13,9.869882267451572e-05,8.395880504963316e-05,True
common30__newton_p5_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,14,0.00012337722095480231,0.0002781681718033724,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,0,0.0009294448157635999,0.00029020271475133086,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,1,0.00011172896241241826,6.78314413491421e-05,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,2,0.0004348454529408802,0.0004679020223008479,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,3,0.0005469701642117713,0.0006489558231521642,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,4,4.876866611318438e-05,0.00014995204986334443,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,5,0.00015335775530468207,0.0008901800046103858,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,6,0.00038258118617175054,0.0005632196245546062,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,7,0.00012763290665050353,0.0007876710387826336,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,8,0.00010297042229206263,0.000601770584669481,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,9,6.792106700295238e-05,0.0001367178445867978,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,10,0.00034386478822138176,0.0005848935907550867,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,11,0.0003917908466382568,0.002546221658498382,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,12,0.00014743616836878127,0.000825896118072933,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,13,9.710566907747989e-05,8.400303818234534e-05,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,planar,14,0.000122731391624391,0.0002781669864049263,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,vertical,0,1.4590174690320388e-08,1.0965386110228792e-07,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,vertical,1,1.0517398453927478e-08,6.450409983926875e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,vertical,2,2.2421434355331803e-09,8.581245936056803e-09,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,vertical,3,3.830925544208104e-09,3.4337055865307775e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,vertical,4,8.35907723367969e-09,1.100278979038194e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,vertical,5,1.0319725411502824e-08,3.0141471540900966e-08,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,vertical,6,8.992220881723938e-05,1.03340369748961e-05,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,vertical,7,1.3976733754998641e-08,1.4390600711067236e-07,True
common30__newton_p5_boxcar_hanning_decimated_s-1,10,vertical,8,1.495275481162165e-08,5.929204149879297e-08,True
