# DECADE (DELVE DR3) tangential shear profiles around eFEDS X-ray systems.
# See acquire_decade.py for every cut and convention.  g_t and g_x are
# metacalibration-response-corrected reduced shear; err is shape noise.
id	z	bin	R_Mpc	theta_arcmin	n	gt	gx	err	R11	R22	beta	beta2
090430.7+042648	0.4570	4	1.05068	3.0139	46	0.0266671	-0.0020352	0.0394891	0.56508	0.81933	0.42889	0.19069
090430.7+042648	0.4570	5	1.40296	4.0245	65	0.0438770	0.0075259	0.0338957	0.67957	0.71035	0.42578	0.18829
090430.7+042648	0.4570	6	1.85706	5.3271	122	-0.0011627	-0.0077634	0.0263274	0.66192	0.69193	0.43907	0.19890
090430.7+042648	0.4570	7	2.49228	7.1493	203	-0.0093980	-0.0386558	0.0242773	0.65193	0.63416	0.43390	0.19406
090430.7+042648	0.4570	8	3.26976	9.3795	406	-0.0070287	0.0073537	0.0153865	0.66660	0.64016	0.43213	0.19376
090430.7+042648	0.4570	9	4.39067	12.5949	709	0.0047892	0.0084132	0.0111904	0.64767	0.65563	0.43711	0.19758
090452.4+033326	0.8080	0	0.32967	nan	3	nan	nan	nan	nan	nan	nan	nan
090452.4+033326	0.8080	1	0.43892	nan	1	nan	nan	nan	nan	nan	nan	nan
090452.4+033326	0.8080	2	0.58437	nan	5	nan	nan	nan	nan	nan	nan	nan
090452.4+033326	0.8080	3	0.77803	nan	4	nan	nan	nan	nan	nan	nan	nan
090452.4+033326	0.8080	4	1.03586	nan	8	nan	nan	nan	nan	nan	nan	nan
090452.4+033326	0.8080	5	1.37912	nan	10	nan	nan	nan	nan	nan	nan	nan
090452.4+033326	0.8080	6	1.85374	4.1010	26	0.1185895	-0.0376040	0.0819166	0.58391	0.48137	0.24978	0.06573
090452.4+033326	0.8080	7	2.51927	5.5734	67	-0.0291258	-0.0184266	0.0396743	0.52269	0.61334	0.24208	0.06138
090452.4+033326	0.8080	8	3.29164	7.2821	96	0.0160539	0.0582671	0.0331866	0.59272	0.61364	0.24577	0.06344
090452.4+033326	0.8080	9	4.40478	9.7447	170	-0.0366339	0.0309928	0.0250746	0.63277	0.52730	0.23032	0.05657
090540.0+043440	0.2360	0	0.33720	1.5002	21	0.0201157	0.0355649	0.0576866	0.85048	0.72381	0.58452	0.35417
090540.0+043440	0.2360	1	0.43525	1.9364	25	-0.0797294	0.1364733	0.0693780	0.81930	0.64150	0.60699	0.37701
090540.0+043440	0.2360	2	0.59606	2.6519	47	0.0387432	0.0292592	0.0474897	0.73674	0.73767	0.57051	0.33706
090540.0+043440	0.2360	3	0.76917	3.4220	81	-0.0661409	0.0108686	0.0397469	0.75795	0.69323	0.60970	0.38371
090540.0+043440	0.2360	4	1.05255	4.6828	136	-0.0098296	-0.0227773	0.0222117	0.73886	0.79447	0.62843	0.40333
090540.0+043440	0.2360	5	1.41040	6.2748	256	0.0073282	0.0013308	0.0177837	0.70832	0.74626	0.61741	0.39213
090540.0+043440	0.2360	6	1.87434	8.3389	464	0.0067889	-0.0170237	0.0143892	0.70299	0.73266	0.62522	0.40073
090540.0+043440	0.2360	7	2.49535	11.1017	788	-0.0123463	-0.0058243	0.0107234	0.72924	0.72734	0.61162	0.38460
090540.0+043440	0.2360	8	3.31924	14.7672	1411	0.0021647	-0.0071690	0.0075662	0.70495	0.71722	0.62771	0.40300
090540.0+043440	0.2360	9	4.38817	19.5229	2862	0.0062895	0.0061788	0.0054575	0.72607	0.72859	0.62130	0.39568
090540.7+013219	0.6440	0	0.32967	nan	5	nan	nan	nan	nan	nan	nan	nan
090540.7+013219	0.6440	1	0.43892	nan	5	nan	nan	nan	nan	nan	nan	nan
090540.7+013219	0.6440	2	0.58437	nan	16	nan	nan	nan	nan	nan	nan	nan
090540.7+013219	0.6440	3	0.80502	1.9441	20	-0.1038505	-0.1214490	0.0616339	0.43729	0.64121	0.28801	0.08559
090540.7+013219	0.6440	4	1.05689	2.5523	33	-0.0689030	0.0529408	0.0461773	0.68011	0.54594	0.31953	0.10618
090540.7+013219	0.6440	5	1.40065	3.3825	82	0.0042442	-0.0234679	0.0331299	0.54740	0.70088	0.31907	0.10601
090540.7+013219	0.6440	6	1.86912	4.5138	137	-0.0048897	-0.0058813	0.0259213	0.65220	0.59280	0.32078	0.10797
090540.7+013219	0.6440	7	2.47837	5.9851	196	0.0107490	0.0224817	0.0205830	0.67721	0.64169	0.30629	0.09865
090540.7+013219	0.6440	8	3.31064	7.9950	450	-0.0061802	0.0015036	0.0128665	0.68089	0.64329	0.30752	0.09924
090540.7+013219	0.6440	9	4.40596	10.6401	705	0.0065142	0.0005225	0.0108696	0.68074	0.70908	0.31024	0.10079
090553.5+002244	0.3670	0	0.32967	nan	17	nan	nan	nan	nan	nan	nan	nan
090553.5+002244	0.3670	1	0.44757	1.4648	23	-0.0789534	-0.0135090	0.0674403	0.73109	0.69140	0.49418	0.25069
090553.5+002244	0.3670	2	0.59282	1.9401	42	0.0284838	0.0447333	0.0317906	0.84863	0.85608	0.53930	0.29591
090553.5+002244	0.3670	3	0.78920	2.5828	61	-0.0080536	-0.0177702	0.0358257	0.76904	0.60474	0.52208	0.28043
090553.5+002244	0.3670	4	1.05173	3.4420	113	-0.0202613	0.0164865	0.0261829	0.73401	0.71035	0.53269	0.28986
090553.5+002244	0.3670	5	1.41195	4.6209	162	0.0075601	-0.0164897	0.0220525	0.77886	0.77870	0.53319	0.29091
090553.5+002244	0.3670	6	1.87645	6.1411	351	0.0095404	0.0247051	0.0137544	0.73323	0.75348	0.53461	0.29164
090553.5+002244	0.3670	7	2.49282	8.1583	631	0.0046462	-0.0006165	0.0115071	0.70119	0.74505	0.52299	0.28127
090553.5+002244	0.3670	8	3.32256	10.8738	1095	0.0014468	0.0035833	0.0083195	0.72824	0.71422	0.53251	0.28976
090553.5+002244	0.3670	9	4.43431	14.5122	2002	0.0020091	-0.0027900	0.0061523	0.75360	0.75181	0.52553	0.28275
090600.3-002521	0.2990	0	0.32967	nan	17	nan	nan	nan	nan	nan	nan	nan
090600.3-002521	0.2990	1	0.44821	1.6809	33	0.0672277	0.0804599	0.0484243	0.70811	0.82958	0.55930	0.32241
090600.3-002521	0.2990	2	0.59498	2.2314	41	0.1137886	0.0714109	0.0548831	0.64610	0.68743	0.60198	0.36855
090600.3-002521	0.2990	3	0.79886	2.9960	64	0.0624222	0.0024728	0.0365743	0.72931	0.69511	0.60412	0.37132
090600.3-002521	0.2990	4	1.05782	3.9672	139	0.0040201	0.0230107	0.0219141	0.72973	0.71668	0.58794	0.35232
090600.3-002521	0.2990	5	1.40531	5.2704	271	-0.0077165	0.0040670	0.0164119	0.72730	0.74025	0.58703	0.35412
090600.3-002521	0.2990	6	1.87443	7.0298	464	0.0020871	0.0025520	0.0137724	0.73277	0.72761	0.57941	0.34464
090600.3-002521	0.2990	7	2.46557	9.2468	866	0.0082003	0.0040589	0.0096716	0.73625	0.72326	0.59078	0.35787
090600.3-002521	0.2990	8	3.31506	12.4327	1433	0.0096246	-0.0043613	0.0072172	0.74608	0.73894	0.58792	0.35443
090600.3-002521	0.2990	9	4.39473	16.4818	2432	0.0042059	-0.0012481	0.0057502	0.74317	0.73632	0.58686	0.35296
090601.0+000055	0.2000	0	0.32913	1.6625	58	-0.0498299	0.0176005	0.0319955	0.81004	0.80145	0.66778	0.45671
090601.0+000055	0.2000	1	0.44301	2.2377	71	-0.0305939	-0.0584717	0.0279703	0.79255	0.85572	0.67551	0.46527
090601.0+000055	0.2000	2	0.59237	2.9921	127	0.0281601	0.0099766	0.0280526	0.76732	0.73796	0.69262	0.48811
090601.0+000055	0.2000	3	0.78976	3.9891	211	0.0267294	-0.0057069	0.0182095	0.79305	0.81285	0.67863	0.46904
090601.0+000055	0.2000	4	1.04781	5.2925	370	0.0078474	-0.0072078	0.0138830	0.78415	0.78819	0.68400	0.47682
090601.0+000055	0.2000	5	1.40309	7.0871	567	0.0053759	0.0155301	0.0114763	0.75255	0.78260	0.68547	0.47752
090601.0+000055	0.2000	6	1.86584	9.4244	1126	0.0066486	-0.0041997	0.0083184	0.76868	0.76837	0.68784	0.48171
090601.0+000055	0.2000	7	2.49573	12.6060	1950	0.0075809	-0.0019041	0.0060817	0.76465	0.78343	0.68913	0.48258
090601.0+000055	0.2000	8	3.30677	16.7026	3337	0.0098474	-0.0014323	0.0046047	0.77131	0.75823	0.69397	0.48962
090601.0+000055	0.2000	9	4.40670	22.2584	5115	-0.0040360	-0.0035564	0.0037927	0.76550	0.76730	0.69183	0.48643
090609.4+042924	0.4060	0	0.32967	nan	13	nan	nan	nan	nan	nan	nan	nan
090609.4+042924	0.4060	1	0.43892	nan	14	nan	nan	nan	nan	nan	nan	nan
090609.4+042924	0.4060	2	0.58859	1.8094	20	0.2031934	0.0507232	0.1117395	0.56230	0.48547	0.50161	0.25787
090609.4+042924	0.4060	3	0.79678	2.4494	42	-0.0705103	-0.0985078	0.0598019	0.47402	0.55793	0.49080	0.24896
090609.4+042924	0.4060	4	1.04522	3.2131	78	-0.0492161	0.0541661	0.0374878	0.59410	0.57859	0.47070	0.22948
090609.4+042924	0.4060	5	1.39892	4.3004	138	0.0246912	0.0368713	0.0234999	0.65568	0.68374	0.46570	0.22352
090609.4+042924	0.4060	6	1.83848	5.6516	164	0.0175533	-0.0227733	0.0216324	0.62740	0.66975	0.47053	0.22892
090609.4+042924	0.4060	7	2.49605	7.6730	347	0.0239340	-0.0045429	0.0152505	0.67670	0.68279	0.46741	0.22676
090609.4+042924	0.4060	8	3.29544	10.1304	621	0.0079848	0.0184008	0.0123868	0.65465	0.66869	0.46854	0.22723
090609.4+042924	0.4060	9	4.39167	13.5003	1096	-0.0016179	-0.0038506	0.0089404	0.64628	0.68179	0.46675	0.22532
090614.6-010819	0.8940	0	0.32967	nan	0	nan	nan	nan	nan	nan	nan	nan
090614.6-010819	0.8940	1	0.43892	nan	2	nan	nan	nan	nan	nan	nan	nan
090614.6-010819	0.8940	2	0.58437	nan	4	nan	nan	nan	nan	nan	nan	nan
090614.6-010819	0.8940	3	0.77803	nan	9	nan	nan	nan	nan	nan	nan	nan
090614.6-010819	0.8940	4	1.03586	nan	12	nan	nan	nan	nan	nan	nan	nan
090614.6-010819	0.8940	5	1.37912	nan	13	nan	nan	nan	nan	nan	nan	nan
090614.6-010819	0.8940	6	1.86490	3.9971	37	-0.1365306	0.0990549	0.0766335	0.54260	0.48935	0.20279	0.04282
090614.6-010819	0.8940	7	2.45648	5.2650	48	-0.0911882	0.0178436	0.0617352	0.56806	0.50697	0.20433	0.04319
090614.6-010819	0.8940	8	3.27869	7.0273	108	-0.0086386	-0.0156860	0.0302834	0.53492	0.64387	0.20564	0.04428
090614.6-010819	0.8940	9	4.40451	9.4403	165	-0.0059900	-0.0425292	0.0268045	0.57746	0.59294	0.20907	0.04556
090627.5+035846	0.4630	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
090627.5+035846	0.4630	1	0.43698	1.2443	22	-0.1032234	0.0375685	0.0966185	0.66937	0.70097	0.43305	0.19419
090627.5+035846	0.4630	2	0.58437	nan	13	nan	nan	nan	nan	nan	nan	nan
090627.5+035846	0.4630	3	0.79230	2.2561	36	0.0575045	0.0247703	0.0460403	0.65199	0.69224	0.41371	0.17895
090627.5+035846	0.4630	4	1.03998	2.9614	67	-0.0290766	-0.0321789	0.0332489	0.57338	0.69098	0.44685	0.20837
090627.5+035846	0.4630	5	1.39416	3.9700	102	-0.0464025	0.0379093	0.0307096	0.71163	0.55913	0.43393	0.19439
090627.5+035846	0.4630	6	1.84799	5.2623	140	-0.0204942	0.0430580	0.0257399	0.65036	0.64102	0.42213	0.18503
090627.5+035846	0.4630	7	2.48062	7.0638	238	0.0252456	-0.0216688	0.0193271	0.66051	0.60926	0.42284	0.18690
090627.5+035846	0.4630	8	3.34789	9.5334	501	0.0020221	0.0053430	0.0134488	0.64095	0.67366	0.42046	0.18421
090627.5+035846	0.4630	9	4.41033	12.5588	889	-0.0107771	-0.0061011	0.0097145	0.67122	0.67220	0.42590	0.18907
090628.9-012938	0.4310	0	0.32967	nan	13	nan	nan	nan	nan	nan	nan	nan
090628.9-012938	0.4310	1	0.45256	1.3426	21	0.0597542	-0.0897179	0.0667973	0.54481	0.78456	0.46145	0.22226
090628.9-012938	0.4310	2	0.59087	1.7530	40	0.0026151	-0.0000933	0.0568967	0.65027	0.53096	0.44215	0.20439
090628.9-012938	0.4310	3	0.80455	2.3869	39	0.1183970	-0.0274807	0.0433878	0.66564	0.76974	0.44319	0.20347
090628.9-012938	0.4310	4	1.03473	3.0698	80	0.0268704	0.0284856	0.0402948	0.56536	0.74318	0.47671	0.23261
090628.9-012938	0.4310	5	1.40106	4.1566	124	0.0335790	-0.0352917	0.0313947	0.68359	0.57652	0.47323	0.23102
090628.9-012938	0.4310	6	1.86824	5.5427	201	0.0278834	0.0118005	0.0225829	0.63280	0.65892	0.46551	0.22354
090628.9-012938	0.4310	7	2.46902	7.3251	387	0.0236228	-0.0060614	0.0170846	0.63657	0.68651	0.47044	0.22717
090628.9-012938	0.4310	8	3.30653	9.8098	607	0.0054983	-0.0000977	0.0130917	0.64923	0.65091	0.46880	0.22668
090628.9-012938	0.4310	9	4.40627	13.0725	1226	-0.0050251	0.0021678	0.0080360	0.68159	0.69881	0.46596	0.22401
090634.9+045033	0.8840	0	0.32967	nan	0	nan	nan	nan	nan	nan	nan	nan
090634.9+045033	0.8840	1	0.43892	nan	1	nan	nan	nan	nan	nan	nan	nan
090634.9+045033	0.8840	2	0.58437	nan	1	nan	nan	nan	nan	nan	nan	nan
090634.9+045033	0.8840	3	0.77803	nan	0	nan	nan	nan	nan	nan	nan	nan
090634.9+045033	0.8840	4	1.03586	nan	10	nan	nan	nan	nan	nan	nan	nan
090634.9+045033	0.8840	5	1.37912	nan	14	nan	nan	nan	nan	nan	nan	nan
090634.9+045033	0.8840	6	1.85631	3.9918	36	0.0320922	-0.0699630	0.0593975	0.60181	0.45503	0.20923	0.04608
090634.9+045033	0.8840	7	2.51007	5.3976	39	0.0443679	0.0087158	0.0772257	0.43919	0.41188	0.21834	0.04962
090634.9+045033	0.8840	8	3.30323	7.1032	85	0.0135811	0.0577667	0.0382489	0.39672	0.63561	0.22123	0.05159
090634.9+045033	0.8840	9	4.34468	9.3427	164	0.0277874	0.0101327	0.0235171	0.55917	0.57949	0.21520	0.04854
090636.9+010852	0.7860	0	0.32967	nan	0	nan	nan	nan	nan	nan	nan	nan
090636.9+010852	0.7860	1	0.43892	nan	3	nan	nan	nan	nan	nan	nan	nan
090636.9+010852	0.7860	2	0.58437	nan	5	nan	nan	nan	nan	nan	nan	nan
090636.9+010852	0.7860	3	0.77803	nan	12	nan	nan	nan	nan	nan	nan	nan
090636.9+010852	0.7860	4	1.06656	2.3820	25	0.0707272	0.0202925	0.0362693	0.78118	0.84473	0.26370	0.07282
090636.9+010852	0.7860	5	1.40582	3.1396	40	-0.0819908	-0.0712042	0.0497842	0.74750	0.72208	0.24565	0.06254
090636.9+010852	0.7860	6	1.87891	4.1962	106	0.0463117	0.0206323	0.0276992	0.62806	0.68946	0.24681	0.06439
090636.9+010852	0.7860	7	2.44508	5.4606	127	0.0443674	0.0019450	0.0274589	0.66586	0.72211	0.23491	0.05796
090636.9+010852	0.7860	8	3.35140	7.4847	250	0.0085877	0.0108813	0.0182785	0.70038	0.56382	0.24328	0.06245
090636.9+010852	0.7860	9	4.39514	9.8157	474	-0.0046986	-0.0152476	0.0132910	0.66745	0.71673	0.24182	0.06142
090644.8+011124	0.4410	0	0.32967	nan	10	nan	nan	nan	nan	nan	nan	nan
090644.8+011124	0.4410	1	0.43892	nan	18	nan	nan	nan	nan	nan	nan	nan
090644.8+011124	0.4410	2	0.60716	1.7775	32	-0.0331919	0.0205170	0.0479432	0.69236	0.58538	0.45116	0.20909
090644.8+011124	0.4410	3	0.80799	2.3654	60	0.0229144	0.0138066	0.0269598	0.74992	0.75683	0.45336	0.21208
090644.8+011124	0.4410	4	1.07202	3.1384	82	-0.0035095	0.0058779	0.0287000	0.71632	0.77071	0.44473	0.20441
090644.8+011124	0.4410	5	1.42555	4.1734	157	0.0020852	-0.0202923	0.0213737	0.76078	0.70696	0.44864	0.20730
090644.8+011124	0.4410	6	1.86030	5.4461	302	0.0248651	0.0126233	0.0138926	0.73481	0.78015	0.45587	0.21461
090644.8+011124	0.4410	7	2.46857	7.2268	551	0.0041312	-0.0178456	0.0114778	0.74822	0.72068	0.45873	0.21630
090644.8+011124	0.4410	8	3.28988	9.6312	882	0.0154179	-0.0227035	0.0093240	0.72986	0.72334	0.45511	0.21372
090644.8+011124	0.4410	9	4.39054	12.8535	1506	-0.0107539	-0.0032453	0.0067795	0.74025	0.76395	0.46206	0.21974
090656.3+044717	0.1200	0	0.33520	2.5826	62	-0.0003120	0.0333559	0.0364495	0.73918	0.75975	0.77659	0.60741
090656.3+044717	0.1200	1	0.43785	3.3734	113	-0.0275886	0.0368354	0.0245549	0.81274	0.64478	0.79827	0.64111
090656.3+044717	0.1200	2	0.59024	4.5475	127	-0.0284868	-0.0097133	0.0222001	0.72295	0.73454	0.77798	0.60997
090656.3+044717	0.1200	3	0.78967	6.0840	313	0.0133048	-0.0041945	0.0147648	0.77774	0.71929	0.77839	0.60974
090656.3+044717	0.1200	4	1.05915	8.1602	620	0.0246612	-0.0095360	0.0104530	0.73840	0.73431	0.78791	0.62447
090656.3+044717	0.1200	5	1.39849	10.7747	993	0.0107882	0.0020772	0.0089060	0.72545	0.73096	0.78975	0.62727
090656.3+044717	0.1200	6	1.86532	14.3714	1591	0.0035491	-0.0028154	0.0072434	0.73160	0.73880	0.78358	0.61818
090656.3+044717	0.1200	7	2.49557	19.2271	2712	0.0077808	-0.0064071	0.0052952	0.72107	0.73454	0.78619	0.62238
090656.3+044717	0.1200	8	3.31376	25.5309	5085	-0.0031997	0.0098155	0.0038585	0.73209	0.73562	0.78373	0.61848
090656.3+044717	0.1200	9	4.40413	33.9316	9423	0.0006701	0.0006323	0.0028991	0.72986	0.73390	0.78672	0.62315
090700.7+011032	0.7990	0	0.32967	nan	0	nan	nan	nan	nan	nan	nan	nan
090700.7+011032	0.7990	1	0.43892	nan	2	nan	nan	nan	nan	nan	nan	nan
090700.7+011032	0.7990	2	0.58437	nan	5	nan	nan	nan	nan	nan	nan	nan
090700.7+011032	0.7990	3	0.77803	nan	11	nan	nan	nan	nan	nan	nan	nan
090700.7+011032	0.7990	4	1.07314	2.3831	30	-0.0498502	-0.0303938	0.0478494	0.64906	0.92903	0.23267	0.05611
090700.7+011032	0.7990	5	1.45105	3.2224	47	-0.0459084	0.0284599	0.0443619	0.55798	0.55918	0.22615	0.05345
090700.7+011032	0.7990	6	1.87392	4.1614	74	0.0137441	0.0149101	0.0334561	0.61243	0.67997	0.23302	0.05697
090700.7+011032	0.7990	7	2.46446	5.4728	148	-0.0003054	-0.0338111	0.0243322	0.61806	0.73110	0.24115	0.06099
090700.7+011032	0.7990	8	3.30073	7.3299	259	0.0091782	-0.0148218	0.0161575	0.71059	0.67572	0.23623	0.05884
090700.7+011032	0.7990	9	4.42373	9.8238	396	0.0300365	-0.0004287	0.0147837	0.66765	0.71772	0.24409	0.06263
090703.9+010756	0.3070	0	0.32967	nan	16	nan	nan	nan	nan	nan	nan	nan
090703.9+010756	0.3070	1	0.45655	1.6814	36	0.0375077	-0.0513868	0.0438453	0.76415	0.79772	0.60222	0.36641
090703.9+010756	0.3070	2	0.60066	2.2121	41	-0.0393842	0.0295561	0.0315459	0.85629	0.87725	0.59698	0.36112
090703.9+010756	0.3070	3	0.78794	2.9018	96	-0.0302485	-0.0309839	0.0256060	0.70195	0.69875	0.60949	0.37562
090703.9+010756	0.3070	4	1.05024	3.8677	190	-0.0175321	-0.0305869	0.0214548	0.72935	0.69375	0.58653	0.35117
090703.9+010756	0.3070	5	1.40383	5.1699	325	-0.0105217	-0.0120349	0.0143201	0.77359	0.74461	0.57356	0.33684
090703.9+010756	0.3070	6	1.86636	6.8733	565	0.0067626	0.0059953	0.0116285	0.75177	0.75091	0.58505	0.34914
090703.9+010756	0.3070	7	2.47107	9.1002	963	-0.0135531	-0.0047107	0.0083756	0.75555	0.78772	0.58168	0.34639
090703.9+010756	0.3070	8	3.30779	12.1816	1348	0.0065704	0.0038641	0.0073605	0.77050	0.75481	0.58950	0.35431
090703.9+010756	0.3070	9	4.39964	16.2026	2562	0.0016598	0.0012517	0.0052165	0.74545	0.74295	0.58508	0.34948
090718.6+035258	0.7290	0	0.32967	nan	3	nan	nan	nan	nan	nan	nan	nan
090718.6+035258	0.7290	1	0.43892	nan	4	nan	nan	nan	nan	nan	nan	nan
090718.6+035258	0.7290	2	0.58437	nan	10	nan	nan	nan	nan	nan	nan	nan
090718.6+035258	0.7290	3	0.77803	nan	19	nan	nan	nan	nan	nan	nan	nan
090718.6+035258	0.7290	4	1.03586	nan	19	nan	nan	nan	nan	nan	nan	nan
090718.6+035258	0.7290	5	1.42600	3.2735	33	-0.0347784	0.0970290	0.0408253	0.61970	0.59490	0.27346	0.07800
090718.6+035258	0.7290	6	1.90953	4.3836	80	-0.0077923	0.0131184	0.0335544	0.73945	0.62276	0.28113	0.08253
090718.6+035258	0.7290	7	2.46277	5.6536	130	0.0232044	-0.0198981	0.0261090	0.62320	0.57840	0.27225	0.07765
090718.6+035258	0.7290	8	3.30482	7.5866	214	0.0458186	-0.0406989	0.0181468	0.58269	0.64014	0.26742	0.07574
090718.6+035258	0.7290	9	4.46043	10.2395	345	-0.0130827	0.0189037	0.0190675	0.63096	0.49528	0.26745	0.07542
090723.8-011210	0.2510	0	0.32967	nan	19	nan	nan	nan	nan	nan	nan	nan
090723.8-011210	0.2510	1	0.43848	1.8635	34	0.0278114	0.0247412	0.0552934	0.68204	0.71065	0.61105	0.38594
090723.8-011210	0.2510	2	0.58448	2.4840	39	0.0256473	0.0215088	0.0439898	0.77756	0.72994	0.61722	0.39142
090723.8-011210	0.2510	3	0.79900	3.3957	75	0.0433526	0.0047549	0.0397134	0.70805	0.72693	0.62092	0.39582
090723.8-011210	0.2510	4	1.03961	4.4183	108	-0.0087831	-0.0373128	0.0276666	0.78104	0.82142	0.61080	0.38615
090723.8-011210	0.2510	5	1.40922	5.9891	241	0.0260924	0.0099561	0.0195033	0.74151	0.71160	0.63676	0.41214
090723.8-011210	0.2510	6	1.86527	7.9274	453	0.0183197	-0.0120020	0.0131897	0.73031	0.73445	0.62339	0.39874
090723.8-011210	0.2510	7	2.50331	10.6390	904	0.0239194	0.0181642	0.0099059	0.68506	0.72549	0.63324	0.41000
090723.8-011210	0.2510	8	3.30994	14.0672	1534	-0.0024379	0.0018191	0.0077741	0.71259	0.70458	0.62795	0.40388
090723.8-011210	0.2510	9	4.41535	18.7651	2695	0.0056808	-0.0038006	0.0058455	0.71937	0.71355	0.62547	0.40041
090734.3-012744	0.9220	0	0.32967	nan	3	nan	nan	nan	nan	nan	nan	nan
090734.3-012744	0.9220	1	0.43892	nan	0	nan	nan	nan	nan	nan	nan	nan
090734.3-012744	0.9220	2	0.58437	nan	1	nan	nan	nan	nan	nan	nan	nan
090734.3-012744	0.9220	3	0.77803	nan	3	nan	nan	nan	nan	nan	nan	nan
090734.3-012744	0.9220	4	1.03586	nan	7	nan	nan	nan	nan	nan	nan	nan
090734.3-012744	0.9220	5	1.37912	nan	6	nan	nan	nan	nan	nan	nan	nan
090734.3-012744	0.9220	6	1.83614	nan	18	nan	nan	nan	nan	nan	nan	nan
090734.3-012744	0.9220	7	2.48778	5.2859	59	0.0373144	0.0315604	0.0433663	0.63887	0.54883	0.18337	0.03488
090734.3-012744	0.9220	8	3.29461	7.0002	86	-0.0238457	-0.0357586	0.0414086	0.47187	0.59819	0.19906	0.04088
090734.3-012744	0.9220	9	4.44011	9.4341	135	-0.0288858	0.0013762	0.0458881	0.28513	0.51884	0.19779	0.04052
090739.7-010633	0.2180	0	0.32963	1.5574	22	-0.0221367	0.0476825	0.0568860	0.82558	0.78348	0.68374	0.47324
090739.7-010633	0.2180	1	0.45322	2.1413	38	0.0421432	0.0741974	0.0529440	0.71441	0.65984	0.63543	0.41493
090739.7-010633	0.2180	2	0.59868	2.8286	67	-0.0097936	-0.0149127	0.0353334	0.87738	0.69979	0.63314	0.41139
090739.7-010633	0.2180	3	0.78566	3.7120	113	-0.0202939	0.0212953	0.0272441	0.76245	0.71631	0.65393	0.43731
090739.7-010633	0.2180	4	1.05449	4.9822	180	0.0171087	0.0157758	0.0209635	0.77736	0.74851	0.64906	0.43098
090739.7-010633	0.2180	5	1.39691	6.6000	369	0.0169343	0.0032109	0.0163697	0.74280	0.76498	0.64489	0.42590
090739.7-010633	0.2180	6	1.86713	8.8217	603	0.0103982	0.0143545	0.0138102	0.70893	0.71029	0.66626	0.45368
090739.7-010633	0.2180	7	2.49056	11.7672	1045	0.0112839	-0.0140515	0.0098359	0.71353	0.70213	0.67023	0.45750
090739.7-010633	0.2180	8	3.30514	15.6159	1988	0.0054351	-0.0049055	0.0064492	0.73174	0.72983	0.66677	0.45292
090739.7-010633	0.2180	9	4.40579	20.8161	3367	0.0029152	0.0014948	0.0052186	0.74194	0.72973	0.65861	0.44273
090750.1+025006	0.6480	0	0.32967	nan	1	nan	nan	nan	nan	nan	nan	nan
090750.1+025006	0.6480	1	0.43892	nan	4	nan	nan	nan	nan	nan	nan	nan
090750.1+025006	0.6480	2	0.58437	nan	10	nan	nan	nan	nan	nan	nan	nan
090750.1+025006	0.6480	3	0.77803	nan	18	nan	nan	nan	nan	nan	nan	nan
090750.1+025006	0.6480	4	1.05196	2.5336	25	0.0101708	0.0834738	0.0764420	0.61320	0.60555	0.30971	0.09991
090750.1+025006	0.6480	5	1.41053	3.3972	72	-0.0039715	-0.0254574	0.0346445	0.60150	0.61059	0.30118	0.09431
090750.1+025006	0.6480	6	1.87179	4.5082	106	0.0170049	0.0475208	0.0401262	0.55900	0.60879	0.29913	0.09432
090750.1+025006	0.6480	7	2.46270	5.9313	183	-0.0133151	0.0015712	0.0274439	0.64581	0.66081	0.30992	0.10050
090750.1+025006	0.6480	8	3.30329	7.9559	379	0.0130364	-0.0026955	0.0154975	0.71248	0.57281	0.30482	0.09762
090750.1+025006	0.6480	9	4.43928	10.6919	703	-0.0053981	0.0150936	0.0120809	0.62825	0.60279	0.30469	0.09707
090751.9+024647	0.6180	0	0.32967	nan	5	nan	nan	nan	nan	nan	nan	nan
090751.9+024647	0.6180	1	0.43892	nan	5	nan	nan	nan	nan	nan	nan	nan
090751.9+024647	0.6180	2	0.58437	nan	6	nan	nan	nan	nan	nan	nan	nan
090751.9+024647	0.6180	3	0.79452	1.9541	20	-0.1637207	0.0102969	0.1271620	0.59400	0.71364	0.32070	0.10728
090751.9+024647	0.6180	4	1.03744	2.5516	35	0.0075326	-0.0602409	0.0472795	0.74153	0.71569	0.30976	0.10112
090751.9+024647	0.6180	5	1.38945	3.4173	64	0.0061892	0.0283115	0.0445866	0.60573	0.60054	0.32621	0.11087
090751.9+024647	0.6180	6	1.84610	4.5404	122	0.0011224	0.0124030	0.0307792	0.50652	0.60560	0.32655	0.11157
090751.9+024647	0.6180	7	2.48892	6.1214	185	-0.0026214	-0.0126270	0.0229293	0.63612	0.61188	0.32174	0.10796
090751.9+024647	0.6180	8	3.33231	8.1957	440	-0.0200426	0.0034522	0.0163098	0.59448	0.61945	0.32195	0.10858
090751.9+024647	0.6180	9	4.37668	10.7643	702	0.0196474	0.0259641	0.0112435	0.71051	0.64727	0.32573	0.11088
090752.9+013407	0.1630	0	0.32967	nan	0	nan	nan	nan	nan	nan	nan	nan
090752.9+013407	0.1630	1	0.43892	nan	0	nan	nan	nan	nan	nan	nan	nan
