# eFEDS x HSC overlap, SAMPLED from Chiu+2022 Fig. 1.
# Each row is one plotted HSC S19A weak-lensing source from a
# random subset the authors drew for the figure.  This is a
# sampling of the coverage, NOT the survey mask.
RAdeg	DEdeg
131.82753	3.40479
134.38452	-0.95023
130.56770	1.32301
143.46786	1.27056
139.66311	-0.88223
137.32058	0.90844
140.51296	1.41139
140.84678	1.14059
142.05968	0.37143
141.16051	3.56949
142.55613	0.34046
129.34685	1.04275
138.84317	4.36286
131.88011	3.81497
142.47133	0.95575
143.17140	3.03692
134.39028	3.70370
139.79090	2.87111
141.40109	0.64277
135.55776	2.32708
136.34834	-1.16095
145.28371	2.57075
141.19849	2.43018
139.68570	2.70891
137.48394	1.38170
140.69087	-0.60701
144.13521	0.38700
134.32264	3.18307
142.02342	0.32055
129.63126	0.96478
142.74938	0.44244
134.67310	2.11895
132.92662	4.12452
143.72730	-0.37810
136.04256	1.00727
144.58188	0.95613
138.66818	-0.74423
135.03278	-0.68742
145.26180	-0.80462
130.30809	3.08880
132.55973	0.81098
138.26071	0.70376
138.92446	2.49335
132.79952	1.88908
140.83720	1.52257
135.77306	-0.82035
141.81983	2.44425
141.14705	-1.35298
129.14757	2.14888
132.26198	-0.80284
140.62535	1.96795
137.97938	2.83140
139.00845	2.62575
138.24826	2.12523
129.73939	1.84199
139.12700	3.25455
132.33278	3.02660
140.04958	3.47703
129.53661	0.19689
142.69212	0.66979
143.29231	-0.76350
145.09851	1.48383
137.55227	2.29583
131.09287	-0.56645
143.12731	1.10877
132.46555	1.27995
134.37822	0.38326
131.37053	0.95783
136.60544	0.35786
144.96275	1.54120
140.89839	2.98718
143.61208	0.58147
143.35800	1.13511
143.76844	-0.14311
142.42335	0.91138
137.67851	1.61262
140.50045	0.40368
142.88661	-0.06891
145.74227	-0.15495
138.75579	4.13282
140.64557	2.53098
133.70457	3.04273
145.40454	-0.97662
144.48365	0.88630
145.07226	1.08402
143.53461	2.09821
142.41010	-0.22056
133.44474	1.06283
145.70796	-0.82417
143.67161	3.29846
140.25007	4.22148
136.80301	4.19318
136.50007	3.38745
141.55261	0.73467
139.18604	1.71492
129.90637	1.24303
129.75131	2.35379
129.83661	4.55364
129.18877	-0.95747
137.43428	-1.23753
141.12916	-0.64781
135.83720	0.49093
141.74217	1.02974
145.63550	1.23717
142.58084	-0.48941
139.92229	3.32625
137.29630	2.33174
136.86393	1.60595
142.72466	2.40988
143.55635	-1.59226
144.75392	1.66348
139.69062	4.37379
132.56016	1.11936
142.50138	2.41140
133.91055	3.48370
141.88410	2.29148
134.29250	0.18198
144.47806	-1.20360
138.44318	1.29550
129.15038	-0.31105
138.98911	-0.44615
141.03812	0.84274
141.78884	0.26919
133.79243	1.94399
137.33087	3.77350
128.25487	3.85963
138.08999	3.35198
137.20176	3.53238
144.03440	3.13413
134.55645	1.68901
131.59507	-0.08404
137.89057	2.25045
135.95320	4.16692
139.33900	-0.52115
133.76892	1.80283
141.72912	0.10171
135.33752	-0.14832
145.76629	-0.91286
145.79054	2.87097
135.96593	2.34070
137.00095	0.97485
139.51190	1.78527
135.75454	0.66042
141.37124	1.56660
135.77405	-1.56482
141.03141	2.19646
138.06142	1.33965
131.29322	3.64081
139.56748	1.23416
143.33362	-0.12777
135.50892	2.08441
135.18917	3.55697
134.48184	0.46886
132.19675	-0.79000
134.84239	2.05797
145.59763	-1.26611
141.95693	1.83427
141.78769	0.86100
145.84298	1.03671
130.65471	3.66768
136.74856	0.72946
137.17407	2.32245
137.82358	-1.01572
136.10188	3.81493
136.26284	0.09685
137.94203	-1.46983
144.95453	0.30820
135.90008	1.82837
139.41789	-0.83400
133.24993	2.71248
131.80255	3.00850
133.98925	-0.88150
137.93787	3.15582
136.78168	0.05679
144.42471	-0.40641
132.12969	-0.38742
144.63932	1.33591
137.64001	4.35778
142.48956	0.84972
135.79480	1.48293
138.48712	0.19425
135.31602	-0.23667
131.45363	2.63053
129.12796	1.82851
135.58580	1.28991
141.46814	1.25320
139.08994	2.80854
136.50701	2.20803
138.80274	0.45504
145.03678	2.77386
139.21781	2.86357
135.51964	-1.35039
128.92736	-1.33450
144.17293	0.97564
137.08491	2.87683
145.70729	3.21860
131.49030	1.27494
142.54937	0.72861
131.66406	1.18395
145.81918	0.79853
133.58641	-0.50563
133.82898	1.17806
131.18580	1.56868
145.43401	1.43276
129.21734	2.91432
142.81451	-0.59199
137.61068	3.01997
139.28800	3.66788
136.18002	1.50455
130.01821	2.05636
137.89499	3.94201
140.11945	1.13259
131.26062	2.31253
130.20728	3.98333
131.02855	0.25069
145.46875	1.09052
141.23430	0.21135
144.99470	0.25521
145.78008	0.56151
134.82949	1.96816
137.27773	1.80972
139.25797	-0.91702
136.07420	2.67376
143.81550	-0.09925
129.34641	1.29894
140.57110	0.02827
135.28809	3.14919
137.01157	-1.32768
137.99858	2.72504
135.80297	-0.79055
141.01599	0.08383
138.98726	0.41605
136.33739	1.03268
144.66247	0.19079
136.04361	0.89207
144.07288	-0.48196
134.69391	2.71321
131.23012	-0.40442
140.81181	3.12050
128.93903	4.10933
136.86966	3.46259
132.74241	-1.13881
140.88633	3.15849
137.13128	-1.32942
133.03948	0.66165
143.20619	-0.48957
132.12925	1.50938
137.50927	-0.92953
139.45002	0.32429
134.71721	1.36075
130.49884	0.70231
135.56463	-0.61009
134.61166	3.81431
136.22788	2.25754
142.02340	0.02943
144.56648	1.75256
131.14995	0.60388
143.98279	-0.39697
143.47996	-0.04458
137.01488	2.05730
137.29030	2.56860
139.25580	-1.21488
129.77310	0.79747
136.33252	2.99831
140.43246	-0.83610
144.58476	3.29545
131.75567	-0.71011
129.25733	2.46603
130.63354	0.69534
142.39995	0.73576
144.48728	1.35938
131.38502	2.20092
137.48598	4.35549
142.17380	-1.45626
145.63020	-1.37344
130.40933	0.09625
140.02870	0.01621
142.57150	0.29370
134.13048	0.01238
131.69971	2.19913
132.55366	3.81385
136.38053	4.52116
138.23409	0.46491
129.39660	-0.07274
143.36985	-1.03350
133.03717	0.28686
134.80545	4.11118
142.81721	0.89453
135.94735	2.11391
129.44659	3.36874
137.60012	0.08135
142.18840	-0.71583
138.42090	4.51887
141.44325	1.28761
130.46220	0.81885
136.95351	0.73094
128.76748	-0.65929
139.45614	2.44077
131.78293	2.06327
139.66289	-1.62533
141.14974	-0.10861
139.85036	-0.62116
139.86293	0.12706
142.25717	0.61806
131.38816	0.05695
140.73950	-0.06772
145.15372	2.87545
134.37788	0.68793
131.30950	3.68195
138.01738	1.94048
128.96348	1.25618
139.07099	-0.21927
141.69297	0.46606
131.45503	1.28486
140.09220	4.32985
129.43844	2.14963
139.00809	-0.21101
141.31232	2.85644
133.18949	-1.50800
139.48109	2.93907
144.53385	-1.24103
140.45816	2.20842
130.37599	1.62926
137.15628	3.34512
135.13391	-1.00979
135.82374	1.49127
142.18072	3.25251
134.26204	2.19884
136.20939	4.15213
143.34965	1.67294
141.54153	3.61249
138.63569	2.83909
134.06318	-0.18804
145.25995	2.36381
130.52615	-0.14489
136.64285	2.18671
132.07344	2.02794
134.15938	-0.03083
143.65247	1.70115
140.74506	1.06338
135.87740	3.84640
137.09077	0.29090
130.20080	3.78946
139.75299	3.19535
130.02664	0.74852
136.42316	4.42920
140.18399	4.36896
130.35622	3.53016
141.21804	0.56905
139.46468	-1.39887
142.31249	2.31719
135.48153	1.98961
134.89521	0.46389
137.37398	-0.19260
135.89152	3.18607
137.11769	1.16882
145.24989	2.58913
145.83008	-0.21351
139.02535	1.02526
138.84176	4.02441
138.66437	1.90266
140.87443	3.24407
144.81669	-0.66051
139.60154	2.51472
130.10218	0.99158
134.05978	1.06648
133.07943	-0.31394
140.49035	0.23234
145.62595	-0.95989
142.38125	0.06030
134.85866	0.52148
142.26401	3.36780
137.10959	2.88704
136.42313	1.13487
144.31932	1.05737
129.39101	0.56757
141.37379	2.87712
129.64502	2.16830
135.89262	2.39630
132.99198	3.31385
145.06860	2.54461
130.71311	2.03638
144.31564	2.11166
138.34334	0.29476
145.33310	-1.17387
143.43985	0.91530
137.94635	1.50594
145.51258	-0.93379
141.87439	-1.11186
141.42994	1.50594
132.11255	1.07705
145.59398	2.47042
134.91602	1.20450
145.89958	-1.19874
142.36728	-0.01098
143.92564	-0.93944
130.63346	0.70412
143.11420	-0.76083
142.34540	2.84271
134.82405	2.01397
145.39430	-0.55763
140.32948	4.28226
145.66083	-0.41398
137.01658	3.53602
135.13949	1.54683
130.52922	1.70054
145.28240	-0.06838
140.66512	-0.66747
143.10711	2.22230
141.09495	2.58097
132.72350	-0.33540
129.79494	0.81699
144.50554	-1.33171
137.07647	-0.19669
138.34580	-1.52362
139.61451	1.33069
136.05413	1.50532
142.48756	-0.37929
141.73167	0.10514
129.41640	0.83677
131.83958	0.23764
129.22548	-0.01323
137.10816	-0.85629
131.72472	2.12637
136.34070	3.54698
133.38586	2.75229
140.35621	-0.71495
138.32877	0.93407
140.06566	3.48048
140.09050	3.16434
137.25261	-0.51656
132.80432	0.64350
140.41667	-0.13456
131.18987	1.38582
130.00642	0.02844
140.17197	-1.28892
143.50687	2.60621
131.75814	3.41606
144.14745	2.73492
134.21682	0.13702
143.12639	0.56772
128.69529	3.58134
130.28435	1.72983
139.05950	-0.82565
137.02280	-1.24323
134.63085	2.27430
136.83795	3.96304
135.68495	2.80362
129.94581	3.24851
143.84889	2.55812
129.39445	4.23603
138.13722	-0.39988
129.24572	4.01745
129.10963	3.11113
140.46986	3.80699
145.36555	2.54457
139.36408	3.57733
134.19710	-1.39099
135.24500	0.47815
138.53222	0.80668
134.63930	-0.67123
141.31493	1.54926
128.68933	3.17048
138.84803	3.87862
137.40301	2.20962
139.03862	0.49973
133.99633	1.93431
130.41246	1.28325
144.11899	2.30064
142.98100	-0.45828
131.36486	3.65016
136.06355	1.28189
142.52131	1.31411
139.57824	2.26308
140.36130	3.83509
134.75262	-0.35633
131.60878	0.43201
138.13793	3.60292
132.60251	3.19827
139.94113	0.90704
143.87210	-0.28631
132.69621	-0.09620
130.12836	2.10777
140.87251	3.76162
129.81521	3.58460
128.88634	2.26607
136.67633	-0.96552
130.53612	2.83104
141.96380	-1.02444
133.17929	4.32030
137.55917	0.86057
139.59215	1.38795
129.99665	0.46546
130.47996	2.79511
133.36908	0.05237
137.43221	1.93613
144.00365	0.59434
145.20399	1.43568
140.85579	3.26005
138.85633	2.21708
136.02114	4.18849
136.00527	1.46300
136.39482	-0.68910
138.12098	1.47627
142.12347	2.53571
140.33861	3.19191
129.71310	2.65957
133.42405	2.01751
144.69863	0.18493
138.90845	3.47637
130.94528	1.88775
144.99168	0.70637
135.48739	0.67660
129.09016	0.50415
131.39367	2.74700
132.36446	3.91199
137.36148	-1.04606
140.56394	0.07429
129.47750	-0.84257
144.41042	2.78473
141.37201	1.89676
138.50093	-0.64364
141.02743	-0.32281
145.05612	2.51510
141.49176	3.89005
138.51345	3.88102
137.44390	2.31115
131.87448	1.89324
138.06173	2.98649
136.42596	-0.25682
142.77275	2.32720
129.27581	-1.18925
129.41195	2.52996
130.73345	1.02110
134.38547	-1.36350
141.83926	-0.12816
142.26865	-0.93649
144.65220	-0.40665
132.67876	-0.35023
131.90719	4.41311
129.99512	3.20226
140.46145	2.63531
139.10815	4.45570
145.43899	0.30769
131.89246	2.93164
136.37857	-0.52886
131.96606	-0.56602
134.78693	-1.15672
134.57946	0.85431
145.56012	-1.14264
132.23067	1.93721
138.35678	4.38313
138.25773	3.23023
139.09872	1.82212
143.90520	-0.51340
139.57427	-1.04945
142.74011	1.50727
135.85409	3.05878
132.63893	2.50086
141.30308	-0.27696
140.01950	4.17155
132.43825	4.27293
135.08408	1.57202
136.26606	-0.69210
129.11589	1.37150
137.46274	1.06884
132.88113	1.07347
138.46783	-0.47984
133.32481	1.47496
141.07466	1.37601
129.86242	3.27844
142.53293	0.94640
135.37949	0.23733
138.05268	4.20121
139.98518	4.20679
133.26314	2.84196
131.49452	3.16197
130.37306	3.52551
130.98096	-0.11849
129.02172	3.75374
141.05916	-1.37344
133.75758	1.24912
140.32354	-0.24551
143.01998	1.28400
143.80090	0.93140
131.72469	2.13127
138.66816	1.25627
139.69083	-0.54459
142.60160	2.07610
134.28656	3.57909
135.12595	-0.01407
128.99117	3.22479
140.80055	3.93254
135.98308	1.61860
129.34979	3.53969
140.42669	0.29557
134.85531	2.45896
142.65098	0.32621
137.75166	2.03873
138.50725	0.41167
141.89191	1.46511
145.61827	0.40002
142.87058	-1.47256
137.51127	4.24775
145.13498	0.25578
141.77960	1.77915
138.06458	2.38088
142.95381	0.54311
144.05074	-0.09316
136.51705	0.94304
140.98286	-0.95905
131.41775	-0.51025
142.01126	0.67000
140.79210	-0.60223
134.74307	3.82817
132.63702	1.90445
141.50090	-0.19653
144.71453	2.88490
143.14693	-0.30729
134.59269	2.63934
140.08731	3.31883
136.49190	3.77650
144.45999	0.34680
136.76443	-0.59993
133.86161	0.67872
133.61210	0.77303
134.32383	-1.05741
134.85715	3.16911
142.06837	2.94219
139.31035	4.41236
143.87229	-0.25411
144.34469	2.81746
135.34072	2.42273
145.48086	0.39563
141.68288	-0.45506
143.95309	2.54357
139.47900	-0.95272
144.94510	-0.31966
134.35068	3.67374
144.97344	0.44263
138.94275	4.50596
130.55032	3.46317
134.54670	-0.20179
132.44362	2.14391
132.00792	3.48490
145.06673	1.30960
134.69625	4.24883
130.17735	0.01954
128.69699	1.65927
145.47307	-1.45761
131.32413	2.02982
139.08861	0.94919
130.54292	4.49564
131.78301	0.42433
145.34066	1.15849
129.77189	2.71683
130.36715	0.14689
129.50370	2.71107
139.72686	4.52854
132.41905	0.51442
131.73118	2.29188
137.81140	3.59472
130.58212	2.60150
138.04960	1.43754
134.80152	-0.17233
140.66401	2.62049
137.19432	1.54818
145.87025	0.78599
131.45930	-0.40132
133.58883	1.31331
143.85988	0.44532
138.74340	-1.23765
129.29678	1.73008
145.89155	-0.72524
134.17277	3.05603
143.88942	-0.48116
137.06523	-0.67083
131.64196	0.08778
142.13383	0.21005
133.80924	-1.08174
138.80944	4.40143
144.30073	2.41609
139.40877	1.46625
136.60978	-0.40169
138.99174	0.18523
139.90314	2.31872
129.55632	4.21108
137.13634	3.41781
132.55118	-1.05256
132.66320	0.65999
135.42289	0.86013
133.00601	-0.34592
142.93014	-1.52103
135.14428	1.47468
142.45759	-0.53784
137.78025	2.69902
130.61997	2.46445
139.20266	3.74046
136.88233	4.40060
145.27987	1.43885
132.81754	-0.97286
134.41485	2.40499
135.63330	3.03864
136.89368	0.44684
131.24437	3.59410
135.64264	3.67361
140.21464	2.23727
142.26083	3.21247
144.81507	2.26298
133.60680	-0.96132
129.42923	3.00384
136.40434	4.33523
132.25387	-0.53536
142.35843	-0.32117
141.82507	0.44507
140.89960	1.24173
135.42738	1.91456
138.41275	4.51601
130.70501	1.02516
144.16660	-0.82479
138.77134	1.39235
144.77234	0.22288
136.16168	1.73272
140.88475	1.06087
137.13066	3.24743
130.85859	0.01057
131.21310	0.05952
137.47731	-1.25131
133.27633	2.31700
140.02519	2.17022
136.62916	2.32375
139.34372	3.10090
129.07578	4.13132
133.40597	-0.08803
141.36843	1.95915
132.23638	2.91775
133.31091	0.79802
130.60415	3.86695
140.49897	1.29254
142.23810	0.94233
129.67918	2.88219
129.64104	2.66032
139.63296	1.93961
141.60561	3.49360
140.64420	3.31605
139.82730	-1.18325
143.79321	1.04410
145.69795	1.58439
132.66107	1.80447
132.15012	1.56420
141.65248	3.09524
142.76147	1.58013
144.09409	0.28432
136.65916	2.53552
130.59172	1.02090
128.52403	3.68954
131.33804	3.46874
137.20221	2.63312
138.66202	0.22902
133.37909	3.68639
142.25063	0.98892
141.64487	-0.27802
137.09007	1.45624
133.72007	0.37635
129.46527	-1.04002
135.92755	0.88837
129.53529	1.01763
137.10966	0.68891
135.26502	-0.78738
132.87800	-0.56084
139.49663	4.06520
133.81088	2.04660
138.03534	1.09682
136.56216	0.79233
131.39335	0.37953
143.80349	3.15883
138.52395	1.62872
142.11328	0.27833
142.27830	2.29165
136.42686	0.47758
133.40045	-0.91014
145.47616	2.71012
145.36327	0.79274
136.60405	2.37403
136.61372	1.73746
139.32491	2.75849
144.67497	1.19864
142.94445	2.71097
130.33739	2.07943
135.45222	1.69317
128.71707	3.55033
142.70451	0.33315
144.64951	-0.86698
136.54622	2.94849
139.31252	1.39071
137.19953	-1.03743
136.89815	-0.05315
135.11506	2.45274
133.15924	4.28827
134.92950	3.40405
141.70737	-1.05933
132.20742	-0.26018
144.37563	0.53943
136.21833	3.80458
137.87792	3.41612
130.63738	2.08257
136.01140	-0.70262
134.12333	2.02262
136.75511	1.21221
142.12858	0.86841
133.30387	1.61882
129.15491	1.70988
145.74546	-0.21149
144.23222	0.99493
137.65684	2.57329
140.27203	0.45173
140.99510	2.94122
138.09994	-0.54739
141.08721	0.85936
130.13552	0.32670
143.87980	-0.45977
136.73855	-0.22471
143.03261	-0.49154
139.80067	0.94540
134.11773	2.89528
143.22702	-0.27559
133.81436	3.78358
135.93989	3.20178
140.84460	0.33375
135.66320	-0.52302
131.66472	0.45271
131.68461	0.28199
129.35642	-0.64001
129.98201	3.37892
143.75194	3.18234
139.94234	3.29706
133.62952	1.21505
129.05071	3.35906
142.21247	1.81713
131.88199	1.44792
137.48020	3.34495
133.84582	4.48189
143.59168	1.58224
141.91366	-0.13124
130.30576	1.34302
139.85302	2.18055
140.64028	3.40885
136.20939	4.41270
134.52288	3.77309
128.89306	0.51900
131.44064	0.08027
141.30223	2.58907
136.05173	4.16125
139.64108	2.90391
135.07761	1.87605
143.27469	-0.29098
140.47511	0.83638
143.82657	0.75664
135.98943	-0.84630
140.82078	-1.17418
130.96168	1.42850
136.70210	3.23386
136.72586	2.33837
145.69769	2.97142
144.26600	2.89346
135.78750	1.14693
134.55507	-1.04081
141.84005	2.79915
138.63191	-0.50206
139.20330	-1.04198
140.19532	2.75391
129.58968	-0.80365
141.43414	3.52205
143.57975	1.30207
140.09111	-1.33805
137.03717	1.33377
133.36505	4.14690
132.66737	1.38135
140.94056	0.82424
141.52350	2.12153
131.19255	3.38701
132.17762	3.62379
141.00525	1.15539
130.76545	2.98500
131.54829	4.04385
133.50489	2.61456
129.28345	2.16354
135.83743	1.48333
132.65652	2.11715
131.71835	2.00667
144.59391	2.71513
142.15995	-0.35384
145.09884	2.85052
142.00860	2.15898
132.49218	2.60775
133.09802	-0.10111
142.93627	-0.89848
136.42669	1.28989
138.35154	1.01323
142.42043	-0.39229
135.53642	0.77536
138.56075	1.90150
133.82356	-0.39170
141.14738	0.89958
137.72561	1.92018
142.01698	0.04361
141.85773	1.90251
139.79077	2.82810
144.70258	0.40382
137.56299	1.30722
132.57697	0.92257
144.22492	0.93628
134.54335	-1.25944
135.24291	-0.61372
137.63118	-0.54150
143.35538	0.67011
144.48842	-1.39669
140.08471	1.01903
137.43509	-0.36468
133.50213	3.54080
143.39981	2.99289
137.61678	2.38827
140.80919	0.97892
133.94491	-1.23755
139.55546	2.90904
140.34298	-0.07141
137.65903	0.71284
132.65507	4.11501
131.00963	0.33245
135.53890	0.84215
135.28911	-0.13376
144.60336	1.41938
130.92536	2.48264
144.42094	-0.22569
140.59542	2.63788
134.30646	-1.08146
129.09384	3.43212
138.43347	4.49330
134.58225	0.80089
130.05576	3.04868
134.80990	2.05390
130.29896	0.60843
141.82405	-0.86364
138.44719	1.45374
139.00234	2.12389
138.33592	1.69553
132.45110	0.27330
134.56762	3.66903
137.48201	2.10527
130.65855	2.42009
140.60305	2.09811
145.06877	2.45810
139.22679	4.19773
130.00455	1.59073
143.52368	0.29495
136.91772	1.26686
138.80053	3.00865
143.63291	0.75869
134.11764	0.11443
144.18564	2.70774
141.56409	-0.29728
129.50440	-1.40703
133.16298	0.05798
134.83073	-0.08022
128.93915	-0.71623
139.74045	3.88921
144.74359	2.40213
138.72017	1.00147
138.06990	1.07435
136.45555	1.26867
134.73583	1.39873
145.16617	2.32940
138.32899	4.43631
141.13894	-0.14280
130.15426	3.38282
145.92824	1.39388
142.58555	0.55421
139.57508	2.37234
137.24656	2.46345
139.95822	3.52624
132.02215	-1.25923
132.99160	0.35474
142.55449	-1.12749
140.64646	3.93481
135.66825	-0.90872
145.83194	-0.09361
145.26786	1.32207
140.97439	-0.39862
139.09915	0.90708
138.20254	-1.28853
138.28520	1.67077
133.39062	-0.00780
145.46871	2.95419
129.96766	3.13590
136.34213	4.09076
140.54549	3.71821
139.64126	-1.05338
133.95461	0.97939
132.85978	3.11067
141.05240	-0.11581
131.85930	3.68320
144.45592	-0.25168
133.33121	-0.64194
132.85482	1.59184
132.49314	4.37269
135.67427	1.05263
130.54833	0.81710
131.44780	2.79282
138.57344	2.50046
139.88820	-0.37574
138.43891	4.22851
135.38203	0.73950
137.02413	-0.61034
141.39473	1.19885
141.45462	1.08820
138.06141	2.12255
144.84000	0.91423
131.06861	3.43704
132.03450	1.81585
133.62253	3.05625
139.70156	0.10811
135.03139	-0.04842
130.13612	1.36766
144.54711	-1.15134
129.48056	1.50897
141.79573	0.93043
136.25196	-0.27246
131.43472	2.90401
145.36100	-1.13942
130.59779	0.34627
137.46884	-0.11017
140.62256	1.21036
134.76991	2.45921
131.44162	1.82365
143.65964	1.10710
132.63365	-0.38173
140.41247	2.37867
142.04150	-0.61309
137.26910	3.87135
137.41093	1.30158
142.25970	1.55420
133.79806	0.05615
139.27069	3.90960
142.82437	2.06257
133.66087	3.92532
133.44290	-0.18901
130.29238	3.40255
128.93675	3.55798
144.77202	0.16342
145.73191	1.09671
140.80574	1.66573
135.07468	1.83971
145.87588	-0.77831
138.57932	-0.65366
136.79133	-0.20779
139.18774	3.64729
131.11567	1.80164
138.63870	3.21529
142.25938	1.57521
140.50395	1.23611
132.01186	1.51570
131.96447	1.46877
141.37238	2.68603
135.87708	3.29599
134.19357	-1.09277
132.79646	-0.33606
138.27915	3.15862
144.45644	2.16134
138.73069	2.93970
141.10385	2.94043
136.10982	2.06338
132.87474	-0.41545
138.31359	3.20279
130.92185	1.64285
132.30640	-0.40419
145.57401	0.36256
139.53803	3.72013
131.29342	1.30032
129.55828	0.84539
139.76677	0.10289
129.31539	3.75144
144.99305	-0.75511
141.92147	1.04953
136.45641	2.97104
136.60966	3.50856
129.34379	0.36198
129.28413	3.69293
135.48788	-0.83499
138.30361	-0.30857
137.32257	3.62580
139.15079	-0.16138
143.51476	3.25879
131.79722	1.61939
132.17007	0.01541
131.56316	-0.77480
144.79595	0.35529
140.36813	-0.12860
134.69708	0.71056
143.68742	-1.26635
135.89936	2.31524
145.38108	1.78887
134.55679	3.70384
129.02392	-0.20230
137.99506	0.04497
139.18212	3.99782
138.12473	-1.24660
136.61995	3.34170
142.25940	0.71333
135.67876	-0.51737
135.60270	-1.41585
138.25252	2.09995
