CATID	CUBEIDPUB	arm	CUBEFWHM	CUBETEXP	WARNMULT	WARNSK2M	WARNSKER	WARNRE	WARNWCS	WARNEMFT	WARNSKEM	WARNFCAL	WARNZ	RA_OBJ	DEC_OBJ	z_spec	r_petro	M_r	r_e	ellip	PA	mu_within_1re	g_i	Mstar	photometry	ReMGE	mMGE	PAMGE	epsMGE_Re	epsMGE_LW	dist2NNeigh	morph_type	SurfaceDensity	SurfaceDensity_err	SurfaceDensityFlag	SIGMA_RE	SIGMA_RE_ERR	SIGMA_RE_MGE	SIGMA_RE_MGE_ERR	LAMBDAR_RE	LAMBDAR_RE_ERR	VSIGMA_RE	VSIGMA_RE_ERR	PA_STELKIN	PA_STELKIN_ERR	APER_CORR_FLAG	MEAN_K51_RE	PA_GASKIN	PA_GASKIN_ERR	V_GAS_RE	V_GAS_RE_ERR	VDISP_GAS_RE	VDISP_GAS_RE_ERR	HALPHA_RE	HALPHA_RE_ERR	cluster	R_on_rtwo	V_on_sigma	is_mem	R_proj_Mpc_from_cat	v_pec_kms	host_z_clus	host_sigma_200	host_e_sigma_200	host_N_mem_R200	host_R_200	host_M_200_caustic	host_M_200_virial	has_stelkin_sigma_re	has_lambda_re	has_stelkin_pa	has_gaskin_pa	has_gas_vdisp_re	has_resolved_kin_maps	kin_quality_clean	has_struct_full	has_mge	has_morph	has_env_cluster	incl_deg_thin
7992	7992_A	GAMA	1.56074	12600	0	0	0	0	0	0	0	0	0	180.221	0.813849	0.08164	16.177	-21.91	3.15	0.3437	40.36	20.07	1.33	10.95	GAMA	2.17905	16.1171	43.1463	0.26878	0.328525	13.0799	1	0.424	0.0758	0	230.098	1.93532	231.406	1.90825	0.123149	0.0069863	0.132032	0.00648072	24.5	4.16667	0	0.0589684	144.5	3	30.7571	7.29329	223.638	5.05216	6.38036	0.238912														True	True	True	True	True	True	True	True	True	True	False	48.9817
8319	8319_A	GAMA	2.75338	12600	0	0	0	0	0	0	0	0	0	181.738	0.662927	0.00447	17.476	-14.63	11.72	0.2865	178.23	24.51	0.49	7.49	GAMA	4.79607	17.9875	8.94687	0.304577	0.322885	6.50754	3	1.221	0.1714	1													222	1.75	-0.509407	0.380271	17.8613	0.749156	40.899	0.382332														False	False	False	True	True	True	True	True	True	True	False	44.4796
8353	8353_A	GAMA	2.69897	12600	0	0	0	0	0	0	0	0	0	182.016	0.697606	0.01967	15.618	-19.41	5.37	0.3726	148.9	20.9	0.56	9.44	GAMA	5.17063	15.5104	168.18	0.265189	0.31698	14.2809	3	1.766	0.0261	0	71.5421	2.94984	73.0048	3.47799	0.262975	0.0217283	0.306798	0.0248431	327.5	6.33333	0	0.151975	348	0.166667	11.525	0.0844155	37.1644	0.0934234	211.75	0.408717														True	True	True	True	True	True	True	True	True	True	False	51.1414
8391	8391_A	GAMA	1.64709	12600	0	0	0	0	0	0	0	0	0	182.129	0.752595	0.02035	17.927	-16.98	1.64	0.1988	136.22	20.79	0.99	8.81	GAMA	1.38325	18.0316	132.261	0.0671388	0.122371	6.18398	-9	2.824	0.3303	0	45.8039	2.78623	46.7984	2.675					88	29.9167			252	0.166667	74.2653	0.796252	28.6023	1.10933	2.76717	0.0508587														True	False	True	True	True	True	True	True	True	True	False	36.7552
84048	84048_A	GAMA	2.04631	12250	0	0	0	0	0	0	0	0	0	175.789	0.558899	0.01861	17.269	-17.47	4.84	0.3345	25.98	22.3	0.56	8.66	GAMA	3.41613	17.3906	38.7549	0.209621	0.29173	14.8019	3	0.48	0.0397	0	58.511	4.54955	55.8878	4.69045	0.52571	0.0645665	0.638084	0.0760293	119.5	29.9167	1	0.854522	316.5	0.166667	-2.07895	0.287563	24.1594	0.433946	21.6956	0.146429														True	True	True	True	True	True	True	True	True	True	False	48.2793
8404	8404_A	GAMA	1.64709	12600	0	0	0	0	0	0	0	0	0	182.221	0.705569	0.01885	17.907	-16.92	4.07	0.1941	161.3	22.62	0.94	8.75	GAMA	2.8508	18.0772	179.486	0.0154875	0.0660573	6.34195	3	5.524	0.596	0									138.5	29.9167			39	0.166667	301.767	8.57825	6.82471	33.3134																False	False	True	True	True	True	True	True	True	True	False	36.3027
84073	84073_A	filler	1.49882	12600	0	0	0	0	0	0	0	0	1																			1.5																216	0.166667																				False	False	False	True	False	True	False	False	False	True	False	
84106	84106_A	GAMA	2.04631	12250	0	0	0	0	0	0	0	0	0	175.987	0.522274	0.02794	16.164	-19.42	2.68	0.0638	87.64	20.19	1.13	9.93	GAMA	2.81927	16.0915	93.0505	0.026811	0.0180204	23.73	0.5	0.29	0.1617	0	125.119	0.887686	125.042	0.892564	0.297345	0.00563171	0.32724	0.00578376	87.5	1.16667	0	0.0407893	302.5	0.333333	-88.249	175.979	579.059	148.375	2.10663	0.718199														True	True	True	True	True	True	True	True	True	True	False	20.5771
84107	84107_A	GAMA	2.04631	12250	0	0	0	0	0	0	0	0	0	175.998	0.428013	0.0287	15.351	-20.25	5.05	0.2314	167.65	20.64	0.5	9.71	GAMA	4.5117	15.3998	157.698	0.188881	0.194412	11.1238	2.5	0.277	0.189	0	60.3725	1.5545	59.9633	1.58346	0.337096	0.0138778	0.381005	0.0152604	2	2.41667	0	0.0532653	6	0.166667	21.6087	0.0844917	57.2429	0.0769785	503.835	0.907152														True	True	True	True	True	True	True	True	True	True	False	39.7717
84209	84209_A	GAMA	1.49882	12600	0	0	0	0	0	0	0	0	0	176.632	0.425501	0.10398	16.399	-22.21	3.06	0.1226	131.81	20.64	1.38	11.06	GAMA	2.23916	16.5087	125.283	0.0616645	0.117782	11.3328	0			9	190.685	1.92254	195.174	1.96776	0.259138	0.0102355	0.264961	0.00975148	144	2.41667	0	0.033995	133	0.166667	61.1411	8.78869	215.881	5.75985	7.21778	0.318999														True	True	True	True	True	True	True	True	True	True	False	28.6697
84677	84677_A	GAMA	1.80983	12600	0	0	0	0	0	0	0	0	0	179.346	0.487198	0.04721	15.32	-21.38	5.99	0.5356	151.94	20.33	1	10.56	GAMA	3.91588	15.3332	155.011	0.454758	0.519059	19.6162	2	0.986	0.642	0	152.541	1.71331	146.852	1.57825	0.55851	0.00663254	0.730137	0.0104541	154.5	1	0	0.0456357	154	0.166667	40.6677	0.288139	140.078	0.214071	362.653	0.778513														True	True	True	True	True	True	True	True	True	True	False	62.3286
84680	84680_A	GAMA	1.80983	12600	0	0	0	0	0	0	0	0	0	179.375	0.602551	0.04717	15.89	-20.79	3.57	0.4169	92.64	20.03	1.26	10.51	GAMA	2.6842	15.9203	92.2409	0.303922	0.322026	21.3174	1	1.747	1.3097	0	136.593	1.00572	133.495	0.895854	0.42177	0.00637354	0.478239	0.00745398	97	1	0	0.0228664	280.5	0.333333	34.4023	13.7256	162.043	12.9411	2.01313	0.243084														True	True	True	True	True	True	True	True	True	True	False	54.3311
84734	84734_A	GAMA	1.56074	12600	0	0	0	0	0	0	0	0	0	179.597	0.551925	0.07639	15.5	-22.32	5.87	0.2226	6.38	20.86	1.25	11.07	GAMA	3.61726	15.4902	13.6221	0.0877275	0.171917	19.03	0.5	0.314	0.0857	0	207.777	2.03222	215.793	1.67608	0.217479	0.00733704	0.219682	0.00591563	171	2.5	0	0.0862837	211.5	0.166667	52.6957	7.61484	215.372	5.66956	10.5701	0.423675														True	True	True	True	True	True	True	True	True	True	False	38.9769
8485	8485_A	GAMA	1.68252	12600	0	0	0	0	0	0	0	0	0	182.551	0.754027	0.01951	16.87	-18	6.17	0.7339	0.610001	21.48	0.97	9.21	GAMA	3.15801	16.947	2.30554	0.668338	0.704159	10.5972	3	7.734	6.1733	0	57.2505	3.17022	49.6487	4.19127					28	7.91666			13.5	0.166667	136.14	0.444793	46.7346	0.497619	16.9945	0.128599														True	False	True	True	True	True	True	True	True	True	False	74.5677
8487	8487_A	GAMA	1.68252	12600	0	0	0	0	0	0	0	0	0	182.636	0.677501	0.02024	14.068	-21.13	8	0.2416	79.2	20.2	1.13	10.59	GAMA	7.83376	13.9089	89.1035	0.188697	0.283155	26.7736	0.5	6.932	1.1392	0					0.144309	0.00471664	0.16707	0.00349885	91	1.75	1		193	0.416667	62.6136	2.78795	207.747	2.31744	55.6248	0.718973														False	True	True	True	True	True	True	True	True	True	False	40.6767
8488	8488_A	GAMA	1.84625	12600	0	0	0	0	0	0	0	0	0	182.63	0.672777	0.01996	16.811	-18.36	1.42	0.0642	65.13	19.28	1.17	9.51	GAMA	1.36392	16.5228	90.9492	0.0454294	0.0637987	24.9032	0	7.464	1.3442	0	74.4508	1.09315	74.4508	0.889592					76.5	29.8333	0		218	0.166667	-155.811	11.5448	68.3456	12.5267	0.766373	0.10745														True	False	True	True	True	True	True	True	True	True	False	20.6422
84900	84900_A	GAMA	1.56074	12600	0	0	0	0	0	0	0	0	0	180.1	0.490669	0.02573	14.547	-20.82	6.51	0.553	172.39	19.78	1.11	10.44	GAMA	4.07687	14.6435	172.317	0.387841	0.527103	19.3468	2	0.156	0.026	1	138.417	0.766085	126.82	0.736442	0.592683	0.00294619	0.779706	0.00530414	354.5	0.25	0	0.0158527	352.5	0.166667	-15.8521	1.05559	157.175	0.931133	78.162	0.510725														True	True	True	True	True	True	True	True	True	True	False	63.4486
8490	8490_A	GAMA	2.69897	12600	0	0	0	0	0	0	0	0	0	182.642	0.67148	0.01998	18.158	-17.42	2.42	0.2819	66	21.95	1.05	9.05	GAMA	2.98579	17.9451	68.0167	0.252987	0.148147	22.461	-9	6.976	2.4492	0	37.4603	8.28013	46.8032	5.94242					262.5	29.9167			228.5	0.166667	207.877	97.7583	404.366	99.9111	0.248677	0.158134														True	False	True	True	True	True	True	True	True	True	False	44.1022
85205	85205_A	GAMA	2.75338	12600	0	0	0	0	0	0	0	0	0	181.455	0.540219	0.04937	16.581	-20.18	2.4	0.0206	25.02	20.52	1.18	10.21	GAMA	2.76741	16.5754	84.4545	0.016858	0	9.96997	0	0.129	0.0161	0	122.312	1.81203	122.904	1.89792	0.0702327	0.0147586	0.0780123	0.0143168	42.5	29.8333	0	1.65709	165.5	4.08333	28.7591	8.45659	148.588	7.67172	2.49798	0.166881														True	True	True	True	True	True	True	True	True	True	False	11.6498
85239	85239_A	GAMA	2.75338	12600	2	0	0	0	0	0	0	0	0	181.524	0.463863	0.06084	16.192	-21.13	2.5	0.2214	77.3	19.88	1.31	10.67	GAMA	2.43392	16.1505	74.3615	0.130034	0.0990243	7.82904	1.5	0.095	0.0078	0													166.5	0.25	45.4275	2.97954	155.933	2.56087	9.91927	0.188849														False	False	False	True	True	True	False	True	True	True	False	38.8674
85280	85280_A	GAMA	2.75338	12600	0	0	0	0	0	0	0	0	0	181.797	0.432625	0.06425	15.811	-21.62	5.26	0.5758	129.77	20.45	1.07	10.66	GAMA	3.31481	15.8345	125.655	0.4919	0.518681	23.5071	2	0.081	0.0124	0	156.398	1.97397	151.72	1.77467	0.528079	0.00758781	0.652938	0.011318	133.5	1	0	0.0320684	136.5	0.166667	-46.1266	0.917579	143.643	0.7964	54.1698	0.308801														True	True	True	True	True	True	True	True	True	True	False	64.9
85416	85416_A	GAMA	2.69897	12600	0	0	0	0	0	0	0	0	0	182.369	0.533266	0.01943	14.713	-20.15	5.85	0.6649	80.17	19.41	1.14	10.21	GAMA	3.40814	14.7565	80.6906	0.599908	0.651525	20.7003	2	3.804	1.013	0	147.676	1.40743	125.768	1.24312	0.574886	0.00447637	0.798528	0.00839548	258	0.5	0	0.0223525	255.5	0.166667	-3.96804	0.269174	138.121	0.214514	311.805	0.602922														True	True	True	True	True	True	True	True	True	True	False	70.4214
85418	85418_A	GAMA	1.64709	12600	0	0	0	0	0	0	0	0	0	182.405	0.536113	0.02066	17.685	-17.21	2.05	0.3222	170.53	20.87	0.9	8.83	GAMA	1.65722	17.7869	170.735	0.149457	0.298835	14.1881	2	3.636	2.651	0	36.7659	2.92179	37.1117	2.68935					331	29.9167			191	0.166667	-6.63834	0.233044	26.9576	0.309245	20.4943	0.132697														True	False	True	True	True	True	True	True	True	True	False	47.328
85423	85423_A	GAMA	2.69897	12600	0	0	0	0	0	0	0	0	0	182.278	0.473283	0.01973	17.509	-17.35	3.56	0.1767	123.35	22.11	0.59	8.63	GAMA	3.34116	17.5101	120.636	0.236799	0.13079	19.5079	3	3.664	0.6303	0									333	17.4167			330	0.583333	88.6655	0.290434	26.1054	0.417937	18.5168	0.123764														False	False	True	True	True	True	True	True	True	True	False	34.5835
85464	85464_A	GAMA	2.69897	12600	0	0	0	0	0	0	0	0	0	182.531	0.426176	0.0199	18.366	-16.53	3.75	0.4713	136.71	22.54	0.85	8.53	GAMA	2.17234	18.5787	134.904	0.29474	0.421263	21.5062	3	5.255	2.1125	0	49.4754	8.45502							8	29.9167			46	0.166667	8.50956	3.38432	26.8218	5.03696	0.836654	0.069342														True	False	True	True	True	True	True	True	True	True	False	58.0823
85474	85474_A	GAMA	2.69897	12600	0	0	0	0	0	0	0	0	0	182.569	0.626583	0.02069	15.255	-19.76	9.73	0.7406	61.27	20.79	1.07	10	GAMA	4.99104	15.2964	61.1735	0.745555	0.718122	13.4757	3	5.705	1.1357	0					0.705557	0.00972378	1.08315	0.0221546	58.5	1.5	1	0.0308071	59	0.166667	0.237881	0.229802	83.3227	0.215231	176.88	0.448635														False	True	True	True	True	True	True	True	True	True	False	74.9655
85479	85479_A	GAMA	1.64709	12600	0	0	0	0	0	0	0	0	0	182.685	0.625878	0.02094	16.439	-18.52	6.27	0.6758	24.05	21.25	0.91	9.37	GAMA	3.83786	16.4732	24.8582	0.627884	0.549407	10.1009	2.5	5.941	0.4698	0	54.3237	1.85707	48.9954	1.89891					28.5	4.41667		0.101654	26	0.166667	-14.2891	0.275976	45.0899	0.307867	32.1479	0.157855														True	False	True	True	True	True	True	True	True	True	False	71.0829
85481	85481_A	GAMA	2.69897	12600	0	0	0	0	0	0	0	0	0	182.71	0.595911	0.01997	16.823	-18.05	4.34	0.4085	41.81	21.51	0.7	9.02	GAMA	3.47289	16.8942	44.6142	0.333643	0.306675	18.2009	3	7.005	0.891	0	58.4248	3.97524	55.314	4.0561					41	7.66667		0.243741	41	0.5	24.3365	0.292869	37.806	0.347896	26.6872	0.152493														True	False	True	True	True	True	True	True	True	True	False	53.7365
85505	85505_A	GAMA	1.68252	12600	0	0	0	0	0	0	0	0	0	182.742	0.603924	0.07787	15.597	-22.29	6.87	0.639	51.9	20.65	1.25	11.06	GAMA	3.93945	15.6727	50.7177	0.526834	0.53987	21.6438	2	0.3	0.0538	0	215.178	2.98699	188.937	2.0601	0.683627	0.00641008	1.01019	0.0150836	53.5	0.583333	0	0.0222284	52.5	0.166667	20.3796	2.35899	251.406	1.55709	55.5995	0.373056														True	True	True	True	True	True	True	True	True	True	False	68.8384
85507	85507_A	GAMA	1.64709	12600	0	0	0	0	0	0	0	0	0	182.764	0.624104	0.02007	17.076	-17.78	2.47	0.736	117.68	19.68	0.85	9.02	GAMA	1.68986	17.1746	117.599	0.418547	0.545915	17.4458	3	5.093	1.696	0	39.3036	2.27846	40.3037	2.46385					296	6			288.5	0.5	-64.8953	0.223268	30.5844	0.279566	14.3513	0.0848566														True	False	True	True	True	True	True	True	True	True	False	74.6925
85559	85559_A	GAMA	1.84625	12600	0	0	0	0	0	0	0	0	0	182.953	0.614656	0.07857	16.462	-21.44	3.75	0.1058	101.4	21.06	1.16	10.65	GAMA	2.54539	16.5543	106.444	0.0746225	0.0392953	19.6194	0	0.301	0.0253	0	157.583	2.0381	162.121	1.81621	0.131471	0.0121881	0.14033	0.0108513	120	6.83333	0	0.0955436	101	26.8333	-13.2946	16.9102	167.994	14.5806	1.82976	0.227857														True	True	True	True	True	True	True	True	True	True	False	26.5941
8562	8562_A	GAMA	2.69897	12600	0	0	0	0	0	0	0	0	0	182.791	0.78576	0.01991	18.262	-16.73	4.57	0.2816	29.33	23.24	0.62	8.42	GAMA	2.93824	18.738	36.0317	0.27317	0.307717	9.31547	3	8.242	1.5844	0													264	0.75	231.049	0.594628	15.5319	1.27001	6.56288	0.101769														False	False	False	True	True	True	True	True	True	True	False	44.0775
85667	85667_A	GAMA	2.50251	10800	0	0	0	0	0	0	0	0	0	183.519	0.446384	0.0747	15.596	-22.25	3.35	0.0949	41.47	19.99	1.21	11	GAMA	2.69006	15.5719	6.5426	0.057352	0.0237826	26.7726	0	0.16	0.0289	0	178.661	1.42507	182.93	1.48722	0.0482862	0.00628941	0.0533458	0.00575118	260	14.25	0	0.684751	281.5	0.25	420.442	37.1144	219.028	31.2477	0.793843	0.306973														True	True	True	True	True	True	True	True	True	True	False	25.1632
85707	85707_A	GAMA	2.50251	10800	0	0	0	0	0	0	0	0	0	183.764	0.488511	0.08232	15.814	-22.17	6.24	0.4338	77.17	21.11	1.1	10.89	GAMA	4.13518	15.86	76.4933	0.390459	0.42508	23.0101	1.5	0.095	0.0158	0	174.193	2.60816	166.563	2.07198	0.468807	0.00864435	0.572127	0.011408	82.5	1.5	0	0.0471062	80	0.166667	-16.3368	1.24635	172.394	1.00099	58.4645	0.362413														True	True	True	True	True	True	True	True	True	True	False	55.5143
8570	8570_A	GAMA	1.68252	12600	0	0	0	0	0	0	0	0	0	182.833	0.804198	0.02072	16.583	-18.67	4.8	0.3522	31.71	23.51	0.7	9.27	GAMA	7.49378	16.4972	44.38	0.32673	0.333778	12.2868	3	4.263	0.5597	0	61.4724	6.88494							30.5	29.3333			183.5	0.166667	140.024	0.285957	20.2714	0.491333	17.1511	0.125037														True	False	True	True	True	True	True	True	True	True	False	49.6241
85919	85919_A	GAMA	2.469	9300	0	0	0	0	0	0	0	0	0	184.569	0.551971	0.02114	17.775	-17.17	1.55	0.4327	90.11	20.2	0.61	8.58	GAMA	1.36049	17.8169	88.5134	0.196229	0.28264	15.8931	3	0.386	0.0709	0	46.1833	5.94902	46.1833	5.17893					84.5	29.9167			85.5	0.166667	-18.3146	0.232766	30.0819	0.28052	20.2008	0.130699														True	False	True	True	True	True	True	True	True	True	False	55.4378
86115	86115_A	GAMA	2.469	9300	0	0	0	0	0	0	0	0	0	185.274	0.552831	0.00719	15.505	-17.62	13.5	0.7004	172.93	21.86	0.44	8.63	GAMA	6.21696	15.521	172.016	0.685947	0.692687	17.3986	3	0.17	0.0091	1									181	18.9167			147	0.166667	1.71557	0.0899141	26.6994	0.123826	464.477	1.21331														False	False	True	True	True	True	True	True	True	True	False	72.5664
86116	86116_A	GAMA	2.469	9300	0	0	0	0	0	0	0	0	0	185.279	0.461335	0.00666	17.207	-15.64	2.78	0.3767	31.11	20.99	0.26	7.69	GAMA	2.3195	17.2314	32.4929	0.279741	0.252783	16.6868	3	0.215	0.004	1									293	29.8333			233	0.25	-103.234	0.154142	20.1609	0.247196	58.3321	0.295966														False	False	True	True	True	True	True	True	True	True	False	51.4425
8703	8703_A	GAMA	2.50251	10800	0	0	0	0	0	0	0	0	0	183.622	0.830114	0.02044	14.142	-20.79	8.39	0.5779	133.38	19.9	1.01	10.36	GAMA	5.6196	14.1849	134.673	0.547232	0.493778	28.5967	2	0.946	0.1362	0					0.623715	0.00337056	0.848585	0.00602873	314	0.5	1	0.0145607	315.5	0.166667	15.2881	0.312004	140.174	0.256574	474.986	1.02208														False	True	True	True	True	True	True	True	True	True	False	65.0328
9388000256	9388000256_A	cluster	2.41881	18000	0	0	0	0	0	0	0	0	0	337.176	-30.2601	0.0588348	15.7512	-21.3956	4.37931	0.353624	111.292	20.2983	1.18769	10.6829	VST	2.37723	15.8116	115.299	0.233172	0.317789	18.3773	0.5	2.30439	0.270891	0	146.339	1.55848	148.454	1.47874	0.361134	0.00613862	0.393392	0.00679144	286.5	1	0	0.0389801	282	0.25	-12.9472	3.1167	140.999	2.93769	8.88469	0.256431	Abell 3880	0.909657	0.456639	1	1.44635	301.382	0.0578	660	46	160	1.59	4.4	4.6	True	True	True	True	True	True	True	True	True	True	True	49.7311
9388000266	9388000266_A	cluster	1.27506	12600	0	0	0	0	0	0	0	0	0	336.634	-30.3558	0.057112	18.3239	-19.0306	2.19239	0.194324	123.516	21.5601	0.940216	9.50505	VST	1.51884	18.3682	135.555	0.0715284	0.0669748	13.5626	0	5.85476	1.15784	0	48.6348	4.0025	46.2347	3.80817					123	9.5			210	0.166667	52.0569	12.234	56.1076	13.7198	0.0843892	0.0761119	Abell 3880	0.932801	-0.283317	1	1.48315	-186.989	0.0578	660	46	160	1.59	4.4	4.6	True	False	True	True	True	True	True	True	True	True	True	36.3244
9388000269	9388000269_A	cluster	1.82185	10800	0	0	0	0	0	0	0	0	0	336.751	-30.8909	0.0568396	16.107	-21.0096	3.35602	0.217763	102.999	20.4058	1.21597	10.5479	VST	2.40299	16.1928	139.04	0.00140262	0.0941029	15.3264	1.5	6.1962	8.63083	0	110.448	1.25391	113.064	1.42021	0.356353	0.00959212	0.372509	0.0106492	325.5	1.33333	0	0.0707024	316	0.166667	-5.28365	1.55181	122.497	1.4528	30.9272	0.381355	Abell 3880	0.939659	-0.400434	1	1.49406	-264.287	0.0578	660	46	160	1.59	4.4	4.6	True	True	True	True	True	True	True	True	True	True	True	38.5341
9388000278	9388000278_A	filler	2.13049	12600	0	0	0	0	0	0	0	0	0												VST	0.769829	17.3708	68.6596	0.283795	0.542439	9.42227	1.5						85.217	2.73886					248	3.25			341.5	0.333333																				False	False	True	True	False	True	True	False	True	True	False	
9388000296	9388000296_A	cluster	1.82232	12300	0	0	0	0	0	0	0	0	0	336.759	-30.914	0.056558	16.9934	-20.2042	4.22127	0.342722	130.01	21.4775	1.08321	10.1193	VST	2.3854	17.1515	131.252	0.28327	0.264046	8.89069	1	2.37248	1.04928	0	56.4425	2.50357	60.5692	2.25906	0.162627	0.0286919	0.175781	0.027526	335.5	29.9167	1	3.02537	342	3.91666	24.15	0.475135	25.5248	0.676001	11.9519	0.131319	Abell 3880	0.980838	-0.521513	1	1.55953	-344.199	0.0578	660	46	160	1.59	4.4	4.6	True	True	True	True	True	True	True	True	True	True	True	48.9074
9388000297	9388000297_A	cluster	1.27506	12600	0	0	0	0	0	0	0	0	0	337.427	-30.5835	0.053846	16.6796	-20.4196	6.90832	0.728369	163.561	21.4824	0.588394	9.82302	VST	3.68698	16.7105	166.701	0.678942	0.63736	22.1532	3	3.6776	1.05902	0	77.5166	3.53888	65.9313	2.90551	0.463967	0.0290754	0.591965	0.0429586	352.5	5.33333	0	0.0548094	346.5	0.166667	14.6839	0.263711	69.5726	0.255861	63.5118	0.20634	Abell 3880	0.981569	-1.68935	1	1.5607	-1114.97	0.0578	660	46	160	1.59	4.4	4.6	True	True	True	True	True	True	True	True	True	True	True	74.2387
9388000303	9388000303_A	cluster	1.82232	12300	0	0	1	0	0	0	0	0	0	336.999	-30.9673	0.0574796	17.1331	-19.9977	1.77943	0.434553	45.1864	19.9847	1.209	10.1418	VST	1.3506	17.2307	41.82	0.349112	0.456134	4.65245	1.5	2.84418	0.512901	0													148	0.166667	-14.6615	54.3237	993.622	53.7975	4.14455	0.261737	Abell 3880	0.994663	-0.125312	1	1.58151	-82.7058	0.0578	660	46	160	1.59	4.4	4.6	False	False	False	True	True	True	False	True	True	True	True	55.5667
9388000338	9388000338_A	cluster	1.27506	12600	0	0	0	0	0	0	0	0	0	337.38	-30.3438	0.0578386	16.3288	-20.7713	3.6166	0.403133	105.323	20.6205	0.872032	10.2156	VST	2.86088	16.3943	101.292	0.35946	0.391823	24.7092	2	2.40458	0.807137	0	93.5622	1.75628	88.6959	1.87607	0.633262	0.0123767	0.897529	0.0263693	284.5	1.33333	0	0.0160982	280.5	0.166667	15.7058	0.239377	84.507	0.211989	91.9535	0.244107	Abell 3880	1.05755	0.0289279	1	1.6815	19.0924	0.0578	660	46	160	1.59	4.4	4.6	True	True	True	True	True	True	True	True	True	True	True	53.3542
9388000343	9388000343_A	cluster	1.27506	12600	0	0	0	0	0	0	0	0	0	337.461	-30.5242	0.0539739	14.3239	-22.7449	12.0724	0.526727	130.779	21.0342	0.709392	10.8009	VST	8.44229	14.3521	129.808	0.529057	0.514219	21.5108	2.5	2.44648	0.459231	0					0.824882	0.00421985	1.50426	0.0112645	129.5	0.5	1		130	0.166667	-47.9727	0.606113	168.111	0.494136	307.779	0.928498	Abell 3880	1.06433	-1.63422	1	1.69228	-1078.59	0.0578	660	46	160	1.59	4.4	4.6	False	True	True	True	True	True	True	True	True	True	True	61.753
9388000360	9388000360_A	cluster	1.82185	10800	0	0	0	0	0	0	0	0	0	336.542	-30.3565	0.0597948	16.5648	-20.528	4.12887	0.463438	151.152	21.0949	0.980061	10.1711	VST	3.23616	16.6584	147.912	0.412906	0.355659	18.3503	2	6.28077	4.82234	0	88.5371	1.92201	82.6004	2.06557	0.573922	0.015558	0.756581	0.0268814	322	1.66667	0	0.0438764	320.5	0.166667	-17.8567	0.621222	82.3219	0.597333	21.8907	0.147741	Abell 3880	1.09991	0.868434	1	1.74886	573.166	0.0578	660	46	160	1.59	4.4	4.6	True	True	True	True	True	True	True	True	True	True	True	57.5501
9388000364	9388000364_A	cluster	1.5304	21300	0	0	0	0	0	0	0	0	0	336.509	-30.4121	0.0575896	15.859	-21.2779	10.229	0.833261	90.1766	21.1053	0.985081	10.5002	VST	4.16715	16.0032	90.8	0.795503	0.822554	19.5141	3	6.01943	6.10796	0					0.652377	0.0154504	0.93867	0.028608	284	1.58333	1	0.0519804	293.5	0.166667	-0.562874	0.474984	103.913	0.439418	100.794	0.433635	Abell 3880	1.10381	-0.0780714	1	1.75506	-51.5271	0.0578	660	46	160	1.59	4.4	4.6	False	True	True	True	True	True	True	True	True	True	True	80.4017
9388000373	9388000373_A	cluster	1.27506	12600	0	0	0	0	0	0	0	0	0	336.846	-30.1482	0.0597674	17.8904	-21.2679	2.66123	0.282413	162.203	21.5766	1.05009	10.5436	VST	2.10431	17.9458	142.332	0.158798	0.237446	8.86827	-9	2.5681	0.257402	0	58.5169	3.85324	57.154	4.06373					343.5	5.25			334	0.166667	-6.11121	0.389329	51.1573	0.384653	17.8231	0.107645	Abell 3880	1.11983	0.856667	1	1.78053	565.4	0.0578	660	46	160	1.59	4.4	4.6	True	False	True	True	True	True	True	True	True	True	True	44.1444
9388000380	9388000380_A	cluster	1.82232	12300	0	0	0	0	0	0	0	0	0	337.387	-30.8508	0.0555113	16.436	-20.7062	5.49696	0.538034	94.0147	21.2415	1.21141	10.4301	VST	3.17262	16.5071	92.2658	0.459485	0.52312	18.6021	1	4.66488	0.428513	0	94.9557	2.16032	87.7336	1.82241	0.463411	0.0175879	0.559073	0.0230004	282.5	3.41667	0	0.0545803	276	1.91667	3.60396	6.65438	87.4194	6.70622	2.05186	0.198325	Abell 3880	1.13322	-0.971877	1	1.80182	-641.439	0.0578	660	46	160	1.59	4.4	4.6	True	True	True	True	True	True	True	True	True	True	True	62.486
9388000391	9388000391_A	cluster	2.41881	18000	0	0	0	0	0	0	0	0	0	337.074	-30.1302	0.0557159	15.2704	-21.8261	5.03625	0.637355	122.316	19.8641	1.25819	10.9189	VST	3.43009	15.3882	123.95	0.581068	0.52649	17.0162	2	6.61083	4.15226	0	167.186	1.11974	158.357	1.07411	0.4429	0.00504617	0.53982	0.00678008	295.5	0.166667	0	0.020821	285	0.166667	-4.49071	8.5963	79.4856	8.73635	0.776044	0.14759	Abell 3880	1.14826	-0.883801	1	1.82573	-583.309	0.0578	660	46	160	1.59	4.4	4.6	True	True	True	True	True	True	True	True	True	True	True	68.7373
