CATID	cluster	RA_OBJ	DEC_OBJ	z_spec	r_petro	M_r	r_e	ellip	PA	mu_within_1re	g_i	Mstar	R_on_rtwo	V_on_sigma	is_mem	SURV_SAMI	BAD_CLASS	sep_deg	R_proj_Mpc_from_cat	R_proj_Mpc_direct	R_on_R200_recomputed	v_pec_kms	host_RAdeg	host_DEdeg	host_z_clus	host_sigma_200	host_e_sigma_200	host_N_mem_R200	host_N_mem_2R200	host_R_200	host_M_200_caustic	host_e_M_200_caustic	host_M_200_virial	host_e_M_200_virial
9403800371	Abell 4038	357.306	-28.2621	0.0295201	15.4848	-20.1442	1.96288	0.351664	59.4066	18.3615	1.27507	10.2966	0.503247	0.0831212	1	7	0	0.346542	0.734741	0.732473	0.501694	49.6233	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800520	Abell 4038	356.503	-27.8955	0.0290702	15.9711	-19.6508	5.37709	0.236699	107.532	20.9418	1.15111	10.0038	0.661037	-0.136359	1	7	0	0.455207	0.965114	0.962154	0.659009	-81.4061	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800929	Abell 4038	356.864	-27.4654	0.0282795	15.3627	-20.2064	5.04274	0.684008	179.053	19.5782	1.08569	10.168	0.985078	-0.522228	1	7	0	0.678345	1.43821	1.43379	0.982049	-311.77	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403802504	Abell 4038	357.561	-26.9568	0.033332	15.0822	-20.5025	2.6671	0.567355	67.1983	18.2656	1.27828	10.4422	1.89707	1.93846	0	2	0	1.30636	2.76972	2.7612	1.89123	1157.26	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9011900127	Abell 119	14.0445	-1.11692	0.0417496	14.5136	-22.0605	8.97668	0.327976	235.87	20.6034	1.27757	11.0491	0.215853	-0.837574	1	7	0	0.140298	0.44034	0.439449	0.215416	-703.562	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900300	Abell 119	13.9882	-1.51401	0.0441597	17.7396	-18.801	2.72306	0.387246	122.074	21.2423	1.05135	9.54593	0.416045	-0.0124657	1	7	0	0.270416	0.848732	0.847014	0.415203	-10.4712	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900511	Abell 119	13.9154	-0.876654	0.0479408	16.4418	-20.0722	4.75986	0.150867	107.749	21.6981	0.470543	9.60111	0.627688	1.27811	1	8	0	0.407978	1.28048	1.27789	0.626418	1073.61	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900614	Abell 119	14.4995	-1.41924	0.0437219	16.7971	-19.6931	7.2966	0.829696	91.2524	21.342	0.873823	9.78701	0.711238	-0.162212	1	8	0	0.462282	1.45093	1.44799	0.709799	-136.258	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900816	Abell 119	13.5153	-1.09171	0.0427449	17.123	-19.3976	3.3744	0.313816	156.895	21.2506	1.09966	9.82817	0.885363	-0.49658	1	7	0	0.575458	1.80614	1.80248	0.883571	-417.128	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901336	Abell 119	14.3188	-0.489171	0.0442834	16.6421	-19.8448	3.06114	0.399468	262.839	20.5451	1.32196	10.1824	1.24076	0.0298275	1	2	0	0.806454	2.53115	2.52603	1.23825	25.0551	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901484	Abell 119	14.5975	-0.582198	0.0435087	17.4891	-18.9936	3.16325	0.416452	101.601	21.3875	1.08713	9.65385	1.31842	-0.235175	1	2	0	0.856931	2.68957	2.68413	1.31575	-197.547	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901698	Abell 119	14.439	-0.41199	0.0407749	14.8089	-21.6947	4.4596	0.38152	210.803	19.7228	1.23286	10.86	1.41807	-1.17177	1	2	0	0.921697	2.89285	2.887	1.4152	-984.289	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9239900803	Abell 2399	329.844	-7.42509	0.0524217	16.8491	-20.2565	1.70685	0.350107	121.974	19.6278	0.900991	10.0153	1.45116	-2.28153	0	2	0	0.596711	2.40892	2.41287	1.45354	-1574.26	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239901018	Abell 2399	328.7	-7.72492	0.0597702	15.4814	-21.637	6.2841	0.454138	250.592	20.6134	1.19053	10.7772	1.63052	0.742323	1	2	0	0.670434	2.70666	2.71098	1.63312	512.203	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239901116	Abell 2399	330.071	-7.50905	0.0640684	16.3944	-20.9128	4.39473	0.416239	122.218	21.0874	1.46147	10.7396	1.8219	2.50125	0	2	0	0.749158	3.02436	3.02931	1.82489	1725.86	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9388000296	Abell 3880	336.759	-30.914	0.056558	16.9934	-20.2042	4.22127	0.342722	130.01	21.4775	1.08321	10.1193	0.980838	-0.521513	1	7	0	0.386933	1.55953	1.55958	0.980869	-344.199	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000614	Abell 3880	336.43	-30.9286	0.0564342	19.6854	-22.2594	0.491421	0.257429	75.488	19.8663	1.96215	11.755	1.49007	-0.574739	1	2	1	0.587821	2.36921	2.36929	1.49012	-379.328	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000835	Abell 3880	336.397	-31.055	0.0572361	16.1204	-21.1178	1.84276	0.504192	115.667	18.597	1.33599	10.6855	1.75323	-0.229973	1	2	0	0.691635	2.78763	2.78772	1.75329	-151.782	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9008500007	Abell 85	10.451	-9.28422	0.0529686	15.3676	-21.8772	3.10381	0.29508	255.126	19.3158	1.25533	10.94	0.0334388	-0.53676	1	7	0	0.0210535	0.0809219	0.0808774	0.0334204	-537.833	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500034	Abell 85	10.4702	-9.35839	0.0611409	16.8178	-20.1859	1.96337	0.501232	206.114	19.5383	1.20789	10.1993	0.0890721	1.7765	1	7	0	0.0560805	0.215555	0.215434	0.0890223	1780.05	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500163	Abell 85	10.5707	-9.18621	0.0562715	18.0461	-19.5422	3.45805	0.378632	255.511	21.9071	2.03214	11.0686	0.253955	0.400323	1	7	0	0.159894	0.614572	0.614235	0.253816	401.123	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500237	Abell 85	10.3038	-9.15011	0.0531886	15.949	-21.1375	4.30229	0.440541	181.15	20.2625	1.1972	10.5822	0.345321	-0.474238	1	7	0	0.217418	0.835677	0.835213	0.345129	-475.186	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500597	Abell 85	10.6842	-8.93656	0.0539948	15.7652	-21.2338	3.35035	0.157176	134.566	20.1015	1.23567	10.6611	0.680071	-0.2453	1	7	0	0.428181	1.64577	1.64486	0.679695	-245.791	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500612	Abell 85	10.492	-8.87131	0.053417	16.6121	-20.3918	3.63812	0.700514	217.955	20.0565	1.19444	10.2829	0.687736	-0.40937	1	7	0	0.433007	1.66432	1.6634	0.687356	-410.189	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500847	Abell 85	10.3843	-8.74419	0.0567828	16.8354	-20.151	2.46641	0.717736	140.488	19.6366	1.22994	10.2195	0.895785	0.545133	1	7	0	0.563996	2.1678	2.1666	0.895289	546.223	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500892	Abell 85	10.3441	-9.87821	0.0537585	16.4743	-20.0926	2.82315	0.282229	201.768	21.1062	1.22385	10.1774	0.931238	-0.312376	1	7	0	0.586317	2.2536	2.25235	0.930721	-313	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9011901838	Abell 119	14.4959	-0.386828	0.0445977	16.7467	-19.7656	3.39204	0.46317	114.841	20.7893	1.16207	10.0193	1.49018	0.137276	1	2	0	0.968571	3.03997	3.03382	1.48717	115.312	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9016800071	Abell 168	18.6029	0.408056	0.0466133	15.8584	-20.6724	3.20783	0.312781	110.251	19.9048	1.24239	10.4447	0.692688	0.890753	1	7	0	0.288427	0.914349	0.916973	0.694677	486.351	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800094	Abell 168	18.7972	0.576754	0.0445193	17.4774	-19.1037	1.11415	0.207333	128.665	19.4501	1.10786	9.71168	0.873564	-0.208139	1	7	0	0.363741	1.15311	1.15641	0.876072	-113.644	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800156	Abell 168	18.8092	0.240085	0.043361	17.4132	-19.1856	1.27185	0.200254	203.681	19.6879	1.12194	9.76226	0.0658211	-0.816927	1	7	0	0.0274075	0.0868839	0.0871346	0.0660111	-446.042	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800234	Abell 168	18.8609	0.205311	0.0434551	16.4319	-20.1446	2.82999	0.414264	106.754	20.0693	0.868937	9.94901	0.110095	-0.767486	1	8	0	0.0458418	0.145325	0.145741	0.11041	-419.047	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800303	Abell 168	18.5898	0.179709	0.0442575	14.5686	-22.0427	7.15182	0.0998786	188.419	20.5245	1.21632	10.9863	0.548829	-0.345669	1	7	0	0.228525	0.724454	0.726533	0.550404	-188.735	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800323	Abell 168	18.6761	0.132734	0.0411852	16.4287	-20.1032	4.23752	0.214093	267.333	21.2143	1.1702	10.1673	0.387444	-1.96236	1	7	0	0.161327	0.511426	0.512893	0.388556	-1071.45	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800143	Abell 168	18.7295	0.624574	0.0476294	17.48	-19.1281	1.01917	0.289771	255.361	19.1365	1.13674	9.73352	1.0088	1.42318	1	7	0	0.42005	1.33161	1.33543	1.01169	777.058	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800275	Abell 168	18.8232	0.165274	0.0451904	16.1409	-20.4282	2.12469	0.131803	209.776	19.5729	1.2388	10.3501	0.117147	0.144268	1	7	0	0.0487781	0.154634	0.155077	0.117482	78.7703	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800434	Abell 168	18.9656	0.125123	0.0445455	18.6774	-17.8874	1.65905	0.0997538	158.673	21.6989	0.88558	9.04949	0.41766	-0.194398	1	3	0	0.173908	0.551312	0.552892	0.418858	-106.141	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800742	Abell 168	18.698	-0.124217	0.0444204	18.2335	-18.3743	3.26772	0.28831	168.293	22.4298	0.66552	9.05052	0.858965	-0.260093	1	3	0	0.357661	1.13383	1.13709	0.861429	-142.011	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9239900034	Abell 2399	329.322	-7.81378	0.0582227	16.7447	-20.4261	1.35254	0.475837	244.438	18.6936	1.21213	10.3082	0.129388	0.10728	1	7	0	0.0531893	0.214784	0.215077	0.129565	74.0231	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900061	Abell 2399	329.288	-7.81818	0.0521592	16.7613	-20.3529	2.15493	0.506778	199.875	19.735	0.783117	9.96501	0.211604	-2.38994	1	3	0	0.0869952	0.351263	0.351775	0.211913	-1649.06	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900196	Abell 2399	329.572	-7.67438	0.0588143	17.0524	-20.0559	1.97918	0.229792	253.227	20.3123	1.17708	10.1594	0.564265	0.35014	1	7	0	0.232031	0.936679	0.938246	0.565209	241.597	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900315	Abell 2399	329.126	-7.67199	0.0551081	16.7302	-20.3861	1.45766	0.398388	150.11	18.9768	0.878685	10.0488	0.665057	-1.17365	1	8	0	0.273451	1.10399	1.10573	0.666102	-809.817	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900345	Abell 2399	329.466	-7.49581	0.0559726	16.7462	-20.3903	1.49545	0.201679	182.587	19.3623	1.20189	10.282	0.76353	-0.817744	1	7	0	0.313959	1.26746	1.26953	0.764778	-564.244	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9016800358	Abell 168	18.9814	0.667075	0.0467347	17.7849	-18.818	2.988	0.735761	244.618	20.7138	1.01771	9.53233	1.15968	0.954378	1	7	0	0.482877	1.53078	1.53517	1.16301	521.091	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800378	Abell 168	18.6815	0.0897025	0.0446795	16.3278	-20.2042	4.661	0.489693	193.266	20.9515	1.1089	10.1794	0.438592	-0.12398	1	7	0	0.182624	0.578942	0.580602	0.43985	-67.6931	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800455	Abell 168	18.7512	0.030922	0.0497426	16.0918	-20.4852	3.27316	0.465257	178.195	19.9926	1.21888	10.3581	0.465093	2.52886	1	7	0	0.193658	0.613923	0.615683	0.466426	1380.76	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800662	Abell 168	19.1486	0.758782	0.0447185	15.5127	-21.0112	5.79907	0.284726	127.134	21.0918	0.793884	10.238	1.53427	-0.1035	1	2	0	0.63885	2.02524	2.03105	1.53867	-56.5111	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016801243	Abell 168	19.4972	0.241732	0.0414942	16.1754	-20.3934	1.90335	0.71336	203.14	18.2497	1.12235	10.2495	1.63781	-1.79956	1	2	0	0.681962	2.16191	2.16811	1.64251	-982.557	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9239900068	Abell 2399	329.299	-7.85345	0.05893	17.02	-20.1678	1.42902	0.183324	141.071	19.5617	1.10968	10.1137	0.225972	0.397651	1	7	0	0.0929057	0.375114	0.375675	0.22631	274.379	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900122	Abell 2399	329.243	-7.81966	0.0614385	16.4812	-20.9494	7.19602	0.109371	227.425	21.8043	1.20271	10.5075	0.318279	1.42588	1	7	0	0.130858	0.528343	0.529141	0.31876	983.859	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900131	Abell 2399	329.256	-7.87999	0.0561421	17.079	-20.0669	2.82219	0.727829	189.661	19.9184	1.15073	10.1165	0.347999	-0.747974	1	7	0	0.143081	0.577678	0.578566	0.348534	-516.102	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900237	Abell 2399	329.177	-7.66211	0.0554708	16.207	-20.8871	2.91765	0.241119	261.093	20.358	0.941121	10.2877	0.572277	-1.02432	1	8	0	0.235302	0.94998	0.951471	0.573175	-706.779	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9008502538	Abell 85	10.6581	-8.07241	0.052787	16.5644	-20.4805	1.28704	0.56475	90.657	18.29	1.255	10.3852	1.97937	-0.58835	1	2	0	1.24623	4.79007	4.78742	1.97827	-589.527	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9091700092	APMCC 0917	355.551	-29.312	0.0534329	16.1296	-20.6713	3.09347	0.172764	110.699	20.1856	1.14892	10.3604	0.461453	1.44939	1	7	0	0.153413	0.549129	0.548991	0.461337	713.101	355.398	-29.2364	0.0509	492	47	86	119	1.19	1.8	0.7	2.1	0.6
9091700497	APMCC 0917	355.952	-29.0771	0.0522628	16.4552	-20.3853	1.71135	0.752151	110.441	18.035	1.07666	10.1956	1.53179	0.772903	1	2	0	0.509242	1.82283	1.82232	1.53137	380.268	355.398	-29.2364	0.0509	492	47	86	119	1.19	1.8	0.7	2.1	0.6
9044200138	EDCC 442	6.33815	-33.2353	0.0508442	17.0579	-19.6961	2.37214	0.182445	106.123	20.7097	0.751661	9.65713	0.477924	0.4976	1	3	0	0.192077	0.673872	0.673372	0.477569	290.101	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200560	EDCC 442	6.06744	-33.5519	0.0483534	16.6054	-20.198	1.93192	0.63325	149.511	18.8776	1.18102	10.2099	1.41603	-0.722728	1	2	0	0.569103	1.99661	1.99512	1.41498	-421.351	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9403800023	Abell 4038	356.956	-28.0866	0.0322747	16.011	-19.5703	3.6794	0.226608	-10.8639	20.4029	1.19161	9.99671	0.0819929	1.42456	1	7	0	0.0564605	0.11971	0.119338	0.0817386	850.462	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800167	Abell 4038	357.135	-28.2475	0.0300662	16.0931	-19.4909	1.25324	0.308427	156.762	18.1179	1.18758	9.96116	0.2966	0.34934	1	7	0	0.204241	0.433036	0.431697	0.295683	208.556	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800809	Abell 4038	357.282	-27.6016	0.0340561	19.3872	-19.8807	0.924924	0.00942606	29.5227	20.8075	1.22538	10.182	0.89893	2.29015	0	7	1	0.619019	1.31244	1.3084	0.896162	1367.22	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800881	Abell 4038	356.936	-27.4874	0.0299197	13.8893	-21.6712	10.6522	0.568065	22.589	20.1007	1.09271	10.7645	0.94866	0.277925	1	8	0	0.653267	1.38504	1.38078	0.945743	165.921	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403801136	Abell 4038	357.655	-28.5983	0.0279647	16.7223	-18.8611	1.49311	0.308096	121.49	19.1466	1.13405	9.66674	1.13247	-0.675955	1	2	0	0.779837	1.6534	1.64831	1.12898	-403.545	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403801841	Abell 4038	358.125	-28.3425	0.0284664	14.3162	-21.2209	11.1646	0.670324	150.758	20.4313	1.19978	10.6728	1.54699	-0.430999	1	2	0	1.06529	2.25861	2.25166	1.54223	-257.306	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403802341	Abell 4038	356.566	-29.3491	0.0343486	15.8032	-20.8622	6.02088	0.423256	89.6273	21.0354	1.00225	10.3444	1.8175	2.43214	0	2	0	1.25157	2.65354	2.64539	1.81191	1451.99	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9011900048	Abell 119	14.0875	-1.17664	0.0391104	14.7495	-21.7519	5.52308	0.523958	210.137	19.6752	1.23321	10.8903	0.125111	-1.74325	1	7	0	0.0813182	0.255226	0.25471	0.124858	-1464.33	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900103	Abell 119	14.0767	-1.13453	0.0367553	16.0762	-20.4438	2.81862	0.593008	179.076	19.2969	1.18179	10.3258	0.186506	-2.55338	1	7	0	0.121223	0.380472	0.379702	0.186128	-2144.84	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900145	Abell 119	14.0642	-1.0984	0.0451051	17.7755	-18.7278	2.80159	0.500342	209.548	21.2392	1.04079	9.51682	0.241552	0.310658	1	7	0	0.157001	0.492766	0.491768	0.241063	260.953	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900189	Abell 119	13.8797	-1.22345	0.0430202	16.5397	-19.9935	4.79246	0.0127347	146.864	21.8049	1.11276	10.0777	0.292545	-0.402349	1	7	0	0.190145	0.596792	0.595584	0.291953	-337.973	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900462	Abell 119	14.1104	-1.62598	0.0458645	15.6787	-20.8336	2.75192	0.505765	119.12	19.0761	1.27461	10.547	0.574076	0.570011	1	7	0	0.373131	1.17112	1.16875	0.572915	478.809	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900692	Abell 119	14.1639	-0.757768	0.0412246	17.7633	-18.8428	2.60192	0.731148	103.33	20.4849	1.08009	9.60882	0.779918	-1.01755	1	7	1	0.506922	1.59103	1.58781	0.77834	-854.744	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901724	Abell 119	13.4222	-1.9302	0.0459748	15.4528	-21.1387	4.3545	0.250814	108.148	20.1999	1.2028	10.6042	1.43591	0.607651	1	2	0	0.933296	2.92926	2.92333	1.433	510.427	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011902663	Abell 119	14.299	-0.0558237	0.0438787	16.5403	-19.9733	2.11774	0.652902	219.255	19.0384	1.19428	10.1293	1.87969	-0.108582	1	2	0	1.22174	3.83456	3.8268	1.87588	-91.2087	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011902665	Abell 119	14.2574	-0.0484475	0.0442892	17.4374	-19.1317	1.22888	0.533103	121.282	19.0167	1.06061	9.68679	1.87983	0.0317979	1	2	0	1.22183	3.83485	3.8271	1.87603	26.7102	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011902919	Abell 119	14.8232	-0.211021	0.0448835	15.2843	-21.2177	8.55825	0.153043	258.914	21.9033	0.870052	10.371	1.98359	0.234931	1	2	0	1.28927	4.04653	4.03835	1.97958	197.342	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011902971	Abell 119	14.1096	0.0438175	0.0437174	14.9914	-21.6157	7.19418	0.154239	136.858	20.8104	1.19105	10.7966	1.99991	-0.163748	1	2	0	1.29988	4.07982	4.07157	1.99587	-137.549	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9016800318	Abell 168	18.7344	0.130686	0.0415913	14.7706	-21.7349	5.60654	0.360691	133.546	20.1652	1.06025	10.7448	0.278752	-1.7484	1	8	0	0.116068	0.367952	0.369007	0.279551	-954.627	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800687	Abell 168	19.0043	0.89607	0.0430115	17.0955	-19.5664	5.14091	0.745135	265.764	21.1204	0.626303	9.52176	1.7007	-1.0008	1	2	0	0.708148	2.24492	2.25136	1.70558	-546.435	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800794	Abell 168	18.6368	1.00421	0.0427829	16.7664	-19.7802	8.57385	0.806079	172.234	21.6424	0.615709	9.58973	1.94706	-1.12105	1	2	0	0.81073	2.57012	2.57749	1.95265	-612.091	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9239900141	Abell 2399	329.241	-7.71453	0.0595162	16.9675	-20.144	2.50881	0.384006	193.125	20.5417	0.794682	9.86572	0.373781	0.638137	1	3	0	0.153682	0.620477	0.621432	0.374357	440.314	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900145	Abell 2399	329.255	-7.90425	0.0566802	15.4748	-21.6813	7.39728	0.399475	188.731	21.0343	1.17044	10.7773	0.387088	-0.526617	1	7	0	0.159156	0.642567	0.643564	0.387689	-363.366	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900147	Abell 2399	329.527	-7.90658	0.0613764	16.9175	-20.2933	3.39329	0.0875338	175.101	21.2876	1.18656	10.2346	0.4595	1.40044	1	7	0	0.188953	0.76277	0.764053	0.460273	966.306	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900342	Abell 2399	329.181	-8.01889	0.0598907	16.9539	-20.2034	4.68743	0.382395	153.005	21.7947	1.20093	10.1978	0.712917	0.791721	1	7	0	0.293133	1.18344	1.18532	0.714048	546.288	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9388000004	Abell 3880	336.978	-30.5596	0.0627664	15.781	-21.3402	3.90731	0.527175	53.507	19.9238	1.30105	10.7486	0.0400769	2.14071	1	7	0	0.0158103	0.0637223	0.0637254	0.0400789	1412.87	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000055	Abell 3880	337.083	-30.6366	0.0576785	15.7348	-21.3985	4.88394	0.0170164	76.3782	20.9353	1.2886	10.7617	0.278228	-0.0398654	1	7	0	0.109759	0.442382	0.442398	0.278238	-26.3112	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000062	Abell 3880	336.986	-30.6983	0.058584	14.6444	-22.4872	4.38082	0.574505	47.9934	18.9402	1.34782	11.2467	0.312316	0.34897	1	7	0	0.123206	0.496582	0.496597	0.312325	230.32	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000135	Abell 3880	337.225	-30.6287	0.059913	16.3549	-21.8112	2.82848	0.207273	162.837	20.0897	1.6309	11.5907	0.557822	0.919089	1	7	0	0.220057	0.886937	0.886969	0.557842	606.599	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000137	Abell 3880	336.727	-30.5228	0.0512704	17.2628	-19.8105	4.11489	0.479552	125.871	21.8066	0.750248	9.68808	0.562534	-2.80125	0	3	0	0.221915	0.894429	0.894456	0.562551	-1848.83	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000146	Abell 3880	337.222	-30.6757	0.057161	17.1582	-20.064	1.20387	0.518201	71.0196	18.7506	1.29201	10.2267	0.590866	-0.262265	1	7	0	0.233093	0.939477	0.93951	0.590887	-173.095	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000200	Abell 3880	336.647	-30.661	0.060206	17.2015	-19.9183	1.11956	0.181899	156.404	19.278	1.1261	10.0281	0.751947	1.04471	1	7	0	0.296637	1.1956	1.19563	0.75197	689.509	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000571	Abell 3880	337.065	-30.0154	0.0579211	16.3032	-20.8186	4.40417	0.0924632	36.6867	21.3874	0.662642	10.0306	1.43236	0.0643358	1	2	0	0.565055	2.27745	2.27752	1.4324	42.4617	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9008500084	Abell 85	10.3943	-9.3787	0.0593744	17.9733	-19.0298	2.61264	0.672027	166.062	20.9234	0.976137	9.55441	0.158249	1.27799	1	3	0	0.0996343	0.382962	0.382747	0.15816	1280.55	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
