CATID	RA_OBJ	DEC_OBJ	z_spec	FILLFLAG
583480	175.066233635	-0.166560181845	0.07542	30
584144	178.275066652	-0.0837916546253	0.08256	30
584680	180.11269612	-0.133733218477	0.07861	30
9239900126	329.514823991	-7.70757509331	0.057927087	90
41165	184.49817254	-0.80117146762	0.02033	40
238400	214.155438432	1.64721052411	0.0561	40
48762	218.390502047	-0.815590807501	0.05544	40
509079	219.658666395	-1.47139707776	0.05082	40
568382	214.87144	-0.47595	0.12032	50
559027	175.24561	-0.58109	0.12077	50
535670	179.05496	-0.98493	0.12077	50
55884	183.84862	-0.33092	0.12084	50
32474	185.09883	-1.13548	0.11885	50
130212	176.42607	-2.15198	0.12159	50
54079	176.66431	-0.22751	0.12197	50
251950	221.23766	1.982	0.12208	50
570337	223.34107	-0.58223	0.12269	50
417558	131.82721	2.29517	0.11716	50
593775	217.77274	-0.20117	0.12348	50
402515	175.65405	1.93154	0.12369	50
105713	213.05825	1.03582	0.12411	50
16755	219.95283	0.78807	0.11556	50
130103	175.94929	-2.07799	0.1247	50
423055	133.72083	2.86851	0.1147	50
742780	179.68931	-1.03846	0.12618	50
227117	212.26782	1.27025	0.12642	50
48005	215.42545	-0.71863	0.12643	50
493210	219.98904	-1.39019	0.11331	50
78711	218.333571969	0.00634138326738	0.05603	30
91634	212.82237097	0.584076906294	0.05376	30
105735	213.128487111	0.900512890189	0.05285	30
106014	214.346476655	1.00304144641	0.05529	30
543602	212.071860035	-0.931342460663	0.05672	30
561793	184.917191962	-0.5376241844	0.062	30
568129	214.07008688	-0.426807230411	0.07765	30
144247	179.42657896	-1.32619230668	0.07798	30
144342	179.771310741	-1.34558582368	0.08059	30
179566	185.358781483	-1.96174746886	0.08106	30
186473	184.672139614	-1.49536625579	0.06867	30
210165	136.813668627	0.113518922546	0.09342	30
219964	179.787543591	1.57137435563	0.07854	30
230470	179.941936287	1.90821240021	0.0771	30
230591	180.353723315	1.89947209765	0.07812	30
574119	131.499451917	-0.0660254509488	0.07719	30
319756	215.695357576	1.82525103211	0.09957	30
320224	217.426767145	1.87880343237	0.0991	30
323190	130.790148127	1.61230656452	0.07674	30
345779	131.067935553	1.99300019283	0.0773	30
345823	131.261310441	2.08154113449	0.0761	30
346010	132.013738839	2.11145346408	0.09488	30
365396	140.584470561	2.66907027296	0.15549	30
371236	130.508908171	0.948742318107	0.09607	30
372121	134.432928567	0.978816406051	0.06949	30
376188	132.402884337	1.44543901807	0.08741	30
376591	134.319327546	1.44266106093	0.06956	30
377925	139.60625232	1.64499839958	0.09189	30
381294	131.985237385	1.75501042812	0.06631	30
419070	138.632825764	2.71124564928	0.08931	30
463267	212.331237345	-1.19178915607	0.08326	30
492221	215.383965843	-1.35282759265	0.08371	30
497037	213.776792929	-1.1252949002	0.07701	30
507900	214.863000212	-1.65843989591	0.08171	30
508679	217.895249404	-1.50595437893	0.09085	30
30831	176.97434716	-1.07258846252	0.07783	30
55125	180.549178532	-0.254789237498	0.09408	30
69612	175.591229533	0.11687238385	0.09231	30
77786	214.866178391	0.10608583473	0.06005	30
77784	214.827044001	0.0598442962981	0.09743	30
53654	174.05671	-0.34438	0.12745	50
77650	214.11364	0.19236	0.12768	50
511763	215.89115	-1.23492	0.128	50
31320	179.33225	-1.16621	0.11166	50
228822	218.93299	1.07244	0.12846	50
164244	176.93081	-2.72015	0.1286	50
220872	183.60203	1.62007	0.11123	50
745636	130.00945	-0.09378	0.12917	50
592472	213.12126	-0.19832	0.1293	50
8805	183.877054468	0.644464085401	0.07524	30
15519	215.889711164	0.818020654801	0.0957	30
16354	218.328727361	0.658324436861	0.07864	30
239151	216.545087503	1.62464465674	0.08495	30
240452	222.554818152	1.35674926157	0.06913	30
252139	222.379478469	1.81986607355	0.06946	30
271423	174.174801335	1.27340288226	0.07624	30
271613	175.097671744	1.32425234705	0.09947	30
273839	185.427218275	1.3823254936	0.07741	30
278347	130.468856251	0.812186090494	0.07678	30
287995	176.37176728	1.74904135709	0.07652	30
288685	179.741786965	1.85262403968	0.06655	30
288689	179.762818879	1.70650528391	0.0791	30
288926	180.712272093	1.65649094392	0.07879	30
290357	185.716376306	1.67301428574	0.07729	30
297089	214.57900804	1.48465944558	0.07274	30
298611	220.777022432	1.23761662833	0.08429	30
348278	140.935635614	2.3688385599	0.09144	40
534656	174.371790818	-0.8508999843	0.04403	40
592752	213.92292	-0.06249	0.11974	50
3602739	130.95465	-1.25252	0.11964	50
239953	219.78776	1.56535	0.12068	50
266248	217.02153	2.86003	0.1191	50
535636	178.88999	-0.9225	0.12116	50
493839	222.62607	-1.1428	0.11877	50
28823	214.8846	1.07456	0.11876	50
41270	185.11513	-0.68366	0.12163	50
382825	138.67572	2.05835	0.12185	50
537295	184.6763	-1.0286	0.11781	50
367455	222.27025	2.90536	0.12339	50
179301	184.01465	-2.01789	0.12348	50
618049	214.02256	0.3531	0.12403	50
592564	213.48305	-0.03404	0.12434	50
15068	214.04809	0.74362	0.12439	50
297578	216.33095	1.49032	0.12461	50
30663	176.33132	-1.08593	0.12489	50
423140	134.16485	2.86819	0.12492	50
265024	211.59788	2.90625	0.12526	50
239749	218.79478	1.63357	0.11459	50
215337	133.65466	0.62576	0.11346	50
250757	215.86709	1.99872	0.11322	50
3629916	136.54558	-0.85108	0.12766	50
251350	218.2771	2.03688	0.11187	50
382358	136.36443	1.87424	0.12813	50
518105	135.01504	2.63475	0.12837	50
521475	129.60227	2.74239	0.11143	50
23536	182.00599	1.11907	0.11139	50
513277	222.88328	-0.99289	0.11035	50
504433	215.44444	-1.992	0.12989	50
601095	138.553893423	0.292146657039	0.06958	30
618184	214.530333534	0.274934386273	0.05046	30
619999	222.636095198	0.356795961294	0.03433	30
623615	139.666403778	0.768232016889	0.08765	30
9317	185.885695743	0.743856606397	0.07371	30
23873	183.350200049	1.17349590363	0.06937	30
24476	185.83125897	1.06483861615	0.08964	30
28727	212.996346414	1.10297534097	0.09452	30
279759	139.239716014	0.977441112763	0.05217	30
297163	214.80562757	1.49519847487	0.06446	30
325393	140.125738069	1.78959932427	0.09107	30
345850	131.307142365	1.99026041312	0.07732	30
347397	137.578558097	2.18860384553	0.09991	30
371253	130.668707875	0.896631986394	0.09732	30
375673	130.054129917	1.35739977866	0.05007	30
381360	132.392000981	1.73234274694	0.06872	30
396613	174.308232118	1.47370207065	0.07485	30
422596	131.772012106	2.72105613371	0.02765	30
516803	129.097450688	2.21948636637	0.05965	30
522016	131.998112661	2.90797843569	0.05873	30
460847	213.928708179	-1.76745268743	0.09791	30
492696	217.896821337	-1.46518276768	0.08979	30
504149	214.25483905	-1.97562887133	0.09121	30
506006	222.651398137	-1.78115918199	0.02682	30
508021	215.433184584	-1.62173827403	0.0986	30
509882	223.202357493	-1.5221223655	0.07823	30
53686	174.405161832	-0.266708984094	0.07987	30
54692	179.076791714	-0.304113235461	0.064	30
77695	214.281672568	0.00914439686197	0.05314	30
77771	214.744437383	0.0977703127556	0.09772	30
601042	138.274700665	0.239892163473	0.05413	40
296668	212.658569005	1.37919725612	0.04811	40
514026	214.074749651	-1.25822349947	0.04798	40
619013	217.563148579	0.233847888148	0.05547	40
78874	218.97688	0.20127	0.12136	50
163611	174.35457	-2.8716	0.12171	50
343532	220.67122	2.15292	0.12178	50
123485	176.33404	-2.65002	0.12213	50
131318	180.78266	-2.14466	0.11775	50
123001	174.51012	-2.5084	0.11751	50
84069	175.83719	0.45105	0.11715	50
116978	176.68243	-2.96787	0.12294	50
593764	217.72209	-0.15486	0.12308	50
49150	219.78464	-0.80815	0.11576	50
586641	185.77148	-0.08978	0.11575	50
585591	183.49789	-0.16766	0.12429	50
484974	213.54128	-1.9446	0.12467	50
592634	213.65949	-0.07192	0.12508	50
77541	213.65136	0.15758	0.12527	50
106471	216.35049	0.91399	0.12528	50
164058	176.22785	-2.79741	0.11465	50
107163	218.73799	1.01358	0.12542	50
543670	212.4135	-0.88891	0.11451	50
509196	220.0659	-1.50874	0.11447	50
106178	215.06628	1.04764	0.12565	50
92067	214.88036	0.60846	0.12615	50
130033	175.60715	-2.21893	0.12637	50
289617	182.87945	1.73053	0.12668	50
15316	215.05669	0.7721	0.12687	50
85875	184.476539157	0.616958517167	0.08149	30
92434	216.373668666	0.590021918831	0.08414	30
107014	218.094975234	1.00007390756	0.07829	30
107606	221.23981645	0.844516985487	0.07072	30
536953	183.471962144	-0.853027959007	0.08217	30
551644	140.772030673	-0.61215900812	0.05445	30
568131	214.077681302	-0.43242867476	0.07756	30
568293	214.544409876	-0.567496732577	0.05038	30
573921	130.669417497	-0.00274704781546	0.05056	30
583370	174.347716208	-0.130820074518	0.07655	30
144145	178.949273969	-1.41131019169	0.08242	30
177346	176.447765332	-1.98802724095	0.07993	30
196097	129.410711498	-0.695695724778	0.07897	30
202691	130.627658846	-0.272854676946	0.05119	30
215192	132.925847528	0.487286632779	0.05108	30
221324	185.475862295	1.47309676029	0.08101	30
227167	212.447088515	1.26984821123	0.02528	30
227293	212.929801265	1.23417119788	0.09466	30
227496	213.806948046	1.29044853316	0.06922	30
231723	185.313669492	1.88070858597	0.09089	30
583478	175.047675971	-0.128336503006	0.07606	30
9091700047	355.4824219	-29.1710987	0.049102586	90
364160	223.34058	2.47318	0.11303	50
47724	213.98962	-0.66924	0.1274	50
504492	215.79908	-1.99668	0.1275	50
240431	222.44139	1.37287	0.11243	50
16149	217.76213	0.79256	0.12775	50
166249	185.61535	-2.88478	0.11198	50
16345	218.44252	0.70082	0.12841	50
622188	131.77958	0.65755	0.12846	50
345573	129.97209	2.00457	0.1111	50
70947	182.35576	0.09299	0.1289	50
287999	176.45652	1.64267	0.11094	50
484739	212.34656	-1.97467	0.1292	50
346321	133.31339	2.0488	0.12932	50
341886	213.62708	2.22887	0.11066	50
220575	182.15535	1.46943	0.12984	50
585621	183.728551556	-0.0879805742678	0.0753	30
593330	216.065045687	-0.038888784947	0.06658	30
600424	135.518068124	0.398988697924	0.05643	30
601143	138.592629706	0.304192821367	0.06945	30
618981	217.573822607	0.314332364374	0.09571	30
622082	130.879246668	0.725846014255	0.09723	30
14540	211.979092651	0.780818534721	0.08319	30
17368	223.214331821	0.737397384014	0.09861	30
22778	178.936380763	1.21466779652	0.08894	30
230453	179.875540636	1.90512959193	0.07651	30
251883	220.898619936	1.93238696196	0.07869	30
272226	178.47364141	1.31630521828	0.07805	30
272790	180.869935355	1.4061379058	0.21318	30
273509	183.764777006	1.34334164782	0.05095	30
273516	183.910014294	1.45024820416	0.07366	30
273915	185.572231961	1.42252237391	0.0786	30
288002	176.389195446	1.73959435777	0.07472	30
288694	179.80906378	1.69177360567	0.09604	30
288707	179.764096027	1.68092760665	0.0781	30
289146	181.144954395	1.76009191605	0.07724	30
296512	212.026728847	1.47214089791	0.0957	30
297857	217.489581301	1.40100990143	0.05137	30
719185	220.082386594	1.33721721814	0.08438	30
301601	134.496354811	1.17414184068	0.07013	30
319115	213.519091534	1.91124327534	0.0525	30
319431	214.321553212	1.95785123706	0.15974	30
319528	214.824276482	1.91673424531	0.08382	30
323743	133.081830229	1.59712327474	0.04498	30
325322	139.810173884	1.78380094196	0.08746	30
325381	140.125444715	1.78842646654	0.09147	30
346867	135.274220376	2.20383500829	0.05888	30
375561	129.879701015	1.23177648707	0.22475	30
375789	130.693231723	1.35583277889	0.07847	30
376119	132.093289512	1.41864864503	0.06781	30
380968	130.836735412	1.80499137355	0.07632	30
388511	140.375653284	2.61308195506	0.08671	30
402823	177.5150385	1.95106675691	0.09143	30
417530	131.728354292	2.24936994123	0.06019	30
418737	137.563954695	2.6064514228	0.09835	30
418738	137.568070145	2.59626727563	0.09729	30
521658	130.1482808	2.67775065356	0.06687	30
521864	131.475267749	2.9694975396	0.07602	30
521891	131.619692722	2.95607544928	0.09784	30
491767	213.158374657	-1.43969440929	0.07022	30
493610	221.733516834	-1.29287966548	0.07692	30
506127	223.226532695	-1.9127405694	0.08396	30
54850	179.664615153	-0.211518037395	0.09474	30
62434	212.842796293	-0.258154335098	0.08227	30
65389	222.935575854	-0.304417954097	0.08334	30
70017	177.979394445	0.111284526331	0.06034	30
77377	213.046430539	0.110917432999	0.05259	30
86278	185.963823734	0.514705191325	0.0224	30
98999	180.660758961	0.882358942833	0.09648	30
99032	180.786355325	0.992661590769	0.07852	30
106763	217.19088597	0.857439683487	0.05456	30
535088	176.434950296	-1.03514112616	0.20234	30
536332	181.783569685	-0.881648072374	0.08217	30
544179	214.384933896	-0.921287925236	0.08613	30
544257	214.604800442	-0.865783123298	0.05085	30
545486	219.652238769	-0.968781947439	0.07271	30
546027	222.616804727	-0.880379680608	0.08323	30
560935	182.266415075	-0.578669254114	0.0623	30
561077	182.568931754	-0.569304288444	0.0353	30
561493	183.800274151	-0.459306026621	0.07506	30
568245	214.393279095	-0.503629186523	0.08305	30
568849	216.748067906	-0.609377103035	0.02507	30
136311	174.543916244	-1.72700705463	0.07797	30
138355	181.923160466	-1.74922773992	0.08233	30
143731	177.265481689	-1.36779700758	0.08117	30
178953	182.572405081	-1.93999675662	0.09882	30
202492	129.930672259	-0.342399324068	0.05256	30
203116	132.685115957	-0.365935501653	0.09256	30
204870	139.767011614	-0.224308651659	0.05455	30
647231	140.549660206	-0.916668289131	0.05531	30
220229	180.787302318	1.57543747875	0.07784	30
220284	181.010545427	1.44757752787	0.08247	30
227643	214.370025439	1.16544161238	0.05411	30
230456	179.890436081	1.86999177164	0.07851	30
238522	214.469970675	1.67514013984	0.05254	30
9091701222	354.7956848	-29.9362888	0.05086481	90
24103	184.372037282	1.19890185467	0.02083	20
41047	184.09354	-0.73574	0.11967	50
39760	178.09635	-0.67037	0.12115	50
164236	176.84665	-2.83465	0.12141	50
323487	131.9029	1.61113	0.12152	50
107653	221.63404	0.96049	0.11845	50
55774	183.39227	-0.28751	0.11817	50
123259	175.30691	-2.51081	0.11815	50
558842	174.01642	-0.54298	0.11795	50
47559	213.33461	-0.69373	0.12245	50
592563	213.48187	-0.12863	0.12266	50
16568	219.30423	0.76564	0.1231	50
107302	219.39544	0.97602	0.12328	50
63083	214.48902	-0.29083	0.12374	50
177493	176.90216	-2.00756	0.11592	50
535714	179.09461	-0.98452	0.1245	50
170683	175.54069	-2.36656	0.1246	50
560198	179.58327	-0.53713	0.12485	50
64006	217.78618	-0.2623	0.1252	50
422502	131.21383	2.69792	0.11455	50
288801	180.18727	1.86156	0.12603	50
15669	216.50617	0.82802	0.12607	50
252158	222.53483	1.86669	0.11336	50
656761	140.8823	-1.92761	0.1132	50
124086	178.18752	-2.52879	0.12716	50
463374	212.75695	-1.32125	0.12786	50
165922	183.9825	-2.73575	0.11183	50
505311	219.18296	-1.93698	0.12897	50
573775	130.00968	-0.09327	0.12944	50
593300	216.071649625	-0.204279929204	0.08421	30
617939	213.668217467	0.400421190348	0.0544	30
622364	132.773691485	0.687146189984	0.08715	30
623613	139.59253973	0.639301890722	0.08758	30
8975	184.477022242	0.693295134333	0.07852	30
9346	185.934892162	0.758137303175	0.07484	30
22121	175.969302003	1.07187666076	0.07575	30
22757	178.824965512	1.17464880164	0.07628	30
23143	180.432007202	1.08221930761	0.08494	30
23391	181.459448742	1.05501237813	0.07715	30
252131	222.384455006	1.81884887716	0.06972	30
273517	183.933474886	1.29186859319	0.0778	30
273833	185.412891705	1.383612367	0.07749	30
279322	136.581276301	0.952839209799	0.07078	30
279326	136.615292223	0.960940047083	0.06909	30
279913	139.875877955	1.08020752313	0.08647	30
279961	140.015377608	1.08031820476	0.0872	30
287844	175.291617204	1.6462466679	0.07659	30
298790	221.803008045	1.1695406465	0.09556	30
301562	134.447455396	1.24314089343	0.07359	30
303123	140.916251491	1.49721787051	0.07404	30
318971	213.197291289	1.9863434937	0.04898	30
319043	213.351662977	1.98330105054	0.05036	30
347395	137.568434079	2.18233582848	0.0973	30
371719	132.578782703	1.08759225585	0.0691	30
375792	130.750795706	1.35637141315	0.07785	30
381356	132.352486013	1.74735598188	0.06916	30
417411	130.705703042	2.20131343945	0.06321	30
419291	139.667720476	2.69452435092	0.08637	30
425915	131.498121292	2.98740738392	0.07817	30
514216	140.48341831	2.71300468462	0.0861	30
30379	174.86946808	-1.1926441862	0.07743	30
40301	180.473789848	-0.724733422791	0.07627	30
48121	215.87055276	-0.629373860401	0.053	30
62319	212.49056713	-0.388494798961	0.08416	30
62349	212.4927064	-0.338472973131	0.0705	30
63333	215.401989134	-0.327112549028	0.0525	30
70931	182.186762351	0.205979336713	0.09557	30
209095	131.765101423	0.166991724308	0.01323	20
600437	135.463575288	0.399440090318	0.05302	40
382385	136.405199954	2.02716814221	0.05199	40
504923	217.780633721	-1.91959401348	0.05636	40
506026	222.690609744	-1.83750026368	0.02661	40
507791	214.57371	-1.65599	0.11971	50
39538	177.34549	-0.73854	0.12053	50
251509	218.9634	2.00879	0.11891	50
545407	219.37262	-0.8803	0.12112	50
609992	178.13722	0.25443	0.12129	50
125098	182.62251	-2.53061	0.12133	50
143538	176.4472	-1.28559	0.11751	50
85929	184.55449	0.53781	0.11743	50
422042	129.22024	2.40799	0.1174	50
745076	223.34068	-0.58173	0.12271	50
537317	184.70954	-0.99861	0.12285	50
227969	215.5812	1.10447	0.11666	50
31622	180.48144	-1.07931	0.11655	50
324127	134.56812	1.68945	0.12409	50
585281	182.0842	-0.03549	0.11566	50
273746	185.12866	1.42167	0.12516	50
227146	212.37551	1.26397	0.11455	50
485092	213.95266	-1.85225	0.12564	50
567802	213.22604	-0.53756	0.12658	50
106339	215.57197	0.89203	0.12668	50
106291	215.433819189	1.03346457622	0.0773	30
534752	174.971962511	-0.873141809102	0.02865	30
543719	212.579084915	-1.02032131106	0.08309	30
545928	221.868602027	-0.997557666199	0.07739	30
550741	137.166226056	-0.428771164728	0.05421	30
559398	176.976558462	-0.539656600987	0.097	30
561636	184.34624355	-0.563464813835	0.07608	30
568848	216.746498877	-0.616318248998	0.02469	30
572408	134.452099842	-0.0777560089946	0.07136	30
136594	175.654597033	-1.65950128192	0.04469	30
137000	176.771702629	-1.78206370993	0.09481	30
177441	176.805948033	-1.85333772744	0.09649	30
204757	139.264275178	-0.298139921362	0.01666	30
205141	140.712993261	-0.37062584714	0.05932	30
205175	140.746449907	-0.40217895787	0.05628	30
205176	140.749814867	-0.360191904883	0.05455	30
205198	140.744637853	-0.26250250547	0.05717	30
214953	132.37190898	0.437129420272	0.09924	30
219703	178.729579777	1.57908194278	0.09568	30
220278	180.964974769	1.65235825435	0.07769	30
221353	185.651381935	1.61206552636	0.07762	30
227537	213.845974388	1.27996337949	0.06978	30
229294	221.73614069	1.08544816292	0.03566	30
319416	214.385369148	1.91140405122	0.05065	30
347769	139.198344855	2.24750082349	0.09054	30
347872	139.472023121	2.25526274646	0.05447	30
373159	139.701895669	1.15789517396	0.08824	30
388512	140.389302465	2.49660350499	0.08444	30
521637	130.144194965	2.69642211911	0.06677	30
491581	212.534814199	-1.37827050243	0.07974	30
491847	213.495879058	-1.42640906297	0.0381	30
492380	216.452219193	-1.48296232961	0.05554	30
492943	218.87632933	-1.4047025114	0.0551	30
507720	214.310748265	-1.57879448609	0.09434	30
511617	215.204784432	-1.16320296526	0.07503	30
31331	179.318183163	-1.11013697476	0.09513	30
32397	184.673130867	-1.23171576248	0.0805	30
41279	185.247391239	-0.650999642657	0.07824	30
47948	215.084146235	-0.807855599561	0.08402	30
62320	212.357551904	-0.335195733724	0.07107	30
63019	214.171095738	-0.309276251028	0.07765	30
164023	176.16799	-2.68891	0.12724	50
54387	177.8597	-0.26054	0.11273	50
381104	131.47175	1.88895	0.11199	50
584099	178.11083	-0.10843	0.12898	50
209470	133.50041	0.12512	0.11088	50
300655	130.2865	1.11196	0.11031	50
7001	175.201804524	0.720537275122	0.07498	30
7796	179.416248761	0.779155495828	0.04666	30
21951	175.046886621	1.07955040313	0.09949	30
23837	183.191314979	1.22743484596	0.07942	30
240464	222.541588926	1.36766935123	0.06925	30
271795	176.33047417	1.41193156018	0.09758	30
271940	177.113975994	1.34127391134	0.04764	30
272884	181.062798493	1.3852213273	0.08182	30
279935	140.024020358	1.07750989528	0.08663	30
280107	140.959014823	0.976909064549	0.08783	30
79303	221.019706751	0.0511344741768	0.0733	30
84792	179.67515019	0.537469482472	0.09541	30
85557	182.897933552	0.591031047294	0.02126	30
92435	216.374577542	0.526286860447	0.08521	30
92694	217.293579196	0.461937534494	0.05593	30
97919	175.143174478	0.873452316873	0.07519	30
99033	180.809169388	0.847396167368	0.07749	30
106309	215.416065681	1.01471078582	0.07856	30
697516	221.535725709	0.86536780399	0.07326	30
534996	176.134178874	-0.950579976432	0.07874	30
543640	212.21799616	-0.909583107527	0.08295	30
550651	136.66498108	-0.421224625939	0.07018	30
570028	221.716644984	-0.535337467445	0.08427	30
137081	177.021641377	-1.68798994813	0.0954	30
178884	182.286700604	-1.91732814229	0.07008	30
179183	183.639166236	-1.89605656711	0.09553	30
184043	174.664867496	-1.55991742009	0.07885	30
216217	137.25005337	0.476717093822	0.0943	30
220748	182.870134746	1.50614186479	0.02489	30
221275	185.420335117	1.51694693376	0.07974	30
238514	214.472427523	1.65474017157	0.05519	30
273391	183.378888776	1.42761392059	0.00958	20
229292	221.73496816	1.09738735525	0.03547	20
609359	175.457115104	0.217029023893	0.09206	40
85217	181.483496657	0.51666384101	0.04919	40
23710	182.798763065	1.12070317445	0.02041	40
49959	223.202475483	-0.734824093307	0.07862	40
55184	180.90969	-0.35274	0.11986	50
511427	214.14482	-1.57541	0.12039	50
298176	218.6672	1.34841	0.1195	50
16347	218.44333	0.63481	0.11933	50
203709	134.9505	-0.36296	0.12101	50
105934	213.94077	0.958	0.1187	50
92004	214.55301	0.62228	0.11834	50
372453	135.81295	1.10641	0.12166	50
171002	176.53675	-2.29727	0.12203	50
185319	179.82239	-1.50975	0.1221	50
163839	175.21666	-2.86304	0.12294	50
348077	140.12303	2.26284	0.12308	50
296748	213.18753	1.38166	0.11668	50
485226	214.53935	-1.85476	0.1239	50
422208	129.90395	2.60074	0.1147	50
106644	216.71157	0.95425	0.12537	50
273300	183.04042	1.39925	0.12562	50
116884	176.40255	-2.92384	0.11401	50
47569	213.38496	-0.76704	0.12638	50
164109	176.38042	-2.71651	0.1136	50
107115	218.57052	0.88356	0.12661	50
342662	216.79784	2.32292	0.11312	50
