name,row,r,v,ev,gas,disk,bul,sd,sb,inc,q,x,y,z,b2,flexible,flexible_density,rar,rar_density,prediction_support
UGC09133,15,5.05,281.0,1.85,11.69,215.35,260.4,441.24,24.96,53.0,1,-9.342668910706587,-9.29522928353064,2.3767448031569818,70790.17934999999,-9.269468995527168,-9.271632560904992,-9.2828870488587,-9.285083639425618,True
UGC09133,16,5.36,282.0,4.81,12.31,218.91,253.49,408.32,12.96,53.0,1,-9.379085331463964,-9.318017118276186,2.328852380375954,69092.35622,-9.299614516318552,-9.301642463186113,-9.313635363002241,-9.315706127194069,True
UGC09133,17,5.68,282.0,20.3,13.02,222.04,246.69,380.67,6.52,53.0,1,-9.414912899628996,-9.343200664294436,2.289809610818001,67419.57046999999,-9.329272584809674,-9.331077012181906,-9.343579877552958,-9.345435902048779,True
UGC09133,18,5.99,283.0,12.8,13.74,224.98,240.45,359.58,3.4,53.0,1,-9.44744319727406,-9.363204496562869,2.260476858327423,65968.12954999998,-9.356201172068229,-9.357734406261864,-9.370504605838754,-9.372096762061048,True
UGC09133,19,6.31,284.0,8.08,14.46,228.22,234.35,341.54,1.71,53.0,1,-9.478507700012491,-9.382743224372197,2.235445114971946,64695.22155,-9.381916373993603,-9.383157395361001,-9.395981668300466,-9.3972882914868,True
UGC09133,20,6.62,284.0,7.81,15.07,231.93,228.92,326.7,0.89,53.0,1,-9.505347533569969,-9.403571854567764,2.2147723424601167,63805.92382999999,-9.403967373595268,-9.404987265745959,-9.417809819752707,-9.4188987229357,True
UGC09133,21,6.94,285.0,10.4,15.79,235.94,223.68,306.23,0.45,53.0,1,-9.530638773606004,-9.421020295659973,2.1859102850407144,63106.08558,-9.424113542505388,-9.42518878369561,-9.438222807626115,-9.439362700916877,True
UGC09133,22,7.57,286.0,6.82,17.23,242.45,214.14,257.47,0.12,53.0,1,-9.577549091676943,-9.455714358464125,2.1099799234787375,61787.03186999999,-9.461480757008829,-9.462908537763731,-9.475686936614713,-9.477173653080877,True
UGC09133,23,7.89,287.0,13.4,17.95,243.91,209.75,227.66,0.06,53.0,1,-9.602061418368882,-9.470663754963574,2.05641694848285,60864.79029999999,-9.481006469200567,-9.482773395210092,-9.49505891998794,-9.496883263271096,True
UGC09133,24,8.2,287.0,10.5,18.77,244.06,205.73,209.07,0.03,53.0,1,-9.62673682012077,-9.48740060413787,2.0193489600817,59762.33773,-9.500662081614601,-9.502582401888393,-9.514419213446237,-9.516393640426202,True
UGC09133,25,8.31,288.0,2.93,18.97,244.14,204.35,204.24,0.02,53.0,1,-9.635214285067738,-9.490166593487787,2.00917034105203,59393.27644999999,-9.507414951007636,-9.509359449630434,-9.52103824939179,-9.523035447004803,True
UGC09133,26,8.52,288.0,5.58,19.59,244.43,201.86,197.13,0.02,53.0,1,-9.65056054148041,-9.501005164470376,1.9937844082933993,58780.002270000005,-9.519639273476095,-9.521593625985577,-9.532978395545294,-9.534982577284051,True
UGC09133,27,8.83,288.0,5.74,20.3,245.34,198.26,187.41,0.01,53.0,1,-9.671712063739642,-9.516526273281245,1.9717952066838849,58022.867119999995,-9.536487879536276,-9.538464549238046,-9.549347274849055,-9.551369901260024,True
UGC09133,28,9.15,288.0,7.0,21.12,245.9,194.78,171.33,0.0,53.0,1,-9.693095282811138,-9.531986663770125,1.9328034192204528,57236.933280000005,-9.553521047646761,-9.55570728642331,-9.565792416876333,-9.568022470040162,True
UGC09133,29,9.78,289.0,12.7,22.56,245.25,188.37,138.98,0.0,53.0,1,-9.736014927176106,-9.557893714496643,1.8419223116794508,55421.01468,-9.587709422898701,-9.590457079937051,-9.59849119768573,-9.601279703623575,True
UGC09133,30,10.1,289.0,3.89,23.18,244.0,185.3,127.27,0.0,53.0,1,-9.758547686253019,-9.571876233491686,1.8036960484459934,54340.5754,-9.60565827672033,-9.60859484177163,-9.615494659143163,-9.618469513093585,True
UGC09133,31,11.04,288.0,5.02,25.23,239.18,177.32,102.81,0.0,53.0,1,-9.822627809948102,-9.613534643096857,1.7110053634855482,51249.756779999996,-9.65670239294014,-9.659997458568778,-9.66324724368951,-9.666571624065934,True
UGC09133,32,11.36,288.0,3.39,25.74,237.64,174.8,97.25,0.0,53.0,1,-9.843269173012715,-9.625943901078676,1.6868596143337642,50287.460399999996,-9.67314462298668,-9.676491444915452,-9.678442508016147,-9.681815150028914,True
UGC09133,33,11.67,288.0,10.7,26.35,236.26,172.47,92.94,0.0,53.0,1,-9.862467281422937,-9.637636425749047,1.6671726724788685,49425.84693,-9.688437203905451,-9.69180125306751,-9.69249510801086,-9.695881433991888,True
UGC09133,34,13.57,285.0,4.07,29.02,230.28,159.94,69.68,0.0,53.0,1,-9.966185502050253,-9.712240672864855,1.5420781463356257,45263.16212,-9.771055722761693,-9.774721869617629,-9.767113172758107,-9.770784435840476,True
UGC09133,35,13.88,284.0,8.92,29.38,229.01,158.15,65.64,0.0,53.0,1,-9.982463872043724,-9.725103331246899,1.5161385767170743,44593.970199999996,-9.784022536211829,-9.787806454185759,-9.778630370827043,-9.78241737870996,True
UGC09133,36,14.2,284.0,5.69,29.84,228.03,156.35,61.84,0.0,53.0,1,-9.9981764238369,-9.73500220951112,1.4902394852462872,44000.991799999996,-9.796538637517392,-9.800445840740872,-9.789698733827379,-9.793607162171869,True
UGC09133,37,16.61,278.0,9.14,32.61,219.86,144.57,45.35,0.0,53.0,1,-10.109150619347535,-9.82163058583738,1.3555472957321328,39862.961330000006,-9.864406113216369,-9.867790908677106,-9.866557789978534,-9.86995414734224,True
UGC09133,38,19.35,273.0,6.1,35.69,212.46,133.94,26.39,0.0,53.0,1,-10.214914043001674,-9.903706220495556,1.1204093945560685,36401.348419999995,-9.928759981308708,-9.932824498976295,-9.937779292255788,-9.941876971224563,True
UGC09133,39,22.19,269.0,2.26,39.89,201.82,125.08,19.6,0.0,53.0,1,-10.318201439184035,-9.97600328744933,0.9912260756924949,32908.37278,-9.991607261019105,-9.99521488791271,-10.00557126628621,-10.009222526694783,True
UGC09133,40,24.92,265.0,1.32,44.61,194.49,118.03,14.04,0.0,53.0,1,-10.399397421701652,-10.039406835335654,0.8463371121298052,30654.988780000003,-10.041012578737014,-10.044744525228316,-10.05773355193844,-10.061521948019273,True
UGC09133,41,27.66,262.0,3.15,49.22,187.22,112.03,9.81,0.0,53.0,1,-10.472810000596281,-10.09460013835594,0.6906390117159673,28733.77723,-10.085681929021598,-10.089801830334558,-10.104099748991068,-10.108290299921988,True
UGC09133,42,30.5,257.0,4.71,51.48,179.93,106.69,6.71,0.0,53.0,1,-10.54542611370424,-10.153784137906335,0.5256925245050109,26805.52212,-10.132378763572007,-10.137182729459418,-10.149267489140017,-10.154144588091059,True
UGC09133,43,33.23,252.0,4.96,51.89,173.14,102.21,4.38,0.0,53.0,1,-10.6130430225258,-10.20807980493776,0.34044411484011833,24994.120769999998,-10.177260905692464,-10.183154409269122,-10.190742783615484,-10.196707991739183,True
UGC09133,44,35.96,247.0,2.58,50.25,166.11,98.25,2.89,0.0,53.0,1,-10.681963171357655,-10.259776321763997,0.15986784709256668,23078.4723,-10.223008100717268,-10.229920180426316,-10.232475292817346,-10.239456749809403,True
UGC09133,45,38.8,242.0,2.52,48.3,159.33,94.59,1.9,0.0,53.0,1,-10.750026965598511,-10.310551538855483,-0.022276394711152253,21289.002120000005,-10.268186872412336,-10.276147398476526,-10.273185727596575,-10.281213736123318,True
UGC09133,46,41.54,238.0,2.3,47.17,153.43,91.42,1.28,0.0,53.0,1,-10.810150115817573,-10.354663123308194,-0.1938200260161128,19845.722830000002,-10.308094875009477,-10.317100341905455,-10.308756064342013,-10.317828466454142,True
UGC09133,47,44.27,235.0,0.63,47.68,147.95,88.55,0.87,0.0,53.0,1,-10.863461599533734,-10.393324342657515,-0.3615107430453627,18706.7554,-10.343481491027603,-10.353587359315071,-10.340007607026417,-10.350181573384912,True
UGC09133,48,47.11,236.0,1.4,49.73,142.73,85.84,0.58,0.0,53.0,1,-10.911630208522325,-10.416639643520158,-0.5376020021010439,17816.953269999998,-10.375454416025933,-10.386828737360199,-10.368023048919818,-10.37946911830923,True
UGC09133,49,49.84,239.0,2.07,50.56,138.21,83.46,0.39,0.0,53.0,1,-10.956908651567465,-10.430132776976976,-0.7099653886374819,16983.21577,-10.405508932731331,-10.41815188655065,-10.394175141455618,-10.406893997585648,True
UGC09133,50,52.58,242.0,2.63,49.43,133.98,81.25,0.26,0.0,53.0,1,-11.004973833925087,-10.44254039503162,-0.8860566476931632,16039.738849999998,-10.436881185586682,-10.450716684736179,-10.421752413345313,-10.435669219434729,True
UGC09133,51,55.42,245.0,1.64,49.12,129.96,79.14,0.18,0.0,53.0,1,-11.049981579678564,-10.454684897939286,-1.0457574905606752,15241.772920000001,-10.461941818428768,-10.476208180772366,-10.447411229254199,-10.461777381761904,True
UGC09133,52,58.15,247.0,1.31,50.56,126.43,77.26,0.12,0.0,53.0,1,-11.085787116654814,-10.468506357767273,-1.2218487496163564,14726.961370000003,-10.481878595995687,-10.497034887257824,-10.467715322684898,-10.482991294739039,True
UGC09133,53,60.89,246.0,2.14,53.22,123.2,75.51,0.08,0.0,53.0,1,-11.115150555562138,-10.492026305069903,-1.3979400086720375,14412.72047,-10.4982283675543,-10.514467944860243,-10.48429720194553,-10.500676122486565,True
UGC09133,54,63.62,243.0,4.0,53.84,120.17,73.87,0.05,0.0,53.0,1,-11.14871558670382,-10.521731662796858,-1.6020599913279623,13938.903880000002,-10.51691761554246,-10.534427081125683,-10.503178036702442,-10.520849621002085,True
UGC09133,55,66.46,239.0,4.67,53.63,117.27,72.27,0.04,0.0,53.0,1,-11.184534884177515,-10.555115080268555,-1.6989700043360187,13408.37038,-10.536862055052195,-10.554377625618256,-10.523243097278844,-10.540932304329884,True
UGC09133,56,69.19,234.0,5.12,53.12,114.7,70.83,0.02,0.0,53.0,1,-11.218413757809605,-10.590962161005347,-2.0,12911.60163,-10.555726052770446,-10.575583299334362,-10.54214435019285,-10.56220826842086,True
UGC09133,57,71.93,230.0,2.1,53.02,112.26,69.47,0.02,0.0,53.0,1,-11.24967970985167,-10.622804933487739,-2.0,12490.530830000002,-10.573135157169414,-10.59205396806518,-10.559523866949009,-10.578650457616247,True
UGC09133,58,74.77,228.0,1.32,53.32,109.91,68.14,0.01,0.0,53.0,1,-11.27910012936954,-10.64720823186791,-2.3010299956639813,12133.26817,-10.589516655937114,-10.61091096163657,-10.575823285293108,-10.597458248046445,True
UGC09133,59,77.5,228.0,1.6,54.04,107.81,66.93,0.01,0.0,53.0,1,-11.30429091848451,-10.66278255372754,-2.3010299956639813,11867.557079999999,-10.603543066423665,-10.624181280161412,-10.589738871219767,-10.610618634889416,True
UGC09133,60,80.23,227.0,3.16,54.66,105.81,65.78,0.01,0.0,53.0,1,-11.328686836679868,-10.681635623038387,-2.3010299956639813,11614.49953,-10.617126887130619,-10.63703286665522,-10.603180695184303,-10.623329089377986,True
UGC10310,1,2.21,54.6,5.06,6.51,35.54,0.0,27.59,0.0,34.0,1,-11.005130671615625,-10.359357533497775,1.1397217048152042,673.9259,-10.437623842497972,-10.428919298061935,-10.421751848199913,-10.412909484220595,True
UGC10310,2,3.31,65.7,5.06,11.85,39.59,0.0,15.03,0.0,34.0,1,-11.043456490495032,-10.374047799878296,0.8759289849229269,924.1065500000002,-10.458884842408724,-10.451917709898249,-10.443609978971207,-10.436534663563428,True
UGC10310,3,4.42,69.2,5.06,18.75,38.75,0.0,7.39,0.0,34.0,1,-11.09245577046475,-10.454560625657715,0.5676144427308445,1102.34375,-10.486066875761775,-10.481013143240913,-10.471394948871993,-10.466267681441686,True
UGC10310,4,5.52,70.9,5.06,26.75,39.1,0.0,4.76,0.0,34.0,1,-11.061037444533163,-10.529997152585205,0.37657695705651195,1479.9675000000002,-10.468637762846296,-10.466492157599706,-10.453599554763384,-10.451401746398142,True
UGC10310,5,6.64,72.4,5.06,30.8,37.98,0.0,2.41,0.0,34.0,1,-11.088833309337897,-10.592041492195863,0.08098704691088722,1669.8802,-10.484057338902637,-10.484280979558925,-10.469346827441937,-10.469551440542848,True
UGC11914,4,0.65,232.0,8.63,1.14,86.68,234.01,2110.07,4930.85,31.0,1,-8.678079952507291,-8.571287932083195,3.6538519034105588,42090.48687,-8.697885445411174,-8.695538133748855,-8.672798842382681,-8.670434504393322,True
UGC11914,5,0.75,243.0,4.97,1.31,97.06,236.69,2025.25,4308.68,31.0,1,-8.721674854842583,-8.593199261417213,3.6051650363462606,43927.54717,-8.741342590662478,-8.739061467658082,-8.715109769398778,-8.712798016264397,True
UGC11914,6,0.84,253.0,3.65,1.48,105.9,240.47,1951.84,3831.0,31.0,1,-8.750045078435955,-8.607388788932385,3.563198583459799,46087.670029999994,-8.76962316617626,-8.76750505731428,-8.742523212443892,-8.740366606988522,True
UGC11914,7,0.93,262.0,2.86,1.66,114.28,245.03,1881.09,3289.15,31.0,1,-8.77155029543874,-8.621230911136582,3.510940252745901,48560.505430000005,-8.791060428078193,-8.789304389998282,-8.763234779677658,-8.761436244052476,True
UGC11914,8,1.03,269.0,3.8,1.83,123.11,249.19,1805.48,2710.31,31.0,1,-8.794206109846776,-8.642683209922495,3.4471513617686056,51048.34422,-8.813644651571671,-8.812371940616138,-8.78498728565191,-8.78366870019706,True
UGC11914,9,1.12,275.0,5.39,2.0,130.64,251.82,1740.03,2281.17,31.0,1,-8.814893558816994,-8.659903180231796,3.3921399256106906,52926.72347999999,-8.83426672953536,-8.833397614370128,-8.80478697921787,-8.803868595405211,True
UGC11914,10,1.21,280.0,5.01,2.17,137.79,253.43,1676.95,1896.93,31.0,1,-8.836086299008471,-8.67781985285415,3.3357238120989594,54456.48638,-8.855392502032585,-8.854937552284493,-8.825005353835445,-8.824497664135437,True
UGC11914,11,1.3,284.0,10.0,2.33,144.6,253.93,1616.16,1591.52,31.0,1,-8.85824784899115,-8.6966572174349,3.2837859203058675,55596.32033,-8.877484022944461,-8.877379852703006,-8.846074916252723,-8.845913698721727,True
UGC11914,12,1.41,287.0,6.59,2.5,152.47,253.45,1544.84,1300.3,31.0,1,-8.88578674231882,-8.722805864409533,3.2259886277855285,56595.6322,-8.904935895142644,-8.905188965323195,-8.872148427437628,-8.872338450613464,True
UGC11914,13,1.5,289.0,3.56,2.66,158.56,252.44,1488.85,1111.18,31.0,1,-8.908152996286235,-8.743646118764724,3.1824862680242045,57185.87991999999,-8.927231473187849,-8.927734570769266,-8.893232609139947,-8.893667456800664,True
UGC11914,14,1.59,290.0,6.13,2.82,164.36,251.04,1434.87,947.25,31.0,1,-8.93010044923122,-8.765951673744677,3.140039556885524,57629.81432,-8.949109573594884,-8.949855204808074,-8.913838927760699,-8.914511180315506,True
UGC11914,15,1.68,291.0,10.2,2.97,169.88,249.18,1382.86,815.68,31.0,1,-8.951967021145347,-8.786873848976187,3.101199049997711,57901.898779999996,-8.970907048549908,-8.971854079669775,-8.934284872191984,-8.935153083663147,True
UGC11914,16,1.78,292.0,8.61,3.12,175.7,246.75,1327.26,702.47,31.0,1,-8.97585706592614,-8.809004844634195,3.0627169517550783,58064.87314999999,-8.994721602327648,-8.99584256522548,-8.95652354955836,-8.957559368907063,True
UGC11914,17,1.87,292.0,11.2,3.26,180.66,244.32,1279.15,628.74,31.0,1,-8.996909670756672,-8.8304264488618,3.0333002857096782,58114.22908,-9.015707682282644,-9.016929488400972,-8.97603257204746,-8.977163230376492,True
UGC11914,18,1.96,291.0,5.15,3.39,185.38,241.92,1232.78,572.76,31.0,1,-9.016966800800482,-8.8538206386068,3.007458436393248,58162.064779999986,-9.031937131048881,-9.033103340354995,-8.994540147284049,-8.995619364543696,True
UGC11914,19,2.05,291.0,4.92,3.5,189.88,239.71,1188.09,519.08,31.0,1,-9.03571845036522,-8.873318428306078,2.9810938767643287,58262.076069999996,-9.046469233014767,-9.047587691387312,-9.011771878285122,-9.012809158808153,True
UGC11914,20,2.16,291.0,9.32,3.61,195.08,237.06,1135.66,458.42,31.0,1,-9.057545072256804,-8.896018318401255,2.9487669084532104,58379.345819999995,-9.063384368603465,-9.064466364227474,-9.031740855707202,-9.032748598321556,True
UGC11914,21,2.25,290.0,7.19,3.7,199.1,234.93,1094.49,420.15,31.0,1,-9.074610602822071,-8.916737067535589,2.9249766990651977,58468.56843,-9.076609766690188,-9.077645929125325,-9.047286421605618,-9.048253602760322,True
UGC11914,22,2.34,290.0,12.2,3.76,202.92,232.89,1054.8,389.55,31.0,1,-9.09089987444292,-8.93377040683437,2.9031361283294306,58568.82726999999,-9.089233581748534,-9.090215876919132,-9.06206867012899,-9.062986932663176,True
UGC11914,23,2.43,290.0,7.94,3.79,206.55,231.12,1016.61,360.37,31.0,1,-9.106042592379728,-8.95016082302254,2.881135764973327,58737.33343,-9.100968843776474,-9.101920858892376,-9.07576054043819,-9.07665328606071,True
UGC11914,24,2.46,290.0,5.16,3.79,207.71,230.63,1004.15,346.65,31.0,1,-9.110766361896511,-8.955489656527606,2.871998848904512,58819.223979999995,-9.104629657724828,-9.105598750934044,-9.08002178509063,-9.080933312870277,True
UGC11914,25,2.53,290.0,3.56,3.79,210.36,229.44,975.69,317.07,31.0,1,-9.121693197213347,-8.967675070600045,2.851132323867724,58989.92842,-9.113097706599167,-9.114103170798233,-9.089860484063612,-9.090812298815544,True
UGC11914,26,2.62,290.0,3.79,3.8,213.61,227.9,940.34,283.46,31.0,1,-9.135433264628533,-8.982855840743971,2.8251611757614237,59185.94305,-9.123745946371688,-9.124794023199037,-9.102195850810322,-9.103195176673541,True
UGC11914,27,2.71,290.0,5.65,3.81,216.71,226.55,906.26,244.45,31.0,1,-9.1483611704765,-8.997523840298632,2.795355072479363,59423.55990000001,-9.133764779399653,-9.134915589388724,-9.113764724182689,-9.114871907448002,True
UGC11914,28,2.8,290.0,9.38,3.84,219.64,225.09,873.37,204.32,31.0,1,-9.16125163396707,-9.011712580766446,2.763210042858258,59601.466069999995,-9.143754595452142,-9.14503613040752,-9.12526371023275,-9.12650696057504,True
UGC11914,29,2.99,290.0,10.6,3.94,225.37,221.46,807.89,139.93,31.0,1,-9.188738238291817,-9.040225737748656,2.700613734464982,59742.51417000001,-9.165056088708196,-9.16654700003575,-9.14966059514397,-9.151124042180541,True
UGC11914,30,3.28,291.0,15.3,4.12,233.01,215.11,716.23,77.11,31.0,1,-9.230310368229707,-9.077438410962003,2.6149941835865174,59554.42292,-9.197273543983837,-9.198975513213362,-9.18623765775211,-9.187927658876044,True
UGC11914,31,3.74,292.0,18.8,4.56,241.64,204.42,581.87,29.88,31.0,1,-9.295311233995037,-9.131456444525782,2.493947141023949,58467.01388,-9.247647736713464,-9.249530112507987,-9.242635587487094,-9.244528993521232,True
UGC11914,32,3.83,292.0,15.2,4.69,242.91,202.36,560.67,24.89,31.0,1,-9.307705970929065,-9.141783616293925,2.4738634386995044,58189.32887,-9.257253375958362,-9.259135179745352,-9.253278503139814,-9.25517543487405,True
UGC11914,33,4.02,292.0,19.8,5.12,245.41,198.15,516.93,16.81,31.0,1,-9.332975878102145,-9.162810895409772,2.4317367754800325,57623.644199999995,-9.276836979333616,-9.27873139028673,-9.274865325469445,-9.27678333190472,True
UGC11914,34,4.09,292.0,2.4,5.35,246.19,196.62,500.74,14.54,31.0,1,-9.342199962277624,-9.170308150332643,2.4158877438152055,57394.97763,-9.28398543479708,-9.285889951572347,-9.282707588561959,-9.284638836933292,True
UGC11914,35,4.12,292.0,9.0,5.4,246.51,195.97,493.88,13.67,31.0,1,-9.346125589953118,-9.173482058358436,2.4091026075833746,57295.71867999999,-9.287027706969639,-9.288936991594792,-9.286039050170519,-9.287976404914087,True
UGC11914,36,4.3,291.0,8.71,6.12,248.01,192.16,453.79,9.51,31.0,1,-9.369697593517731,-9.19503302282991,2.3683835906785853,56639.76036999999,-9.305295473661765,-9.30723311549034,-9.305966753576037,-9.307940500627463,True
UGC11914,37,4.39,291.0,7.92,6.56,248.54,190.25,435.97,7.86,31.0,1,-9.381571777983446,-9.204029087492446,2.3492522657566917,56265.64314999999,-9.314497696582034,-9.316433520106294,-9.315955365538906,-9.317931209415194,True
UGC11914,38,4.49,291.0,8.84,7.04,249.06,188.24,417.35,6.39,31.0,1,-9.394425897133898,-9.213810908253647,2.328681261951301,55869.01172,-9.324459346597468,-9.326391578503507,-9.326730638145536,-9.328707115277362,True
UGC11914,39,4.58,290.0,4.2,7.58,249.41,186.48,401.66,5.31,31.0,1,-9.405903605038503,-9.225420027428095,2.310793114276827,55502.48372999999,-9.333354309199478,-9.33527773365233,-9.336318978758785,-9.338290374838488,True
UGC11914,40,4.87,289.0,10.6,9.59,250.14,181.04,356.31,2.93,31.0,1,-9.441921224102657,-9.255083820923677,2.255769246817912,54319.815019999995,-9.361267144867705,-9.363149983142154,-9.366204609776865,-9.368147006784463,True
