plateifu,ok,why,mangaid,dapqual,drp3qual,reff_arcsec,ecoo_ell,ecoo_pa,frac_good_1Re,n_spx_1Re,sigma_e_tot_1Re,sigma_e_1Re,v_e_1Re,n_bins_1Re,sigma_e_tot_0p5Re,sigma_e_0p5Re,v_e_0p5Re,n_bins_0p5Re,sigma_e_tot_3kpc,sigma_e_3kpc,v_e_3kpc,n_bins_3kpc,sigma_e_tot_5kpc,sigma_e_5kpc,v_e_5kpc,n_bins_5kpc,Rmax_kpc,Rmax_Re,sigma_e,v_e,sigma_e_tot,vsigma_e,vsys_offset,dlogS_dlogAp,e_sigma_e_tot,med_sigma_astro,med_sigmacorr,frac_sigma_gt50,med_snr_1Re,A_kin,n_asym_pairs,pa_kin_star,n_gas_1Re,pa_kin_gas,v_e_gas
11832-3704,1,,1-176264,0,0,4.41904,0.3163554,86.40316,1.0,165,95.73929835265051,84.23272004727552,45.50672612367471,162,100.21480434217092,94.01108684061855,34.71199447432079,43.0,95.395181598803,82.84772250711148,47.29160123799211,193.0,94.82566417225237,76.88484295584826,55.503400881057175,303.0,6.37094293321882,2.3185901641845703,84.23272004727552,45.50672612367471,95.73929835265051,0.5402499895306018,-11.249499968097263,-0.06591250989956965,0.4136942467072022,78.37825821783514,33.748512268066406,0.9629629629629629,22.842156410217285,0.027784639214766888,162.0,269.0,165.0,260.0,58.47926494833245
11832-6104,1,,1-233250,0,0,3.777289,0.0961063,102.00684,0.6415094339622641,159,38.9496026482708,33.3497658799078,20.121249022203386,51,40.340072956807674,38.30862249235587,12.640052567087361,36.0,38.9496026482708,33.3497658799078,20.121249022203386,51.0,53.84151156286873,49.35267345156117,21.522592561262154,59.0,4.683370249611991,1.537802815437317,33.3497658799078,20.121249022203386,38.9496026482708,0.6033400382677293,-11.281237617999986,-0.050605082695053594,1.2594333517533107,36.79003401279582,54.13535690307617,0.0196078431372549,12.298925399780273,0.17688211862379055,51.0,66.0,158.0,62.0,16.361182568258428
11832-9102,1,,1-233247,0,0,4.896416,0.5355286,9.131561,1.0,137,68.41086327143931,49.00317372746418,47.73609931885438,136,57.02634883991309,50.13609388066304,27.1730850733,35.0,63.75725378662321,49.95731104208763,39.61381683019182,79.0,71.16293183369915,48.37446711064788,52.192660393282864,184.0,8.479184423174177,2.0884766578674316,49.00317372746418,47.73609931885438,68.41086327143931,0.9741430133554868,-4.577413205590931,0.26259676949753286,0.6624495351154718,47.83812852223932,5.701105117797852,0.375,15.521682739257812,0.07228984538365324,136.0,2.0,137.0,5.0,54.14960171157487
11835-3702,1,,1-82687,0,0,5.2138557,0.0263651,108.95392,1.0,335,62.39446098165179,53.6146764266887,31.91449878742166,251,63.34763334140891,60.424079885525316,19.02243990515509,87.0,62.370950012200524,53.129466043983435,32.67101533937425,258.0,62.8185860754212,50.634870375293005,37.17908899626748,282.0,4.013064588819232,1.4543997049331665,53.6146764266887,31.91449878742166,62.39446098165179,0.5952567639023376,-1.049624452091176,-0.02187276081675809,0.3123222581053411,52.99619404654433,26.28754234313965,0.5896414342629482,13.24562931060791,0.030047182960657608,251.0,93.0,6.0,,
11835-6103,1,,1-82673,0,0,6.165133,0.6023977,82.45135,0.9735449735449735,189,49.70955975522832,47.00896180505738,16.16161628888867,66,47.79985624996146,47.10185186089038,8.138907100570506,38.0,47.47419501047148,44.982002405968096,15.179547142182994,57.0,52.592144374220304,47.51508872999774,22.544400476820716,76.0,5.1378158160618375,1.4061453342437744,47.00896180505738,16.16161628888867,49.70955975522832,0.3437986219714801,3.821008323336362,0.0565170467894856,1.105653690580044,46.54256636312893,38.63885498046875,0.3181818181818182,12.045691967010498,0.0393571300336987,66.0,91.0,0.0,,
11836-1902,1,,1-1243,0,4096,3.725333,0.28087634,63.402473,1.0,123,79.10099603061947,73.5589322388648,29.086956886449542,123,74.33909372715337,72.64125302481528,15.797126800758992,29.0,80.12004713500083,73.43763098384946,32.03336242723685,193.0,80.58665597571684,73.31511975026609,33.452986972058,305.0,4.7354936599731445,1.961730718612671,73.5589322388648,29.086956886449542,79.10099603061947,0.3954238594980784,18.404332176689817,0.0895747607465409,0.32539270133014747,72.65170133584552,14.3377046585083,1.0,26.714927673339844,0.013555887930592016,123.0,243.0,123.0,238.0,53.867057388631416
11863-12702,1,,1-195051,1,0,10.027218,0.22547835,64.07326,1.0,980,106.08584332479502,94.92184619987577,47.37139714996894,147,122.60143109363844,118.88330262797952,29.964500037084115,128.0,137.61825614250188,136.8357421803177,14.654831478556043,57.0,126.17971278642848,123.37377702689422,26.4618793925105,116.0,18.351172038487025,1.4911139011383057,94.92184619987577,47.37139714996894,106.08584332479502,0.4990568456730136,15.192298410883225,-0.208743671339923,1.1678632082481217,111.34821400673994,33.49021911621094,0.9387755102040817,12.847840309143066,0.03363485081016687,145.0,308.0,958.0,309.0,53.82621246954183
11866-3702,1,,1-954,0,4096,3.053145,0.22213304,81.96089,1.0,89,136.94027220866383,128.8989953017664,46.23512909875084,80,140.1139877208053,138.07206786460424,23.833456119877066,23.0,136.76895011983788,128.0898836190225,47.9450459520896,84.0,133.5719952292313,116.05758104484981,66.12197661546354,116.0,6.464813777378628,2.2939612865448,128.8989953017664,46.23512909875084,136.94027220866383,0.3586927034652942,7.771039099892093,-0.03305420333830949,0.41187099302286245,125.33702169197178,29.039417266845703,1.0,21.79722023010254,0.020024899929909284,80.0,260.0,58.0,273.0,57.72873865537139
11867-12704,1,,1-53653,0,4096,5.6581254,0.1178182,65.00515,1.0,361,141.62412789827454,140.90128667725955,14.29059185756641,210,150.75130527080455,149.8968148175379,16.028129909882328,88.0,150.12361485946377,149.3108066751954,15.60072910075142,95.0,144.3461267977362,143.6168647025428,14.491393808728281,194.0,12.16388293675014,2.068190813064575,140.90128667725955,14.29059185756641,141.62412789827454,0.10142272078962361,-8.037268496283179,-0.09010342150746388,0.8860231572180549,141.2195842655903,17.941104888916016,1.0,14.918034076690674,0.03748482826927294,210.0,224.0,361.0,215.0,58.65861323571131
11868-9102,1,,1-294858,1,0,4.309368,0.31817496,141.78046,0.7950310559006211,161,45.02684241105715,44.7549447518281,4.940795256938896,56,34.405404098263276,34.35640033278414,1.8356435760411658,34.0,43.286081440551236,43.11258122727147,3.8717162086022543,53.0,43.54953657211984,42.87581551408484,7.6306342887446075,62.0,7.223830223083497,2.2028660774230957,44.7549447518281,4.940795256938896,45.02684241105715,0.11039663403309374,-11.26688051018934,0.38815012104846874,1.9436931817019534,39.642780101268926,16.370906829833984,0.2857142857142857,12.997805118560791,0.038761655497178776,56.0,61.0,158.0,347.0,4.63615003654577
11871-12703,1,,1-623440,0,0,10.131629,0.09336805,163.74559,0.9804088586030665,1174,114.7763989610932,100.19798600303457,55.98200924771924,328,137.45040445840098,130.89591548742501,41.93891980591423,241.0,158.51181874641503,157.19633094397085,20.379161416749316,60.0,147.0907860764094,143.10538929627498,34.008041739236006,161.0,18.515235355922155,1.3846596479415894,100.19798600303457,55.98200924771924,114.7763989610932,0.5587139171242801,15.690141577349713,-0.2600851355398763,0.4495179689943633,98.4993161058013,29.28803253173828,0.948170731707317,12.45168161392212,0.020026209403307762,327.0,207.0,1174.0,206.0,70.10789922540832
11871-9101,1,,1-456399,0,0,5.658488,0.5694701,173.46382,1.0,172,58.44613205241292,49.521417457891324,31.041578001921007,146,55.90119360201143,50.65650700402952,23.64025685732436,45.0,60.23355666548423,50.1774454542878,33.32124421830722,167.0,65.35150361046176,54.84758183012811,35.532545525695156,186.0,4.378999301365444,1.975187063217163,49.521417457891324,31.041578001921007,58.44613205241292,0.6268313710591189,11.290310606824727,0.06422846297383779,0.4646738187679848,48.812744982745016,20.192712783813477,0.4246575342465753,16.660951614379883,0.05052738574722655,146.0,177.0,38.0,240.0,5.723924547205212
11872-9101,1,,1-150409,0,2,4.896964,0.1120834,17.095459,1.0,265,100.01533587312024,84.09665824607362,54.13704352526236,260,102.40785874310427,94.97937798197704,38.292130921435195,67.0,103.29643202258762,96.52731235760086,36.778129881972276,53.0,100.79259661043429,87.87419988116547,49.36874038011005,155.0,14.126986094883511,2.1202409267425537,84.09665824607362,54.13704352526236,100.01533587312024,0.6437478569820574,17.35366268816042,-0.034105198579332925,0.33746644001534404,79.47582266076662,19.598697662353516,1.0,15.278123378753662,0.012322507799772958,260.0,29.000000000000004,265.0,27.0,68.10874397967639
11939-3702,1,,1-456742,0,4096,4.7744794,0.5030918,39.382553,1.0,140,59.2771175195168,51.586286176421616,29.199858560392684,126,55.4393839086459,53.07474768994592,16.01862808791084,35.0,60.90902193397841,50.868616295240436,33.50063923511701,147.0,66.34500408430486,52.20672604406676,40.94041185315787,184.0,5.625621591295515,2.1184003353118896,51.586286176421616,29.199858560392684,59.2771175195168,0.5660391690250998,20.650694408403105,0.09656407005953115,0.4157481272244049,51.214187892765395,27.364299774169922,0.6031746031746031,15.128981590270996,0.022192249672707713,126.0,215.0,0.0,,
11939-3704,1,,1-456538,0,4096,3.838109,0.1091927,39.97528,0.9575757575757575,165,40.11525007952665,35.344639184417204,18.973396371401815,66,37.48556332004685,36.13472437767202,9.972419544469503,38.0,45.36732334450635,36.67439685122923,26.705479644513755,79.0,45.36732334450635,36.67439685122923,26.705479644513755,79.0,2.7189414841788158,1.5474512577056885,35.344639184417204,18.973396371401815,40.11525007952665,0.5368111489950316,-10.109481585107536,0.09781570845526553,1.1837624957982735,35.45146167826563,32.14397048950195,0.030303030303030304,13.36026906967163,0.02814370664595242,66.0,180.0,0.0,,
11939-6102,1,,1-456513,0,4096,6.4033327,0.47103834,120.86191,1.0,273,71.48287907421943,65.72095574063681,28.11686286335543,241,72.92852631033402,70.98879937629904,16.708091240732653,69.0,71.5633725880531,65.86972150962907,27.973131473262328,239.0,74.56983363001163,62.06062454774039,41.34173397853575,302.0,6.395519120352609,2.11228609085083,65.72095574063681,28.11686286335543,71.48287907421943,0.42782188034995533,5.35295693952153,-0.0288854992538175,0.2846636029911722,61.988465251575185,41.62706756591797,0.8796680497925311,15.724066734313965,0.02484190750712291,241.0,118.0,6.0,,
11939-6103,1,,1-456366,0,4096,5.798976,0.1669257,135.17549,1.0,352,67.4996910800155,66.85785404220073,9.286315134072586,342,69.67189404073459,69.47283441632858,5.26289819251139,87.0,65.75142561248734,64.80659087932887,11.106563315163912,415.0,61.61324617944301,60.02250878711521,13.910087838303768,459.0,4.422050203595843,1.8213579654693604,66.85785404220073,9.286315134072586,67.4996910800155,0.13889639844274776,3.5738917962261088,-0.04569588418159606,0.21123037070477307,65.14472873585774,43.904151916503906,0.8713450292397661,15.585064888000488,0.029784805682076154,342.0,227.0,119.0,237.0,7.36965518179938
11940-1901,1,,1-200912,0,4160,7.1366425,0.24402833,71.68376,0.4394250513347023,487,60.28794057608859,57.86538089096556,16.918435898435366,14,47.36290102946495,46.147721701665134,10.659839383056246,10.0,60.28794057608859,57.86538089096556,16.918435898435366,14.0,60.28794057608859,57.86538089096556,16.918435898435366,14.0,2.9818664278302878,0.6936278939247131,57.86538089096556,16.918435898435366,60.28794057608859,0.2923757804396794,3.953197954982875,0.3481119977236264,7.141182252496394,44.077190423778745,63.024681091308594,0.42857142857142855,9.708404541015625,0.07754976686790821,12.0,159.0,59.0,158.0,17.21840288112031
11940-1902,1,,1-249062,0,4096,7.220944,0.457206,37.775314,0.8245125348189415,359,158.51110221175676,135.24339926781863,82.67401332263597,296,167.1138667572143,152.68440373193542,67.93023862442504,90.0,165.16699278618788,146.7756220722522,75.74333153047884,139.0,158.16396962885256,134.92237158045492,82.53359883018702,305.0,6.779262678963798,1.4177824258804321,135.24339926781863,82.67401332263597,158.51110221175676,0.6112979544304339,31.344449313887253,-0.07624755904532549,0.2204373883873893,115.93577980527635,9.287256240844727,1.0,27.002424240112305,0.04515772184475432,296.0,218.0,295.0,219.00000000000003,101.05191435397961
11941-12701,1,,1-135139,0,0,12.367556,0.5889969,109.81728,1.0,788,126.19565684852132,77.5899897344451,99.52455626848307,599,112.06633677350698,96.27087027176447,57.36534995055972,199.0,112.40092167611387,103.07939969594933,44.81745811581244,107.0,113.7232929425549,91.22335899746464,67.90645132031156,294.0,14.734088352748326,1.8180415630340576,77.5899897344451,99.52455626848307,126.19565684852132,1.2826984074764016,-0.23228938001980703,0.17130928240935864,0.21786182313054436,69.2473273853346,26.24118423461914,0.9332220367278798,13.785282135009766,0.05607525108148339,599.0,122.0,788.0,124.0,98.08429572855016
11941-3704,1,,1-135556,0,0,4.1693826,0.10260916,76.46085,0.9695431472081218,197,44.22420273238484,44.05344944298817,3.882486250994285,52,45.29960127716106,45.25851831736184,1.9288327005716825,35.0,44.756298759102215,43.96710782228406,8.367777982096657,56.0,43.676646082191,42.68053629984271,9.274763293301852,62.0,3.5242312295096263,1.5219722986221313,44.05344944298817,3.882486250994285,44.22420273238484,0.08813126554411613,3.0423753821734882,-0.03466221741117055,1.301963225145813,41.76261540039932,27.446365356445312,0.23076923076923078,13.298982620239258,0.04271664249720061,52.0,259.0,1.0,,
11941-6101,1,,1-135579,1,0,3.7541277,0.3278757,114.0828,0.9008264462809917,121,47.44833881637351,39.56936956000554,26.184152632023135,55,40.19734125622021,36.90647328042418,15.929170539308052,29.0,50.33753201622339,43.093278986522684,26.01608032878968,58.0,59.763202372706054,49.8057223324716,33.03074901938734,65.0,6.429211071559362,2.5245361328125,39.56936956000554,26.184152632023135,47.44833881637351,0.6617278193506672,5.8614044794327755,0.2392574974303952,1.6061780593265236,36.01742721585551,23.563461303710938,0.07272727272727272,14.543722152709961,0.0636204453355313,55.0,115.0,119.0,114.0,18.009025582539746
11941-6102,1,,1-135549,0,0,6.4489293,0.33638173,21.353638,1.0,351,86.97131124654761,75.76044953395555,42.712565672841905,300,89.67098304506638,86.35337065840812,24.165690062569308,87.0,87.33872282615626,79.81680994630001,35.45884029266003,219.0,87.82484399516481,70.34826512659708,52.57684677168307,382.0,7.206087112426759,1.9381088018417358,75.76044953395555,42.712565672841905,86.97131124654761,0.5637844803666099,2.474239511670211,-0.0441016283340054,0.237843843606906,67.63407623941245,33.43761444091797,0.9,14.637168884277344,0.016507902545476925,300.0,35.0,7.0,,
11941-6104,1,,1-135035,0,0,6.0955615,0.58562246,26.778381,0.7538461538461538,195,56.37039386953229,38.21766739058598,41.43707523738548,119,42.88597246654354,35.434154437630355,24.15838019593391,46.0,53.223785758911255,38.366324533055014,36.88897548502513,104.0,61.076936934941884,39.01740475688886,46.98972601954575,137.0,5.759214673723494,1.657708764076233,38.21766739058598,41.43707523738548,56.37039386953229,1.0842387321522537,-6.811853736711031,0.3944318127866564,0.8875811303204909,35.32883912328839,49.16555404663086,0.15126050420168066,14.323796272277832,0.049032316631225474,119.0,200.0,195.0,205.0,40.246882748417526
11941-9102,1,,1-135557,0,0,7.5779943,0.4582198,172.34163,0.9923664122137404,393,108.75756482640574,81.10184494718854,72.46170473520505,368,107.58576189316847,94.3235764825924,51.747068338854554,100.0,108.31249567697562,87.66290788650592,63.61455258552748,190.0,109.0604142963654,78.64023399036775,75.56379797518831,442.0,9.718408584594727,2.27795147895813,81.10184494718854,72.46170473520505,108.75756482640574,0.893465552878486,23.862726131482237,0.01562859218984614,0.19864190469824755,70.99846709685272,19.53425407409668,0.9375,16.54841423034668,0.032312803773463065,368.0,177.0,384.0,177.0,69.53928754112596
11942-3701,1,,1-135551,0,0,4.822902,0.1656794,143.76263,1.0,243,107.77063142586199,99.00796889504616,42.566783918996755,243,110.35248647069201,107.48066738859137,25.011545493376723,62.0,107.41744242682744,97.19612260252404,45.73205318543987,296.0,104.50633477425683,88.4261200612706,55.69914989350196,483.0,4.955614294324603,1.8264590501785278,99.00796889504616,42.566783918996755,107.77063142586199,0.42993290736142525,12.026638185287457,-0.03415505406706437,0.19586647616652503,94.33925910328438,33.42158508300781,1.0,22.72903060913086,0.019534061297846243,243.0,113.0,4.0,,
11942-3702,1,,1-135190,0,0,5.108996,0.3207856,69.40367,1.0,221,113.64889724374092,105.08323616149598,43.2849318186554,221,115.36055410668966,112.66741522334655,24.781262895431546,53.0,113.76703988755251,105.36217084346495,42.915641902789616,208.0,113.1208880178552,100.19572154987837,52.508596334765755,335.0,6.216502870832171,1.9938445091247559,105.08323616149598,43.2849318186554,113.64889724374092,0.4119109136697451,6.7276150603448945,-0.021566313859829933,0.24765584485633665,102.49220016737692,22.416105270385742,1.0,20.37273597717285,0.015783347195487102,221.0,70.0,221.0,253.0,79.02176451888633
11942-9102,1,,1-135543,0,0,8.063795,0.1524916,68.70749,0.7900874635568513,686,52.74142442531085,51.7604530785503,10.124887530929355,78,54.19993600129457,53.247962216723565,10.113732363020418,73.0,53.76257686005895,52.694225422250334,10.664580525403345,75.0,53.550268585706434,52.383542114076334,11.117363949430116,81.0,4.521954740796771,1.0617691278457642,51.7604530785503,10.124887530929355,52.74142442531085,0.19561048887195967,9.038706841948901,-0.03935461243745065,2.23613564532294,51.694213436450845,15.523873329162598,0.6153846153846154,13.077638149261475,0.05690213944874182,75.0,164.0,13.0,17.0,164.24395555627984
11943-12704,1,,1-211106,0,0,3.3437726,0.5125668,155.95935,1.0,69,55.70845667604218,48.71830335563737,27.017754595350095,52,49.3946206615928,46.63415387069823,16.28140789571626,16.0,55.87383064517285,48.39690615604375,27.921755415599346,64.0,57.670324967691265,46.63238114521954,33.93062643993017,77.0,3.9262342453002934,1.997071385383606,48.71830335563737,27.017754595350095,55.70845667604218,0.5545709258001853,-3.3577043673121416,0.17354241556589056,0.9000437151639168,48.591496179010576,13.710336685180664,0.38461538461538464,15.477633953094482,0.029307307769981385,52.0,159.0,0.0,,
