case,level,component,r,theta,z,phi,gx,gy,gz
f1-stars-h0p4,0,stellar_luminosity,3.0,4.71238898038469,0.4,-1468.8892147532824,-1.2182912310745855,107.88596264331214,-15.917875516239604
f1-stars-h0p4,0,stellar_luminosity,3.0,5.235987755982989,0.4,-1471.642491742984,-50.2204549643962,97.3870782559635,-16.0896502027232
f1-stars-h0p4,0,stellar_luminosity,3.0,5.759586531581287,0.4,-1483.5102532031556,-92.50340417893413,62.945963069769775,-18.118819109315346
f1-stars-h0p4,0,stellar_luminosity,6.0,0.0,0.0,-1202.2147024175724,-79.89690413152351,0.4905230182324136,0.0
f1-stars-h0p4,0,stellar_luminosity,6.0,0.5235987755982988,0.0,-1202.3341328770784,-68.62939483260318,-39.86802587117905,0.0
f1-stars-h0p4,0,stellar_luminosity,6.0,1.0471975511965976,0.0,-1201.8799804881046,-39.4218666168839,-68.23412013794176,0.0
f1-stars-h0p4,0,stellar_luminosity,6.0,1.5707963267948966,0.0,-1203.7504836186981,-1.189481688465089,-78.7471248498808,0.0
f1-stars-h0p4,0,stellar_luminosity,6.0,2.0943951023931953,0.0,-1208.5942736320014,38.34586380497129,-69.67294745135628,0.0
f1-stars-h0p4,0,stellar_luminosity,6.0,2.6179938779914944,0.0,-1213.9232270304885,68.88006044245026,-41.633563786399165,0.0
f1-stars-h0p4,0,stellar_luminosity,6.0,3.141592653589793,0.0,-1216.0999791773536,81.59893866136873,1.5311050186705568,0.0
f1-stars-h0p4,0,stellar_luminosity,6.0,3.665191429188092,0.0,-1207.0385512872838,67.24757326573096,42.60197586895809,0.0
f1-stars-h0p4,0,stellar_luminosity,6.0,4.1887902047863905,0.0,-1197.535557699929,36.81738552032572,68.62700094615137,0.0
f1-stars-h0p4,0,stellar_luminosity,6.0,4.71238898038469,0.0,-1193.1759526501082,-0.33232901047505753,77.336080104634,0.0
f1-stars-h0p4,0,stellar_luminosity,6.0,5.235987755982989,0.0,-1193.7306701889277,-38.02093904149143,67.71532366239191,0.0
f1-stars-h0p4,0,stellar_luminosity,6.0,5.759586531581287,0.0,-1198.367696173641,-67.5808161259628,41.01368679395418,0.0
f1-stars-h0p4,0,stellar_luminosity,6.0,0.0,0.4,-1201.0553235148427,-79.513580825876,0.4925255800726077,-5.780425808944896
f1-stars-h0p4,0,stellar_luminosity,6.0,0.5235987755982988,0.4,-1201.1901209592565,-68.3113899543233,-39.67759321869399,-5.704163626850506
f1-stars-h0p4,0,stellar_luminosity,6.0,1.0471975511965976,0.4,-1200.7527522998857,-39.24860240200481,-67.9176979033754,-5.62049083831762
f1-stars-h0p4,0,stellar_luminosity,6.0,1.5707963267948966,0.4,-1202.620633602042,-1.184725851631264,-78.38939133984402,-5.632849763593788
f1-stars-h0p4,0,stellar_luminosity,6.0,2.0943951023931953,0.4,-1207.4271590165808,38.15993068984736,-69.34070958732583,-5.815737045542643
f1-stars-h0p4,0,stellar_luminosity,6.0,2.6179938779914944,0.4,-1212.7159052665666,68.54885278066719,-41.418366103503125,-6.018064131560538
f1-stars-h0p4,0,stellar_luminosity,6.0,3.141592653589793,0.4,-1214.793989910961,81.10192117610285,1.4953728386256073,-6.487913373606656
f1-stars-h0p4,0,stellar_luminosity,6.0,3.665191429188092,0.4,-1205.8692518354505,66.93182195099786,42.39194558732789,-5.8296244544095215
f1-stars-h0p4,0,stellar_luminosity,6.0,4.1887902047863905,0.4,-1196.4341218829386,36.65825532351889,68.32333536053547,-5.4929722902202345
f1-stars-h0p4,0,stellar_luminosity,6.0,4.71238898038469,0.4,-1192.07624481369,-0.35390369118094,76.9845257453878,-5.479481960084879
f1-stars-h0p4,0,stellar_luminosity,6.0,5.235987755982989,0.4,-1192.6330466235102,-37.85235415263998,67.41421646752461,-5.472587062194353
f1-stars-h0p4,0,stellar_luminosity,6.0,5.759586531581287,0.4,-1197.236219798991,-67.27229151333054,40.818151201258885,-5.642228843675943
f1-stars-h0p4,0,atomic_helium,1.0,0.0,0.0,-141.88168498359659,-4.317534855758126,-0.7993432769846691,0.0
f1-stars-h0p4,0,atomic_helium,1.0,0.5235987755982988,0.0,-141.26529323579587,-3.583022430086623,-3.6631410494955063,0.0
f1-stars-h0p4,0,atomic_helium,1.0,1.0471975511965976,0.0,-140.56988900396195,-1.9785050041770187,-5.614366228612426,0.0
f1-stars-h0p4,0,atomic_helium,1.0,1.5707963267948966,0.0,-140.26693610676926,-0.01209555617493132,-6.161033790608801,0.0
f1-stars-h0p4,0,atomic_helium,1.0,2.0943951023931953,0.0,-140.55646837816505,2.0869014272766084,-5.608207246232696,0.0
f1-stars-h0p4,0,atomic_helium,1.0,2.6179938779914944,0.0,-141.157976559921,3.8830947743459294,-3.63088240485641,0.0
f1-stars-h0p4,0,atomic_helium,1.0,3.141592653589793,0.0,-141.61063359840287,4.61928939401635,-0.34256430330670923,0.0
f1-stars-h0p4,0,atomic_helium,1.0,3.665191429188092,0.0,-141.64380295509142,4.063325891155974,2.4279417280555364,0.0
f1-stars-h0p4,0,atomic_helium,1.0,4.1887902047863905,0.0,-141.62314031864028,2.4414452145370826,4.150857860145594,0.0
f1-stars-h0p4,0,atomic_helium,1.0,4.71238898038469,0.0,-141.67740200047572,0.1608098327429281,4.964913241616572,0.0
f1-stars-h0p4,0,atomic_helium,1.0,5.235987755982989,0.0,-141.820323424517,-2.1648126561606995,4.483832944570903,0.0
f1-stars-h0p4,0,atomic_helium,1.0,5.759586531581287,0.0,-142.00435905487942,-3.8787316926540196,2.5024120885008503,0.0
f1-stars-h0p4,0,atomic_helium,1.0,0.0,0.4,-141.01749540817906,-4.304531855117876,-0.7192059826024345,-4.069837621856756
f1-stars-h0p4,0,atomic_helium,1.0,0.5235987755982988,0.4,-140.46040798230771,-3.5761898711821036,-3.532045197407239,-3.8238780507940278
f1-stars-h0p4,0,atomic_helium,1.0,1.0471975511965976,0.4,-139.82933494428397,-1.965309032810818,-5.373504459454022,-3.5403354041316386
f1-stars-h0p4,0,atomic_helium,1.0,1.5707963267948966,0.4,-139.55135877129626,0.02022624245693824,-5.946323159831803,-3.437050249869277
f1-stars-h0p4,0,atomic_helium,1.0,2.0943951023931953,0.4,-139.7908896897627,2.1174302330978323,-5.391503546375152,-3.6308649672934137
f1-stars-h0p4,0,atomic_helium,1.0,2.6179938779914944,0.4,-140.335614713737,3.8450342653691947,-3.4876068889321674,-3.8835985941985203
f1-stars-h0p4,0,atomic_helium,1.0,3.141592653589793,0.4,-140.7663958859924,4.549508304935598,-0.42984227015488985,-3.9725223312690696
f1-stars-h0p4,0,atomic_helium,1.0,3.665191429188092,0.4,-140.85276733294398,3.9732442286778316,2.2822231338986283,-3.7695396044687604
f1-stars-h0p4,0,atomic_helium,1.0,4.1887902047863905,0.4,-140.85443433987686,2.3685501084558864,4.0300951987872935,-3.66988856746242
f1-stars-h0p4,0,atomic_helium,1.0,4.71238898038469,0.4,-140.89982892616712,0.14502226908730437,4.7791621975150935,-3.6901463456284893
f1-stars-h0p4,0,atomic_helium,1.0,5.235987755982989,0.4,-141.0167029857965,-2.1292695576508356,4.260439295378507,-3.8011299819767124
f1-stars-h0p4,0,atomic_helium,1.0,5.759586531581287,0.4,-141.1495349254659,-3.813229014816675,2.3527950945549856,-4.015645406911841
f1-stars-h0p4,0,atomic_helium,3.0,0.0,0.0,-125.67311176594352,-9.085226172652531,-0.44797490375394045,0.0
f1-stars-h0p4,0,atomic_helium,3.0,0.5235987755982988,0.0,-124.97507052925064,-7.613373314786295,-4.881143427936002,0.0
f1-stars-h0p4,0,atomic_helium,3.0,1.0471975511965976,0.0,-124.42887388005957,-4.115070611920443,-7.668219904347709,0.0
f1-stars-h0p4,0,atomic_helium,3.0,1.5707963267948966,0.0,-124.07551365004795,0.14418104419820413,-8.648881269069712,0.0
f1-stars-h0p4,0,atomic_helium,3.0,2.0943951023931953,0.0,-124.05891591070983,4.289713925804782,-7.660289043706502,0.0
f1-stars-h0p4,0,atomic_helium,3.0,2.6179938779914944,0.0,-124.60231610711415,7.5706468094323816,-5.048743922216186,0.0
f1-stars-h0p4,0,atomic_helium,3.0,3.141592653589793,0.0,-125.62943440098881,9.222450058270518,-0.601918335453821,0.0
f1-stars-h0p4,0,atomic_helium,3.0,3.665191429188092,0.0,-126.33118081370355,7.7974893587194085,4.19661570269155,0.0
f1-stars-h0p4,0,atomic_helium,3.0,4.1887902047863905,0.0,-126.73277029636166,4.400312757043187,7.045676451027424,0.0
f1-stars-h0p4,0,atomic_helium,3.0,4.71238898038469,0.0,-126.9938394050709,-0.04815295637227452,8.117679425976693,0.0
f1-stars-h0p4,0,atomic_helium,3.0,5.235987755982989,0.0,-126.74283104573429,-4.405343855306542,7.139836204260597,0.0
f1-stars-h0p4,0,atomic_helium,3.0,5.759586531581287,0.0,-126.31675875752869,-7.71515367392388,4.073656045452385,0.0
f1-stars-h0p4,0,atomic_helium,3.0,0.0,0.4,-125.3358322586597,-8.908740510739353,-0.4431577437302025,-1.6604368283623334
f1-stars-h0p4,0,atomic_helium,3.0,0.5235987755982988,0.4,-124.64526334751955,-7.471217283256887,-4.7913470814516215,-1.6217940194989613
f1-stars-h0p4,0,atomic_helium,3.0,1.0471975511965976,0.4,-124.10092476924905,-4.041173161077932,-7.549207253031822,-1.6069119905645946
f1-stars-h0p4,0,atomic_helium,3.0,1.5707963267948966,0.4,-123.75245406419857,0.1409347341056201,-8.507798378528895,-1.5811902924036878
f1-stars-h0p4,0,atomic_helium,3.0,2.0943951023931953,0.4,-123.74109576344624,4.211292067758817,-7.54444779329192,-1.557511886467663
f1-stars-h0p4,0,atomic_helium,3.0,2.6179938779914944,0.4,-124.27773721097451,7.440993221741108,-4.95200498466172,-1.5951266344390447
f1-stars-h0p4,0,atomic_helium,3.0,3.141592653589793,0.4,-125.27092511150168,9.026928959197052,-0.5888343296917583,-1.7546438491689345
f1-stars-h0p4,0,atomic_helium,3.0,3.665191429188092,0.4,-125.96431278762618,7.6510234246665485,4.097460399368089,-1.7885273301441242
f1-stars-h0p4,0,atomic_helium,3.0,4.1887902047863905,0.4,-126.38031226468519,4.329567085954915,6.930241434738051,-1.7280594858029588
f1-stars-h0p4,0,atomic_helium,3.0,4.71238898038469,0.4,-126.63049270105608,-0.04174383211991923,7.986369482648302,-1.773123510034502
f1-stars-h0p4,0,atomic_helium,3.0,5.235987755982989,0.4,-126.38739781288815,-4.3226367708710125,7.021519019990489,-1.7366136644503054
f1-stars-h0p4,0,atomic_helium,3.0,5.759586531581287,0.4,-125.96610767789937,-7.576459248160987,3.9965664010202984,-1.7166977942445174
f1-stars-h0p4,0,atomic_helium,6.0,0.0,0.0,-102.13310283252937,-6.634395387644496,-0.26946626961953896,0.0
f1-stars-h0p4,0,atomic_helium,6.0,0.5235987755982988,0.0,-101.51009618443118,-5.634211710446802,-3.3920449760776066,0.0
f1-stars-h0p4,0,atomic_helium,6.0,1.0471975511965976,0.0,-101.25693767682134,-3.2344984647992185,-5.750484351720738,0.0
f1-stars-h0p4,0,atomic_helium,6.0,1.5707963267948966,0.0,-101.01499280365915,0.041884854592810536,-6.543748951423318,0.0
f1-stars-h0p4,0,atomic_helium,6.0,2.0943951023931953,0.0,-100.91017812759587,3.2993889713283306,-5.638612943061883,0.0
f1-stars-h0p4,0,atomic_helium,6.0,2.6179938779914944,0.0,-101.03837930814004,5.589831098438939,-3.380053883144863,0.0
f1-stars-h0p4,0,atomic_helium,6.0,3.141592653589793,0.0,-101.68036779529476,6.616946132740573,-0.2609640953204913,0.0
f1-stars-h0p4,0,atomic_helium,6.0,3.665191429188092,0.0,-102.59689234502937,5.952482295613789,3.085760120617842,0.0
f1-stars-h0p4,0,atomic_helium,6.0,4.1887902047863905,0.0,-103.67970736843937,3.726268153766696,5.719353436492671,0.0
f1-stars-h0p4,0,atomic_helium,6.0,4.71238898038469,0.0,-104.17301556027823,-0.06603131538185351,6.865777982412361,0.0
f1-stars-h0p4,0,atomic_helium,6.0,5.235987755982989,0.0,-103.66075852523485,-3.575289136869266,5.756651137216425,0.0
f1-stars-h0p4,0,atomic_helium,6.0,5.759586531581287,0.0,-102.93128066798351,-5.943721012592356,3.1364738191328057,0.0
f1-stars-h0p4,0,atomic_helium,6.0,0.0,0.4,-102.02864746684757,-6.5976315357750694,-0.2648634962337167,-0.5196004852423833
f1-stars-h0p4,0,atomic_helium,6.0,0.5235987755982988,0.4,-101.4103665806849,-5.604823942170098,-3.3758416178527026,-0.49691474117609286
f1-stars-h0p4,0,atomic_helium,6.0,1.0471975511965976,0.4,-101.15314214322471,-3.214126671906867,-5.71686805141114,-0.5157632981064195
f1-stars-h0p4,0,atomic_helium,6.0,1.5707963267948966,0.4,-100.91401495051221,0.04267168764830596,-6.508773520275641,-0.5026237870288612
f1-stars-h0p4,0,atomic_helium,6.0,2.0943951023931953,0.4,-100.81078914555206,3.279384924996374,-5.6104381837079424,-0.4948035356941548
f1-stars-h0p4,0,atomic_helium,6.0,2.6179938779914944,0.4,-100.94281902194975,5.563288393439506,-3.3643143569925806,-0.476474464052217
f1-stars-h0p4,0,atomic_helium,6.0,3.141592653589793,0.4,-101.58149012139332,6.5842732147035585,-0.2594053191087193,-0.4929445209920444
f1-stars-h0p4,0,atomic_helium,6.0,3.665191429188092,0.4,-102.49141690469287,5.919977903307898,3.0685170884410997,-0.5251894532532353
f1-stars-h0p4,0,atomic_helium,6.0,4.1887902047863905,0.4,-103.56004239555473,3.6943227162811896,5.684132740561205,-0.5941484877711647
f1-stars-h0p4,0,atomic_helium,6.0,4.71238898038469,0.4,-104.04595973624596,-0.06285784676126302,6.814828747684561,-0.6299045300374518
f1-stars-h0p4,0,atomic_helium,6.0,5.235987755982989,0.4,-103.54446691793599,-3.550551046902381,5.720710871431296,-0.5779486614926259
f1-stars-h0p4,0,atomic_helium,6.0,5.759586531581287,0.4,-102.82168184970689,-5.90842641796994,3.119234427821875,-0.5454606502944609
f1-stars-h0p4,0,co21,1.0,0.0,0.0,-93.14614977674778,-2.9292297434620425,-1.1035747162789962,0.0
f1-stars-h0p4,0,co21,1.0,0.5235987755982988,0.0,-92.40399037441334,-2.5723251375116707,-3.234725384518751,0.0
f1-stars-h0p4,0,co21,1.0,1.0471975511965976,0.0,-91.76892497949382,-1.6157439948535757,-4.42005714294688,0.0
f1-stars-h0p4,0,co21,1.0,1.5707963267948966,0.0,-91.6396116179296,-0.3495565712350739,-4.866882690635975,0.0
f1-stars-h0p4,0,co21,1.0,2.0943951023931953,0.0,-92.09969442606399,1.1710347210537861,-4.579729650162953,0.0
f1-stars-h0p4,0,co21,1.0,2.6179938779914944,0.0,-92.76490706538969,2.8026860305308223,-2.8301658858983334,0.0
f1-stars-h0p4,0,co21,1.0,3.141592653589793,0.0,-92.91241927267671,3.3846078731982088,0.7185907929786164,0.0
f1-stars-h0p4,0,co21,1.0,3.665191429188092,0.0,-92.38045965683217,3.223253637048668,2.8842922040343653,0.0
f1-stars-h0p4,0,co21,1.0,4.1887902047863905,0.0,-92.10951762621555,2.1415457314938364,3.979536211016505,0.0
f1-stars-h0p4,0,co21,1.0,4.71238898038469,0.0,-92.23050262989923,0.6130396469328979,4.579432950305466,0.0
f1-stars-h0p4,0,co21,1.0,5.235987755982989,0.0,-92.74168632213559,-1.0634915796620197,4.288832272656022,0.0
f1-stars-h0p4,0,co21,1.0,5.759586531581287,0.0,-93.27951136391596,-2.4891942436701457,2.1386865422821515,0.0
f1-stars-h0p4,0,co21,1.0,0.0,0.4,-92.5218451242675,-2.9139706224721533,-0.9106687091441645,-2.933431960707657
f1-stars-h0p4,0,co21,1.0,0.5235987755982988,0.4,-91.87237200107283,-2.541968572438932,-3.028798607271614,-2.5361121735624006
f1-stars-h0p4,0,co21,1.0,1.0471975511965976,0.4,-91.29389872268776,-1.5614564133577864,-4.199451054149188,-2.287817565996747
f1-stars-h0p4,0,co21,1.0,1.5707963267948966,0.4,-91.16259072344954,-0.26852477935327407,-4.64219252568258,-2.3036190686659967
f1-stars-h0p4,0,co21,1.0,2.0943951023931953,0.4,-91.53836921242672,1.267225796417443,-4.3181903655091105,-2.647884891103668
f1-stars-h0p4,0,co21,1.0,2.6179938779914944,0.4,-92.10110384322888,2.7819395775228704,-2.6345799481007504,-3.074965819839793
f1-stars-h0p4,0,co21,1.0,3.141592653589793,0.4,-92.24114592656146,3.404092943490692,0.47848119055301874,-3.097428511816843
f1-stars-h0p4,0,co21,1.0,3.665191429188092,0.4,-91.84107748300252,3.1172941959393334,2.6513543366228802,-2.5853850928980946
f1-stars-h0p4,0,co21,1.0,4.1887902047863905,0.4,-91.60584453285297,2.0457409181187853,3.8023106917931417,-2.4191756013241115
f1-stars-h0p4,0,co21,1.0,4.71238898038469,0.4,-91.71407395715318,0.5508480836481201,4.344471520873334,-2.469899246958678
f1-stars-h0p4,0,co21,1.0,5.235987755982989,0.4,-92.1569106170945,-1.0826831555649175,3.9576724786161748,-2.7436278322571397
f1-stars-h0p4,0,co21,1.0,5.759586531581287,0.4,-92.61988510431134,-2.452049249410219,2.022778198063954,-3.052510678832913
f1-stars-h0p4,0,co21,3.0,0.0,0.0,-82.62475654758587,-5.781277948186315,-0.42667729970324514,0.0
f1-stars-h0p4,0,co21,3.0,0.5235987755982988,0.0,-81.68469202106562,-4.595023008498734,-3.370243387231778,0.0
f1-stars-h0p4,0,co21,3.0,1.0471975511965976,0.0,-80.9670595693067,-2.4346836786615063,-4.772926042856871,0.0
f1-stars-h0p4,0,co21,3.0,1.5707963267948966,0.0,-80.43058504900672,0.44713707782996137,-5.4832972433406235,0.0
f1-stars-h0p4,0,co21,3.0,2.0943951023931953,0.0,-80.15629083526049,2.8866893406118206,-5.228307681704361,0.0
f1-stars-h0p4,0,co21,3.0,2.6179938779914944,0.0,-80.64522746001298,5.126145099957789,-3.488421964489774,0.0
f1-stars-h0p4,0,co21,3.0,3.141592653589793,0.0,-81.3049598365623,6.014085941271052,-0.2599159788917518,0.0
f1-stars-h0p4,0,co21,3.0,3.665191429188092,0.0,-81.39142352109803,4.795662871435436,2.8938807237759203,0.0
f1-stars-h0p4,0,co21,3.0,4.1887902047863905,0.0,-81.1288679759564,2.5933792253350303,4.861838479392311,0.0
f1-stars-h0p4,0,co21,3.0,4.71238898038469,0.0,-80.99175964448803,0.11224695205168776,5.686774545327713,0.0
f1-stars-h0p4,0,co21,3.0,5.235987755982989,0.0,-81.61111358646158,-2.276172562544216,5.257257182585659,0.0
f1-stars-h0p4,0,co21,3.0,5.759586531581287,0.0,-82.6278588014897,-4.499843051866989,3.1080733795824944,0.0
f1-stars-h0p4,0,co21,3.0,0.0,0.4,-82.37300325364038,-5.663933071407776,-0.41230430128355194,-1.2259008811590102
f1-stars-h0p4,0,co21,3.0,0.5235987755982988,0.4,-81.46672492599166,-4.534550871922318,-3.308954816850114,-1.0687024242832548
f1-stars-h0p4,0,co21,3.0,1.0471975511965976,0.4,-80.7637043947174,-2.399372694143517,-4.730653111691158,-1.0019850110824506
f1-stars-h0p4,0,co21,3.0,1.5707963267948966,0.4,-80.23392624755084,0.4171119344132536,-5.42587193691136,-0.9688367926762969
f1-stars-h0p4,0,co21,3.0,2.0943951023931953,0.4,-79.97124421542881,2.8461426377964254,-5.143901133048773,-0.9156013902511003
f1-stars-h0p4,0,co21,3.0,2.6179938779914944,0.4,-80.44173316109439,5.039782206033147,-3.417015370441205,-1.0047886447047978
f1-stars-h0p4,0,co21,3.0,3.141592653589793,0.4,-81.0730636997888,5.906350155171159,-0.2571983644331169,-1.132866705000928
f1-stars-h0p4,0,co21,3.0,3.665191429188092,0.4,-81.16832157639325,4.731344763728216,2.8521985545569692,-1.0947733400930721
f1-stars-h0p4,0,co21,3.0,4.1887902047863905,0.4,-80.9160897336132,2.568982830679158,4.803560598197529,-1.0391683733132473
f1-stars-h0p4,0,co21,3.0,4.71238898038469,0.4,-80.79466670098235,0.11815022080599703,5.609132317156556,-0.9653080377610193
f1-stars-h0p4,0,co21,3.0,5.235987755982989,0.4,-81.40474149145587,-2.2474445036320705,5.164421498742645,-1.0163616826039765
f1-stars-h0p4,0,co21,3.0,5.759586531581287,0.4,-82.38506055395285,-4.4422006755762995,3.051987928081419,-1.1900189321643933
f1-stars-h0p4,0,co21,6.0,0.0,0.0,-67.12444724558088,-4.444477623390244,-0.2622233858052226,0.0
f1-stars-h0p4,0,co21,6.0,0.5235987755982988,0.0,-66.42013163274521,-3.657745183002138,-2.3047456552740924,0.0
f1-stars-h0p4,0,co21,6.0,1.0471975511965976,0.0,-66.0238785571659,-2.058877322540393,-3.822029941982902,0.0
f1-stars-h0p4,0,co21,6.0,1.5707963267948966,0.0,-65.47807822027728,0.20839689027196479,-4.262739605689709,0.0
f1-stars-h0p4,0,co21,6.0,2.0943951023931953,0.0,-65.02966456436025,2.1279228238919328,-3.5871763250454674,0.0
f1-stars-h0p4,0,co21,6.0,2.6179938779914944,0.0,-65.1637091300282,3.5946240694521974,-2.214983878049879,0.0
f1-stars-h0p4,0,co21,6.0,3.141592653589793,0.0,-65.67567880755918,4.326979013449424,-0.18285597600983797,0.0
f1-stars-h0p4,0,co21,6.0,3.665191429188092,0.0,-66.0926951147347,3.833582169060686,2.158263844011887,0.0
f1-stars-h0p4,0,co21,6.0,4.1887902047863905,0.0,-66.07793627746327,2.1243342455590577,3.786643263163817,0.0
f1-stars-h0p4,0,co21,6.0,4.71238898038469,0.0,-65.97109389515971,0.04921182285529374,4.225931524809277,0.0
f1-stars-h0p4,0,co21,6.0,5.235987755982989,0.0,-66.49579693319968,-1.9073948231679134,3.860267947246355,0.0
f1-stars-h0p4,0,co21,6.0,5.759586531581287,0.0,-67.45667369670576,-3.8788797143333458,2.4772563434190134,0.0
f1-stars-h0p4,0,co21,6.0,0.0,0.4,-67.0502141964836,-4.418622338133042,-0.2569626537391498,-0.3696836541107998
f1-stars-h0p4,0,co21,6.0,0.5235987755982988,0.4,-66.35355424814252,-3.6392496270234505,-2.2935837554853777,-0.3319101187137509
f1-stars-h0p4,0,co21,6.0,1.0471975511965976,0.4,-65.95505886530967,-2.0459920399118063,-3.7999422987459264,-0.3425041671428908
f1-stars-h0p4,0,co21,6.0,1.5707963267948966,0.4,-65.4136151605531,0.20534065069666815,-4.24038551614401,-0.32113614650031974
f1-stars-h0p4,0,co21,6.0,2.0943951023931953,0.4,-64.97105369611333,2.1185462010331158,-3.5719005960027483,-0.2923729556380513
