ell_kpc,grid,x,y,z,gx,gy,gz
0.25,fine,-0.3826834323650897,0.9238795325112867,0.0,202.1157654312437,-4997.102055411517,0.0
0.25,fine,-0.7071067811865475,0.7071067811865476,0.0,1817.8723162445406,-4944.642869644857,-6.5599086349883175e-12
0.25,fine,-0.9238795325112867,0.3826834323650899,0.0,2097.4127237232256,-806.336516581551,-1.068111319434486e-11
0.25,fine,-1.0,1.2246467991473532e-16,0.0,3442.579296290059,576.0778534740235,0.0
0.25,fine,-0.9238795325112868,-0.38268343236508967,0.0,3366.8832974722677,1926.4963528457095,0.0
0.25,fine,-0.7071067811865477,-0.7071067811865475,0.0,1624.0392157155463,4449.850185920821,0.0
0.25,fine,-0.38268343236509034,-0.9238795325112865,0.0,1078.6735199219324,3610.1382665135116,0.0
0.25,fine,-1.8369701987210297e-16,-1.0,0.0,-74.41715752058288,3858.69814045931,0.0
0.25,fine,0.38268343236509,-0.9238795325112866,0.0,-373.15714514314067,4363.1635142958785,0.0
0.25,fine,0.7071067811865474,-0.7071067811865477,0.0,-1213.0309575616945,4212.193695888183,1.654676437971064e-11
0.25,fine,0.9238795325112865,-0.3826834323650904,0.0,-1138.0076240851722,4436.085122560407,1.663377875935397e-11
0.25,fine,1.5,0.0,0.0,-3396.8587387130246,-573.35069683443,0.0
0.25,fine,1.38581929876693,0.5740251485476346,0.0,-3512.4962766110584,-3560.0028281906807,0.0
0.25,fine,1.0606601717798214,1.0606601717798214,0.0,-2042.222828437102,-3511.4679056907926,0.0
0.25,fine,0.5740251485476348,1.38581929876693,0.0,-1288.677497407043,-3226.7323776131684,0.0
0.25,fine,9.184850993605148e-17,1.5,0.0,-117.20601758087432,1568.6434767921583,2.910383045673368e-11
0.25,fine,-0.5740251485476346,1.38581929876693,0.0,928.6497440479743,-3776.7592746846844,0.0
0.25,fine,-1.0606601717798212,1.0606601717798214,0.0,2059.2313686267084,-3950.3636488235056,0.0
0.25,fine,-1.38581929876693,0.5740251485476349,0.0,4049.389781045695,-3659.1552628177456,0.0
0.25,fine,-1.5,1.8369701987210297e-16,0.0,3787.5461282557226,2340.684215571645,0.0
0.25,fine,-1.3858192987669302,-0.5740251485476345,0.0,3585.719398721336,2979.313333298856,0.0
0.25,fine,-1.0606601717798214,-1.0606601717798212,0.0,2073.6475869071523,3476.8772024510185,0.0
0.25,fine,-0.5740251485476355,-1.3858192987669298,0.0,1260.7143109816052,4145.304725908873,0.0
0.25,fine,-2.755455298081545e-16,-1.5,0.0,63.64841790382399,4309.045346854079,0.0
0.25,fine,0.574025148547635,-1.38581929876693,0.0,-951.8034187737466,4292.475918962391,0.0
0.25,fine,1.060660171779821,-1.0606601717798214,0.0,-2328.3029875368065,3838.549988143228,0.0
0.25,fine,1.3858192987669298,-0.5740251485476355,0.0,-4273.693404045373,4554.793282374096,1.0841236047600513e-11
0.25,fine,2.0,0.0,0.0,-4488.628931201107,-22.93232188654656,0.0
0.25,fine,1.8477590650225735,0.7653668647301796,0.0,-3106.3739887860015,-2299.28961958021,0.0
0.25,fine,1.4142135623730951,1.4142135623730951,0.0,-2074.08826629208,-3157.569537106006,0.0
0.25,fine,0.7653668647301797,1.8477590650225735,0.0,-1797.2879255252485,-3203.25210827154,0.0
0.25,fine,1.2246467991473532e-16,2.0,0.0,-14.84928531259405,-4213.4368115771495,0.0
0.25,fine,-0.7653668647301795,1.8477590650225735,0.0,1469.5347398813924,-3326.2192641741317,0.0
0.25,fine,-1.414213562373095,1.4142135623730951,0.0,2240.632403480132,-3365.6498005752014,0.0
0.25,fine,-1.8477590650225735,0.7653668647301798,0.0,3326.125675751375,-2195.8029694757124,0.0
0.25,fine,-2.0,2.4492935982947064e-16,0.0,3869.402847940496,680.6027331180952,0.0
0.25,fine,-1.8477590650225737,-0.7653668647301793,0.0,3067.3930682439172,2403.4014069976947,0.0
0.25,fine,-1.4142135623730954,-1.414213562373095,0.0,1955.5765001152981,3188.658633013366,0.0
0.25,fine,-0.7653668647301807,-1.847759065022573,0.0,948.0388400208025,3934.4302597338256,0.0
0.25,fine,-3.6739403974420594e-16,-2.0,0.0,-64.52376722161662,4520.475299390062,0.0
0.25,fine,0.76536686473018,-1.8477590650225733,0.0,-1157.555670335697,4307.496465342106,0.0
0.25,fine,1.4142135623730947,-1.4142135623730954,0.0,-2240.2951592904883,3665.0920535624778,0.0
0.25,fine,1.847759065022573,-0.7653668647301808,0.0,-3530.4400708373187,2353.5357273840864,0.0
0.25,fine,2.5,0.0,0.0,-3538.5223776946514,98.9539272092079,0.0
0.25,fine,2.309698831278217,0.9567085809127245,0.0,-2818.6117204983184,-1909.4589370138096,0.0
0.25,fine,1.7677669529663689,1.7677669529663689,0.0,-2019.4646621341503,-2758.0178318738126,0.0
0.25,fine,0.9567085809127246,2.309698831278217,0.0,-1436.7011774639586,-3261.9192654486314,0.0
0.25,fine,1.5308084989341916e-16,2.5,0.0,109.55783396740988,-4112.686495512316,0.0
0.25,fine,-0.9567085809127243,2.309698831278217,0.0,1226.9545635779823,-3439.154567657666,0.0
0.25,fine,-1.7677669529663687,1.7677669529663689,0.0,1924.5254098939963,-2814.8497250746486,0.0
0.25,fine,-2.309698831278217,0.9567085809127247,0.0,2985.048133686174,-1735.8875477614192,0.0
0.25,fine,-2.5,3.061616997868383e-16,0.0,3680.0837269568437,235.82915697852098,0.0
0.25,fine,-2.309698831278217,-0.9567085809127241,0.0,2879.059717478294,1929.745895965344,0.0
0.25,fine,-1.7677669529663693,-1.7677669529663687,0.0,1810.0561827607153,2906.286421325773,0.0
0.25,fine,-0.9567085809127258,-2.309698831278216,0.0,823.8718304310281,3202.2568662343965,0.0
0.25,fine,-4.592425496802574e-16,-2.5,0.0,-84.35569197441501,2853.1763697549613,0.0
0.25,fine,0.956708580912725,-2.3096988312782165,0.0,-842.5813532322961,3127.348457307744,0.0
0.25,fine,1.7677669529663684,-1.7677669529663693,0.0,-1775.2101640740982,2965.503825977431,0.0
0.25,fine,2.309698831278216,-0.956708580912726,0.0,-3229.2422658635614,1942.2241987961784,0.0
0.25,fine,3.0,0.0,0.0,-3459.6062365627004,-45.92894595353573,0.0
0.25,fine,2.77163859753386,1.1480502970952693,0.0,-2817.637019198494,-1605.5523179645675,0.0
0.25,fine,2.121320343559643,2.121320343559643,0.0,-2002.431294907963,-2232.366554219496,0.0
0.25,fine,1.1480502970952695,2.77163859753386,0.0,-1054.702280751549,-2861.0777260316886,0.0
0.25,fine,1.8369701987210297e-16,3.0,0.0,-75.03640216641378,-3078.15848648674,0.0
0.25,fine,-1.1480502970952693,2.77163859753386,0.0,1029.8266179324103,-3287.948089836181,0.0
0.25,fine,-2.1213203435596424,2.121320343559643,0.0,1831.9851344040576,-2714.090775694589,0.0
0.25,fine,-2.77163859753386,1.1480502970952697,0.0,2879.665433580257,-1534.6086542968137,0.0
0.25,fine,-3.0,3.6739403974420594e-16,0.0,3254.1987611042573,176.13881835306452,0.0
0.25,fine,-2.7716385975338604,-1.148050297095269,0.0,2727.5038563641065,1795.6460894922316,0.0
0.25,fine,-2.121320343559643,-2.1213203435596424,0.0,1752.520388748933,2553.2294880552613,0.0
0.25,fine,-1.148050297095271,-2.7716385975338595,0.0,839.1407230419303,2881.346758440429,0.0
0.25,fine,-5.51091059616309e-16,-3.0,0.0,-122.70056890098851,2673.3780668928157,0.0
0.25,fine,1.14805029709527,-2.77163859753386,0.0,-843.2827868333306,2653.913819544653,0.0
0.25,fine,2.121320343559642,-2.121320343559643,0.0,-1726.7437267622738,2615.332208233247,0.0
0.25,fine,2.7716385975338595,-1.148050297095271,0.0,-2677.5929018022903,1562.0517278799443,0.0
0.25,fine,0.5,0.0,0.2,-1548.5293253565033,-794.8174000655155,-2769.9303315231464
0.25,fine,0.46193976625564337,0.1913417161825449,0.2,-1767.3866559973508,-2366.2147963454527,-2418.1135963755655
0.25,fine,0.3535533905932738,0.3535533905932738,0.2,-1273.897605039925,-2408.678438596437,-2110.289992628993
0.25,fine,0.19134171618254492,0.46193976625564337,0.2,-485.3036564943125,-3030.4795872046293,-2078.691776834733
0.25,fine,3.061616997868383e-17,0.5,0.2,-650.9873441042755,-3246.4159882872827,-1935.5933151041622
0.25,fine,-0.19134171618254486,0.46193976625564337,0.2,-1023.5542718282938,-2224.0590793717097,-2369.1140007126287
0.25,fine,-0.35355339059327373,0.3535533905932738,0.2,424.27797516867315,-681.5914454596494,-2418.289885084346
0.25,fine,-0.46193976625564337,0.19134171618254495,0.2,1333.4555018162268,-1169.0836373245947,-2370.1739948881855
0.25,fine,-0.5,6.123233995736766e-17,0.2,2197.8455992408994,-1169.543854510118,-2790.2909224369855
0.25,fine,-0.4619397662556434,-0.19134171618254484,0.2,2121.6997395445765,1477.7175414182798,-3001.418505635897
0.25,fine,-0.35355339059327384,-0.35355339059327373,0.2,1636.2794055098648,3987.6691528368733,-2801.435471986591
0.25,fine,-0.19134171618254517,-0.46193976625564326,0.2,864.0602109921049,5138.116913344356,-2300.636008911914
0.25,fine,-9.184850993605148e-17,-0.5,0.2,542.1993531183342,4733.329537670976,-2303.790795028495
0.25,fine,0.191341716182545,-0.4619397662556433,0.2,-501.4751417767003,4092.6803540110996,-2454.586170517683
0.25,fine,0.3535533905932737,-0.35355339059327384,0.2,-1079.90432077305,2864.6503136043702,-2746.962641585323
0.25,fine,0.46193976625564326,-0.1913417161825452,0.2,-1166.817542670367,940.7153405091852,-2787.885428824606
0.25,fine,1.0,0.0,0.2,-3010.4622688025847,-2672.645543037524,-2163.8807909772268
0.25,fine,0.9238795325112867,0.3826834323650898,0.2,-2594.9926143526964,-2212.5917607257466,-1587.8269270860133
0.25,fine,0.7071067811865476,0.7071067811865476,0.2,-1726.0896287799037,-3469.4977771239355,-1398.6624342402465
0.25,fine,0.38268343236508984,0.9238795325112867,0.2,-994.7845736294861,-4086.582650882353,-937.3518093279739
0.25,fine,6.123233995736766e-17,1.0,0.2,-688.9963079405337,-3944.5210932778805,-925.5554865664279
0.25,fine,-0.3826834323650897,0.9238795325112867,0.2,254.3336323502629,-4670.7218701095235,-1221.1643314739351
0.25,fine,-0.7071067811865475,0.7071067811865476,0.2,1739.5831155082694,-4472.578863658703,-2113.8473350668887
0.25,fine,-0.9238795325112867,0.3826834323650899,0.2,2137.6573956614848,-856.9870634206403,-2727.352104653198
0.25,fine,-1.0,1.2246467991473532e-16,0.2,3297.912998915821,553.2427469716375,-2285.566842270148
0.25,fine,-0.9238795325112868,-0.38268343236508967,0.2,3123.523999371908,1944.554935043499,-2011.3437476610145
0.25,fine,-0.7071067811865477,-0.7071067811865475,0.2,1621.699208205566,4147.170610452248,-1195.1954564523087
0.25,fine,-0.38268343236509034,-0.9238795325112865,0.2,1032.2689074803525,3563.4901383592796,-953.6047309531858
0.25,fine,-1.8369701987210297e-16,-1.0,0.2,16.461796205849495,3777.955158758755,-1018.0425843445296
0.25,fine,0.38268343236509,-0.9238795325112866,0.2,-416.6759417668441,4124.501528366845,-1153.827838953538
0.25,fine,0.7071067811865474,-0.7071067811865477,0.2,-1258.321377166491,3958.8447296021077,-1715.2139016626802
0.25,fine,0.9238795325112865,-0.3826834323650904,0.2,-1384.4819438355532,3814.245718341674,-2800.336720146379
0.25,fine,1.5,0.0,0.2,-3415.1169075977814,-503.5530314411473,-1612.414999027952
0.25,fine,1.38581929876693,0.5740251485476346,0.2,-3312.653216772167,-3178.283895276183,-1141.2934290042053
0.25,fine,1.0606601717798214,1.0606601717798214,0.2,-2034.7781921914882,-3365.33189736045,-606.6473098055588
0.25,fine,0.5740251485476348,1.38581929876693,0.2,-1260.9733369083424,-3217.5131337023126,-519.0709964416377
0.25,fine,9.184850993605148e-17,1.5,0.2,-120.7208128922398,435.5796156247045,-1406.3357087256268
0.25,fine,-0.5740251485476346,1.38581929876693,0.2,870.1726616219779,-3725.3834374173257,-513.7387241008804
0.25,fine,-1.0606601717798212,1.0606601717798214,0.2,2033.433364912939,-3735.608260060598,-796.7018564695629
0.25,fine,-1.38581929876693,0.5740251485476349,0.2,3795.8480674383204,-3203.6230099792065,-1463.422012107775
0.25,fine,-1.5,1.8369701987210297e-16,0.2,3620.120152621815,1940.2551802431033,-1422.6937453758212
0.25,fine,-1.3858192987669302,-0.5740251485476345,0.2,3430.428722857907,2763.3614987120704,-1207.1402244354595
0.25,fine,-1.0606601717798214,-1.0606601717798212,0.2,2040.6063651985107,3404.3026238441494,-572.3631399326712
0.25,fine,-0.5740251485476355,-1.3858192987669298,0.2,1228.9791029689545,3987.2926566522183,-480.08494112165744
0.25,fine,-2.755455298081545e-16,-1.5,0.2,76.73489914594445,4216.752196121055,-388.48412073251677
0.25,fine,0.574025148547635,-1.38581929876693,0.2,-935.689743864179,4211.915944037476,-391.95930393709483
0.25,fine,1.060660171779821,-1.0606601717798214,0.2,-2285.3405879193247,3697.5398142702243,-574.5882407060298
0.25,fine,1.3858192987669298,-0.5740251485476355,0.2,-4023.024869869265,3987.629561508087,-1353.0868792184472
0.25,fine,2.0,0.0,0.2,-4270.847240972269,-29.561816672823625,-817.6658258684854
0.25,fine,1.8477590650225735,0.7653668647301796,0.2,-3074.3875549647246,-2225.4076661804093,-534.2842208722905
0.25,fine,1.4142135623730951,1.4142135623730951,0.2,-2093.6025977626477,-3138.4620048675065,-394.88827096790146
0.25,fine,0.7653668647301797,1.8477590650225735,0.2,-1759.253788973424,-3156.6615909027787,-396.69998304726766
0.25,fine,1.2246467991473532e-16,2.0,0.2,-25.764105857341665,-4020.3995237013505,-475.58515817819864
0.25,fine,-0.7653668647301795,1.8477590650225735,0.2,1467.8146180611998,-3315.373089675094,-447.3874454582187
0.25,fine,-1.414213562373095,1.4142135623730951,0.2,2235.298130318217,-3348.8166038428,-400.83399231908845
0.25,fine,-1.8477590650225735,0.7653668647301798,0.2,3287.6674615448806,-2118.6516804277517,-618.548445849306
0.25,fine,-2.0,2.4492935982947064e-16,0.2,3767.885901761245,632.0417355018487,-811.7568112499666
0.25,fine,-1.8477590650225737,-0.7653668647301793,0.2,3017.020523734359,2305.932679538828,-563.6805813191521
0.25,fine,-1.4142135623730954,-1.414213562373095,0.2,1958.5666399957643,3165.446592256316,-411.6384511078143
0.25,fine,-0.7653668647301807,-1.847759065022573,0.2,971.1285913325179,3932.9284798274684,-348.88047854727665
0.25,fine,-3.6739403974420594e-16,-2.0,0.2,-64.38549651798334,4521.140376132389,-364.99346959232355
0.25,fine,0.76536686473018,-1.8477590650225733,0.2,-1148.9505710980927,4319.636274786092,-368.0011823185639
0.25,fine,1.4142135623730947,-1.4142135623730954,0.2,-2246.8719049266065,3639.578862178126,-373.70354151599054
0.25,fine,1.847759065022573,-0.7653668647301808,0.2,-3466.006986478221,2301.4107114375493,-569.209429227022
0.25,fine,2.5,0.0,0.2,-3523.218388070725,84.89154653209553,-432.7176760979055
0.25,fine,2.309698831278217,0.9567085809127245,0.2,-2822.7183426136285,-1871.1045206312374,-415.09723493693696
0.25,fine,1.7677669529663689,1.7677669529663689,0.2,-2012.0639515234916,-2768.8860152975403,-340.9527467593647
0.25,fine,0.9567085809127246,2.309698831278217,0.2,-1432.4083901264705,-3260.858036424075,-302.92006519822166
0.25,fine,1.5308084989341916e-16,2.5,0.2,117.73606959152052,-4135.7050544392605,-278.34705823533
0.25,fine,-0.9567085809127243,2.309698831278217,0.2,1230.782693708423,-3425.9044826353934,-313.51472682694975
0.25,fine,-1.7677669529663687,1.7677669529663689,0.2,1911.0138206941558,-2826.5175902484248,-358.6708961711843
0.25,fine,-2.309698831278217,0.9567085809127247,0.2,2976.7632542215824,-1723.8402245994946,-420.56478086258414
0.25,fine,-2.5,3.061616997868383e-16,0.2,3608.7028293646986,234.2547728681524,-439.4639713646845
0.25,fine,-2.309698831278217,-0.9567085809127241,0.2,2860.2736007630833,1901.9380427522472,-352.88460375502285
0.25,fine,-1.7677669529663693,-1.7677669529663687,0.2,1811.6264361140381,2886.908584415836,-330.2774211713208
0.25,fine,-0.9567085809127258,-2.309698831278216,0.2,819.0661359188222,3185.940777670203,-309.3113790768715
0.25,fine,-4.592425496802574e-16,-2.5,0.2,-87.89410091835008,2881.905103639845,-358.67814273643313
0.25,fine,0.956708580912725,-2.3096988312782165,0.2,-846.8588728228998,3116.9815894602584,-355.9863761369209
0.25,fine,1.7677669529663684,-1.7677669529663693,0.2,-1772.8231704173807,2943.4662154495572,-344.78140084487296
0.25,fine,2.309698831278216,-0.956708580912726,0.2,-3203.433554147007,1938.2808722505285,-350.37981065704747
0.25,fine,3.0,0.0,0.2,-3461.246115915416,-32.069825662250516,-307.49179379388227
0.25,fine,2.77163859753386,1.1480502970952693,0.2,-2816.4830615342544,-1628.7153819364205,-312.03153448648413
0.25,fine,2.121320343559643,2.121320343559643,0.2,-2000.9001193148893,-2242.86812225078,-310.8257890391012
0.25,fine,1.1480502970952695,2.77163859753386,0.2,-1047.0665375138185,-2838.952787658662,-308.9763628454266
0.25,fine,1.8369701987210297e-16,3.0,0.2,-64.22923370964583,-3069.1966746261664,-278.21121861514405
0.25,fine,-1.1480502970952693,2.77163859753386,0.2,1028.4056813126049,-3282.69570644555,-290.45268850762784
0.25,fine,-2.1213203435596424,2.121320343559643,0.2,1835.2697749501572,-2688.00126816228,-334.4071668125566
0.25,fine,-2.77163859753386,1.1480502970952697,0.2,2863.19952394035,-1513.6443246530735,-323.8222522936216
0.25,fine,-3.0,3.6739403974420594e-16,0.2,3243.9024902609935,168.11854643428447,-329.0021123224113
0.25,fine,-2.7716385975338604,-1.148050297095269,0.2,2716.741532234254,1765.978132842968,-302.4099964275005
0.25,fine,-2.121320343559643,-2.1213203435596424,0.2,1757.1043458035288,2549.008514021609,-311.16969899872504
0.25,fine,-1.148050297095271,-2.7716385975338595,0.2,840.0360633061317,2879.834436282639,-263.14840418647896
0.25,fine,-5.51091059616309e-16,-3.0,0.2,-121.85285576240496,2647.2362763512197,-324.04565046408095
0.25,fine,1.14805029709527,-2.77163859753386,0.2,-855.7686586077381,2659.795593184863,-315.9225964623467
0.25,fine,2.121320343559642,-2.121320343559643,0.2,-1721.6150039907013,2620.278384157063,-286.72788885286
0.25,fine,2.7716385975338595,-1.148050297095271,0.2,-2700.0460554338506,1565.6486605022703,-351.7132135601246
0.25,fine,0.5,0.0,0.5,-1372.8796704488632,-502.5407547461946,-3980.816008377733
0.25,fine,0.46193976625564337,0.1913417161825449,0.5,-1456.0604560057973,-1655.2463437731576,-3634.3704908558425
0.25,fine,0.3535533905932738,0.3535533905932738,0.5,-1094.1183560198979,-1932.765753874336,-3323.5624228004785
0.25,fine,0.19134171618254492,0.46193976625564337,0.5,-527.4861184348773,-2394.7054031095668,-3202.2517221786575
0.25,fine,3.061616997868383e-17,0.5,0.5,-432.7555385173327,-2534.432790794279,-3119.6134133859305
0.25,fine,-0.19134171618254486,0.46193976625564337,0.5,-430.18100654978707,-1911.960503745947,-3493.094167525651
0.25,fine,-0.35355339059327373,0.3535533905932738,0.5,523.9583236212418,-920.8724029419559,-3661.2422190705274
0.25,fine,-0.46193976625564337,0.19134171618254495,0.5,1180.8957642657147,-884.4700698108595,-3703.89751678756
0.25,fine,-0.5,6.123233995736766e-17,0.5,1707.1763140271505,-551.9299010629622,-3994.6930843284936
0.25,fine,-0.4619397662556434,-0.19134171618254484,0.5,1636.0088750162563,1174.8717562495594,-4094.970041713904
0.25,fine,-0.35355339059327384,-0.35355339059327373,0.5,1265.3060963555067,2765.7073471844606,-3851.4124962114365
0.25,fine,-0.19134171618254517,-0.46193976625564326,0.5,690.2700340768783,3524.0984651550098,-3433.353609547581
0.25,fine,-9.184850993605148e-17,-0.5,0.5,302.14137432791205,3384.888728781909,-3393.0083197557833
0.25,fine,0.191341716182545,-0.4619397662556433,0.5,-434.71779088792914,2957.949791534367,-3543.913482341806
0.25,fine,0.3535533905932737,-0.35355339059327384,0.5,-901.2111955723228,2125.4181742135015,-3855.5848250459717
0.25,fine,0.46193976625564326,-0.1913417161825452,0.5,-1091.5413539940294,803.1212346245388,-3999.60661309659
0.25,fine,1.0,0.0,0.5,-2581.8259290134156,-1526.1625232578517,-3300.3952693150204
0.25,fine,0.9238795325112867,0.3826834323650898,0.5,-2281.613338253079,-1811.2621090750708,-2592.720314519929
0.25,fine,0.7071067811865476,0.7071067811865476,0.5,-1587.7970599323912,-2767.885413116336,-2193.455135424923
0.25,fine,0.38268343236508984,0.9238795325112867,0.5,-884.2428559789824,-3363.853914461393,-1739.8825030967523
0.25,fine,6.123233995736766e-17,1.0,0.5,-486.24873196889536,-3466.4191126062074,-1772.3260789575
0.25,fine,-0.3826834323650897,0.9238795325112867,0.5,311.6656444068578,-3658.6104902428624,-2104.0739287052147
0.25,fine,-0.7071067811865475,0.7071067811865476,0.5,1495.4167027061735,-3239.571499683312,-2971.7179242908883
0.25,fine,-0.9238795325112867,0.3826834323650899,0.5,2017.311069760248,-854.1002598508333,-3599.268199103469
0.25,fine,-1.0,1.2246467991473532e-16,0.5,2777.262607212542,402.7412390372626,-3218.132051024004
0.25,fine,-0.9238795325112868,-0.38268343236508967,0.5,2555.498537666647,1677.8217311172598,-2931.0284141661286
0.25,fine,-0.7071067811865477,-0.7071067811865475,0.5,1524.5964024018067,3232.3753862528533,-2089.6012085879265
0.25,fine,-0.38268343236509034,-0.9238795325112865,0.5,912.0956421217356,3176.9585789160574,-1733.0874105486241
0.25,fine,-1.8369701987210297e-16,-1.0,0.5,116.30792756102213,3317.1271307648562,-1720.7279849724146
0.25,fine,0.38268343236509,-0.9238795325112866,0.5,-470.07070223431856,3365.5498522100215,-1921.428844739663
0.25,fine,0.7071067811865474,-0.7071067811865477,0.5,-1239.36209087117,3061.6209089026756,-2549.3565440563166
0.25,fine,0.9238795325112865,-0.3826834323650904,0.5,-1624.6647600364665,2518.5371175077607,-3679.451828484476
0.25,fine,1.5,0.0,0.5,-3111.703407959314,-335.5343052724347,-2397.3206422728836
0.25,fine,1.38581929876693,0.5740251485476346,0.5,-2849.755493772511,-2323.2463233847857,-1807.4213976231008
0.25,fine,1.0606601717798214,1.0606601717798214,0.5,-1934.138268840387,-2946.682081531698,-1171.3729910085376
0.25,fine,0.5740251485476348,1.38581929876693,0.5,-1095.9178301852658,-3160.0273938946416,-1137.0717574629698
0.25,fine,9.184850993605148e-17,1.5,0.5,-147.72376994848378,-1103.368354157225,-1897.0827695068144
0.25,fine,-0.5740251485476346,1.38581929876693,0.5,676.6791166050338,-3547.964556937784,-1182.3428731470453
0.25,fine,-1.0606601717798212,1.0606601717798214,0.5,1911.4092657648239,-3088.4386222240155,-1462.1682700376732
0.25,fine,-1.38581929876693,0.5740251485476349,0.5,3136.873190704345,-2195.2734419158896,-2238.8958047386186
0.25,fine,-1.5,1.8369701987210297e-16,0.5,3141.31828222482,1132.1675466177112,-2230.795641892532
0.25,fine,-1.3858192987669302,-0.5740251485476345,0.5,2965.0901136507564,2183.149393152213,-1842.1002879129287
0.25,fine,-1.0606601717798214,-1.0606601717798212,0.5,1927.6393758611337,3097.3308082034055,-1131.1467420166073
0.25,fine,-0.5740251485476355,-1.3858192987669298,0.5,1152.3429918226593,3629.3167169403496,-1015.2198958422964
0.25,fine,-2.755455298081545e-16,-1.5,0.5,88.02907177877255,3980.955593997627,-956.9690126138157
0.25,fine,0.574025148547635,-1.38581929876693,0.5,-887.487106539054,3953.187466285693,-1010.1847085701272
0.25,fine,1.060660171779821,-1.0606601717798214,0.5,-2121.192125766204,3224.713999097622,-1232.896658314572
0.25,fine,1.3858192987669298,-0.5740251485476355,0.5,-3318.926099551207,2725.880027058371,-2107.9334137196906
0.25,fine,2.0,0.0,0.5,-3691.6925511661975,-38.0962540381006,-1347.537227449473
0.25,fine,1.8477590650225735,0.7653668647301796,0.5,-2953.4750393655668,-2012.9483682573793,-1048.2248275739876
0.25,fine,1.4142135623730951,1.4142135623730951,0.5,-2109.226270110479,-3094.7970652158447,-923.7381153684308
0.25,fine,0.7653668647301797,1.8477590650225735,0.5,-1689.3304554330966,-3019.53162765596,-894.5676358837936
0.25,fine,1.2246467991473532e-16,2.0,0.5,-48.36192938477362,-3466.6007649633098,-966.9282536521496
0.25,fine,-0.7653668647301795,1.8477590650225735,0.5,1462.8690357005123,-3257.8421344294998,-959.696933493549
0.25,fine,-1.414213562373095,1.4142135623730951,0.5,2199.695324841482,-3261.1653433726124,-945.2270509439617
0.25,fine,-1.8477590650225735,0.7653668647301798,0.5,3082.253698199996,-1860.1425610999456,-1183.0011325487956
0.25,fine,-2.0,2.4492935982947064e-16,0.5,3391.7210591513285,477.89919786577167,-1390.6526481033363
0.25,fine,-1.8477590650225737,-0.7653668647301793,0.5,2854.23788205757,2025.7438128891763,-1061.208018648328
0.25,fine,-1.4142135623730954,-1.414213562373095,0.5,1945.678175374801,3108.152841489982,-915.6628101921726
0.25,fine,-0.7653668647301807,-1.847759065022573,0.5,1002.5141177664211,3908.002536533362,-865.4395119838343
0.25,fine,-3.6739403974420594e-16,-2.0,0.5,-70.60656913164667,4510.098282988081,-870.6141185191227
0.25,fine,0.76536686473018,-1.8477590650225733,0.5,-1138.730628771998,4322.146429104045,-901.0323251562105
0.25,fine,1.4142135623730947,-1.4142135623730954,0.5,-2241.244699576801,3558.19061917108,-929.0610904732571
0.25,fine,1.847759065022573,-0.7653668647301808,0.5,-3258.2319066478085,2124.495685681288,-1087.473912844236
0.25,fine,2.5,0.0,0.5,-3427.0040926499496,69.50733593420591,-868.4080083476147
0.25,fine,2.309698831278217,0.9567085809127245,0.5,-2791.708447018951,-1794.1856995524392,-865.6882977145299
0.25,fine,1.7677669529663689,1.7677669529663689,0.5,-1981.230967362903,-2755.7298416143217,-822.5237141487253
0.25,fine,0.9567085809127246,2.309698831278217,0.5,-1432.5345180802346,-3238.1963583915453,-758.3728977328609
0.25,fine,1.5308084989341916e-16,2.5,0.5,139.23320088844005,-4180.078824009193,-750.6842309213534
0.25,fine,-0.9567085809127243,2.309698831278217,0.5,1233.875535835058,-3380.1376118545313,-825.0505919746595
0.25,fine,-1.7677669529663687,1.7677669529663689,0.5,1879.3697358443294,-2826.3809534021016,-851.6372474426244
0.25,fine,-2.309698831278217,0.9567085809127247,0.5,2924.913763877223,-1683.1819415622851,-883.4668794305462
0.25,fine,-2.5,3.061616997868383e-16,0.5,3416.686966516383,210.35867945212468,-881.0176403450896
0.25,fine,-2.309698831278217,-0.9567085809127241,0.5,2795.9222258518466,1826.8994079757551,-797.3263337740693
0.25,fine,-1.7677669529663693,-1.7677669529663687,0.5,1799.9867219458015,2841.3506159646495,-794.3026724672006
0.25,fine,-0.9567085809127258,-2.309698831278216,0.5,806.8984003215323,3133.1486090803282,-760.8935125911418
0.25,fine,-4.592425496802574e-16,-2.5,0.5,-88.0708445939817,2899.486944840901,-771.9549009467592
0.25,fine,0.956708580912725,-2.3096988312782165,0.5,-846.6604175468183,3082.606915266897,-815.3441944984261
0.25,fine,1.7677669529663684,-1.7677669529663693,0.5,-1750.5887682372586,2898.1808376658414,-827.790191219934
0.25,fine,2.309698831278216,-0.956708580912726,0.5,-3128.9108206295905,1908.8266724419925,-811.5742356650687
0.25,fine,3.0,0.0,0.5,-3461.196279001466,-21.383572252700105,-762.5270608647552
0.25,fine,2.77163859753386,1.1480502970952693,0.5,-2817.4155357141713,-1661.505001303689,-783.2861594954696
0.25,fine,2.121320343559643,2.121320343559643,0.5,-1977.1244818921084,-2243.4309219769366,-731.8915536815272
0.25,fine,1.1480502970952695,2.77163859753386,0.5,-1031.1026242759758,-2797.7408367961075,-724.0391789103534
0.25,fine,1.8369701987210297e-16,3.0,0.5,-46.16978364957343,-3033.2042452970563,-712.0438021521404
0.25,fine,-1.1480502970952693,2.77163859753386,0.5,1024.6169783190085,-3242.190971981282,-717.9317106748583
