kind	value	source
mangaid	1-176264	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-176448	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-176525	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-176546	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-176829	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
mangaid	1-176947	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-177049	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-177105	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-177127	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-177221	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-177461	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-177528	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-177632	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-177822	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-177942	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-178024	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-178027	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-178138	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-178276	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-178335	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-178374	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-178403	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-178482	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-178485	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-178550	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-178557	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-178578	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-178782	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-178824	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-178916	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-179024	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-179060	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-179071	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-179135	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
mangaid	1-179151	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-179210	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-179395	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-179503	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-179561	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
mangaid	1-180047	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-180163	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-180193	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-180286	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-180334	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-180576	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-182452	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
mangaid	1-182705	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-182730	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-182818	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-182839	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-183195	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-183449	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-183760	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-185287	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-187034	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-187324	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-187562	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-187821	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-187966	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-188303	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-188330	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-189075	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-189473	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-194947	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-195169	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-195176	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-195293	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-195359	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-195400	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-195465	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-195612	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-195619	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-195671	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-195843	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-195854	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-195917	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-195973	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-196017	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-196277	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-196310	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-196331	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-196372	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-196497	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-196720	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-196874	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-196890	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-197017	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-197044	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-197191	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-197264	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-197270	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-197278	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-197280	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-197402	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-197406	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-197456	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-197677	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-197702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-197773	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-198036	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-198153	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-198182	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-198226	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-198238	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-198461	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-198664	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-199432	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-199743	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-199750	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-200241	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-200287	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-200463	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-200514	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-200527	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-201217	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-201317	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-201334	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-201685	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-201875	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-201936	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-202008	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-202091	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-204551	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-205351	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-205522	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-207914	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-208393	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-208472	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-208539	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-208905	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-208943	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-208985	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-208988	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-209151	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-209198	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-209199	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-209287	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-209407	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-209744	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-209952	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-210128	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-210135	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-210159	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-210173	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-210186	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-210231	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-210353	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-210461	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-210578	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-210593	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-210604	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
mangaid	1-210611	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-210646	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-210667	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-210711	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-210731	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-210752	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-210754	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-210769	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-210773	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-210778	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-210844	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-210962	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-210971	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-210972	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-210989	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-211002	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-211006	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-211019	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-211023	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-211040	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-211051	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-211059	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-211063	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-211073	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-211074	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-211098	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-211100	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-211103	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-211105	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
