ra_deg	dec_deg	source	identity
2.294688415527e+02	4.868441772461e+01	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json	1-246845
2.294879166667e+02	1.296416666667e+01	runs/gravity/roadmap/item-24-temporal-lapse-v1-source/galaxy-predictors.tsv	AGC250447
2.294947083333e+02	1.089566388889e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J151758.72+105344.4
2.294972229004e+02	4.967724990845e+01	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json	1-208905
2.295003750000e+02	1.352649444444e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J151800.08+133135.3
2.295375000000e+02	8.247500000000e+00	item12_legacy_predecessor_coordinate_union	legacy-2724
2.295992000000e+02	-3.850680000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3276
2.297955932617e+02	4.320455551147e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-322291
2.298232000000e+02	-4.123370000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3277
2.298479919434e+02	2.831821060181e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-374773
2.298552000000e+02	4.588020000000e+01	item12_legacy_predecessor_coordinate_union	legacy-4926
2.298562916667e+02	1.105396388889e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J151925.28+110316.3
2.299369201660e+02	5.060868453979e+01	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json	1-208943
2.300777130127e+02	3.338480377197e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-262883
2.300822000000e+02	8.488400000000e+00	item12_legacy_predecessor_coordinate_union	legacy-2632
2.301022338867e+02	3.285961914062e+01	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json	1-263490
2.301352500000e+02	1.199018333333e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152032.45+115924.7
2.301482849121e+02	4.765987396240e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-247164
2.301530151367e+02	4.196043777466e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	12-84627
2.301710662842e+02	3.336536407471e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-262876
2.301722717285e+02	4.910654067993e+01	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json	1-247082
2.301895833333e+02	-1.834916666667e+01	runs/gravity/roadmap/item-20-massive-phase-v1-source/sample-manifest.json	
2.301915000000e+02	-1.834890000000e+01	item12_legacy_predecessor_coordinate_union	legacy-4074
2.301948333333e+02	2.752868333333e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152046.75+273143.2
2.301953000000e+02	-3.693370000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3453
2.302150000000e+02	8.623100000000e+00	item12_legacy_predecessor_coordinate_union	legacy-5616
2.302309900000e+02	-2.578040000000e+00	item12_legacy_predecessor_coordinate_union	legacy-1844
2.302309900000e+02	-2.578040000000e+00	item12_legacy_predecessor_coordinate_union	legacy-1926
2.302309900000e+02	-2.578040000000e+00	item12_legacy_predecessor_coordinate_union	legacy-1927
2.302475416667e+02	1.218143611111e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152059.47+121053.3
2.302984000000e+02	-2.365840000000e+01	item12_legacy_predecessor_coordinate_union	legacy-4306
2.303076800000e+02	-1.310062000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1929
2.303366000000e+02	-1.985640000000e+01	item12_legacy_predecessor_coordinate_union	legacy-4075
2.303465000000e+02	8.258800000000e+00	item12_legacy_predecessor_coordinate_union	legacy-2682
2.303596000000e+02	-1.822530000000e+01	item12_legacy_predecessor_coordinate_union	legacy-4076
2.303629166667e+02	-1.887388888889e+01	runs/gravity/roadmap/item-20-massive-phase-v1-source/sample-manifest.json	
2.303651000000e+02	-1.887290000000e+01	item12_legacy_predecessor_coordinate_union	legacy-4077
2.304079200000e+02	-1.316937000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1928
2.304633750000e+02	2.747904166667e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152151.20+272844.5
2.304856700000e+02	5.070540000000e+00	item12_legacy_predecessor_coordinate_union	legacy-1930
2.304856700000e+02	5.070540000000e+00	item12_legacy_predecessor_coordinate_union	legacy-1931
2.305066833496e+02	5.017464065552e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-576342
2.305079650879e+02	4.802371215820e+01	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json	1-247258
2.305397300000e+02	2.917275000000e+01	runs/gravity/roadmap/item-22-polarization-superposition-v1-source/sample-manifest.json	SDSSJ1522+2910
2.305529000000e+02	8.767500000000e+00	item12_legacy_predecessor_coordinate_union	legacy-5617
2.305743865967e+02	4.228701400757e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-322172
2.306020000000e+02	-3.819940000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3278
2.306037500000e+02	-3.819944444444e+01	runs/gravity/roadmap/item-20-massive-phase-v1-source/sample-manifest.json	
2.306177825928e+02	4.880176162720e+01	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json	1-247270
2.306755000000e+02	8.368900000000e+00	item12_legacy_predecessor_coordinate_union	legacy-2633
2.306869812012e+02	2.976959991455e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-316023
2.307005000000e+02	8.530000000000e+00	item12_legacy_predecessor_coordinate_union	legacy-2634
2.307073000000e+02	8.081700000000e+00	item12_legacy_predecessor_coordinate_union	legacy-2725
2.307302916667e+02	1.260719722222e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152255.25+123625.8
2.307320833333e+02	1.499888888889e+01	runs/gravity/roadmap/item-24-temporal-lapse-v1-source/galaxy-predictors.tsv	AGC251631
2.307326000000e+02	8.521300000000e+00	item12_legacy_predecessor_coordinate_union	legacy-2728
2.307404000000e+02	8.040300000000e+00	item12_legacy_predecessor_coordinate_union	legacy-2726
2.308338800000e+02	-4.151600000000e+00	item12_legacy_predecessor_coordinate_union	legacy-2266
2.308338800000e+02	-4.151600000000e+00	item12_legacy_predecessor_coordinate_union	legacy-2267
2.308616333008e+02	3.106626701355e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-316138
2.308996429443e+02	3.117252159119e+01	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json	1-316145
2.309287500000e+02	-2.546472222222e+01	runs/gravity/roadmap/item-20-massive-phase-v1-source/sample-manifest.json	
2.309475250244e+02	3.119527435303e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-316144
2.309483333333e+02	4.067752777778e+00	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152347.60+040403.8
2.309644000000e+02	8.842400000000e+00	item12_legacy_predecessor_coordinate_union	legacy-2635
2.309649658203e+02	4.855165100098e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-247264
2.309655600000e+02	5.805312000000e+01	item12_legacy_predecessor_coordinate_union	legacy-2524
2.310083000000e+02	8.315300000000e+00	item12_legacy_predecessor_coordinate_union	legacy-2636
2.310426025391e+02	4.206872177124e+01	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json	12-84620
2.310445000000e+02	-3.846280000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3279
2.310520833333e+02	8.544444444444e+00	runs/gravity/roadmap/item-20-massive-phase-v1-source/sample-manifest.json	
2.310535833333e+02	1.169385277778e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152412.84+114137.9
2.310772000000e+02	-3.908680000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3280
2.311007843018e+02	3.027740669250e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-632610
2.311297083333e+02	1.287645000000e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152431.10+125234.4
2.312053070068e+02	4.217255783081e+01	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json	1-322161
2.312779166667e+02	3.346316666667e+01	runs/gravity/roadmap/item-17-slacs-running-strength-v1-source/sample-manifest.json	152506.70+332747.4
2.313072357178e+02	5.096229934692e+01	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json	1-208988
2.313983612061e+02	4.859746551514e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-247320
2.314121000000e+02	8.703000000000e+00	item12_legacy_predecessor_coordinate_union	legacy-5618
2.314138946533e+02	2.960354614258e+01	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json	1-315462
2.314434967041e+02	4.849117279053e+01	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json	1-247329
2.314773101807e+02	2.846342849731e+01	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json	1-374963
2.314835833333e+02	1.141041111111e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152556.08+112437.3
2.315329166667e+02	-2.228111111111e+01	runs/gravity/roadmap/item-20-massive-phase-v1-source/sample-manifest.json	
2.315333200000e+02	4.167603000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1932
2.315333200000e+02	4.167603000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1933
2.315333200000e+02	4.167603000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1934
2.315335000000e+02	-2.228250000000e+01	item12_legacy_predecessor_coordinate_union	legacy-5407
2.315385833333e+02	1.616600555556e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152609.21+160957.1
2.315538000000e+02	-3.020140000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3642
2.316067047119e+02	4.235402679443e+01	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json	12-180432
2.316100416667e+02	1.440853055556e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152626.39+142430.5
2.316628112793e+02	5.031906890869e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-208985
2.316728400000e+02	4.056440000000e+01	item12_legacy_predecessor_coordinate_union	legacy-2525
2.317231250000e+02	1.529824444444e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152653.53+151753.7
2.318661193848e+02	2.870053482056e+01	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json	1-374994
2.318949166667e+02	6.900572222222e+00	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152734.77+065401.8
2.319117500000e+02	1.520697222222e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152738.82+151225.1
2.319711250000e+02	2.564374166667e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152753.06+253837.4
2.319911041260e+02	4.297120666504e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	12-49536
2.320010000000e+02	-4.035350000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3281
2.320028000000e+02	6.476320000000e+01	item12_legacy_predecessor_coordinate_union	legacy-4927
2.320029170000e+02	6.476333300000e+01	runs/gravity/roadmap/item-28-periodic-gravity-v1-source/sample-manifest.json	UGC 9866
2.320104000000e+02	-2.650190000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3843
2.321462083333e+02	1.018100833333e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152835.08+101051.8
2.321851806641e+02	2.910133552551e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-316437
2.322658333333e+02	2.545820833333e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152903.80+252729.6
2.323014068604e+02	2.963962173462e+01	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json	1-632854
2.324191131592e+02	3.048591804504e+01	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json	1-316277
2.324432500000e+02	2.075202777778e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152946.37+204507.5
2.324507916667e+02	2.608785555556e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J152948.19+260516.3
2.324770000000e+02	-2.659650000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3844
2.324807000000e+02	-1.861960000000e+01	item12_legacy_predecessor_coordinate_union	legacy-4078
2.324808333333e+02	-1.861722222222e+01	runs/gravity/roadmap/item-20-massive-phase-v1-source/sample-manifest.json	
2.325347000000e+02	-3.865180000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3282
2.325456250000e+02	5.838500000000e+00	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J153010.93+055018.5
2.325510711670e+02	2.713411712646e+01	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json	1-375134
2.326360833333e+02	6.942388888889e+00	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J153032.64+065633.5
2.326468000000e+02	-3.242880000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3643
2.326524583333e+02	4.271710000000e+01	runs/gravity/roadmap/item-27-gravitational-memory-v1-source/sample-manifest.json	NGC5947
2.326921600000e+02	-2.829460000000e+00	item12_legacy_predecessor_coordinate_union	legacy-1935
2.326970600000e+02	2.306609000000e+01	item12_legacy_predecessor_coordinate_union	legacy-2526
2.327546539307e+02	2.888155174255e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-632935
2.328783000000e+02	4.043000000000e+01	item12_legacy_predecessor_coordinate_union	legacy-4928
2.328784300000e+02	4.043014000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1936
2.328784300000e+02	4.043014000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1937
2.329509000000e+02	6.756550000000e+01	VizieR VII/26D/catalog	UGC09896
2.329586250000e+02	-1.096027777778e+00	runs/gravity/roadmap/item-17-slacs-running-strength-v1-source/sample-manifest.json	153150.07-010545.7
2.329894000000e+02	-2.477260000000e+01	item12_legacy_predecessor_coordinate_union	legacy-3845
2.330416250000e+02	1.115785000000e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J153209.99+110928.3
2.330748000000e+02	-2.047350000000e+01	item12_legacy_predecessor_coordinate_union	legacy-4079
2.331152343750e+02	4.181178665161e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-322563
2.331889495850e+02	8.255071640015e+00	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json	1-593898
2.331891666667e+02	1.522750833333e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J153245.39+151339.0
2.331940917969e+02	2.836706924438e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-316402
2.332079166667e+02	3.620378611111e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J153249.88+361213.5
2.332282867432e+02	4.453873062134e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-569138
2.332525000000e+02	2.556861111111e+01	runs/gravity/roadmap/item-24-temporal-lapse-v1-source/galaxy-predictors.tsv	AGC250977
2.332733300000e+02	-1.628290000000e+00	item12_legacy_predecessor_coordinate_union	legacy-403
2.332752227783e+02	3.009072113037e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-316593
2.333228000000e+02	8.222940000000e+01	item12_legacy_predecessor_coordinate_union	legacy-5300
2.333247916667e+02	2.529327222222e+01	runs/gravity/roadmap/item-21-mixed-modes-v1-source/sample-manifest.json	SDSS J153317.95+251735.8
2.333655600000e+02	5.655943000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1953
2.333655600000e+02	5.655943000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1954
2.334279632568e+02	3.060524749756e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-263718
2.334294600000e+02	1.500729000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1938
2.335517272949e+02	2.805766868591e+01	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json	1-633064
2.336350100000e+02	1.519383000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1939
2.336465600000e+02	1.519824000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1940
2.336465600000e+02	1.519824000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1941
2.336852111816e+02	4.873152160645e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-209287
2.337047300000e+02	2.865524000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1948
2.337047300000e+02	2.865524000000e+01	item12_legacy_predecessor_coordinate_union	legacy-1949
2.337254638672e+02	4.776179885864e+01	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json	1-209198
