galaxy	point_index	outer_fold	team_release_kin	radius_kpc	log_radius_over_r1	log_surface_density	enclosed_mass_fraction	log_total_profile_mass	log_distance	log_r1_kpc	profile_concentration	log_radius_squared	log_surface_density_squared	radius_surface_interaction	profile_contrast_mod	x_q0p25	edge_valid_q0p25	sharpness_mod_q0p25	outer_mass_mod_q0p25	x_q0p5	edge_valid_q0p5	sharpness_mod_q0p5	outer_mass_mod_q0p5	x_q1	edge_valid_q1	sharpness_mod_q1	outer_mass_mod_q1	x_q2	edge_valid_q2	sharpness_mod_q2	outer_mass_mod_q2	x_q4	edge_valid_q4	sharpness_mod_q4	outer_mass_mod_q4
WALLABY J165901-601241	9	4	Norma Kin TR1	1.251412595433e+01	-3.726666842310e-01	9.469432706978e-01	3.405736342961e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	1.388804575357e-01	8.967015579199e-01	-3.528942088458e-01	9.116279069768e-01	3.193530128417e-01	1	7.391059338450e-01	-9.853176926325e-01	3.792506301595e-01	1	7.157505138559e-01	-9.125435624374e-01	4.239682317116e-01	1	6.799793795076e-01	-8.443704061388e-01	4.797238320972e-01	1	6.972563089027e-01	-7.291677121722e-01	6.811207014767e-01	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	10	4	Norma Kin TR1	1.370560818127e+01	-3.331688940969e-01	9.503648543761e-01	4.102027852935e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	1.110015119938e-01	9.031933564333e-01	-3.166320075211e-01	9.116279069768e-01	3.497589269511e-01	1	7.391059338450e-01	-9.853176926325e-01	4.153594552617e-01	1	7.157505138559e-01	-9.125435624374e-01	4.643346635915e-01	1	6.799793795076e-01	-8.443704061388e-01	5.253988094684e-01	1	6.972563089027e-01	-7.291677121722e-01	7.459708726492e-01	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	11	4	Norma Kin TR1	1.489788209075e+01	-2.969426733270e-01	9.090208542110e-01	4.790380934312e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	8.817495124256e-02	8.263189133904e-01	-2.699270825594e-01	9.116279069768e-01	3.801850443257e-01	1	7.391059338450e-01	-9.853176926325e-01	4.514922729387e-01	1	7.157505138559e-01	-9.125435624374e-01	5.047279170208e-01	1	6.799793795076e-01	-8.443704061388e-01	5.711041356617e-01	1	6.972563089027e-01	-7.291677121722e-01	8.108641336363e-01	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	12	4	Norma Kin TR1	1.609015600024e+01	-2.635069512852e-01	8.082109729245e-01	5.379614593558e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	6.943591337560e-02	6.532049767556e-01	-2.129692094706e-01	9.116279069768e-01	4.106111617002e-01	1	7.391059338450e-01	-9.853176926325e-01	4.876250906157e-01	1	7.157505138559e-01	-9.125435624374e-01	5.451211704502e-01	1	6.799793795076e-01	-8.443704061388e-01	6.168094618551e-01	1	6.972563089027e-01	-7.291677121722e-01	8.757573946235e-01	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	13	4	Norma Kin TR1	1.728163822718e+01	-2.324822966576e-01	6.848453616447e-01	5.855998308411e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	5.404801825919e-02	4.690131693662e-01	-1.592144225304e-01	9.116279069768e-01	4.410170758096e-01	1	7.391059338450e-01	-9.853176926325e-01	5.237339157179e-01	1	7.157505138559e-01	-9.125435624374e-01	5.854876023301e-01	1	6.799793795076e-01	-8.443704061388e-01	6.624844392263e-01	1	6.972563089027e-01	-7.291677121722e-01	9.406075657959e-01	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	14	4	Norma Kin TR1	1.847391213666e+01	-2.035083323022e-01	5.943925503753e-01	6.269633325825e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	4.141564131644e-02	3.533025039417e-01	-1.209638366598e-01	9.116279069768e-01	4.714431931841e-01	1	7.391059338450e-01	-9.853176926325e-01	5.598667333949e-01	1	7.157505138559e-01	-9.125435624374e-01	6.258808557595e-01	1	6.799793795076e-01	-8.443704061388e-01	7.081897654196e-01	1	6.972563089027e-01	-7.291677121722e-01	1.005500826783e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	15	4	Norma Kin TR1	1.966618604615e+01	-1.763470626960e-01	5.453071164660e-01	6.662770897641e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	3.109828652151e-02	2.973598512684e-01	-9.616330825600e-02	9.116279069768e-01	5.018693105587e-01	1	7.391059338450e-01	-9.853176926325e-01	5.959995510719e-01	1	7.157505138559e-01	-9.125435624374e-01	6.662741091888e-01	1	6.799793795076e-01	-8.443704061388e-01	7.538950916130e-01	1	6.972563089027e-01	-7.291677121722e-01	1.070394087770e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	16	4	Norma Kin TR1	2.085766827309e+01	-1.508014500354e-01	5.237464668116e-01	7.059540146940e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	2.274107733278e-02	2.743103614976e-01	-7.898172664610e-02	9.116279069768e-01	5.322752246681e-01	1	7.391059338450e-01	-9.853176926325e-01	6.321083761741e-01	1	7.157505138559e-01	-9.125435624374e-01	7.066405410687e-01	1	6.799793795076e-01	-8.443704061388e-01	7.995700689842e-01	1	6.972563089027e-01	-7.291677121722e-01	1.135244258943e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	17	4	Norma Kin TR1	2.204994218257e+01	-1.266597510199e-01	4.927603890271e-01	7.450231426792e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	1.604269252842e-02	2.428128009941e-01	-6.241290818663e-02	9.116279069768e-01	5.627013420426e-01	1	7.391059338450e-01	-9.853176926325e-01	6.682411938511e-01	1	7.157505138559e-01	-9.125435624374e-01	7.470337944981e-01	1	6.799793795076e-01	-8.443704061388e-01	8.452753951775e-01	1	6.972563089027e-01	-7.291677121722e-01	1.200137519930e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	18	4	Norma Kin TR1	2.324221609206e+01	-1.037896713798e-01	4.756711883245e-01	7.846023130505e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	1.077229588513e-02	2.262630794020e-01	-4.936975632106e-02	9.116279069768e-01	5.931274594172e-01	1	7.391059338450e-01	-9.853176926325e-01	7.043740115281e-01	1	7.157505138559e-01	-9.125435624374e-01	7.874270479274e-01	1	6.799793795076e-01	-8.443704061388e-01	8.909807213709e-01	1	6.972563089027e-01	-7.291677121722e-01	1.265030780917e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	19	4	Norma Kin TR1	2.443369831900e+01	-8.207799868284e-02	4.297522800025e-01	8.220363502146e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	6.736797867781e-03	1.846870221674e-01	-3.527320707199e-02	9.116279069768e-01	6.235333735265e-01	1	7.391059338450e-01	-9.853176926325e-01	7.404828366302e-01	1	7.157505138559e-01	-9.125435624374e-01	8.277934798073e-01	1	6.799793795076e-01	-8.443704061388e-01	9.366556987421e-01	1	6.972563089027e-01	-7.291677121722e-01	1.329880952089e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	20	4	Norma Kin TR1	2.562597222848e+01	-6.138685490152e-02	3.502480183348e-01	8.547398509002e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	3.768345954700e-03	1.226736743474e-01	-2.150062428106e-02	9.116279069768e-01	6.539594909011e-01	1	7.391059338450e-01	-9.853176926325e-01	7.766156543072e-01	1	7.157505138559e-01	-9.125435624374e-01	8.681867332367e-01	1	6.799793795076e-01	-8.443704061388e-01	9.823610249354e-01	1	6.972563089027e-01	-7.291677121722e-01	1.394774213077e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	21	4	Norma Kin TR1	2.681824613797e+01	-4.163683364096e-02	2.227164711481e-01	8.802471984880e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	1.733625915645e-03	4.960262652067e-02	-9.273208658295e-03	9.116279069768e-01	6.843856082757e-01	1	7.391059338450e-01	-9.853176926325e-01	8.127484719842e-01	1	7.157505138559e-01	-9.125435624374e-01	9.085799866660e-01	1	6.799793795076e-01	-8.443704061388e-01	1.028066351129e+00	1	6.972563089027e-01	-7.291677121722e-01	1.459667474064e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	22	4	Norma Kin TR1	2.800972836491e+01	-2.275830894972e-02	1.072099696482e-01	9.006666276724e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	5.179406262508e-04	1.149397759197e-02	-2.439917611743e-03	9.116279069768e-01	7.147915223850e-01	1	7.391059338450e-01	-9.853176926325e-01	8.488572970864e-01	1	7.157505138559e-01	-9.125435624374e-01	9.489464185459e-01	1	6.799793795076e-01	-8.443704061388e-01	1.073741328500e+00	1	6.972563089027e-01	-7.291677121722e-01	1.524517645236e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	23	4	Norma Kin TR1	2.920200227439e+01	-4.654575604179e-03	2.530586526543e-02	9.183019892989e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	2.166507405501e-05	6.403868168320e-04	-1.177880631071e-04	9.116279069768e-01	7.452176397596e-01	1	7.391059338450e-01	-9.853176926325e-01	8.849901147634e-01	1	7.157505138559e-01	-9.125435624374e-01	9.893396719753e-01	1	6.799793795076e-01	-8.443704061388e-01	1.119446654693e+00	1	6.972563089027e-01	-7.291677121722e-01	1.589410906223e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	24	4	Norma Kin TR1	3.039427618388e+01	1.272459940094e-02	-7.058107428530e-02	9.330159490939e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	1.619154299145e-04	4.981688047267e-03	-8.981158955687e-04	9.116279069768e-01	7.756437571341e-01	1	7.391059338450e-01	-9.853176926325e-01	9.211229324404e-01	1	7.157505138559e-01	-9.125435624374e-01	1.029732925405e+00	1	6.799793795076e-01	-8.443704061388e-01	1.165151980887e+00	1	6.972563089027e-01	-7.291677121722e-01	1.654304167210e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	25	4	Norma Kin TR1	3.158575841082e+01	2.942410321524e-02	-1.739251972989e-01	9.450688197276e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	8.657778500210e-04	3.024997425545e-02	-5.117592957052e-03	9.116279069768e-01	8.060496712435e-01	1	7.391059338450e-01	-9.853176926325e-01	9.572317575426e-01	1	7.157505138559e-01	-9.125435624374e-01	1.070099357285e+00	1	6.799793795076e-01	-8.443704061388e-01	1.210826958258e+00	1	6.972563089027e-01	-7.291677121722e-01	1.719154338383e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	26	4	Norma Kin TR1	3.277803232030e+01	4.551567307192e-02	-2.839966563643e-01	9.547795545940e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	2.071676495190e-03	8.065410082608e-02	-1.292629896460e-02	9.116279069768e-01	8.364757886181e-01	1	7.391059338450e-01	-9.853176926325e-01	9.933645752196e-01	1	7.157505138559e-01	-9.125435624374e-01	1.110492610714e+00	1	6.799793795076e-01	-8.443704061388e-01	1.256532284451e+00	1	6.972563089027e-01	-7.291677121722e-01	1.784047599370e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	27	4	Norma Kin TR1	3.397030622979e+01	6.103225583604e-02	-3.767507096017e-01	9.629053874306e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	3.724936252436e-03	1.419410971854e-01	-2.299394569482e-02	9.116279069768e-01	8.669019059926e-01	1	7.391059338450e-01	-9.853176926325e-01	1.029497392897e+00	1	7.157505138559e-01	-9.125435624374e-01	1.150885864143e+00	1	6.799793795076e-01	-8.443704061388e-01	1.302237610645e+00	1	6.972563089027e-01	-7.291677121722e-01	1.848940860357e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	28	4	Norma Kin TR1	3.516178845673e+01	7.600375070764e-02	-4.202164033831e-01	9.705152823492e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	5.776570121630e-03	1.765818256722e-01	-3.193802276599e-02	9.116279069768e-01	8.973078201020e-01	1	7.391059338450e-01	-9.853176926325e-01	1.065606217999e+00	1	7.157505138559e-01	-9.125435624374e-01	1.191252296023e+00	1	6.799793795076e-01	-8.443704061388e-01	1.347912588016e+00	1	6.972563089027e-01	-7.291677121722e-01	1.913791031530e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	29	4	Norma Kin TR1	3.635406236621e+01	9.048574186650e-02	-4.559319556494e-01	9.777644286753e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	8.187669481130e-03	2.078739481823e-01	-4.125534124758e-02	9.116279069768e-01	9.277339374766e-01	1	7.391059338450e-01	-9.853176926325e-01	1.101739035676e+00	1	7.157505138559e-01	-9.125435624374e-01	1.231645549453e+00	1	6.799793795076e-01	-8.443704061388e-01	1.393617914209e+00	1	6.972563089027e-01	-7.291677121722e-01	1.978684292517e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	30	4	Norma Kin TR1	3.754633627569e+01	1.045003594417e-01	-4.814860601220e-01	9.848211160528e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	1.092032512344e-02	2.318288260918e-01	-5.031546634890e-02	9.116279069768e-01	9.581600548511e-01	1	7.391059338450e-01	-9.853176926325e-01	1.137871853353e+00	1	7.157505138559e-01	-9.125435624374e-01	1.272038802882e+00	1	6.799793795076e-01	-8.443704061388e-01	1.439323240402e+00	1	6.972563089027e-01	-7.291677121722e-01	2.043577553504e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	31	4	Norma Kin TR1	3.873781850264e+01	1.180679539783e-01	-5.686362358407e-01	9.907780502812e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	1.394004175662e-02	3.233471687111e-01	-6.713771692362e-02	9.116279069768e-01	9.885659689605e-01	1	7.391059338450e-01	-9.853176926325e-01	1.173980678455e+00	1	7.157505138559e-01	-9.125435624374e-01	1.312405234762e+00	1	6.799793795076e-01	-8.443704061388e-01	1.484998217774e+00	1	6.972563089027e-01	-7.291677121722e-01	2.108427724676e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	32	4	Norma Kin TR1	3.993009241212e+01	1.312331092477e-01	-6.575773191770e-01	9.957828749771e-01	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	1.722212896282e-02	4.324079306960e-01	-8.629591616637e-02	9.116279069768e-01	1.018992086335e+00	1	7.391059338450e-01	-9.853176926325e-01	1.210113496132e+00	1	7.157505138559e-01	-9.125435624374e-01	1.352798488191e+00	1	6.799793795076e-01	-8.443704061388e-01	1.530703543967e+00	1	6.972563089027e-01	-7.291677121722e-01	2.173320985663e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J165901-601241	33	4	Norma Kin TR1	4.112236632160e+01	1.440108914399e-01	-7.447274948963e-01	1.000000000000e+00	1.024274167581e+01	1.212976201709e+00	1.470067206056e+00	5.477860935784e-01	2.073913685331e-02	5.546190416545e-01	-1.072488704198e-01	9.116279069768e-01	1.049418203710e+00	1	7.391059338450e-01	-9.853176926325e-01	1.246246313809e+00	1	7.157505138559e-01	-9.125435624374e-01	1.393191741620e+00	1	6.799793795076e-01	-8.443704061388e-01	1.576408870160e+00	1	6.972563089027e-01	-7.291677121722e-01	2.238214246651e+00	1	4.343568349446e-01	-2.469141201094e-01
WALLABY J170303-614604	0	4	Norma Kin TR1	4.257249819486e+00	-7.696918853493e-01	7.671558660822e-01	7.453400324726e-02	1.000938466535e+01	1.590215173605e+00	1.398821021089e+00	5.598509605633e-01	5.924255983726e-01	5.885281228643e-01	-5.904736449216e-01	8.781893004115e-01	1.329100376906e-01	1	8.516057561396e-01	-9.849257724748e-01	1.416763869800e-01	1	7.797281797148e-01	-9.637379023076e-01	1.699448916239e-01	1	5.622103036623e-01	-8.181619927281e-01	2.020308485970e-01	1	5.877191260465e-01	-6.460704315242e-01	2.656357931982e-01	1	1.956783034074e-01	-2.390582765148e-01
WALLABY J170303-614604	1	4	Norma Kin TR1	7.097303444631e+00	-5.477276472382e-01	7.781512503836e-01	1.734783842306e-01	1.000938466535e+01	1.590215173605e+00	1.398821021089e+00	5.598509605633e-01	3.000055755491e-01	6.055193684736e-01	-4.262149535681e-01	8.781893004115e-01	2.215756435082e-01	1	8.516057561396e-01	-9.849257724748e-01	2.361901114502e-01	1	7.797281797148e-01	-9.637379023076e-01	2.833168162222e-01	1	5.622103036623e-01	-8.181619927281e-01	3.368076336761e-01	1	5.877191260465e-01	-6.460704315242e-01	4.428440683592e-01	1	1.956783034074e-01	-2.390582765148e-01
WALLABY J170303-614604	2	4	Norma Kin TR1	9.939244148597e+00	-4.014676623031e-01	7.450747915821e-01	3.019153409839e-01	1.000938466535e+01	1.590215173605e+00	1.398821021089e+00	5.598509605633e-01	1.611762838751e-01	5.551364450511e-01	-2.991234348174e-01	8.781893004115e-01	3.103001633495e-01	1	8.516057561396e-01	-9.849257724748e-01	3.307666357374e-01	1	7.797281797148e-01	-9.637379023076e-01	3.967640710031e-01	1	5.622103036623e-01	-8.181619927281e-01	4.716739714363e-01	1	5.877191260465e-01	-6.460704315242e-01	6.201700898824e-01	1	1.956783034074e-01	-2.390582765148e-01
WALLABY J170303-614604	3	4	Norma Kin TR1	1.278118485256e+01	-2.922499050542e-01	6.954816764901e-01	4.491989461364e-01	1.000938466535e+01	1.590215173605e+00	1.398821021089e+00	5.598509605633e-01	8.541000700421e-02	4.836947623335e-01	-2.032544539212e-01	8.781893004115e-01	3.990246831909e-01	1	8.516057561396e-01	-9.849257724748e-01	4.253431600245e-01	1	7.797281797148e-01	-9.637379023076e-01	5.102113257839e-01	1	5.622103036623e-01	-8.181619927281e-01	6.065403091965e-01	1	5.877191260465e-01	-6.460704315242e-01	7.974961114057e-01	1	1.956783034074e-01	-2.390582765148e-01
WALLABY J170303-614604	4	4	Norma Kin TR1	1.562123847771e+01	-2.051055585959e-01	6.190933306268e-01	6.001859450949e-01	1.000938466535e+01	1.590215173605e+00	1.398821021089e+00	5.598509605633e-01	4.206829016692e-02	3.832765520266e-01	-1.269794834012e-01	8.781893004115e-01	4.876902890084e-01	1	8.516057561396e-01	-9.849257724748e-01	5.198568844948e-01	1	7.797281797148e-01	-9.637379023076e-01	6.235832503822e-01	1	5.622103036623e-01	-8.181619927281e-01	7.413170942757e-01	1	5.877191260465e-01	-6.460704315242e-01	9.747043865667e-01	1	1.956783034074e-01	-2.390582765148e-01
WALLABY J170303-614604	5	4	Norma Kin TR1	1.846317918167e+01	-1.325145366324e-01	4.996870826182e-01	7.357846130672e-01	1.000938466535e+01	1.590215173605e+00	1.398821021089e+00	5.598509605633e-01	1.756010241889e-02	2.496871805355e-01	-6.621580221434e-02	8.781893004115e-01	5.764148088498e-01	1	8.516057561396e-01	-9.849257724748e-01	6.144334087819e-01	1	7.797281797148e-01	-9.637379023076e-01	7.370305051631e-01	1	5.622103036623e-01	-8.181619927281e-01	8.761834320359e-01	1	5.877191260465e-01	-6.460704315242e-01	1.152030408090e+00	1	1.956783034074e-01	-2.390582765148e-01
WALLABY J170303-614604	6	4	Norma Kin TR1	2.130511988564e+01	-7.033703873563e-02	2.833012287037e-01	8.308217268101e-01	1.000938466535e+01	1.590215173605e+00	1.398821021089e+00	5.598509605633e-01	4.947299018098e-03	8.025958618504e-02	-1.992656949719e-02	8.781893004115e-01	6.651393286911e-01	1	8.516057561396e-01	-9.849257724748e-01	7.090099330691e-01	1	7.797281797148e-01	-9.637379023076e-01	8.504777599439e-01	1	5.622103036623e-01	-8.181619927281e-01	1.011049769796e+00	1	5.877191260465e-01	-6.460704315242e-01	1.329356429613e+00	1	1.956783034074e-01	-2.390582765148e-01
WALLABY J170303-614604	7	4	Norma Kin TR1	2.414517351078e+01	-1.599069043740e-02	4.532297878744e-02	8.930918090418e-01	1.000938466535e+01	1.590215173605e+00	1.398821021089e+00	5.598509605633e-01	2.557021806647e-04	2.054172406166e-03	-7.247457234906e-04	8.781893004115e-01	7.538049345087e-01	1	8.516057561396e-01	-9.849257724748e-01	8.035236575393e-01	1	7.797281797148e-01	-9.637379023076e-01	9.638496845423e-01	1	5.622103036623e-01	-8.181619927281e-01	1.145826554875e+00	1	5.877191260465e-01	-6.460704315242e-01	1.506564704774e+00	1	1.956783034074e-01	-2.390582765148e-01
WALLABY J171804-575135	0	0	Norma Kin TR1	5.630406994348e-01	-1.595033315305e+00	7.176705030023e-01	3.275375287819e-03	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	2.544131276934e+00	5.150509508795e-01	-1.144708361701e+00	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	2.540777791641e-02	1	6.973620693499e-01	-9.668061532937e-01	3.045330084604e-02	1	7.022499484454e-01	-7.833195047684e-01	3.504350824844e-02	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	1	0	Norma Kin TR1	1.693626423900e+00	-1.116755483386e+00	7.160033436348e-01	1.308557094226e-02	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	1.247142809672e+00	5.126607880963e-01	-7.996006601267e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	7.642659597257e-02	1	6.973620693499e-01	-9.668061532937e-01	9.160352894490e-02	1	7.022499484454e-01	-7.833195047684e-01	1.054108728113e-01	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	2	0	Norma Kin TR1	2.823461427432e+00	-8.947912452746e-01	7.543483357110e-01	3.095307526385e-02	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	8.006513726201e-01	5.690414115900e-01	-6.749842866817e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.274115369915e-01	1	6.973620693499e-01	-9.668061532937e-01	1.527131526426e-01	1	7.022499484454e-01	-7.833195047684e-01	1.757315126965e-01	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	3	0	Norma Kin TR1	3.954047151898e+00	-7.485312603395e-01	7.442929831227e-01	5.540898781904e-02	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	5.602990477055e-01	5.539720447257e-01	-5.571265647187e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.784303550477e-01	1	6.973620693499e-01	-9.668061532937e-01	2.138633807415e-01	1	7.022499484454e-01	-7.833195047684e-01	2.460988772593e-01	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	4	0	Norma Kin TR1	5.084632876363e+00	-6.393135030907e-01	7.803173121402e-01	8.956488648741e-02	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	4.087217552340e-01	6.088951076257e-01	-4.988673943466e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	2.294491731038e-01	1	6.973620693499e-01	-9.668061532937e-01	2.750136088403e-01	1	7.022499484454e-01	-7.833195047684e-01	3.164662418222e-01	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	5	0	Norma Kin TR1	6.214467879895e+00	-5.521691566323e-01	8.254261177678e-01	1.358826962777e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	3.048907775360e-01	6.813282758932e-01	-4.557748433101e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	2.804341141228e-01	1	6.973620693499e-01	-9.668061532937e-01	3.361232325381e-01	1	7.022499484454e-01	-7.833195047684e-01	3.867868817074e-01	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	6	0	Norma Kin TR1	7.345053604360e+00	-4.795781346688e-01	8.208579894396e-01	1.900705568706e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	2.299951872524e-01	6.738078388269e-01	-3.936655434034e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	3.314529321789e-01	1	6.973620693499e-01	-9.668061532937e-01	3.972734606369e-01	1	7.022499484454e-01	-7.833195047684e-01	4.571542462703e-01	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	7	0	Norma Kin TR1	8.475639328825e+00	-4.174006367720e-01	7.795964912578e-01	2.469118795985e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	1.742232915777e-01	6.077706891815e-01	-3.254040718763e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	3.824717502351e-01	1	6.973620693499e-01	-9.668061532937e-01	4.584236887358e-01	1	7.022499484454e-01	-7.833195047684e-01	5.275216108331e-01	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	8	0	Norma Kin TR1	9.605474332358e+00	-3.630542884738e-01	7.874604745185e-01	3.125101833742e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	1.318084163792e-01	6.200939989288e-01	-2.858909022775e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	4.334566912540e-01	1	6.973620693499e-01	-9.668061532937e-01	5.195333124335e-01	1	7.022499484454e-01	-7.833195047684e-01	5.978422507183e-01	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	9	0	Norma Kin TR1	1.073606005682e+01	-3.147281720503e-01	8.041394323354e-01	3.887239472901e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	9.905382228213e-02	6.466402266366e-01	-2.530853336125e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	4.844755093102e-01	1	6.973620693499e-01	-9.668061532937e-01	5.806835405324e-01	1	7.022499484454e-01	-7.833195047684e-01	6.682096152812e-01	1	5.923740847695e-01	-5.706192507580e-01
