galaxy,model,x,r_kpc,g_extra_kms2_per_kpc,equivalent_halo_v_kms
DDO154,NFW-Flat,8.0,132.24,22.46896255775972,54.509591895721854
DDO154,NFW-Flat,12.0,198.36,12.532009798931423,49.85829383077641
DDO154,NFW-LCDM,0.03,0.34650000000000003,545.9910797893615,13.754486873272073
DDO154,NFW-LCDM,0.06,0.6930000000000001,525.4117314616662,19.081675238378175
DDO154,NFW-LCDM,0.1,1.155,499.9344651748394,24.029654747352062
DDO154,NFW-LCDM,0.2,2.31,444.5728835216212,32.04626906419755
DDO154,NFW-LCDM,0.4,4.62,360.3603796140273,40.80275669384124
DDO154,NFW-LCDM,0.7,8.085,275.55324909969755,47.20008494665084
DDO154,NFW-LCDM,1.0,11.55,219.40236771366415,50.3398187034163
DDO154,NFW-LCDM,1.5,17.325000000000003,159.68233886694247,52.59749538590007
DDO154,NFW-LCDM,2.0,23.1,122.66538387452046,53.23129124398001
DDO154,NFW-LCDM,0.045,0.51975,535.5348807068609,16.68365230539737
DDO154,NFW-LCDM,0.08,0.924,512.4066908860789,21.759222926812825
DDO154,NFW-LCDM,0.15,1.7325000000000002,470.89039810596097,28.56252115480315
DDO154,NFW-LCDM,0.3,3.4650000000000003,398.77621829316024,37.172027068560574
DDO154,NFW-LCDM,0.55,6.352500000000001,313.24061683994074,44.607858259231904
DDO154,NFW-LCDM,0.85,9.8175,244.8368114474766,49.02739434627953
DDO154,NFW-LCDM,1.25,14.4375,185.65673713689515,51.7727644849483
DDO154,NFW-LCDM,1.75,20.212500000000002,139.18191686428602,53.03974448109061
DDO154,NFW-LCDM,3.0,34.650000000000006,80.30979218820214,52.75162840445027
DDO154,NFW-LCDM,5.0,57.75,43.548337156016004,50.148942867820494
DDO154,NFW-LCDM,8.0,92.4,23.22160060282869,46.32144099336042
DDO154,NFW-LCDM,12.0,138.60000000000002,12.951791857475802,42.36883703202327
DDO161,Burkert-Flat,0.03,0.2235,24.268567489786637,2.3289535920596
DDO161,Burkert-Flat,0.06,0.447,47.42015684278428,4.6039993602002784
DDO161,Burkert-Flat,0.1,0.7450000000000001,76.5536787698882,7.551985876811921
DDO161,Burkert-Flat,0.2,1.4900000000000002,140.78102749919606,14.483222396062354
DDO161,Burkert-Flat,0.4,2.9800000000000004,234.11914703110338,26.41353929621489
DDO161,Burkert-Flat,0.7,5.215,302.208343595217,39.69907444574819
DDO161,Burkert-Flat,1.0,7.45,315.7055359864115,48.4974869771493
DDO161,Burkert-Flat,1.5,11.175,288.4500696973514,56.775254546923016
DDO161,Burkert-Flat,2.0,14.9,247.08699119007906,60.67615815732056
DDO161,Burkert-Flat,0.045,0.33525,35.9839430156068,3.473271785504581
DDO161,Burkert-Flat,0.08,0.596,62.234521419689884,6.090301697464188
DDO161,Burkert-Flat,0.15,1.1175,110.19397436334697,11.096925986553224
DDO161,Burkert-Flat,0.3,2.235,193.04943063531812,20.77174709719758
DDO161,Burkert-Flat,0.55,4.0975,277.22087169533586,33.70330134826021
DDO161,Burkert-Flat,0.85,6.3325,313.69849193423886,44.570121159511864
DDO161,Burkert-Flat,1.25,9.3125,306.1619158595263,53.396000238237306
DDO161,Burkert-Flat,1.75,13.0375,267.8699576934611,59.09614685771399
DDO161,Burkert-Flat,3.0,22.35,177.72683540520177,63.02535022755732
DDO161,Burkert-Flat,5.0,37.25,101.66264364065009,61.53806525732033
DDO161,Burkert-Flat,8.0,59.6,55.04604350250887,57.27778096914657
DDO161,Burkert-Flat,12.0,89.4,30.737943288666568,52.42110386100994
DDO161,NFW-Flat,0.03,1.9002000000000001,328.30811849653753,24.977011165612286
DDO161,NFW-Flat,0.06,3.8004000000000002,315.9336175578829,34.65074487174811
DDO161,NFW-Flat,0.1,6.3340000000000005,300.6139655183472,43.63586664194045
DDO161,NFW-Flat,0.2,12.668000000000001,267.3246731061479,58.19337555863796
DDO161,NFW-Flat,0.4,25.336000000000002,216.68712656884787,74.09443325073977
DDO161,NFW-Flat,0.7,44.338,165.69202704269554,85.71145253126349
DDO161,NFW-Flat,1.0,63.34,131.92812337803704,91.41294949166046
DDO161,NFW-Flat,1.5,95.01,96.01806727457435,95.51270371922946
DDO161,NFW-Flat,2.0,126.68,73.75952259153377,96.66362460561625
DDO161,NFW-Flat,0.045,2.8503,322.02073547056335,30.296133454811468
DDO161,NFW-Flat,0.08,5.067200000000001,308.1135989524701,39.51295013804913
DDO161,NFW-Flat,0.15,9.501,283.1495721136978,51.867177334536365
DDO161,NFW-Flat,0.3,19.002,239.7868294469212,67.50132838063556
DDO161,NFW-Flat,0.55,34.837,188.35369543233256,81.00418314986067
DDO161,NFW-Flat,0.85,53.839,147.22202592764555,89.02969534890316
DDO161,NFW-Flat,1.25,79.17500000000001,111.6366481282721,94.01506057837724
DDO161,NFW-Flat,1.75,110.845,83.69102526745272,96.31579151816588
DDO161,NFW-Flat,3.0,190.02,48.290819660146234,95.79259653971694
DDO161,NFW-Flat,5.0,316.70000000000005,26.185908826313117,91.066334752714
DDO161,NFW-Flat,8.0,506.72,13.963305051309554,84.11590774401462
DDO161,NFW-Flat,12.0,760.08,7.7879997920975335,76.93830568694305
DDO161,NFW-LCDM,0.03,0.40499999999999997,749.7860080480303,17.42593851875566
DDO161,NFW-LCDM,0.06,0.8099999999999999,721.5252763217807,24.175100285637747
DDO161,NFW-LCDM,0.1,1.35,686.5384450487383,30.44383190099099
DDO161,NFW-LCDM,0.2,2.7,610.512772023081,40.600301531667455
DDO161,NFW-LCDM,0.4,5.4,494.86737144810576,51.69413705460003
DDO161,NFW-LCDM,0.7,9.45,378.4053957929743,59.7990885402412
DDO161,NFW-LCDM,1.0,13.5,301.29581147695455,63.77690377353613
DDO161,NFW-LCDM,1.5,20.25,219.28487084625533,66.637216588305
DDO161,NFW-LCDM,2.0,27.0,168.45108263753724,67.44019002948839
DDO161,NFW-LCDM,0.045,0.6074999999999999,735.4269606942748,21.13697893791286
DDO161,NFW-LCDM,0.08,1.08,703.666014845505,27.56735925026453
DDO161,NFW-LCDM,0.15,2.025,646.6534800536052,36.18664528674287
DDO161,NFW-LCDM,0.3,4.05,547.6221863072724,47.09426562273217
DDO161,NFW-LCDM,0.55,7.425000000000001,430.1598329216845,56.514925103405275
DDO161,NFW-LCDM,0.85,11.475,336.22383638434803,62.11415718264551
DDO161,NFW-LCDM,1.25,16.875,254.9543920365848,65.59234227878564
DDO161,NFW-LCDM,1.75,23.625,191.1325252390675,67.197514156202
DDO161,NFW-LCDM,3.0,40.5,110.28597484630966,66.8324919576963
DDO161,NFW-LCDM,5.0,67.5,59.80305371643761,63.53507791653001
DDO161,NFW-LCDM,8.0,108.0,31.889222848105426,58.685910298770914
DDO161,NFW-LCDM,12.0,162.0,17.786137307650176,53.67824739910319
DDO168,Burkert-Flat,0.03,0.1026,68.69323592559532,2.6547930250710845
DDO168,Burkert-Flat,0.06,0.2052,134.2248166481602,5.248136085907308
DDO168,Burkert-Flat,0.1,0.342,216.68851772669666,8.608569745464706
DDO168,Burkert-Flat,0.2,0.684,398.486822096932,16.509542280581297
DDO168,Burkert-Flat,0.4,1.368,662.6844294981546,30.109006950636473
DDO168,Burkert-Flat,0.7,2.3939999999999997,855.4138621493115,45.25329585771021
DDO168,Burkert-Flat,1.0,3.42,893.6182523199168,55.28267742190238
DDO168,Burkert-Flat,1.5,5.13,816.4704694174256,64.7185715858392
DDO168,Burkert-Flat,2.0,6.84,699.3904764716219,69.16524314325724
DDO168,Burkert-Flat,0.045,0.15389999999999998,101.85411595243636,3.9592105835734417
DDO168,Burkert-Flat,0.08,0.2736,176.15751998540634,6.9423841342875265
DDO168,Burkert-Flat,0.15,0.513,311.9088377056467,12.649475631147592
DDO168,Burkert-Flat,0.3,1.026,546.4348107697206,23.677882419036827
DDO168,Burkert-Flat,0.55,1.881,784.6857360196959,38.41866563863258
DDO168,Burkert-Flat,0.85,2.907,887.9372268268802,50.80584138055132
DDO168,Burkert-Flat,1.25,4.275,866.604620417816,60.86653228405709
DDO168,Burkert-Flat,1.75,5.984999999999999,758.2175671868605,67.36417549123095
DDO168,Burkert-Flat,3.0,10.26,503.0635384613015,71.84310617319488
DDO168,Burkert-Flat,5.0,17.1,287.76053499514967,70.1477380135458
DDO168,Burkert-Flat,8.0,27.36,155.8102205529754,65.29140551657169
DDO168,Burkert-Flat,12.0,41.04,87.00508553232719,59.75524002333776
DDO168,NFW-Flat,0.03,17.2041,961.8653203671103,128.63913540648431
DDO168,NFW-Flat,0.06,34.4082,925.6109524756026,178.46177959151655
DDO168,NFW-Flat,0.1,57.34700000000001,880.7279867895863,224.73786476342258
DDO168,NFW-Flat,0.2,114.69400000000002,783.1982148866348,299.713423219928
DDO168,NFW-Flat,0.4,229.38800000000003,634.842151851239,381.60866280635196
DDO168,NFW-Flat,0.7,401.429,485.4385429258858,441.4398133927154
DDO168,NFW-Flat,1.0,573.47,386.5182720414072,470.80424113168925
DDO168,NFW-Flat,1.5,860.205,281.31028091242047,491.9192110420863
DDO168,NFW-Flat,2.0,1146.94,216.09799706606697,497.8468004868113
DDO168,NFW-Flat,0.045,25.80615,943.4447716574286,156.0342183436292
DDO168,NFW-Flat,0.08,45.8776,902.7001431553285,203.50360214901087
DDO168,NFW-Flat,0.15,86.0205,829.5614349720214,267.131595692106
DDO168,NFW-Flat,0.3,172.041,702.5188307312874,347.6521856077442
DDO168,NFW-Flat,0.55,315.40850000000006,551.8318841124253,417.19595733908295
DDO168,NFW-Flat,0.85,487.4495,431.3257977977271,458.529763999681
DDO168,NFW-Flat,1.25,716.8375000000001,327.0690374893768,484.2058974871033
DDO168,NFW-Flat,1.75,1003.5725,245.19495649200437,496.0553552518832
DDO168,NFW-Flat,3.0,1720.41,141.4807070136061,493.3607434254149
DDO168,NFW-Flat,5.0,2867.3500000000004,76.71853409434115,469.0190707587583
DDO168,NFW-Flat,8.0,4587.76,40.90918905102616,433.2222768518902
DDO168,NFW-Flat,12.0,6881.64,22.8170017523459,396.2554629768701
DDO168,NFW-LCDM,0.03,0.2964,811.634515962205,15.510269840695795
DDO168,NFW-LCDM,0.06,0.5928,781.042606978618,21.51748259943353
DDO168,NFW-LCDM,0.1,0.9880000000000001,743.1697745163615,27.097079865220998
DDO168,NFW-LCDM,0.2,1.9760000000000002,660.8728795829376,36.13702824051647
DDO168,NFW-LCDM,0.4,3.9520000000000004,535.6880965762738,46.011295979024915
DDO168,NFW-LCDM,0.7,6.916,409.61938067033543,53.22525374966323
DDO168,NFW-LCDM,1.0,9.88,326.14916454118827,56.76577970632431
DDO168,NFW-LCDM,1.5,14.82,237.3732879738321,59.31165254629306
DDO168,NFW-LCDM,2.0,19.76,182.34631141725544,60.02635349248668
DDO168,NFW-LCDM,0.045,0.4446,796.0910164522793,18.813348078284296
DDO168,NFW-LCDM,0.08,0.7904000000000001,761.7101669381912,24.536823672756555
DDO168,NFW-LCDM,0.15,1.482,699.9947700343886,32.208574156441074
DDO168,NFW-LCDM,0.3,2.964,592.7945618387631,41.91709772026319
DDO168,NFW-LCDM,0.55,5.434000000000001,465.6429488310875,50.302125044058826
DDO168,NFW-LCDM,0.85,8.398,363.9583398057821,55.28582221229018
DDO168,NFW-LCDM,1.25,12.350000000000001,275.9851242246656,58.38164338364089
DDO168,NFW-LCDM,1.75,17.290000000000003,206.89870568657912,59.81035546893994
DDO168,NFW-LCDM,3.0,29.64,119.38326782709237,59.48546089924006
DDO168,NFW-LCDM,5.0,49.400000000000006,64.73610074768598,56.55053825504836
DDO168,NFW-LCDM,8.0,79.04,34.519707853864006,52.23444944449411
DDO168,NFW-LCDM,12.0,118.56,19.25328398980636,47.777289059043966
DDO170,Burkert-Flat,0.03,0.0897,48.81564785351107,2.0925495483882677
DDO170,Burkert-Flat,0.06,0.1794,95.3845206796741,4.136663270068466
DDO170,Burkert-Flat,0.1,0.29900000000000004,153.985908986774,6.785409846652259
DDO170,Burkert-Flat,0.2,0.5980000000000001,283.1776974783702,13.013080461292223
DDO170,Burkert-Flat,0.4,1.1960000000000002,470.925110929784,23.73239205541704
DDO170,Burkert-Flat,0.7,2.093,607.884914737779,35.66935837026188
DDO170,Burkert-Flat,1.0,2.99,635.0341970782767,43.57467440227233
DDO170,Burkert-Flat,1.5,4.485,580.2104731394849,51.01219434635791
DDO170,Burkert-Flat,2.0,5.98,497.0096218573522,54.517130690334085
DDO170,Burkert-Flat,0.045,0.13455,72.3808478341345,3.1207119501938654
DDO170,Burkert-Flat,0.08,0.23920000000000002,125.1832636283091,5.472096185182744
DDO170,Burkert-Flat,0.15,0.4485,221.65256562274593,9.970515316762798
DDO170,Burkert-Flat,0.3,0.897,388.31435057633684,18.663278716961127
DDO170,Burkert-Flat,0.55,1.6445000000000003,557.623207715828,30.282195513018525
DDO170,Burkert-Flat,0.85,2.5415,630.997075574563,40.04596193841212
DDO170,Burkert-Flat,1.25,3.7375000000000003,615.8374315684142,47.9759564832943
DDO170,Burkert-Flat,1.75,5.2325,538.8140660054207,53.09750088632575
DDO170,Burkert-Flat,3.0,8.97,357.4933137240366,56.627864378807445
DDO170,Burkert-Flat,5.0,14.950000000000001,204.4919962378295,55.29154857440286
DDO170,Burkert-Flat,8.0,23.92,110.72381080912113,51.46371104530043
DDO170,Burkert-Flat,12.0,35.88,61.8286438188912,47.1000184736887
DDO170,NFW-Flat,0.03,0.4113,577.6183983590673,15.413450205748367
DDO170,NFW-Flat,0.06,0.8226,555.846961681196,21.383164187719082
DDO170,NFW-Flat,0.1,1.3710000000000002,528.8938881019687,26.927931977554444
DDO170,NFW-Flat,0.2,2.7420000000000004,470.3254072075677,35.9114503544921
DDO170,NFW-Flat,0.4,5.484000000000001,381.2347728923019,45.72408002947007
DDO170,NFW-Flat,0.7,9.597,291.5150673688821,52.89300616848282
DDO170,NFW-Flat,1.0,13.71,232.11156541943043,56.411431127922924
DDO170,NFW-Flat,1.5,20.565,168.93216800929565,58.94141188596661
DDO170,NFW-Flat,2.0,27.42,129.77095265921824,59.65165146008754
DDO170,NFW-Flat,0.045,0.61695,566.556508906061,18.695909664137616
DDO170,NFW-Flat,0.08,1.0968,542.0885854257386,24.383657652102773
DDO170,NFW-Flat,0.15,2.0565,498.1674016754303,32.00751882832411
DDO170,NFW-Flat,0.3,4.113,421.87590427859067,41.65543895216858
DDO170,NFW-Flat,0.55,7.540500000000001,331.38553008942097,49.988124486114486
DDO170,NFW-Flat,0.85,11.653500000000001,259.01933588767025,54.940711960867105
DDO170,NFW-Flat,1.25,17.137500000000003,196.41117065677244,58.0172081121665
DDO170,NFW-Flat,1.75,23.9925,147.24422957735695,59.43700175929752
DDO170,NFW-Flat,3.0,41.13,84.96185240644424,59.114135276404504
DDO170,NFW-Flat,5.0,68.55000000000001,46.070937219272786,56.197533276658596
DDO170,NFW-Flat,8.0,109.68,24.566745216267204,51.908386753203835
DDO170,NFW-Flat,12.0,164.52,13.70204302876406,47.47904926483115
DDO170,NFW-LCDM,0.03,0.2877,824.9396353090597,15.40568508955108
DDO170,NFW-LCDM,0.06,0.5754,793.8462333602649,21.372391599339004
DDO170,NFW-LCDM,0.1,0.9590000000000001,755.3525518015203,26.914365999920157
DDO170,NFW-LCDM,0.2,1.9180000000000001,671.7065644041483,35.89335858521958
DDO170,NFW-LCDM,0.4,3.8360000000000003,544.469628063001,45.701044771970714
DDO170,NFW-LCDM,0.7,6.712999999999999,416.3342685163043,52.866359289721764
DDO170,NFW-LCDM,1.0,9.59,331.4957256764709,56.3830117077596
DDO170,NFW-LCDM,1.5,14.385,241.2645467413365,58.911717891045456
DDO170,NFW-LCDM,2.0,19.18,185.33551331558658,59.62159965476396
DDO170,NFW-LCDM,0.045,0.43155,809.1413313126562,18.686490883201607
DDO170,NFW-LCDM,0.08,0.7672,774.1968767558612,24.371373450158625
DDO170,NFW-LCDM,0.15,1.4385,711.4697797515892,31.991393814159785
DDO170,NFW-LCDM,0.3,2.877,602.5122392395089,41.634453428525596
DDO170,NFW-LCDM,0.55,5.274500000000001,473.27623066592196,49.962941052818394
DDO170,NFW-LCDM,0.85,8.1515,369.9247065055252,54.913033471843356
DDO170,NFW-LCDM,1.25,11.9875,280.50934657296284,57.98797972031266
DDO170,NFW-LCDM,1.75,16.7825,210.29039482464663,59.40705809198627
DDO170,NFW-LCDM,3.0,28.77,121.34031696093052,59.084354265456525
DDO170,NFW-LCDM,5.0,47.95,65.79731922664243,56.16922161573458
DDO170,NFW-LCDM,8.0,76.72,35.08558920043257,51.88223591420465
DDO170,NFW-LCDM,12.0,115.08,19.56890294915972,47.45512987432761
ESO079-G014,Burkert-Flat,0.03,0.1911,189.24625823126945,6.0137309507489265
ESO079-G014,Burkert-Flat,0.06,0.3822,369.78232238114475,11.888263271566352
ESO079-G014,Burkert-Flat,0.1,0.637,596.965489089413,19.500436316912403
ESO079-G014,Burkert-Flat,0.2,1.274,1097.8102722951667,37.39799843446227
ESO079-G014,Burkert-Flat,0.4,2.548,1825.6608089694155,68.20398625633308
ESO079-G014,Burkert-Flat,0.7,4.459,2356.6202766493593,102.50936451651377
ESO079-G014,Burkert-Flat,1.0,6.37,2461.8713656448713,125.22827396062692
ESO079-G014,Burkert-Flat,1.5,9.555,2249.3332743989067,146.60279477854968
ESO079-G014,Burkert-Flat,2.0,12.74,1926.7840411274394,156.67555228549085
ESO079-G014,Burkert-Flat,0.045,0.28665,280.60274159060714,8.968543687631094
ESO079-G014,Burkert-Flat,0.08,0.5096,485.30471839537677,15.726133806320103
ESO079-G014,Burkert-Flat,0.15,0.9555,859.2924710810438,28.65403908906975
ESO079-G014,Burkert-Flat,0.3,1.911,1505.399213067938,53.6359757641532
ESO079-G014,Burkert-Flat,0.55,3.5035000000000003,2161.7680027480837,87.02731868573173
ESO079-G014,Burkert-Flat,0.85,5.4145,2446.220438694245,115.08718679900899
ESO079-G014,Burkert-Flat,1.25,7.9625,2387.450228107448,137.87701926465323
ESO079-G014,Burkert-Flat,1.75,11.1475,2088.8495873269053,152.59571021076144
ESO079-G014,Burkert-Flat,3.0,19.11,1385.9136350703013,162.74154222629653
ESO079-G014,Burkert-Flat,5.0,31.85,792.7651650221541,158.90113437592447
ESO079-G014,Burkert-Flat,8.0,50.96,429.2489767955838,147.90039843591683
ESO079-G014,Burkert-Flat,12.0,76.44,239.69444243271442,135.35968077517282
ESO079-G014,NFW-Flat,0.03,3.4803,1256.3162868067604,66.12380488881118
ESO079-G014,NFW-Flat,0.06,6.9606,1208.9635526083784,91.73391795996658
ESO079-G014,NFW-Flat,0.1,11.601,1150.3407916068588,115.52100901321442
ESO079-G014,NFW-Flat,0.2,23.202,1022.9547238323585,154.06036317741948
ESO079-G014,NFW-Flat,0.4,46.404,829.1831694459681,196.15661037795977
ESO079-G014,NFW-Flat,0.7,81.207,634.0433892436929,226.91135165591115
ESO079-G014,NFW-Flat,1.0,116.01,504.84115606610453,242.0054183592359
ESO079-G014,NFW-Flat,1.5,174.01500000000001,367.42637464210975,252.85905280085728
ESO079-G014,NFW-Flat,2.0,232.02,282.25098411574106,255.90598534331752
ESO079-G014,NFW-Flat,0.045,5.2204500000000005,1232.2567486719852,80.20557800804546
ESO079-G014,NFW-Flat,0.08,9.280800000000001,1179.039173089218,104.60605507142698
ESO079-G014,NFW-Flat,0.15,17.4015,1083.5108820269868,137.3124707140346
ESO079-G014,NFW-Flat,0.3,34.803,917.5773677954267,178.70211283413587
ESO079-G014,NFW-Flat,0.55,63.80550000000001,720.7613882212759,214.44938973135976
ESO079-G014,NFW-Flat,0.85,98.6085,563.3653830937443,235.69602325622614
ESO079-G014,NFW-Flat,1.25,145.01250000000002,427.1930279712009,248.89421240493675
ESO079-G014,NFW-Flat,1.75,203.0175,320.2552485894918,254.98513668548833
ESO079-G014,NFW-Flat,3.0,348.03000000000003,184.79148039383512,253.60003730572762
ESO079-G014,NFW-Flat,5.0,580.0500000000001,100.20399097648578,241.08779514092078
ESO079-G014,NFW-Flat,8.0,928.08,53.43251222036505,222.6873277523362
ESO079-G014,NFW-Flat,12.0,1392.1200000000001,29.80185511484079,203.68544018282742
ESO079-G014,NFW-LCDM,0.03,1.8522,1567.3651580388369,53.880179525680255
ESO079-G014,NFW-LCDM,0.06,3.7044,1508.2884537886168,74.74826919878849
ESO079-G014,NFW-LCDM,0.1,6.174,1435.1513990304047,94.13089151608902
ESO079-G014,NFW-LCDM,0.2,12.348,1276.2260660182756,125.53421630453455
ESO079-G014,NFW-LCDM,0.4,24.696,1034.4789947165,159.83583219515793
ESO079-G014,NFW-LCDM,0.7,43.217999999999996,791.0249412680566,184.89595969550786
ESO079-G014,NFW-LCDM,1.0,61.74,629.8337820432698,197.1951766736486
ESO079-G014,NFW-LCDM,1.5,92.61,458.39674595187967,206.0391289114851
ESO079-G014,NFW-LCDM,2.0,123.48,352.13294850266624,208.52188489726737
ESO079-G014,NFW-LCDM,0.045,2.7782999999999998,1537.3487663172882,65.35454136828841
ESO079-G014,NFW-LCDM,0.08,4.9392000000000005,1470.9551561733504,85.23697382809536
ESO079-G014,NFW-LCDM,0.15,9.261,1351.7752039668053,111.88739948687959
ESO079-G014,NFW-LCDM,0.3,18.522,1144.7585382682792,145.61324680744215
ESO079-G014,NFW-LCDM,0.55,33.957,899.2132785519601,174.74148133682772
ESO079-G014,NFW-LCDM,0.85,52.479,702.8479069953778,192.05404268385092
ESO079-G014,NFW-LCDM,1.25,77.175,532.9609070825966,202.80842685672457
ESO079-G014,NFW-LCDM,1.75,108.045,399.5466138499915,207.7715425495569
ESO079-G014,NFW-LCDM,3.0,185.22,230.5436385035612,206.6429111381022
ESO079-G014,NFW-LCDM,5.0,308.7,125.01329943925128,196.44746253616225
ESO079-G014,NFW-LCDM,8.0,493.92,66.66176251965302,181.45406510659114
ESO079-G014,NFW-LCDM,12.0,740.88,37.180437635373664,165.9706077451536
ESO116-G012,Burkert-Flat,0.03,0.1266,109.19438837041083,3.7180652990088827
ESO116-G012,Burkert-Flat,0.06,0.2532,213.36302709485983,7.35006928269513
ESO116-G012,Burkert-Flat,0.1,0.422,344.44687080524244,12.056391644261241
ESO116-G012,Burkert-Flat,0.2,0.844,633.4324511902969,23.121786021080002
ESO116-G012,Burkert-Flat,0.4,1.688,1053.3995085050803,42.167978020727716
ESO116-G012,Burkert-Flat,0.7,2.9539999999999997,1359.7611500226544,63.37771246397996
ESO116-G012,Burkert-Flat,1.0,4.22,1420.490637599311,77.42396586761164
ESO116-G012,Burkert-Flat,1.5,6.33,1297.8569480567876,90.63903398205139
ESO116-G012,Burkert-Flat,2.0,8.44,1111.7472380123156,96.86664383999243
ESO116-G012,Burkert-Flat,0.045,0.18989999999999999,161.90674008255797,5.5449156839106
ESO116-G012,Burkert-Flat,0.08,0.3376,280.0190206862521,9.722881331358453
ESO116-G012,Burkert-Flat,0.15,0.6329999999999999,495.80856545299906,17.715722450178212
