axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	log_baryonic_speed_km_s	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	phase_space_proxy	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_item36_role_separation_arcsec	mass_quartile	sample_cell	role	outer_fold	source_map_read	velocity_response_read
4.336620000000e-01	1.390452000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.009985351562e+01	1.275182000000e+00	0.000000000000e+00	4.810000000000e-01	3.609710000000e+01	3.958962000000e+00	5.892731000000e+00	4.046763000000e+00	7.170918904018e-01	1.024213429989e+00	-1.047686874904e+01	9.190978455225e+00	-4.821282376701e-01	7.756794674421e+00	1-72169	-3.519851392010e+00	9486-3702	1.219553298950e+02	2.116580000000e-02	6.804510000000e-01	5.177376000000e-02	8.302891000000e-02	1.057337000000e+01	6.746953396878e+02	1.552310000001e+09	5.213050000000e+00	1.553723459756e+00	7.961675704323e-12	2.615858058989e+06	6.417614174717e+00	7.756443795450e+00	1.604448611017e+03	6.094997723405e+03	2.208910511251e+03	0	mq0	exploration	0	False	False
5.646490000000e-01	1.491947000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.988525390625e+01	1.316974000000e+00	0.000000000000e+00	5.019000000000e-01	2.272092000000e+01	3.921619000000e+00	4.851710000000e+00	2.862241000000e+00	6.446502687421e-01	7.852886106764e-01	-1.069719701038e+01	9.505859198955e+00	-6.888144831089e-01	8.216558661471e+00	1-383025	-3.785954196365e+00	9490-3702	1.217856140137e+02	3.829900000000e-02	1.530180000000e+00	6.436684000000e-02	8.379407000000e-02	6.099421000000e+00	2.397012558236e+02	3.205229999998e+09	4.412150000000e+00	1.747384642450e+00	2.294924862215e-11	8.908811778068e+06	6.949819783426e+00	7.707665856075e+00	4.080890633179e+03	8.174627336428e+03	4.541567679881e+03	2	mq2	exploration	2	False	False
8.278450000000e-01	1.540284000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.127159881592e+01	1.309024000000e+00	0.000000000000e+00	6.830000000000e-01	3.718412000000e+01	3.987890000000e+00	5.296014000000e+00	3.078650000000e+00	4.422445278480e-01	1.046748331427e+00	-1.052441281689e+01	9.915702100278e+00	-3.527587856088e-01	9.031213044582e+00	1-383698	-4.294484258367e+00	9495-3703	1.237615966797e+02	4.402360000000e-02	2.338640000000e+00	2.462007000000e-01	3.060759000000e-01	1.113649000000e+01	1.620425832043e+03	8.235729999997e+09	2.768500000000e+00	2.053508963559e+00	1.497693186506e-10	9.265735687163e+07	7.966879907432e+00	7.806353016755e+00	3.092697370209e+03	9.010568851218e+02	1.091148785487e+04	3	mq3	exploration	0	False	False
6.474570000000e-01	1.400239000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.323837471008e+01	1.259372000000e+00	0.000000000000e+00	3.992000000000e-01	3.304050000000e+01	4.196494000000e+00	6.264121000000e+00	4.631192000000e+00	1.112356953924e+00	7.550933371545e-01	-1.036760467097e+01	9.713227534704e+00	-7.600811856671e-01	7.488513626855e+00	1-556699	-3.188078336465e+00	9498-12701	1.170808105469e+02	2.287040000000e-02	1.729310000000e+00	2.216271000000e-01	2.923848000000e-01	5.689752000000e+00	1.432023374869e+03	5.166870000005e+09	1.295259999999e+01	1.617215467734e+00	4.292629801467e-12	5.676335592741e+05	5.754068063630e+00	6.902421660428e+00	2.153599561181e+03	8.240949148968e+03	1.188557828695e+04	2	mq2	exploration	3	False	False
7.623280000000e-01	1.348659000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.602348327637e+01	1.233160000000e+00	0.000000000000e+00	5.257000000000e-01	6.382829000000e+01	4.038613000000e+00	5.126300000000e+00	3.560822000000e+00	2.735359935446e-01	1.506412210644e+00	-1.027882852169e+01	9.245421357671e+00	1.238483755828e-01	8.698349370582e+00	1-385732	-4.212406688519e+00	9500-6104	1.321790008545e+02	2.172280000000e-02	1.908390000000e+00	9.259613000000e-02	2.155045000000e-01	3.209314000000e+01	9.388263998698e+02	1.759629999998e+09	1.877310000000e+00	1.802722859407e+00	6.959197792067e-11	6.349284211568e+07	7.802724767735e+00	8.394556189513e+00	4.476421898660e+03	9.746579369962e+03	9.673158124817e+02	1	mq1	exploration	1	False	False
4.813490000000e-01	1.447919000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.446761703491e+01	1.269632000000e+00	0.000000000000e+00	3.873000000000e-01	5.174291000000e+01	4.250007000000e+00	6.625807000000e+00	4.394824000000e+00	6.591809837114e-01	8.250129195487e-01	-1.024064119508e+01	9.364950400082e+00	-5.908071597493e-01	8.046588432659e+00	1-384726	-3.693703724474e+00	9501-6101	1.286514587402e+02	3.938110000000e-02	1.745410000000e+00	1.331402000000e-01	2.154920000000e-01	6.683638000000e+00	9.519935005954e+02	2.317129999999e+09	4.562270000000e+00	1.669664885529e+00	1.551665993283e-11	5.825307289106e+06	6.765318839645e+00	7.756324183058e+00	2.910519271752e+03	3.334005016863e+03	2.632752067017e+03	1	mq1	exploration	2	False	False
3.877080000000e-01	1.642507000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.798026657104e+01	1.449185000000e+00	0.000000000000e+00	6.753000000000e-01	1.200050000000e+01	3.221359000000e+00	3.860856000000e+00	1.368563000000e+00	8.922382301897e-01	9.944589462489e-01	-1.096302015871e+01	9.680743322964e+00	-5.359345214166e-01	7.896266862584e+00	1-386298	-3.502014316197e+00	9506-9102	1.350902404785e+02	2.673540000000e-02	1.284260000000e+00	5.220633000000e-02	1.209489000000e-01	9.873223000000e+00	3.196758401928e+03	4.794500000003e+09	7.802580000000e+00	1.711032723731e+00	1.097682327135e-11	2.409572639068e+06	6.381940023092e+00	7.248841851899e+00	3.771081929134e+03	1.059184603617e+04	1.265304880551e+04	2	mq2	exploration	1	False	False
3.702940000000e-01	1.658039000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.727083683014e-01	1.453472000000e+00	0.000000000000e+00	7.807000000000e-01	1.266406000000e+01	3.282878000000e+00	3.521850000000e+00	7.803738000000e-01	8.798931704883e-01	1.000659192788e+00	-1.113487894039e+01	1.005870306455e+01	-3.925226728513e-01	8.298916723570e+00	1-605753	-3.709511776541e+00	9512-9101	1.392084503174e+02	2.839940000000e-02	1.523900000000e+00	8.391201000000e-02	1.746228000000e-01	1.001519000000e+01	2.631520399589e+03	1.144730000008e+10	7.583909999999e+00	1.906185124375e+00	2.774128237754e-11	6.265200065269e+06	6.796934943783e+00	7.078379570658e+00	4.019125053469e+03	9.161849444868e+03	3.183322555142e+03	3	mq3	exploration	4	False	False
7.945800000000e-01	1.689330000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.851272583008e+01	1.515045000000e+00	0.000000000000e+00	6.853000000000e-01	9.901440000000e+00	2.989602000000e+00	2.522066000000e+00	-4.076501000000e-01	6.255830288561e-01	9.064559916006e-01	-1.118752378207e+01	1.080277988060e+01	-5.412256151480e-01	9.551613822891e+00	1-197630	-4.463015397017e+00	9867-6101	2.201298217773e+02	9.658720000000e-02	2.192550000000e+00	4.123406000000e-01	9.246213000000e-01	8.062245000000e+00	1.672423376168e+03	6.350089999953e+10	4.222630000000e+00	2.405378603216e+00	4.963906955001e-10	2.013456191509e+08	8.303942184729e+00	7.087806375082e+00	2.254615931764e+03	4.342021407769e+03	6.623074754171e+03	3	mq3	reserved_confirmation		False	False
6.562110000000e-01	1.412049000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.259540557861e+01	1.277930000000e+00	0.000000000000e+00	4.163000000000e-01	2.634135000000e+01	4.015722000000e+00	5.661250000000e+00	4.150563000000e+00	6.979656235759e-01	9.507997587191e-01	-1.061781341750e+01	9.045983699064e+00	-4.611429864786e-01	7.650052451912e+00	1-236176	-3.476043414168e+00	9871-3701	2.273605041504e+02	1.746880000000e-02	1.261220000000e+00	2.680219000000e-02	4.395606000000e-02	8.928937000000e+00	1.387965055155e+03	1.111690000001e+09	4.988450000000e+00	1.490789215088e+00	6.226761928198e-12	2.137953322110e+06	6.329998219034e+00	7.857630573770e+00	2.684037498063e+03	1.351206390159e+04	4.973193982688e+02	0	mq0	exploration	2	False	False
4.835460000000e-01	1.465298000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.806712722778e+01	1.279105000000e+00	0.000000000000e+00	5.995000000000e-01	3.555810000000e+01	3.715938000000e+00	5.205838000000e+00	2.970711000000e+00	4.866443852758e-01	9.828636407810e-01	-1.056578303277e+01	9.328895149449e+00	-5.416150973046e-01	8.355606378898e+00	1-457401	-3.934480996811e+00	9879-3701	1.978796234131e+02	3.856580000000e-02	9.338260000000e-01	5.795783000000e-02	1.164373000000e-01	9.613104000000e+00	1.806961637969e+03	2.132529999998e+09	3.066510000000e+00	1.737905559431e+00	3.160939534848e-11	1.765523019099e+07	7.246873384319e+00	8.033156706027e+00	7.705257656017e+03	5.517236160072e+03	1.467497793818e+04	1	mq1	exploration	3	False	False
3.295710000000e-01	1.834035000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.866042327881e+01	1.572635000000e+00	0.000000000000e+00	8.616000000000e-01	1.228020000000e+01	3.469093000000e+00	3.432312000000e+00	-7.805858000000e-03	9.439740524836e-01	7.120229734212e-01	-1.114316781702e+01	9.882025638183e+00	-8.130566540306e-01	7.994077533216e+00	1-559160	-3.525051740366e+00	9887-12701	2.374508819580e+02	3.009470000000e-02	1.426890000000e+00	5.480975000000e-02	5.643690000000e-01	5.152559000000e+00	7.231033986737e+02	7.621240000003e+09	8.789700000001e+00	1.785805970194e+00	1.374951384558e-11	2.679260068434e+06	6.428014871430e+00	7.070596960849e+00	4.096154153191e+02	1.003365379449e+04	1.362311468702e+04	3	mq3	exploration	3	False	False
6.535510000000e-01	1.536252000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.520444297791e+01	1.331856000000e+00	0.000000000000e+00	5.379000000000e-01	1.802246000000e+01	3.422810000000e+00	4.287556000000e+00	2.868674000000e+00	5.773366669612e-01	7.902327921407e-01	-1.078360043933e+01	9.368586231013e+00	-7.409384460184e-01	8.213912897091e+00	1-326102	-3.818288115065e+00	9893-6104	2.563658142090e+02	3.625740000000e-02	1.452350000000e+00	3.845792000000e-02	6.549094000000e-02	6.169256000000e+00	1.461055081187e+02	2.336609999998e+09	3.778650000000e+00	1.712404959370e+00	2.280986456094e-11	1.033921629558e+07	7.014487620827e+00	7.877272742717e+00	1.542358900218e+03	2.300818111114e+03	9.323471862795e+03	1	mq1	exploration	1	False	False
