axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_quartile	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_item36_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_index	sfr_1re	sfr_tot	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency	radial_enclosed_mass_slope	torsion_proxy	nonmetricity_proxy	Finsler_anisotropy_proxy	affine_holonomy_proxy
7.151720000000e-01	1.391317000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.005744171143e+01	1.274717000000e+00	0.000000000000e+00	5.234000000000e-01	4.308710000000e+00	4.093343000000e+01	3.753260000000e+00	4.835927000000e+00	3.129919000000e+00	1.769681580098e-11	1.522680704519e+00	6.343472646528e-01	6.847249447095e+00	1.140131407418e+00	-1.031473314182e+01	9.372379850356e+00	-2.241030049074e-01	8.103685321050e+00	1-274545	1	-3.734669028199e+00	7.034762617515e+06	8.002796786837e+03	1.480221606412e+03	1.130687485077e+04	1.219974457803e+03	4	7.789860036508e+00	8455-3704	1.576858978271e+02	2.310810000000e-02	exploration	mq1	1.361030000000e+00	1.141949000000e-01	1.712608000000e-01	1.380802000000e+01	False	2.357110000002e+09	False	inner	0	102	5.436914526136e-01	7.152126827921e-02	2.522934369028e-02	3.489004321527e-02	8.348129559891e-02	2.631362128739e-01	6.768725031821e-02	2.237603390891e-01	2.342608798791e+00	6.046454992591e+08	2.565198481439e-01	1.522680704519e+00	-1.081368890634e+01	1.454569095877e+01	1.162734356209e+00	1.721733190916e+00	1.873585000000e+00	1.340526725339e+00	1.062994308553e+00	3.851041670575e-02	4.685028457236e-01	3.396830066121e-02	7.625254901149e-02
7.151720000000e-01	1.391317000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.005744171143e+01	1.274717000000e+00	0.000000000000e+00	5.234000000000e-01	4.308710000000e+00	4.093343000000e+01	3.753260000000e+00	4.835927000000e+00	3.129919000000e+00	1.769681580098e-11	1.532517048977e+00	6.343472646528e-01	6.847249447095e+00	1.140131407418e+00	-1.031473314182e+01	9.372379850356e+00	-2.241030049074e-01	8.103685321050e+00	1-274545	1	-3.734669028199e+00	7.034762617515e+06	8.002796786837e+03	1.480221606412e+03	1.130687485077e+04	1.219974457803e+03	4	7.789860036508e+00	8455-3704	1.576858978271e+02	2.310810000000e-02	exploration	mq1	1.361030000000e+00	1.141949000000e-01	1.712608000000e-01	1.380802000000e+01	False	2.357110000002e+09	False	outer	1	267	1.115952274252e+00	8.497474201182e-02	1.999657926349e-02	2.121827994955e-02	8.983754986771e-02	2.631362128739e-01	6.768725031821e-02	2.237603390891e-01	4.808314723593e+00	1.298573779691e+09	5.509177678130e-01	1.532517048977e+00	-1.110630933352e+01	7.248991400867e+00	8.602775845697e-01	1.494756608758e+00	1.873585000000e+00	2.689875927624e+00	1.062994308553e+00	5.304707282275e-02	4.685028457236e-01	3.655464236246e-02	8.949442235314e-02
5.126920000000e-01	1.349734000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.977859115601e+01	1.219514000000e+00	0.000000000000e+00	4.121000000000e-01	8.084770000000e+00	6.523799000000e+01	4.211265000000e+00	6.373359000000e+00	4.690425000000e+00	8.865550010770e-12	1.529818286164e+00	9.076676693690e-01	6.273739595876e+00	9.326819833119e-01	-1.015417462725e+01	9.618831213285e+00	-5.208293753290e-01	7.803495874547e+00	1-275176	2	-3.447914102589e+00	1.878190311212e+06	8.531031425213e+03	2.473483846215e+03	1.253113930888e+04	2.173678580384e+02	0	7.256653747970e+00	8455-9101	1.571836242676e+02	3.004430000000e-02	exploration	mq2	1.887950000000e+00	2.915121000000e-01	5.621021000000e-01	8.564105000000e+00	False	4.157489999996e+09	False	inner	0	252	5.209117941299e-01	8.508176163366e-02	8.240681217119e-02	4.321812917337e-02	1.260856674811e-01	2.109737662105e-01	1.341526059225e-01	2.613651801258e-01	4.211452045828e+00	1.123331862611e+09	2.701947238868e-01	1.529818286164e+00	-1.105414583281e+01	8.225074646950e+00	9.151398480945e-01	1.801317984342e+00	1.597570000000e+00	1.224940684219e+00	9.165513857798e-01	5.544270413329e-02	5.417243071101e-01	8.777507778411e-02	1.099018858982e-01
5.126920000000e-01	1.349734000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.977859115601e+01	1.219514000000e+00	0.000000000000e+00	4.121000000000e-01	8.084770000000e+00	6.523799000000e+01	4.211265000000e+00	6.373359000000e+00	4.690425000000e+00	8.865550010770e-12	1.515910664523e+00	9.076676693690e-01	6.273739595876e+00	9.326819833119e-01	-1.015417462725e+01	9.618831213285e+00	-5.208293753290e-01	7.803495874547e+00	1-275176	2	-3.447914102589e+00	1.878190311212e+06	8.531031425213e+03	2.473483846215e+03	1.253113930888e+04	2.173678580384e+02	0	7.256653747970e+00	8455-9101	1.571836242676e+02	3.004430000000e-02	exploration	mq2	1.887950000000e+00	2.915121000000e-01	5.621021000000e-01	8.564105000000e+00	False	4.157489999996e+09	False	outer	1	674	1.122240666941e+00	2.004014029173e-01	1.206802108050e-01	5.533119654512e-02	2.403871395942e-01	2.109737662105e-01	1.341526059225e-01	2.613651801258e-01	9.073057676863e+00	2.269941401474e+09	5.459884212532e-01	1.515910664523e+00	-1.141528288784e+01	3.697519003117e+00	5.679104146980e-01	1.614598115646e+00	1.597570000000e+00	2.724861875569e+00	9.165513857798e-01	1.371560919036e-01	5.417243071101e-01	1.673465374591e-01	1.728584019860e-01
7.624840000000e-01	1.532907000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.560731506348e+01	1.329139000000e+00	0.000000000000e+00	5.627000000000e-01	5.701340000000e+00	1.746210000000e+01	3.934536000000e+00	4.670334000000e+00	2.144588000000e+00	2.396899727529e-11	1.647483604260e+00	7.559769409727e-01	6.857374506294e+00	7.014757632359e-01	-1.090514307728e+01	9.747393938515e+00	-7.905887459777e-01	8.235440056570e+00	1-167360	2	-3.739731557798e+00	7.200696498936e+06	1.760959775148e+03	6.818333808357e+03	7.696032091036e+03	1.517818461306e+03	0	7.419908477949e+00	8456-9101	1.519655761719e+02	4.155410000000e-02	exploration	mq2	1.365450000000e+00	6.954259000000e-02	1.781231000000e-01	5.028932000000e+00	False	5.589769999999e+09	False	inner	0	188	5.240400219100e-01	2.638594129186e-02	3.634535604340e-02	3.293446374014e-03	4.503387161679e-02	7.585193389498e-02	3.497275592195e-03	2.531912435243e-01	2.987730338516e+00	1.370087332403e+09	2.451062087355e-01	1.647483604260e+00	-1.066972473380e+01	1.520182150945e+01	1.181895629004e+00	1.650244838215e+00	2.145695000000e+00	1.297707257622e+00	1.067837940882e+00	2.059916036704e-02	4.660810295589e-01	1.528037864419e-02	4.933471203476e-02
7.624840000000e-01	1.532907000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.560731506348e+01	1.329139000000e+00	0.000000000000e+00	5.627000000000e-01	5.701340000000e+00	1.746210000000e+01	3.934536000000e+00	4.670334000000e+00	2.144588000000e+00	2.396899727529e-11	1.658788635368e+00	7.559769409727e-01	6.857374506294e+00	7.014757632359e-01	-1.090514307728e+01	9.747393938515e+00	-7.905887459777e-01	8.235440056570e+00	1-167360	2	-3.739731557798e+00	7.200696498936e+06	1.760959775148e+03	6.818333808357e+03	7.696032091036e+03	1.517818461306e+03	0	7.419908477949e+00	8456-9101	1.519655761719e+02	4.155410000000e-02	exploration	mq2	1.365450000000e+00	6.954259000000e-02	1.781231000000e-01	5.028932000000e+00	False	5.589769999999e+09	False	outer	1	500	1.128910955576e+00	8.445882995122e-04	1.475807289271e-02	2.893572466692e-03	1.506276224742e-02	7.585193389498e-02	3.497275592195e-03	2.531912435243e-01	6.436305187466e+00	3.109234977750e+09	5.562366569198e-01	1.658788635368e+00	-1.098040990315e+01	7.242782249278e+00	8.599054285448e-01	2.110778453871e+00	2.145695000000e+00	2.723748060194e+00	1.067837940882e+00	8.948940798725e-03	4.660810295589e-01	5.110924339940e-03	3.251723845450e-02
4.767080000000e-01	1.656707000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.263286972046e+01	1.488084000000e+00	0.000000000000e+00	7.137000000000e-01	6.007679999999e+00	8.160767000000e+00	3.141778000000e+00	2.848636000000e+00	4.478445000000e-01	8.905713339680e-12	1.460304733148e+00	7.787067918497e-01	6.404663501174e+00	8.437722267291e-01	-1.132248774319e+01	9.362872486026e+00	-5.739071315356e-01	7.805458902326e+00	1-166862	1	-3.513376055238e+00	2.539004678773e+06	4.351650334706e+03	6.777690478437e+03	6.614742867292e+03	9.709360037860e+02	2	7.578074427878e+00	8461-6102	1.459971008301e+02	1.838150000000e-02	exploration	mq1	1.726960000000e+00	1.097450000000e-02	1.508270000000e-02	6.978663000000e+00	False	2.306070000002e+09	False	inner	0	128	5.214773347594e-01	4.079458635426e-02	2.955533135457e-02	2.712564232221e-03	5.044872537545e-02	9.844430528636e-02	1.663684108161e-02	2.498695563179e-01	3.132868954487e+00	6.067242320783e+08	2.630987923514e-01	1.460304733148e+00	-1.106468330798e+01	9.421410480419e+00	9.741159259359e-01	1.478774589771e+00	2.940420000000e+00	1.243371573184e+00	9.577292553207e-01	2.242294493048e-02	5.211353723396e-01	3.771344914167e-02	5.584791621628e-02
4.767080000000e-01	1.656707000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.263286972046e+01	1.488084000000e+00	0.000000000000e+00	7.137000000000e-01	6.007679999999e+00	8.160767000000e+00	3.141778000000e+00	2.848636000000e+00	4.478445000000e-01	8.905713339680e-12	1.453286951770e+00	7.787067918497e-01	6.404663501174e+00	8.437722267291e-01	-1.132248774319e+01	9.362872486026e+00	-5.739071315356e-01	7.805458902326e+00	1-166862	1	-3.513376055238e+00	2.539004678773e+06	4.351650334706e+03	6.777690478437e+03	6.614742867292e+03	9.709360037860e+02	2	7.578074427878e+00	8461-6102	1.459971008301e+02	1.838150000000e-02	exploration	mq1	1.726960000000e+00	1.097450000000e-02	1.508270000000e-02	6.978663000000e+00	False	2.306070000002e+09	False	outer	1	348	1.120147141781e+00	3.988301440036e-02	1.684602545620e-02	2.424070024280e-02	4.961909873820e-02	9.844430528636e-02	1.663684108161e-02	2.498695563179e-01	6.729485580734e+00	1.261814215291e+09	5.471708210462e-01	1.453286951770e+00	-1.141075850858e+01	4.315772135639e+00	6.350585067136e-01	1.806812839730e+00	2.940420000000e+00	2.714303165802e+00	9.577292553207e-01	2.858565374115e-02	5.211353723396e-01	3.709325345273e-02	6.305720440288e-02
5.386500000000e-01	1.463415000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.837984848022e+01	1.294982000000e+00	0.000000000000e+00	5.030000000000e-01	4.548910000000e+00	2.390616000000e+01	4.028546000000e+00	5.646062000000e+00	3.360559000000e+00	1.532199900336e-11	1.458680108479e+00	6.579073444162e-01	6.761109666570e+00	9.557727252057e-01	-1.055870369165e+01	9.356920309121e+00	-6.476368529524e-01	8.041105620289e+00	1-93455	1	-3.691599137936e+00	5.769121248941e+06	1.047434513161e+04	8.896361857717e+03	3.435157080250e+03	2.700562295282e+03	3	7.762249687481e+00	8483-9102	2.483978118896e+02	3.910420000000e-02	exploration	mq1	7.301200000000e-01	6.283717000000e-02	1.428446000000e-01	9.031767000000e+00	False	2.274680000000e+09	False	inner	0	82	5.439083326558e-01	6.028004207017e-02	1.342245174729e-02	1.033368628099e-02	6.261494035008e-02	2.166255267992e-01	1.064183506460e-01	1.834166709547e-01	2.474190053501e+00	4.755902240388e+08	2.090800569921e-01	1.458680108479e+00	-1.096542338492e+01	1.188503523683e+01	1.075000473665e+00	1.405656519244e+00	1.974910000000e+00	1.485728550225e+00	1.382485007250e+00	3.115927321791e-02	3.087574963748e-01	4.126771818644e-02	5.948051907723e-02
5.386500000000e-01	1.463415000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.837984848022e+01	1.294982000000e+00	0.000000000000e+00	5.030000000000e-01	4.548910000000e+00	2.390616000000e+01	4.028546000000e+00	5.646062000000e+00	3.360559000000e+00	1.532199900336e-11	1.519544565328e+00	6.579073444162e-01	6.761109666570e+00	9.557727252057e-01	-1.055870369165e+01	9.356920309121e+00	-6.476368529524e-01	8.041105620289e+00	1-93455	1	-3.691599137936e+00	5.769121248941e+06	1.047434513161e+04	8.896361857717e+03	3.435157080250e+03	2.700562295282e+03	3	7.762249687481e+00	8483-9102	2.483978118896e+02	3.910420000000e-02	exploration	mq1	7.301200000000e-01	6.283717000000e-02	1.428446000000e-01	9.031767000000e+00	False	2.274680000000e+09	False	outer	1	224	1.131836546293e+00	1.375298709121e-01	3.904369888692e-02	1.093701681474e-02	1.433823355671e-01	2.166255267992e-01	1.064183506460e-01	1.834166709547e-01	5.148622583799e+00	1.309844778866e+09	5.758369435992e-01	1.519544565328e+00	-1.116195247190e+01	6.570628753239e+00	8.176069298333e-01	1.324876230279e+00	1.974910000000e+00	2.687404331447e+00	1.382485007250e+00	9.187608854454e-02	3.087574963748e-01	9.449920073409e-02	1.021368216338e-01
5.810360000000e-01	1.814253000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.346257400513e+01	1.523127000000e+00	0.000000000000e+00	7.787000000000e-01	3.472860000000e+00	9.335191000000e+00	2.921821000000e+00	2.065090000000e+00	-2.013250000000e-01	3.565392268558e-11	1.651876607525e+00	5.406872761259e-01	7.245121623501e+00	7.699207403763e-01	-1.119456296258e+01	9.489272061181e+00	-7.891017376379e-01	8.407897508929e+00	1-246175	1	-3.933605116402e+00	1.758415986701e+07	1.317412646570e+03	1.017566969358e+04	1.691767888692e+04	1.248718589217e+03	3	7.871903913886e+00	8547-6104	2.195461883545e+02	3.811570000000e-02	exploration	mq1	1.972110000000e+00	1.971102000000e-02	3.621560000000e-02	5.887362000000e+00	False	3.085120000000e+09	False	inner	0	56	5.408410717583e-01	8.527050472882e-02	3.902665704318e-02	5.233093224422e-03	9.392296950890e-02	1.277480517497e-01	8.823656030138e-02	2.452556023050e-01	1.878265324466e+00	8.789209191762e+08	2.848903508376e-01	1.651876607525e+00	-1.045935427104e+01	2.442716626692e+01	1.387873088503e+00	1.382094851071e+00	3.115635000000e+00	1.262039164931e+00	8.883328935653e-01	4.140682539201e-02	5.558335532173e-01	5.621477571047e-02	8.924016421362e-02
5.810360000000e-01	1.814253000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.346257400513e+01	1.523127000000e+00	0.000000000000e+00	7.787000000000e-01	3.472860000000e+00	9.335191000000e+00	2.921821000000e+00	2.065090000000e+00	-2.013250000000e-01	3.565392268558e-11	1.634128302492e+00	5.406872761259e-01	7.245121623501e+00	7.699207403763e-01	-1.119456296258e+01	9.489272061181e+00	-7.891017376379e-01	8.407897508929e+00	1-246175	1	-3.933605116402e+00	1.758415986701e+07	1.317412646570e+03	1.017566969358e+04	1.691767888692e+04	1.248718589217e+03	3	7.871903913886e+00	8547-6104	2.195461883545e+02	3.811570000000e-02	exploration	mq1	1.972110000000e+00	1.971102000000e-02	3.621560000000e-02	5.887362000000e+00	False	3.085120000000e+09	False	outer	1	134	1.124471630468e+00	1.165584412028e-01	1.670992811829e-02	1.191236247533e-02	1.183511567037e-01	1.277480517497e-01	8.823656030138e-02	2.452556023050e-01	3.905132546585e+00	1.683961001035e+09	5.458332256235e-01	1.634128302492e+00	-1.081272971937e+01	1.127835979890e+01	1.052245945208e+00	1.279201327665e+00	3.115635000000e+00	2.733379770358e+00	8.883328935653e-01	6.709734312612e-02	5.558335532173e-01	7.083553431027e-02	1.135996661582e-01
4.096310000000e-01	1.678597000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.577503204346e+01	1.451690000000e+00	0.000000000000e+00	7.307000000000e-01	6.366709999999e+00	1.313825000000e+01	3.326949000000e+00	3.082028000000e+00	3.956880000000e-01	5.623323177268e-11	1.830847560114e+00	8.039150684490e-01	7.179779556291e+00	9.766585990413e-01	-1.103871719592e+01	1.021361337094e+01	-6.163924990499e-01	8.605783234045e+00	1-134614	3	-3.900934082798e+00	1.512793174228e+07	2.929559851031e+03	7.469994364128e+03	1.272003776354e+03	2.161900996677e+03	0	7.114891570522e+00	8549-6102	2.430091857910e+02	5.282770000000e-02	exploration	mq3	9.401280000000e-01	1.495878000000e-01	3.415798000000e-01	9.476732000000e+00	False	1.635359999987e+10	False	inner	0	128	5.360806020592e-01	3.682741548694e-02	1.344219734019e-02	8.750189869400e-03	4.016860743828e-02	1.024552617802e-01	4.749096374274e-02	2.154196437518e-01	3.413069729936e+00	3.641496749792e+09	2.226724849465e-01	1.830847560114e+00	-1.036080058612e+01	2.029812024114e+01	1.307455820834e+00	1.524274492039e+00	2.758450000000e+00	1.408701790704e+00	1.249615608790e+00	1.930896012507e-02	3.751921956049e-01	3.387757229247e-02	4.659971884846e-02
4.096310000000e-01	1.678597000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.577503204346e+01	1.451690000000e+00	0.000000000000e+00	7.307000000000e-01	6.366709999999e+00	1.313825000000e+01	3.326949000000e+00	3.082028000000e+00	3.956880000000e-01	5.623323177268e-11	1.871849961756e+00	8.039150684490e-01	7.179779556291e+00	9.766585990413e-01	-1.103871719592e+01	1.021361337094e+01	-6.163924990499e-01	8.605783234045e+00	1-134614	3	-3.900934082798e+00	1.512793174228e+07	2.929559851031e+03	7.469994364128e+03	1.272003776354e+03	2.161900996677e+03	0	7.114891570522e+00	8549-6102	2.430091857910e+02	5.282770000000e-02	exploration	mq3	9.401280000000e-01	1.495878000000e-01	3.415798000000e-01	9.476732000000e+00	False	1.635359999987e+10	False	outer	1	336	1.142232290328e+00	8.060355225331e-02	1.225595634954e-01	3.581394353274e-02	1.509980721446e-01	1.024552617802e-01	4.749096374274e-02	2.154196437518e-01	7.272261745151e+00	9.371499159290e+09	5.730541996481e-01	1.871849961756e+00	-1.060732012345e+01	1.046969142576e+01	1.019933881864e+00	1.812577789453e+00	2.758450000000e+00	2.731121402611e+00	1.249615608790e+00	9.419319789821e-02	3.751921956049e-01	1.273494012199e-01	1.029232815162e-01
3.568880000000e-01	1.653841000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.918643188477e+01	1.428943000000e+00	0.000000000000e+00	7.209000000000e-01	6.508060000000e+00	1.199317000000e+01	3.771615000000e+00	5.079259000000e+00	3.081208000000e+00	8.778281691828e-12	1.442785286095e+00	8.134515481906e-01	6.363659546124e+00	8.344063965266e-01	-1.102614437157e+01	9.426102799998e+00	-7.352947777102e-01	7.799199703617e+00	1-211239	1	-3.492874077713e+00	2.310253017289e+06	8.891407116157e+02	1.193911910431e+03	4.878601410452e+03	3.851708282076e+02	2	7.494342136381e+00	8550-6102	2.470753936768e+02	2.654940000000e-02	exploration	mq1	1.095970000000e+00	2.511646000000e-02	3.172198000000e-02	6.829775000000e+00	False	2.667490000000e+09	False	inner	0	116	5.307119725754e-01	1.031206536579e-01	2.387248012982e-02	2.059171491790e-03	1.058678643670e-01	2.408676245270e-01	1.232317454775e-01	2.161378868358e-01	3.453905360239e+00	6.170504180473e+08	2.313224859501e-01	1.442785286095e+00	-1.114209040641e+01	8.207828521610e+00	9.142282745591e-01	1.216895181010e+00	2.644715000000e+00	1.361402700860e+00	1.176944234743e+00	4.988829409079e-02	4.115278826287e-01	9.726413426966e-02	8.929939704591e-02
3.568880000000e-01	1.653841000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.918643188477e+01	1.428943000000e+00	0.000000000000e+00	7.209000000000e-01	6.508060000000e+00	1.199317000000e+01	3.771615000000e+00	5.079259000000e+00	3.081208000000e+00	8.778281691828e-12	1.471727084660e+00	8.134515481906e-01	6.363659546124e+00	8.344063965266e-01	-1.102614437157e+01	9.426102799998e+00	-7.352947777102e-01	7.799199703617e+00	1-211239	1	-3.492874077713e+00	2.310253017289e+06	8.891407116157e+02	1.193911910431e+03	4.878601410452e+03	3.851708282076e+02	2	7.494342136381e+00	8550-6102	2.470753936768e+02	2.654940000000e-02	exploration	mq1	1.095970000000e+00	2.511646000000e-02	3.172198000000e-02	6.829775000000e+00	False	2.667490000000e+09	False	outer	1	297	1.127166109291e+00	1.615146020416e-01	1.084808511441e-01	1.989866902976e-02	1.955786766669e-01	2.408676245270e-01	1.232317454775e-01	2.161378868358e-01	7.335664669232e+00	1.497384333961e+09	5.613458097165e-01	1.471727084660e+00	-1.141133584638e+01	4.130865322568e+00	6.160410360274e-01	1.511490843866e+00	2.644715000000e+00	2.705040964776e+00	1.176944234743e+00	1.192326532642e-01	4.115278826287e-01	1.796842770123e-01	1.380533036433e-01
5.840100000000e-01	1.504593000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.095472717285e+01	1.371922000000e+00	0.000000000000e+00	5.339000000000e-01	5.750600000001e+00	1.254237000000e+01	3.453732000000e+00	4.503481000000e+00	2.157876000000e+00	4.914614855957e-12	1.309750389378e+00	7.597131600105e-01	6.165477910330e+00	8.241182809034e-01	-1.090970219775e+01	9.066705999664e+00	-6.501362307835e-01	7.547279679643e+00	1-92967	0	-3.393783259816e+00	1.463787082550e+06	3.809371230150e+03	4.305515028184e+03	1.005119224256e+03	2.105411430090e+03	2	7.754648118818e+00	8563-6103	2.425758972168e+02	1.985420000000e-02	exploration	mq0	1.446190000000e+00	1.435502000000e-02	3.811423000000e-02	6.669884000000e+00	False	1.166020000000e+09	False	inner	0	146	5.272837159402e-01	1.888290818790e-02	3.123004709654e-02	3.655450568591e-03	3.667754602130e-02	7.486236833589e-02	1.375017147990e-02	2.503442563303e-01	3.032197736886e+00	2.935607194171e+08	2.517630224328e-01	1.309750389378e+00	-1.135160728573e+01	6.882501139253e+00	8.377462919536e-01	1.716795441901e+00	2.359610000000e+00	1.292342933831e+00	1.035806663952e+00	1.667142222267e-02	4.820966680238e-01	2.179641767057e-02	4.605803125024e-02
5.840100000000e-01	1.504593000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.095472717285e+01	1.371922000000e+00	0.000000000000e+00	5.339000000000e-01	5.750600000001e+00	1.254237000000e+01	3.453732000000e+00	4.503481000000e+00	2.157876000000e+00	4.914614855957e-12	1.315724280190e+00	7.597131600105e-01	6.165477910330e+00	8.241182809034e-01	-1.090970219775e+01	9.066705999664e+00	-6.501362307835e-01	7.547279679643e+00	1-92967	0	-3.393783259816e+00	1.463787082550e+06	3.809371230150e+03	4.305515028184e+03	1.005119224256e+03	2.105411430090e+03	2	7.754648118818e+00	8563-6103	2.425758972168e+02	1.985420000000e-02	exploration	mq0	1.446190000000e+00	1.435502000000e-02	3.811423000000e-02	6.669884000000e+00	False	1.166020000000e+09	False	outer	1	394	1.136891879857e+00	2.563522913196e-02	6.214356113728e-02	1.656407578658e-02	6.923406509901e-02	7.486236833589e-02	1.375017147990e-02	2.503442563303e-01	6.537810444305e+00	6.506096945458e+08	5.579747298897e-01	1.315724280190e+00	-1.167333430944e+01	3.236274695112e+00	5.100453774360e-01	1.913063981389e+00	2.359610000000e+00	2.748392071857e+00	1.035806663952e+00	4.093266328352e-02	4.820966680238e-01	4.114382677220e-02	7.216955812875e-02
