domain,anonymous_formula_id,concept_id,cell_id,lane,architecture_id,driver_ids,entry_kind,lay_mechanism,valid,source_gate_failure_count,category,strict_domain_pass,support_count,statistical_gate_pass_count,robust_loss,strongest_worst_fractional_improvement,strongest_best_fractional_improvement,baryon_outcome,baryon_worst_fractional_improvement,baryon_best_fractional_improvement,baryon_winning_scenarios,rar_outcome,rar_worst_fractional_improvement,rar_best_fractional_improvement,rar_winning_scenarios,mond_n1_outcome,mond_n1_worst_fractional_improvement,mond_n1_best_fractional_improvement,mond_n1_winning_scenarios,clock_outcome,clock_worst_fractional_improvement,clock_best_fractional_improvement,clock_winning_scenarios,nfw_outcome,nfw_worst_fractional_improvement,nfw_best_fractional_improvement,nfw_winning_scenarios,einasto_outcome,einasto_worst_fractional_improvement,einasto_best_fractional_improvement,einasto_winning_scenarios,previous_cross_scale_outcome,previous_cross_scale_worst_fractional_improvement,previous_cross_scale_best_fractional_improvement,previous_cross_scale_winning_scenarios
CLUSTERS,F0090,TW2-A05-D03,TW2-A05-D03-C002,CORE,A05_SLIP,D03_RAD,ATOMIC,The two_potential_slip template lets source-side source_radius alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,797.928480744,-49.1020682143,-40.9695796183,ROBUST_2PCT_WIN,0.0860304159248,0.0944811105043,3,LOSS_ALL_SCENARIOS,-4.16201436415,-3.62641891144,0,LOSS_ALL_SCENARIOS,-3.10180673397,-2.8024192784,0,LOSS_ALL_SCENARIOS,-4.78076963836,-3.96859355253,0,LOSS_ALL_SCENARIOS,-25.6471188652,-23.6684691527,0,LOSS_ALL_SCENARIOS,-26.5579071636,-23.7388264931,0,LOSS_ALL_SCENARIOS,-49.1020682143,-40.9695796183,0
CLUSTERS,F0091,TW2-A05-D04,TW2-A05-D04-C001,CORE,A05_SLIP,D04_RHO,ATOMIC,The two_potential_slip template lets source-side volume_mass_density alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0091,TW2-A05-D04,TW2-A05-D04-C002,CORE,A05_SLIP,D04_RHO,ATOMIC,The two_potential_slip template lets source-side volume_mass_density alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.694752715,-53.7966554471,-45.3251354611,ROBUST_WIN_UNDER_2PCT,0.000391038279499,0.000507377009157,3,LOSS_ALL_SCENARIOS,-4.69772241815,-4.05991652799,0,LOSS_ALL_SCENARIOS,-3.52748763067,-3.15870774381,0,LOSS_ALL_SCENARIOS,-5.38069141988,-4.43415309304,0,LOSS_ALL_SCENARIOS,-28.1439663702,-26.2285351798,0,LOSS_ALL_SCENARIOS,-29.1400959583,-26.306194126,0,LOSS_ALL_SCENARIOS,-53.7966554471,-45.3251354611,0
CLUSTERS,F0092,TW2-A05-D05,TW2-A05-D05-C001,CORE,A05_SLIP,D05_SIG,ATOMIC,The two_potential_slip template lets source-side surface_mass_density alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0092,TW2-A05-D05,TW2-A05-D05-C002,CORE,A05_SLIP,D05_SIG,ATOMIC,The two_potential_slip template lets source-side surface_mass_density alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,868.218347032,-53.515581155,-45.0246084297,ROBUST_WIN_UNDER_2PCT,0.00551843846507,0.00699142822373,3,LOSS_ALL_SCENARIOS,-4.66075933997,-4.0339621619,0,LOSS_ALL_SCENARIOS,-3.49811626665,-3.13737604345,0,LOSS_ALL_SCENARIOS,-5.33929768771,-4.40627911567,0,LOSS_ALL_SCENARIOS,-27.9944751348,-26.0518943397,0,LOSS_ALL_SCENARIOS,-28.9854951699,-26.1290494857,0,LOSS_ALL_SCENARIOS,-53.515581155,-45.0246084297,0
CLUSTERS,F0093,TW2-A05-D06,TW2-A05-D06-C001,CORE,A05_SLIP,D06_SLOPE,ATOMIC,The two_potential_slip template lets source-side source_log_slope alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0093,TW2-A05-D06,TW2-A05-D06-C002,CORE,A05_SLIP,D06_SLOPE,ATOMIC,The two_potential_slip template lets source-side source_log_slope alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,848.997791104,-52.3087191022,-43.8864315158,ROBUST_2PCT_WIN,0.0275342004433,0.0315482787945,3,LOSS_ALL_SCENARIOS,-4.52077019468,-3.9225206661,0,LOSS_ALL_SCENARIOS,-3.38687899021,-3.04578310728,0,LOSS_ALL_SCENARIOS,-5.18252846087,-4.28659529367,0,LOSS_ALL_SCENARIOS,-27.3525975094,-25.3829078416,0,LOSS_ALL_SCENARIOS,-28.3216784135,-25.4581549604,0,LOSS_ALL_SCENARIOS,-52.3087191022,-43.8864315158,0
CLUSTERS,F0094,TW2-A05-D07,TW2-A05-D07-C001,CORE,A05_SLIP,D07_TIDE,ATOMIC,The two_potential_slip template lets source-side baryonic_tidal_invariant alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0094,TW2-A05-D07,TW2-A05-D07-C002,CORE,A05_SLIP,D07_TIDE,ATOMIC,The two_potential_slip template lets source-side baryonic_tidal_invariant alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.820800435,-53.8045700054,-45.3320614192,ROBUST_WIN_UNDER_2PCT,0.000246659697923,0.000357945303048,3,LOSS_ALL_SCENARIOS,-4.69857427074,-4.06064735735,0,LOSS_ALL_SCENARIOS,-3.52816452432,-3.15930840702,0,LOSS_ALL_SCENARIOS,-5.38164538151,-4.43493797528,0,LOSS_ALL_SCENARIOS,-28.1481757808,-26.2326060517,0,LOSS_ALL_SCENARIOS,-29.1444492449,-26.3102766085,0,LOSS_ALL_SCENARIOS,-53.8045700054,-45.3320614192,0
CLUSTERS,F0100,TW2-A05-D13,TW2-A05-D13-C001,CORE,A05_SLIP,D13_GASF,ATOMIC,The two_potential_slip template lets source-side baryonic_gas_fraction alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0100,TW2-A05-D13,TW2-A05-D13-C002,CORE,A05_SLIP,D13_GASF,ATOMIC,The two_potential_slip template lets source-side baryonic_gas_fraction alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,819.10008488,-50.4314369237,-42.2498201822,ROBUST_2PCT_WIN,0.061779868797,0.0668591513554,3,LOSS_ALL_SCENARIOS,-4.3194765127,-3.74917265707,0,LOSS_ALL_SCENARIOS,-3.22692829615,-2.90330966853,0,LOSS_ALL_SCENARIOS,-4.95710630527,-4.10042628985,0,LOSS_ALL_SCENARIOS,-26.3541524724,-24.4209564338,0,LOSS_ALL_SCENARIOS,-27.2891069082,-24.4934599554,0,LOSS_ALL_SCENARIOS,-50.4314369237,-42.2498201822,0
CLUSTERS,F0108,TW2-A06-D01,TW2-A06-D01-C001,CORE,A06_SPATIAL_KERNEL,D01_ACC,ATOMIC,The spatial_kernel template lets source-side baryonic_acceleration alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0108,TW2-A06-D01,TW2-A06-D01-C002,CORE,A06_SPATIAL_KERNEL,D01_ACC,ATOMIC,The spatial_kernel template lets source-side baryonic_acceleration alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0108,TW2-A06-D01,TW2-A06-D01-C003,CORE,A06_SPATIAL_KERNEL,D01_ACC,ATOMIC,The spatial_kernel template lets source-side baryonic_acceleration alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,852.919147652,-52.5549417626,-43.9986650963,ROBUST_2PCT_WIN,0.0230425690499,0.0291267718807,3,LOSS_ALL_SCENARIOS,-4.53457427278,-3.94525683674,0,LOSS_ALL_SCENARIOS,-3.39784789818,-3.06446979675,0,LOSS_ALL_SCENARIOS,-5.19798719266,-4.31101305458,0,LOSS_ALL_SCENARIOS,-27.4835526722,-25.4488753982,0,LOSS_ALL_SCENARIOS,-28.4571095735,-25.5243106641,0,LOSS_ALL_SCENARIOS,-52.5549417626,-43.9986650963,0
CLUSTERS,F0108,TW2-A06-D01,TW2-A06-D01-C004,CORE,A06_SPATIAL_KERNEL,D01_ACC,ATOMIC,The spatial_kernel template lets source-side baryonic_acceleration alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,854.14026947,-52.6316162141,-44.0808897859,ROBUST_2PCT_WIN,0.0216438619893,0.0273527248141,3,LOSS_ALL_SCENARIOS,-4.54468743171,-3.9523369463,0,LOSS_ALL_SCENARIOS,-3.40588395164,-3.07028888612,0,LOSS_ALL_SCENARIOS,-5.2093125858,-4.31861681624,0,LOSS_ALL_SCENARIOS,-27.5243324902,-25.4972046223,0,LOSS_ALL_SCENARIOS,-28.49928323,-25.5727777288,0,LOSS_ALL_SCENARIOS,-52.6316162141,-44.0808897859,0
CLUSTERS,F0109,TW2-A06-D02,TW2-A06-D02-C001,CORE,A06_SPATIAL_KERNEL,D02_POT,ATOMIC,The spatial_kernel template lets source-side baryonic_potential_depth alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0109,TW2-A06-D02,TW2-A06-D02-C002,CORE,A06_SPATIAL_KERNEL,D02_POT,ATOMIC,The spatial_kernel template lets source-side baryonic_potential_depth alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0109,TW2-A06-D02,TW2-A06-D02-C003,CORE,A06_SPATIAL_KERNEL,D02_POT,ATOMIC,The spatial_kernel template lets source-side baryonic_potential_depth alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,825.394667016,-50.8266748318,-42.2834028348,ROBUST_2PCT_WIN,0.0545698784838,0.0661345854531,3,LOSS_ALL_SCENARIOS,-4.32360698379,-3.78566887765,0,LOSS_ALL_SCENARIOS,-3.23021042459,-2.93330564066,0,LOSS_ALL_SCENARIOS,-4.96173188362,-4.13962180796,0,LOSS_ALL_SCENARIOS,-26.5643623877,-24.4406953171,0,LOSS_ALL_SCENARIOS,-27.5065017178,-24.5132551362,0,LOSS_ALL_SCENARIOS,-50.8266748318,-42.2834028348,0
CLUSTERS,F0109,TW2-A06-D02,TW2-A06-D02-C004,CORE,A06_SPATIAL_KERNEL,D02_POT,ATOMIC,The spatial_kernel template lets source-side baryonic_potential_depth alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,829.494292651,-51.0840910391,-42.5434286362,ROBUST_2PCT_WIN,0.0498740526966,0.060524372603,3,LOSS_ALL_SCENARIOS,-4.35558864608,-3.80943865905,0,LOSS_ALL_SCENARIOS,-3.25562348788,-2.95284184712,0,LOSS_ALL_SCENARIOS,-4.99754709243,-4.16514962654,0,LOSS_ALL_SCENARIOS,-26.701270913,-24.5935307402,0,LOSS_ALL_SCENARIOS,-27.6480897239,-24.6665264637,0,LOSS_ALL_SCENARIOS,-51.0840910391,-42.5434286362,0
CLUSTERS,F0110,TW2-A06-D03,TW2-A06-D03-C001,CORE,A06_SPATIAL_KERNEL,D03_RAD,ATOMIC,The spatial_kernel template lets source-side source_radius alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0110,TW2-A06-D03,TW2-A06-D03-C002,CORE,A06_SPATIAL_KERNEL,D03_RAD,ATOMIC,The spatial_kernel template lets source-side source_radius alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0110,TW2-A06-D03,TW2-A06-D03-C003,CORE,A06_SPATIAL_KERNEL,D03_RAD,ATOMIC,The spatial_kernel template lets source-side source_radius alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,715.656194358,-43.9361770296,-36.2080697222,ROBUST_2PCT_WIN,0.180267392276,0.197213546536,3,LOSS_ALL_SCENARIOS,-3.57637632102,-3.14940114504,0,LOSS_ALL_SCENARIOS,-2.63645078966,-2.41036192566,0,LOSS_ALL_SCENARIOS,-4.12493290875,-3.45629506769,0,LOSS_ALL_SCENARIOS,-22.8996052126,-20.8697954214,0,LOSS_ALL_SCENARIOS,-23.7164845486,-20.9321706191,0,LOSS_ALL_SCENARIOS,-43.9361770296,-36.2080697222,0
CLUSTERS,F0110,TW2-A06-D03,TW2-A06-D03-C004,CORE,A06_SPATIAL_KERNEL,D03_RAD,ATOMIC,The spatial_kernel template lets source-side source_radius alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,715.656194541,-43.9361770411,-36.2080697343,ROBUST_2PCT_WIN,0.180267392065,0.197213546275,3,LOSS_ALL_SCENARIOS,-3.57637632251,-3.14940114611,0,LOSS_ALL_SCENARIOS,-2.63645079084,-2.41036192654,0,LOSS_ALL_SCENARIOS,-4.12493291041,-3.45629506884,0,LOSS_ALL_SCENARIOS,-22.8996052187,-20.8697954285,0,LOSS_ALL_SCENARIOS,-23.7164845549,-20.9321706262,0,LOSS_ALL_SCENARIOS,-43.9361770411,-36.2080697343,0
CLUSTERS,F0111,TW2-A06-D04,TW2-A06-D04-C001,CORE,A06_SPATIAL_KERNEL,D04_RHO,ATOMIC,The spatial_kernel template lets source-side volume_mass_density alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0111,TW2-A06-D04,TW2-A06-D04-C002,CORE,A06_SPATIAL_KERNEL,D04_RHO,ATOMIC,The spatial_kernel template lets source-side volume_mass_density alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0111,TW2-A06-D04,TW2-A06-D04-C003,CORE,A06_SPATIAL_KERNEL,D04_RHO,ATOMIC,The spatial_kernel template lets source-side volume_mass_density alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,871.72512069,-53.7357720834,-45.2550735617,ROBUST_WIN_UNDER_2PCT,0.00150168190274,0.00201900457132,3,LOSS_ALL_SCENARIOS,-4.68910521173,-4.05429456556,0,LOSS_ALL_SCENARIOS,-3.5206402814,-3.15408709473,0,LOSS_ALL_SCENARIOS,-5.37104129462,-4.42811532457,0,LOSS_ALL_SCENARIOS,-28.1115851475,-26.1873548816,0,LOSS_ALL_SCENARIOS,-29.1066079579,-26.2648963768,0,LOSS_ALL_SCENARIOS,-53.7357720834,-45.2550735617,0
CLUSTERS,F0111,TW2-A06-D04,TW2-A06-D04-C004,CORE,A06_SPATIAL_KERNEL,D04_RHO,ATOMIC,The spatial_kernel template lets source-side volume_mass_density alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,871.869764326,-53.7448542826,-45.2648448518,ROBUST_WIN_UNDER_2PCT,0.00133600303868,0.00180818311776,3,LOSS_ALL_SCENARIOS,-4.69030702362,-4.05513321473,0,LOSS_ALL_SCENARIOS,-3.52159525745,-3.15477637424,0,LOSS_ALL_SCENARIOS,-5.37238716412,-4.42901600108,0,LOSS_ALL_SCENARIOS,-28.1164155756,-26.1930981549,0,LOSS_ALL_SCENARIOS,-29.1116034882,-26.2706560306,0,LOSS_ALL_SCENARIOS,-53.7448542826,-45.2648448518,0
CLUSTERS,F0112,TW2-A06-D05,TW2-A06-D05-C001,CORE,A06_SPATIAL_KERNEL,D05_SIG,ATOMIC,The spatial_kernel template lets source-side surface_mass_density alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0112,TW2-A06-D05,TW2-A06-D05-C002,CORE,A06_SPATIAL_KERNEL,D05_SIG,ATOMIC,The spatial_kernel template lets source-side surface_mass_density alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0112,TW2-A06-D05,TW2-A06-D05-C003,CORE,A06_SPATIAL_KERNEL,D05_SIG,ATOMIC,The spatial_kernel template lets source-side surface_mass_density alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,863.287717027,-53.2059860386,-44.6869359157,ROBUST_WIN_UNDER_2PCT,0.0111661198844,0.0142769155398,3,LOSS_ALL_SCENARIOS,-4.6192275833,-4.00537418635,0,LOSS_ALL_SCENARIOS,-3.46511456864,-3.11387979906,0,LOSS_ALL_SCENARIOS,-5.29278764317,-4.37557674442,0,LOSS_ALL_SCENARIOS,-27.829814909,-25.8534204909,0,LOSS_ALL_SCENARIOS,-28.8152069208,-25.9300095664,0,LOSS_ALL_SCENARIOS,-53.2059860386,-44.6869359157,0
CLUSTERS,F0112,TW2-A06-D05,TW2-A06-D05-C004,CORE,A06_SPATIAL_KERNEL,D05_SIG,ATOMIC,The spatial_kernel template lets source-side surface_mass_density alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,863.891145938,-53.243875445,-44.728490502,ROBUST_WIN_UNDER_2PCT,0.0104749355444,0.0133803503803,3,LOSS_ALL_SCENARIOS,-4.6243385559,-4.00887288954,0,LOSS_ALL_SCENARIOS,-3.46917581689,-3.11675535718,0,LOSS_ALL_SCENARIOS,-5.29851125282,-4.37933421525,0,LOSS_ALL_SCENARIOS,-27.8499666423,-25.8778450393,0,LOSS_ALL_SCENARIOS,-28.8360474325,-25.9545037765,0,LOSS_ALL_SCENARIOS,-53.243875445,-44.728490502,0
CLUSTERS,F0113,TW2-A06-D06,TW2-A06-D06-C001,CORE,A06_SPATIAL_KERNEL,D06_SLOPE,ATOMIC,The spatial_kernel template lets source-side source_log_slope alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0113,TW2-A06-D06,TW2-A06-D06-C002,CORE,A06_SPATIAL_KERNEL,D06_SLOPE,ATOMIC,The spatial_kernel template lets source-side source_log_slope alter an effective matter field.,true,0,NO_BASELINE_ADVANCE,false,0,0,873.036143266,-53.8180914193,-45.3486517014,PREDICTION_EQUIVALENT_TIE,0,0,0,LOSS_ALL_SCENARIOS,-4.70061477903,-4.06189592307,0,LOSS_ALL_SCENARIOS,-3.52978593992,-3.1603345939,0,LOSS_ALL_SCENARIOS,-5.38393047944,-4.43627888619,0,LOSS_ALL_SCENARIOS,-28.1553672349,-26.2423573255,0,LOSS_ALL_SCENARIOS,-29.1518865002,-26.3200556941,0,LOSS_ALL_SCENARIOS,-53.8180914193,-45.3486517014,0
CLUSTERS,F0113,TW2-A06-D06,TW2-A06-D06-C003,CORE,A06_SPATIAL_KERNEL,D06_SLOPE,ATOMIC,The spatial_kernel template lets source-side source_log_slope alter an effective matter field.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,822.199831146,-50.6260705313,-42.2803204558,ROBUST_2PCT_WIN,0.0582293327863,0.066201089631,3,LOSS_ALL_SCENARIOS,-4.32322786909,-3.76714510083,0,LOSS_ALL_SCENARIOS,-3.2299091749,-2.91808108633,0,LOSS_ALL_SCENARIOS,-4.96130732557,-4.1197279938,0,LOSS_ALL_SCENARIOS,-26.4576696536,-24.4388835865,0,LOSS_ALL_SCENARIOS,-27.396162267,-24.5114382384,0,LOSS_ALL_SCENARIOS,-50.6260705313,-42.2803204558,0
