case,grid,component,r,theta,z,gx,gy,gz
f1-stars-h0p4,box96,co21,1.0,1.0471975511965976,0.4,-25.52303857666261,-108.7334726182664,-83.91075183839864
f1-stars-h0p4,box96,co21,1.0,1.5707963267948966,0.4,-36.2408437692711,-105.25258768529642,-75.53373517933863
f1-stars-h0p4,box96,co21,1.0,2.0943951023931953,0.4,-51.487049361500546,-114.1551993231889,-152.2490560962949
f1-stars-h0p4,box96,co21,1.0,2.6179938779914944,0.4,16.39105076251483,-89.93751944333792,-228.74874967722997
f1-stars-h0p4,box96,co21,1.0,3.141592653589793,0.4,-27.411338259395322,125.88189621792124,-252.49156040387305
f1-stars-h0p4,box96,co21,1.0,3.665191429188092,0.4,54.02227790318068,105.78286512512321,-104.13053317586417
f1-stars-h0p4,box96,co21,1.0,4.1887902047863905,0.4,44.997150206502084,80.10648045561545,-92.1177619155971
f1-stars-h0p4,box96,co21,1.0,4.71238898038469,0.4,27.790922426836712,107.57768927431806,-104.34237550539628
f1-stars-h0p4,box96,co21,1.0,5.235987755982989,0.4,7.354839507695548,161.82862805728493,-171.2526328444856
f1-stars-h0p4,box96,co21,1.0,5.759586531581287,0.4,-14.704486621764488,55.22794592865122,-234.68636340534766
f1-stars-h0p4,box96,co21,3.0,0.0,0.0,-62.78870000698882,-8.279306738607035,0.0
f1-stars-h0p4,box96,co21,3.0,0.5235987755982988,0.0,-27.55088608437026,-37.13076017918768,0.0
f1-stars-h0p4,box96,co21,3.0,1.0471975511965976,0.0,-19.881304678842085,-23.32582705271424,0.0
f1-stars-h0p4,box96,co21,3.0,1.5707963267948966,0.0,18.143388369951964,-32.19810863152298,0.0
f1-stars-h0p4,box96,co21,3.0,2.0943951023931953,0.0,22.99785932659842,-47.483268038650145,0.0
f1-stars-h0p4,box96,co21,3.0,2.6179938779914944,0.0,47.72732132585737,-39.166150342120076,0.0
f1-stars-h0p4,box96,co21,3.0,3.141592653589793,0.0,72.99057129511368,2.232237943898921,0.0
f1-stars-h0p4,box96,co21,3.0,3.665191429188092,0.0,37.13962483079847,13.364032928660599,0.0
f1-stars-h0p4,box96,co21,3.0,4.1887902047863905,0.0,9.357845913371554,21.96409621025098,0.0
f1-stars-h0p4,box96,co21,3.0,4.71238898038469,0.0,-8.916933779954629,38.18353577954184,0.0
f1-stars-h0p4,box96,co21,3.0,5.235987755982989,0.0,-18.453463268408203,55.8895347444941,0.0
f1-stars-h0p4,box96,co21,3.0,5.759586531581287,0.0,-24.123557651289307,32.26851075780663,0.0
f1-stars-h0p4,box96,co21,3.0,0.0,0.4,-59.203716303285205,-6.89386573446565,-33.184083623966465
f1-stars-h0p4,box96,co21,3.0,0.5235987755982988,0.4,-32.29363359876855,-32.11081080829769,-20.635828004090698
f1-stars-h0p4,box96,co21,3.0,1.0471975511965976,0.4,-18.954347671610446,-25.31481242027982,-14.50564786944479
f1-stars-h0p4,box96,co21,3.0,1.5707963267948966,0.4,13.911039340156059,-32.990047110018985,-14.167555826887734
f1-stars-h0p4,box96,co21,3.0,2.0943951023931953,0.4,21.889174480054884,-44.48074594382893,-9.818081649639744
f1-stars-h0p4,box96,co21,3.0,2.6179938779914944,0.4,45.05444433048003,-36.2001745467517,-12.609789162345505
f1-stars-h0p4,box96,co21,3.0,3.141592653589793,0.4,57.663587831013,-1.0911309953270723,-25.96049196524563
f1-stars-h0p4,box96,co21,3.0,3.665191429188092,0.4,35.07569399540285,21.105309385998787,-20.26771624392427
f1-stars-h0p4,box96,co21,3.0,4.1887902047863905,0.4,13.746808948716264,30.79384179462612,-25.97433564651186
f1-stars-h0p4,box96,co21,3.0,4.71238898038469,0.4,-3.2471049732297006,41.45968756564909,-21.73181142539661
f1-stars-h0p4,box96,co21,3.0,5.235987755982989,0.4,-16.07879155314503,48.688248363658694,-15.251076318137107
f1-stars-h0p4,box96,co21,3.0,5.759586531581287,0.4,-30.559278429305312,29.164840143185955,-23.21089263964858
f1-stars-h0p4,box96,co21,6.0,0.0,0.0,-17.603393111037068,-2.7894510656440463,0.0
f1-stars-h0p4,box96,co21,6.0,0.5235987755982988,0.0,-13.17765225023439,-8.083797791441404,0.0
f1-stars-h0p4,box96,co21,6.0,1.0471975511965976,0.0,-8.648692614218312,-15.164475011908218,0.0
f1-stars-h0p4,box96,co21,6.0,1.5707963267948966,0.0,1.7003468484103885,-15.723876506038856,0.0
f1-stars-h0p4,box96,co21,6.0,2.0943951023931953,0.0,7.006892670710638,-11.570278084580186,0.0
f1-stars-h0p4,box96,co21,6.0,2.6179938779914944,0.0,11.799428853796044,-7.627433959485666,0.0
f1-stars-h0p4,box96,co21,6.0,3.141592653589793,0.0,15.750026456171085,-1.333569234072454,0.0
f1-stars-h0p4,box96,co21,6.0,3.665191429188092,0.0,15.532043802586875,9.10348440318249,0.0
f1-stars-h0p4,box96,co21,6.0,4.1887902047863905,0.0,8.568798685952572,16.19222884074523,0.0
f1-stars-h0p4,box96,co21,6.0,4.71238898038469,0.0,-0.20404045101100377,14.25423487208598,0.0
f1-stars-h0p4,box96,co21,6.0,5.235987755982989,0.0,-5.945354491478507,14.112527398962728,0.0
f1-stars-h0p4,box96,co21,6.0,5.759586531581287,0.0,-20.34185916574123,15.930602293539824,0.0
f1-stars-h0p4,box96,co21,6.0,0.0,0.4,-17.34403842853701,-2.677086800280035,-1.8181720728016382
f1-stars-h0p4,box96,co21,6.0,0.5235987755982988,0.4,-13.03646683345228,-8.009052073287096,-1.3182727777967214
f1-stars-h0p4,box96,co21,6.0,1.0471975511965976,0.4,-8.40950345203853,-14.793253723680778,-1.8745249751040456
f1-stars-h0p4,box96,co21,6.0,1.5707963267948966,0.4,1.6268237137376744,-15.482088013221952,-1.4766746410385119
f1-stars-h0p4,box96,co21,6.0,2.0943951023931953,0.4,6.949992764411737,-11.483108162720605,-0.9977833969562115
f1-stars-h0p4,box96,co21,6.0,2.6179938779914944,0.4,11.70473963539772,-7.560257235926143,-1.0525872408997183
f1-stars-h0p4,box96,co21,6.0,3.141592653589793,0.4,15.563136351457759,-1.2949173624960335,-1.3752505559022619
f1-stars-h0p4,box96,co21,6.0,3.665191429188092,0.4,15.209279889741838,8.891114183068494,-1.9225263787857705
f1-stars-h0p4,box96,co21,6.0,4.1887902047863905,0.4,8.162798779849934,15.635224102113503,-2.234961437825806
f1-stars-h0p4,box96,co21,6.0,4.71238898038469,0.4,-0.19226086861294311,14.127347323026722,-1.1332000643243882
f1-stars-h0p4,box96,co21,6.0,5.235987755982989,0.4,-5.903359385997168,13.957893582581418,-1.3074175372296364
f1-stars-h0p4,box96,co21,6.0,5.759586531581287,0.4,-19.132398097449467,14.846039550586534,-4.215826013586947
f1-stars-h0p4,box96,total,1.0,0.0,0.0,-2542.0377039437126,-3088.684234747501,0.0
f1-stars-h0p4,box96,total,1.0,0.5235987755982988,0.0,-1739.5001679003146,-2328.0925399860143,0.0
f1-stars-h0p4,box96,total,1.0,1.0471975511965976,0.0,-1004.600319584244,-3955.106282360607,0.0
f1-stars-h0p4,box96,total,1.0,1.5707963267948966,0.0,-495.5601507957633,-3180.036731474082,0.0
f1-stars-h0p4,box96,total,1.0,2.0943951023931953,0.0,285.6263725503727,-4888.453963203999,0.0
f1-stars-h0p4,box96,total,1.0,2.6179938779914944,0.0,1729.1990586019706,-3129.7777359814454,0.0
f1-stars-h0p4,box96,total,1.0,3.141592653589793,0.0,2772.247268823911,452.777333293261,0.0
f1-stars-h0p4,box96,total,1.0,3.665191429188092,0.0,2138.614504634044,4011.7936947119624,0.0
f1-stars-h0p4,box96,total,1.0,4.1887902047863905,0.0,665.7239240790907,3209.7645441116924,0.0
f1-stars-h0p4,box96,total,1.0,4.71238898038469,0.0,-188.27525950507285,3330.8381922835806,0.0
f1-stars-h0p4,box96,total,1.0,5.235987755982989,0.0,-587.744935622538,3849.735249254982,0.0
f1-stars-h0p4,box96,total,1.0,5.759586531581287,0.0,-1040.8903582351236,4341.103525437368,0.0
f1-stars-h0p4,box96,total,1.0,0.0,0.4,-2176.827669227001,-1800.2495251855012,-3186.926362035707
f1-stars-h0p4,box96,total,1.0,0.5235987755982988,0.4,-1645.6697926169782,-2067.3367619285764,-2324.5197977823286
f1-stars-h0p4,box96,total,1.0,1.0471975511965976,0.4,-932.6346995405471,-3112.211207593872,-1740.711888562046
f1-stars-h0p4,box96,total,1.0,1.5707963267948966,0.4,-386.7340411278154,-2762.5631093425895,-1586.2579816060697
f1-stars-h0p4,box96,total,1.0,2.0943951023931953,0.4,445.7672149142158,-3789.847065454629,-2220.682994800821
f1-stars-h0p4,box96,total,1.0,2.6179938779914944,0.4,1565.3611306563735,-2268.2494026396953,-3376.2762564107475
f1-stars-h0p4,box96,total,1.0,3.141592653589793,0.4,2368.63424425694,395.74371604799666,-3100.6284243343284
f1-stars-h0p4,box96,total,1.0,3.665191429188092,0.4,1764.3680949171376,2965.5888058053283,-2722.1787485820673
f1-stars-h0p4,box96,total,1.0,4.1887902047863905,0.4,708.549478519296,2885.5244577445865,-1694.3359609975957
f1-stars-h0p4,box96,total,1.0,4.71238898038469,0.4,-27.883827384329326,2996.661239527121,-1631.1788780233815
f1-stars-h0p4,box96,total,1.0,5.235987755982989,0.4,-584.0847159031551,3259.4655238701284,-1979.822122544986
f1-stars-h0p4,box96,total,1.0,5.759586531581287,0.4,-1182.7671091104605,3208.9001293593724,-3075.19356543507
f1-stars-h0p4,box96,total,3.0,0.0,0.0,-1289.4819783452176,-98.46899815462274,0.0
f1-stars-h0p4,box96,total,3.0,0.5235987755982988,0.0,-856.0690713263996,-713.6844702224306,0.0
f1-stars-h0p4,box96,total,3.0,1.0471975511965976,0.0,-418.23286644970074,-877.1463995475426,0.0
f1-stars-h0p4,box96,total,3.0,1.5707963267948966,0.0,-61.391570885235,-1034.0206145794584,0.0
f1-stars-h0p4,box96,total,3.0,2.0943951023931953,0.0,454.2924009323716,-938.9841851229696,0.0
f1-stars-h0p4,box96,total,3.0,2.6179938779914944,0.0,1010.9084228797022,-807.6066154544719,0.0
f1-stars-h0p4,box96,total,3.0,3.141592653589793,0.0,1361.3182936633175,80.8769380042802,0.0
f1-stars-h0p4,box96,total,3.0,3.665191429188092,0.0,935.099447655531,724.7531236443546,0.0
f1-stars-h0p4,box96,total,3.0,4.1887902047863905,0.0,446.5218646379507,894.7662577873366,0.0
f1-stars-h0p4,box96,total,3.0,4.71238898038469,0.0,0.7313814443606539,904.6730323677943,0.0
f1-stars-h0p4,box96,total,3.0,5.235987755982989,0.0,-412.9119946736722,857.5284164874055,0.0
f1-stars-h0p4,box96,total,3.0,5.759586531581287,0.0,-839.0241659964831,678.964280300985,0.0
f1-stars-h0p4,box96,total,3.0,0.0,0.4,-1216.4698378093753,-64.40370760938566,-346.27482505976445
f1-stars-h0p4,box96,total,3.0,0.5235987755982988,0.4,-854.6978454114942,-664.0869302099748,-278.7638238516485
f1-stars-h0p4,box96,total,3.0,1.0471975511965976,0.4,-434.1944971298373,-857.5638568133825,-244.2961112263217
f1-stars-h0p4,box96,total,3.0,1.5707963267948966,0.4,-47.481548677830475,-993.6752607338909,-242.24242890852852
f1-stars-h0p4,box96,total,3.0,2.0943951023931953,0.4,443.63221289310104,-904.088504909221,-236.9768115338806
f1-stars-h0p4,box96,total,3.0,2.6179938779914944,0.4,958.8886110219121,-747.7224926967659,-303.46735790049144
f1-stars-h0p4,box96,total,3.0,3.141592653589793,0.4,1270.7998371397873,51.36353777784404,-410.97603071688536
f1-stars-h0p4,box96,total,3.0,3.665191429188092,0.4,866.9437104018924,697.8579629701977,-304.3766665295442
f1-stars-h0p4,box96,total,3.0,4.1887902047863905,0.4,410.4649378537629,859.6395596669844,-238.13521385928232
f1-stars-h0p4,box96,total,3.0,4.71238898038469,0.4,0.8403291549522534,867.3208253851257,-269.6532305639045
f1-stars-h0p4,box96,total,3.0,5.235987755982989,0.4,-394.81133094416214,842.4464379884735,-216.0410447695173
f1-stars-h0p4,box96,total,3.0,5.759586531581287,0.4,-806.5003025490774,662.4775563533021,-315.48167609120253
f1-stars-h0p4,box96,total,6.0,0.0,0.0,-328.2559292532275,-5.9803363232434625,0.0
f1-stars-h0p4,box96,total,6.0,0.5235987755982988,0.0,-272.95003276897154,-161.6998499592196,0.0
f1-stars-h0p4,box96,total,6.0,1.0471975511965976,0.0,-155.4271187997669,-277.2463992985725,0.0
f1-stars-h0p4,box96,total,6.0,1.5707963267948966,0.0,-0.5183304390004821,-312.85386007275855,0.0
f1-stars-h0p4,box96,total,6.0,2.0943951023931953,0.0,162.2777920073043,-285.11849521496015,0.0
f1-stars-h0p4,box96,total,6.0,2.6179938779914944,0.0,278.02303434624497,-175.5074986604909,0.0
f1-stars-h0p4,box96,total,6.0,3.141592653589793,0.0,415.38787022908207,23.753266826947367,0.0
f1-stars-h0p4,box96,total,6.0,3.665191429188092,0.0,274.9550768138514,175.94963699454576,0.0
f1-stars-h0p4,box96,total,6.0,4.1887902047863905,0.0,151.35668031834422,271.58054651037287,0.0
f1-stars-h0p4,box96,total,6.0,4.71238898038469,0.0,14.338148091577688,318.06753215928364,0.0
f1-stars-h0p4,box96,total,6.0,5.235987755982989,0.0,-151.9011108526063,268.5868416401775,0.0
f1-stars-h0p4,box96,total,6.0,5.759586531581287,0.0,-276.8265954067294,173.1282410337106,0.0
f1-stars-h0p4,box96,total,6.0,0.0,0.4,-323.93286180529856,-5.422395126100554,-27.931015144463718
f1-stars-h0p4,box96,total,6.0,0.5235987755982988,0.4,-269.91709297799446,-159.94481954661055,-25.91543986730977
f1-stars-h0p4,box96,total,6.0,1.0471975511965976,0.4,-152.85116338131039,-272.9136540748068,-27.53025914557294
f1-stars-h0p4,box96,total,6.0,1.5707963267948966,0.4,-1.413270195838775,-308.36077737066483,-27.187484969114404
f1-stars-h0p4,box96,total,6.0,2.0943951023931953,0.4,158.13403403857203,-278.8603021452183,-30.642282258279863
f1-stars-h0p4,box96,total,6.0,2.6179938779914944,0.4,274.63419213447094,-173.48457188414054,-28.30386930753566
f1-stars-h0p4,box96,total,6.0,3.141592653589793,0.4,393.45069364904236,20.10788301796178,-55.11149333083832
f1-stars-h0p4,box96,total,6.0,3.665191429188092,0.4,271.37436379889203,173.65309686122833,-28.09112249395486
f1-stars-h0p4,box96,total,6.0,4.1887902047863905,0.4,148.41746019725292,268.0841176526669,-27.20912055740012
f1-stars-h0p4,box96,total,6.0,4.71238898038469,0.4,11.241109018207469,310.99435322410125,-32.478921483747925
f1-stars-h0p4,box96,total,6.0,5.235987755982989,0.4,-149.21387630804804,264.9471001202549,-27.062169646361223
f1-stars-h0p4,box96,total,6.0,5.759586531581287,0.4,-272.8189776116563,170.44848593370617,-28.74359879423847
f4-stars-h0p1,box96,stellar_luminosity,1.0,0.0,0.0,-2011.5145104056678,-1564.345759712242,0.0
f4-stars-h0p1,box96,stellar_luminosity,1.0,0.5235987755982988,0.0,-1867.8314198075448,-1277.724267930626,0.0
f4-stars-h0p1,box96,stellar_luminosity,1.0,1.0471975511965976,0.0,-1315.732641159173,-3609.4168092455366,0.0
f4-stars-h0p1,box96,stellar_luminosity,1.0,1.5707963267948966,0.0,-1010.0143242577731,-5288.718149047168,0.0
f4-stars-h0p1,box96,stellar_luminosity,1.0,2.0943951023931953,0.0,791.093738803277,-3430.3827486197724,0.0
f4-stars-h0p1,box96,stellar_luminosity,1.0,2.6179938779914944,0.0,2406.5725578097954,-2273.548628094742,0.0
f4-stars-h0p1,box96,stellar_luminosity,1.0,3.141592653589793,0.0,3033.6325733742574,-1531.1522105316287,0.0
f4-stars-h0p1,box96,stellar_luminosity,1.0,3.665191429188092,0.0,2406.626774509104,2980.856863250047,0.0
f4-stars-h0p1,box96,stellar_luminosity,1.0,4.1887902047863905,0.0,549.1819940334103,2531.030989962603,0.0
f4-stars-h0p1,box96,stellar_luminosity,1.0,4.71238898038469,0.0,-342.38339817016526,3592.028639378383,0.0
f4-stars-h0p1,box96,stellar_luminosity,1.0,5.235987755982989,0.0,-813.6031101428129,3260.6186422105675,0.0
f4-stars-h0p1,box96,stellar_luminosity,1.0,5.759586531581287,0.0,-809.5942503601609,1825.3161991194663,0.0
f4-stars-h0p1,box96,stellar_luminosity,1.0,0.0,0.4,-1855.3842013599083,-325.72126839634984,-3919.2820733319118
f4-stars-h0p1,box96,stellar_luminosity,1.0,0.5235987755982988,0.4,-1584.5111832067207,-1395.8663733773762,-3305.8486901792044
f4-stars-h0p1,box96,stellar_luminosity,1.0,1.0471975511965976,0.4,-1030.055061938245,-2061.1887333820437,-2850.6583003921864
f4-stars-h0p1,box96,stellar_luminosity,1.0,1.5707963267948966,0.4,-300.3695636680513,-2234.8126911174745,-2957.456946128753
f4-stars-h0p1,box96,stellar_luminosity,1.0,2.0943951023931953,0.4,730.2575004986871,-2176.9157712201136,-3406.575222759911
f4-stars-h0p1,box96,stellar_luminosity,1.0,2.6179938779914944,0.4,1573.3576866635563,-1222.1935127994043,-3932.695527637076
f4-stars-h0p1,box96,stellar_luminosity,1.0,3.141592653589793,0.4,1978.8147159006526,192.1598879952352,-3859.813642872047
f4-stars-h0p1,box96,stellar_luminosity,1.0,3.665191429188092,0.4,1561.686235247177,1626.5149544662725,-3517.0733226629814
f4-stars-h0p1,box96,stellar_luminosity,1.0,4.1887902047863905,0.4,802.0406811098492,2198.523954126448,-2846.973207089941
f4-stars-h0p1,box96,stellar_luminosity,1.0,4.71238898038469,0.4,-14.197625564811888,2390.6760200428853,-2725.147004206293
f4-stars-h0p1,box96,stellar_luminosity,1.0,5.235987755982989,0.4,-705.3497680474048,2257.5004869313902,-2940.0972741637656
f4-stars-h0p1,box96,stellar_luminosity,1.0,5.759586531581287,0.4,-1358.9479975159252,1529.1651642260767,-3788.5653753217975
f4-stars-h0p1,box96,stellar_luminosity,3.0,0.0,0.0,-1115.6761211187259,-84.60685087013334,0.0
f4-stars-h0p1,box96,stellar_luminosity,3.0,0.5235987755982988,0.0,-875.5884160805678,-577.4379265800368,0.0
f4-stars-h0p1,box96,stellar_luminosity,3.0,1.0471975511965976,0.0,-515.2508524836517,-874.3877889526237,0.0
f4-stars-h0p1,box96,stellar_luminosity,3.0,1.5707963267948966,0.0,-13.341011311843829,-932.0493935403749,0.0
f4-stars-h0p1,box96,stellar_luminosity,3.0,2.0943951023931953,0.0,514.1607689658085,-1030.4683967535784,0.0
f4-stars-h0p1,box96,stellar_luminosity,3.0,2.6179938779914944,0.0,1086.633636643311,-766.525377134153,0.0
f4-stars-h0p1,box96,stellar_luminosity,3.0,3.141592653589793,0.0,1203.3026321449588,-2.9253758686718743,0.0
f4-stars-h0p1,box96,stellar_luminosity,3.0,3.665191429188092,0.0,931.7896885036247,689.2978625332688,0.0
f4-stars-h0p1,box96,stellar_luminosity,3.0,4.1887902047863905,0.0,467.76836335926896,915.4983828207295,0.0
f4-stars-h0p1,box96,stellar_luminosity,3.0,4.71238898038469,0.0,-23.896202939178252,884.2753864797659,0.0
f4-stars-h0p1,box96,stellar_luminosity,3.0,5.235987755982989,0.0,-452.0831112348416,862.282288062842,0.0
f4-stars-h0p1,box96,stellar_luminosity,3.0,5.759586531581287,0.0,-823.5342921252741,519.1757525431286,0.0
f4-stars-h0p1,box96,stellar_luminosity,3.0,0.0,0.4,-1024.1275854139008,-22.61868874654534,-385.8579023266856
f4-stars-h0p1,box96,stellar_luminosity,3.0,0.5235987755982988,0.4,-844.3660076700634,-536.0158191596612,-351.7806607192883
f4-stars-h0p1,box96,stellar_luminosity,3.0,1.0471975511965976,0.4,-481.59984059573196,-836.742586304793,-332.6483275658702
f4-stars-h0p1,box96,stellar_luminosity,3.0,1.5707963267948966,0.4,-53.65135385735099,-991.7538828192818,-370.70103969080174
f4-stars-h0p1,box96,stellar_luminosity,3.0,2.0943951023931953,0.4,482.4348125969235,-885.1144272004406,-368.5641576695868
f4-stars-h0p1,box96,stellar_luminosity,3.0,2.6179938779914944,0.4,925.4114515225419,-612.9824491216868,-437.5590815236201
f4-stars-h0p1,box96,stellar_luminosity,3.0,3.141592653589793,0.4,1080.0256593373215,21.534527043053494,-463.99113032805417
f4-stars-h0p1,box96,stellar_luminosity,3.0,3.665191429188092,0.4,829.7613184425293,592.7729011693303,-371.9646324788627
f4-stars-h0p1,box96,stellar_luminosity,3.0,4.1887902047863905,0.4,422.385834182535,829.3323476365032,-317.8273545356051
f4-stars-h0p1,box96,stellar_luminosity,3.0,4.71238898038469,0.4,4.77457597741703,873.1754225978302,-371.1510820795527
f4-stars-h0p1,box96,stellar_luminosity,3.0,5.235987755982989,0.4,-431.99434034163795,821.4228531615344,-294.4707595436838
f4-stars-h0p1,box96,stellar_luminosity,3.0,5.759586531581287,0.4,-779.0966311862076,567.6942784925805,-379.3850879375259
f4-stars-h0p1,box96,stellar_luminosity,6.0,0.0,0.0,-276.3973652153536,0.1777646847139902,0.0
f4-stars-h0p1,box96,stellar_luminosity,6.0,0.5235987755982988,0.0,-242.10802968935528,-138.68321595111527,0.0
f4-stars-h0p1,box96,stellar_luminosity,6.0,1.0471975511965976,0.0,-137.6908097338441,-241.8039553077218,0.0
f4-stars-h0p1,box96,stellar_luminosity,6.0,1.5707963267948966,0.0,-2.9663869252139703,-228.16401054297864,0.0
f4-stars-h0p1,box96,stellar_luminosity,6.0,2.0943951023931953,0.0,141.69784209743798,-249.39085305326532,0.0
f4-stars-h0p1,box96,stellar_luminosity,6.0,2.6179938779914944,0.0,249.52133707432512,-146.81420044575995,0.0
f4-stars-h0p1,box96,stellar_luminosity,6.0,3.141592653589793,0.0,299.3348023615819,6.955722090001218,0.0
f4-stars-h0p1,box96,stellar_luminosity,6.0,3.665191429188092,0.0,240.64453705517877,147.31677086352454,0.0
f4-stars-h0p1,box96,stellar_luminosity,6.0,4.1887902047863905,0.0,132.1820037500517,236.75456492310448,0.0
f4-stars-h0p1,box96,stellar_luminosity,6.0,4.71238898038469,0.0,4.7832591113129315,240.4562554228437,0.0
