system,class,class_rank,source,probe,r_kpc,Mb_Msun,g_bar,g_obs,nu_obs,abs_Phi_b,S_shape,e_lg_gbar,e_lg_gobs,sys_lg_Mb,tier,phi_method,baryon_method,gobs_method,assumes
NGC6195,field_galaxy,1,SPARC,rotation_curve,19.1,224195697536.58987,8.568059772899882e-11,1.1294200660867786e-10,1.3181748213977778,56817845761.44742,1.1251705680067667,0.11,0.051846007917132376,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,22.52,249065957398.61087,6.8469876974346e-11,9.284285818729691e-11,1.355966481757852,48684082607.58841,1.023218801708418,0.11,0.02226186674952889,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,26.05,253494422774.26868,5.2080470802898366e-11,8.153079136776427e-11,1.5654772338046326,42118644334.1503,1.006100140744427,0.11,0.026227315196188566,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,29.48,250172558353.13812,4.013346523889581e-11,7.148292852649926e-11,1.7811302388416927,37238740885.40939,1.0200237977299984,0.11,0.028952965460216785,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,33.0,248431957462.57614,3.1805448908642316e-11,5.846758659889688e-11,1.8382883626902624,33331887700.06412,1.0291860599557676,0.11,0.020468797302817192,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,36.43,255955799936.70584,2.6888624157457352e-11,5.3834476936594896e-11,2.002128358124427,30225834300.000004,1.0,0.11,0.014970801652599904,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,0.76,444652769.4611342,1.0732867432327779e-10,2.528234264094163e-10,2.355600010933734,20746703473.490864,8.242694371562493,0.11,0.11280376153331215,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,1.52,2700615344.7795863,1.6296618660644035e-10,2.1320916377923456e-10,1.3083030794242603,17577340860.990864,2.2996489176524224,0.11,0.04342944819032518,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,2.28,5441639140.628989,1.4594257092816276e-10,1.7198872544858255e-10,1.1784685191906101,13955208115.157532,1.3591548299559075,0.11,0.0157925266146637,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,3.04,6493092638.495622,9.795494836236518e-11,1.484362198231031e-10,1.5153519276432297,11095369506.824198,1.2075114600746881,0.11,0.014721846844178026,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,3.79,6710049939.895837,6.512823077865244e-11,1.2519327065106848e-10,1.9222581230028437,9208286595.097527,1.2089818800877272,0.11,0.014356842376967001,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,4.55,6809016732.255667,4.585466829934832e-11,1.0428186720165924e-10,2.2741821295246676,7906948309.364685,1.228183904393993,0.11,0.014356842376967001,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,5.31,6956805853.888955,3.4398760158067546e-11,8.354619151262508e-11,2.428755894942655,6965930730.254982,1.2359226623470654,0.11,0.014847674594982966,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,6.07,7110206432.978259,2.690461463806694e-11,7.184172342465137e-11,2.670237964419813,6247113422.997841,1.2396908018820931,0.11,0.014975671789767303,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,6.83,7369172125.457392,2.2024154320687935e-11,6.38476224286433e-11,2.8989817951225194,5673395482.227039,1.2222852422344335,0.11,0.014975671789767303,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,7.59,7600174862.490389,1.839339853170106e-11,5.745444811431275e-11,3.123645041197247,5199476442.632675,1.2069945605567376,0.11,0.014975671789767303,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,8.35,7734029698.119402,1.546517478041507e-11,5.132851030287633e-11,3.3189738254932752,4802465208.312857,1.2052367730988642,0.11,0.007552947511360901,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,9.11,7917010625.625153,1.3299840173508132e-11,4.7046439190891037e-11,3.5373687636188698,4465178873.569435,1.1943277331822617,0.11,0.007552947511360901,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,9.86,8175174234.441839,1.1723711850057208e-11,4.42271055971231e-11,3.772449047091454,4175624072.9879403,1.1706546562987137,0.11,0.0074878358948836515,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,10.64,8407953218.63285,1.0354496338079096e-11,4.169457489962774e-11,4.026712023287331,3909931768.009978,1.1501328994432662,0.11,0.0074238372974914845,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,11.38,8602491098.148102,9.261080428984346e-12,3.898332837715634e-11,4.2093715388919914,3685980589.7408204,1.133440118881096,0.11,0.0074238372974914845,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,12.12,8825910055.033396,8.37676256388137e-12,3.7231527084342695e-11,4.444620078510555,3484609211.917706,1.1123071006213932,0.11,0.007360923422089013,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,12.86,9082899911.936752,7.657103889267926e-12,3.44969111144665e-11,4.505216543139348,3301550445.5590024,1.0865804430814159,0.11,0.0074238372974914845,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,13.7,9324682166.431246,6.926516156010047e-12,3.183060300639663e-11,4.595470838363328,3112548977.950051,1.062992572915208,0.11,0.007487835894883653,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,14.44,9424893863.779442,6.301791496878967e-12,2.9680959905056597e-11,4.7099241413741515,2961521296.1973653,1.0547100679133188,0.11,0.007552947511360901,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,15.18,9481120433.849653,5.7363820511396705e-12,2.9224655924376754e-11,5.094614630587684,2824081383.9122396,1.0510341395609328,0.11,0.007423837297491483,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,15.91,9556694243.10408,5.263677592110793e-12,2.740913018149804e-11,5.207220560502961,2700190757.2699437,1.0449233671623148,0.11,0.0074878358948836515,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,16.65,9717446554.293175,4.887037068024572e-12,2.5741324986727766e-11,5.267266163203643,2584299976.417229,1.0292775668317915,0.11,0.015105895022721801,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,17.49,9828199897.86119,4.479363535530923e-12,2.4505034935907223e-11,5.470651073870192,2462912868.498265,1.0188080853609638,0.11,0.015105895022721801,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,18.23,9855485785.315529,4.134534752546939e-12,2.3510316019145218e-11,5.686326860516165,2364567931.0022206,1.0166885549771691,0.11,0.015105895022721801,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,18.97,9823128755.567495,3.805722544162588e-12,2.2201986107337358e-11,5.833842548872066,2273913957.454819,1.0207491533913504,0.11,0.015238402873798308,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,19.71,9862263901.157831,3.5393647322095e-12,2.1744954897464092e-11,6.1437451471381666,2190055044.226464,1.0174018941347298,0.11,0.015105895022721801,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,20.45,9922304195.343859,3.307865639362272e-12,2.0595192002747663e-11,6.226127130943033,2111880166.7908597,1.0117601110924184,0.11,0.015238402873798308,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,21.29,9997301193.446808,3.075058638345367e-12,2.0482821098526717e-11,6.660953011793021,2029158452.1289258,1.0044685718722823,0.11,0.014975671789767303,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,22.03,10024007395.751385,2.8796143707085876e-12,1.945497326504845e-11,6.756103686293647,1961173908.3950734,1.0018823646102741,0.11,0.0226588425340827,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,22.76,10051136708.876892,2.705157854905093e-12,1.982627892189075e-11,7.3290654317791475,1898274164.8368344,0.9991795146182902,0.11,0.029443693688356053,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6503,field_galaxy,1,SPARC,rotation_curve,23.5,10042589058.884762,2.5353149386087262e-12,1.823800259697946e-11,7.193584638832959,1838443650.0000005,1.0000000000000002,0.11,0.07552947511360901,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6674,field_galaxy,1,SPARC,rotation_curve,2.5,16357910949.273214,3.648965610515293e-10,5.501028397074443e-10,1.5075583012407752,99244217291.90181,3.525696192585302,0.11,0.3162338460460572,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6674,field_galaxy,1,SPARC,rotation_curve,7.49,53500603729.93224,1.3295877207994058e-10,3.514449903673145e-10,2.6432629067603792,60915502337.172966,1.9823414930689378,0.11,0.024381444598077295,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6674,field_galaxy,1,SPARC,rotation_curve,12.54,91924762547.04214,8.150033462054082e-11,2.1884563876350743e-10,2.685211536645041,44206272980.441376,1.4017689233613344,0.11,0.020893892600156443,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6674,field_galaxy,1,SPARC,rotation_curve,17.45,111622846826.00925,5.1107446195980094e-11,1.3942965383055882e-10,2.7281671108333683,34160784755.898468,1.2413598147383997,0.11,0.015850163573111375,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6674,field_galaxy,1,SPARC,rotation_curve,22.47,124952684925.74062,3.4503360497226833e-11,1.0204921201776837e-10,2.9576600814280236,27530184347.538315,1.1507847713136508,0.11,0.013061488177541405,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6674,field_galaxy,1,SPARC,rotation_curve,27.48,135588563697.93506,2.503292231396153e-11,7.668547063177578e-11,3.063384676786467,22928254529.985184,1.0801701436773012,0.11,0.006812462461227479,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6674,field_galaxy,1,SPARC,rotation_curve,32.5,140163306843.35477,1.8500759659888212e-11,6.232267864316086e-11,3.3686551141077543,19556548776.672455,1.0540682888133668,0.11,0.006948711710452029,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6674,field_galaxy,1,SPARC,rotation_curve,37.51,142753624876.26587,1.4145391267498065e-11,5.059797342229267e-11,3.576993556802623,17033124600.905045,1.0403554564178266,0.11,0.0071784211884835004,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6674,field_galaxy,1,SPARC,rotation_curve,42.42,146570909635.54974,1.1356078943107264e-11,4.29116765461576e-11,3.778740598858153,15101301919.522446,1.0159323231482493,0.11,0.007329864673472603,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6674,field_galaxy,1,SPARC,rotation_curve,47.44,148631073438.85425,9.20751005454344e-12,3.772597728911574e-11,4.097305033134325,13508641519.839615,1.0022458105938647,0.11,0.0073922465004808815,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6674,field_galaxy,1,SPARC,rotation_curve,52.45,147124033351.80798,7.456149125916576e-12,3.4413430563373377e-11,4.615442902524159,12220603596.892715,1.012702853631135,0.11,0.007360923422089013,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6674,field_galaxy,1,SPARC,rotation_curve,57.47,151194623327.01083,6.382280702902316e-12,3.3024708249002926e-11,5.174436817544717,11148810186.47844,0.9850559029562806,0.11,0.0071784211884835004,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
