axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	log_baryonic_speed_km_s	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	phase_space_proxy	mass_bin	surface_bin	sample_cell	role	outer_fold	response_read
3.564290000000e-01	2.038525000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.668568420410e+01	1.800460000000e+00	0.000000000000e+00	9.218000000000e-01	3.017409000000e+00	2.477508000000e+00	1.228741000000e-01	-3.510871000000e+00	1.538043108066e+00	9.605279978897e-01	-1.204824724797e+01	1.058265414710e+01	-2.314173173762e-01	7.506567930973e+00	1-90190	-2.984262411454e+00	8553-12702	2.335095214844e+02	1.203820000000e-02	2.975360000000e+00	3.423000000000e-02	3.475342000000e-02	9.131203000000e+00	5.365431692157e+02	3.825199999963e+10	3.451780000004e+01	1.839085696861e+00	4.474842358588e-12	2.220425537575e+05	5.346436213600e+00	5.829179123017e+00	1	0	m1-s0	exploration	4	False
5.283710000000e-01	1.492321000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.546785354614e+01	1.282336000000e+00	0.000000000000e+00	6.162000000000e-01	4.277528000000e+01	3.784299000000e+00	5.420033000000e+00	2.870831000000e+00	5.094175994591e-01	1.119160835707e+00	-1.048619215002e+01	9.765057281764e+00	-4.116218340114e-01	8.746222082846e+00	1-90901	-4.118402241693e+00	8553-12705	2.354638824463e+02	4.821400000000e-02	9.490080000000e-01	1.900488000000e-01	3.785008000000e-01	1.315712000000e+01	2.441093493784e+03	5.821799999995e+09	3.231600000000e+00	1.944600018496e+00	7.770194541352e-11	4.118280031411e+07	7.614715874084e+00	7.780915818595e+00	0	1	m0-s1	exploration	1	False
7.373560000000e-01	1.297593000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.636832427979e+01	1.157580000000e+00	0.000000000000e+00	3.288000000000e-01	7.544493000000e+01	4.456573000000e+00	6.897781000000e+00	5.340739000000e+00	4.051635867246e-01	1.215730333418e+00	-9.931497422694e+00	9.586138151512e+00	-5.600836339236e-03	8.775810978063e+00	1-91019	-4.185323695669e+00	8553-3704	2.349703521729e+02	4.593900000000e-02	3.237180000000e+00	4.514823000000e-01	7.305098000000e-01	1.643351000000e+01	1.134175537783e+03	3.856010000003e+09	2.541930000000e+00	1.907267459738e+00	8.318035844729e-11	5.604782733231e+07	7.748558782036e+00	8.026756402823e+00	0	1	m0-s1	exploration	4	False
4.847590000000e-01	1.879161000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.660875701904e+01	1.700454000000e+00	0.000000000000e+00	6.536000000000e-01	-1.717681000000e-01	2.577700000000e+00	4.692089000000e-01	-1.812393000000e+00	7.550603616682e-01	9.185919337960e-01	-1.333595674050e+01	8.975218055456e+00	-4.244877104696e-01	7.465097332119e+00	1-90176	-3.355018485225e+00	8553-6101	2.333522796631e+02	1.178350000000e-02	1.340530000000e+00	4.357740000000e-05	1.980994000000e-04	8.290714000000e+00	1.795185480175e+02	9.445350000010e+08	5.689319999999e+00	1.426859024238e+00	4.067308755357e-12	1.224470597567e+06	6.087948361149e+00	7.807371288435e+00	0	0	m0-s0	exploration	1	False
5.808660000000e-01	1.693847000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.429126358032e+01	1.458213000000e+00	0.000000000000e+00	7.689000000000e-01	2.527267000000e+01	3.654812000000e+00	4.061953000000e+00	1.345085000000e+00	3.129449471817e-01	1.215520978180e+00	-1.084792597947e+01	9.442558154496e+00	-3.672598505130e-01	8.816668260132e+00	1-134503	-4.251861656475e+00	8555-1901	2.438737182617e+02	3.714720000000e-02	9.389500000000e-01	3.932169000000e-02	7.481114000000e-02	1.642559000000e+01	5.281623101045e+02	2.770500000000e+09	2.055630000000e+00	1.881586781001e+00	9.138566355162e-11	7.614382751138e+07	7.881634703648e+00	8.236874360645e+00	0	1	m0-s1	exploration	4	False
7.872910000000e-01	2.152611000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.386338043213e+01	1.912289000000e+00	0.000000000000e+00	8.526000000000e-01	5.911413000000e-01	2.290413000000e+00	-1.230067000000e+00	-5.441664000000e+00	7.540745215519e-01	9.588848271911e-01	-1.235563678463e+01	1.076540849617e+01	-2.592611375585e-01	9.257259453064e+00	1-93908	-4.251592465756e+00	8555-6104	2.473318634033e+02	4.717580000000e-02	4.586510000000e+00	2.569045000000e-02	3.424013000000e-02	9.096720000000e+00	6.969039854536e+02	5.826510000035e+10	5.676420000001e+00	2.322447164653e+00	2.520398790500e-10	7.604949284749e+07	7.881096322212e+00	6.913754828253e+00	1	1	m1-s1	reserved_confirmation		False
7.510240000000e-01	1.551099000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.184898757935e+01	1.369635000000e+00	0.000000000000e+00	5.996000000000e-01	1.943326000000e+01	3.618932000000e+00	3.648184000000e+00	1.394358000000e+00	3.984434983035e-01	1.254002026157e+00	-1.088483970484e+01	9.757047390348e+00	-2.537964953386e-01	8.960160393741e+00	1-93053	-4.280858447719e+00	8562-3703	2.434827117920e+02	4.145180000000e-02	1.613080000000e+00	7.450882000000e-02	2.047406000000e-01	1.794742000000e+01	3.966174127147e+03	5.715409999997e+09	2.502900000000e+00	1.996082123366e+00	1.271657635307e-10	8.702184487068e+07	7.939628286135e+00	7.951381916036e+00	0	1	m0-s1	exploration	1	False
5.587430000000e-01	1.488874000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.945827865601e+01	1.325200000000e+00	0.000000000000e+00	6.091000000000e-01	2.709534000000e+01	3.738453000000e+00	4.838686000000e+00	2.890298000000e+00	9.240191484958e-01	1.056366602309e+00	-1.065586962042e+01	9.995006108899e+00	-3.839788686716e-01	8.146967811908e+00	1-92665	-3.611474331706e+00	8563-12701	2.411865081787e+02	2.416390000000e-02	9.381210000000e-01	2.183416000000e-01	3.243417000000e-01	1.138588000000e+01	9.302708527902e+02	9.885669999994e+09	8.394970000000e+00	1.852273657546e+00	1.955138921273e-11	3.988963423607e+06	6.600860054109e+00	7.044039081472e+00	1	0	m1-s0	exploration	0	False
4.321770000000e-01	1.906706000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.998740005493e+01	1.651732000000e+00	0.000000000000e+00	7.461000000000e-01	4.480437000000e+00	2.606773000000e+00	1.370532000000e+00	-2.655353000000e+00	5.835988662576e-01	1.021862553819e+00	-1.155267635711e+01	9.883781204435e+00	-3.849754658024e-01	8.716583471920e+00	1-134157	-4.066492302831e+00	8563-6101	2.389706268311e+02	4.232610000000e-02	1.869190000000e+00	2.143408000000e-02	7.530734000000e-02	1.051629000000e+01	1.779204942592e+03	7.652109999992e+09	3.833530000000e+00	1.966871346433e+00	7.257604225352e-11	3.242619546953e+07	7.510895996360e+00	7.610281957062e+00	0	1	m0-s1	exploration	3	False
2.547990000000e-01	1.569331000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.766099166870e+01	1.404440000000e+00	0.000000000000e+00	6.580000000000e-01	1.703366000000e+01	3.679832000000e+00	4.221206000000e+00	1.610474000000e+00	1.038119222609e+00	9.777435366624e-01	-1.095801923785e+01	9.703342974398e+00	-5.387688251775e-01	7.627104529180e+00	1-209684	-3.294492653286e+00	8564-12701	2.378681335449e+02	2.089100000000e-02	7.004420000000e-01	5.563188000000e-02	9.028529000000e-02	9.500436000000e+00	1.649642770509e+03	5.050600000000e+09	1.091740000001e+01	1.649392053238e+00	5.906284173180e-12	9.266093907692e+05	5.966896697269e+00	7.018720537553e+00	0	0	m0-s0	exploration	1	False
6.450740000000e-01	1.725595000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.873212051392e+01	1.574093000000e+00	0.000000000000e+00	6.540000000000e-01	4.535689000000e+00	2.899149000000e+00	1.982716000000e+00	-7.681962000000e-01	4.292385724156e-01	1.010050929338e+00	-1.159241555723e+01	8.905071812638e+00	-5.248229392390e-01	8.046594667807e+00	1-133936	-3.808678047696e+00	8564-1902	2.398583679199e+02	1.939680000000e-02	1.114390000000e+00	2.054264000000e-03	3.780967000000e-03	1.023413000000e+01	1.397054930078e+03	8.036590000000e+08	2.686820000000e+00	1.554696797455e+00	1.551688270646e-11	9.891621414196e+06	6.995267486089e+00	8.331177093723e+00	0	0	m0-s0	exploration	4	False
3.899020000000e-01	1.486858000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.901478195190e+01	1.343681000000e+00	0.000000000000e+00	5.121000000000e-01	1.477040000000e+01	3.448683000000e+00	4.796515000000e+00	2.741100000000e+00	8.457130616533e-01	8.528881727648e-01	-1.098079617520e+01	9.163796245358e+00	-6.970708672203e-01	7.472370122051e+00	1-92681	-3.313328530199e+00	8565-9101	2.414704895020e+02	2.003510000000e-02	9.336160000000e-01	1.524053000000e-02	3.453918000000e-02	7.126695000000e+00	1.508120065961e+03	1.458130000001e+09	7.009920000000e+00	1.475821769196e+00	4.135994299540e-12	1.010574769186e+06	6.004568451096e+00	7.577103143507e+00	0	0	m0-s0	exploration	4	False
5.757560000000e-01	1.485898000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.014323425293e+01	1.321278000000e+00	0.000000000000e+00	5.770000000000e-01	2.246482000000e+01	3.805114000000e+00	4.630664000000e+00	2.649131000000e+00	4.275201891641e-01	9.756590987366e-01	-1.090786579278e+01	9.199008778021e+00	-6.220751742923e-01	8.343968399693e+00	1-43268	-3.958224105264e+00	8566-3701	1.143245239258e+02	3.229440000000e-02	1.176100000000e+00	1.954983000000e-02	3.826327000000e-02	9.454947000000e+00	1.854293038084e+03	1.581280000001e+09	2.676210000000e+00	1.702524471772e+00	3.077359324710e-11	1.969516398784e+07	7.294359601226e+00	8.186786185909e+00	0	0	m0-s0	reserved_confirmation		False
8.041990000000e-01	1.860653000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.188583755493e+01	1.694455000000e+00	0.000000000000e+00	7.238000000000e-01	1.545100000000e+00	2.724011000000e+00	7.593098000000e-01	-2.671106000000e+00	5.871157871544e-01	1.037937389819e+00	-1.194101059901e+01	9.529393134864e+00	-3.550550289684e-01	8.355161560556e+00	1-338600	-3.884022886701e+00	8566-3702	1.133655014038e+02	1.964080000000e-02	3.782200000000e+00	3.875989000000e-03	5.528744000000e-03	1.091283000000e+01	7.352826031843e+02	3.383709999997e+09	3.864700000000e+00	1.787918851199e+00	3.157703656590e-11	1.399449283452e+07	7.145957164098e+00	7.782200610502e+00	0	0	m0-s0	exploration	1	False
7.422050000000e-01	1.406826000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.014965057373e+01	1.247588000000e+00	0.000000000000e+00	4.904000000000e-01	4.277934000000e+01	3.969454000000e+00	5.637497000000e+00	3.547893000000e+00	3.929131675317e-01	1.263842871319e+00	-1.041032240341e+01	9.607746599632e+00	-2.474016148159e-01	8.821920264569e+00	1-43272	-4.214503548519e+00	8566-3703	1.144786148071e+02	4.181330000000e-02	1.387210000000e+00	1.575521000000e-01	3.087028000000e-01	1.835874000000e+01	1.430138301418e+03	4.052719999998e+09	2.471230000000e+00	1.924196893394e+00	9.249751685608e-11	6.410892399407e+07	7.806918487734e+00	8.034327807552e+00	0	1	m0-s1	reserved_confirmation		False
5.910580000000e-01	1.173025000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.006964111328e+01	1.101371000000e+00	0.000000000000e+00	1.795000000000e-01	1.592501000000e+02	3.321255000000e+00	5.502528000000e+00	3.112320000000e+00	6.637159982554e-01	1.191013425446e+00	-9.471969265152e+00	9.504987087345e+00	-1.957109425181e-01	8.177555090834e+00	1-584598	-3.756919546289e+00	8566-3704	1.152248077393e+02	4.159880000000e-02	1.732240000000e+00	1.078991000000e+00	1.878453000000e+00	1.552435000000e+01	3.966811582808e+02	3.198799999998e+09	4.610160000000e+00	1.737415721889e+00	2.097803957155e-11	7.793822006915e+06	6.891750483276e+00	7.679503317610e+00	0	0	m0-s0	reserved_confirmation		False
6.270220000000e-01	1.645256000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.777797698975e+01	1.442657000000e+00	0.000000000000e+00	7.458000000000e-01	1.329613000000e+01	3.214232000000e+00	3.139783000000e+00	5.772980000000e-01	7.066469584050e-01	1.220577970613e+00	-1.109363557365e+01	1.018260293905e+01	-2.253769917764e-01	8.769309022240e+00	1-351566	-4.031331031917e+00	8567-3701	1.181065063477e+02	3.075320000000e-02	1.043330000000e+00	1.227347000000e-01	2.302214000000e-01	1.661797000000e+01	9.381239138078e+02	1.522660000002e+10	5.089170000000e+00	2.054758167666e+00	8.194431547804e-11	2.757867865743e+07	7.440573454533e+00	7.276298951533e+00	1	1	m1-s1	exploration	1	False
7.078100000000e-01	1.734065000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.843841552734e+01	1.584669000000e+00	0.000000000000e+00	6.111000000000e-01	9.975450000000e+00	2.720363000000e+00	2.086135000000e+00	-3.231751000000e-01	8.319535549722e-01	7.008849237464e-01	-1.086593303547e+01	9.711475689454e+00	-6.128524850129e-01	8.047568579510e+00	1-548199	-3.607807512269e+00	8567-6103	1.188558502197e+02	2.196930000000e-02	6.000000000000e+00	7.007170000000e-02	7.271440000000e-02	5.022095000000e+00	1.229504180617e+03	5.146069999995e+09	6.791310000000e+00	1.756541244585e+00	1.555171858738e-11	3.922170015498e+06	6.593526415235e+00	7.323902681480e+00	0	0	m0-s0	reserved_confirmation		False
7.242530000000e-01	1.450231000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.745940780640e+01	1.307806000000e+00	0.000000000000e+00	5.074000000000e-01	2.536510000000e+01	3.950216000000e+00	5.371300000000e+00	3.309601000000e+00	9.873435518298e-01	9.575629455804e-01	-1.057010017638e+01	9.816094742318e+00	-5.218979138693e-01	7.841407638659e+00	1-392972	-3.427032043415e+00	8568-12705	1.565603942871e+02	2.190180000000e-02	1.035930000000e+00	1.761954000000e-01	2.798023000000e-01	9.069074000000e+00	2.236710454166e+03	6.547789999993e+09	9.712780000000e+00	1.731155772588e+00	9.674253162652e-12	1.705986057640e+06	6.231975477526e+00	7.038508159762e+00	0	0	m0-s0	exploration	2	False
9.658810000000e-01	1.605478000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.027690887451e+01	1.415487000000e+00	0.000000000000e+00	5.655000000000e-01	1.258886000000e+01	3.729804000000e+00	4.016497000000e+00	1.532207000000e+00	1.106789042949e+00	7.200715256892e-01	-1.099206404903e+01	1.035122214879e+01	-8.698583286538e-01	8.137644062892e+00	1-95112	-3.515427509971e+00	8588-12703	2.505341186523e+02	3.276340000000e-02	9.160930000000e-01	2.286431000000e-01	2.941542000000e-01	5.248939000000e+00	1.899777843992e+03	2.245029999998e+10	1.278759999999e+01	1.938996730264e+00	1.913611941130e-11	2.563105075609e+06	6.408766410641e+00	6.591776219847e+00	1	0	m1-s0	exploration	2	False
4.314800000000e-01	1.977598000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.016908645630e+01	1.722227000000e+00	0.000000000000e+00	8.012000000000e-01	2.799001000000e+00	2.675103000000e+00	9.481334000000e-01	-2.437468000000e+00	7.615091210192e-01	1.061955471666e+00	-1.181986758561e+01	1.013544752002e+01	-3.246900142623e-01	8.612429277980e+00	1-95111	-3.925460078480e+00	8588-6104	2.506680755615e+02	3.245400000000e-02	1.711330000000e+00	2.068140000000e-02	5.915170000000e-02	1.153335000000e+01	1.395056825966e+03	1.365990000005e+10	5.774430000000e+00	2.003749376844e+00	5.710039169964e-11	1.693680735176e+07	7.228831547660e+00	7.217583417127e+00	1	0	m1-s0	reserved_confirmation		False
1.989230000000e-01	1.640527000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.731859207153e+01	1.407225000000e+00	0.000000000000e+00	6.621000000000e-01	1.624220000000e+01	3.933765000000e+00	5.347882000000e+00	2.204500000000e+00	1.129364371550e+00	7.300190068324e-01	-1.082933053603e+01	9.734493395932e+00	-7.460236246467e-01	7.475764652832e+00	1-89292	-3.173200140641e+00	8589-12703	2.263057556152e+02	2.961360000000e-02	8.993960000000e-01	8.038275000000e-02	1.240313000000e-01	5.370553000000e+00	2.501220320854e+03	5.426169999996e+09	1.346990000000e+01	1.619344689535e+00	4.168448711322e-12	5.300436939535e+05	5.724311671980e+00	6.866277603375e+00	0	0	m0-s0	exploration	3	False
9.315780000000e-01	1.699850000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.650900268555e+01	1.485058000000e+00	0.000000000000e+00	7.037000000000e-01	8.218491000000e+00	3.296411000000e+00	3.039381000000e+00	-1.210738000000e-01	1.199722274910e+00	7.759368652490e-01	-1.138818307569e+01	1.064863513964e+01	-7.909278162034e-01	8.249190589823e+00	1-631857	-3.524734157457e+00	8589-12705	2.267277526855e+02	2.955240000000e-02	1.669200000000e+00	1.821596000000e-01	1.842897000000e-01	5.969485000000e+00	2.264582019320e+03	4.452819999964e+10	1.583880000000e+01	2.041236609709e+00	2.474004010365e-11	2.675344452051e+06	6.427379705608e+00	6.303669876481e+00	1	0	m1-s0	exploration	4	False
7.554840000000e-01	1.959201000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.548872375488e+01	1.782922000000e+00	0.000000000000e+00	7.190000000000e-01	1.063757000000e+00	2.019553000000e+00	-4.754206000000e-01	-4.336384000000e+00	3.807501561864e-01	1.120059382362e+00	-1.220664473802e+01	9.515068062986e+00	-1.905195429228e-01	8.753567750613e+00	1-131278	-4.186408797213e+00	8589-1901	2.251676330566e+02	2.631440000000e-02	3.009270000000e+00	2.034339000000e-03	4.630692000000e-03	1.318437000000e+01	1.540334698708e+03	3.273920000001e+09	2.402980000000e+00	1.883939130744e+00	7.902737565008e-11	5.632860360299e+07	7.750728985124e+00	8.098911592893e+00	0	1	m0-s1	exploration	2	False
4.840280000000e-01	2.271324000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.463859558105e+01	2.021914000000e+00	0.000000000000e+00	8.558000000000e-01	9.928871000000e-01	2.040661000000e+00	-2.002121000000e+00	-5.410096000000e+00	6.806436715422e-01	1.175494707970e+00	-1.222898567245e+01	1.010022230821e+01	-1.933499531551e-01	8.738934965128e+00	1-131242	-4.029145646793e+00	8589-3701	2.256772155762e+02	2.913340000000e-02	2.043070000000e+00	7.434241000000e-03	1.384450000000e-02	1.497941000000e+01	7.156748808336e+02	1.259569999992e+10	4.793399999999e+00	2.026569495678e+00	7.640904551244e-11	2.730251687988e+07	7.436202684281e+00	7.356494197247e+00	1	1	m1-s1	exploration	3	False
9.483370000000e-01	2.129228000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.557393264771e+01	1.888149000000e+00	0.000000000000e+00	7.563000000000e-01	1.358653000000e-01	2.194619000000e+00	-7.474983000000e-01	-4.609329000000e+00	7.864042736312e-01	9.136071955679e-01	-1.284641962219e+01	1.040876555062e+01	-2.885024531981e-01	8.835957003362e+00	1-131286	-4.024776364866e+00	8589-6104	2.265137939453e+02	2.922260000000e-02	6.000000000000e+00	3.650446000000e-03	5.242480000000e-03	8.196099000000e+00	1.445467190763e+03	2.563099999972e+10	6.115110000000e+00	2.127960815838e+00	9.553594698174e-11	2.675864515441e+07	7.427464120424e+00	7.043581672909e+00	1	1	m1-s1	reserved_confirmation		False
7.013570000000e-01	2.125935000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.266327667236e+01	1.876456000000e+00	0.000000000000e+00	7.130000000000e-01	1.022478000000e-01	2.301826000000e+00	-9.555337000000e-01	-4.837214000000e+00	2.900925134334e-01	1.283864767164e+00	-1.307284558583e+01	9.948284810437e+00	-1.312460321279e-01	9.368099783570e+00	1-245405	-4.539003635068e+00	8591-1901	2.135201263428e+02	4.411680000000e-02	5.839620000000e+00	7.506530000000e-04	2.675186000000e-03	1.922493000000e+01	1.334555941675e+03	8.877380000002e+09	1.950260000000e+00	2.145876325846e+00	3.253191231376e-10	2.857055394357e+08	8.455918660834e+00	8.018289683297e+00	1	1	m1-s1	reserved_confirmation		False
7.986600000000e-01	1.591285000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.347806167603e+01	1.409121000000e+00	0.000000000000e+00	6.104000000000e-01	4.867017000000e+01	3.162698000000e+00	3.945865000000e+00	1.428216000000e+00	3.596894286347e-01	1.007998129071e+00	-1.042915581746e+01	9.552113132443e+00	-3.520651224664e-01	8.832734275174e+00	1-207984	-4.236522423270e+00	8592-3702	2.201604309082e+02	3.765550000000e-02	6.000000000000e+00	1.327264000000e-01	2.014855000000e-01	1.018587000000e+01	1.670750811052e+03	3.565439999997e+09	2.289230000000e+00	1.912992029248e+00	9.482963624020e-11	7.095062691974e+07	7.850956237236e+00	8.111980149492e+00	0	1	m0-s1	exploration	0	False
5.703180000000e-01	1.474767000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.170446777344e+01	1.293525000000e+00	0.000000000000e+00	6.891000000000e-01	4.235379000000e+01	4.085064000000e+00	5.866374000000e+00	3.939633000000e+00	7.834311700423e-01	1.154664944253e+00	-1.050247098118e+01	1.003213908006e+01	-2.163810197013e-01	8.465276739972e+00	1-246437	-3.840922784965e+00	8592-6101	2.226717681885e+02	2.599460000000e-02	1.524650000000e+00	3.385853000000e-01	5.332316000000e-01	1.427792000000e+01	1.643090376436e+03	1.076810000008e+10	6.073390000000e+00	1.941134132353e+00	4.068989315244e-11	1.147511272864e+07	7.059756960631e+00	7.236354563572e+00	1	0	m1-s0	exploration	2	False
8.740140000000e-01	1.536278000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.341078186035e+01	1.337840000000e+00	0.000000000000e+00	5.560000000000e-01	1.772725000000e+01	3.801163000000e+00	4.433760000000e+00	2.062951000000e+00	9.793958440942e-01	8.875738124545e-01	-1.085936228694e+01	1.023771711973e+01	-6.752240467765e-01	8.278925431540e+00	1-208529	-3.649764793723e+00	8593-12704	2.265423736572e+02	3.419040000000e-02	8.737960000000e-01	2.389763000000e-01	5.286380000000e-01	7.719227000000e+00	8.638065922314e+02	1.728690000006e+10	9.536649999999e+00	1.945940815162e+00	2.649325020381e-11	4.758181215588e+06	6.677440978145e+00	6.839618532659e+00	1	0	m1-s0	exploration	2	False
