galaxy	point_index	outer_fold	source_family	radius_arcsec	radius_kpc	log10_gbar	log10_radius_over_r50	log10_surface_density	enclosed_mass_fraction	log10_total_mass	inclination_sine	log10_distance	newtonian_speed_km_s	rar_speed_km_s	surface_brightness_q10	surface_brightness_q100	surface_brightness_q1000	acceleration_q0p01	acceleration_q0p1	acceleration_q1	enclosed_mass_fraction_source	outer_inverse_radius_potential_source	outer_radius_lever_source	condition_surface_density	condition_compactness	condition_vacuum_fraction	condition_radial_span	condition_concentration
ESO0840411	0	3	2001AJ....122.2396D	3.500000000000e+00	1.357478307107e+00	2.029187812856e+00	-8.021526350857e-01	1.365932444228e+00	4.162107379478e-02	9.041779973984e+00	5.240709935209e-01	1.903089986992e+00	1.204925943916e+01	3.047806946465e+01	6.990105437539e-01	1.884681661395e-01	2.269665363287e-02	7.428242339804e-01	2.241079743076e-01	2.807305295887e-02	4.162107379478e-02	1.484057962302e-01	8.730399055754e-01	-2.363728833349e-01	-8.236373558348e-01	6.889192301217e-01	-5.102008157672e-01	6.854636815781e-02
ESO0840411	1	3	2001AJ....122.2396D	4.100000000000e+00	1.590188874039e+00	1.929118936403e+00	-7.334368227162e-01	1.367100882748e+00	4.536031155258e-02	9.041779973984e+00	5.240709935209e-01	1.903089986992e+00	1.162207900749e+01	3.100087257232e+01	6.995762928030e-01	1.888800066053e-01	2.275640812596e-02	6.964146776886e-01	1.865928963832e-01	2.242524129032e-02	4.536031155258e-02	1.668779326315e-01	8.543741326360e-01	-2.363728833349e-01	-8.236373558348e-01	6.889192301217e-01	-5.102008157672e-01	6.854636815781e-02
ESO0840411	2	3	2001AJ....122.2396D	7.000000000000e+00	2.714956614213e+00	1.587896520052e+00	-5.011226394217e-01	1.400714809788e+00	6.026733381953e-02	9.041779973984e+00	5.240709935209e-01	1.903089986992e+00	1.025249832344e+01	3.288486542605e+01	7.155878486495e-01	2.010242342415e-01	2.454274047294e-02	5.111453874901e-01	9.466196102101e-02	1.034778342632e-02	6.026733381953e-02	2.449315075211e-01	7.740410576515e-01	-2.363728833349e-01	-8.236373558348e-01	6.889192301217e-01	-5.102008157672e-01	6.854636815781e-02
ESO0840411	3	3	2001AJ....122.2396D	9.800000000000e+00	3.800939259899e+00	1.529665246504e+00	-3.549946037434e-01	1.354415926941e+00	1.033015354567e-01	9.041779973984e+00	5.240709935209e-01	1.903089986992e+00	1.134431005923e+01	3.756593801020e+01	6.934020756346e-01	1.844457948644e-01	2.211583497067e-02	4.776415389929e-01	8.377873925792e-02	9.061087785682e-03	1.033015354567e-01	2.879343416829e-01	7.067021001189e-01	-2.363728833349e-01	-8.236373558348e-01	6.889192301217e-01	-5.102008157672e-01	6.854636815781e-02
ESO0840411	4	3	2001AJ....122.2396D	1.300000000000e+01	5.042062283539e+00	1.540088841228e+00	-2.322773271291e-01	1.297272712435e+00	1.861936753819e-01	9.041779973984e+00	5.240709935209e-01	1.903089986992e+00	1.322356406674e+01	4.353936681455e+01	6.647413549139e-01	1.654685370605e-01	1.944222215796e-02	4.836327716952e-01	8.563956914086e-02	9.279153338606e-03	1.861936753819e-01	3.077561058702e-01	6.357414316149e-01	-2.363728833349e-01	-8.236373558348e-01	6.889192301217e-01	-5.102008157672e-01	6.854636815781e-02
ESO0840411	5	3	2001AJ....122.2396D	1.660000000000e+01	6.438325685135e+00	1.539468034510e+00	-1.261125913959e-01	1.211333797670e+00	3.031611805160e-01	9.041779973984e+00	5.240709935209e-01	1.903089986992e+00	1.493208619396e+01	4.918151341098e+01	6.193084658105e-01	1.399180187709e-01	1.600757527284e-02	4.832757979665e-01	8.552770091286e-02	9.266021451507e-03	3.031611805160e-01	3.029025128277e-01	5.576524840681e-01	-2.363728833349e-01	-8.236373558348e-01	6.889192301217e-01	-5.102008157672e-01	6.854636815781e-02
ESO0840411	6	3	2001AJ....122.2396D	1.900000000000e+01	7.369167952865e+00	1.530136933622e+00	-6.746707848310e-02	1.159724083803e+00	3.887169822528e-01	9.041779973984e+00	5.240709935209e-01	1.903089986992e+00	1.580438840258e+01	5.232165485802e+01	5.909220271377e-01	1.262194940997e-01	1.423952442184e-02	4.779125275362e-01	8.386214581950e-02	9.070845059962e-03	3.887169822528e-01	2.898281129016e-01	5.056572356596e-01	-2.363728833349e-01	-8.236373558348e-01	6.889192301217e-01	-5.102008157672e-01	6.854636815781e-02
ESO0840411	7	3	2001AJ....122.2396D	2.010000000000e+01	7.795803992241e+00	1.524254694991e+00	-4.302462201544e-02	1.122243910686e+00	4.291767520804e-01	9.041779973984e+00	5.240709935209e-01	1.903089986992e+00	1.614573436741e+01	5.362448611637e+01	5.699082944914e-01	1.170044609669e-01	1.307756633668e-02	4.745341088277e-01	8.282739072073e-02	8.949906753285e-03	4.291767520804e-01	2.816146773207e-01	4.817173744149e-01	-2.363728833349e-01	-8.236373558348e-01	6.889192301217e-01	-5.102008157672e-01	6.854636815781e-02
ESO0840411	8	3	2001AJ....122.2396D	2.280000000000e+01	8.843001543438e+00	1.497609733249e+00	1.171416756452e-02	9.868352006310e-01	5.193603684033e-01	9.041779973984e+00	5.240709935209e-01	1.903089986992e+00	1.667649267465e+01	5.620364155228e+01	4.924223125465e-01	8.843475170373e-02	9.608204425817e-03	4.592644701246e-01	7.828434229895e-02	8.421799781044e-03	5.193603684033e-01	2.546507458423e-01	4.214178742616e-01	-2.363728833349e-01	-8.236373558348e-01	6.889192301217e-01	-5.102008157672e-01	6.854636815781e-02
ESO1200211	2	0	2001AJ....122.2396D	9.000000000000e+00	6.544984694979e-01	2.029014819542e+00	-7.298941083583e-01	9.930424085616e-01	5.897788813367e-02	8.256582518111e+00	6.924916064473e-01	1.176091259056e+00	8.364918759510e+00	2.116062564498e+01	4.959949740764e-01	8.959373581195e-02	9.745169074334e-03	7.427481307455e-01	2.240387185513e-01	2.806218653509e-02	5.897788813367e-02	1.824556759944e-01	8.466931713281e-01	-3.894772492647e-01	-7.942684879939e-01	8.206577933577e-01	2.611706930923e-01	8.710347956376e-02
ESO1200211	3	0	2001AJ....122.2396D	1.300000000000e+01	9.453866781636e-01	1.921201792638e+00	-5.701932654908e-01	9.609255042438e-01	9.600146847206e-02	8.256582518111e+00	6.924916064473e-01	1.176091259056e+00	8.879850117585e+00	2.378644585451e+01	4.775220733731e-01	8.374199203635e-02	9.056789433379e-03	6.925467471191e-01	1.838418298082e-01	2.202905929331e-02	9.600146847206e-02	2.181278867141e-01	7.913509278954e-01	-3.894772492647e-01	-7.942684879939e-01	8.206577933577e-01	2.611706930923e-01	8.710347956376e-02
ESO1200211	4	0	2001AJ....122.2396D	1.700000000000e+01	1.236274886829e+00	1.829842612403e+00	-4.536876964194e-01	9.762312398405e-01	1.330239483251e-01	8.256582518111e+00	6.924916064473e-01	1.176091259056e+00	9.140686830850e+00	2.571309220845e+01	4.863210160447e-01	8.648611569885e-02	9.378619938035e-03	6.460429481801e-01	1.543484493658e-01	1.792485053297e-02	1.330239483251e-01	2.442124271344e-01	7.414884422989e-01	-3.894772492647e-01	-7.942684879939e-01	8.206577933577e-01	2.611706930923e-01	8.710347956376e-02
ESO1200211	5	0	2001AJ....122.2396D	2.000000000000e+01	1.454441043329e+00	1.766297273606e+00	-3.831066221337e-01	9.845087341092e-01	1.590547501889e-01	8.256582518111e+00	6.924916064473e-01	1.176091259056e+00	9.215028814940e+00	2.682539799949e+01	4.910834559127e-01	8.800386237172e-02	9.557362575858e-03	6.119156781258e-01	1.362004265469e-01	1.552283810921e-02	1.590547501889e-01	2.594977673652e-01	7.069845535456e-01	-3.894772492647e-01	-7.942684879939e-01	8.206577933577e-01	2.611706930923e-01	8.710347956376e-02
ESO1200211	6	0	2001AJ....122.2396D	2.300000000000e+01	1.672607199828e+00	1.704381016423e+00	-3.224087817800e-01	9.829473236795e-01	1.824005180286e-01	8.256582518111e+00	6.924916064473e-01	1.176091259056e+00	9.202111456490e+00	2.770109679717e+01	4.901849514314e-01	8.771573520365e-02	9.523389522611e-03	5.775696355800e-01	1.202800661176e-01	1.348812379100e-02	1.824005180286e-01	2.746864299826e-01	6.750050819329e-01	-3.894772492647e-01	-7.942684879939e-01	8.206577933577e-01	2.611706930923e-01	8.710347956376e-02
ESO1200211	7	0	2001AJ....122.2396D	2.510000000000e+01	1.825323509377e+00	1.670336118119e+00	-2.844628963166e-01	1.005024701377e+00	2.008505105596e-01	8.256582518111e+00	6.924916064473e-01	1.176091259056e+00	9.243532717368e+00	2.834523270440e+01	5.028924183570e-01	9.186980939369e-02	1.001505392501e-02	5.583363960145e-01	1.122290431177e-01	1.248384977497e-02	2.008505105596e-01	2.834819201651e-01	6.536183089944e-01	-3.894772492647e-01	-7.942684879939e-01	8.206577933577e-01	2.611706930923e-01	8.710347956376e-02
ESO1200211	8	0	2001AJ....122.2396D	2.710000000000e+01	1.970767613710e+00	1.655020624310e+00	-2.511673269232e-01	9.920472781537e-01	2.260208922437e-01	8.256582518111e+00	6.924916064473e-01	1.176091259056e+00	9.436871046828e+00	2.918028552463e+01	4.954221732271e-01	8.940701180294e-02	9.723081691926e-03	5.496230789731e-01	1.087631926267e-01	1.205649152145e-02	2.260208922437e-01	2.853255052975e-01	6.326171050313e-01	-3.894772492647e-01	-7.942684879939e-01	8.206577933577e-01	2.611706930923e-01	8.710347956376e-02
ESO1200211	9	0	2001AJ....122.2396D	3.120000000000e+01	2.268928027593e+00	1.618872553143e+00	-1.899820237792e-01	9.395711201391e-01	2.756583295989e-01	8.256582518111e+00	6.924916064473e-01	1.176091259056e+00	9.712848987815e+00	3.063127482581e+01	4.652703548833e-01	8.004559266294e-02	8.625984072974e-03	5.289460692536e-01	1.009538210764e-01	1.110430161854e-02	2.756583295989e-01	2.884374841468e-01	5.915354864376e-01	-3.894772492647e-01	-7.942684879939e-01	8.206577933577e-01	2.611706930923e-01	8.710347956376e-02
ESO1200211	10	0	2001AJ....122.2396D	3.530000000000e+01	2.567088441475e+00	1.584880973305e+00	-1.363619124098e-01	9.632975353861e-01	3.263020205315e-01	8.256582518111e+00	6.924916064473e-01	1.176091259056e+00	9.934840573507e+00	3.191856280411e+01	4.788849285746e-01	8.416202615147e-02	9.105939501782e-03	5.094102344599e-01	9.406856356473e-02	1.027691775877e-02	3.263020205315e-01	2.893657216148e-01	5.524246306191e-01	-3.894772492647e-01	-7.942684879939e-01	8.206577933577e-01	2.611706930923e-01	8.710347956376e-02
ESO1200211	11	0	2001AJ....122.2396D	4.050000000000e+01	2.945243112740e+00	1.549012760953e+00	-7.668159458297e-02	9.316413016394e-01	3.954687638111e-01	8.256582518111e+00	6.924916064473e-01	1.176091259056e+00	1.021096893713e+01	3.345617699879e+01	4.607306124956e-01	7.871129344478e-02	8.471232871206e-03	4.887658339996e-01	8.726235561857e-02	9.469970285102e-03	3.954687638111e-01	2.819755378829e-01	5.027018819386e-01	-3.894772492647e-01	-7.942684879939e-01	8.206577933577e-01	2.611706930923e-01	8.710347956376e-02
ESO1200211	12	0	2001AJ....122.2396D	4.440000000000e+01	3.228859116190e+00	1.522324534305e+00	-3.675364768302e-02	9.074359150268e-01	4.469715217783e-01	8.256582518111e+00	6.924916064473e-01	1.176091259056e+00	1.036780487715e+01	3.447086292017e+01	4.469166300731e-01	7.476334832510e-02	8.015686433729e-03	4.734260284765e-01	8.249039139448e-02	8.910572058431e-03	4.469715217783e-01	2.732598821428e-01	4.658929936103e-01	-3.894772492647e-01	-7.942684879939e-01	8.206577933577e-01	2.611706930923e-01	8.710347956376e-02
ESO1200211	13	0	2001AJ....122.2396D	4.800000000000e+01	3.490658503989e+00	1.499345364842e+00	-2.895380422051e-03	8.859214829914e-01	4.954698343976e-01	8.256582518111e+00	6.924916064473e-01	1.176091259056e+00	1.049847852119e+01	3.534857420368e+01	4.347061269414e-01	7.140793149321e-02	7.631230495297e-03	4.602571086350e-01	7.857319543656e-02	8.455239188774e-03	4.954698343976e-01	2.621361571039e-01	4.316138582813e-01	-3.894772492647e-01	-7.942684879939e-01	8.206577933577e-01	2.611706930923e-01	8.710347956376e-02
ESO3020120	1	4	2001AJ....122.2396D	2.100000000000e+00	7.024950239277e-01	2.793172031573e+00	-9.612250243310e-01	1.660800000000e+00	2.782274657675e-02	9.408498181475e+00	9.636247486704e-01	1.838849090737e+00	2.088851863561e+01	3.603293876360e+01	8.207663521174e-01	3.140964612637e-01	4.378791131851e-02	9.437384846760e-01	6.265052647142e-01	1.436460096322e-01	2.782274657675e-02	1.346015817545e-01	9.045495025806e-01	-3.366638551731e-01	-6.301937654711e-01	7.008032010033e-01	4.614093361325e-01	9.147336427498e-02
ESO3020120	2	4	2001AJ....122.2396D	4.200000000000e+00	1.404990047855e+00	2.607036746572e+00	-6.601950286670e-01	1.551321312984e+00	7.249777972559e-02	9.408498181475e+00	9.636247486704e-01	1.838849090737e+00	2.384267600582e+01	4.493981400663e+01	7.806510202800e-01	2.624795086002e-01	3.436637259109e-02	9.161573290909e-01	5.221507258440e-01	9.850704523989e-02	7.249777972559e-02	2.010051023058e-01	8.246795973445e-01	-3.366638551731e-01	-6.301937654711e-01	7.008032010033e-01	4.614093361325e-01	9.147336427498e-02
ESO3020120	3	4	2001AJ....122.2396D	6.700000000000e+00	2.241293647769e+00	2.469560533660e+00	-4.573695163641e-01	1.389861493452e+00	1.344310274758e-01	9.408498181475e+00	9.636247486704e-01	1.838849090737e+00	2.570571255927e+01	5.184286685920e+01	7.104744141230e-01	1.970403664035e-01	2.395150941171e-02	8.884192633704e-01	4.432728565823e-01	7.374920392215e-02	1.344310274758e-01	2.477937807208e-01	7.436495627119e-01	-3.366638551731e-01	-6.301937654711e-01	7.008032010033e-01	4.614093361325e-01	9.147336427498e-02
ESO3020120	4	4	2001AJ....122.2396D	1.080000000000e+01	3.612831551628e+00	2.335518316642e+00	-2.500205635779e-01	1.212463628457e+00	2.565400686235e-01	9.408498181475e+00	9.636247486704e-01	1.838849090737e+00	2.796939129706e+01	6.034800076135e+01	6.199216265042e-01	1.402313829617e-01	1.604860449937e-02	8.539659789270e-01	3.689943805809e-01	5.524653189103e-02	2.565400686235e-01	2.732787594319e-01	6.294018035785e-01	-3.366638551731e-01	-6.301937654711e-01	7.008032010033e-01	4.614093361325e-01	9.147336427498e-02
ESO3020120	5	4	2001AJ....122.2396D	1.300000000000e+01	4.348778719553e+00	2.280001792638e+00	-1.695009667581e-01	1.095038154942e+00	3.270979905983e-01	9.408498181475e+00	9.636247486704e-01	1.838849090737e+00	2.878621410535e+01	6.389713142699e+01	5.544910770099e-01	1.106861339751e-01	1.229323498678e-02	8.372926168807e-01	3.397597859423e-01	4.894149539272e-02	3.270979905983e-01	2.746073391537e-01	5.742827159024e-01	-3.366638551731e-01	-6.301937654711e-01	7.008032010033e-01	4.614093361325e-01	9.147336427498e-02
ESO3020120	6	4	2001AJ....122.2396D	1.570000000000e+01	5.251986607460e+00	2.213201136418e+00	-8.754466665566e-02	9.690114137345e-01	4.090626431362e-01	9.408498181475e+00	9.636247486704e-01	1.838849090737e+00	2.929290028244e+01	6.729805022094e+01	4.821691004743e-01	8.518169177936e-02	9.225422569609e-03	8.152371624438e-01	3.061503297137e-01	4.225883308559e-02	4.090626431362e-01	2.694642001010e-01	5.108185930240e-01	-3.366638551731e-01	-6.301937654711e-01	7.008032010033e-01	4.614093361325e-01	9.147336427498e-02
ESO3020120	7	4	2001AJ....122.2396D	1.780000000000e+01	5.954481631387e+00	2.159499763208e+00	-3.302431675600e-02	8.558415753924e-01	4.646534293493e-01	9.408498181475e+00	9.636247486704e-01	1.838849090737e+00	2.932053304892e+01	6.926540597285e+01	4.177693863792e-01	6.694941188884e-02	7.124206479462e-03	7.958822221027e-01	2.805306274104e-01	3.752805456418e-02	4.646534293493e-01	2.635881473735e-01	4.648309781273e-01	-3.366638551731e-01	-6.301937654711e-01	7.008032010033e-01	4.614093361325e-01	9.147336427498e-02
ESO3020120	8	4	2001AJ....122.2396D	2.300000000000e+01	7.693993119208e+00	2.049004762175e+00	7.828351695270e-02	7.479203390270e-01	6.015196417596e-01	9.408498181475e+00	9.636247486704e-01	1.838849090737e+00	2.934798428677e+01	7.346234319256e+01	3.588325363148e-01	5.299935841395e-02	5.565402318365e-03	7.514442585134e-01	2.321420667444e-01	2.934524615731e-02	6.015196417596e-01	2.343611046097e-01	3.550444574136e-01	-3.366638551731e-01	-6.301937654711e-01	7.008032010033e-01	4.614093361325e-01	9.147336427498e-02
ESO3020120	9	4	2001AJ....122.2396D	3.000000000000e+01	1.003564319897e+01	1.936371841779e+00	1.936769356548e-01	5.742103615505e-01	7.895938011685e-01	9.408498181475e+00	9.636247486704e-01	1.838849090737e+00	2.944140469552e+01	7.822936235392e+01	2.728090745283e-01	3.615894757407e-02	3.737525238652e-03	6.999338787511e-01	1.891408980161e-01	2.279428883562e-02	7.895938011685e-01	1.537639942601e-01	2.028538141573e-01	-3.366638551731e-01	-6.301937654711e-01	7.008032010033e-01	4.614093361325e-01	9.147336427498e-02
ESO3020120	10	4	2001AJ....122.2396D	3.270000000000e+01	1.093885108687e+01	1.893901559506e+00	2.311034335954e-01	5.081398653811e-01	8.507196098268e-01	9.408498181475e+00	9.636247486704e-01	1.838849090737e+00	2.927093766640e+01	7.955982583094e+01	2.436908488182e-01	3.121527379154e-02	3.211757685098e-03	6.790025226166e-01	1.745966795014e-01	2.071471661399e-02	8.507196098268e-01	1.196975428393e-01	1.501653111591e-01	-3.366638551731e-01	-6.301937654711e-01	7.008032010033e-01	4.614093361325e-01	9.147336427498e-02
ESO3050090	2	4	2001AJ....122.2396D	1.070000000000e+01	5.706257026659e-01	2.609178278556e+00	-5.844584626226e-01	1.615804906780e+00	9.734983345826e-02	8.499985370316e+00	9.393264375338e-01	1.041392685158e+00	1.523227613453e+01	2.868067801791e+01	8.050157723160e-01	2.922167886518e-01	3.964923334052e-02	9.165353225106e-01	5.233809344378e-01	9.894580790274e-02	9.734983345826e-02	2.159942667985e-01	8.166421881457e-01	-3.894098143469e-01	-6.447289432317e-01	7.418382206328e-01	-2.640812439873e-01	-1.618118245062e-01
ESO3050090	3	4	2001AJ....122.2396D	1.560000000000e+01	8.319402767840e-01	2.474385778644e+00	-4.207176419533e-01	1.549850732832e+00	1.517135442808e-01	8.499985370316e+00	9.393264375338e-01	1.041392685158e+00	1.574849164929e+01	3.168506813625e+01	7.800706442869e-01	2.618245342130e-01	3.425417957129e-02	8.895159122862e-01	4.460164384844e-01	7.451177117102e-02	1.517135442808e-01	2.496465939814e-01	7.505708396577e-01	-3.894098143469e-01	-6.447289432317e-01	7.418382206328e-01	-2.640812439873e-01	-1.618118245062e-01
ESO3050090	4	4	2001AJ....122.2396D	2.040000000000e+01	1.087921900410e+00	2.448257780625e+00	-3.042120728819e-01	1.361174310150e+00	2.442910152687e-01	8.499985370316e+00	9.393264375338e-01	1.041392685158e+00	1.747542514028e+01	3.562090904836e+01	6.967004427311e-01	1.867981840479e-01	2.245489939110e-02	8.834633455593e-01	4.312038543979e-01	7.046775704258e-02	2.442910152687e-01	2.503475587903e-01	6.895969330310e-01	-3.894098143469e-01	-6.447289432317e-01	7.418382206328e-01	-2.640812439873e-01	-1.618118245062e-01
ESO3050090	5	4	2001AJ....122.2396D	2.210000000000e+01	1.178582058777e+00	2.423172717564e+00	-2.694499666227e-01	1.284321177365e+00	2.706117463206e-01	8.499985370316e+00	9.393264375338e-01	1.041392685158e+00	1.767120933526e+01	3.647558198726e+01	6.580628971151e-01	1.613914312442e-01	1.888176230261e-02	8.773835938571e-01	4.170970843719e-01	6.677692193558e-02	2.706117463206e-01	2.488101577638e-01	6.691610764745e-01	-3.894098143469e-01	-6.447289432317e-01	7.418382206328e-01	-2.640812439873e-01	-1.618118245062e-01
ESO3050090	6	4	2001AJ....122.2396D	2.620000000000e+01	1.397233028958e+00	2.356208038401e+00	-1.955409489881e-01	1.161600000000e+00	3.259867889045e-01	8.499985370316e+00	9.393264375338e-01	1.041392685158e+00	1.781305631284e+01	3.803233595427e+01	5.919657716196e-01	1.266966485509e-01	1.430028299049e-02	8.598074440874e-01	3.801542635076e-01	5.778639703621e-02	3.259867889045e-01	2.488480176748e-01	6.231829262302e-01	-3.894098143469e-01	-6.447289432317e-01	7.418382206328e-01	-2.640812439873e-01	-1.618118245062e-01
ESO3050090	7	4	2001AJ....122.2396D	2.920000000000e+01	1.557221543724e+00	2.311895650976e+00	-1.484593888594e-01	1.101125995087e+00	3.656375016712e-01	8.499985370316e+00	9.393264375338e-01	1.041392685158e+00	1.786993723819e+01	3.902402994838e+01	5.579511972044e-01	1.120735178175e-01	1.246460911424e-02	8.470512810552e-01	3.564222887904e-01	5.247523927874e-02	3.656375016712e-01	2.476293746959e-01	5.914470809050e-01	-3.894098143469e-01	-6.447289432317e-01	7.418382206328e-01	-2.640812439873e-01	-1.618118245062e-01
ESO3050090	8	4	2001AJ....122.2396D	4.010000000000e+01	2.138513147374e+00	2.163029902578e+00	-1.069786768762e-02	8.550323085515e-01	4.894496550636e-01	8.499985370316e+00	9.393264375338e-01	1.041392685158e+00	1.764293822925e+01	4.160229936039e+01	4.173162046245e-01	6.683310405854e-02	7.111037866160e-03	7.971995428721e-01	2.821741405794e-01	3.782275782258e-02	4.894496550636e-01	2.337877114925e-01	4.862439718140e-01	-3.894098143469e-01	-6.447289432317e-01	7.418382206328e-01	-2.640812439873e-01	-1.618118245062e-01
