case,grid,model,component,azimuth_nodes,r_kpc,sigma_hi_msun_pc2,gbar_inward,radial_rms_deviation,tangential_rms
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,3.9875000000000003,0.3508685495412568,269.5606681246758,13.193252415508528,13.977801025255886
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,3.9937500000000004,0.35122578293372947,269.55788637653507,13.18205013322764,13.885765831911357
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.0,0.3506912949995933,269.55177102266197,13.17024856790925,13.81271020931827
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.0062500000000005,0.34878134219702533,269.48697484492016,13.163986381531767,13.755119083953945
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.0125,0.34529211378317415,269.3483176784407,13.151044781427892,13.700948088112229
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.01875,0.3407531436237461,269.1643948917459,13.137147657369376,13.658712317176773
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.025,0.33489610288310523,268.9470238243413,13.124567318846875,13.626577956392328
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.03125,0.32841056236381166,268.6875883825566,13.109144979005228,13.597909021622892
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.0375000000000005,0.32255633516190874,268.34977294527755,13.092269939825465,13.565058905513572
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.04375,0.3156656152300438,267.95306715256015,13.084143547498613,13.540632298820988
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.05,0.3083691966757841,267.5551162168883,13.087365213217268,13.53484688305762
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.05625,0.3006190998632976,267.1305100431683,13.096188449466363,13.541192755377141
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.0625,0.292457855447746,266.62995904904085,13.097299725917154,13.547691281448907
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.0687500000000005,0.2855281913163045,266.07125932405745,13.100609810359149,13.534955303490232
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.075,0.2809408653048079,265.51888155474046,13.10873772702169,13.504820804731173
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.08125,0.27643227468995824,264.8662725337623,13.086420814973913,13.467144375615423
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.0875,0.27239370339023533,264.14294070987285,13.045699670963193,13.43910958683821
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.09375,0.2699622180637296,263.39337516706183,13.006569920296618,13.417306211791924
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.1000000000000005,0.26958468012682024,262.59371655074085,12.982517143760164,13.392189219845498
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.10625,0.2710885579692771,261.8093584553101,12.959489126775251,13.377446620568039
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.1125,0.27487914153916043,261.05992536138893,12.95166817507718,13.358101201066958
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.11875,0.28063040835682235,260.3499644375025,12.950075215457371,13.34643116702538
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.125,0.28754728612079183,259.6744684095987,12.945293994871255,13.34578867252914
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.1312500000000005,0.2933956168854377,259.02108642823447,12.899595212766258,13.386558234087351
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.1375,0.29869162071922034,258.31779604795355,12.796232285233168,13.447743538458363
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.14375,0.3037841335367656,257.58687399062353,12.656312152712225,13.510299062924991
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.15,0.30860747851536535,256.8788148739271,12.496946286059346,13.57398104011425
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.15625,0.31401609616358983,256.2157578488929,12.331949004328743,13.632194171242249
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.1625000000000005,0.317754237019485,255.65461720566188,12.16251884018888,13.713573242314649
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.16875,0.32087043884018557,255.07385183762338,11.976171375699595,13.77922046232076
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.175,0.32378570499784265,254.4939100954276,11.789973208783568,13.821995831367145
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.18125,0.3254366213894571,253.92655154531948,11.60938436965032,13.848642586479219
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.1875,0.3255482968933142,253.37454909652817,11.451367089668352,13.857067963368664
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.1937500000000005,0.32408476986203194,252.94403264600703,11.369913600176464,13.86457172776241
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.2,0.32209823148079136,252.5489846782684,11.356960105329195,13.8511975782992
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.20625,0.3188021534006163,252.11992849776735,11.383931160953653,13.804358012173351
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.2125,0.31536694152082506,251.6605648486262,11.437392725993012,13.717757879119258
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.21875,0.31185911144999373,251.1691096888661,11.509512504233689,13.593020416726763
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.2250000000000005,0.308687515260911,250.58704354780244,11.593810311142427,13.40889806349763
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.23125,0.3065615828987737,249.95381826812124,11.716469506141516,13.168939555991061
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.2375,0.3054393598586751,249.304849806047,11.851103351735938,12.894542341225742
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.24375,0.3048463573259004,248.62374233754733,11.98195809218045,12.590739202789235
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.25,0.3049258867313791,247.9030214142388,12.09553584397461,12.263798146451462
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.2562500000000005,0.30666853002592803,247.14598264289145,12.18392543595093,11.911448698687497
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.2625,0.3107407585482704,246.35854736979738,12.251451962106698,11.549823510768654
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.26875,0.31641976624152013,245.58285770170338,12.283813053753155,11.193137670518187
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.275,0.3236906449475214,244.83601924304233,12.263497739680252,10.858684171464327
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.28125,0.3326531517821626,244.11152896901717,12.189291377256982,10.548394970966346
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.2875000000000005,0.34354345916878776,243.4112388176185,12.075452029370638,10.253370505356619
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.29375,0.35509145488567806,242.7813143197485,11.938487483637386,9.99894927549003
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.3,0.3671350330941746,242.20448574283125,11.786596134607155,9.777255871956479
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.30625,0.3801001259523705,241.6664556329093,11.616842075007302,9.5873766574941
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.3125,0.39309749780494285,241.1698398197034,11.438341620240923,9.431046884120864
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.3187500000000005,0.40560701303626717,240.72492789226183,11.26043452432251,9.31230605316175
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.325,0.4173282179069903,240.34581503852715,11.08230620985798,9.229180178686365
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.33125,0.4280233284612637,239.9998470017762,10.911119899407732,9.167755179421311
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.3375,0.43734733777997975,239.67203358470556,10.74945617499927,9.120735378916317
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.34375,0.4450088183554006,239.35412958828542,10.603162234250263,9.079574004958888
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.3500000000000005,0.44977600458078193,239.03922276199165,10.45645584085321,9.04723265339122
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.35625,0.451265422143074,238.75817413012342,10.31168145505623,9.020583018387132
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.3625,0.4497692907343009,238.49191731346352,10.175971984690324,8.998330270226838
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.36875,0.4461957956230042,238.233920847797,10.048131991291145,8.983248541008917
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.375,0.44057229210082927,237.97850966922016,9.936533193350943,8.973458680955032
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.3812500000000005,0.43322742434369965,237.70847003560087,9.816674507886674,8.982935231718823
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.3875,0.42423374463495866,237.45370642721846,9.692788225003712,9.01601985236633
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.39375,0.4140167379719,237.19334278479292,9.56844233442576,9.0740703256716
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.4,0.4031419637308845,236.92486223264504,9.453130412020611,9.155474788101536
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.40625,0.39281196287374354,236.64082032007119,9.35385660539499,9.257343239225134
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.4125000000000005,0.3831886498330627,236.29408446669626,9.26325617423669,9.370736141778035
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.41875,0.3744080528994836,235.930320554837,9.198561202830039,9.499224716250275
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.425,0.36557761686933204,235.56786214548865,9.151822208174181,9.638716761221422
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.43125,0.35627490552175217,235.19725981966033,9.12815218648063,9.788007069633112
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.4375,0.34728771950010306,234.82329179386568,9.120011599552532,9.939182039064097
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.4437500000000005,0.33942054422476575,234.49561147354197,9.179105976052348,10.077187418529011
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.45,0.3329866193410396,234.17220292228714,9.298283696293325,10.193814732091276
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.45625,0.327357228108187,233.87114734178348,9.467516595513823,10.284805795755858
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.4625,0.32133404098625484,233.56959426166344,9.64548255548411,10.3540259457502
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.46875,0.3154988343959001,233.2589793339716,9.811951956597792,10.394868282262552
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.4750000000000005,0.3093698275015482,232.9483036221729,9.969845863238978,10.412168959519155
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.48125,0.30363320579279307,232.59422432065847,10.10236151178254,10.399828970637376
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.4875,0.2976836636870838,232.21054944512827,10.206244495704592,10.359062772150844
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.49375,0.29156382932044794,231.83229042516152,10.291586102105043,10.29638282786846
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.5,0.28504234042849974,231.46418639918218,10.35609336510968,10.209538401122009
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.5062500000000005,0.2781265249297311,231.09039488515802,10.397662809981327,10.10451964191394
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.5125,0.27085864199664783,230.68395810244482,10.410412193027069,9.984591135248074
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.51875,0.2632462751195874,230.24798545046892,10.391031613429753,9.85577061536202
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.525,0.2556177352712691,229.81222744373457,10.337508350480059,9.71238261873577
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.53125,0.2478438184855321,229.38717550492171,10.257321384781783,9.561624351979745
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.5375000000000005,0.2402124777598271,228.96298352900712,10.146652800682146,9.403577496987536
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.54375,0.23321836078813343,228.51701223786182,10.003180138146151,9.234542577640449
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.55,0.22729856992278308,228.07296443813573,9.846903690969357,9.054286872854952
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.55625,0.223051621202131,227.67815483119514,9.704576373144532,8.860679922739283
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.5625,0.21996599002030817,227.29912227002563,9.588521163760264,8.655541469878347
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.5687500000000005,0.218427892933868,226.96531430267518,9.504906366713158,8.434486879677477
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.575,0.21836533702487926,226.66744688452428,9.4672663270094,8.19438938999558
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.58125,0.22031156873374946,226.37545873310367,9.458778147553904,7.93795356457099
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.5875,0.22437407797995362,226.04230332314495,9.47907224192715,7.6730753215258645
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.59375,0.2311935702153597,225.65283288402387,9.545209510941506,7.401845820938226
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.6000000000000005,0.240180229397155,225.19530842863148,9.640581741583185,7.136194110972947
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.60625,0.25062833766388903,224.71507595978258,9.736486126948327,6.894891193399368
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.6125,0.2620719963832282,224.21296847783992,9.811347969655223,6.684861591809525
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.61875,0.2742642568718025,223.68960532816732,9.847002395610817,6.515092712404346
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.625,0.2865321957438494,223.1431532051288,9.844279706749292,6.37971808499095
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.6312500000000005,0.2995364896581788,222.53317177144632,9.810134600294342,6.27446233510589
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.6375,0.31274940673914464,221.90151060194944,9.76237983049879,6.191007873449498
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.64375,0.32558050797875787,221.2701601452074,9.710315855200724,6.129619654348856
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.65,0.338001516281105,220.65932032463397,9.648338159936577,6.096045553592595
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.65625,0.3493843712839363,220.0638680148876,9.556842529294716,6.092040828105859
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.6625000000000005,0.3593217281969096,219.4597985930475,9.430764672908698,6.106795180905919
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.66875,0.3679885968661827,218.84644380946685,9.272494278176747,6.138361262225481
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.675,0.3749407235436927,218.22199758191067,9.107749377481177,6.176391926852486
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.68125,0.3793865272256167,217.60010687242672,8.931023550992956,6.21743326995202
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.6875,0.38143957620759983,216.9957060615127,8.742114469709142,6.266873389674393
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.6937500000000005,0.3811379663314193,216.44217689130852,8.563692678302244,6.322908071866356
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.7,0.3792090032267974,215.95667134723527,8.423431038815135,6.382084321408037
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.70625,0.3763750606650579,215.5189356064653,8.33452566197922,6.432937270529217
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.7125,0.3725721168553472,215.1142600006958,8.283290657553783,6.477114642558576
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.71875,0.367541673374421,214.74684698880057,8.272988645457518,6.509702772700777
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.7250000000000005,0.36094623836357836,214.43091172017893,8.29708213880264,6.537993039608856
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.73125,0.35221460466150856,214.12567320341137,8.32140195374916,6.564503417219639
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.7375,0.3422421065396114,213.80920928386553,8.325918391236538,6.584950325084061
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.74375,0.3313819704660206,213.4683341787733,8.329806983284055,6.595601107677581
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.75,0.3209327301125029,213.1177807826664,8.348434187333837,6.58986972145232
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.7562500000000005,0.3102614117748629,212.78027449023952,8.389143179183485,6.569891831726926
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.7625,0.3000418936621541,212.44602600803282,8.44705742632863,6.538476820680601
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.76875,0.2900808620595274,212.14041856761162,8.526563383464396,6.497209786842573
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.775,0.2808157813673246,211.84822831222002,8.62880717877154,6.44439034989845
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.78125,0.27241812977196656,211.54759064899602,8.74430418875691,6.379304550093451
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.7875000000000005,0.26434713930159187,211.23309515573092,8.86484665623016,6.304329800938771
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.79375,0.25581220175638153,210.88932360748342,8.968760389934433,6.22426389141461
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.800000000000001,0.24686337570221473,210.52687203285643,9.04747080331131,6.15255164732378
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.80625,0.23749852798760285,210.14653743760667,9.11087150197188,6.081718187965002
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.8125,0.22862580254190898,209.74981363052456,9.160443410475086,6.019921354581466
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.8187500000000005,0.22095791986482316,209.32159349512634,9.198783723425034,5.9637251540866965
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.825,0.21429599058707677,208.90355540942858,9.220226113680623,5.927948987669466
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.831250000000001,0.2080064115346272,208.50157247219377,9.215943316703584,5.91584596560385
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.8375,0.20209709238617313,208.11594794999988,9.18843622400691,5.92909796827361
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.84375,0.1969090572938585,207.73877697375752,9.134660001636087,5.967180162817866
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.8500000000000005,0.19279104615236137,207.34613262731492,9.052753538430014,6.019273927109799
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.85625,0.1895267643415352,206.95687202354623,8.950375604716944,6.079906477327795
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.862500000000001,0.18687550706519693,206.5775956790318,8.825186889522556,6.150187042447322
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.86875,0.18453683271764307,206.2280592491682,8.704071807592804,6.224377852966842
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.875,0.18279091891164428,205.92432149085306,8.609928069621859,6.297765505446484
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.8812500000000005,0.182021534553847,205.6471375399652,8.551208125148932,6.361525813517509
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.8875,0.18253772317183464,205.38013938740906,8.519170784662894,6.417719668021024
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.893750000000001,0.18393730276628423,205.1113949783502,8.499080740022132,6.463216716545206
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.9,0.18574459766586782,204.83776414037584,8.484803273014863,6.499265259893163
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.90625,0.1875586951694751,204.5437714664394,8.458021527939382,6.529734230960009
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.9125000000000005,0.1893177857999746,204.23032013421385,8.416060136760468,6.553612856875434
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.91875,0.19133931325288245,203.88450979917388,8.369545582376558,6.564932318041892
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.925000000000001,0.19397563047350114,203.5054633039112,8.31561864280467,6.561847063966632
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.93125,0.19682019643612086,203.10658157708235,8.254904371889634,6.54731998610797
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.9375,0.1999207701438871,202.68439046404706,8.180368246658754,6.523715397895861
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.9437500000000005,0.2030924696270517,202.25040473693076,8.100599041421438,6.488776825399725
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.95,0.20684330604463153,201.80520705554488,8.023515991987237,6.444216236194194
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.956250000000001,0.21120647625586442,201.35159163751808,7.952856240018941,6.389237642026231
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.9625,0.21605128199569226,200.89752597565175,7.88092595644873,6.328544419234583
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.96875,0.22105542048915044,200.4421502491969,7.8044776738282975,6.265064757712781
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.9750000000000005,0.22616337977367537,199.99628226724053,7.7214252205534395,6.204821531692425
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.98125,0.23148800536485215,199.5614712424349,7.640026158113664,6.144924861922068
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.987500000000001,0.23719785260053114,199.1390360096696,7.564869823399629,6.08366425735176
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,4.99375,0.2431122555938211,198.71447981159437,7.486448269076381,6.022620809476723
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.0,0.24915988450653964,198.28934653359687,7.4020626453259695,5.964061253785358
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.0062500000000005,0.2549497292242439,197.86755628296464,7.313866440330012,5.906277143484515
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.0125,0.2603221252685751,197.44789097327896,7.223403251357189,5.850162988934212
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.018750000000001,0.2653833325925229,197.0315152772914,7.13390460259161,5.795031370370246
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.025,0.27007414792744777,196.6203796926495,7.048440209171877,5.741133411939504
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.03125,0.27425781646661257,196.216730717259,6.96922995701606,5.685983952059618
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.0375000000000005,0.277800615219428,195.81726061467,6.892455041871752,5.6314821833453905
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.04375,0.28067352853246197,195.41843150064122,6.8143946781319915,5.578700789472421
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.050000000000001,0.28280749712238934,195.01898642732604,6.736539744402779,5.524948323730993
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.05625,0.28444419094451534,194.62035382082237,6.659336617050857,5.4707657338783635
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.0625,0.2856390394642952,194.22445730972646,6.584949216420152,5.415830101020774
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.0687500000000005,0.2864225379302987,193.83351248920252,6.511903736469115,5.363583863744945
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.075,0.2866900326904447,193.44583044764622,6.440550483456893,5.311477970250108
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.081250000000001,0.2865634270708713,193.0614300727947,6.3708193017813475,5.2596145421551155
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.0875,0.2860538547630779,192.68019779685184,6.302999317688715,5.208263269892716
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.09375,0.2852692800835097,192.30156299604892,6.236888300846771,5.158325953042696
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.1000000000000005,0.284142341361845,191.92548225875115,6.1730640455113726,5.108483326531558
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.10625,0.2827622611390117,191.55147435783286,6.110169282402494,5.059881055629728
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.112500000000001,0.281152101004299,191.1804396699967,6.049084794710721,5.010992432203427
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.11875,0.2793204757754182,190.81265987936948,5.989425541718705,4.962832748268716
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.125,0.27730491471651253,190.44961304326415,5.931295235853518,4.916606899261991
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.1312500000000005,0.2750925008410042,190.08984554628867,5.874941787594957,4.870962003442758
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.1375,0.2727687619477849,189.73097972608895,5.819323792154879,4.826446288406038
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.143750000000001,0.27031922463342317,189.3747829950639,5.765239146495646,4.782538932120183
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.15,0.26781902331255847,189.02294496987494,5.712715605551265,4.740280057214378
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.15625,0.2652096851309179,188.67352043838898,5.661726007337842,4.698563289751337
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.1625000000000005,0.2624703631785606,188.3271161637916,5.612489436162998,4.657911292074463
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.16875,0.2596706828610346,187.9845625026145,5.5657296338942395,4.61760957467434
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.175000000000001,0.2568779734000515,187.6444812222212,5.519915745551967,4.579976560276748
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.18125,0.25404201669808063,187.30709827378917,5.475856298697,4.543436171779237
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.1875,0.2511640316753101,186.97345700295244,5.434271860154706,4.507196818941401
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.1937500000000005,0.24822231447402568,186.6422729903419,5.394273059838976,4.4720252196813615
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.2,0.24525874788370183,186.3138823917993,5.35587262659755,4.43781731891126
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.206250000000001,0.2423123977351235,185.98755687525724,5.319055078842559,4.404509365394045
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.2125,0.23939946141086713,185.66406943120364,5.283513563005882,4.3730000583805815
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.21875,0.2363834825580801,185.34233364246822,5.249882684478735,4.341753292653794
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.2250000000000005,0.2333628808885163,185.0240632907536,5.217899648438557,4.311259620644767
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.23125,0.2303686191696307,184.70771173747542,5.186617154668579,4.28216988195795
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.237500000000001,0.22736668509149094,184.3931859415712,5.156643595130361,4.253569563291665
f4-stars-h0p4,l32fine,log,stellar_luminosity,2048,5.24375,0.2243653674473292,184.08006649309408,5.127613189968369,4.2252183758083675
