galaxy,split,role,band,channels,pixels,mean_square,median,q05,q95,upper_to_lower_tail_ratio,above_median_plus_3_fraction,below_median_minus_3_fraction,lag,channel_pairs,pixel_pairs,product,normalized_product
UGC04305,9062028-reverse,calibration,band_center,38,374,1.0,-0.05686120732110586,-1.531296256985927,1.7532343349089565,1.2276536308883501,0.004010695187165776,0.00028145229383619476,1,37,13838,0.45893289881186095,0.45893289881186095
UGC04305,9062028-reverse,calibration,band_center,38,374,1.0,-0.05686120732110586,-1.531296256985927,1.7532343349089565,1.2276536308883501,0.004010695187165776,0.00028145229383619476,2,36,13464,0.34774930321283315,0.34774930321283315
UGC04305,9062028-reverse,calibration,band_center,38,374,1.0,-0.05686120732110586,-1.531296256985927,1.7532343349089565,1.2276536308883501,0.004010695187165776,0.00028145229383619476,3,35,13090,0.30126786642115416,0.30126786642115416
UGC04305,9062028-reverse,calibration,band_center,38,374,1.0,-0.05686120732110586,-1.531296256985927,1.7532343349089565,1.2276536308883501,0.004010695187165776,0.00028145229383619476,6,32,11968,0.15765232125526296,0.15765232125526296
UGC04305,9062028-reverse,validation,band_ends,16,49,1.5666872296114227,0.13549347980640108,-2.008224028945102,2.12630264447102,0.9286714114790535,0.008928571428571428,0.007653061224489796,1,14,686,0.41250850165331465,0.27351948709373014
UGC04305,9062028-reverse,validation,band_ends,16,49,1.5666872296114227,0.13549347980640108,-2.008224028945102,2.12630264447102,0.9286714114790535,0.008928571428571428,0.007653061224489796,2,12,588,0.22533790942269008,0.14613576259780656
UGC04305,9062028-reverse,validation,band_ends,16,49,1.5666872296114227,0.13549347980640108,-2.008224028945102,2.12630264447102,0.9286714114790535,0.008928571428571428,0.007653061224489796,3,10,490,0.3591244345810652,0.23766789266393984
UGC04305,9062028-reverse,validation,band_ends,16,49,1.5666872296114227,0.13549347980640108,-2.008224028945102,2.12630264447102,0.9286714114790535,0.008928571428571428,0.007653061224489796,6,4,196,0.30686555791624937,0.1916639275675547
UGC04305,9062028-reverse,validation,band_center,38,49,1.171775951793095,0.08767759990097207,-1.5921754842456568,1.9052617749070162,1.0819899621932612,0.007518796992481203,0.004296455424274973,1,37,1813,0.4757392761814286,0.4107412296268967
UGC04305,9062028-reverse,validation,band_center,38,49,1.171775951793095,0.08767759990097207,-1.5921754842456568,1.9052617749070162,1.0819899621932612,0.007518796992481203,0.004296455424274973,2,36,1764,0.2897173952106799,0.25218016929394643
UGC04305,9062028-reverse,validation,band_center,38,49,1.171775951793095,0.08767759990097207,-1.5921754842456568,1.9052617749070162,1.0819899621932612,0.007518796992481203,0.004296455424274973,3,35,1715,0.26889389527465224,0.2412746590891119
UGC04305,9062028-reverse,validation,band_center,38,49,1.171775951793095,0.08767759990097207,-1.5921754842456568,1.9052617749070162,1.0819899621932612,0.007518796992481203,0.004296455424274973,6,32,1568,0.20158072000770205,0.18355977502965268
