ID	RAdeg	DEdeg	z	qflag	zref	Rmag_Kron
CLASHVLTJ224952.33-443621.2	342.468043	-44.605891	0.56550	3	1	21.58
CLASHVLTJ224735.92-443936.2	341.899668	-44.660055	0.49720	2	1	22.43
CLASHVLTJ224931.70-444223.7	342.382101	-44.706575	0.59970	2	1	23.22
CLASHVLTJ224759.52-442513.6	341.997988	-44.420435	0.34180	3	1	18.93
CLASHVLTJ224908.07-442958.7	342.283611	-44.499626	1.65190	2	1	22.57
CLASHVLTJ224939.61-443033.5	342.415027	-44.509315	1.57610	2	1	23.10
CLASHVLTJ224948.68-443157.5	342.452841	-44.532648	0.00000	2	1	22.99
CLASHVLTJ224950.00-443325.6	342.458349	-44.557110	0.57030	3	1	22.89
CLASHVLTJ224901.86-442350.5	342.257763	-44.397362	0.23700	2	1	23.95
CLASHVLTJ224740.64-442215.3	341.919326	-44.370923	0.21320	3	1	23.49
CLASHVLTJ224847.17-443240.2	342.196556	-44.544489	1.18500	2	5	25.29
CLASHVLTJ224936.54-443039.4	342.402253	-44.510946	0.51944	3	1	23.19
CLASHVLTJ224910.40-444042.3	342.293328	-44.678410	0.44648	3	1	21.02
CLASHVLTJ224840.06-443935.4	342.166905	-44.659844	0.39050	3	1	20.86
CLASHVLTJ224916.10-442434.5	342.317070	-44.409589	0.34190	2	1	23.37
CLASHVLTJ224744.19-443912.4	341.934131	-44.653434	0.63190	9	1	24.02
CLASHVLTJ224747.37-442144.7	341.947363	-44.362424	0.28800	3	1	22.67
CLASHVLTJ224918.85-442635.1	342.328555	-44.443090	0.26427	3	1	23.76
CLASHVLTJ224814.83-444147.3	342.061776	-44.696480	0.12200	3	1	21.28
CLASHVLTJ224816.70-444154.4	342.069585	-44.698453	0.34510	3	1	22.30
CLASHVLTJ224759.66-443634.5	341.998574	-44.609574	0.14940	3	1	22.61
CLASHVLTJ224842.81-444121.2	342.178366	-44.689231	0.26010	3	1	21.44
CLASHVLTJ224846.70-443046.1	342.194585	-44.512807	1.42650	2	5	24.24
CLASHVLTJ224834.75-442952.8	342.144802	-44.498003	0.35890	3	1	18.94
CLASHVLTJ224736.90-442429.0	341.903753	-44.408069	0.35410	3	1	21.94
CLASHVLTJ224847.40-443436.9	342.197490	-44.576919	0.34440	3	1	21.81
CLASHVLTJ224933.95-443432.7	342.391458	-44.575755	0.34380	2	1	22.86
CLASHVLTJ224858.58-442400.8	342.244090	-44.400214	0.33810	3	1	20.26
CLASHVLTJ224803.52-443122.2	342.014685	-44.522836	0.22320	3	1	21.78
CLASHVLTJ224800.73-443110.4	342.003047	-44.519555	0.34370	3	1	18.81
CLASHVLTJ224914.90-443435.6	342.312080	-44.576545	0.35430	3	1	23.55
CLASHVLTJ224902.07-442803.8	342.258638	-44.467729	0.56140	2	1	23.23
CLASHVLTJ224918.06-443209.5	342.325269	-44.535981	0.21260	3	1	20.36
CLASHVLTJ224922.45-442545.9	342.343544	-44.429422	0.25790	3	1	23.31
CLASHVLTJ224734.04-442945.6	341.891837	-44.496004	0.17560	2	1	23.49
CLASHVLTJ224854.17-443922.2	342.225729	-44.656171	0.47410	3	1	22.77
CLASHVLTJ224936.12-443004.1	342.400494	-44.501152	0.47606	3	1	23.52
CLASHVLTJ224736.67-444206.8	341.902776	-44.701894	0.34600	3	1	22.16
CLASHVLTJ224740.91-442615.1	341.920460	-44.437531	0.22350	3	1	22.31
CLASHVLTJ224850.67-444030.6	342.211113	-44.675172	0.38980	3	1	20.88
CLASHVLTJ224949.88-442203.7	342.457836	-44.367684	0.61490	3	1	22.16
CLASHVLTJ224934.53-442504.8	342.393890	-44.417993	0.41769	3	1	21.36
CLASHVLTJ224900.52-442902.2	342.252185	-44.483944	1.42429	3	1	23.99
CLASHVLTJ224804.43-442822.7	342.018445	-44.472974	0.31234	3	1	23.79
CLASHVLTJ224853.47-442137.9	342.222807	-44.360523	0.41590	3	1	24.38
CLASHVLTJ224824.33-443739.6	342.101382	-44.627657	0.23770	2	1	22.85
CLASHVLTJ224853.65-442257.1	342.223529	-44.382540	1.54912	9	1	24.38
CLASHVLTJ224945.82-444301.1	342.440930	-44.716964	2.80790	3	1	23.74
CLASHVLTJ224904.03-443217.0	342.266799	-44.538043	0.33750	2	1	23.04
CLASHVLTJ224908.48-442612.0	342.285315	-44.436653	0.56270	3	1	21.18
CLASHVLTJ224749.02-443344.2	341.954259	-44.562279	0.34790	2	1	22.25
CLASHVLTJ224842.29-443045.7	342.176222	-44.512687	0.96670	3	1	22.49
CLASHVLTJ224940.26-442536.7	342.417731	-44.426860	0.27410	3	1	22.21
CLASHVLTJ224903.99-442647.4	342.266621	-44.446489	0.34280	3	1	21.14
CLASHVLTJ224908.76-443455.3	342.286489	-44.582029	0.19030	3	1	18.64
CLASHVLTJ224736.73-443435.2	341.903058	-44.576433	0.34710	3	1	20.53
CLASHVLTJ224825.49-442359.7	342.106204	-44.399906	0.77180	9	1	22.32
CLASHVLTJ224911.07-443356.2	342.296138	-44.565616	0.47580	3	1	20.60
CLASHVLTJ224858.71-443008.0	342.244636	-44.502210	0.37500	2	1	22.33
CLASHVLTJ224855.25-443217.9	342.230211	-44.538299	0.35480	2	1	23.38
CLASHVLTJ224740.06-443243.8	341.916908	-44.545503	0.23360	3	1	22.35
CLASHVLTJ224832.17-443418.4	342.134062	-44.571771	0.35240	2	1	23.38
CLASHVLTJ224819.17-443159.5	342.079891	-44.533198	0.45270	2	1	23.14
CLASHVLTJ224850.80-442746.1	342.211654	-44.462810	0.14770	3	1	17.94
CLASHVLTJ224803.19-443340.6	342.013304	-44.561267	0.29775	3	1	22.49
CLASHVLTJ224929.69-442142.4	342.373704	-44.361770	0.20460	3	1	22.47
CLASHVLTJ224809.62-443418.0	342.040094	-44.571680	0.34220	3	1	21.56
CLASHVLTJ224932.93-442647.2	342.387195	-44.446431	0.19560	3	1	23.25
CLASHVLTJ224745.49-443808.8	341.939543	-44.635771	0.08126	3	1	15.88
CLASHVLTJ224742.44-443413.8	341.926827	-44.570503	0.62220	3	1	23.46
CLASHVLTJ224900.84-443017.0	342.253481	-44.504727	0.33360	3	1	23.72
CLASHVLTJ224808.93-443530.8	342.037220	-44.591886	0.34183	3	1	19.90
CLASHVLTJ224830.66-444204.8	342.127744	-44.701345	0.35482	3	1	19.82
CLASHVLTJ224828.75-443144.3	342.119776	-44.528972	0.46600	3	1	22.53
CLASHVLTJ224948.21-443258.2	342.450877	-44.549509	2.64850	3	1	23.54
CLASHVLTJ224857.95-443010.3	342.241440	-44.502873	0.35450	2	1	21.96
CLASHVLTJ224816.23-443844.3	342.067612	-44.645630	0.00000	3	1	21.23
CLASHVLTJ224831.57-443437.6	342.131534	-44.577098	0.34100	3	1	21.70
CLASHVLTJ224801.52-442833.5	342.006346	-44.475964	0.21100	3	1	20.55
CLASHVLTJ224830.66-442507.5	342.127744	-44.418744	0.33663	3	1	23.43
CLASHVLTJ224824.78-444222.9	342.103250	-44.706348	0.47540	3	1	21.93
CLASHVLTJ224842.28-443504.8	342.176174	-44.584670	1.30934	3	1	22.67
CLASHVLTJ224834.61-443330.2	342.144188	-44.558396	0.34900	3	1	19.40
CLASHVLTJ224742.57-442652.0	341.927378	-44.447791	0.62790	3	1	21.75
CLASHVLTJ224910.09-443333.1	342.292038	-44.559189	0.00000	2	1	23.64
CLASHVLTJ224828.79-443912.3	342.119962	-44.653408	0.34550	3	1	21.87
CLASHVLTJ224734.69-444104.5	341.894541	-44.684571	0.32520	3	1	22.01
CLASHVLTJ224946.36-443836.4	342.443164	-44.643448	0.34700	3	1	22.62
CLASHVLTJ224913.28-442421.8	342.305341	-44.406064	0.28760	3	1	20.89
CLASHVLTJ224752.04-443135.2	341.966832	-44.526450	0.00000	3	1	21.36
CLASHVLTJ224942.69-442641.0	342.427892	-44.444733	0.29785	3	1	22.96
CLASHVLTJ224742.84-442929.0	341.928502	-44.491377	0.60290	3	1	22.29
CLASHVLTJ224930.46-442940.7	342.376927	-44.494636	0.45240	3	1	21.38
CLASHVLTJ224835.81-442816.9	342.149200	-44.471351	2.07400	2	1	23.74
CLASHVLTJ224834.61-442643.3	342.144200	-44.445363	0.78100	3	1	22.95
CLASHVLTJ224948.94-443232.5	342.453896	-44.542367	2.69800	3	1	21.86
CLASHVLTJ224904.74-442548.1	342.269733	-44.430036	0.56250	3	1	19.12
CLASHVLTJ224755.61-443827.3	341.981728	-44.640927	0.34130	2	1	22.07
CLASHVLTJ224848.72-442842.2	342.203006	-44.478396	0.47570	3	1	20.72
CLASHVLTJ224905.79-442853.7	342.274106	-44.481577	0.08380	3	1	20.44
CLASHVLTJ224835.24-443301.5	342.146816	-44.550419	0.35120	2	1	23.32
CLASHVLTJ224935.88-443018.6	342.399508	-44.505179	0.45257	3	1	23.67
CLASHVLTJ224941.04-443152.8	342.420987	-44.531337	0.25850	3	1	22.12
CLASHVLTJ224822.18-443753.5	342.092404	-44.631527	0.27316	2	1	24.09
CLASHVLTJ224946.61-443029.5	342.444213	-44.508190	0.34280	3	1	20.41
CLASHVLTJ224920.63-443627.3	342.335948	-44.607587	0.60860	2	1	23.10
CLASHVLTJ224801.34-443417.5	342.005586	-44.571540	0.21270	3	1	22.77
CLASHVLTJ224930.47-443900.1	342.376952	-44.650035	0.29930	2	1	24.05
CLASHVLTJ224837.46-443407.0	342.156087	-44.568613	1.64578	3	1	22.28
CLASHVLTJ224801.79-442911.7	342.007452	-44.486583	0.73230	3	1	24.53
CLASHVLTJ224956.53-444154.6	342.485537	-44.698488	0.79250	3	1	22.82
CLASHVLTJ224917.62-442735.7	342.323399	-44.459914	0.33950	3	1	21.58
CLASHVLTJ224803.90-443135.2	342.016230	-44.526448	0.26680	2	1	23.51
CLASHVLTJ224834.39-442535.6	342.143289	-44.426559	0.34490	3	1	21.52
CLASHVLTJ224839.48-442125.2	342.164494	-44.356995	0.74650	3	1	23.27
CLASHVLTJ224938.74-442103.2	342.411423	-44.350902	0.51094	3	1	23.25
CLASHVLTJ224858.05-442923.8	342.241892	-44.489950	0.39090	3	1	22.28
CLASHVLTJ224816.66-443723.3	342.069437	-44.623145	0.39770	9	1	24.25
CLASHVLTJ224844.94-444242.5	342.187268	-44.711808	0.00000	3	1	22.16
CLASHVLTJ224903.91-443008.7	342.266276	-44.502424	0.39030	3	1	21.15
CLASHVLTJ224846.71-443514.6	342.194632	-44.587400	0.47390	3	1	21.53
CLASHVLTJ224932.12-443332.9	342.383848	-44.559126	0.00000	3	1	21.22
CLASHVLTJ224914.30-443355.2	342.309576	-44.565337	0.19890	3	1	19.15
CLASHVLTJ224825.81-442608.8	342.107522	-44.435778	0.74260	2	1	23.11
CLASHVLTJ224933.51-443232.0	342.389638	-44.542220	0.43398	3	1	22.07
CLASHVLTJ224917.86-443248.3	342.324424	-44.546759	0.33880	3	1	20.72
CLASHVLTJ224800.86-442746.4	342.003571	-44.462895	0.56560	3	1	23.07
CLASHVLTJ224843.48-444008.1	342.181181	-44.668917	0.40380	3	1	20.67
CLASHVLTJ224834.89-443801.3	342.145362	-44.633691	0.47670	3	1	21.08
CLASHVLTJ224947.25-442130.6	342.446889	-44.358505	0.34330	3	1	21.53
CLASHVLTJ224853.93-442658.0	342.224695	-44.449440	0.34480	3	1	22.06
CLASHVLTJ224850.03-443523.9	342.208460	-44.589984	0.45790	3	1	20.38
CLASHVLTJ224852.25-442423.6	342.217696	-44.406553	0.56412	3	1	23.72
CLASHVLTJ224901.37-443450.4	342.255691	-44.580680	0.45850	3	1	21.60
CLASHVLTJ224836.86-443319.4	342.153600	-44.555380	0.00000	2	1	23.05
CLASHVLTJ224748.18-443702.2	341.950766	-44.617276	0.23370	9	1	24.03
CLASHVLTJ224902.00-443930.6	342.258347	-44.658487	0.25697	3	1	23.37
CLASHVLTJ224801.73-444237.5	342.007193	-44.710421	0.34650	3	1	21.65
CLASHVLTJ224928.00-443757.8	342.366671	-44.632717	0.43040	3	1	20.68
CLASHVLTJ224902.14-443055.5	342.258924	-44.515416	0.35750	3	1	22.22
CLASHVLTJ224819.13-443240.2	342.079706	-44.544489	0.25790	3	1	22.80
CLASHVLTJ224833.37-442358.5	342.139047	-44.399582	1.54450	2	1	23.75
CLASHVLTJ224857.56-443132.6	342.239845	-44.525736	0.40370	2	1	22.36
CLASHVLTJ224837.52-443244.3	342.156323	-44.545635	0.94060	3	1	22.72
CLASHVLTJ224748.80-442343.0	341.953317	-44.395287	0.79450	3	1	22.76
CLASHVLTJ224815.77-443203.3	342.065690	-44.534244	0.62620	3	1	23.31
CLASHVLTJ224849.12-443118.1	342.204658	-44.521703	0.35600	3	1	21.07
CLASHVLTJ224841.87-443720.2	342.174471	-44.622284	0.21849	3	1	23.79
CLASHVLTJ224859.29-442945.5	342.247053	-44.495973	0.45270	3	1	22.86
CLASHVLTJ224909.94-443149.6	342.291418	-44.530455	0.34290	3	1	21.08
CLASHVLTJ224902.57-444138.2	342.260725	-44.693932	0.47500	3	1	22.24
CLASHVLTJ224925.74-442646.0	342.357270	-44.446098	0.34100	3	1	21.60
CLASHVLTJ224834.26-442944.0	342.142758	-44.495561	0.34613	3	1	22.13
CLASHVLTJ224844.87-443025.1	342.186948	-44.506964	0.35590	3	1	21.36
CLASHVLTJ224832.25-444157.9	342.134374	-44.699423	0.47210	3	1	22.19
CLASHVLTJ224859.21-443045.4	342.246696	-44.512611	0.33560	2	1	23.38
CLASHVLTJ224847.62-443743.8	342.198404	-44.628821	0.45727	3	1	23.34
CLASHVLTJ224933.97-442336.1	342.391533	-44.393373	0.58891	3	1	23.96
CLASHVLTJ224939.86-443732.9	342.416087	-44.625811	0.62470	3	1	22.12
CLASHVLTJ224923.78-443128.2	342.349094	-44.524491	0.34830	2	1	22.70
CLASHVLTJ224741.64-443551.9	341.923506	-44.597751	0.43298	3	1	22.19
CLASHVLTJ224928.10-442239.2	342.367063	-44.377565	0.25870	3	1	23.44
CLASHVLTJ224941.95-442814.7	342.424800	-44.470748	0.60350	9	1	23.12
CLASHVLTJ224924.09-444005.0	342.350395	-44.668047	0.19830	3	1	22.27
CLASHVLTJ224847.56-444255.5	342.198148	-44.715430	0.35250	3	1	23.13
CLASHVLTJ224836.82-443025.7	342.153426	-44.507126	0.33400	3	1	22.17
CLASHVLTJ224945.84-442226.1	342.441016	-44.373922	0.58070	2	1	21.05
CLASHVLTJ224810.57-443732.1	342.044029	-44.625579	0.34280	3	1	21.18
CLASHVLTJ224754.24-443322.4	341.975996	-44.556223	0.34780	3	1	21.18
CLASHVLTJ224809.74-443102.7	342.040568	-44.517412	0.29635	3	1	20.69
CLASHVLTJ224846.67-442835.4	342.194453	-44.476503	0.34300	2	1	21.89
CLASHVLTJ224855.23-442352.4	342.230145	-44.397878	1.48290	2	1	23.89
CLASHVLTJ224850.20-443048.8	342.209151	-44.513547	0.34300	3	1	22.87
CLASHVLTJ224812.27-444024.6	342.051120	-44.673493	0.34810	3	1	23.33
CLASHVLTJ224812.24-442408.4	342.050997	-44.402332	0.18940	3	1	23.67
CLASHVLTJ224858.63-442906.8	342.244284	-44.485224	0.34940	2	1	22.79
CLASHVLTJ224813.74-442824.6	342.057248	-44.473507	0.65390	3	1	23.78
CLASHVLTJ224828.25-443410.1	342.117697	-44.569486	0.00000	2	1	23.52
CLASHVLTJ224853.02-443314.9	342.220930	-44.554133	0.47570	3	1	21.83
CLASHVLTJ224901.74-443319.2	342.257267	-44.555333	0.21119	3	1	22.21
CLASHVLTJ224939.69-442625.5	342.415357	-44.440409	0.35610	3	1	21.35
CLASHVLTJ224907.76-442250.1	342.282331	-44.380582	0.35480	3	1	23.33
CLASHVLTJ224744.06-443114.7	341.933571	-44.520751	0.71030	3	1	23.20
CLASHVLTJ224806.89-442159.5	342.028697	-44.366522	0.34700	3	1	20.61
CLASHVLTJ224748.23-444059.2	341.950974	-44.683113	0.34910	2	1	22.49
CLASHVLTJ224758.90-442507.6	341.995424	-44.418782	0.34360	3	1	21.18
CLASHVLTJ224834.31-442438.9	342.142962	-44.410817	0.38950	3	1	22.64
CLASHVLTJ224742.78-442222.0	341.928254	-44.372770	0.35100	2	1	22.99
CLASHVLTJ224918.35-443335.0	342.326455	-44.559734	1.88690	2	1	24.09
CLASHVLTJ224917.11-442138.6	342.321311	-44.360735	0.34952	2	1	22.54
CLASHVLTJ224833.09-442651.4	342.137883	-44.447618	0.34650	2	1	22.31
CLASHVLTJ224911.37-443909.4	342.297384	-44.652611	0.16570	3	1	17.25
CLASHVLTJ224849.49-443356.1	342.206192	-44.565592	0.26500	3	1	20.99
CLASHVLTJ224838.49-442948.7	342.160394	-44.496861	0.33640	3	1	21.64
CLASHVLTJ224742.41-443512.9	341.926693	-44.586916	0.08776	3	1	19.40
CLASHVLTJ224846.74-442936.2	342.194740	-44.493392	0.34830	3	1	20.89
CLASHVLTJ224959.90-443939.8	342.499585	-44.661064	0.49160	9	1	23.69
CLASHVLTJ224812.44-442204.9	342.051839	-44.368025	0.14480	2	1	23.47
CLASHVLTJ224829.42-443528.8	342.122596	-44.591345	0.34020	3	1	21.04
CLASHVLTJ224856.61-442142.3	342.235873	-44.361758	0.47900	3	1	22.79
CLASHVLTJ224957.16-443852.6	342.488147	-44.647935	0.74080	3	1	23.78
CLASHVLTJ224823.70-443550.6	342.098743	-44.597382	0.14000	3	1	21.83
CLASHVLTJ224822.97-442717.8	342.095701	-44.454957	0.43900	3	1	23.17
CLASHVLTJ224833.75-443748.5	342.140605	-44.630140	0.73860	3	1	22.77
CLASHVLTJ224838.50-442505.5	342.160431	-44.418196	0.72930	9	1	24.70
CLASHVLTJ224845.09-443322.0	342.187880	-44.556118	0.34670	3	1	21.17
CLASHVLTJ224913.55-442847.5	342.306440	-44.479864	0.34030	3	1	21.55
CLASHVLTJ224918.33-443721.6	342.326363	-44.622675	0.41970	3	1	22.72
CLASHVLTJ224830.39-444104.1	342.126622	-44.684464	0.62109	3	1	23.18
CLASHVLTJ224856.46-443002.4	342.235252	-44.500676	0.34210	3	1	20.37
CLASHVLTJ224834.58-443356.5	342.144078	-44.565699	0.22770	2	1	20.78
CLASHVLTJ224754.98-443726.1	341.979088	-44.623920	0.42580	3	1	20.70
CLASHVLTJ224856.57-444129.1	342.235699	-44.691408	0.71610	3	1	23.02
CLASHVLTJ224758.60-442529.3	341.994153	-44.424811	0.34683	3	1	22.19
CLASHVLTJ224734.15-442545.7	341.892291	-44.429366	0.47000	3	1	21.13
CLASHVLTJ224805.92-443852.0	342.024669	-44.647789	0.35180	3	1	21.07
CLASHVLTJ224854.57-443018.3	342.227357	-44.505078	0.35840	2	1	22.42
CLASHVLTJ224923.97-443547.1	342.349877	-44.596423	0.19170	3	1	21.03
CLASHVLTJ224804.67-443617.6	342.019478	-44.604889	0.32500	3	1	22.33
CLASHVLTJ224823.54-442916.3	342.098086	-44.487856	0.14700	3	1	21.09
CLASHVLTJ224847.47-443409.5	342.197789	-44.569310	0.51310	2	1	23.38
CLASHVLTJ224946.22-443824.2	342.442571	-44.640042	0.34860	3	1	23.84
CLASHVLTJ224756.46-443420.8	341.985248	-44.572436	0.34503	3	1	21.16
CLASHVLTJ224736.52-443125.6	341.902149	-44.523767	0.45537	3	1	23.45
CLASHVLTJ224753.83-442608.1	341.974289	-44.435585	0.44550	3	1	21.59
CLASHVLTJ224948.48-442727.9	342.452004	-44.457743	2.33800	2	1	23.77
CLASHVLTJ224733.74-443106.6	341.890593	-44.518506	0.61150	2	1	22.76
CLASHVLTJ224905.33-442134.6	342.272191	-44.359623	0.36990	3	1	22.87
CLASHVLTJ224922.46-443749.9	342.343604	-44.630516	3.21170	2	1	23.78
CLASHVLTJ224835.59-442633.1	342.148282	-44.442525	0.45697	3	1	21.61
CLASHVLTJ224741.03-443324.4	341.920970	-44.556774	0.28916	3	1	23.04
CLASHVLTJ224902.80-442320.8	342.261647	-44.389124	2.42360	3	1	23.69
CLASHVLTJ224918.48-442227.9	342.327001	-44.374406	0.70450	3	1	22.66
CLASHVLTJ224828.57-442248.9	342.119048	-44.380246	0.48950	2	1	23.60
CLASHVLTJ224803.51-443124.3	342.014610	-44.523421	0.23810	3	1	22.80
CLASHVLTJ224837.96-443112.0	342.158159	-44.520013	1.48420	2	1	23.04
CLASHVLTJ224847.95-442922.4	342.199800	-44.489568	0.34300	2	1	23.08
CLASHVLTJ224851.28-443139.1	342.213686	-44.527525	0.45660	3	1	22.79
CLASHVLTJ224906.93-442149.5	342.278872	-44.363756	0.34310	3	1	22.44
CLASHVLTJ224849.54-442502.9	342.206412	-44.417469	0.47350	2	1	23.96
CLASHVLTJ224913.53-443144.6	342.306391	-44.529048	0.33830	3	1	19.44
CLASHVLTJ224737.82-443530.1	341.907597	-44.591691	0.34780	3	1	23.00
CLASHVLTJ224829.45-443156.0	342.122698	-44.532218	0.34900	3	1	18.89
CLASHVLTJ224829.60-442814.2	342.123334	-44.470618	0.29620	3	1	22.60
CLASHVLTJ224832.04-444229.0	342.133488	-44.708053	0.47320	2	1	22.15
CLASHVLTJ224850.03-442914.5	342.208448	-44.487358	0.34450	3	1	22.13
CLASHVLTJ224857.98-443241.3	342.241591	-44.544804	0.51080	9	1	23.95
CLASHVLTJ224835.12-443151.4	342.146324	-44.530949	0.35230	3	1	20.01
CLASHVLTJ224843.72-443846.7	342.182155	-44.646294	0.47470	3	1	20.68
CLASHVLTJ224828.22-442955.3	342.117577	-44.498691	0.72700	9	1	23.49
CLASHVLTJ224924.53-444132.4	342.352215	-44.692334	0.58090	2	1	23.80
CLASHVLTJ224833.62-442711.3	342.140089	-44.453152	0.39000	3	1	23.23
CLASHVLTJ224851.67-443311.7	342.215307	-44.553247	0.56210	9	1	23.49
CLASHVLTJ224852.12-444108.6	342.217171	-44.685735	0.47100	3	1	23.09
CLASHVLTJ224945.44-443149.7	342.439313	-44.530480	0.38911	3	1	19.80
CLASHVLTJ224834.35-443243.7	342.143124	-44.545483	0.45180	3	1	22.18
CLASHVLTJ224819.19-444045.2	342.079971	-44.679211	0.35500	3	1	23.02
CLASHVLTJ224824.65-443420.4	342.102705	-44.572331	0.33350	3	1	19.19
CLASHVLTJ224852.72-443355.6	342.219661	-44.565433	0.34770	3	1	19.66
CLASHVLTJ224842.27-443501.7	342.176107	-44.583812	0.45727	3	1	24.12
CLASHVLTJ224900.25-442913.2	342.251061	-44.487011	0.67310	3	1	23.06
CLASHVLTJ224950.20-442907.2	342.459185	-44.485322	0.25340	3	1	21.21
CLASHVLTJ224942.06-443755.9	342.425238	-44.632187	0.34610	2	1	22.57
CLASHVLTJ224903.27-443251.5	342.263607	-44.547652	0.45540	2	1	22.66
CLASHVLTJ224916.85-442717.8	342.320225	-44.454941	0.34240	2	1	22.62
CLASHVLTJ224825.95-443529.9	342.108139	-44.591651	0.34230	3	1	21.52
CLASHVLTJ224853.32-442905.1	342.222154	-44.484741	0.34460	3	1	21.09
CLASHVLTJ224844.14-444006.0	342.183922	-44.668321	0.40220	3	1	21.43
CLASHVLTJ224753.29-442645.2	341.972024	-44.445896	0.27660	3	1	23.01
CLASHVLTJ224917.30-442602.9	342.322100	-44.434152	2.20180	2	1	23.76
CLASHVLTJ224946.82-443249.2	342.445093	-44.546988	0.27500	3	1	21.27
CLASHVLTJ224909.42-442505.7	342.289239	-44.418258	0.29800	3	1	20.87
CLASHVLTJ224851.35-442622.8	342.213969	-44.439673	0.00000	3	1	22.59
CLASHVLTJ224906.44-443517.2	342.276816	-44.588105	0.00000	3	1	22.71
CLASHVLTJ224843.02-442922.2	342.179266	-44.489504	0.35410	3	1	19.82
CLASHVLTJ224858.70-442949.5	342.244593	-44.497073	0.34060	3	1	21.80
CLASHVLTJ224741.62-443725.9	341.923407	-44.623859	0.82390	3	1	23.01
CLASHVLTJ224924.40-442321.5	342.351647	-44.389299	0.25270	3	1	19.77
CLASHVLTJ224905.22-444020.4	342.271768	-44.672342	0.13973	3	1	20.54
CLASHVLTJ224927.63-442309.8	342.365114	-44.386058	0.20430	3	1	20.09
CLASHVLTJ224845.44-443212.9	342.189338	-44.536921	0.34400	3	4	22.52
CLASHVLTJ224904.73-442221.5	342.269694	-44.372636	1.19530	3	1	24.15
CLASHVLTJ224839.82-442142.7	342.165904	-44.361858	0.47880	3	1	20.75
CLASHVLTJ224807.15-443754.8	342.029771	-44.631875	0.33930	3	1	22.80
CLASHVLTJ224926.93-444005.3	342.362215	-44.668126	0.00000	2	1	22.89
CLASHVLTJ224831.88-442123.2	342.132816	-44.356451	0.22289	3	1	23.70
CLASHVLTJ224744.59-442326.8	341.935811	-44.390778	0.72380	9	1	23.56
CLASHVLTJ224843.46-443819.9	342.181083	-44.638855	0.64800	3	1	21.41
CLASHVLTJ224845.68-442530.6	342.190335	-44.425153	1.48810	3	1	21.99
CLASHVLTJ224837.10-443121.2	342.154593	-44.522548	2.06160	3	1	23.30
CLASHVLTJ224923.06-444125.8	342.346090	-44.690503	0.19870	3	1	18.48
CLASHVLTJ224820.80-442339.8	342.086664	-44.394384	0.34900	3	1	24.42
CLASHVLTJ224841.03-442158.4	342.170975	-44.366215	0.45550	3	1	22.24
CLASHVLTJ224947.37-442155.5	342.447364	-44.365427	2.30230	2	1	23.47
CLASHVLTJ224807.09-443909.6	342.029525	-44.652669	0.24640	2	1	23.59
CLASHVLTJ224850.84-443037.8	342.211815	-44.510489	0.35690	3	1	18.64
CLASHVLTJ224925.28-442214.6	342.355327	-44.370711	0.34770	3	1	20.21
CLASHVLTJ224848.00-442900.5	342.199992	-44.483482	0.97380	3	1	22.62
CLASHVLTJ224944.10-443921.3	342.433755	-44.655905	0.21480	3	1	22.78
CLASHVLTJ224918.63-443032.8	342.327631	-44.509120	0.19840	3	1	23.59
CLASHVLTJ224840.24-442636.0	342.167670	-44.443327	0.34120	3	1	21.95
CLASHVLTJ224850.78-443402.8	342.211595	-44.567439	0.96850	2	1	22.28
CLASHVLTJ224824.17-443959.1	342.100721	-44.666412	0.34090	3	1	20.73
CLASHVLTJ224851.12-443312.9	342.213017	-44.553592	0.35370	3	1	19.43
CLASHVLTJ224924.16-443220.9	342.350684	-44.539138	0.35260	3	1	20.40
CLASHVLTJ224848.95-443449.1	342.203955	-44.580312	0.45697	3	1	22.90
CLASHVLTJ224844.18-442645.4	342.184099	-44.445950	0.30335	3	1	22.08
CLASHVLTJ224926.13-442923.9	342.358895	-44.489984	1.34870	3	1	21.06
CLASHVLTJ224834.37-442514.5	342.143198	-44.420696	0.59620	2	1	23.04
CLASHVLTJ224843.15-442727.5	342.179807	-44.457651	0.34230	3	1	18.79
CLASHVLTJ224958.98-444025.3	342.495768	-44.673685	0.53120	9	1	23.54
CLASHVLTJ224825.32-443715.2	342.105520	-44.620879	0.45880	3	1	22.97
CLASHVLTJ224845.06-443347.1	342.187737	-44.563085	3.74510	3	1	23.61
CLASHVLTJ224814.13-442457.9	342.058893	-44.416086	0.74220	3	1	23.15
CLASHVLTJ224844.54-444205.6	342.185601	-44.701554	0.11750	3	1	22.07
CLASHVLTJ224939.88-443137.2	342.416156	-44.527008	1.86190	2	1	22.95
CLASHVLTJ224909.63-442233.8	342.290132	-44.376047	0.19190	3	1	22.86
CLASHVLTJ224816.71-443420.6	342.069637	-44.572376	0.34060	3	1	19.92
CLASHVLTJ224941.02-443641.6	342.420896	-44.611561	0.11860	3	1	22.51
CLASHVLTJ224824.98-444305.2	342.104101	-44.718101	0.35372	3	1	21.34
CLASHVLTJ224859.03-443419.8	342.245962	-44.572175	0.11460	3	1	19.12
CLASHVLTJ224826.48-443149.2	342.110333	-44.530343	0.34600	3	1	22.41
CLASHVLTJ224801.66-444115.2	342.006900	-44.687563	0.40000	3	1	21.12
CLASHVLTJ224858.82-443040.2	342.245100	-44.511159	0.33530	3	1	19.82
