recno	MACSg	RAJ2000	DEJ2000	z	e_z	EmLT	Inst	CXO	MACS	Simbad
    1257	J071825.81+373713.0	109.607544	+37.620281	 0.5490	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1258	J071826.01+374031.6	109.608376	+37.675449	 0.5490	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1259	J071826.12+373751.5	109.608833	+37.630970	 0.5500	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1260	J071826.16+374153.4	109.609001	+37.698170	 0.5433	 0.0005	A  	L	   	J0717.5+3745	Simbad
    1261	J071826.22+374348.8	109.609253	+37.730221	 0.4221	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1262	J071826.25+374244.6	109.609375	+37.712391	 0.5472	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1263	J071826.35+374632.1	109.609795	+37.775589	 0.3075	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1264	J071826.66+374136.7	109.611084	+37.693520	 0.0968	 0.0010	E  	L	   	J0717.5+3745	Simbad
    1265	J071826.67+373729.5	109.611122	+37.624859	 0.5505	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1266	J071826.71+374745.4	109.611290	+37.795940	 0.7424	 0.0005	E  	G	   	J0717.5+3745	Simbad
    1267	J071826.84+374356.9	109.611832	+37.732471	 0.6889	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1268	J071827.03+374648.0	109.612625	+37.779999	 0.5939	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1269	J071827.31+373401.6	109.613792	+37.567108	 0.7849	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1270	J071827.33+373821.1	109.613876	+37.639191	 0.5871	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1271	J071827.36+373656.8	109.613998	+37.615780	 0.5404	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1272	J071827.43+374340.6	109.614281	+37.727951	 0.1550	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1273	J071827.44+373504.5	109.614334	+37.584579	 0.5474	 0.0005	E  	L	   	J0717.5+3745	Simbad
    1274	J071827.46+374057.4	109.614426	+37.682621	 0.2847	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1275	J071827.83+374319.8	109.615952	+37.722179	 0.1550	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1276	J071827.89+374229.4	109.616188	+37.708179	 0.2229	 0.0010	A  	G	   	J0717.5+3745	Simbad
    1277	J071827.97+374831.4	109.616539	+37.808720	 0.4556	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1278	J071828.12+373841.5	109.617165	+37.644859	 0.5420	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1279	J071828.24+374148.1	109.617668	+37.696690	 0.7060	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1280	J071828.49+374305.7	109.618706	+37.718250	 0.4206	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1281	J071828.72+374542.8	109.619667	+37.761890	 0.6364	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1282	J071829.08+374050.0	109.621170	+37.680561	 0.6325	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1283	J071829.28+374130.5	109.622002	+37.691811	 0.4021	 0.0005	E  	L	   	J0717.5+3745	Simbad
    1284	J071829.28+374649.0	109.622002	+37.780281	 0.7438	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1285	J071829.28+373530.9	109.622002	+37.591919	 0.2222	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1286	J071829.51+374130.5	109.622955	+37.691811	 0.2577	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1287	J071830.03+373716.1	109.625122	+37.621140	 0.5497	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1288	J071830.20+374402.9	109.625824	+37.734150	 0.2881	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1289	J071830.23+374723.9	109.625961	+37.789970	 0.5125	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1290	J071830.33+374835.0	109.626373	+37.809719	 0.3794	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1291	J071830.73+374612.9	109.628044	+37.770260	 0.2369	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1292	J071830.84+375025.7	109.628502	+37.840469	 0.4071	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1293	J071830.94+374045.8	109.628914	+37.679390	 0.6327	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1294	J071831.14+373636.3	109.629753	+37.610081	 0.2821	 0.0010	E  	L	   	J0717.5+3745	Simbad
    1295	J071831.20+374455.6	109.629997	+37.748779	 0.6321	 0.0005	E  	G	   	J0717.5+3745	Simbad
    1296	J071831.29+374124.2	109.630379	+37.690060	 0.5436	 0.0005	E  	G	   	J0717.5+3745	Simbad
    1297	J071831.37+373952.1	109.630707	+37.664471	 0.2868	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1298	J071831.54+374629.9	109.631416	+37.774971	 0.2395	 0.0005	E  	L	   	J0717.5+3745	Simbad
    1299	J071831.57+374632.7	109.631538	+37.775749	 0.6065	 0.0005	E  	G	   	J0717.5+3745	Simbad
    1300	J071831.62+375134.3	109.631752	+37.859531	 0.3149	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1301	J071832.28+374851.5	109.634514	+37.814301	 0.3085	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1302	J071832.56+374701.0	109.635666	+37.783600	 0.3250	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1303	J071832.71+374638.3	109.636292	+37.777309	 0.5496	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1304	J071832.80+374906.6	109.636665	+37.818501	 0.3121	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1305	J071833.13+374141.2	109.638039	+37.694778	 0.5395	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1306	J071833.18+374648.3	109.638268	+37.780079	 0.3109	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1307	J071833.49+375035.1	109.639542	+37.843079	 0.3173	 0.0005	E  	G	   	J0717.5+3745	Simbad
    1308	J071833.96+375056.8	109.641502	+37.849110	 0.3177	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1309	J071834.15+374151.2	109.642288	+37.697559	 0.5489	 0.0003	E  	L	   	J0717.5+3745	Simbad
    1310	J071834.46+374948.8	109.643585	+37.830219	 0.3086	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1311	J071834.82+375110.4	109.645081	+37.852890	 0.3131	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1312	J071835.04+375137.9	109.646004	+37.860531	 0.5903	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1313	J071835.32+374831.8	109.647156	+37.808830	 0.3440	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1314	J071835.54+374702.7	109.648087	+37.784081	 0.3112	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1315	J071836.58+374018.4	109.652420	+37.671780	 0.6625	 0.0010	E  	G	   	J0717.5+3745	Simbad
    1316	J071836.88+373642.6	109.653664	+37.611832	 0.5445	 0.0010	E  	L	   	J0717.5+3745	Simbad
    1317	J071837.13+375100.0	109.654709	+37.849998	 0.3175	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1318	J071837.64+374746.3	109.656830	+37.796200	 0.5129	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1319	J071837.72+373828.3	109.657166	+37.641190	 0.5272	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1320	J071837.85+374854.5	109.657722	+37.815140	 0.3089	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1321	J071837.87+374759.3	109.657791	+37.799801	 0.5125	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1322	J071838.57+374938.9	109.660721	+37.827469	 0.2395	 0.0003	A  	L	   	J0717.5+3745	Simbad
    1323	J071838.99+375054.4	109.662460	+37.848450	 0.3138	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1324	J071839.08+375036.3	109.662834	+37.843418	 0.5027	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1325	J071839.66+374927.0	109.665253	+37.824169	 0.3875	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1326	J071840.75+374046.9	109.669792	+37.679699	 0.3650	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1327	J071841.34+374903.7	109.672249	+37.817699	 0.3645	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1328	J071841.62+374139.5	109.673416	+37.694309	 0.4190	 0.0003	E  	G	   	J0717.5+3745	Simbad
    1329	J071841.81+375007.5	109.674210	+37.835411	 0.5031	 0.0003	A  	G	   	J0717.5+3745	Simbad
    1330	J071845.06+373731.5	109.687752	+37.625420	 0.4234	 0.0005	E  	G	   	J0717.5+3745	Simbad
    1331	J071845.59+373847.2	109.689957	+37.646450	 0.6913	 0.0003	A  	G	   	J0717.5+3745	Simbad
