group,branch,center,kind,continuum,threshold,draw,amplitude,peak_selected,true_flux_fraction_retained,reference_flux_jy_kms,post_continuum_flux_over_reference,selected_noisy_flux_over_reference,paired_selected_flux_difference_over_reference,selected_voxel_fraction
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,per_channel,9,10,True,0.9118632880110711,0.5212648220633856,1.0000000000000002,1.020164495032408,0.9826630020326387,0.017386286933612036
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,per_channel,10,5,True,0.6208249942823416,0.2606324110316928,1.0000000000000002,0.9145258822622648,0.7405813677317847,0.00841552899166068
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,per_channel,10,10,True,0.9485021393405763,0.5212648220633856,1.0000000000000002,1.0909057913407885,1.0039335340755484,0.020928139583832314
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,per_channel,11,5,True,0.853947542216465,0.2606324110316928,1.0000000000000002,1.2438540393809692,1.172666042090911,0.015462944818226026
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,per_channel,11,10,True,0.9657074693702348,0.5212648220633856,1.0000000000000002,1.3376879785144238,1.3020939798693947,0.029154963311341913
noiseless,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,0,5,True,0.8073446476608098,0.2606324110316928,1.0000000000000002,0.8073446476608098,0.8073446476608098,0.00968566057729295
noiseless,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,0,10,True,0.9562825188814474,0.5212648220633856,1.0000000000000002,0.9562825188814474,0.9562825188814474,0.02138538695465993
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,0,5,True,0.7834117592491415,0.2606324110316928,1.0000000000000002,0.8862576729318422,0.8862576729318422,0.009340910575478477
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,0,10,True,0.9079554144137395,0.5212648220633856,1.0000000000000002,0.9973585290236072,0.9973585290236072,0.020739434319681234
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,1,5,True,0.6229781569234215,0.2606324110316928,1.0000000000000002,0.8567674471565311,0.8292798054785554,0.010048555316045028
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,1,10,True,0.9380589488282352,0.5212648220633856,1.0000000000000002,1.0537961489505643,1.0400523281115763,0.022956721173456426
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,2,5,True,0.7607749411076483,0.2606324110316928,1.0000000000000002,0.9054910035606022,0.8836907742944857,0.009021563205376648
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,2,10,True,0.9261396448463554,0.5212648220633856,1.0000000000000002,0.9978681587397598,0.9869680441067016,0.019636234313874918
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,3,5,True,0.8579982532808222,0.2606324110316928,1.0000000000000002,1.2497509833090639,1.0651493811419,0.01828989483310471
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,3,10,True,0.9598394112841084,0.5212648220633856,1.0000000000000002,1.2628762749973101,1.1705754739137282,0.030925889636452052
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,4,5,True,0.44608019887909844,0.2606324110316928,1.0000000000000002,0.5122651606654686,0.4650276260062421,0.0034801605446324237
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,4,10,True,0.8468350273384696,0.5212648220633856,1.0000000000000002,0.8758840401044058,0.8522652727747925,0.013677502703565804
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,5,5,True,0.6074804356314942,0.2606324110316928,1.0000000000000002,0.650947001820574,0.5992212147026595,0.007628047408568671
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,5,10,True,0.9154730802723072,0.5212648220633856,1.0000000000000002,0.9208597009516911,0.8949968073927339,0.01960357378738723
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,6,5,False,0.6609616768869777,0.2606324110316928,1.0000000000000002,0.977555487329354,0.8899485160371667,0.012744863224972964
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,6,10,True,0.9499283644893508,0.5212648220633856,1.0000000000000002,1.145492332230647,1.1016888465845533,0.024491765918377716
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,7,5,False,0.23104244033862056,0.2606324110316928,1.0000000000000002,0.26917917406580505,0.26441250031667596,0.0018725368519607202
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,7,10,True,0.8503305446802967,0.5212648220633856,1.0000000000000002,0.7547640952082444,0.7523807583336798,0.01230576059108295
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,8,5,False,0.24771663996313578,0.2606324110316928,1.0000000000000002,0.22287529817786103,0.22287529817786103,0.0016330263243843491
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,8,10,True,0.9024596202908302,0.5212648220633856,1.0000000000000002,0.8018322652724093,0.8018322652724093,0.014973036920910721
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,9,5,True,0.6957445863036703,0.2606324110316928,1.0000000000000002,0.8174612721361986,0.7706218600397154,0.007631676355956191
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,9,10,True,0.928444505882549,0.5212648220633856,1.0000000000000002,1.0282532961230928,1.004833590074851,0.01894310536285845
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,10,5,True,0.7271599779690335,0.2606324110316928,1.0000000000000002,1.067174990279923,0.8443548236273615,0.01221140795900741
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,10,10,True,0.9543627931126635,0.5212648220633856,1.0000000000000002,1.1414642686615617,1.030054185335281,0.02502159223695575
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,11,5,True,0.8836967280925561,0.2606324110316928,1.0000000000000002,1.6986752720298621,1.4942412228468016,0.025671173819321966
empirical,boxcar_hanning_decimated,20,rotation,source_disabled,fixed_global,11,10,True,0.969083984838218,0.5212648220633856,1.0000000000000002,1.508633333045501,1.4064163084539707,0.03900755546846082
noiseless,boxcar_hanning_decimated,20,warp,actual,per_channel,0,5,True,0.6381174357103979,0.2606324110316929,1.0,0.6381174357103979,0.6381174357103979,0.005345439501818102
noiseless,boxcar_hanning_decimated,20,warp,actual,per_channel,0,10,True,0.9413846205584901,0.5212648220633858,1.0,0.9413846205584901,0.9413846205584901,0.017716521145876428
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,0,5,True,0.4956078928274381,0.2606324110316929,1.0,0.5481622038743791,0.5481622038743791,0.004928110552253213
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,0,10,True,0.8906417333843935,0.5212648220633858,1.0,0.9644079754696783,0.9644079754696783,0.016776623772508548
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,1,5,True,0.4670038108079251,0.2606324110316929,1.0,0.5595399586581057,0.5595399586581057,0.004467234234038075
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,1,10,True,0.926098663056946,0.5212648220633858,1.0,0.9599032838267948,0.9599032838267948,0.017687489566776262
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,2,5,False,0.4257145863043723,0.2606324110316929,1.0,0.6243276012355474,0.5841852860921388,0.0055196289764191
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,2,10,True,0.8972234321652943,0.5212648220633858,1.0,0.9994804732974791,0.9794093157257748,0.016620579034845154
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,3,5,True,0.802079131175128,0.2606324110316929,1.0,1.0174148937130103,0.9633589620011616,0.01024451847497115
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,3,10,True,0.9562131167237228,0.5212648220633858,1.0,1.131539043700326,1.1045110778444016,0.022386976433615667
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,4,5,False,0.05448490623516198,0.2606324110316929,1.0,0.053718344388673775,0.04825869950690305,0.0004463605286650554
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,4,10,True,0.8178752324818521,0.5212648220633858,1.0,0.8368767061354724,0.834146883694587,0.01160537374529144
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,5,5,True,0.3131092901607197,0.2606324110316929,1.0,0.3325859110367506,0.3300094926283322,0.0027580000145157896
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,5,10,True,0.8881715922548176,0.5212648220633858,1.0,0.8328596559831275,0.8315714467789183,0.014298052706831856
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,6,5,False,0.561617358311846,0.2606324110316929,1.0,0.8090201626339026,0.7636720771765743,0.009972347420907092
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,6,10,True,0.909000084478367,0.5212648220633858,1.0,1.1075968770466165,1.0849228343179524,0.021363613270334807
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,7,5,False,0.09044811512254866,0.2606324110316929,1.0,0.09828403721431296,0.08602657208829517,0.0006096631611034903
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,7,10,True,0.7813071250282542,0.5212648220633858,1.0,0.7075996803054307,0.7014709477424219,0.010262663211908754
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,8,5,False,0.0448367356487353,0.2606324110316929,1.0,0.04135469707434278,0.04135469707434278,0.00020685000108868422
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,8,10,True,0.8315366426252901,0.5212648220633858,1.0,0.7741081351575151,0.7741081351575151,0.012697686908935194
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,9,5,False,0.49263601108802657,0.2606324110316929,1.0,0.6104583204577394,0.5354553344582006,0.005552289502906787
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,9,10,True,0.8999539710424227,0.5212648220633858,1.0,1.0033876144909066,0.9658861214911371,0.01726653166982385
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,10,5,True,0.6062832773395129,0.2606324110316929,1.0,0.8799336533689646,0.7059891388384844,0.008176018464084308
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,10,10,True,0.940489643309593,0.5212648220633858,1.0,1.0838309417856733,0.9968586845204331,0.02082290010959421
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,11,5,True,0.8509186299694013,0.2606324110316929,1.0,1.2404081463750332,1.169220149084975,0.015542781660751482
empirical,boxcar_hanning_decimated,20,warp,actual,per_channel,11,10,True,0.9648236791802995,0.5212648220633858,1.0,1.3384774642411095,1.3028834655960804,0.029434392260181012
noiseless,boxcar_hanning_decimated,20,warp,actual,fixed_global,0,5,True,0.799880295390232,0.2606324110316929,1.0,0.799880295390232,0.799880295390232,0.009750981630268324
noiseless,boxcar_hanning_decimated,20,warp,actual,fixed_global,0,10,True,0.9524779521125114,0.5212648220633858,1.0,0.9524779521125114,0.9524779521125114,0.02152328695538572
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,0,5,True,0.7649889283280619,0.2606324110316929,1.0,0.8738723963232174,0.8738723963232174,0.009239300048627896
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,0,10,True,0.9064772555049366,0.5212648220633858,1.0,0.9978422256072034,0.9978422256072034,0.02073217642490619
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,1,5,True,0.609826337026725,0.2606324110316929,1.0,0.8546618426770649,0.8271742009990893,0.010132021105958006
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,1,10,True,0.9355641586089204,0.5212648220633858,1.0,1.063147430387903,1.0494036095489152,0.023174458016707675
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,2,5,True,0.7492084548255663,0.2606324110316929,1.0,0.8922489276580914,0.8704486983919749,0.008974386889338878
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,2,10,True,0.9172645066926897,0.5212648220633858,1.0,0.9924706215407484,0.9815705069076902,0.019581800103062107
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,3,5,True,0.8561927440013549,0.2606324110316929,1.0,1.259764649115857,1.075163046948693,0.01839513430734281
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,3,10,True,0.9596318203997775,0.5212648220633858,1.0,1.2579813603770946,1.1656805592935127,0.030613800161125262
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,4,5,True,0.40388299908552777,0.2606324110316929,1.0,0.4696451983678631,0.4224076637086366,0.0031100079111053046
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,4,10,True,0.8450246021616057,0.5212648220633858,1.0,0.8807599352347099,0.8571411679050965,0.013866207967716884
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,5,5,True,0.5916961693128362,0.2606324110316929,1.0,0.6236543255000735,0.5719285383821591,0.007410310565317424
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,5,10,True,0.8990019894333658,0.5212648220633858,1.0,0.8965570751260348,0.8706941815670776,0.01907737641619672
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,6,5,False,0.6441269867940783,0.2606324110316929,1.0,0.9767649476838036,0.8891579763916163,0.01258518953992205
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,6,10,True,0.9450364497311274,0.5212648220633858,1.0,1.147080175986794,1.1032766903407003,0.024488136970990195
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,7,5,False,0.22075514422650538,0.2606324110316929,1.0,0.24449370862704378,0.23972703487791466,0.001828989483310471
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,7,10,True,0.8452711764003804,0.5212648220633858,1.0,0.75442546390114,0.7520421270265755,0.012323905328020555
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,8,5,False,0.19698653067758454,0.2606324110316929,1.0,0.17184299148674553,0.17184299148674553,0.0013064210595074793
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,8,10,True,0.8966521240132556,0.5212648220633858,1.0,0.8041513445407704,0.8041513445407704,0.015052873763436178
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,9,5,True,0.6839761985212589,0.2606324110316929,1.0,0.8018237858708684,0.7549843737743853,0.0074538579339676735
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,9,10,True,0.919246990429687,0.5212648220633858,1.0,1.016911821454344,0.9934921154061023,0.018990281678896218
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,10,5,True,0.7179562598989779,0.2606324110316929,1.0,1.053603511506242,0.8307833448536804,0.012407371117933531
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,10,10,True,0.9475897021341028,0.5212648220633858,1.0,1.14540658785641,1.0339965045301291,0.025391744870482867
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,11,5,True,0.8801987809419779,0.2606324110316929,1.0,1.7130783362302946,1.5086442870472339,0.025946973820773548
empirical,boxcar_hanning_decimated,20,warp,actual,fixed_global,11,10,True,0.9672744692966615,0.5212648220633858,1.0,1.5126364410586701,1.4104194164671398,0.03896763704719809
noiseless,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,0,5,True,0.6381174357103979,0.2606324110316929,1.0,0.6381174357103979,0.6381174357103979,0.005345439501818102
noiseless,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,0,10,True,0.9413846205584901,0.5212648220633858,1.0,0.9413846205584901,0.9413846205584901,0.017716521145876428
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,0,5,True,0.4956078928274381,0.2606324110316929,1.0,0.5481622038743791,0.5481622038743791,0.004928110552253213
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,0,10,True,0.8906417333843935,0.5212648220633858,1.0,0.9644079754696783,0.9644079754696783,0.016776623772508548
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,1,5,True,0.4670038108079251,0.2606324110316929,1.0,0.5595399586581057,0.5595399586581057,0.004467234234038075
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,1,10,True,0.926098663056946,0.5212648220633858,1.0,0.9599032838267948,0.9599032838267948,0.017687489566776262
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,2,5,False,0.4257145863043723,0.2606324110316929,1.0,0.6243276012355474,0.5841852860921388,0.0055196289764191
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,2,10,True,0.8972234321652943,0.5212648220633858,1.0,0.9994804732974791,0.9794093157257748,0.016620579034845154
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,3,5,True,0.802079131175128,0.2606324110316929,1.0,1.0174148937130103,0.9633589620011616,0.01024451847497115
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,3,10,True,0.9562131167237228,0.5212648220633858,1.0,1.131539043700326,1.1045110778444016,0.022386976433615667
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,4,5,False,0.05448490623516198,0.2606324110316929,1.0,0.053718344388673775,0.04825869950690305,0.0004463605286650554
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,4,10,True,0.8178752324818521,0.5212648220633858,1.0,0.8368767061354724,0.834146883694587,0.01160537374529144
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,5,5,True,0.3131092901607197,0.2606324110316929,1.0,0.3325859110367506,0.3300094926283322,0.0027580000145157896
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,5,10,True,0.8881715922548176,0.5212648220633858,1.0,0.8328596559831275,0.8315714467789183,0.014298052706831856
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,6,5,False,0.561617358311846,0.2606324110316929,1.0,0.8090201626339026,0.7636720771765743,0.009972347420907092
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,6,10,True,0.909000084478367,0.5212648220633858,1.0,1.1075968770466165,1.0849228343179524,0.021363613270334807
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,7,5,False,0.09044811512254866,0.2606324110316929,1.0,0.09828403721431296,0.08602657208829517,0.0006096631611034903
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,7,10,True,0.7813071250282542,0.5212648220633858,1.0,0.7075996803054307,0.7014709477424219,0.010262663211908754
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,8,5,False,0.0448367356487353,0.2606324110316929,1.0,0.04135469707434278,0.04135469707434278,0.00020685000108868422
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,8,10,True,0.8315366426252901,0.5212648220633858,1.0,0.7741081351575151,0.7741081351575151,0.012697686908935194
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,9,5,False,0.49263601108802657,0.2606324110316929,1.0,0.6104583204577394,0.5354553344582006,0.005552289502906787
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,9,10,True,0.8999539710424227,0.5212648220633858,1.0,1.0033876144909066,0.9658861214911371,0.01726653166982385
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,10,5,True,0.6062832773395129,0.2606324110316929,1.0,0.8799336533689646,0.7059891388384844,0.008176018464084308
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,10,10,True,0.940489643309593,0.5212648220633858,1.0,1.0838309417856733,0.9968586845204331,0.02082290010959421
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,11,5,True,0.8509186299694013,0.2606324110316929,1.0,1.2404081463750332,1.169220149084975,0.015542781660751482
empirical,boxcar_hanning_decimated,20,warp,source_disabled,per_channel,11,10,True,0.9648236791802995,0.5212648220633858,1.0,1.3384774642411095,1.3028834655960804,0.029434392260181012
noiseless,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,0,5,True,0.799880295390232,0.2606324110316929,1.0,0.799880295390232,0.799880295390232,0.009750981630268324
noiseless,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,0,10,True,0.9524779521125114,0.5212648220633858,1.0,0.9524779521125114,0.9524779521125114,0.02152328695538572
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,0,5,True,0.7649889283280619,0.2606324110316929,1.0,0.8738723963232174,0.8738723963232174,0.009239300048627896
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,0,10,True,0.9064772555049366,0.5212648220633858,1.0,0.9978422256072034,0.9978422256072034,0.02073217642490619
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,1,5,True,0.609826337026725,0.2606324110316929,1.0,0.8546618426770649,0.8271742009990893,0.010132021105958006
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,1,10,True,0.9355641586089204,0.5212648220633858,1.0,1.063147430387903,1.0494036095489152,0.023174458016707675
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,2,5,True,0.7492084548255663,0.2606324110316929,1.0,0.8922489276580914,0.8704486983919749,0.008974386889338878
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,2,10,True,0.9172645066926897,0.5212648220633858,1.0,0.9924706215407484,0.9815705069076902,0.019581800103062107
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,3,5,True,0.8561927440013549,0.2606324110316929,1.0,1.259764649115857,1.075163046948693,0.01839513430734281
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,3,10,True,0.9596318203997775,0.5212648220633858,1.0,1.2579813603770946,1.1656805592935127,0.030613800161125262
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,4,5,True,0.40388299908552777,0.2606324110316929,1.0,0.4696451983678631,0.4224076637086366,0.0031100079111053046
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,4,10,True,0.8450246021616057,0.5212648220633858,1.0,0.8807599352347099,0.8571411679050965,0.013866207967716884
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,5,5,True,0.5916961693128362,0.2606324110316929,1.0,0.6236543255000735,0.5719285383821591,0.007410310565317424
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,5,10,True,0.8990019894333658,0.5212648220633858,1.0,0.8965570751260348,0.8706941815670776,0.01907737641619672
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,6,5,False,0.6441269867940783,0.2606324110316929,1.0,0.9767649476838036,0.8891579763916163,0.01258518953992205
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,6,10,True,0.9450364497311274,0.5212648220633858,1.0,1.147080175986794,1.1032766903407003,0.024488136970990195
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,7,5,False,0.22075514422650538,0.2606324110316929,1.0,0.24449370862704378,0.23972703487791466,0.001828989483310471
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,7,10,True,0.8452711764003804,0.5212648220633858,1.0,0.75442546390114,0.7520421270265755,0.012323905328020555
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,8,5,False,0.19698653067758454,0.2606324110316929,1.0,0.17184299148674553,0.17184299148674553,0.0013064210595074793
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,8,10,True,0.8966521240132556,0.5212648220633858,1.0,0.8041513445407704,0.8041513445407704,0.015052873763436178
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,9,5,True,0.6839761985212589,0.2606324110316929,1.0,0.8018237858708684,0.7549843737743853,0.0074538579339676735
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,9,10,True,0.919246990429687,0.5212648220633858,1.0,1.016911821454344,0.9934921154061023,0.018990281678896218
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,10,5,True,0.7179562598989779,0.2606324110316929,1.0,1.053603511506242,0.8307833448536804,0.012407371117933531
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,10,10,True,0.9475897021341028,0.5212648220633858,1.0,1.14540658785641,1.0339965045301291,0.025391744870482867
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,11,5,True,0.8801987809419779,0.2606324110316929,1.0,1.7130783362302946,1.5086442870472339,0.025946973820773548
empirical,boxcar_hanning_decimated,20,warp,source_disabled,fixed_global,11,10,True,0.9672744692966615,0.5212648220633858,1.0,1.5126364410586701,1.4104194164671398,0.03896763704719809
noiseless,boxcar_hanning_decimated,20,streaming,actual,per_channel,0,5,True,0.596595339594432,0.260632411031693,0.9999999999999997,0.596595339594432,0.596595339594432,0.0050115763421661914
noiseless,boxcar_hanning_decimated,20,streaming,actual,per_channel,0,10,True,0.9154674341548749,0.521264822063386,0.9999999999999997,0.9154674341548749,0.9154674341548749,0.018032239568590736
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,0,5,True,0.35979923427032173,0.260632411031693,0.9999999999999997,0.47090368154840967,0.47090368154840967,0.0043982842336751805
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,0,10,True,0.8990360676995055,0.521264822063386,0.9999999999999997,0.9719327405125029,0.9719327405125029,0.017324594828024183
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,1,5,True,0.3610759024233273,0.260632411031693,0.9999999999999997,0.4350641993440247,0.4350641993440247,0.0032733105435437397
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,1,10,True,0.8914546195264529,0.521264822063386,0.9999999999999997,0.9215425368892597,0.9215425368892597,0.01670404482475813
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,2,5,False,0.36482288686993214,0.260632411031693,0.9999999999999997,0.527023366935548,0.48688105179213925,0.004688600024676842
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,2,10,True,0.8909964988406309,0.521264822063386,0.9999999999999997,0.9809231101610618,0.9608519525893574,0.01689275008890921
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,3,5,True,0.7466848068073105,0.260632411031693,0.9999999999999997,0.9508156561011832,0.8967597243893346,0.009391715838903768
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,3,10,True,0.9305557022960141,0.521264822063386,0.9999999999999997,1.091016695349029,1.0639887294931047,0.022437781697040957
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,4,5,False,0.005437924593660812,0.260632411031693,0.9999999999999997,0.011123189551848753,0.005663544670078023,0.00015604473766339335
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,4,10,True,0.8659295758536353,0.521264822063386,0.9999999999999997,0.8765311072406486,0.8738012847997633,0.013158563227150333
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,5,5,False,0.1916500057209455,0.260632411031693,0.9999999999999997,0.20050272784066692,0.19792630943224848,0.0018834236941232827
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,5,10,True,0.8774710142136747,0.521264822063386,0.9999999999999997,0.8033359388890138,0.8020477296848045,0.014541192181795748
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,6,5,False,0.5797118660819777,0.260632411031693,0.9999999999999997,0.8185894340425502,0.7732413485852219,0.011068289531938365
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,6,10,True,0.8792303074902441,0.521264822063386,0.9999999999999997,1.1452614237784056,1.1225873810497413,0.023704284335285708
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,7,5,False,0.004898513451752319,0.260632411031693,0.9999999999999997,0.01649610943133817,0.004238644305320387,0.00017418947460099722
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,7,10,False,0.7556762053098546,0.521264822063386,0.9999999999999997,0.698343628501841,0.6922148959388321,0.01174690269340475
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,8,5,False,0.17994775520536754,0.260632411031693,0.9999999999999997,0.20234506442415423,0.20234506442415423,0.0017019763247472439
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,8,10,False,0.7825876512016685,0.521264822063386,0.9999999999999997,0.7595116496436821,0.7595116496436821,0.014040397442317882
empirical,boxcar_hanning_decimated,20,streaming,actual,per_channel,9,5,False,0.4471403736233433,0.260632411031693,0.9999999999999997,0.5560645852626789,0.48106159926314007,0.005200281606317272
